CHILDCODE	SPPGIDR4	SUPKNDR4	SUPWHOR4	SUPSRTR4	SUPENDR4	SUPFRQR4	SUPRIDR4
180093	2	25	35	2005	2005	9	70
180093	3	8	58	2005	2005	9	2
180094	1	5	1	1985	9999	1	70
180094	2	20	60	2002	9999	1	80
180094	3	25	60	2005	2005	9	70
180095	1	3	38	2002	9999	6	80
180095	2	4	38	2002	9999	6	80
180095	3	5	1	2002	9999	1	80
180095	4	5	13	2004	9999	8	80
180096	1	5	1	1985	9999	1	70
180096	2	20	60	2002	9999	1	80
180096	3	25	35	2005	2005	9	70
180096	4	25	60	2003	9999	1	80
180100	1	15	38	2002	9999	6	5
180100	2	17	22	2002	9999	1	0
180100	3	25	35	2002	9999	6	80
180100	4	5	1	2002	9999	1	80
180100	5	19	22	2004	9999	1	0
190001	1	15	38	1997	9999	6	70
190001	2	5	13	2003	2005	1	70
190002	1	3	38	1997	9999	6	80
190002	2	4	38	1997	9999	6	80
190002	3	12	22	2006	9999	1	3
190002	4	5	1	2002	9999	6	1
190003	1	5	1	2002	9999	1	80
190003	2	5	13	2003	9999	9	80
190003	3	14	35	2003	2003	9	1
190003	4	14	35	2004	2004	9	1
190003	5	3	38	2002	9999	6	80
190003	6	4	38	2002	9999	6	80
190004	1	5	13	2002	2005	1	2
190005	1	5	1	2002	9999	1	80
190005	2	5	60	2002	9999	9	80
190006	1	3	38	1997	9999	6	70
190006	2	4	38	1997	9999	6	70
190006	3	5	13	2005	9999	1	70
190008	1	3	38	1997	9999	6	70
190008	2	4	38	1997	9999	6	70
190009	1	15	38	2002	9999	6	70
190009	2	5	1	1995	9999	1	70
190011	1	3	38	2000	9999	6	80
190011	2	4	38	2000	9999	6	80
190011	3	17	22	2000	9999	1	3
190012	1	5	1	2003	9999	1	80
190012	2	3	35	2002	2002	9	80
190012	3	4	38	2002	2002	9	80
190014	1	3	38	2001	9999	6	80
190014	2	4	38	2001	9999	6	80
190014	3	5	13	2003	2003	9	2
190014	4	5	1	2002	9999	1	2
190015	1	3	38	1997	9999	5	70
190015	2	4	38	1997	9999	5	70
190015	3	17	22	1998	9999	1	6
190015	4	5	13	2004	2004	1	1
190016	1	25	35	2002	9999	6	80
190016	2	5	1	2003	9999	1	80
190016	3	5	13	2002	9999	9	80
190016	4	5	60	2005	9999	9	80
190016	5	12	22	2002	2004	1	5
190017	1	5	13	2005	2005	9	2
190018	2	17	22	1997	2001	1	3
190019	1	3	38	1997	9999	6	80
190019	2	4	38	1997	9999	6	80
190020	1	5	13	2004	2004	9	19
190021	1	5	60	2003	2005	9	80
190021	2	5	13	2005	9999	9	80
190021	3	12	22	2002	2005	1	80
190022	1	25	35	2003	9999	1	70
190022	2	5	13	2005	9999	1	70
190024	1	3	38	1997	9999	6	70
190024	2	4	38	1997	9999	6	70
190024	3	17	22	1994	9999	1	80
190024	4	5	13	2004	9999	1	70
190025	1	15	38	1997	9999	6	70
190025	2	17	22	2005	9999	1	0
190026	1	25	35	2002	9999	6	2
190026	2	5	1	2002	9999	1	80
190028	1	3	38	1997	9999	6	70
190028	2	4	38	1997	9999	6	70
190028	3	5	13	2005	9999	1	70
190029	1	5	1	2002	9999	1	80
190029	2	5	13	2003	2005	9	80
190029	3	25	35	2002	9999	6	80
190029	4	12	22	2005	9999	1	80
190030	1	5	13	2002	9999	1	70
190031	1	17	22	2000	9999	1	3
190033	1	3	38	1997	9999	4	70
190033	2	4	38	1997	9999	6	70
190033	3	17	22	2002	9999	1	0
190034	1	17	22	1997	9999	1	5
190034	2	5	13	1995	2005	1	70
190035	1	5	13	2002	2004	9	80
190035	2	5	60	2004	9999	9	80
190036	1	17	22	1993	2005	1	3
190036	2	3	38	1997	9999	3	70
190036	3	4	38	1997	9999	1	70
190037	1	3	38	2002	9999	6	80
190037	2	4	38	2002	9999	6	80
190037	3	5	42	2005	2005	9	1
190037	4	17	22	2004	9999	1	0
190038	1	5	13	2004	2004	1	2
190038	2	17	22	1995	9999	1	6
190038	3	3	38	2000	9999	6	70
190038	4	4	38	2000	9999	4	70
190040	1	5	13	2006	9999	8	4
190041	1	5	13	1997	2005	9	2
190041	2	25	32	2000	2004	6	80
190042	1	3	38	1997	9999	6	70
190042	2	4	38	1997	9999	6	70
190042	3	15	38	1997	9999	6	1
190042	4	17	22	2006	9999	9	16
190043	1	3	38	1997	9999	6	70
190043	2	4	38	1997	9999	6	70
190043	3	14	22	2005	2005	9	2
190043	4	5	35	2005	2005	9	2
190044	1	15	38	2003	9999	3	70
190046	1	15	38	2005	9999	3	70
190046	3	5	13	2004	2004	1	70
190046	4	17	22	1998	9999	1	4
190048	1	3	38	2000	9999	5	70
190048	2	4	38	2000	9999	5	70
190048	3	5	13	2000	9999	1	70
190049	1	25	35	2002	9999	6	80
190049	2	5	1	2002	9999	1	80
190049	3	12	22	2002	9999	1	80
190049	4	14	35	2006	2006	9	2
190050	1	5	60	2005	9999	1	70
190051	1	5	1	2002	9999	1	80
190051	2	5	13	2003	9999	9	80
190051	3	25	35	2002	2005	6	80
190052	1	3	38	1997	9999	6	80
190052	2	4	38	1997	9999	6	80
190052	3	5	13	1996	9999	9	2
190053	1	3	38	2001	9999	6	80
190053	2	4	38	2001	9999	6	80
190053	3	25	32	2004	2006	6	80
190054	1	17	22	2000	2004	1	5
190055	1	5	13	2005	9999	1	70
190055	2	25	35	2000	9999	1	70
190055	3	17	22	2005	9999	9	16
190056	1	5	13	1997	9999	1	70
190056	2	17	60	2003	2004	1	3
190056	3	5	5	2004	9999	1	70
190057	1	5	1	2002	9999	1	80
190057	2	5	13	2005	9999	9	80
190057	3	25	35	2003	2004	9	80
190057	4	5	60	2002	9999	9	80
190058	1	3	38	1997	9999	6	70
190058	2	4	38	1997	9999	6	70
190059	1	17	22	1995	9999	1	80
190059	2	3	38	1997	9999	4	70
190059	3	4	38	1997	9999	6	70
190060	1	25	35	2005	2005	5	70
190060	2	17	22	2006	9999	1	16
190060	3	5	13	1995	9999	1	2
190061	1	25	35	2002	9999	6	80
190061	2	5	1	2003	9999	1	80
190061	3	12	22	2002	2005	1	9
190061	4	5	13	2002	2003	1	80
190062	1	5	35	2005	9999	1	70
190063	1	5	60	2005	2005	9	1
190064	1	12	22	2006	9999	1	6
190064	2	5	13	2004	9999	9	1
190064	3	25	35	2002	9999	6	80
190065	1	25	35	2002	9999	6	9
190065	2	25	22	2004	9999	1	80
190065	4	5	1	2002	9999	1	80
190065	5	5	13	2002	2006	9	80
190066	1	3	38	1997	9999	5	70
190066	2	4	38	1997	9999	5	70
190066	3	5	13	2005	2005	1	1
190067	1	3	38	2001	9999	6	70
190067	2	4	38	2001	9999	6	70
190067	3	5	1	1992	9999	1	70
190068	1	3	38	2000	9999	4	70
190068	2	4	38	2000	9999	6	70
190068	3	17	22	1995	9999	1	5
190069	1	3	38	1997	9999	6	70
190069	2	4	38	1997	9999	6	70
190069	3	17	22	1995	9999	1	3
190069	4	25	35	2005	2005	9	70
190069	5	5	1	1990	9999	1	70
190069	6	5	13	2003	2005	1	70
190070	1	15	38	1997	9999	3	70
190070	2	5	5	2003	9999	1	70
190070	3	17	22	1996	9999	1	3
190071	1	15	38	1997	9999	6	70
190071	2	17	22	2002	9999	1	0
190072	1	3	38	1997	9999	6	80
190072	2	4	38	1997	9999	6	80
190072	3	15	38	2002	9999	6	1
190073	1	3	38	1997	9999	6	70
190073	2	4	38	1997	9999	6	70
190073	3	17	22	2006	9999	1	3
190073	4	5	13	2004	9999	1	70
190076	1	5	60	2004	9999	2	1
190076	2	8	6	2002	9999	5	2
190079	1	17	21	2006	9999	1	0
190079	2	15	38	2001	9999	6	80
190079	3	25	32	2004	9999	6	80
190079	4	5	13	2002	2002	9	4
190080	1	4	38	1997	9999	6	80
190080	2	3	38	1997	9999	6	80
190082	1	25	35	1997	9999	6	70
190082	2	7	58	2004	9999	1	1
190083	1	22	35	2003	2003	9	70
190084	1	3	38	1997	9999	4	70
190084	2	4	38	1997	9999	6	70
190084	3	5	13	2001	9999	1	70
190084	4	17	22	2005	9999	1	17
190085	1	3	38	2000	9999	5	70
190085	2	4	38	2000	9999	5	70
190086	1	5	13	1993	2002	9	1
190087	1	5	13	2005	9999	9	80
190087	2	14	22	2005	2005	9	2
190088	1	5	13	2005	2005	1	70
190088	2	14	60	2005	9999	1	2
190089	1	3	38	2002	9999	6	80
190089	2	4	38	2002	9999	6	80
190089	3	5	13	2003	9999	9	80
190090	1	25	32	2004	2006	5	80
190091	1	5	35	1990	9999	1	70
190092	1	15	38	2002	9999	6	70
190092	2	17	22	2001	9999	1	80
190093	1	5	1	2002	9999	1	80
190093	2	25	35	2002	9999	6	80
190093	3	12	22	2006	9999	1	6
190094	1	5	1	2005	9999	1	80
190094	2	12	22	2002	9999	1	90
190095	1	25	35	2003	2005	3	70
190095	2	17	22	2006	9999	1	16
190096	1	3	38	2002	9999	3	70
190096	2	4	38	2002	9999	1	70
190096	3	17	22	1995	9999	1	5
190097	1	25	35	2002	9999	6	70
190098	1	5	1	2002	9999	2	80
190098	2	12	22	2002	9999	2	3
190099	1	5	1	2002	9999	1	80
190099	2	3	38	2002	9999	6	80
190099	3	4	38	2002	9999	6	80
190099	4	25	35	2006	2006	9	15
190100	1	5	1	1992	9999	1	70
190100	2	15	38	2005	9999	6	70
190100	3	5	13	2005	9999	1	70
200001	1	5	60	2004	9999	2	1
200001	2	5	60	2003	9999	2	3
200002	1	3	38	2003	9999	6	80
200002	2	4	38	2003	9999	6	80
200002	3	1	5	-77	9999	1	2
200002	4	5	5	-77	9999	1	2
200002	5	20	21	-77	9999	9	80
200002	6	7	6	-77	9999	8	2
200002	7	8	6	-77	9999	8	2
200003	1	22	35	2000	9999	8	80
200003	2	5	60	1998	9999	1	1
200003	3	7	6	1996	9999	8	80
200003	4	8	6	2000	2005	9	2
200003	5	20	21	1996	9999	9	80
200004	1	1	5	-77	9999	1	1
200004	2	4	5	-77	2004	7	80
200004	3	7	6	-77	9999	8	80
200004	4	8	6	-77	9999	5	2
200004	5	20	21	-77	9999	9	80
200005	1	1	5	-77	9999	1	3
200005	2	5	5	-77	9999	1	3
200005	3	3	38	2000	9999	6	80
200005	4	4	38	2000	9999	6	80
200005	5	20	21	-77	2001	9	80
200005	6	7	6	-77	9999	8	80
200005	7	8	6	-77	9999	8	80
200006	1	1	5	2005	9999	8	2
200006	2	8	6	-77	9999	1	2
200007	1	7	6	1999	9999	8	2
200007	2	20	21	2001	9999	9	80
200007	3	8	6	1993	9999	5	2
200008	1	3	5	-77	9999	7	80
200008	3	7	6	-77	9999	8	2
200008	4	8	6	2000	9999	5	3
200008	5	20	21	-77	9999	9	80
200008	6	4	5	-77	9999	7	80
200009	1	1	5	2000	9999	1	1
200009	2	3	5	-77	9999	7	80
200009	3	4	5	-77	9999	7	80
200009	4	5	1	-77	9999	1	1
200009	5	7	6	-77	9999	8	1
200009	6	8	6	1995	9999	5	1
200009	7	20	21	-77	9999	9	80
200009	8	25	6	2003	9999	8	1
200010	1	7	6	1998	9999	8	80
200010	2	8	6	1999	9999	8	2
200011	1	5	60	1998	9999	1	2
200011	2	20	21	1998	9999	9	80
200011	3	1	5	1998	9999	1	2
200012	1	1	5	1989	9999	1	16
200012	2	5	5	1989	9999	1	16
200012	3	7	6	1994	9999	8	80
200012	4	8	6	1994	9999	8	80
200012	5	20	21	1996	9999	9	80
200013	1	20	21	2001	9999	9	80
200013	2	8	6	2000	9999	5	2
200013	3	3	38	2003	9999	8	80
200013	4	4	38	1997	9999	6	80
200013	5	7	6	1999	9999	8	80
200014	1	1	5	-77	9999	1	1
200014	2	5	1	-77	9999	1	1
200014	3	7	6	-77	9999	8	80
200014	4	8	6	-77	2005	5	2
200014	5	12	5	-77	9999	8	2
200014	6	20	21	-77	9999	9	80
200015	1	1	5	-77	9999	1	2
200015	2	5	13	-77	9999	1	2
200015	3	3	5	-77	9999	7	80
200015	4	4	5	-77	9999	7	80
200015	5	7	6	-77	9999	8	2
200015	6	20	21	-77	9999	9	80
200016	1	7	6	-77	9999	8	2
200016	2	8	6	-77	9999	5	2
200016	3	20	21	-77	9999	9	80
200018	1	1	5	1983	9999	1	1
200018	2	5	5	2005	9999	1	1
200018	3	3	38	2001	9999	6	80
200018	4	4	38	2001	9999	6	80
200018	5	20	21	1998	9999	9	80
200018	6	7	6	1987	9999	8	80
200018	7	8	6	1987	9999	8	80
200019	1	1	5	-77	9999	2	1
200019	2	3	5	2002	9999	7	80
200019	3	4	5	2002	9999	7	80
200019	4	5	13	-77	9999	1	1
200019	5	7	6	-77	9999	8	80
200019	6	8	6	-77	9999	5	4
200019	7	20	21	-77	9999	9	0
200020	1	5	60	1998	9999	1	1
200020	2	3	38	2003	9999	8	80
200020	3	4	38	1998	9999	6	80
200020	4	20	21	1996	9999	9	80
200021	1	1	5	-77	9999	1	2
200021	2	8	6	-77	9999	8	90
200021	3	7	6	-77	9999	8	80
200021	4	20	21	-77	9999	9	80
200022	1	1	5	-77	9999	1	1
200022	2	7	6	-77	9999	8	80
200022	3	8	6	-77	9999	8	80
200022	4	20	21	-77	9999	9	80
200023	1	7	6	-77	9999	8	80
200023	2	20	21	-77	9999	9	90
200024	1	1	5	-77	9999	1	80
200024	2	3	5	-77	2005	8	80
200024	3	4	6	-77	9999	7	80
200024	4	7	6	-77	9999	8	80
200024	5	20	21	-77	9999	9	80
200025	1	3	38	2003	9999	8	80
200025	2	4	38	1997	9999	6	80
200025	3	7	6	1996	9999	8	1
200025	4	20	21	1996	9999	9	80
200026	1	1	5	1983	9999	1	1
200026	2	5	5	2000	9999	1	1
200026	3	5	13	-77	9999	8	1
200026	4	7	6	1999	9999	8	80
200026	5	8	6	1999	9999	8	80
200026	6	20	21	-77	9999	9	0
200027	1	3	5	-77	2004	7	80
200027	2	4	5	-77	2004	7	80
200027	3	7	6	-77	9999	8	2
200027	4	8	6	-77	9999	8	2
200028	1	3	38	2002	9999	8	80
200028	2	4	38	1999	9999	6	80
200028	3	5	60	1999	9999	1	1
200028	4	20	21	1997	9999	9	80
200029	1	1	5	-77	9999	1	1
200029	2	5	5	-77	9999	1	1
200029	3	7	6	1989	9999	8	80
200029	4	8	6	1989	9999	8	80
200029	5	20	21	1999	9999	9	80
200030	1	1	5	1992	9999	1	1
200030	2	5	5	1992	9999	1	1
200030	3	3	38	2000	9999	6	80
200030	4	4	38	2000	9999	6	80
200030	5	20	21	1998	9999	9	0
200030	6	7	6	1997	9999	8	80
200030	7	8	6	1997	9999	8	80
200031	1	3	5	2001	9999	6	80
200031	2	4	5	2001	9999	6	80
200031	3	5	5	2000	9999	1	2
200031	4	20	19	2005	9999	9	80
200031	5	7	6	-77	9999	8	80
200031	6	8	6	-77	9999	8	90
200032	1	7	6	1998	9999	8	80
200032	2	17	14	2001	2005	1	1
200032	3	20	21	1994	9999	9	80
200033	1	3	38	2002	9999	8	80
200033	2	4	38	1998	9999	6	80
200033	3	20	21	1997	9999	9	80
200033	4	8	6	2004	9999	5	1
200036	1	1	5	1985	9999	1	1
200036	2	5	5	1985	9999	1	1
200036	3	7	6	-77	9999	8	80
200036	4	8	6	-77	9999	8	80
200036	5	20	21	-77	9999	9	80
200037	1	1	5	-77	9999	1	1
200037	2	5	5	-77	9999	1	1
200037	3	7	6	-77	9999	8	80
200037	4	8	6	-77	9999	8	80
200037	5	20	21	-77	9999	9	80
200037	6	5	13	-77	9999	8	1
200037	7	16	35	-77	9999	8	80
200038	1	3	38	2000	9999	6	80
200038	2	4	38	2000	9999	6	80
200038	3	5	60	1998	9999	8	2
200038	4	20	21	1998	9999	9	80
200038	5	8	6	1999	2005	5	2
200038	6	7	6	1996	9999	5	2
200039	1	5	35	2002	9999	1	1
200039	2	3	38	-77	9999	8	90
200039	3	4	38	-77	9999	6	80
200039	4	8	6	-77	2005	5	1
200039	5	21	77	1996	9999	9	80
200039	6	7	6	1998	9999	7	1
200039	7	20	21	1999	9999	9	80
200040	1	5	13	1999	9999	1	1
200040	2	1	5	-77	9999	1	1
200040	3	3	5	-77	9999	7	80
200040	4	4	5	-77	9999	7	80
200040	5	7	6	-77	9999	8	1
200040	6	8	6	-77	9999	8	1
200040	7	20	21	2000	9999	7	80
200040	8	18	6	-77	9999	8	1
200041	1	3	38	2002	9999	6	80
200041	2	4	38	1997	9999	6	80
200041	3	20	21	1996	9999	9	80
200041	4	7	6	1996	9999	8	1
200041	5	5	60	1999	9999	8	1
200042	1	1	5	1992	9999	1	1
200042	2	5	5	1992	9999	1	1
200042	3	7	6	1995	9999	8	80
200042	4	8	6	1995	9999	8	80
200042	5	18	6	1990	9999	7	80
200042	6	3	38	1998	9999	6	80
200042	7	4	38	1998	9999	6	80
200042	8	20	21	-77	9999	9	0
200043	1	3	38	2000	9999	6	80
200043	2	4	38	1998	9999	6	80
200043	3	5	60	2000	9999	8	2
200043	4	20	21	1996	9999	9	0
200043	5	15	35	1999	9999	6	1
200044	1	1	5	2001	9999	1	1
200044	2	3	5	-77	9999	7	80
200044	3	4	5	-77	9999	7	80
200044	4	5	13	2000	9999	1	1
200044	5	8	6	1995	9999	5	1
200044	6	7	6	-77	9999	8	1
200044	7	20	21	-77	9999	9	80
200045	1	1	5	-77	9999	1	2
200045	2	5	5	-77	9999	1	2
200045	3	7	6	-77	9999	8	2
200045	4	8	6	-77	9999	8	2
200045	5	20	21	1995	9999	9	80
200046	1	1	5	1999	9999	1	1
200046	2	3	5	1999	2006	7	80
200046	3	4	5	2001	2006	7	80
200046	4	5	13	1995	9999	1	1
200046	5	20	21	-77	9999	9	80
200046	6	7	6	-77	9999	8	80
200046	7	8	6	-77	9999	8	80
200047	1	1	5	-77	9999	1	1
200047	2	5	5	-77	9999	1	1
200047	3	3	38	2002	9999	6	80
200047	4	4	38	2002	9999	6	80
200047	5	7	6	1994	9999	8	80
200047	6	8	6	1994	9999	8	80
200047	7	20	21	2000	9999	9	80
200048	1	3	38	2000	2005	6	80
200048	2	4	38	2000	2005	6	80
200048	3	20	21	1995	9999	9	80
200048	4	5	60	1998	9999	1	1
200049	1	1	5	1983	9999	1	1
200049	2	5	5	1983	9999	1	1
200049	3	3	38	2002	2006	6	80
200049	4	4	38	2002	2006	6	80
200049	5	7	6	-77	9999	8	80
200049	6	8	6	-77	9999	8	80
200049	7	24	6	-77	9999	5	90
200049	8	20	21	-77	9999	9	90
200050	1	1	5	-77	9999	1	1
200050	2	3	5	-77	2004	7	90
200050	3	4	5	-77	2004	7	90
200050	4	5	13	-77	9999	1	1
200050	5	8	6	-77	9999	8	80
200050	6	20	21	2000	9999	7	80
200051	1	1	5	-77	9999	2	1
200051	2	3	5	-77	2006	7	80
200051	3	4	5	-77	2006	7	90
200051	4	5	1	-77	9999	2	1
200051	5	7	6	-77	9999	8	80
200051	6	8	6	-77	9999	8	80
200051	7	13	5	-77	9999	8	1
200051	8	20	21	-77	9999	9	80
200052	1	1	5	-77	9999	2	1
200052	2	5	5	-77	9999	2	1
200052	3	7	6	1990	9999	8	80
200052	4	8	6	1990	9999	8	80
200052	5	20	21	1996	9999	9	0
200053	1	5	60	1998	9999	1	1
200053	2	20	21	1998	9999	9	1
200053	3	1	5	1998	9999	8	1
200054	1	7	6	1996	9999	5	90
200054	2	3	5	-77	2005	6	90
200054	3	4	5	-77	2005	6	90
200054	4	5	5	-77	9999	1	1
200054	5	20	21	-77	9999	9	80
200055	1	5	60	1998	9999	1	1
200055	2	3	38	2002	9999	8	80
200055	3	4	38	1998	9999	6	80
200055	4	20	21	1996	9999	9	80
200055	5	8	6	2002	9999	1	2
200055	6	7	6	1998	9999	8	80
200056	1	1	5	1983	9999	1	1
200056	2	5	5	2004	9999	1	1
200056	3	7	6	1987	9999	8	80
200056	4	8	6	1987	9999	8	80
200056	5	20	21	1996	9999	9	80
200057	1	1	5	-77	9999	2	1
200057	2	5	1	-77	9999	1	1
200057	3	13	5	-77	9999	1	1
200057	4	20	21	2003	9999	9	0
200058	1	1	5	-77	9999	2	1
200058	2	5	1	-77	9999	2	1
200058	3	7	6	-77	9999	8	80
200058	4	8	6	-77	9999	8	80
200058	5	20	21	-77	9999	9	80
200058	6	12	6	-77	9999	8	80
200059	1	5	60	1998	9999	1	1
200059	2	20	21	1998	9999	9	80
200059	3	7	6	1998	9999	8	80
200060	1	1	5	1995	9999	1	1
200060	2	1	5	1995	9999	1	1
200060	3	7	6	1990	9999	8	80
200060	4	8	6	1990	9999	8	80
200060	5	20	21	1998	9999	9	80
200061	1	4	21	2000	9999	6	80
200061	2	5	60	1999	9999	1	1
200061	3	20	21	-77	9999	9	80
200061	4	8	6	-77	2003	8	2
200061	5	7	6	-77	9999	8	80
200062	1	3	5	-77	2004	6	80
200062	2	4	5	-77	2004	6	80
200062	3	5	5	1996	9999	1	1
200062	4	20	21	-77	9999	9	0
200062	5	7	6	1998	9999	4	80
200063	1	1	5	1989	9999	1	2
200063	2	5	5	1989	9999	1	2
200063	3	7	6	1994	9999	8	80
200063	4	8	6	1994	9999	8	80
200063	5	20	21	2002	9999	9	80
200064	1	1	5	2001	9999	1	80
200064	2	3	5	-77	2006	7	80
200064	3	4	5	-77	2006	7	80
200064	4	5	1	2000	9999	1	17
200064	5	8	6	-77	9999	8	80
200064	6	20	21	-77	9999	9	80
200065	1	3	38	2001	9999	6	80
200065	2	4	38	2001	9999	6	80
200065	3	7	6	1997	9999	8	1
200065	4	20	21	1998	9999	9	0
200065	5	8	6	1997	9999	8	1
200066	1	1	5	-77	9999	2	1
200066	2	7	6	-77	9999	8	80
200066	3	3	5	-77	2004	7	80
200066	4	4	5	-77	2006	7	80
200066	5	5	1	-77	9999	2	1
200066	6	11	5	-77	9999	8	2
200066	7	20	21	-77	9999	9	80
200067	1	5	13	2001	9999	8	17
200068	1	7	6	2000	9999	5	80
200068	2	8	6	1996	9999	5	2
200068	3	20	21	2000	9999	9	80
200068	4	5	5	1998	9999	1	1
200069	1	1	5	-77	9999	1	1
200069	2	7	6	-77	9999	8	80
200069	3	8	6	-77	9999	8	80
200069	4	20	21	-77	9999	9	80
200070	1	1	5	1995	9999	1	1
200070	2	5	5	1995	9999	1	1
200070	3	20	21	2000	9999	9	0
200070	4	15	38	2002	2006	6	80
200071	1	5	60	1999	9999	1	1
200071	2	3	38	2003	9999	8	80
200071	3	4	38	1999	9999	6	80
200071	4	20	21	1996	9999	9	80
200072	1	3	5	2000	9999	6	80
200072	2	4	5	2000	9999	6	80
200072	3	7	6	2002	9999	3	1
200072	4	20	21	1999	9999	9	80
200072	5	5	5	1999	9999	1	1
200073	1	7	6	1997	9999	4	80
200073	2	8	6	1999	9999	4	2
200073	3	20	21	2000	9999	9	80
200074	1	3	38	2000	2005	8	80
200074	2	4	38	2000	2005	6	80
200074	3	5	60	1998	9999	1	80
200074	4	20	21	1994	9999	9	80
200074	5	7	6	1998	9999	8	80
200075	1	7	6	-77	9999	8	80
200075	2	8	6	-77	9999	8	12
200076	1	1	5	1990	9999	1	1
200076	2	5	5	1990	9999	1	1
200076	3	3	38	2003	9999	6	80
200076	4	4	38	2003	9999	6	80
200076	5	5	13	2000	9999	8	1
200076	6	7	6	-77	9999	8	80
200076	7	8	6	-77	9999	8	80
200076	8	20	21	-77	9999	9	80
200077	1	1	5	1994	9999	1	1
200077	2	5	5	2005	9999	1	1
200077	3	5	13	1996	9999	8	1
200077	4	7	6	1998	9999	8	80
200077	5	8	6	1998	9999	8	80
200077	6	20	21	2003	9999	9	80
200078	1	1	5	-77	9999	1	6
200078	2	7	5	-77	9999	8	80
200078	3	15	5	-77	9999	7	80
200078	4	20	21	-77	9999	9	0
200079	1	3	38	2002	9999	6	80
200079	2	4	38	2005	9999	6	80
200079	3	1	5	-77	9999	1	1
200079	4	5	5	-77	9999	1	80
200079	5	7	6	1990	9999	8	1
200079	6	8	6	1990	9999	8	80
200079	7	20	21	-77	9999	9	80
200079	8	5	13	-77	9999	8	1
200080	1	5	60	1993	9999	1	1
200080	2	5	13	1988	9999	8	1
200080	3	20	21	1996	9999	9	80
200081	1	1	5	1995	9999	2	1
200081	2	5	5	1995	9999	2	1
200081	3	7	6	1994	9999	7	80
200081	4	8	6	1994	9999	7	80
200081	5	20	21	1998	9999	9	80
200082	1	1	5	-77	9999	2	3
200082	2	3	5	-77	9999	7	80
200082	3	4	5	-77	9999	7	80
200082	4	5	1	-77	9999	1	3
200082	5	7	6	-77	999	8	3
200082	6	20	21	-77	9999	9	80
200083	1	1	5	-77	9999	1	1
200083	2	3	5	2000	9999	7	80
200083	3	4	5	2000	9999	7	80
200083	4	7	6	-77	9999	8	80
200083	5	8	6	-77	9999	8	80
200083	6	20	21	-77	9999	9	80
200084	1	3	38	2002	9999	8	80
200084	2	4	38	2002	9999	6	80
200084	3	5	60	2000	9999	1	1
200084	4	20	21	2001	9999	9	80
200084	5	1	5	1998	9999	1	1
200085	1	3	38	2002	9999	8	80
200085	2	4	38	1997	9999	6	80
200085	3	20	21	2001	9999	9	80
200085	4	5	60	2005	2005	8	1
200086	1	3	38	2003	9999	8	80
200086	2	4	38	1998	9999	6	80
200086	3	5	60	1999	9999	1	1
200086	4	21	38	1998	9999	6	3
200086	5	20	21	2001	9999	9	80
200086	6	8	6	2000	2003	5	4
200086	7	7	6	1999	9999	8	80
200087	1	1	6	-77	9999	1	1
200087	2	5	1	-77	9999	1	1
200087	3	7	6	-77	9999	8	80
200087	4	8	6	-77	9999	5	2
200087	5	20	21	-77	9999	9	80
200088	1	5	60	1999	9999	1	1
200088	2	3	38	2002	2005	8	80
200088	3	4	38	1998	2005	6	80
200088	4	20	21	1996	9999	9	80
200088	5	8	6	1999	2000	5	2
200088	6	7	6	1999	9999	8	80
200089	1	1	5	-77	9999	2	1
200089	2	3	5	2000	9999	7	80
200089	3	4	5	2000	9999	7	80
200089	4	5	13	-77	9999	8	1
200089	5	7	6	-77	9999	8	80
200089	6	8	6	-77	9999	8	80
200089	7	12	6	-77	9999	8	80
200089	8	20	21	-77	9999	9	80
200090	1	8	6	1996	9999	1	2
200090	2	5	60	1996	9999	8	1
200090	3	7	6	1998	9999	1	80
200091	1	5	60	2000	9999	1	1
200091	2	7	6	2000	9999	8	80
200091	3	8	6	2003	9999	5	2
200091	4	3	38	1997	9999	8	80
200091	5	4	38	1997	9999	6	80
200091	6	20	77	1996	9999	9	80
200092	1	1	5	-77	9999	1	1
200092	2	3	38	-77	2006	6	80
200092	3	4	38	-77	2006	6	80
200092	4	20	77	-77	9999	9	80
200092	5	5	5	-77	9999	1	1
200092	6	7	6	-77	9999	8	80
200092	7	8	6	-77	9999	8	80
200093	1	1	5	-77	9999	1	2
200093	2	7	6	-77	9999	8	2
200093	3	3	5	2000	9999	7	80
200093	4	4	5	2002	9999	7	80
200093	5	8	6	-77	9999	8	2
200093	6	20	21	2005	9999	9	0
200093	7	5	40	2003	2005	1	2
200094	1	1	5	1977	9999	1	1
200094	2	1	5	1977	9999	1	1
200094	3	7	6	1995	9999	8	80
200094	4	8	6	1995	9999	8	80
200094	5	20	21	-77	9999	9	0
200095	1	5	60	1998	9999	8	1
200095	2	20	35	1996	9999	9	0
200095	3	8	6	1996	2005	5	2
200096	1	5	5	2000	9999	4	1
200096	2	8	5	1999	9999	5	2
200096	3	1	5	-77	9999	1	1
200096	4	3	5	-77	2006	7	80
200096	5	4	5	-77	2006	7	80
200096	6	20	10	-77	9999	9	0
200097	1	1	5	1996	9999	1	1
200097	2	4	5	1999	2003	7	80
200097	3	20	10	2006	9999	9	0
200097	4	7	6	-77	9999	8	80
200097	5	5	1	-77	9999	1	1
200097	6	10	5	-77	9999	1	80
200098	1	1	5	1971	9999	1	1
200098	2	7	6	1995	9999	8	80
200098	3	8	6	1995	9999	8	80
200098	4	20	21	-77	9999	9	80
200099	1	1	5	2002	9999	1	1
