CHILDID	ID	AGE	SEX	RELATE	STILL	YRSCHOOL	DISABLED	CARE	SUPPORT	V1020511	V1020512
VN060025	2	26	1	1	2	44	2	1	1	0	0
VN060025	3	21	2	1	2	42	2	1	1	0	0
VN060026	1	84	2	13	2	0	2	1	2	0	0
VN060026	2	45	1	3	2	42	2	1	1	0	0
VN060026	3	45	2	3	2	42	2	1	1	0	0
VN060026	4	24	2	4	2	42	2	1	1	0	0
VN060026	5	22	1	1	2	42	2	1	1	0	0
VN060026	6	22	2	1	2	42	2	1	1	0	0
VN060026	7	6	1	6	2	0	2	2	2	0	0
VN060027	1	53	1	3	2	43	2	2	1	20	0
VN060027	2	53	2	3	2	0	2	1	2	0	0
VN060027	3	34	1	4	2	42	2	2	2	20	0
VN060027	4	25	1	1	2	42	2	1	1	0	0
VN060027	5	21	2	1	2	42	2	1	1	0	0
VN060028	1	21	1	1	2	42	2	1	1	10	0
VN060028	2	20	2	1	2	42	2	1	2	0	0
VN060029	1	27	1	1	2	42	2	1	1	20	0
VN060029	2	20	2	1	2	42	2	1	1	0	0
VN060031	1	26	1	1	2	42	2	1	1	20	0
VN060031	2	26	2	1	2	0	2	1	1	0	0
VN060031	3	6	1	5	1	42	2	2	2	0	0
VN060032	1	28	1	1	2	43	2	1	1	20	0
VN060032	2	27	2	1	2	43	2	1	1	0	0
VN060033	1	54	1	3	2	42	2	1	1	5	0
VN060033	2	46	2	3	2	0	2	1	1	0	0
VN060033	3	28	1	1	2	42	2	1	1	6	0
VN060033	4	25	2	1	2	0	2	1	1	0	0
VN060033	5	22	2	4	2	42	2	2	1	0	0
VN060033	6	20	1	4	2	42	2	1	1	5	0
VN060033	7	17	1	4	2	42	2	2	1	0	0
VN060033	8	12	1	4	1	43	2	1	2	0	0
VN060034	1	60	2	3	2	0	2	1	2	0	0
VN060034	2	36	1	1	2	42	2	1	1	10	0
VN060034	3	36	2	1	2	42	2	1	1	0	0
VN060034	4	10	1	5	1	42	2	2	2	0	0
VN060035	1	70	1	3	2	0	2	1	1	20	0
VN060035	2	62	2	3	2	42	2	1	1	0	0
VN060035	3	36	2	4	2	42	2	2	1	0	0
VN060035	4	27	2	4	2	42	2	1	1	0	0
VN060035	5	25	1	1	2	0	2	1	1	20	0
VN060035	6	25	2	1	2	42	2	1	1	0	0
VN060035	7	7	2	6	1	42	2	2	2	0	0
VN060036	1	58	2	3	2	0	2	1	1	0	0
VN060036	2	30	1	1	2	0	2	1	1	2	0
VN060036	3	25	2	1	2	0	2	1	1	0	0
VN060036	4	5	1	5	2	0	2	2	2	0	0
VN060037	1	23	1	1	2	42	2	1	1	0	0
VN060037	2	21	2	1	2	0	2	1	1	0	0
VN060038	1	30	1	1	2	42	2	1	1	0	0
VN060038	2	30	2	1	2	42	2	1	1	0	0
VN060038	3	8	1	5	1	42	2	2	2	0	0
VN060039	1	65	1	3	2	0	2	2	1	5	0
VN060039	2	63	2	3	2	0	2	1	1	0	0
VN060039	3	25	1	1	2	42	2	2	1	0	0
VN060039	4	24	2	1	2	42	2	1	2	0	0
VN060039	5	17	2	4	2	42	2	1	2	0	0
VN060040	1	55	2	3	2	0	2	1	1	0	0
VN060040	2	28	1	1	2	0	2	2	1	10	0
VN060040	3	23	2	1	2	0	2	1	1	0	0
VN060041	1	73	1	3	2	0	2	1	1	10	0
VN060041	2	30	1	1	2	0	2	1	1	20	0
VN060041	3	27	2	1	2	0	2	1	1	0	0
VN060041	4	24	1	4	2	0	1	2	2	10	0
VN060041	5	5	2	5	2	0	2	2	2	0	0
VN060043	1	49	1	3	2	42	2	1	1	0	0
VN060043	2	49	2	3	2	0	2	1	1	0	0
VN060043	3	25	1	1	2	42	2	1	1	10	0
VN060043	4	25	2	1	2	42	2	1	1	0	0
VN060043	5	21	1	4	2	43	2	2	2	10	0
VN060043	6	17	2	4	2	42	2	1	1	0	0
VN060043	7	12	2	4	1	43	2	1	2	0	0
VN060044	1	72	2	3	2	42	2	1	2	0	0
VN060044	2	30	1	1	2	42	2	1	1	0	0
VN060044	3	26	2	1	2	42	2	1	1	0	0
VN060045	1	33	1	1	2	0	2	1	1	10	0
VN060045	2	32	2	1	2	0	2	1	1	0	0
VN060045	3	13	2	5	1	43	2	1	2	0	0
VN060045	4	12	2	5	1	43	2	1	2	0	0
VN060047	1	47	1	3	2	0	2	1	1	20	0
VN060047	2	44	2	3	2	0	2	1	1	0	0
VN060047	3	25	1	4	2	0	2	1	1	5	0
VN060047	4	21	2	4	2	42	2	1	1	0	0
VN060047	5	21	1	1	2	0	2	1	1	20	0
VN060047	6	20	2	1	2	42	2	1	1	0	0
VN060047	7	18	1	4	2	0	2	1	1	0	0
VN060048	1	31	1	1	2	0	2	1	1	0	0
VN060048	2	25	2	1	2	0	2	1	1	0	0
VN060048	3	6	1	5	2	0	2	2	2	0	0
VN060049	1	67	2	3	2	0	2	1	2	0	0
VN060049	2	26	2	1	2	42	2	1	1	0	0
VN060049	3	25	1	1	2	0	2	1	1	20	0
VN060050	1	62	2	3	2	0	2	1	1	0	0
VN060050	2	33	1	1	2	42	2	1	1	10	0
VN060050	3	31	2	1	2	43	2	1	1	0	0
VN060050	4	9	1	5	1	42	2	1	2	0	0
VN060051	1	25	1	1	2	0	2	1	1	0	0
VN060051	2	23	2	1	2	42	2	1	1	0	0
VN060051	15	4	1	5	88	88	2	88	88	88	88
VN060052	1	25	1	1	2	0	2	1	1	0	0
VN060052	2	22	2	1	2	0	2	1	1	0	0
VN060053	1	34	1	1	2	0	2	1	1	20	0
VN060053	2	33	2	1	2	0	2	1	2	0	0
VN060053	3	13	2	5	2	42	2	1	1	0	0
VN060054	1	25	1	1	2	99	2	1	1	20	0
VN060054	2	23	2	1	2	0	2	1	1	0	0
VN060054	15	4	1	5	88	88	2	88	88	88	88
VN060056	1	27	1	1	2	42	2	1	1	20	0
VN060056	2	24	2	1	2	42	2	1	1	0	0
VN060057	1	49	1	3	2	0	2	2	1	20	0
VN060057	2	48	2	3	2	0	2	1	1	0	0
VN060057	3	20	1	1	2	0	2	2	1	20	0
VN060057	4	22	2	1	2	42	2	1	1	0	0
VN060058	1	27	1	1	2	42	2	1	1	20	0
VN060058	2	27	2	1	2	42	2	1	1	0	0
VN060058	15	4	2	5	88	88	2	88	88	88	88
VN060059	1	63	1	3	2	0	2	1	1	20	0
VN060059	2	62	2	3	2	0	2	1	1	0	0
VN060059	3	23	1	1	2	0	2	1	1	20	0
VN060059	4	19	2	1	2	42	2	1	1	0	0
VN060060	1	27	2	1	2	0	2	1	1	0	0
VN060060	2	26	1	1	2	99	2	2	1	0	0
VN060061	1	51	1	3	2	44	2	1	2	20	0
VN060061	2	46	2	3	2	0	2	1	1	0	0
VN060061	3	23	2	1	2	42	2	1	1	0	0
VN060061	4	22	1	1	2	0	2	1	1	20	0
VN060061	15	2	2	5	88	88	2	88	88	88	88
VN060062	1	32	1	1	2	44	2	1	1	1	0
VN060062	2	25	2	1	2	42	2	1	1	0	0
VN060062	3	24	1	4	2	99	2	2	2	1	0
VN060062	4	10	1	6	1	42	2	2	2	0	0
VN060063	1	44	1	1	2	99	2	2	1	0	0
VN060063	2	34	2	1	2	0	2	1	2	0	0
VN060063	3	16	2	5	1	44	2	1	2	0	0
VN060063	4	6	1	5	1	42	2	2	2	0	0
VN060064	1	37	1	1	2	44	2	1	1	0	0
VN060064	2	37	2	1	2	42	2	1	1	0	0
VN060064	3	9	2	5	1	42	2	1	2	0	0
VN060064	15	3	1	5	88	88	2	88	88	88	88
VN060065	1	38	1	1	2	45	2	1	1	3	0
VN060065	2	36	2	1	2	45	2	1	1	0	0
VN060065	3	10	2	5	1	42	2	1	2	0	0
VN060066	1	33	1	1	2	42	2	1	1	5	0
VN060066	2	30	2	1	2	42	2	1	1	0	0
VN060067	1	52	1	3	2	0	2	2	1	99	0
VN060067	2	48	2	3	2	0	2	1	1	0	0
VN060067	3	26	1	1	2	0	2	1	1	10	0
VN060067	4	22	2	1	2	0	2	1	1	0	0
VN060067	5	23	1	4	2	0	2	2	2	1	0
VN060067	6	22	1	4	2	0	2	2	2	1	0
VN060067	7	13	2	4	2	0	2	2	2	0	0
VN060068	1	32	1	1	2	42	2	1	1	20	0
VN060068	2	32	2	1	2	0	2	1	1	0	0
VN060068	3	9	2	5	1	42	2	2	2	0	0
VN060069	1	29	1	1	2	43	2	1	1	10	0
VN060069	2	18	2	1	2	0	2	1	1	0	0
VN060070	1	23	1	1	2	42	2	1	1	0	0
VN060070	2	22	2	1	2	42	2	1	1	0	0
VN060071	1	26	1	1	2	43	2	1	1	0	0
VN060071	2	28	2	1	2	42	2	1	1	0	0
VN060071	3	8	1	5	1	42	2	1	2	0	0
VN060073	1	64	2	3	2	42	2	1	1	0	0
VN060073	2	32	1	1	2	43	2	1	1	20	0
VN060073	3	30	2	1	2	42	2	1	1	0	0
VN060074	1	41	1	1	2	44	2	2	1	0	0
VN060074	2	28	2	1	2	43	2	1	1	0	0
VN060074	3	24	2	6	2	42	2	1	2	0	0
VN060075	1	45	1	3	2	44	2	1	1	99	0
VN060075	2	46	2	3	2	43	2	1	1	0	0
VN060075	3	25	1	1	2	0	2	1	1	0	0
VN060075	4	23	2	1	2	42	2	1	1	0	0
VN060075	5	18	1	4	1	44	2	2	2	0	0
VN060076	1	64	1	3	2	99	2	2	1	10	0
VN060076	2	63	2	3	2	99	2	1	1	0	0
VN060076	3	22	1	1	2	99	2	1	1	10	0
VN060076	4	20	2	1	2	0	2	1	2	0	0
VN060077	1	40	1	1	2	44	2	1	1	0	0
VN060077	2	37	2	1	2	43	2	1	1	0	0
VN060077	3	12	2	5	1	43	2	1	2	0	0
VN060077	4	9	2	5	1	42	2	2	2	0	0
VN060078	1	22	2	1	2	0	2	1	1	0	0
VN060079	1	61	2	3	2	0	2	1	1	0	0
VN060079	2	37	2	1	2	0	2	1	1	0	0
VN060080	1	25	1	1	2	0	2	1	1	10	0
VN060080	2	25	2	1	2	0	2	1	1	0	0
VN060081	1	65	2	3	2	42	2	1	1	0	0
VN060081	2	32	1	1	2	46	2	1	1	0	0
VN060081	3	32	2	1	2	46	2	1	1	0	0
VN060081	4	18	2	6	2	44	2	2	2	0	0
VN060081	5	7	1	5	1	42	2	2	2	0	0
VN060082	1	25	1	1	2	42	2	1	1	0	0
VN060082	2	22	2	1	2	0	2	1	1	0	0
VN060083	1	26	1	1	2	0	2	1	1	5	0
VN060083	2	20	2	1	2	0	2	1	1	0	0
VN060084	1	26	1	1	2	0	2	1	1	10	0
VN060084	2	25	2	1	2	42	2	1	1	0	0
VN060084	3	5	1	5	2	0	2	2	2	0	0
VN060085	1	45	1	1	2	42	2	1	1	0	0
VN060085	2	42	2	1	2	43	2	1	1	0	0
VN060086	1	34	1	1	2	0	2	1	1	15	0
VN060086	2	32	2	1	2	42	2	1	1	0	0
VN060086	3	8	1	5	2	42	2	2	2	0	0
VN060087	1	49	1	1	2	42	2	1	1	0	0
VN060087	2	47	2	1	2	42	2	1	1	0	0
VN060087	3	24	2	5	2	43	2	2	1	0	0
VN060087	4	21	2	5	2	43	2	1	1	0	0
VN060087	5	19	1	5	2	44	2	1	2	0	0
VN060088	1	61	1	3	2	0	2	1	2	1	0
VN060088	2	62	2	3	2	0	2	1	2	0	0
VN060088	3	23	1	1	2	42	2	1	1	20	0
VN060088	4	20	2	1	2	0	2	1	1	0	0
VN060089	1	39	1	1	2	42	2	1	1	1	0
VN060089	2	36	2	1	2	44	2	1	1	0	0
VN060089	3	15	1	5	1	44	2	1	2	0	0
VN060089	15	3	2	5	88	88	2	88	88	88	88
VN060091	1	24	1	1	2	42	2	1	1	0	0
VN060091	2	20	2	1	2	0	2	1	1	0	0
VN060092	1	24	1	1	2	42	2	1	1	15	0
VN060092	2	22	2	1	2	42	2	1	1	0	0
VN060093	1	26	1	1	2	0	2	1	1	20	0
VN060093	2	24	2	1	2	0	2	1	1	0	0
VN060094	1	32	1	1	2	0	2	1	1	20	0
VN060094	2	30	2	1	2	43	2	1	1	0	0
VN060094	3	9	1	5	1	42	2	2	2	0	0
VN060095	1	34	1	1	2	42	2	1	1	7	0
VN060095	2	29	2	1	2	42	2	1	1	0	0
VN060095	3	8	2	5	1	42	2	2	2	0	0
VN060096	1	24	1	1	2	42	2	1	1	0	0
VN060096	2	23	2	1	2	0	2	1	1	0	0
VN060097	1	24	1	1	2	0	2	1	1	10	0
VN060097	2	19	2	1	2	0	2	1	1	0	0
VN060098	1	55	1	3	2	0	2	2	1	0	0
VN060098	2	52	2	3	2	42	2	1	1	0	0
VN060098	3	20	2	4	2	0	2	2	2	0	0
VN060098	4	20	2	1	2	0	2	1	1	0	0
VN060098	5	16	1	4	2	0	2	2	2	0	0
VN060098	6	12	1	4	2	42	2	1	2	0	0
VN060099	1	42	1	1	2	43	2	1	1	6	0
VN060099	2	38	2	1	2	42	2	1	1	0	0
VN060099	3	20	2	5	2	42	2	2	1	0	0
VN060099	4	16	2	5	2	42	2	2	1	0	0
VN060099	5	7	1	6	1	42	2	1	2	0	0
VN060100	1	30	1	1	2	0	2	2	1	10	0
VN060100	2	28	2	1	2	0	2	1	1	0	0
VN060103	1	64	1	3	2	99	2	1	1	5	0
VN060103	2	64	2	3	2	99	2	1	1	0	0
VN060103	3	23	1	1	2	0	2	1	1	7	0
VN060103	4	22	2	1	2	42	2	1	1	0	0
VN060103	5	13	1	6	1	43	2	2	2	0	0
VN060104	1	33	1	1	2	42	2	1	1	10	0
VN060104	2	34	2	1	2	0	2	1	1	0	0
VN060104	15	4	2	5	88	88	2	88	88	88	88
VN060105	1	25	1	1	2	42	2	1	1	0	0
VN060105	2	24	2	1	2	42	2	1	1	0	0
VN060106	1	61	2	3	2	0	2	1	1	0	0
VN060106	2	40	2	4	2	43	2	1	1	0	0
VN060106	3	25	2	1	2	42	2	1	1	0	0
VN060106	4	22	2	4	2	44	2	2	2	0	0
VN060106	5	21	1	4	2	44	2	2	2	0	0
VN060106	15	4	1	5	88	88	2	88	88	88	88
VN060108	1	47	1	3	2	42	2	2	1	20	0
VN060108	2	48	2	3	2	0	2	1	1	0	0
VN060108	3	26	1	1	2	42	2	2	1	20	0
VN060108	4	23	2	1	2	42	2	1	1	0	0
VN060108	5	20	2	4	2	42	2	1	2	0	0
VN060108	6	17	1	4	2	42	2	2	2	0	0
VN060109	1	35	1	1	2	0	2	1	1	20	0
VN060109	2	31	2	1	2	0	2	1	1	0	0
VN060109	3	12	2	5	1	43	2	1	2	0	0
VN060111	1	25	1	1	2	0	2	1	1	20	0
VN060111	2	20	2	1	2	0	2	1	1	0	0
VN060111	15	2	1	5	88	88	2	88	88	88	88
VN060115	1	77	2	13	2	0	2	2	2	0	0
VN060115	2	55	2	3	2	0	2	2	2	0	0
VN060115	3	25	1	1	2	44	2	2	1	0	0
VN060115	4	22	2	1	2	42	2	1	1	0	0
VN060119	1	32	1	1	2	42	2	1	1	10	0
VN060119	2	27	2	1	2	42	2	1	1	0	0
VN060119	3	9	1	5	1	42	2	2	2	0	0
VN060127	1	30	2	1	2	42	2	1	1	0	0
VN060127	2	29	1	1	2	0	2	1	1	10	0
VN060127	3	10	1	5	1	42	2	1	2	0	0
VN070001	1	42	1	1	2	44	2	1	1	5	0
VN070001	2	32	2	1	2	42	2	1	1	0	0
VN070001	3	13	1	5	1	43	2	1	2	0	0
VN070001	4	10	1	5	1	42	2	1	2	0	0
VN070002	1	58	1	3	2	44	2	1	1	6	0
VN070002	2	57	2	3	2	42	2	1	1	0	0
VN070002	3	34	2	1	2	0	2	1	2	10	0
VN070002	4	30	1	1	2	43	2	1	1	0	0
VN070002	5	28	2	4	2	44	2	1	1	0	0
VN070002	6	32	1	4	2	42	2	2	1	10	0
VN070002	15	2	2	6	88	88	2	88	88	88	88
VN070003	1	58	2	3	2	42	2	1	1	0	0
VN070003	2	41	1	1	2	43	2	1	1	0	0
VN070003	3	33	2	1	2	42	2	1	1	0	0
VN070003	15	2	1	5	88	88	2	88	88	88	88
VN070004	1	36	1	1	2	0	2	1	1	3	0
VN070004	2	28	2	1	2	0	2	1	1	0	0
VN070005	1	51	2	3	2	0	2	1	1	0	0
VN070005	2	27	1	1	2	42	2	1	1	20	0
VN070005	3	21	2	1	2	42	2	1	1	0	0
VN070005	4	12	2	4	1	43	2	1	2	0	0
VN070006	1	54	1	3	2	46	2	1	1	0	0
VN070006	2	51	2	3	2	44	2	1	1	0	0
VN070006	3	22	1	1	2	44	2	1	1	0	0
VN070006	4	20	1	4	2	43	2	2	2	5	0
VN070006	5	20	2	1	2	42	2	1	1	0	0
VN070007	1	58	2	3	2	0	2	2	1	0	0
VN070007	2	61	1	3	2	0	2	1	1	20	0
VN070007	3	44	1	1	2	42	2	1	1	0	0
VN070007	4	37	2	1	2	0	2	1	1	0	0
VN070007	5	25	1	4	2	42	2	1	2	5	0
VN070007	6	24	1	4	2	0	2	1	2	5	0
VN070007	7	19	2	4	2	44	2	1	2	0	0
VN070008	1	56	1	3	2	43	2	1	1	6	0
VN070008	2	55	2	3	2	0	2	1	1	0	0
VN070008	3	34	1	1	2	43	2	2	1	10	0
VN070008	4	34	2	1	2	0	2	1	1	0	0
VN070008	5	12	1	5	1	43	2	2	2	0	0
VN070009	1	53	1	3	2	43	2	1	1	3	0
VN070009	2	49	2	3	2	42	2	1	1	0	0
VN070009	3	27	1	1	2	43	2	1	1	5	0
VN070009	4	24	2	1	2	42	2	1	1	0	0
VN070010	1	58	1	3	2	99	2	1	1	20	0
VN070010	2	54	2	3	2	99	2	1	1	0	0
VN070010	3	23	2	1	2	42	2	1	1	0	0
VN070010	4	20	1	1	2	42	2	1	1	20	0
VN070011	1	66	1	3	2	0	2	1	1	20	0
VN070011	2	65	2	3	2	0	2	1	1	0	0
VN070011	3	25	1	4	2	0	2	2	2	0	0
VN070011	4	20	2	4	2	0	2	2	2	0	0
VN070011	5	22	1	1	2	0	2	1	1	20	0
VN070011	6	20	2	1	2	0	2	1	1	0	0
VN070011	7	17	1	6	2	0	2	2	2	0	0
VN070011	8	16	2	6	2	42	2	1	2	0	0
VN070012	1	22	1	1	2	0	2	1	1	5	0
VN070012	2	25	2	1	2	0	2	1	1	0	0
VN070012	15	2	1	5	88	88	2	88	88	88	88
VN070013	1	52	2	3	2	0	2	1	1	0	0
VN070013	2	26	1	1	2	0	2	1	1	10	0
VN070013	3	24	2	1	2	0	2	1	1	0	0
VN070013	15	4	1	5	88	88	2	88	88	88	88
VN070015	1	41	1	1	2	99	2	1	1	0	0
VN070015	2	38	2	1	2	0	2	1	2	0	0
VN070015	15	4	1	5	88	88	2	88	88	88	88
VN070016	1	38	1	1	2	43	2	2	1	5	0
VN070016	2	35	2	1	2	0	2	1	1	0	0
VN070017	1	44	1	3	2	99	2	1	1	7	0
VN070017	2	46	2	3	2	0	2	1	1	0	0
VN070017	3	23	1	1	2	42	2	1	1	7	0
VN070017	4	19	2	1	2	0	2	1	1	0	0
VN070017	5	21	1	4	2	42	2	1	1	0	0
VN070017	6	18	2	4	2	42	2	1	1	0	0
VN070018	1	65	2	3	2	0	2	1	1	0	0
VN070018	2	32	1	1	2	42	2	1	2	0	0
VN070018	3	27	2	1	2	42	2	1	1	0	0
VN070019	1	42	1	1	2	45	2	1	1	0	0
VN070019	2	30	2	1	2	45	2	1	1	0	0
VN070019	3	6	1	5	1	42	2	2	2	0	0
VN070021	1	29	2	1	2	0	2	1	1	0	0
VN070021	2	27	1	1	2	42	2	1	1	15	0
VN070021	3	8	1	5	1	42	2	1	2	0	0
VN070021	15	2	1	5	88	88	2	88	88	88	88
VN070022	1	46	1	3	2	0	2	1	1	0	0
VN070022	2	43	2	3	2	0	2	1	1	0	0
VN070022	3	19	2	1	2	0	2	1	1	0	0
VN070022	4	16	1	4	2	0	2	1	1	0	0
VN070022	5	14	2	4	2	0	2	1	1	0	0
VN070022	6	12	2	4	2	0	2	1	2	0	0
VN070022	7	10	2	4	2	0	2	1	2	0	0
VN070022	8	21	1	1	2	43	2	1	1	5	0
VN070023	1	28	1	1	2	0	2	1	1	20	0
VN070023	2	29	2	1	2	42	2	1	2	0	0
VN070023	3	7	2	5	1	42	2	2	2	0	0
VN070024	1	57	2	3	2	0	2	1	2	0	0
VN070024	2	38	2	1	2	0	2	2	1	0	0
VN070024	3	34	1	1	2	42	2	2	1	10	0
VN070024	4	17	1	5	2	42	2	2	1	0	0
VN070024	5	14	2	5	1	43	2	2	2	0	0
VN070025	1	72	1	3	2	0	2	1	1	0	0
VN070025	2	69	2	3	2	0	2	1	1	0	0
VN070025	3	33	1	1	2	42	2	1	1	10	0
VN070025	4	30	2	1	2	42	2	1	1	0	0
VN070025	5	35	1	4	2	0	2	2	2	7	0
VN070025	6	9	2	6	1	42	2	2	2	0	0
VN070025	7	8	2	5	1	42	2	2	2	0	0
VN070026	1	50	2	3	2	0	2	1	1	0	0
VN070026	2	34	1	1	2	0	2	1	1	0	0
VN070026	3	25	2	1	2	42	2	1	1	0	0
VN070026	4	19	2	4	2	44	2	1	2	0	0
VN070026	5	17	1	4	2	43	2	1	2	20	0
VN070027	1	43	1	3	2	99	2	2	1	4	0
VN070027	2	41	2	3	2	0	2	1	1	0	0
VN070027	3	27	1	1	2	0	2	1	2	2	0
VN070027	4	21	2	1	2	0	2	1	1	0	0
VN070027	5	19	2	4	2	42	2	2	1	0	0
VN070027	6	17	2	4	2	42	2	2	1	0	0
VN070028	1	27	1	1	2	0	2	2	1	4	0
VN070028	2	25	2	1	2	0	2	1	1	0	0
VN070029	1	23	1	1	2	0	2	1	1	10	0
VN070029	2	20	2	1	2	0	2	1	1	0	0
VN070030	1	58	2	3	2	0	2	2	1	0	0
VN070030	2	30	1	1	2	42	2	1	1	20	0
VN070030	3	22	2	1	2	42	2	1	1	0	0
VN070030	4	16	2	4	1	44	2	1	2	0	0
VN070031	1	39	1	3	2	42	2	2	1	0	99
VN070031	2	41	2	3	2	0	2	1	1	0	0
VN070031	3	23	1	4	2	0	2	2	2	30	0
VN070031	4	20	1	1	2	0	2	1	1	0	0
VN070031	5	20	2	4	2	42	2	2	2	0	0
VN070031	6	19	2	1	2	42	2	1	1	0	0
VN070031	7	13	2	4	1	43	2	2	2	0	0
VN070031	17	0	2	6	88	88	2	88	88	88	88
VN070032	1	36	2	1	2	0	2	1	1	0	0
VN070032	2	34	1	1	2	99	2	1	1	0	4
VN070032	3	9	2	5	1	42	2	1	2	0	0
VN070032	4	5	2	5	2	0	2	2	2	0	0
VN070034	1	28	1	1	2	0	2	1	1	0	0
VN070034	2	21	2	1	2	42	2	1	1	0	0
VN070036	1	53	1	3	2	0	2	2	1	10	0
VN070036	2	50	2	3	2	0	2	1	1	0	0
VN070036	3	29	1	1	2	0	2	2	1	1	0
VN070036	4	23	2	1	2	0	2	1	1	0	0
VN070036	5	20	2	4	2	44	2	2	1	0	0
VN070036	6	5	2	5	2	0	2	2	2	0	0
VN070037	1	30	1	1	2	44	2	1	1	0	0
VN070037	2	24	2	1	2	42	2	1	1	0	0
VN070038	1	74	1	13	2	0	2	1	1	10	0
VN070038	2	27	1	1	2	42	2	1	1	0	0
VN070038	3	27	2	1	2	42	2	1	1	0	0
VN070038	4	24	1	4	2	42	2	1	1	0	0
VN070038	5	16	2	4	2	42	2	1	1	0	0
VN070039	1	42	1	1	2	42	2	1	1	0	10
VN070039	2	35	2	1	2	0	2	1	1	0	0
VN070039	3	12	2	5	1	43	2	2	2	0	0
VN070040	1	37	1	1	2	0	2	1	1	20	0
VN070040	2	34	2	1	2	42	2	1	1	0	0
VN070040	3	15	1	5	2	43	2	1	2	0	0
VN070041	1	31	1	1	2	42	2	1	1	15	0
VN070041	2	27	2	1	2	42	2	1	1	0	0
VN070041	15	4	1	5	88	88	2	88	88	88	88
VN070042	1	50	1	3	2	0	2	1	1	20	0
VN070042	2	50	2	3	2	0	2	1	1	0	0
VN070042	3	21	1	1	2	42	2	1	1	20	0
VN070042	4	19	2	4	2	42	2	2	1	0	0
VN070042	5	18	2	1	2	42	2	1	1	0	0
VN070042	6	14	1	4	2	0	2	1	1	0	0
VN070043	1	86	1	13	2	42	2	2	2	0	0
VN070043	2	47	1	3	2	42	2	1	1	0	0
VN070043	3	47	2	3	2	42	2	1	1	0	0
VN070043	4	22	1	1	2	42	2	1	1	0	0
VN070043	5	20	1	4	2	42	2	1	1	0	0
VN070043	6	20	2	1	2	0	2	1	2	0	0
VN070043	7	18	1	4	2	42	2	1	2	0	0
VN070043	8	15	1	4	1	43	2	1	2	0	0
VN070043	9	12	1	4	1	43	2	1	2	0	0
VN070044	1	42	1	1	2	0	2	1	1	5	0
VN070044	2	35	2	1	2	0	2	1	1	0	0
VN070045	1	31	1	1	2	45	2	1	1	0	0
VN070045	2	29	2	1	2	42	2	1	1	0	0
VN070046	1	45	1	3	2	42	2	1	1	10	0
VN070046	2	45	2	3	2	42	2	1	1	0	0
VN070046	3	23	1	1	2	42	2	1	1	20	0
VN070046	4	22	2	1	2	42	2	1	1	0	0
VN070046	5	20	2	4	2	42	2	1	2	0	0
VN070046	6	16	1	4	2	42	2	2	2	0	0
VN070049	1	64	2	3	2	0	2	1	1	0	0
VN070049	2	45	2	4	2	0	2	1	1	0	0
VN070049	3	41	1	1	2	42	2	1	1	0	0
VN070049	4	27	2	1	2	42	2	1	1	0	0
VN070050	1	62	1	3	2	99	2	1	1	10	0
VN070050	2	50	2	3	2	99	2	1	1	0	0
VN070050	3	28	1	4	2	42	2	1	2	0	0
VN070050	4	26	1	1	2	42	2	1	1	0	0
VN070050	5	23	2	1	2	42	2	1	1	0	0
VN070050	6	15	2	4	1	44	2	2	2	0	0
VN070050	7	10	2	4	1	43	2	2	2	0	0
VN070050	8	23	2	4	2	42	2	2	2	0	0
VN070050	9	18	2	4	2	42	2	2	2	0	0
VN070051	1	28	1	1	2	42	2	1	1	1	0
VN070051	2	26	2	1	2	43	2	1	1	0	0
VN070052	1	35	1	1	2	42	2	1	1	0	0
VN070052	2	32	2	1	2	0	2	1	1	0	0
VN070052	3	10	2	5	1	42	2	1	2	0	0
VN070052	4	8	2	5	1	42	2	1	2	0	0
VN070053	1	70	2	3	2	0	2	1	1	0	0
VN070053	2	36	1	1	2	0	2	1	1	10	0
VN070053	3	29	2	1	2	42	2	1	1	0	0
VN070054	1	37	1	1	2	43	2	1	1	10	0
VN070054	2	33	2	1	2	43	2	1	1	0	0
VN070054	3	11	2	5	1	43	2	1	2	0	0
VN070055	1	44	1	3	2	0	2	2	2	5	0
VN070055	2	22	1	1	2	43	2	1	1	6	0
VN070055	3	22	2	1	2	42	2	1	1	0	0
VN070055	4	46	2	3	2	42	2	2	2	0	0
VN070057	1	34	1	1	2	0	2	1	1	12	0
VN070057	2	34	2	1	2	42	2	1	1	0	0
VN070057	3	26	1	4	2	0	2	2	2	0	0
VN070057	4	25	1	4	2	0	2	2	2	20	0
VN070058	1	37	1	1	2	42	2	1	1	2	0
VN070058	2	37	2	1	2	45	2	1	1	0	0
VN070058	3	10	1	5	1	42	2	1	2	0	0
VN070059	1	33	1	1	2	43	2	1	1	0	0
VN070059	2	33	2	1	2	43	2	1	1	0	0
VN070060	1	73	1	3	2	0	2	1	1	0	0
VN070060	2	57	2	3	2	43	2	1	1	0	0
VN070060	3	34	1	4	2	45	2	1	1	0	0
VN070060	4	31	1	4	2	44	2	2	1	0	0
VN070060	5	29	1	1	2	42	2	1	1	0	0
VN070060	6	29	2	1	2	43	2	1	1	0	0
VN070061	1	48	1	3	2	99	2	2	1	10	0
VN070061	2	52	2	3	2	99	2	1	1	0	0
VN070061	3	25	2	4	1	46	2	2	2	0	0
VN070061	4	22	2	1	2	42	2	1	1	0	0
VN070061	5	18	2	4	1	45	2	2	2	0	0
VN070061	6	16	2	4	1	44	2	1	2	0	0
