PLACEID	SERVIDR4	SERVAVLB	TIM2PLCE	CMNTRNSP
803	28	0	-88	88
803	29	1	 	 
803	30	1	 	 
803	31	1	 	 
803	32	1	 	 
803	33	1	 	 
803	34	1	 	 
803	35	1	 	 
804	1	1	 	 
804	2	1	 	 
804	3	0	 	 
804	4	0	 	 
804	5	0	 	 
804	6	0	 	 
804	7	1	 	 
804	8	0	 	 
804	9	1	 	 
804	10	1	 	 
804	11	1	 	 
804	12	1	 	 
804	13	1	 	 
804	14	1	 	 
804	15	1	 	 
804	16	1	 	 
804	17	1	 	 
804	18	0	30	7
804	19	0	30	7
804	20	0	20	7
804	21	0	25	7
804	22	1	 	 
804	23	0	25	7
804	24	1	 	 
804	25	0	 	 
804	27	0	30	7
804	28	1	 	 
804	29	1	 	 
804	30	1	 	 
804	31	1	 	 
804	32	1	 	 
804	33	1	 	 
804	34	1	 	 
804	35	1	 	 
901	1	0	 	 
901	2	0	 	 
901	3	0	 	 
901	4	0	 	 
901	5	0	 	 
901	6	0	 	 
901	7	0	 	 
901	8	0	 	 
901	9	1	 	 
901	10	0	20	6
901	11	1	 	 
901	12	0	20	6
901	13	1	 	 
901	14	1	 	 
901	15	0	 	 
901	16	0	20	6
901	17	0	15	1
901	18	0	20	6
901	19	0	20	6
901	20	0	20	6
901	21	0	20	6
901	22	0	20	6
901	23	0	20	6
901	24	0	 	 
901	25	1	 	 
901	27	0	20	6
901	28	1	 	 
901	29	0	20	6
901	30	1	 	 
901	31	0	20	6
901	32	1	 	 
901	33	1	 	 
901	34	1	 	 
901	35	0	15	1
1103	1	0	 	 
1103	2	1	 	 
1103	3	88	 	 
1103	4	0	 	 
1103	5	0	 	 
1103	6	0	 	 
1103	7	0	 	 
1103	8	0	 	 
1103	9	1	 	 
1103	10	0	50	1
1103	11	0	 	 
1103	12	0	-88	88
1103	13	1	 	 
1103	14	0	 	 
1103	15	1	 	 
1103	16	0	180	7
1103	17	0	30	1
1103	18	0	50	1
1103	19	0	180	6
1103	20	0	240	6
1103	21	0	240	6
1103	22	0	50	1
1103	23	0	180	6
1103	24	1	 	 
1103	25	0	 	 
1103	27	0	180	6
1103	28	0	-88	88
1103	29	0	240	6
1103	30	0	50	1
1103	31	1	 	 
1103	32	1	 	 
1103	33	1	 	 
1103	34	0	-88	88
1103	35	0	30	1
1201	1	0	 	 
1201	2	0	 	 
1201	3	0	 	 
1201	4	0	 	 
1201	5	0	 	 
1201	6	0	 	 
1201	7	0	 	 
1201	8	0	 	 
1201	9	0	5	1
1201	10	0	3	1
1201	11	1	 	 
1201	12	0	3	1
1201	13	1	 	 
1201	14	1	 	 
1201	15	1	 	 
1201	16	0	20	7
1201	17	0	30	7
1201	18	0	30	7
1201	19	0	40	7
1201	20	0	10	7
1201	21	0	10	7
1201	22	0	4	1
1201	23	0	20	7
1201	24	1	 	 
1201	25	0	 	 
1201	27	0	40	7
1201	28	0	3	1
1201	29	0	5	1
1201	30	0	15	1
1201	31	0	5	1
1201	32	1	 	 
1201	33	0	5	1
1201	34	0	5	1
1201	35	0	10	1
1202	1	0	 	 
1202	2	1	 	 
1202	3	0	 	 
1202	4	0	 	 
1202	5	0	 	 
1202	6	0	 	 
1202	7	0	 	 
1202	8	0	 	 
1202	9	1	 	 
1202	10	1	 	 
1202	11	1	 	 
1202	12	1	 	 
1202	13	1	 	 
1202	14	1	 	 
1202	15	1	 	 
1202	16	0	8	7
1202	17	0	5	1
1202	18	0	5	1
1202	19	0	10	7
1202	20	0	10	7
1202	21	0	10	7
1202	22	0	10	7
1202	23	0	10	7
1202	24	1	 	 
1202	25	0	 	 
1202	27	0	10	1
1202	28	1	 	 
1202	29	0	15	7
1202	30	1	 	 
1202	31	0	5	1
1202	32	1	 	 
1202	33	1	 	 
1202	34	1	 	 
1202	35	1	 	 
1203	1	1	 	 
1203	2	0	 	 
1203	3	0	 	 
1203	4	0	 	 
1203	5	0	 	 
1203	6	0	 	 
1203	7	0	 	 
1203	8	0	 	 
1203	9	0	8	1
1203	10	1	 	 
1203	11	1	 	 
1203	12	0	10	1
1203	13	1	 	 
1203	14	1	 	 
1203	15	1	 	 
1203	16	0	20	7
1203	17	0	60	7
1203	18	0	60	7
1203	19	0	45	7
1203	20	0	20	7
1203	21	0	10	7
1203	22	0	10	7
1203	23	0	30	1
1203	24	1	 	 
1203	25	0	 	 
1203	27	0	60	7
1203	28	88	 	 
1203	29	0	10	7
1203	30	0	5	1
1203	31	0	10	1
1203	32	1	 	 
1203	33	0	10	1
1203	34	0	10	1
1203	35	0	5	1
1204	1	0	 	 
1204	2	1	 	 
1204	3	0	 	 
1204	4	0	 	 
1204	5	0	 	 
1204	6	0	 	 
1204	7	0	 	 
1204	8	0	 	 
1204	9	1	 	 
1204	10	1	 	 
1204	11	1	 	 
1204	12	1	 	 
1204	13	1	 	 
1204	14	1	 	 
1204	15	1	 	 
1204	16	1	 	 
1204	17	0	20	7
1204	18	0	20	7
1204	19	0	25	7
1204	20	1	 	 
1204	21	0	40	7
1204	22	0	10	7
1204	23	0	25	7
1204	24	1	 	 
1204	25	0	 	 
1204	27	0	30	7
1204	28	88	 	 
1204	29	1	 	 
1204	30	1	 	 
1204	31	1	 	 
1204	32	1	 	 
1204	33	1	 	 
1204	34	1	 	 
1204	35	1	 	 
1205	1	1	 	 
1205	2	1	 	 
1205	3	0	 	 
1205	4	0	 	 
1205	5	1	 	 
1205	6	0	 	 
1205	7	1	 	 
1205	8	1	 	 
1205	9	1	 	 
1205	10	1	 	 
1205	11	1	 	 
1205	12	1	 	 
1205	13	1	 	 
1205	14	1	 	 
1205	15	1	 	 
1205	16	0	-88	88
1205	17	0	-88	88
1205	18	0	-88	88
1205	19	0	20	7
1205	20	0	5	7
1205	21	0	5	7
1205	22	1	 	 
1205	23	0	5	7
1205	24	1	 	 
1205	25	0	 	 
1205	27	0	-88	88
1205	28	88	 	 
1205	29	1	 	 
1205	30	1	 	 
1205	31	1	 	 
1205	32	1	 	 
1205	33	1	 	 
1205	34	1	 	 
1205	35	1	 	 
1206	1	0	 	 
1206	2	1	 	 
1206	3	0	 	 
1206	4	0	 	 
1206	5	0	 	 
1206	6	0	 	 
1206	7	0	 	 
1206	8	0	 	 
1206	9	1	 	 
1206	10	1	 	 
1206	11	1	 	 
1206	12	1	 	 
1206	13	1	 	 
1206	14	1	 	 
1206	15	1	 	 
1206	16	0	10	7
1206	17	0	5	7
1206	18	0	5	7
1206	19	0	30	7
1206	20	0	10	1
1206	21	0	7	7
1206	22	0	10	7
1206	23	0	10	7
1206	24	1	 	 
1206	25	0	 	 
1206	27	0	30	7
1206	28	88	 	 
1206	29	1	 	 
1206	30	1	 	 
1206	31	0	2	1
1206	32	1	 	 
1206	33	0	4	1
1206	34	0	4	1
1206	35	0	4	1
1207	1	0	 	 
1207	2	0	 	 
1207	3	0	 	 
1207	4	0	 	 
1207	5	0	 	 
1207	6	0	 	 
1207	7	0	 	 
1207	8	0	 	 
1207	9	0	30	1
1207	10	1	 	 
1207	11	1	 	 
1207	12	0	5	1
1207	13	1	 	 
1207	14	1	 	 
1207	15	1	 	 
1207	16	0	3	5
1207	17	0	20	7
1207	18	0	20	7
1207	19	0	30	7
1207	20	0	10	1
1207	21	0	15	5
1207	22	0	10	5
1207	23	0	30	7
1207	24	1	 	 
1207	25	0	 	 
1207	27	0	30	7
1207	28	88	 	 
1207	29	0	3	1
1207	30	0	5	1
1207	31	0	5	1
1207	32	1	 	 
1207	33	0	7	1
1207	34	0	7	1
1207	35	0	7	1
1208	1	0	 	 
1208	2	1	 	 
1208	3	0	 	 
1208	4	0	 	 
1208	5	0	 	 
1208	6	0	 	 
1208	7	0	 	 
1208	8	0	 	 
1208	9	1	 	 
1208	10	1	 	 
1208	11	1	 	 
1208	12	1	 	 
1208	13	1	 	 
1208	14	1	 	 
1208	15	1	 	 
1208	16	0	15	7
1208	17	0	5	7
1208	18	0	5	7
1208	19	0	20	7
1208	20	0	5	7
1208	21	0	5	7
1208	22	0	3	7
1208	23	0	5	7
1208	24	1	 	 
1208	25	0	 	 
1208	27	0	5	7
1208	28	88	 	 
1208	29	0	5	7
1208	30	1	 	 
1208	31	1	 	 
1208	32	1	 	 
1208	33	1	 	 
1208	34	0	7	5
1208	35	0	3	7
1209	1	0	 	 
1209	2	0	 	 
1209	3	0	 	 
1209	4	0	 	 
1209	5	1	 	 
1209	6	0	 	 
1209	7	0	 	 
1209	8	0	 	 
1209	9	0	5	1
1209	10	1	 	 
1209	11	1	 	 
1209	12	1	 	 
1209	13	1	 	 
1209	14	1	 	 
1209	15	1	 	 
1209	16	0	20	7
1209	17	0	-77	77
1209	18	0	15	7
1209	19	0	30	7
1209	20	0	10	7
1209	21	0	10	7
1209	22	1	 	 
1209	23	0	15	1
1209	24	1	 	 
1209	25	0	 	 
1209	27	0	25	7
1209	28	88	 	 
1209	29	0	10	7
1209	30	1	 	 
1209	31	0	10	1
1209	32	1	 	 
1209	33	0	5	1
1209	34	0	5	1
1209	35	0	5	1
1210	1	0	 	 
1210	2	0	 	 
1210	3	0	 	 
1210	4	0	 	 
1210	5	0	 	 
1210	6	0	 	 
1210	7	0	 	 
1210	8	0	 	 
1210	9	1	 	 
1210	10	1	 	 
1210	11	1	 	 
1210	12	0	12	4
1210	13	1	 	 
1210	14	1	 	 
1210	15	1	 	 
1210	16	0	15	4
1210	17	0	15	4
1210	18	0	15	4
1210	19	0	20	7
1210	20	0	12	4
1210	21	0	20	7
1210	22	1	 	 
1210	23	0	5	4
1210	24	1	 	 
1210	25	0	 	 
1210	27	0	20	7
1210	28	88	 	 
1210	29	0	12	4
1210	30	0	10	4
1210	31	0	12	4
1210	32	1	 	 
1210	33	0	5	4
1210	34	0	10	8
1210	35	0	5	5
1211	1	0	 	 
1211	2	1	 	 
1211	3	0	 	 
1211	4	0	 	 
1211	5	1	 	 
1211	6	0	 	 
1211	7	0	 	 
1211	8	0	 	 
1211	9	1	 	 
1211	10	1	 	 
1211	11	1	 	 
1211	12	1	 	 
1211	13	1	 	 
1211	14	1	 	 
1211	15	1	 	 
1211	16	0	2	4
1211	17	0	15	6
1211	18	0	15	6
1211	19	0	30	7
1211	20	0	3	7
1211	21	0	2	7
1211	22	1	 	 
1211	23	0	30	7
1211	24	1	 	 
1211	25	0	 	 
1211	27	0	10	7
1211	28	88	 	 
1211	29	1	 	 
1211	30	1	 	 
1211	31	1	 	 
1211	32	1	 	 
1211	33	1	 	 
1211	34	1	 	 
1211	35	1	 	 
1212	1	0	 	 
1212	2	1	 	 
1212	3	0	 	 
1212	4	0	 	 
1212	5	1	 	 
1212	6	0	 	 
1212	7	0	 	 
1212	8	0	 	 
1212	9	1	 	 
1212	10	1	 	 
1212	11	1	 	 
1212	12	1	 	 
1212	13	1	 	 
1212	14	1	 	 
1212	15	1	 	 
1212	16	0	10	5
1212	17	0	-77	77
1212	18	0	20	7
1212	19	0	30	7
1212	20	0	5	7
1212	21	1	 	 
1212	22	0	5	7
1212	23	0	5	5
1212	24	1	 	 
1212	25	0	 	 
1212	27	0	30	7
1212	28	88	 	 
1212	29	1	 	 
1212	30	0	10	7
1212	31	1	 	 
1212	32	1	 	 
1212	33	1	 	 
1212	34	1	 	 
1212	35	0	10	5
1213	1	0	 	 
1213	2	1	 	 
1213	3	0	 	 
1213	4	0	 	 
1213	5	0	 	 
1213	6	0	 	 
1213	7	0	 	 
1213	8	0	 	 
1213	9	1	 	 
1213	10	1	 	 
1213	11	1	 	 
1213	12	1	 	 
1213	13	1	 	 
1213	14	1	 	 
1213	15	1	 	 
1213	16	1	 	 
1213	17	0	10	1
1213	18	0	10	5
1213	19	0	30	7
1213	20	1	 	 
1213	21	0	15	7
1213	22	1	 	 
1213	23	0	15	7
1213	24	1	 	 
1213	25	0	 	 
1213	27	0	30	7
1213	28	1	 	 
1213	29	1	 	 
1213	30	1	 	 
1213	31	1	 	 
1213	32	1	 	 
1213	33	1	 	 
1213	34	1	 	 
1213	35	1	 	 
1215	1	0	 	 
1215	2	1	 	 
1215	3	0	 	 
1215	4	0	 	 
1215	5	1	 	 
1215	6	0	 	 
1215	7	0	 	 
1215	8	0	 	 
1215	9	1	 	 
1215	10	1	 	 
1215	11	1	 	 
1215	12	1	 	 
1215	13	1	 	 
1215	14	1	 	 
1215	15	1	 	 
1215	16	0	15	7
1215	17	0	10	7
1215	18	0	10	7
1215	19	0	20	7
1215	20	0	15	7
1215	21	0	15	7
1215	22	0	10	7
1215	23	0	30	7
1215	24	1	 	 
1215	25	0	 	 
1215	27	0	20	1
1215	28	1	 	 
1215	29	0	5	1
1215	30	0	10	1
1215	31	0	15	1
1215	32	1	 	 
1215	33	0	15	1
1215	34	0	15	1
1215	35	0	5	1
1216	1	1	 	 
1216	2	1	 	 
1216	3	0	 	 
1216	4	0	 	 
1216	5	1	 	 
1216	6	0	 	 
1216	7	0	 	 
1216	8	1	 	 
1216	9	1	 	 
1216	10	1	 	 
1216	11	1	 	 
1216	12	1	 	 
1216	13	1	 	 
1216	14	1	 	 
1216	15	1	 	 
1216	16	1	 	 
1216	17	0	-77	88
1216	18	0	10	7
1216	19	0	15	7
1216	20	0	10	7
1216	21	0	10	7
1216	22	1	 	 
1216	23	0	10	7
1216	24	1	 	 
1216	25	0	 	 
1216	27	0	15	7
1216	28	88	 	 
1216	29	1	 	 
1216	30	1	 	 
1216	31	1	 	 
1216	32	1	 	 
1216	33	1	 	 
1216	34	1	 	 
1216	35	0	10	1
1217	1	0	 	 
1217	2	1	 	 
1217	3	0	 	 
1217	4	0	 	 
1217	5	1	 	 
1217	6	0	 	 
1217	7	0	 	 
1217	8	0	 	 
1217	9	1	 	 
1217	10	1	 	 
1217	11	1	 	 
1217	12	1	 	 
1217	13	1	 	 
1217	14	1	 	 
1217	15	1	 	 
1217	16	0	10	1
1217	17	0	-77	88
1217	18	0	10	7
1217	19	0	10	7
1217	20	0	10	7
1217	21	0	10	7
1217	22	0	10	7
1217	23	0	10	7
1217	24	1	 	 
1217	25	0	 	 
1217	27	0	10	7
1217	28	88	 	 
1217	29	1	 	 
1217	30	0	10	1
1217	31	1	 	 
1217	32	1	 	 
1217	33	1	 	 
1217	34	0	10	7
1217	35	0	5	5
1218	1	0	 	 
1218	2	0	 	 
1218	3	0	 	 
1218	4	0	 	 
1218	5	1	 	 
1218	6	0	 	 
1218	7	0	 	 
1218	8	0	 	 
1218	9	0	10	1
1218	10	1	 	 
1218	11	1	 	 
1218	12	1	 	 
1218	13	1	 	 
1218	14	1	 	 
1218	15	1	 	 
1218	16	0	5	7
1218	17	0	15	7
1218	18	0	15	7
1218	19	0	20	7
1218	20	0	5	7
1218	21	1	 	 
1218	22	0	5	1
1218	23	0	5	7
1218	24	1	 	 
1218	25	0	 	 
1218	27	0	10	7
1218	28	88	 	 
1218	29	1	 	 
1218	30	0	5	1
1218	31	0	5	1
1218	32	1	 	 
1218	33	0	5	1
1218	34	0	5	1
1218	35	0	5	1
1219	1	1	 	 
1219	2	1	 	 
1219	3	1	 	 
1219	4	0	 	 
1219	5	1	 	 
1219	6	0	 	 
1219	7	1	 	 
1219	8	0	 	 
1219	9	1	 	 
1219	10	1	 	 
1219	11	1	 	 
1219	12	1	 	 
1219	13	1	 	 
1219	14	1	 	 
1219	15	1	 	 
1219	16	1	 	 
1219	17	1	 	 
1219	18	1	 	 
1219	19	0	5	7
1219	20	0	5	7
1219	21	0	5	7
1219	22	0	5	7
1219	23	0	10	7
1219	24	1	 	 
1219	25	0	 	 
1219	27	0	5	7
1219	28	88	 	 
1219	29	1	 	 
1219	30	1	 	 
1219	31	1	 	 
1219	32	1	 	 
1219	33	1	 	 
1219	34	1	 	 
1219	35	1	 	 
1220	1	0	 	 
1220	2	0	 	 
1220	3	0	 	 
1220	4	0	 	 
1220	5	0	 	 
1220	6	0	 	 
1220	7	0	 	 
1220	8	0	 	 
1220	9	1	 	 
1220	10	0	5	1
1220	11	0	 	 
1220	12	0	10	1
1220	13	1	 	 
1220	14	0	 	 
1220	15	0	 	 
1220	16	0	10	5
1220	17	0	25	7
1220	18	0	25	7
1220	19	0	20	5
1220	20	0	15	5
1220	21	0	15	5
1220	22	0	-88	88
1220	23	0	15	5
1220	24	1	 	 
1220	25	0	 	 
1220	27	0	20	5
1220	28	88	 	 
1220	29	0	10	5
1220	30	0	15	5
1220	31	0	15	5
1220	32	1	 	 
1220	33	0	10	1
1220	34	0	10	1
1220	35	0	15	1
1221	1	0	 	 
1221	2	1	 	 
1221	3	0	 	 
1221	4	0	 	 
1221	5	0	 	 
1221	6	1	 	 
1221	7	0	 	 
1221	8	0	 	 
1221	9	1	 	 
1221	10	1	 	 
1221	11	1	 	 
1221	12	1	 	 
1221	13	1	 	 
1221	14	1	 	 
1221	15	1	 	 
1221	16	0	5	5
1221	17	0	10	7
1221	18	0	10	7
1221	19	0	5	7
1221	20	0	5	1
1221	21	0	5	7
1221	22	0	5	7
1221	23	0	5	7
1221	24	1	 	 
1221	25	0	 	 
1221	27	0	5	7
1221	28	1	 	 
1221	29	1	 	 
1221	30	0	5	7
1221	31	1	 	 
1221	32	1	 	 
1221	33	1	 	 
1221	34	1	 	 
1221	35	0	5	1
1222	1	0	 	 
1222	2	1	 	 
1222	3	0	 	 
1222	4	0	 	 
1222	5	1	 	 
1222	6	0	 	 
1222	7	0	 	 
1222	8	1	 	 
1222	9	1	 	 
1222	10	1	 	 
1222	11	1	 	 
1222	12	1	 	 
1222	13	1	 	 
1222	14	1	 	 
1222	15	1	 	 
1222	16	0	10	1
1222	17	0	20	7
1222	18	0	20	7
1222	19	0	20	7
1222	20	1	 	 
1222	21	0	20	7
1222	22	1	 	 
1222	23	0	15	7
1222	24	1	 	 
1222	25	0	 	 
1222	27	0	20	7
1222	28	0	20	7
1222	29	1	 	 
1222	30	1	 	 
1222	31	1	 	 
1222	32	1	 	 
1222	33	1	 	 
1222	34	1	 	 
1222	35	0	5	7
1223	1	0	 	 
1223	2	1	 	 
1223	3	0	 	 
1223	4	0	 	 
1223	5	0	 	 
1223	6	0	 	 
1223	7	0	 	 
1223	8	0	 	 
1223	9	0	10	1
1223	10	1	 	 
1223	11	1	 	 
1223	12	1	 	 
1223	13	1	 	 
1223	14	1	 	 
1223	15	1	 	 
1223	16	0	5	1
1223	17	0	-77	88
1223	18	0	30	7
1223	19	0	30	7
1223	20	0	30	7
1223	21	0	30	7
1223	22	0	3	1
1223	23	0	60	7
1223	24	1	 	 
1223	25	0	 	 
1223	27	0	30	7
1223	28	88	 	 
1223	29	0	10	1
1223	30	0	5	5
1223	31	0	5	5
1223	32	1	 	 
1223	33	0	5	5
1223	34	0	5	5
1223	35	0	5	5
1224	1	0	 	 
1224	2	1	 	 
1224	3	0	 	 
1224	4	0	 	 
1224	5	0	 	 
1224	6	0	 	 
1224	7	0	 	 
1224	8	0	 	 
1224	9	1	 	 
1224	10	1	 	 
1224	11	1	 	 
1224	12	1	 	 
1224	13	1	 	 
1224	14	1	 	 
1224	15	1	 	 
1224	16	0	15	5
1224	17	0	15	5
1224	18	0	15	5
1224	19	0	30	7
1224	20	0	20	7
1224	21	0	30	7
1224	22	0	30	7
1224	23	0	30	7
1224	24	1	 	 
1224	25	0	 	 
1224	27	0	30	7
1224	28	88	 	 
1224	29	0	5	5
1224	30	1	 	 
1224	31	1	 	 
1224	32	1	 	 
1224	33	1	 	 
1224	34	0	5	1
1224	35	1	 	 
1225	1	0	 	 
1225	2	0	 	 
1225	3	0	 	 
1225	4	0	 	 
1225	5	0	 	 
1225	6	0	 	 
1225	7	0	 	 
1225	8	0	 	 
1225	9	1	 	 
1225	10	1	 	 
1225	11	1	 	 
1225	12	0	5	1
1225	13	1	 	 
1225	14	1	 	 
1225	15	1	 	 
1225	16	0	10	5
1225	17	0	10	5
1225	18	0	10	5
1225	19	0	20	7
1225	20	0	5	5
1225	21	0	10	1
1225	22	0	15	7
1225	23	0	15	1
1225	24	1	 	 
1225	25	0	 	 
1225	27	0	15	1
1225	28	88	 	 
1225	29	0	5	1
1225	30	0	10	1
1225	31	0	10	1
1225	32	1	 	 
1225	33	0	10	1
1225	34	0	10	1
1225	35	0	15	1
1226	1	0	 	 
1226	2	0	 	 
1226	3	0	 	 
1226	4	0	 	 
1226	5	0	 	 
1226	6	0	 	 
1226	7	0	 	 
1226	8	0	 	 
1226	9	0	10	1
1226	10	1	 	 
1226	11	1	 	 
1226	12	0	10	1
1226	13	1	 	 
1226	14	0	 	 
1226	15	0	 	 
1226	16	0	40	7
1226	17	0	20	7
1226	18	0	30	7
1226	19	0	60	7
1226	20	0	15	1
1226	21	0	15	5
1226	22	0	10	1
1226	23	0	60	7
1226	24	1	 	 
1226	25	0	 	 
1226	27	0	30	7
1226	28	88	 	 
1226	29	1	 	 
1226	30	0	10	1
1226	31	0	15	1
1226	32	1	 	 
1226	33	0	20	1
1226	34	0	20	1
1226	35	0	30	1
1227	1	1	 	 
1227	2	1	 	 
1227	3	0	 	 
1227	4	1	 	 
1227	5	0	 	 
1227	6	1	 	 
1227	7	1	 	 
1227	8	1	 	 
1227	9	1	 	 
1227	10	1	 	 
1227	11	1	 	 
1227	12	1	 	 
1227	13	1	 	 
1227	14	1	 	 
1227	15	1	 	 
1227	16	0	30	7
1227	17	0	30	7
1227	18	0	30	7
1227	19	0	45	7
1227	20	1	 	 
1227	21	1	 	 
1227	22	1	 	 
1227	23	0	45	7
1227	24	1	 	 
1227	25	0	 	 
1227	27	0	25	7
1227	28	88	 	 
1227	29	1	 	 
1227	30	1	 	 
1227	31	1	 	 
1227	32	1	 	 
1227	33	1	 	 
1227	34	1	 	 
1227	35	1	 	 
1228	1	0	 	 
1228	2	1	 	 
1228	3	0	 	 
1228	4	0	 	 
1228	5	0	 	 
1228	6	0	 	 
1228	7	0	 	 
1228	8	0	 	 
1228	9	1	 	 
1228	10	1	 	 
1228	11	1	 	 
1228	12	1	 	 
1228	13	1	 	 
1228	14	1	 	 
1228	15	1	 	 
1228	16	0	15	5
1228	17	0	25	7
1228	18	0	25	7
1228	19	0	45	7
1228	20	1	 	 
1228	21	0	-77	88
1228	22	1	 	 
1228	23	0	35	7
1228	24	1	 	 
1228	25	0	 	 
1228	27	0	35	7
1228	28	88	 	 
1228	29	1	 	 
1228	30	1	 	 
1228	31	1	 	 
1228	32	1	 	 
1228	33	1	 	 
1228	34	1	 	 
1228	35	1	 	 
1301	1	0	 	 
1301	2	1	 	 
1301	3	0	 	 
1301	4	0	 	 
1301	5	0	 	 
1301	6	0	 	 
1301	7	1	 	 
1301	8	0	 	 
1301	9	1	 	 
1301	10	1	 	 
1301	11	1	 	 
1301	12	1	 	 
1301	13	1	 	 
1301	14	1	 	 
1301	15	1	 	 
1301	16	0	10	7
1301	17	0	-77	88
1301	18	0	5	5
1301	19	0	10	7
1301	20	0	10	7
1301	21	0	50	7
1301	22	0	50	7
1301	23	0	10	7
1301	24	1	 	 
1301	25	1	 	 
1301	27	0	50	7
1301	28	88	 	 
1301	29	1	 	 
1301	30	1	 	 
1301	31	1	 	 
1301	32	1	 	 
1301	33	1	 	 
1301	34	1	 	 
1301	35	1	 	 
1303	1	0	 	 
1303	2	1	 	 
1303	3	0	 	 
1303	4	0	 	 
1303	5	0	 	 
1303	6	0	 	 
1303	7	0	 	 
1303	8	0	 	 
1303	9	1	 	 
1303	10	0	10	1
1303	11	0	 	 
1303	12	0	10	1
1303	13	0	 	 
1303	14	0	 	 
1303	15	0	 	 
1303	16	0	20	7
1303	17	0	-77	88
1303	18	0	20	7
1303	19	0	40	7
1303	20	0	20	7
1303	21	0	20	7
1303	22	0	10	1
1303	23	0	20	7
1303	24	1	 	 
1303	25	0	 	 
1303	27	0	20	7
1303	28	0	-88	88
1303	29	0	20	7
1303	30	0	10	1
1303	31	0	10	1
1303	32	1	 	 
1303	33	0	10	1
1303	34	0	10	1
1303	35	0	10	1
1304	1	1	 	 
1304	2	1	 	 
1304	3	0	 	 
1304	4	0	 	 
1304	5	1	 	 
1304	6	0	 	 
1304	7	0	 	 
1304	8	1	 	 
1304	9	1	 	 
1304	10	1	 	 
1304	11	1	 	 
1304	12	1	 	 
1304	13	1	 	 
1304	14	1	 	 
1304	15	1	 	 
1304	16	0	10	7
1304	17	0	-77	88
1304	18	1	 	 
1304	19	0	10	7
1304	20	0	10	7
1304	21	0	45	7
1304	22	0	45	7
1304	23	0	10	7
1304	24	1	 	 
1304	25	1	 	 
1304	27	0	45	7
1304	28	88	 	 
1304	29	1	 	 
1304	30	1	 	 
1304	31	1	 	 
1304	32	1	 	 
1304	33	1	 	 
1304	34	1	 	 
1304	35	0	10	7
1305	1	0	 	 
1305	2	1	 	 
1305	3	0	 	 
1305	4	0	 	 
1305	5	88	 	 
1305	6	0	 	 
1305	7	0	 	 
1305	8	0	 	 
1305	9	0	10	1
1305	10	1	 	 
1305	11	1	 	 
1305	12	1	 	 
1305	13	1	 	 
1305	14	1	 	 
1305	15	1	 	 
1305	16	0	10	7
1305	17	0	10	7
1305	18	0	10	7
1305	19	0	10	7
1305	20	0	10	7
1305	21	0	-77	88
1305	22	0	10	7
1305	23	0	10	7
1305	24	1	 	 
1305	25	0	 	 
1305	27	0	10	7
1305	28	88	 	 
1305	29	0	5	1
1305	30	1	 	 
1305	31	1	 	 
1305	32	1	 	 
1305	33	0	10	1
1305	34	0	10	1
1305	35	0	10	1
1306	1	0	 	 
1306	2	1	 	 
1306	3	0	 	 
1306	4	0	 	 
1306	5	0	 	 
1306	6	0	 	 
1306	7	0	 	 
1306	8	0	 	 
1306	9	0	5	5
1306	10	1	 	 
1306	11	1	 	 
1306	12	1	 	 
1306	13	1	 	 
1306	14	1	 	 
1306	15	1	 	 
1306	16	0	5	5
1306	17	0	10	7
1306	18	0	10	7
1306	19	0	10	7
1306	20	0	5	5
1306	21	0	10	7
1306	22	0	10	7
1306	23	0	10	7
1306	24	1	 	 
1306	25	0	 	 
1306	27	0	10	7
1306	28	88	 	 
1306	29	1	 	 
1306	30	1	 	 
1306	31	0	5	5
1306	32	1	 	 
1306	33	0	5	5
1306	34	0	5	5
1306	35	0	5	5
1307	1	1	 	 
1307	2	1	 	 
1307	3	0	 	 
1307	4	1	 	 
1307	5	1	 	 
1307	6	0	 	 
1307	7	0	 	 
1307	8	1	 	 
1307	9	1	 	 
1307	10	1	 	 
1307	11	1	 	 
1307	12	1	 	 
1307	13	1	 	 
1307	14	1	 	 
1307	15	1	 	 
1307	16	1	 	 
1307	17	1	 	 
1307	18	1	 	 
1307	19	1	 	 
1307	20	1	 	 
1307	21	1	 	 
1307	22	1	 	 
1307	23	88	 	 
1307	24	1	 	 
1307	25	0	 	 
1307	27	0	10	7
1307	28	88	 	 
1307	29	1	 	 
1307	30	1	 	 
1307	31	1	 	 
1307	32	1	 	 
1307	33	1	 	 
1307	34	1	 	 
1307	35	1	 	 
1401	1	1	 	 
1401	2	1	 	 
1401	3	1	 	 
1401	4	0	 	 
1401	5	1	 	 
1401	6	0	 	 
1401	7	1	 	 
1401	8	0	 	 
1401	9	1	 	 
1401	10	1	 	 
1401	11	1	 	 
1401	12	1	 	 
1401	13	1	 	 
1401	14	1	 	 
1401	15	1	 	 
1401	16	1	 	 
1401	17	0	20	7
1401	18	0	20	7
1401	19	0	20	7
1401	20	1	 	 
1401	21	1	 	 
1401	22	1	 	 
1401	23	1	 	 
1401	24	1	 	 
1401	25	0	 	 
1401	27	0	15	6
1401	28	0	-88	88
1401	29	0	10	7
1401	30	1	 	 
1401	31	1	 	 
1401	32	1	 	 
1401	33	1	 	 
1401	34	1	 	 
1401	35	1	 	 
1402	1	0	 	 
1402	2	1	 	 
1402	3	0	 	 
1402	4	0	 	 
1402	5	0	 	 
1402	6	0	 	 
1402	7	0	 	 
1402	8	0	 	 
