PLACEID	PLPRIDR4	PRBAFCT
8519	3	0
8519	4	0
8519	5	0
8519	6	2
8519	7	0
8519	8	2
8519	9	0
8519	10	0
8519	11	0
8519	12	0
8519	13	0
8519	14	2
8519	15	0
8520	1	0
8520	2	0
8520	3	0
8520	4	0
8520	5	0
8520	6	1
8520	7	0
8520	8	0
8520	9	1
8520	10	0
8520	11	0
8520	12	0
8520	13	0
8520	14	2
8520	15	0
8521	1	88
8521	2	88
8521	3	88
8521	4	88
8521	5	88
8521	6	88
8521	7	88
8521	8	0
8521	9	88
8521	10	88
8521	11	0
8521	12	88
8521	13	0
8521	14	88
8521	15	88
8522	1	0
8522	2	0
8522	3	1
8522	4	0
8522	5	0
8522	6	0
8522	7	0
8522	8	0
8522	9	1
8522	10	0
8522	11	1
8522	12	0
8522	13	1
8522	14	0
8522	15	0
8523	1	88
8523	2	88
8523	3	88
8523	4	88
8523	5	88
8523	6	88
8523	7	88
8523	8	0
8523	9	88
8523	10	88
8523	11	1
8523	12	88
8523	13	0
8523	14	88
8523	15	88
8601	1	0
8601	2	0
8601	3	0
8601	4	0
8601	5	0
8601	6	2
8601	7	0
8601	8	0
8601	9	2
8601	10	0
8601	11	0
8601	12	0
8601	13	0
8601	14	0
8601	15	88
8602	1	88
8602	2	88
8602	3	88
8602	4	88
8602	5	88
8602	6	1
8602	7	88
8602	8	0
8602	9	0
8602	10	0
8602	11	0
8602	12	2
8602	13	0
8602	14	0
8602	15	88
8603	1	88
8603	2	2
8603	3	0
8603	4	88
8603	5	88
8603	6	88
8603	7	0
8603	8	0
8603	9	2
8603	10	0
8603	11	0
8603	12	0
8603	13	0
8603	14	2
8603	15	0
8604	1	88
8604	2	88
8604	3	2
8604	4	0
8604	5	0
8604	6	0
8604	7	0
8604	8	0
8604	9	0
8604	10	88
8604	11	2
8604	12	0
8604	13	2
8604	14	0
8604	15	0
8605	1	88
8605	2	88
8605	3	2
8605	4	0
8605	5	88
8605	6	0
8605	7	0
8605	8	1
8605	9	0
8605	10	88
8605	11	0
8605	12	2
8605	13	2
8605	14	2
8605	15	1
8606	1	0
8606	2	2
8606	3	1
8606	4	2
8606	5	0
8606	6	2
8606	7	0
8606	8	2
8606	9	0
8606	10	0
8606	11	2
8606	12	0
8606	13	0
8606	14	2
8606	15	0
8607	1	2
8607	2	0
8607	3	0
8607	4	2
8607	5	0
8607	6	2
8607	7	0
8607	8	0
8607	9	2
8607	10	0
8607	11	0
8607	12	0
8607	13	0
8607	14	0
8607	15	0
8608	1	0
8608	2	0
8608	3	0
8608	4	0
8608	5	0
8608	6	0
8608	7	0
8608	8	0
8608	9	0
8608	10	0
8608	11	2
8608	12	0
8608	13	1
8608	14	0
8608	15	0
8609	1	88
8609	2	88
8609	3	88
8609	4	88
8609	5	2
8609	6	2
8609	7	0
8609	8	2
8609	9	2
8609	10	88
8609	11	2
8609	12	88
8609	13	2
8609	14	0
8609	15	0
8610	1	88
8610	2	88
8610	3	88
8610	4	88
8610	5	88
8610	6	88
8610	7	88
8610	8	2
8610	9	88
8610	10	88
8610	11	88
8610	12	88
8610	13	88
8610	14	88
8610	15	88
8611	1	88
8611	2	88
8611	3	88
8611	4	88
8611	5	0
8611	6	0
8611	7	0
8611	8	0
8611	9	2
8611	10	0
8611	11	0
8611	12	0
8611	13	0
8611	14	0
8611	15	0
8612	1	88
8612	2	88
8612	3	88
8612	4	88
8612	5	88
8612	6	2
8612	7	88
8612	8	2
8612	9	2
8612	10	88
8612	11	2
8612	12	0
8612	13	88
8612	14	88
8612	15	0
8613	1	88
8613	2	88
8613	3	88
8613	4	88
8613	5	0
8613	6	0
8613	7	0
8613	8	0
8613	9	0
8613	10	88
8613	11	2
8613	12	88
8613	13	2
8613	14	0
8613	15	0
8614	1	88
8614	2	88
8614	3	88
8614	4	88
8614	5	88
8614	6	88
8614	7	88
8614	8	88
8614	9	2
8614	10	88
8614	11	2
8614	12	2
8614	13	2
8614	14	88
8614	15	88
8615	1	88
8615	2	88
8615	3	88
8615	4	88
8615	5	88
8615	6	0
8615	7	0
8615	8	0
8615	9	0
8615	10	0
8615	11	1
8615	12	0
8615	13	1
8615	14	0
8615	15	0
8616	1	88
8616	2	88
8616	3	88
8616	4	88
8616	5	88
8616	6	2
8616	7	2
8616	8	2
8616	9	2
8616	10	0
8616	11	2
8616	12	2
8616	13	2
8616	14	88
8616	15	88
8617	1	88
8617	2	88
8617	3	1
8617	4	88
8617	5	88
8617	6	88
8617	7	88
8617	8	2
8617	9	2
8617	10	88
8617	11	88
8617	12	88
8617	13	88
8617	14	88
8617	15	88
8618	1	88
8618	2	88
8618	3	88
8618	4	88
8618	5	88
8618	6	1
8618	7	88
8618	8	2
8618	9	2
8618	10	88
8618	11	88
8618	12	1
8618	13	2
8618	14	1
8618	15	0
8619	1	88
8619	2	2
8619	3	2
8619	4	2
8619	5	88
8619	6	2
8619	7	88
8619	8	0
8619	9	2
8619	10	88
8619	11	1
8619	12	2
8619	13	1
8619	14	0
8619	15	1
8620	1	88
8620	2	88
8620	3	88
8620	4	88
8620	5	0
8620	6	0
8620	7	0
8620	8	0
8620	9	0
8620	10	0
8620	11	0
8620	12	0
8620	13	0
8620	14	0
8620	15	0
8621	1	88
8621	2	88
8621	3	88
8621	4	88
8621	5	0
8621	6	0
8621	7	0
8621	8	0
8621	9	0
8621	10	0
8621	11	1
8621	12	0
8621	13	1
8621	14	0
8621	15	0
8622	1	0
8622	2	0
8622	3	0
8622	4	0
8622	5	0
8622	6	0
8622	7	0
8622	8	0
8622	9	0
8622	10	0
8622	11	1
8622	12	0
8622	13	0
8622	14	0
8622	15	0
8623	1	88
8623	2	88
8623	3	2
8623	4	88
8623	5	88
8623	6	0
8623	7	0
8623	8	0
8623	9	0
8623	10	88
8623	11	88
8623	12	0
8623	13	88
8623	14	88
8623	15	88
8624	1	88
8624	2	88
8624	3	88
8624	4	88
8624	5	88
8624	6	88
8624	7	88
8624	8	2
8624	9	2
8624	10	88
8624	11	88
8624	12	88
8624	13	0
8624	14	88
8624	15	88
8625	1	0
8625	2	88
8625	3	88
8625	4	88
8625	5	88
8625	6	0
8625	7	0
8625	8	0
8625	9	1
8625	10	88
8625	11	0
8625	12	88
8625	13	0
8625	14	1
8625	15	88
8626	1	88
8626	2	88
8626	3	88
8626	4	88
8626	5	88
8626	6	88
8626	7	88
8626	8	2
8626	9	2
8626	10	88
8626	11	0
8626	12	88
8626	13	0
8626	14	1
8626	15	88
8627	1	0
8627	2	0
8627	3	1
8627	4	1
8627	5	0
8627	6	0
8627	7	0
8627	8	0
8627	9	1
8627	10	1
8627	11	1
8627	12	1
8627	13	1
8627	14	1
8627	15	0
8628	1	88
8628	2	88
8628	3	88
8628	4	88
8628	5	0
8628	6	2
8628	7	2
8628	8	0
8628	9	2
8628	10	0
8628	11	0
8628	12	2
8628	13	2
8628	14	2
8628	15	0
8629	1	88
8629	2	88
8629	3	88
8629	4	0
8629	5	88
8629	6	88
8629	7	88
8629	8	2
8629	9	2
8629	10	88
8629	11	88
8629	12	1
8629	13	0
8629	14	88
8629	15	88
8630	1	88
8630	2	88
8630	3	88
8630	4	88
8630	5	0
8630	6	1
8630	7	0
8630	8	0
8630	9	2
8630	10	0
8630	11	0
8630	12	0
8630	13	0
8630	14	0
8630	15	0
8631	1	88
8631	2	88
8631	3	88
8631	4	88
8631	5	88
8631	6	88
8631	7	88
8631	8	2
8631	9	88
8631	10	88
8631	11	88
8631	12	88
8631	13	88
8631	14	1
8631	15	88
8632	1	88
8632	2	88
8632	3	88
8632	4	88
8632	5	88
8632	6	88
8632	7	88
8632	8	0
8632	9	88
8632	10	88
8632	11	2
8632	12	88
8632	13	2
8632	14	88
8632	15	88
8633	1	88
8633	2	88
8633	3	1
8633	4	2
8633	5	88
8633	6	88
8633	7	88
8633	8	2
8633	9	1
8633	10	1
8633	11	1
8633	12	1
8633	13	0
8633	14	88
8633	15	88
8634	1	88
8634	2	88
8634	3	2
8634	4	88
8634	5	88
8634	6	88
8634	7	88
8634	8	2
8634	9	2
8634	10	88
8634	11	88
8634	12	1
8634	13	2
8634	14	88
8634	15	88
8635	1	88
8635	2	88
8635	3	88
8635	4	88
8635	5	88
8635	6	88
8635	7	88
8635	8	2
8635	9	0
8635	10	88
8635	11	0
8635	12	88
8635	13	88
8635	14	2
8635	15	88
8636	1	88
8636	2	88
8636	3	2
8636	4	1
8636	5	88
8636	6	1
8636	7	2
8636	8	1
8636	9	2
8636	10	88
8636	11	2
8636	12	2
8636	13	2
8636	14	88
8636	15	88
8637	1	0
8637	2	88
8637	3	1
8637	4	1
8637	5	88
8637	6	2
8637	7	88
8637	8	1
8637	9	1
8637	10	1
8637	11	0
8637	12	1
8637	13	88
8637	14	1
8637	15	88
8638	1	88
8638	2	88
8638	3	2
8638	4	2
8638	5	88
8638	6	88
8638	7	88
8638	8	2
8638	9	2
8638	10	88
8638	11	0
8638	12	2
8638	13	88
8638	14	88
8638	15	88
8639	1	88
8639	2	88
8639	3	2
8639	4	88
8639	5	88
8639	6	1
8639	7	88
8639	8	0
8639	9	2
8639	10	88
8639	11	0
8639	12	0
8639	13	88
8639	14	88
8639	15	88
8640	1	88
8640	2	88
8640	3	88
8640	4	0
8640	5	88
8640	6	88
8640	7	88
8640	8	0
8640	9	88
8640	10	88
8640	11	88
8640	12	0
8640	13	0
8640	14	1
8640	15	88
8641	1	88
8641	2	88
8641	3	88
8641	4	88
8641	5	88
8641	6	1
8641	7	88
8641	8	0
8641	9	2
8641	10	88
8641	11	2
8641	12	88
8641	13	0
8641	14	88
8641	15	88
8642	1	88
8642	2	88
8642	3	88
8642	4	88
8642	5	88
8642	6	88
8642	7	88
8642	8	88
8642	9	88
8642	10	88
8642	11	2
8642	12	88
8642	13	2
8642	14	88
8642	15	88
8643	1	0
8643	2	0
8643	3	0
8643	4	0
8643	5	0
8643	6	0
8643	7	0
8643	8	0
8643	9	1
8643	10	0
8643	11	1
8643	12	1
8643	13	1
8643	14	0
8643	15	0
