PLACEID	LCPRIDR4	ITEMPRC1	ITEMVND1	ITEMINF1
711	11	1	1	7
711	12	2,6	1	7
711	13	4,2	1	7
711	15	1	1	8
711	16	3	1	7
711	17	2	1	7
711	18	-88	16	7
711	19	1,2	1	7
711	20	7	1	8
711	21	1,5	1	8
711	23	0,2	1	8
711	24	3,6	1	7
711	25	1	1	7
711	27	8,5	1	8
711	28	12	1	8
711	29	8	1	8
711	30	2,6	1	8
711	32	15	16	7
711	33	7,5	1	7
711	34	1	1	8
711	35	1,5	1	8
711	36	4	1	8
711	37	1	1	3
711	38	-88	16	3
711	39	0,4	1	7
711	40	1,5	1	7
711	41	1	1	7
711	42	2,5	1	7
711	43	1,5	1	8
711	44	3	1	8
711	45	3,5	16	8
711	46	-88	16	8
711	61	5,5	1	7
711	70	4,5	16	7
712	1	1,2	1	4
712	2	40	16	4
712	3	15	16	4
712	4	15	16	4
712	5	30	16	4
712	6	20	16	4
712	7	2	9	9
712	8	0,2	9	9
712	9	0,5	9	9
712	10	0,3	9	9
712	11	1,6	1	7
712	12	2,6	1	5
712	13	3,6	1	5
712	15	0,8	1	5
712	16	2,2	1	5
712	17	2	1	5
712	18	-88	16	5
712	19	1	1	5
712	20	7,5	1	7
712	21	1,5	1	7
712	23	0,2	1	7
712	24	5	16	5
712	25	1,2	1	5
712	27	8	1	4
712	28	16	16	4
712	29	7	16	4
712	30	2,5	1	4
712	32	15	16	5
712	33	6,9	1	5
712	34	1	1	5
712	35	1,5	1	5
712	36	4	1	5
712	37	1	1	6
712	38	-88	16	6
712	39	1,5	1	6
712	40	1,5	1	7
712	41	1	1	7
712	42	3	1	7
712	43	2	1	7
712	44	3	1	7
712	45	3,5	16	7
712	46	40	1	8
712	61	5	1	5
712	70	4,8	16	5
713	1	1,3	1	4
713	2	40	16	4
713	3	15	16	4
713	4	15	16	4
713	5	35	16	4
713	6	35	16	4
713	7	0,6	10	7
713	8	0,04	10	7
713	9	0,12	10	7
713	10	-88	16	7
713	11	1,2	1	6
713	12	3	1	6
713	13	3,2	1	6
713	15	1,2	1	5
713	16	3	1	6
713	17	2	1	6
713	18	-88	16	6
713	19	1,2	1	6
713	20	6	1	4
713	21	1	1	4
713	23	0,2	1	4
713	24	5	1	6
713	25	1	1	6
713	27	8,5	1	6
713	28	12	16	6
713	29	8	16	6
713	30	2,5	1	6
713	32	12	1	6
713	33	7,5	1	6
713	34	1	1	5
713	35	2	1	5
713	36	4,5	1	5
713	37	0,5	1	5
713	38	1,05	16	5
713	39	0,5	1	5
713	40	1,5	1	6
713	41	2	1	6
713	42	5	1	6
713	43	1	1	6
713	44	3	1	6
713	45	3,5	16	4
713	46	40	1	4
713	61	5,5	1	6
713	70	4	1	6
714	1	1,5	1	6
714	2	42	16	6
714	3	16	16	6
714	4	16	16	6
714	5	28	16	6
714	6	25	16	6
714	7	0,6	10	4
714	8	0,04	10	4
714	9	0,12	10	4
714	10	-88	16	4
714	11	1,5	1	5
714	12	2,5	1	5
714	13	3,5	1	5
714	15	1	1	5
714	16	3	1	5
714	17	1,8	1	5
714	18	-88	16	5
714	19	1	1	5
714	20	7	1	5
714	21	1,2	1	5
714	23	0,2	1	5
714	24	4	1	5
714	25	1	1	5
714	27	7	1	5
714	28	13	1	5
714	29	7	1	5
714	30	2	1	5
714	32	10	1	5
714	33	6	1	5
714	34	1	1	5
714	35	1,5	1	5
714	36	4	1	5
714	37	1	1	5
714	38	1,05	16	5
714	39	0,3	1	5
714	40	1,5	1	5
714	41	1	1	5
714	42	4	1	5
714	43	1,2	1	5
714	44	3	1	5
714	45	4	16	5
714	46	34	1	5
714	61	5,2	1	5
714	70	4	1	5
715	1	1,2	1	3
715	2	46	16	3
715	3	22	16	3
715	4	22	16	3
715	5	32	16	3
715	6	30	16	3
715	7	1	9	6
715	8	0,1	9	6
715	9	0,3	9	6
715	10	0,3	9	6
715	11	1,2	1	5
715	12	3,2	1	5
715	13	4	1	5
715	15	1	1	7
715	16	3	1	5
715	17	2	1	5
715	18	-88	16	5
715	19	1	1	5
715	20	6,5	1	7
715	21	1	1	7
715	23	0,2	1	7
715	24	4,5	1	5
715	25	1	1	5
715	27	6,5	1	5
715	28	14	1	5
715	29	7	16	5
715	30	2,5	1	5
715	32	10	1	5
715	33	6,5	1	5
715	34	1	1	7
715	35	1,5	1	7
715	36	4,5	1	7
715	37	1	1	7
715	38	1,05	16	7
715	39	0,5	1	7
715	40	2	1	7
715	41	2	1	7
715	42	4	1	7
715	43	1,5	1	5
715	44	4	1	5
715	45	4,5	16	3
715	46	32	1	3
715	61	5,2	1	5
715	70	4	1	5
716	1	1,5	1	2
716	2	42	16	2
716	3	17	16	2
716	4	17	16	2
716	5	30	16	2
716	6	28	16	2
716	7	0,6	10	5
716	8	0,04	10	5
716	9	0,12	10	5
716	10	-88	16	5
716	11	1,5	1	6
716	12	2,6	1	6
716	13	3,6	1	6
716	15	1	1	6
716	16	3	1	6
716	17	2	1	6
716	18	-88	16	6
716	19	1	1	6
716	20	6,5	1	6
716	21	1,5	1	6
716	23	0,2	1	6
716	24	4	1	6
716	25	1	1	6
716	27	7,5	1	7
716	28	10	1	7
716	29	7	1	7
716	30	2,5	1	6
716	32	11	1	6
716	33	7	1	6
716	34	1	1	6
716	35	1,6	1	6
716	36	4	1	6
716	37	1	1	6
716	38	1,05	16	6
716	39	0,5	1	6
716	40	1,5	1	6
716	41	2	1	6
716	42	4	1	6
716	43	1,5	1	6
716	44	3,5	1	6
716	45	4	16	6
716	46	38,5	1	7
716	61	5,5	1	6
716	70	4	1	6
717	1	1,5	1	6
717	2	42	16	6
717	3	16	16	6
717	4	16	16	6
717	5	28	16	6
717	6	25	16	6
717	7	0,6	10	9
717	8	0,04	10	9
717	9	0,12	10	9
717	10	-88	16	9
717	11	1,5	1	5
717	12	2,5	1	6
717	13	3,6	1	6
717	15	1	1	5
717	16	3	1	5
717	17	1,8	1	5
717	18	-88	16	5
717	19	1	1	5
717	20	7	1	5
717	21	1,5	1	5
717	23	0,2	1	5
717	24	4,2	16	6
717	25	1	1	6
717	27	8	16	2
717	28	15	16	2
717	29	7,5	16	2
717	30	2	1	5
717	32	15	16	2
717	33	7	1	5
717	34	1	1	5
717	35	1,5	1	5
717	36	4	1	5
717	37	1	1	5
717	38	-88	16	5
717	39	0,5	1	5
717	40	2	16	5
717	41	2	16	5
717	42	2,8	16	5
717	43	1,5	16	5
717	44	3,2	16	5
717	45	3,5	16	5
717	46	39	1	5
717	61	5,5	1	5
717	70	4,5	1	5
718	1	1,5	1	3
718	2	40	16	3
718	3	15	16	3
718	4	15	16	3
718	5	30	16	3
718	6	20	16	3
718	7	0,6	10	6
718	8	0,04	10	6
718	9	0,12	10	6
718	10	0,1	10	6
718	11	1,5	1	4
718	12	2,5	1	3
718	13	3,5	1	3
718	15	1	1	4
718	16	3	1	4
718	17	1,8	1	4
718	18	-88	16	4
718	19	1	1	4
718	20	6,5	1	4
718	21	1,2	1	4
718	23	0,2	1	4
718	24	3	1	3
718	25	1	1	3
718	27	8,5	1	4
718	28	15	16	4
718	29	7	16	4
718	30	2	1	4
718	32	10	16	4
718	33	7	1	4
718	34	1	1	4
718	35	1,5	1	4
718	36	4	1	4
718	37	1	1	5
718	38	-88	16	5
718	39	0,5	1	5
718	40	2	1	4
718	41	0,5	1	4
718	42	2	1	4
718	43	1,2	1	5
718	44	3	1	5
718	45	3,5	16	5
718	46	39	16	3
718	61	5	1	4
718	70	4	1	4
719	1	1,5	15	8
719	2	40	16	8
719	3	15	16	8
719	4	15	16	8
719	5	30	16	8
719	6	20	16	8
719	7	0,6	10	9
719	8	0,04	10	9
719	9	0,12	10	9
719	10	-88	16	9
719	11	1,5	1	5
719	12	2,5	1	5
719	13	3,5	1	5
719	15	1	1	5
719	16	3	1	5
719	17	1,8	1	5
719	18	-88	16	5
719	19	1	1	5
719	20	6,5	1	5
719	21	1,5	1	5
719	23	0,2	1	5
719	24	4	1	5
719	25	1	1	5
719	27	8,5	1	6
719	28	9	16	6
719	29	7	3	7
719	30	2	1	5
719	32	12	16	5
719	33	6,5	1	5
719	34	1	1	5
719	35	1,5	1	5
719	36	4	1	5
719	37	1	1	7
719	38	-88	16	7
719	39	0,5	1	5
719	40	2,5	1	5
719	41	1	1	5
719	42	-88	1	5
719	43	2	1	6
719	44	3	1	6
719	45	3,5	16	5
719	46	38	1	5
719	61	5,5	1	5
719	70	3,5	1	5
801	1	1,8	14	14
801	2	48	16	14
801	3	18	16	14
801	4	16	16	14
801	5	28	16	14
801	6	25	16	14
801	7	0,6	10	3
801	8	0,02	10	3
801	9	0,11	10	3
801	10	0,04	10	3
801	11	1	14	11
801	12	2,2	14	10
801	13	3,5	14	10
801	15	1	14	10
801	16	2,8	14	10
801	17	1,8	14	10
801	18	-88	16	10
801	19	1	14	10
801	20	7	14	10
801	21	1,3	14	10
801	23	0,2	14	10
801	24	4,5	14	10
801	25	1	14	10
801	27	8	14	7
801	28	12	14	9
801	29	6,5	14	9
801	30	2,2	14	10
801	32	15	16	10
801	33	7,2	14	10
801	34	1,2	14	10
801	35	1,5	14	10
801	36	3,5	14	10
801	37	1	1	12
801	38	-88	16	12
801	39	0,4	14	10
801	40	1,2	14	11
801	41	1	14	11
801	42	2,5	14	11
801	43	1,2	14	11
801	44	2,5	14	11
801	45	3,5	14	11
801	46	36	1	13
801	61	5	14	10
801	70	4,8	14	10
802	1	1,2	1	1
802	2	50	16	3
802	3	20	16	3
802	4	20	16	3
802	5	32	16	3
802	6	32	16	3
802	7	0,6	10	8
802	8	0,02	10	8
802	9	0,11	10	8
802	10	0,04	10	8
802	11	1,8	1	6
802	12	2,2	1	1
802	13	4	1	1
802	15	1	1	7
802	16	3	1	1
802	17	2	1	1
802	18	-88	16	1
802	19	1	1	1
802	20	6,5	1	7
802	21	1,2	1	1
802	23	0,2	1	7
802	24	4,8	1	1
802	25	1	1	1
802	27	8,5	1	5
802	28	12	16	5
802	29	7	1	5
802	30	2	1	1
802	32	12	1	1
802	33	6,5	1	1
802	34	1	1	7
802	35	1,8	1	7
802	36	4	1	7
802	37	1	1	1
802	38	1	1	1
802	39	0,3	1	1
802	40	1,2	1	6
802	41	1,8	1	6
802	42	3	1	6
802	43	1	1	6
802	44	1,2	1	6
802	45	3,5	16	9
802	46	36	1	10
802	61	5,2	1	1
802	70	4,5	1	1
803	1	1,5	1	4
803	2	60	16	4
803	3	25	16	4
803	4	25	16	4
803	5	32	16	4
803	6	32	16	4
803	7	0,6	10	5
803	8	0,02	10	5
803	9	0,11	10	5
803	10	-88	16	5
803	11	1,8	1	7
803	12	2	1	6
803	13	3,8	1	6
803	15	1	1	6
803	16	3	1	6
803	17	2	1	6
803	18	-88	16	6
803	19	1	1	6
803	20	6,5	1	6
803	21	1,5	1	6
803	23	0,2	1	6
803	24	4,5	1	6
803	25	1	1	6
803	27	8,5	1	7
803	28	12	1	7
803	29	7	1	7
803	30	2	1	7
803	32	12	1	6
803	33	6,5	1	6
803	34	1	1	6
803	35	1,8	1	6
803	36	4	1	6
803	37	1	1	6
803	38	1	1	6
803	39	0,3	1	6
803	40	1,2	1	7
803	41	1,8	1	7
803	42	3	1	7
803	43	1	1	7
803	44	1,5	1	7
803	45	4	14	7
803	46	37	1	6
803	61	5,6	1	6
803	70	4,2	1	6
804	1	1,8	1	11
804	2	42	16	11
804	3	18	16	11
804	4	15	16	11
804	5	25	16	11
804	6	20	16	11
804	7	0,6	10	2
804	8	0,02	10	2
804	9	0,11	10	2
804	10	0,04	10	2
804	11	1	14	8
804	12	2,5	14	4
804	13	3,2	14	4
804	15	1	14	4
804	16	3	14	4
804	17	1,8	14	4
804	18	-88	16	4
804	19	1	14	4
804	20	6,5	14	4
804	21	1,3	14	4
804	23	0,2	14	4
804	24	4,5	14	4
804	25	1	14	4
804	27	8,5	14	3
804	28	13	14	5
804	29	7	14	5
804	30	2,4	14	4
804	32	12	14	4
804	33	7,5	14	4
804	34	1	14	4
804	35	1,5	14	4
804	36	3,5	14	4
804	37	1,5	1	10
804	38	-88	16	10
804	39	0,4	14	4
804	40	1,5	14	8
804	41	1,2	14	8
804	42	2,5	14	8
804	43	1,2	14	8
804	44	2,5	14	8
804	45	4	14	8
804	46	37	1	9
804	61	6	14	4
804	70	4	14	4
901	1	1,5	1	3
901	2	45	16	3
901	3	15	16	3
901	4	15	16	3
901	5	28	16	3
901	6	28	16	3
901	7	0,5	10	5
901	8	0,27	10	5
901	9	0,11	10	7
901	10	0,06	10	7
901	11	1,5	1	8
901	12	2,5	1	8
901	13	3,2	1	8
901	15	1,2	1	8
901	16	3	1	8
901	17	2	1	8
901	18	-88	16	8
901	19	1	1	8
901	20	7	1	8
901	21	1,2	1	8
901	23	0,3	1	8
901	24	3,8	16	8
901	25	1	1	8
901	27	6,8	16	8
901	28	9	16	8
901	29	6,5	3	8
901	30	2	1	8
901	32	8	16	8
901	33	6,5	1	8
901	34	1	1	8
901	35	2	1	8
901	36	4,5	1	8
901	37	1	1	8
901	38	-88	16	8
901	39	0,3	1	8
901	40	1,5	1	8
901	41	1,5	1	8
901	42	2,5	16	8
901	43	1,2	1	8
901	44	2	16	8
901	45	4	16	8
901	46	38	16	8
901	61	5,5	1	8
901	70	4	1	8
1103	1	1,5	16	5
1103	2	30	16	5
1103	3	30	16	5
1103	4	35	16	5
1103	5	25	16	5
1103	6	25	16	5
1103	7	1	16	5
1103	8	0,5	16	5
1103	9	0,5	16	5
1103	10	1	16	5
1103	11	1	16	5
1103	12	2,5	1	5
1103	13	3	1	5
1103	15	0,5	1	5
1103	16	1,5	1	5
1103	17	2	1	5
1103	18	6	1	5
1103	19	1	1	5
1103	20	7	1	5
1103	21	1	1	5
1103	23	0,2	1	5
1103	24	4	16	5
1103	25	1	1	5
1103	27	10	1	5
1103	28	10	1	5
1103	29	5	16	5
1103	30	1,7	1	5
1103	32	12	16	5
1103	33	6	1	5
1103	34	1,2	1	5
1103	35	2,5	16	5
1103	36	3,5	1	5
1103	37	0,1	16	5
1103	38	-88	88	88
1103	39	0,5	1	5
1103	40	2	1	5
1103	41	2	1	5
1103	42	4	16	5
1103	43	0,25	1	5
1103	44	2	1	5
1103	45	3	1	5
1103	46	37	16	5
1103	61	5,5	1	5
1103	70	4	1	5
1201	1	1,5	16	12
1201	2	35	16	11
1201	3	14	16	12
1201	4	14	16	12
1201	5	28	16	12
1201	6	28	16	12
1201	7	1	16	13
1201	8	0,2	16	13
1201	9	0,3	16	13
1201	10	1,5	16	13
1201	11	1,6	16	9
1201	12	2	16	10
1201	13	2,4	16	10
1201	15	0,7	16	10
1201	16	2,8	16	10
1201	17	1,7	16	10
1201	18	-88	88	88
1201	19	1	16	10
1201	20	5	16	10
1201	21	1,4	16	10
1201	23	0,2	16	10
1201	24	4,5	16	10
1201	25	1	16	10
1201	27	5,8	16	6
1201	28	13	16	6
1201	29	6	16	7
1201	30	1,8	16	10
1201	32	12	16	10
1201	33	5,3	16	10
1201	34	1,2	16	10
1201	35	1,5	16	10
1201	36	4	16	10
1201	37	-88	88	88
1201	38	-88	16	15
1201	39	0,5	16	10
1201	40	1,5	16	9
1201	41	2,3	16	9
1201	42	4	16	9
1201	43	1,5	16	5
1201	44	2	16	5
1201	45	5	16	8
1201	46	31	16	14
1201	61	4,6	16	10
1201	70	3,8	16	10
1202	1	1,8	1	12
1202	2	40	16	10
1202	3	18	16	10
1202	4	20	16	10
1202	5	28	16	10
1202	6	30	16	10
1202	7	1	16	13
1202	8	0,1	16	13
1202	9	0,25	16	13
1202	10	2	16	13
1202	11	1,2	14	7
1202	12	2	16	11
1202	13	2,8	16	11
1202	15	1,1	16	11
1202	16	2,9	16	11
1202	17	1,8	16	11
1202	18	-88	88	88
1202	19	1,1	16	11
1202	20	7	1	12
1202	21	1	16	10
1202	23	0,2	16	11
1202	24	5,8	16	11
1202	25	0,8	16	11
1202	27	8,3	14	7
1202	28	13	14	8
1202	29	7	14	8
1202	30	2,7	16	11
1202	32	17	1	12
1202	33	5,5	16	11
1202	34	1	1	12
1202	35	1,5	1	12
1202	36	4	1	12
1202	37	-88	88	88
1202	38	0,9	1	14
1202	39	0,5	1	12
1202	40	1,5	16	1
1202	41	2	16	2
1202	42	3	16	2
1202	43	1,4	14	7
1202	44	1,5	14	7
1202	45	5	16	9
1202	46	31	1	6
1202	61	5	16	11
1202	70	4,7	16	11
1203	1	1,5	16	8
1203	2	40	16	11
1203	3	23	16	11
1203	4	23	16	11
1203	5	28	16	11
1203	6	30	16	11
1203	7	1,5	9	5
1203	8	0,3	9	5
1203	9	0,5	9	5
1203	10	0,5	9	5
1203	11	1,5	16	7
1203	12	2	16	9
1203	13	2,8	16	9
1203	15	0,8	16	9
1203	16	2,2	16	9
1203	17	1,8	16	9
1203	18	-88	88	88
1203	19	1	16	9
1203	20	5	16	15
1203	21	1	16	9
1203	23	0,2	16	9
1203	24	4,4	16	9
1203	25	1	16	9
1203	27	7	16	12
1203	28	10	16	13
1203	29	7	16	14
1203	30	1,5	16	9
1203	32	15	16	9
1203	33	5,5	16	9
1203	34	1	16	9
1203	35	1,5	16	9
1203	36	4	16	9
1203	37	-88	88	88
1203	38	1	1	10
1203	39	0,5	16	9
1203	40	1,2	16	7
1203	41	2	16	7
1203	42	3	16	7
1203	43	1,8	16	6
1203	44	1,5	16	6
1203	45	5	16	7
1203	46	36	16	16
1203	61	5	16	9
1203	70	4,4	16	9
1204	1	1,5	1	6
1204	2	60	14	10
1204	3	18	14	10
1204	4	18	14	10
1204	5	25	14	10
1204	6	30	14	10
1204	7	1,5	9	5
1204	8	0,2	9	5
1204	9	0,3	9	5
1204	10	0,8	9	5
1204	11	1,2	14	8
1204	12	2,4	1	6
1204	13	3	1	6
1204	15	1	1	6
1204	16	2,9	1	6
1204	17	2	1	6
1204	18	6	14	6
1204	19	1	1	6
1204	20	2,9	1	6
1204	21	1	1	6
1204	23	0,2	1	6
1204	24	4,8	1	8
1204	25	1	1	6
1204	27	7,4	14	8
1204	28	13	14	8
1204	29	7	14	8
1204	30	2,5	1	6
1204	32	14	14	8
1204	33	6,5	1	6
1204	34	1	1	6
1204	35	1,5	1	6
1204	36	3,8	1	6
1204	37	-88	88	88
1204	38	1,2	1	6
1204	39	0,5	1	6
1204	40	1,2	14	8
1204	41	2	14	8
1204	42	3	14	8
1204	43	1,8	1	6
1204	44	3,5	14	8
1204	45	5	14	8
1204	46	32	14	8
1204	61	4,8	1	6
1204	70	3,4	1	6
1205	1	1,5	1	4
1205	2	35	16	3
1205	3	18	16	3
1205	4	18	16	3
1205	5	35	16	3
1205	6	36	16	3
1205	7	0,7	10	2
1205	8	0,02	10	2
1205	9	0,12	10	2
1205	10	0,04	10	2
1205	11	1,2	14	8
1205	12	2,8	1	4
1205	13	3	1	5
1205	15	0,8	1	4
1205	16	2,9	1	4
1205	17	1,8	1	4
1205	18	-88	16	4
1205	19	1	1	4
1205	20	6,5	1	4
1205	21	1	1	4
1205	23	0,2	1	4
1205	24	4,5	1	4
1205	25	1	1	4
1205	27	7,5	14	6
1205	28	15	16	3
1205	29	6	14	7
1205	30	4	1	4
1205	32	13	1	4
1205	33	6,5	1	4
1205	34	1	1	4
1205	35	1,5	1	4
1205	36	4	88	5
1205	37	-88	16	5
1205	38	1,2	1	5
1205	39	0,5	1	5
1205	40	1	14	8
1205	41	2	14	8
1205	42	3,5	14	8
1205	43	1,8	14	9
1205	44	2	14	9
1205	45	5	14	3
1205	46	32	1	3
1205	61	4,5	1	4
1205	70	4	1	5
1206	1	1	1	8
1206	2	35	16	9
1206	3	15	16	9
1206	4	15	16	9
1206	5	35	16	9
1206	6	23	16	9
1206	7	1	16	10
1206	8	0,2	16	10
1206	9	0,3	16	10
1206	10	0,3	16	10
1206	11	1,2	1	3
1206	12	2,2	1	3
1206	13	3,8	1	3
1206	15	0,6	1	3
1206	16	2,9	1	3
1206	17	2,2	1	3
1206	18	-88	88	88
1206	19	1,2	1	3
1206	20	5,3	1	3
1206	21	1	1	3
1206	23	0,2	1	3
1206	24	4	1	3
1206	25	0,8	1	3
1206	27	7,5	16	14
1206	28	12	16	16
1206	29	5	16	15
1206	30	2	1	3
1206	32	13	1	3
1206	33	6,5	1	3
1206	34	1	1	3
1206	35	1,5	1	3
1206	36	4	1	3
1206	37	-88	88	88
1206	38	1,2	16	11
1206	39	0,5	1	3
1206	40	1,2	1	3
1206	41	1,2	1	3
1206	42	3	1	3
1206	43	1,5	1	3
1206	44	2,2	1	3
1206	45	5,5	16	13
1206	46	35	16	12
1206	61	4,2	1	3
1206	70	4,2	1	3
1207	1	1	1	6
1207	2	35	16	15
1207	3	13	16	15
1207	4	13	16	15
1207	5	22	16	15
1207	6	25	16	15
1207	7	1	16	7
1207	8	0,2	16	7
1207	9	0,2	16	7
1207	10	0,2	16	7
1207	11	1,3	1	6
1207	12	2,5	1	6
1207	13	4	1	6
1207	15	0,8	1	6
1207	16	3	1	6
1207	17	2,2	1	6
1207	18	-88	88	88
1207	19	1	1	6
1207	20	9	1	6
1207	21	1,5	1	6
1207	23	0,2	1	6
1207	24	4,5	1	6
1207	25	1	1	6
1207	27	7,5	16	12
1207	28	12	16	14
1207	29	6	16	13
1207	30	2,5	1	6
1207	32	18	1	6
1207	33	5,5	1	6
1207	34	1	1	6
1207	35	1,5	1	6
1207	36	4	1	6
1207	37	-88	88	88
1207	38	1	16	8
1207	39	0,5	1	6
1207	40	2	1	6
1207	41	2,5	1	6
1207	42	3	1	6
1207	43	1	16	16
1207	44	1	16	16
1207	45	5	16	11
1207	46	30	16	9
1207	61	5,6	1	6
1207	70	3,5	1	6
1208	1	1	16	10
1208	2	35	16	10
1208	3	13	16	10
1208	4	13	16	10
1208	5	26	16	10
1208	6	17	16	10
1208	7	1	16	16
1208	8	0,1	16	16
1208	9	0,25	16	16
1208	10	0,2	16	16
1208	11	1,2	16	11
1208	12	2,5	16	13
1208	13	3,8	16	13
1208	15	0,8	16	13
1208	16	2,8	16	13
1208	17	1,8	16	13
1208	18	-88	88	88
1208	19	1	16	13
1208	20	5,6	16	13
1208	21	4,8	16	13
1208	23	0,2	16	13
1208	24	4	16	15
1208	25	1,9	16	13
1208	27	5,8	16	8
1208	28	18	16	7
1208	29	6	16	9
1208	30	2	16	13
1208	32	13	16	13
1208	33	5,5	16	13
1208	34	1,2	16	13
1208	35	1,5	16	13
1208	36	4	16	13
1208	37	-88	88	88
1208	38	1,2	16	20
1208	39	0,5	16	13
1208	40	0,8	16	11
1208	41	2	16	11
1208	42	6	16	11
1208	43	1,5	16	12
1208	44	2	16	12
1208	45	5	16	14
1208	46	28,5	16	17
1208	61	5	16	13
1208	70	3,5	16	15
1209	1	1,5	16	3
1209	2	30	16	3
1209	3	17	16	3
1209	4	17	16	3
1209	5	28	16	3
1209	6	30	16	3
1209	7	1	16	8
1209	8	0,2	16	8
1209	9	0,3	16	8
1209	10	0,2	16	8
1209	11	0,8	16	5
1209	12	2,8	1	4
1209	13	2,8	16	7
1209	15	0,8	1	4
1209	16	2,9	1	4
1209	17	1,9	1	4
1209	18	-88	16	4
1209	19	1	1	4
1209	20	7	1	4
1209	21	1	1	4
1209	23	0,2	1	4
1209	24	5	16	7
1209	25	1	1	4
1209	27	8	16	3
1209	28	14	16	3
1209	29	6	16	3
1209	30	3,5	1	4
1209	32	17	1	4
1209	33	5,5	1	4
1209	34	1,2	1	4
1209	35	1,5	1	4
1209	36	3,8	1	4
1209	37	-88	16	4
1209	38	1	1	4
1209	39	0,5	1	4
1209	40	0,9	16	5
1209	41	2,2	16	5
1209	42	4	16	5
1209	43	1,4	16	6
1209	44	2	16	6
1209	45	5	16	5
1209	46	32	16	1
1209	61	4,8	1	4
1209	70	3,5	16	7
1210	1	1	1	5
1210	2	35	16	7
1210	3	15	16	7
1210	4	15	16	7
1210	5	35	16	7
1210	6	23	16	7
1210	7	1	16	8
1210	8	0,2	16	8
1210	9	0,3	16	8
1210	10	0,3	16	8
1210	11	1	1	5
1210	12	2,2	1	5
1210	13	2,6	1	5
1210	15	0,8	1	5
1210	16	2,8	1	5
1210	17	2,2	1	5
1210	18	-88	88	88
1210	19	1,2	1	5
1210	20	5,5	1	5
1210	21	1	1	5
1210	23	0,2	1	5
1210	24	4	1	5
1210	25	0,5	1	5
1210	27	7,8	1	5
1210	28	12	16	6
1210	29	6	16	6
1210	30	1,8	1	5
1210	32	12	1	5
1210	33	6,5	1	5
1210	34	1	1	5
1210	35	1,5	1	5
1210	36	3,8	1	5
1210	37	-88	88	88
1210	38	1,2	16	11
1210	39	0,5	1	5
1210	40	1,5	1	5
1210	41	2,5	1	5
1210	42	4	1	5
1210	43	1,6	1	5
1210	44	1	1	5
1210	45	5	16	7
1210	46	24	16	7
1210	61	5,5	1	5
1210	70	4	1	5
1211	1	1,5	14	5
1211	2	45	16	13
1211	3	12	16	13
1211	4	10	16	13
1211	5	23	16	13
1211	6	20	16	13
1211	7	1	9	8
1211	8	0,2	9	8
1211	9	0,4	9	8
1211	10	0,5	9	8
1211	11	1,2	14	6
1211	12	2,2	14	6
1211	13	2,6	14	6
1211	15	0,7	14	6
1211	16	2,8	14	6
1211	17	2	14	6
1211	18	-88	88	88
1211	19	1	14	6
1211	20	6	16	12
1211	21	1	14	6
1211	23	0,2	14	6
1211	24	5,5	14	6
1211	25	1	14	6
1211	27	7,5	14	6
1211	28	9,7	14	9
1211	29	6	14	10
1211	30	1,6	14	6
1211	32	13	14	6
1211	33	5,5	14	6
1211	34	1	14	6
1211	35	1,5	14	6
1211	36	4	14	6
1211	37	-88	88	88
1211	38	1,2	16	14
1211	39	0,5	14	6
1211	40	1,2	14	7
1211	41	1,8	14	7
1211	42	3,5	14	7
1211	43	1,5	14	6
1211	44	2	14	6
1211	45	4,5	14	6
1211	46	32	16	15
1211	61	5,2	14	6
1211	70	4,8	14	6
1212	1	1,5	1	3
1212	2	40	16	1
1212	3	20	16	1
1212	4	20	16	1
1212	5	30	16	1
1212	6	30	16	1
1212	7	1	9	2
1212	8	0,1	9	2
1212	9	0,3	9	2
1212	10	0,3	9	2
1212	11	1,2	1	4
1212	12	2,5	1	4
1212	13	3	1	4
1212	15	0,8	1	4
1212	16	2,8	1	4
1212	17	2,2	1	4
1212	18	-88	16	1
1212	19	1	1	4
1212	20	6,5	1	4
1212	21	1	1	4
1212	23	0,2	1	4
1212	24	-88	88	88
1212	25	1	1	4
1212	27	7,5	16	7
1212	28	15	16	7
1212	29	5	16	8
1212	30	4	1	4
1212	32	15	1	4
1212	33	6	1	4
1212	34	1	1	4
1212	35	1,8	1	4
1212	36	4	1	4
1212	37	-88	16	4
1212	38	1,2	1	4
1212	39	0,5	1	4
1212	40	1	16	5
1212	41	2	16	5
1212	42	3,5	16	5
1212	43	1,6	16	6
1212	44	2	16	6
1212	45	6	16	1
1212	46	33	16	1
1212	61	5,2	1	4
1212	70	4,2	1	4
1213	1	1,5	14	11
1213	2	40	14	6
1213	3	15	14	6
1213	4	15	14	6
1213	5	30	14	6
1213	6	23	14	6
1213	7	1	9	3
1213	8	0,2	9	3
1213	9	0,3	9	3
1213	10	0,2	9	3
1213	11	1,2	14	7
1213	12	2,6	14	8
1213	13	2,4	14	8
1213	15	0,5	14	8
1213	16	2,8	14	8
1213	17	1,8	14	8
1213	18	-88	88	88
1213	19	1	14	8
1213	20	6	14	11
1213	21	1	14	8
1213	23	0,2	14	8
1213	24	4,8	14	8
1213	25	1	14	8
1213	27	8,4	14	7
1213	28	10	14	7
1213	29	7	14	7
1213	30	2,5	14	8
1213	32	14	14	8
1213	33	6	14	8
1213	34	1	14	8
1213	35	1,5	14	8
1213	36	4	14	8
1213	37	-88	88	88
1213	38	1	1	4
1213	39	0,5	14	8
1213	40	1,3	14	9
