PLACEID	PRANIDR4	AVGPRCAN	MINPRCAN	MAXPRCAN
8403	7	100	 	 
8403	8	150	 	 
8403	9	25	 	 
8403	10	20	 	 
8403	11	-88	 	 
8403	12	1500	 	 
8403	13	-88	 	 
8403	14	-88	 	 
8404	1	2000	 	 
8404	2	1000	 	 
8404	3	1000	 	 
8404	4	500	 	 
8404	5	3000	 	 
8404	6	100	 	 
8404	7	100	 	 
8404	8	200	 	 
8404	9	90	 	 
8404	10	-88	 	 
8404	11	10	 	 
8404	12	-88	 	 
8404	13	1500	 	 
8404	14	800	 	 
8405	1	4000	 	 
8405	2	1200	 	 
8405	3	-88	 	 
8405	4	1000	 	 
8405	5	4000	 	 
8405	6	100	 	 
8405	7	100	 	 
8405	8	300	 	 
8405	9	20	 	 
8405	10	-88	 	 
8405	11	-88	 	 
8405	12	-88	 	 
8405	13	-88	 	 
8405	14	-88	 	 
8406	1	-88	 	 
8406	2	-88	 	 
8406	3	-88	 	 
8406	4	-88	 	 
8406	5	-88	 	 
8406	6	-88	 	 
8406	7	-88	 	 
8406	8	-88	 	 
8406	9	-88	 	 
8406	10	-88	 	 
8406	11	-88	 	 
8406	12	-88	 	 
8406	13	-88	 	 
8406	14	-88	 	 
8407	1	800	 	 
8407	2	700	 	 
8407	3	1000	 	 
8407	4	300	 	 
8407	5	800	 	 
8407	6	120	 	 
8407	7	80	 	 
8407	8	50	 	 
8407	9	20	 	 
8407	10	-88	 	 
8407	11	15	 	 
8407	12	-88	 	 
8407	13	1000	 	 
8407	14	400	 	 
8408	1	-88	 	 
8408	2	-88	 	 
8408	3	-88	 	 
8408	4	-88	 	 
8408	5	-88	 	 
8408	6	-88	 	 
8408	7	-88	 	 
8408	8	-88	 	 
8408	9	-88	 	 
8408	10	-88	 	 
8408	11	-88	 	 
8408	12	-88	 	 
8408	13	-88	 	 
8408	14	-88	 	 
8409	1	1000	 	 
8409	2	800	 	 
8409	3	-88	 	 
8409	4	100	 	 
8409	5	200	 	 
8409	6	80	 	 
8409	7	80	 	 
8409	8	200	 	 
8409	9	20	 	 
8409	10	-88	 	 
8409	11	-88	 	 
8409	12	-88	 	 
8409	13	1500	 	 
8409	14	300	 	 
8410	1	-88	 	 
8410	2	-88	 	 
8410	3	-88	 	 
8410	4	-88	 	 
8410	5	-88	 	 
8410	6	-88	 	 
8410	7	-88	 	 
8410	8	-88	 	 
8410	9	-88	 	 
8410	10	-88	 	 
8410	11	-88	 	 
8410	12	-88	 	 
8410	13	-88	 	 
8410	14	-88	 	 
8411	1	-88	 	 
8411	2	-88	 	 
8411	3	-88	 	 
8411	4	-88	 	 
8411	5	-88	 	 
8411	6	-88	 	 
8411	7	-88	 	 
8411	8	-88	 	 
8411	9	-88	 	 
8411	10	-88	 	 
8411	11	-88	 	 
8411	12	-88	 	 
8411	13	-88	 	 
8411	14	-88	 	 
8412	1	-88	 	 
8412	2	-88	 	 
8412	3	-88	 	 
8412	4	-88	 	 
8412	5	-88	 	 
8412	6	-88	 	 
8412	7	-88	 	 
8412	8	-88	 	 
8412	9	-88	 	 
8412	10	-88	 	 
8412	11	-88	 	 
8412	12	-88	 	 
8412	13	-88	 	 
8412	14	-88	 	 
8413	1	-88	 	 
8413	2	-88	 	 
8413	3	-88	 	 
8413	4	-88	 	 
8413	5	-88	 	 
8413	6	-88	 	 
8413	7	-88	 	 
8413	8	-88	 	 
8413	9	-88	 	 
8413	10	-88	 	 
8413	11	-88	 	 
8413	12	-88	 	 
8413	13	-88	 	 
8413	14	-88	 	 
8414	1	-88	 	 
8414	2	-88	 	 
8414	3	-88	 	 
8414	4	-88	 	 
8414	5	-88	 	 
8414	6	-88	 	 
8414	7	-88	 	 
8414	8	-88	 	 
8414	9	-88	 	 
8414	10	-88	 	 
8414	11	-88	 	 
8414	12	-88	 	 
8414	13	-88	 	 
8414	14	-88	 	 
8415	1	-88	 	 
8415	2	600	 	 
8415	3	-88	 	 
8415	4	150	 	 
8415	5	-88	 	 
8415	6	-88	 	 
8415	7	-88	 	 
8415	8	250	 	 
8415	9	24	 	 
8415	10	-88	 	 
8415	11	-88	 	 
8415	12	-88	 	 
8415	13	800	 	 
8415	14	-88	 	 
8416	1	2000	 	 
8416	2	1500	 	 
8416	3	3000	 	 
8416	4	500	 	 
8416	5	1500	 	 
8416	6	-88	 	 
8416	7	-88	 	 
8416	8	300	 	 
8416	9	35	 	 
8416	10	-88	 	 
8416	11	30	 	 
8416	12	-88	 	 
8416	13	1000	 	 
8416	14	-88	 	 
8417	1	2500	 	 
8417	2	1000	 	 
8417	3	2000	 	 
8417	4	400	 	 
8417	5	1500	 	 
8417	6	60	 	 
8417	7	50	 	 
8417	8	300	 	 
8417	9	25	 	 
8417	10	18	 	 
8417	11	20	 	 
8417	12	-88	 	 
8417	13	2500	 	 
8417	14	-88	 	 
8418	1	2500	 	 
8418	2	1200	 	 
8418	3	-88	 	 
8418	4	-88	 	 
8418	5	-88	 	 
8418	6	-88	 	 
8418	7	-88	 	 
8418	8	800	 	 
8418	9	35	 	 
8418	10	-88	 	 
8418	11	20	 	 
8418	12	-88	 	 
8418	13	1200	 	 
8418	14	30	 	 
8419	1	2000	 	 
8419	2	700	 	 
8419	3	-88	 	 
8419	4	-88	 	 
8419	5	-88	 	 
8419	6	-88	 	 
8419	7	-88	 	 
8419	8	500	 	 
8419	9	30	 	 
8419	10	-88	 	 
8419	11	15	 	 
8419	12	-88	 	 
8419	13	1200	 	 
8419	14	300	 	 
8420	1	3000	 	 
8420	2	1500	 	 
8420	3	4000	 	 
8420	4	-88	 	 
8420	5	-88	 	 
8420	6	-88	 	 
8420	7	-88	 	 
8420	8	400	 	 
8420	9	35	 	 
8420	10	-88	 	 
8420	11	30	 	 
8420	12	-88	 	 
8420	13	2500	 	 
8420	14	1000	 	 
8421	1	1500	 	 
8421	2	800	 	 
8421	3	-88	 	 
8421	4	300	 	 
8421	5	1000	 	 
8421	6	80	 	 
8421	7	-88	 	 
8421	8	300	 	 
8421	9	25	 	 
8421	10	-88	 	 
8421	11	15	 	 
8421	12	-88	 	 
8421	13	1400	 	 
8421	14	800	 	 
8422	1	2500	 	 
8422	2	1500	 	 
8422	3	-88	 	 
8422	4	600	 	 
8422	5	2000	 	 
8422	6	-88	 	 
8422	7	-88	 	 
8422	8	130	 	 
8422	9	20	 	 
8422	10	-88	 	 
8422	11	20	 	 
8422	12	-88	 	 
8422	13	1500	 	 
8422	14	-88	 	 
8423	1	-88	 	 
8423	2	800	 	 
8423	3	-88	 	 
8423	4	-88	 	 
8423	5	-88	 	 
8423	6	-88	 	 
8423	7	-88	 	 
8423	8	-88	 	 
8423	9	30	 	 
8423	10	-88	 	 
8423	11	-88	 	 
8423	12	-88	 	 
8423	13	1000	 	 
8423	14	20	 	 
8424	1	1200	 	 
8424	2	800	 	 
8424	3	-88	 	 
8424	4	200	 	 
8424	5	200	 	 
8424	6	-88	 	 
8424	7	-88	 	 
8424	8	300	 	 
8424	9	25	 	 
8424	10	10	 	 
8424	11	10	 	 
8424	12	-88	 	 
8424	13	600	 	 
8424	14	200	 	 
8425	1	4000	 	 
8425	2	2500	 	 
8425	3	-88	 	 
8425	4	250	 	 
8425	5	1000	 	 
8425	6	-88	 	 
8425	7	-88	 	 
8425	8	300	 	 
8425	9	15	 	 
8425	10	-88	 	 
8425	11	15	 	 
8425	12	-88	 	 
8425	13	2000	 	 
8425	14	-88	 	 
8426	1	1200	 	 
8426	2	800	 	 
8426	3	-88	 	 
8426	4	700	 	 
8426	5	-88	 	 
8426	6	200	 	 
8426	7	-88	 	 
8426	8	400	 	 
8426	9	40	 	 
8426	10	-88	 	 
8426	11	20	 	 
8426	12	-88	 	 
8426	13	-88	 	 
8426	14	-88	 	 
8427	1	2000	 	 
8427	2	1000	 	 
8427	3	-88	 	 
8427	4	-88	 	 
8427	5	-88	 	 
8427	6	-88	 	 
8427	7	-88	 	 
8427	8	400	 	 
8427	9	40	 	 
8427	10	-88	 	 
8427	11	20	 	 
8427	12	-88	 	 
8427	13	1500	 	 
8427	14	30	 	 
8428	1	2000	 	 
8428	2	600	 	 
8428	3	-88	 	 
8428	4	-88	 	 
8428	5	-88	 	 
8428	6	-88	 	 
8428	7	-88	 	 
8428	8	500	 	 
8428	9	40	 	 
8428	10	-88	 	 
8428	11	15	 	 
8428	12	-88	 	 
8428	13	1000	 	 
8428	14	30	 	 
8429	1	-88	 	 
8429	2	1500	 	 
8429	3	-88	 	 
8429	4	-88	 	 
8429	5	-88	 	 
8429	6	-88	 	 
8429	7	-88	 	 
8429	8	300	 	 
8429	9	30	 	 
8429	10	-88	 	 
8429	11	15	 	 
8429	12	-88	 	 
8429	13	-88	 	 
8429	14	50	 	 
8430	1	1500	 	 
8430	2	1000	 	 
8430	3	2500	 	 
8430	4	500	 	 
8430	5	1500	 	 
8430	6	-88	 	 
8430	7	-88	 	 
8430	8	600	 	 
8430	9	30	 	 
8430	10	-88	 	 
8430	11	20	 	 
8430	12	-88	 	 
8430	13	1700	 	 
8430	14	-88	 	 
8431	1	1500	 	 
8431	2	1000	 	 
8431	3	1500	 	 
8431	4	200	 	 
8431	5	300	 	 
8431	6	180	 	 
8431	7	150	 	 
8431	8	800	 	 
8431	9	25	 	 
8431	10	15	 	 
8431	11	30	 	 
8431	12	-77	500	800
8431	13	1000	 	 
8431	14	-77	500	800
8432	1	-88	 	 
8432	2	-88	 	 
8432	3	-88	 	 
8432	4	-88	 	 
8432	5	-88	 	 
8432	6	-88	 	 
8432	7	-88	 	 
8432	8	300	 	 
8432	9	30	 	 
8432	10	25	 	 
8432	11	25	 	 
8432	12	-88	 	 
8432	13	-88	 	 
8432	14	-88	 	 
8433	1	-77	-77	-77
8433	2	800	 	 
8433	3	-77	-77	-77
8433	4	120	 	 
8433	5	-77	-77	-77
8433	6	-77	-77	-77
8433	7	100	 	 
8433	8	150	 	 
8433	9	20	 	 
8433	10	25	 	 
8433	11	20	 	 
8433	12	-88	 	 
8433	13	1200	 	 
8433	14	-88	 	 
8434	1	-88	 	 
8434	2	-88	 	 
8434	3	-88	 	 
8434	4	-88	 	 
8434	5	-88	 	 
8434	6	-88	 	 
8434	7	-88	 	 
8434	8	-88	 	 
8434	9	-88	 	 
8434	10	-88	 	 
8434	11	-88	 	 
8434	12	-88	 	 
8434	13	-88	 	 
8434	14	-88	 	 
8435	1	-88	 	 
8435	2	-88	 	 
8435	3	-88	 	 
8435	4	-88	 	 
8435	5	-88	 	 
8435	6	-88	 	 
8435	7	-88	 	 
8435	8	-88	 	 
8435	9	-88	 	 
8435	10	-88	 	 
8435	11	-88	 	 
8435	12	-88	 	 
8435	13	-88	 	 
8435	14	-88	 	 
8436	1	-88	 	 
8436	2	-88	 	 
8436	3	-88	 	 
8436	4	-88	 	 
8436	5	-88	 	 
8436	6	-88	 	 
8436	7	-88	 	 
8436	8	-88	 	 
8436	9	-88	 	 
8436	10	-88	 	 
8436	11	-88	 	 
8436	12	-88	 	 
8436	13	-88	 	 
8436	14	-88	 	 
8437	1	-88	 	 
8437	2	-88	 	 
8437	3	-88	 	 
8437	4	-88	 	 
8437	5	-88	 	 
8437	6	-88	 	 
8437	7	-88	 	 
8437	8	-88	 	 
8437	9	-88	 	 
8437	10	-88	 	 
8437	11	-88	 	 
8437	12	-88	 	 
8437	13	-88	 	 
8437	14	-88	 	 
8438	1	-88	 	 
8438	2	-88	 	 
8438	3	-88	 	 
8438	4	-88	 	 
8438	5	-88	 	 
8438	6	-88	 	 
8438	7	-88	 	 
8438	8	-88	 	 
8438	9	-88	 	 
8438	10	-88	 	 
8438	11	-88	 	 
8438	12	-88	 	 
8438	13	-88	 	 
8438	14	-88	 	 
8439	1	-88	 	 
8439	2	-88	 	 
8439	3	-88	 	 
8439	4	-88	 	 
8439	5	-88	 	 
8439	6	-88	 	 
8439	7	-88	 	 
8439	8	-88	 	 
8439	9	-88	 	 
8439	10	-88	 	 
8439	11	-88	 	 
8439	12	-88	 	 
8439	13	-88	 	 
8439	14	-88	 	 
8440	1	-88	 	 
8440	2	-88	 	 
8440	3	-88	 	 
8440	4	-88	 	 
8440	5	-88	 	 
8440	6	-88	 	 
8440	7	-88	 	 
8440	8	-88	 	 
8440	9	-88	 	 
8440	10	-88	 	 
8440	11	-88	 	 
8440	12	-88	 	 
8440	13	-88	 	 
8440	14	-88	 	 
8441	1	-88	 	 
8441	2	-88	 	 
8441	3	-88	 	 
8441	4	-88	 	 
8441	5	-88	 	 
8441	6	-88	 	 
8441	7	-88	 	 
8441	8	-88	 	 
8441	9	-88	 	 
8441	10	-88	 	 
8441	11	-88	 	 
8441	12	-88	 	 
8441	13	-88	 	 
8441	14	-88	 	 
8442	1	-88	 	 
8442	2	-88	 	 
8442	3	-88	 	 
8442	4	-88	 	 
8442	5	-88	 	 
8442	6	-88	 	 
8442	7	-88	 	 
8442	8	-88	 	 
8442	9	-88	 	 
8442	10	-88	 	 
8442	11	-88	 	 
8442	12	-88	 	 
8442	13	-88	 	 
8442	14	-88	 	 
8443	1	-88	 	 
8443	2	-88	 	 
8443	3	-88	 	 
8443	4	-88	 	 
8443	5	-88	 	 
8443	6	-88	 	 
8443	7	-88	 	 
8443	8	-88	 	 
8443	9	-88	 	 
8443	10	-88	 	 
8443	11	-88	 	 
8443	12	-88	 	 
8443	13	-88	 	 
8443	14	-88	 	 
8444	1	-88	 	 
8444	2	-88	 	 
8444	3	-88	 	 
8444	4	-88	 	 
8444	5	-88	 	 
8444	6	-88	 	 
8444	7	-88	 	 
8444	8	-88	 	 
8444	9	-88	 	 
8444	10	-88	 	 
8444	11	-88	 	 
8444	12	-88	 	 
8444	13	-88	 	 
8444	14	-88	 	 
8445	1	-88	 	 
8445	2	-88	 	 
8445	3	-88	 	 
8445	4	-88	 	 
8445	5	-88	 	 
8445	6	-88	 	 
8445	7	-88	 	 
8445	8	-88	 	 
8445	9	-88	 	 
8445	10	-88	 	 
8445	11	-88	 	 
8445	12	-88	 	 
8445	13	-88	 	 
8445	14	-88	 	 
8447	1	-88	 	 
8447	2	-88	 	 
8447	3	-88	 	 
8447	4	-88	 	 
8447	5	-88	 	 
8447	6	-88	 	 
8447	7	-88	 	 
8447	8	-88	 	 
8447	9	-88	 	 
8447	10	-88	 	 
8447	11	-88	 	 
8447	12	-88	 	 
8447	13	-88	 	 
8447	14	-88	 	 
8448	1	-88	 	 
8448	2	-88	 	 
8448	3	-88	 	 
8448	4	-88	 	 
8448	5	-88	 	 
8448	6	-88	 	 
8448	7	-88	 	 
8448	8	-88	 	 
8448	9	-88	 	 
8448	10	-88	 	 
8448	11	-88	 	 
8448	12	-88	 	 
8448	13	-88	 	 
8448	14	-88	 	 
8449	1	-88	 	 
8449	2	-88	 	 
8449	3	-88	 	 
8449	4	-88	 	 
8449	5	-88	 	 
8449	6	-88	 	 
8449	7	-88	 	 
8449	8	-88	 	 
8449	9	-88	 	 
8449	10	-88	 	 
8449	11	-88	 	 
8449	12	-88	 	 
8449	13	-88	 	 
8449	14	-88	 	 
8501	1	-88	 	 
8501	2	-88	 	 
8501	3	-88	 	 
8501	4	-88	 	 
8501	5	-88	 	 
8501	6	300	 	 
8501	7	-88	 	 
8501	8	300	 	 
8501	9	25	 	 
8501	10	-88	 	 
8501	11	12	 	 
8501	12	-88	 	 
8501	13	-88	 	 
8501	14	25	 	 
8502	1	-88	 	 
8502	2	-88	 	 
8502	3	-88	 	 
8502	4	-88	 	 
8502	5	-88	 	 
8502	6	-88	 	 
8502	7	-88	 	 
8502	8	-88	 	 
8502	9	-88	 	 
8502	10	-88	 	 
8502	11	-88	 	 
8502	12	-88	 	 
8502	13	-88	 	 
8502	14	-88	 	 
8503	1	-88	 	 
8503	2	-88	 	 
8503	3	-88	 	 
8503	4	-88	 	 
8503	5	-88	 	 
8503	6	-88	 	 
8503	7	-88	 	 
8503	8	-88	 	 
8503	9	-77	20	25
8503	10	-77	20	23
8503	11	18	 	 
8503	12	-88	 	 
8503	13	-88	 	 
8503	14	-88	 	 
8504	1	-77	2000	2300
8504	2	-77	1000	1200
8504	3	-88	 	 
8504	4	200	 	 
8504	5	-88	 	 
8504	6	-88	 	 
8504	7	250	 	 
8504	8	150	 	 
8504	9	30	 	 
8504	10	30	 	 
8504	11	20	 	 
8504	12	-88	 	 
8504	13	-88	 	 
8504	14	50	 	 
8505	1	5000	 	 
8505	2	2000	 	 
8505	3	1500	 	 
8505	4	700	 	 
8505	5	1000	 	 
8505	6	150	 	 
8505	7	150	 	 
8505	8	500	 	 
8505	9	35	 	 
8505	10	30	 	 
8505	11	30	 	 
8505	12	-88	 	 
8505	13	3000	 	 
8505	14	-88	 	 
8506	1	-88	 	 
8506	2	-88	 	 
8506	3	-88	 	 
8506	4	-88	 	 
8506	5	-88	 	 
8506	6	-88	 	 
8506	7	-88	 	 
8506	8	-88	 	 
8506	9	20	 	 
8506	10	-88	 	 
8506	11	15	 	 
8506	12	-88	 	 
8506	13	-88	 	 
8506	14	-88	 	 
8507	1	2000	 	 
8507	2	800	 	 
8507	3	1300	 	 
8507	4	800	 	 
8507	5	2000	 	 
8507	6	80	 	 
8507	7	50	 	 
8507	8	300	 	 
8507	9	25	 	 
8507	10	20	 	 
8507	11	20	 	 
8507	12	-88	 	 
8507	13	1200	 	 
8507	14	-88	 	 
8508	1	-77	2200	2500
8508	2	600	 	 
8508	3	-77	1000	1700
8508	4	700	 	 
8508	5	1500	 	 
8508	6	130	 	 
8508	7	100	 	 
8508	8	-77	200	500
8508	9	-77	30	35
8508	10	20	 	 
8508	11	-77	15	20
8508	12	-88	 	 
8508	13	-88	 	 
8508	14	-88	 	 
8509	1	-88	 	 
8509	2	-88	 	 
8509	3	-88	 	 
8509	4	-88	 	 
8509	5	-88	 	 
8509	6	-88	 	 
8509	7	-88	 	 
8509	8	300	 	 
8509	9	20	 	 
8509	10	-88	 	 
8509	11	-88	 	 
8509	12	-88	 	 
8509	13	-88	 	 
8509	14	-88	 	 
8510	1	-88	 	 
8510	2	-88	 	 
8510	3	-88	 	 
8510	4	-88	 	 
8510	5	-88	 	 
8510	6	-88	 	 
8510	7	-88	 	 
8510	8	80	 	 
8510	9	20	 	 
8510	10	-88	 	 
8510	11	-88	 	 
8510	12	-88	 	 
8510	13	-88	 	 
8510	14	-88	 	 
8511	1	-88	 	 
8511	2	-88	 	 
8511	3	-88	 	 
8511	4	-88	 	 
8511	5	-88	 	 
8511	6	-88	 	 
8511	7	-88	 	 
8511	8	-88	 	 
8511	9	-88	 	 
8511	10	-88	 	 
8511	11	-88	 	 
8511	12	-88	 	 
8511	13	-88	 	 
8511	14	-88	 	 
8512	1	-88	 	 
8512	2	-88	 	 
8512	3	-88	 	 
8512	4	-88	 	 
8512	5	-88	 	 
8512	6	-88	 	 
8512	7	-88	 	 
8512	8	-88	 	 
8512	9	30	 	 
8512	10	-88	 	 
8512	11	-88	 	 
8512	12	-88	 	 
8512	13	-88	 	 
8512	14	-88	 	 
8513	1	-88	 	 
8513	2	1800	 	 
8513	3	1000	 	 
8513	4	400	 	 
8513	5	400	 	 
8513	6	200	 	 
8513	7	-88	 	 
8513	8	250	 	 
8513	9	25	 	 
8513	10	25	 	 
8513	11	10	 	 
8513	12	-88	 	 
8513	13	-88	 	 
8513	14	-88	 	 
8514	1	-88	 	 
8514	2	-88	 	 
8514	3	-88	 	 
8514	4	-88	 	 
8514	5	-88	 	 
8514	6	-88	 	 
8514	7	-88	 	 
8514	8	-88	 	 
8514	9	-88	 	 
8514	10	-88	 	 
8514	11	-88	 	 
8514	12	-88	 	 
8514	13	-88	 	 
8514	14	-88	 	 
8515	1	-88	 	 
8515	2	-88	 	 
8515	3	-88	 	 
8515	4	-88	 	 
8515	5	-88	 	 
8515	6	-88	 	 
8515	7	-88	 	 
8515	8	-88	 	 
8515	9	-88	 	 
8515	10	-88	 	 
8515	11	-88	 	 
8515	12	-88	 	 
8515	13	-88	 	 
8515	14	-88	 	 
8516	1	-88	 	 
8516	2	-77	600	800
8516	3	-77	700	750
8516	4	-77	400	500
8516	5	-77	400	500
8516	6	-77	200	250
8516	7	-77	100	120
8516	8	-77	200	300
8516	9	25	 	 
8516	10	30	 	 
8516	11	15	 	 
8516	12	-88	 	 
8516	13	-77	900	1200
8516	14	-88	 	 
8517	1	-88	 	 
8517	2	-88	 	 
8517	3	-88	 	 
8517	4	-88	 	 
8517	5	-88	 	 
8517	6	-88	 	 
8517	7	-88	 	 
8517	8	-88	 	 
8517	9	30	 	 
8517	10	-88	 	 
8517	11	15	 	 
8517	12	-88	 	 
8517	13	-88	 	 
8517	14	-88	 	 
8518	1	-88	 	 
8518	2	-88	 	 
8518	3	-88	 	 
8518	4	-88	 	 
8518	5	-88	 	 
8518	6	-88	 	 
8518	7	-88	 	 
8518	8	-88	 	 
8518	9	-88	 	 
8518	10	-88	 	 
8518	11	-88	 	 
8518	12	-88	 	 
8518	13	-88	 	 
8518	14	-88	 	 
8519	1	-77	1500	2000
8519	2	1000	 	 
8519	3	7000	 	 
8519	4	-88	 	 
8519	5	-88	 	 
8519	6	-88	 	 
8519	7	-88	 	 
8519	8	-77	200	250
8519	9	30	 	 
8519	10	-88	 	 
8519	11	-77	10	15
8519	12	-88	 	 
8519	13	-77	2500	3000
8519	14	-88	 	 
8520	1	-88	 	 
8520	2	-88	 	 
8520	3	-88	 	 
8520	4	-88	 	 
8520	5	-88	 	 
8520	6	-88	 	 
8520	7	-88	 	 
8520	8	-88	 	 
8520	9	-88	 	 
8520	10	-88	 	 
8520	11	-88	 	 
8520	12	-88	 	 
8520	13	-88	 	 
8520	14	-88	 	 
8521	1	-88	 	 
8521	2	-88	 	 
8521	3	-88	 	 
8521	4	-88	 	 
8521	5	-88	 	 
8521	6	-88	 	 
8521	7	-88	 	 
8521	8	-88	 	 
8521	9	25	 	 
8521	10	25	 	 
8521	11	20	 	 
8521	12	-88	 	 
8521	13	-88	 	 
8521	14	-88	 	 
8522	1	-88	 	 
8522	2	500	 	 
8522	3	1500	 	 
8522	4	400	 	 
8522	5	-88	 	 
8522	6	100	 	 
8522	7	70	 	 
8522	8	300	 	 
8522	9	30	 	 
8522	10	-88	 	 
8522	11	20	 	 
8522	12	-88	 	 
8522	13	-88	 	 
8522	14	-88	 	 
8523	1	-88	 	 
8523	2	-88	 	 
8523	3	-88	 	 
8523	4	-88	 	 
8523	5	-88	 	 
8523	6	-88	 	 
8523	7	-88	 	 
8523	8	-88	 	 
8523	9	-88	 	 
8523	10	-88	 	 
8523	11	-88	 	 
8523	12	-88	 	 
8523	13	-88	 	 
8523	14	-88	 	 
8601	1	-88	 	 
8601	2	-88	 	 
8601	3	-88	 	 
8601	4	-88	 	 
8601	5	-88	 	 
8601	6	-88	 	 
8601	7	-88	 	 
8601	8	-88	 	 
8601	9	-88	 	 
8601	10	-88	 	 
8601	11	-88	 	 
8601	12	-88	 	 
8601	13	-88	 	 
8601	14	-88	 	 
8602	1	4000	 	 
8602	2	1000	 	 
8602	3	1000	 	 
8602	4	300	 	 
8602	5	300	 	 
8602	6	150	 	 
8602	7	100	 	 
8602	8	200	 	 
8602	9	40	 	 
8602	10	15	 	 
8602	11	10	 	 
8602	12	400	 	 
8602	13	2000	 	 
8602	14	400	 	 
8603	1	-88	 	 
8603	2	-77	800	1200
8603	3	-88	 	 
8603	4	-77	100	160
8603	5	-88	 	 
8603	6	-88	 	 
8603	7	-88	 	 
8603	8	-88	 	 
8603	9	50	 	 
8603	10	-77	25	30
8603	11	-88	 	 
8603	12	-88	 	 
8603	13	-88	 	 
8603	14	-88	 	 
8604	1	-88	 	 
8604	2	-88	 	 
8604	3	-88	 	 
8604	4	-88	 	 
8604	5	-88	 	 
8604	6	-88	 	 
8604	7	-88	 	 
8604	8	-88	 	 
8604	9	-77	30	35
8604	10	-88	 	 
8604	11	-88	 	 
8604	12	-88	 	 
8604	13	-88	 	 
8604	14	-88	 	 
8605	1	1800	 	 
8605	2	200	 	 
8605	3	1500	 	 
8605	4	150	 	 
8605	5	-88	 	 
8605	6	-88	 	 
8605	7	-88	 	 
8605	8	-88	 	 
8605	9	30	 	 
8605	10	-88	 	 
8605	11	-88	 	 
8605	12	-88	 	 
8605	13	-88	 	 
8605	14	-88	 	 
8606	1	2700	 	 
8606	2	600	 	 
8606	3	1200	 	 
8606	4	250	 	 
8606	5	1200	 	 
8606	6	100	 	 
8606	7	60	 	 
8606	8	150	 	 
8606	9	20	 	 
8606	10	15	 	 
8606	11	13	 	 
8606	12	80	 	 
8606	13	1500	 	 
8606	14	1000	 	 
8607	1	-88	 	 
8607	2	-77	600	700
8607	3	-88	 	 
8607	4	-77	120	150
8607	5	-77	100	120
8607	6	-77	150	200
8607	7	-88	 	 
8607	8	-77	150	200
8607	9	-77	25	30
8607	10	-77	15	18
8607	11	-88	 	 
8607	12	-88	 	 
8607	13	1000	 	 
8607	14	-88	 	 
8608	1	-88	 	 
8608	2	-88	 	 
8608	3	-88	 	 
8608	4	-88	 	 
8608	5	-88	 	 
8608	6	-88	 	 
8608	7	-88	 	 
8608	8	-88	 	 
8608	9	-88	 	 
8608	10	-88	 	 
8608	11	-88	 	 
8608	12	-88	 	 
8608	13	-88	 	 
8608	14	-88	 	 
8609	1	-88	 	 
8609	2	-88	 	 
8609	3	-88	 	 
8609	4	-88	 	 
8609	5	-88	 	 
8609	6	-88	 	 
8609	7	-88	 	 
8609	8	-88	 	 
8609	9	-88	 	 
8609	10	-88	 	 
8609	11	-88	 	 
8609	12	-88	 	 
8609	13	-88	 	 
8609	14	-88	 	 
8610	1	-88	 	 
8610	2	-88	 	 
8610	3	-88	 	 
8610	4	-88	 	 
8610	5	-88	 	 
8610	6	-88	 	 
8610	7	-88	 	 
8610	8	-88	 	 
8610	9	-88	 	 
8610	10	-88	 	 
8610	11	-88	 	 
8610	12	-88	 	 
8610	13	-88	 	 
8610	14	-88	 	 
8611	1	-88	 	 
8611	2	-88	 	 
8611	3	-88	 	 
8611	4	-88	 	 
8611	5	-88	 	 
8611	6	-88	 	 
8611	7	-88	 	 
8611	8	-88	 	 
8611	9	-88	 	 
8611	10	-88	 	 
8611	11	-88	 	 
8611	12	-88	 	 
8611	13	-88	 	 
8611	14	-88	 	 
8612	1	-88	 	 
8612	2	-88	 	 
8612	3	-88	 	 
8612	4	-88	 	 
8612	5	-88	 	 
8612	6	-88	 	 
8612	7	-88	 	 
8612	8	-88	 	 
8612	9	-88	 	 
8612	10	-88	 	 
8612	11	-88	 	 
8612	12	-88	 	 
8612	13	-88	 	 
8612	14	-88	 	 
8613	1	-88	 	 
8613	2	-88	 	 
8613	3	-88	 	 
8613	4	-88	 	 
8613	5	-88	 	 
8613	6	-88	 	 
8613	7	-88	 	 
8613	8	-88	 	 
8613	9	-88	 	 
8613	10	-88	 	 
8613	11	-88	 	 
8613	12	-88	 	 
8613	13	-88	 	 
8613	14	-88	 	 
8614	1	-88	 	 
8614	2	-88	 	 
8614	3	-88	 	 
8614	4	-88	 	 
8614	5	-88	 	 
8614	6	-88	 	 
8614	7	-88	 	 
8614	8	-88	 	 
8614	9	-88	 	 
8614	10	-88	 	 
8614	11	-88	 	 
8614	12	-88	 	 
8614	13	-88	 	 
8614	14	-88	 	 
8615	1	-88	 	 
8615	2	-88	 	 
8615	3	-88	 	 
8615	4	-88	 	 
8615	5	-88	 	 
8615	6	-88	 	 
8615	7	-88	 	 
8615	8	-88	 	 
8615	9	-88	 	 
8615	10	-88	 	 
8615	11	-88	 	 
8615	12	-88	 	 
8615	13	-88	 	 
8615	14	-88	 	 
8616	1	-88	 	 
8616	2	-88	 	 
8616	3	-88	 	 
8616	4	-88	 	 
8616	5	88	 	 
8616	6	-88	 	 
8616	7	-88	 	 
8616	8	-88	 	 
8616	9	-88	 	 
