PLACEID	STRTDINT	MNDPTOID	MNSENSIT	GENCHRST	POPSIZE	HOUSING	ILLOCCUP	OTHRES	AGRIC	LIVEST	FISHING	MINING	INDUST	HANDICR	RETAIL	OTHUSE	CITY	POPCITY	TIMECAP	TRANS1	TRANS2	TRANS3	PVEDN	EARTHN	UNPAVEDN	TRACKSN	RIVERN	OTTRANN	MAINRTE	NTRLDIST	LBRUNION	COMMKITC	MTHRCLUB	APAFA	POLTGRP	RELGGRP	SVGSCOOP	HOUSCOOP	LENDCOOP	SPRTASSC	CRMASSC	PSNTASSC	NTVASSC	AGRIASSC	PRDCRS	OTHERS1	RLOTHR1	OTHERS2	RLOTHR2	OTHERS3	RLOTHR3	OTHERS4	RLOTHR4	OTHERS5	RLOTHR5	OTHERS6	RLOTHR6	OTHERS7	RLOTHR7	OTHERS8	RLOTHR8	GLSSMILK	COMMKITC2	FOODWORK	COMPFEED	OTHFOOD1	OTHFOOD2	OTHFOOD3	CUNAMAS	WAWAWASI	PRONOEI	SCHBKFST	SCHCLTH	SCHLTEXT	LITRCY	PROMLIBR	ALTBSCED	LAPTOPCH	EDUCTN1	EDUCTN2	EDUCTN3	HLTHINSR	CREDCTRL	TUBCNTRL	MALARIA	HIVSIDA	MENTLHTH	CNTRLSTD	HLTHOTH1	HLTHOTH2	HLTHOTH3	RPRSCHL	RPRHLTH	RPRWTR	RPRSWR	RPRPIT	RPRBRDG	RPRAND	REFOREST	IRRGTN	INFROTH1	INFROTH2	INFROTH3	AGRITECH	ANIMAL	AGRINPUT	TITLING	TECHNCAL	MICROCRD	LABORENR	RECYCPRG	JUNTOPRG	PENSIONS65	FONCODES	PROJOVEN	OTHOTHR1	OTHOTHR2	OTHOTHR3	IMPCROP	PRICCROP	MINCROP	MAXCROP	PRICEEN	ENDDINT
8123	11/07/2013	15	88	11/07/2013   HORA: 15:38	5000	1	4	5	5	5	5	5	3	5	2	5	1	30000	-88	88	 	 	1	0	0	0	0	0	1	0	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	0	1	0	0	0	1	1	1	0	1	0	0	1	1	0	0	0	1	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-88	-88	 	 	12/07/2013   HORA: 18:06	12/07/2013
8124	13/07/2013	15	88	13/07/2013   HORA: 10:25	3300	1	5	5	5	5	5	5	5	5	2	5	1	-77	-88	88	 	 	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-88	 	 	15/07/2013   HORA: 10:40	13/07/2013
8125	19/07/2013	15	88	19/07/2013   HORA: 11:20	7000	1	5	5	5	5	5	5	5	5	5	1	1	-77	-88	88	 	 	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	15	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-88	 	 	19/07/2013   HORA: 16:20	19/07/2013
8126	08/07/2013	15	88	08/07/2013   HORA: 09:36	4000	1	5	5	5	5	5	5	5	5	2	5	1	-77	-88	88	 	 	1	1	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	1	1	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	0	0	0	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-88	-88	 	 	08/07/2013    HORA: 16:45	08/07/2013
8127	09/07/2013	15	88	09/07/2013   HORA: 11:40	2805	1	5	3	5	5	5	5	5	4	2	5	1	-77	15	7	88	 	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	0	0	1	1	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	0	0	0	0	0	1	1	1	0	1	0	1	1	1	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-88	 	 	09/07/2013   HORA: 14:30	09/07/2013
8128	09/07/2013	15	88	09/07/2013   HORA: 10:10	2100	5	1	5	5	5	5	5	5	5	5	5	1	-77	-88	88	 	 	1	1	0	0	0	0	1	1	0	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-88	-88	 	 	09/07/2013   HORA: 16:20	09/07/2013
8129	08/03/2014	15	88	08/03/2014 HORA:08:30	250	5	5	1	1	3	5	5	5	5	2	88	1	2000	40	7	88	 	1	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-88	 	 	08/03/2014 HORA: 17:00	08/03/2014
8130	02/03/2014	15	88	02/03/2014 HORA:16:00	2000	5	1	5	5	5	5	5	5	5	4	5	1	30000	-88	88	 	 	1	0	0	0	0	0	1	0	0	1	1	1	0	1	1	0	0	1	0	0	0	0	0	1	9	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-88	-88	 	 	02/03/2014   HORA:18:30	02/03/2014
8135	09/12/2013	16	88	09/12/2013 HORA:07:30	900	5	5	1	2	3	5	5	5	5	4	88	1	-77	45	6	88	 	1	0	0	0	0	0	1	1	0	0	1	1	0	1	0	0	0	1	1	0	0	0	1	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	ARROZ	3	 	 	09/12/2013 HORA: 10:00	09/12/2013
8138	22/11/2013	19	88	22/11/2013   HORA:08:30	500	2	5	5	1	5	5	3	5	5	4	5	1	30601	60	7	88	 	1	1	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	0	0	0	0	1	1	1	1	0	1	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	-88	-88	 	 	22/11/2013   HORA:11:20	22/11/2013
8140	14/12/2013	19	88	14/12/2013 HORA:16:00	450	1	5	5	2	3	5	5	5	5	4	88	1	17000	-88	88	 	 	1	0	1	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	GRANADILLA	-77	30	40	14/12/2013  HORA:19:30	14/12/2013
8141	03/09/2013	20	88	03/09/2013 HORA:11:55	6000	1	4	88	2	4	5	5	3	4	4	88	0	 	-88	88	 	 	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	1	1	1	0	1	1	1	11	1	11	1	9	1	7	0	 	0	 	0	 	0	 	1	1	0	0	0	0	0	1	1	1	1	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	1	1	1	0	0	0	0	0	MANGO	3	 	 	03/09/2013 HORA: 16:30	03/09/2013
8142	30/09/2013	20	88	30/09/2013   HORA: 09:00	650	5	5	1	1	2	5	5	5	3	4	88	1	-77	7	1	2	6	0	0	1	0	0	0	3	0	0	0	1	1	0	1	0	0	0	0	1	1	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	1	1	0	1	1	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	TRIGO	10	 	 	30/09/2013   HORA: 12:30	30/09/2013
8143	11/09/2013	20	88	11/09/2013   HORA: 10:55	8000	5	5	1	2	3	5	5	5	5	4	88	0	 	-77	88	 	 	0	0	1	1	0	0	3	0	0	0	1	1	0	1	0	0	0	1	1	0	0	1	1	1	9	1	11	1	11	0	 	0	 	0	 	0	 	0	 	1	0	1	0	0	0	0	1	0	1	0	1	1	0	0	0	1	1	1	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	1	1	0	0	1	1	1	0	1	1	0	0	CAFE	5	 	 	11/09/2013  HORA: 14:00	11/09/2013
8144	06/09/2013	20	88	06/09/2013    HORA: 09:45	2000	1	5	88	5	5	5	5	5	5	2	88	1	-77	15	6	88	 	1	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-88	 	 	06/09/2013   HORA: 14:35	06/09/2013
8145	02/09/2013	20	88	02/09/2013 HORA: 09:55	157000	1	5	88	3	4	5	5	4	4	2	88	0	 	-88	88	 	 	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	1	1	9	1	9	1	7	1	9	1	15	1	15	1	15	1	11	1	1	0	0	0	0	0	1	0	1	1	0	1	0	0	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	1	1	1	0	0	0	LIMON	2	 	 	02/09/2013 HORA: 14:30	02/09/2013
8146	15/08/2013	20	88	15/08/2013   HORA: 10:39	10000	4	5	5	5	5	1	5	5	3	2	5	1	10000	-88	88	 	 	1	1	1	1	0	0	1	0	1	1	1	1	1	1	0	0	0	1	1	1	0	0	1	1	9	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	-88	-88	 	 	15/08/2013   HORA:12:01	15/08/2013
8147	14/08/2013	21	88	14/08/2013 HORA: 10:30	300	1	5	5	2	3	5	5	5	5	4	5	1	-77	20	7	88	 	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-88	 	 	14/08/2013 HORA:12:50	14/08/2013
8148	15/08/2013	21	88	15/08/2013   HORA:17:30	17879	1	5	5	1	2	5	5	5	4	4	5	1	-77	-88	88	 	 	1	1	1	0	0	0	1	1	1	0	1	1	1	1	0	0	0	1	1	1	0	1	1	1	11	1	9	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	1	1	1	0	0	1	0	1	1	1	1	0	0	1	0	QUINUA	3	 	 	15/08/2013  HORA:13:10	15/08/2013
8151	16/08/2013	21	88	16/08/2013   HORA:17:50	5356	1	2	5	2	1	5	4	5	5	3	5	0	 	-88	88	 	 	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	1	1	0	0	0	0	0	1	1	1	1	1	1	0	1	0	0	0	0	1	1	1	0	1	1	1	0	0	0	1	1	1	1	1	1	0	1	1	0	0	0	1	1	1	1	0	1	1	1	1	1	0	1	0	0	0	PAPA	3	 	 	16/08/2013   HORA:19:00	16/08/2013
8152	08/08/2013	21	88	08/08/2013 HORA:14: 25	120	5	5	3	1	2	5	5	5	4	4	88	1	-77	10	4	88	 	0	1	0	0	0	0	2	1	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	PAPA	3	 	 	15/08/2013 HORA:17:30	15/08/2013
8160	15/11/2013	22	88	15/11/2013 HORA: 15:20	1600	2	5	88	1	3	4	5	5	5	4	88	1	30000	90	7	88	 	1	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	1	1	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	0	1	1	1	1	0	1	0	1	0	0	0	1	1	1	1	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	CAFE	5	 	 	15/11/2013 HORA: 17:10	15/11/2013
8161	15/11/2013	22	88	15/11/2013  HORA:10:40	13000	5	5	3	1	2	5	5	4	5	5	88	1	33000	-88	88	 	 	0	1	0	0	0	0	2	1	1	1	1	1	1	1	1	0	0	1	1	0	0	1	1	1	9	1	9	1	9	1	15	1	15	1	11	1	11	0	 	1	1	0	0	0	0	0	1	0	1	1	1	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	1	1	1	0	CAFE	3	 	 	15/11/2013 HORA: 13:00	15/11/2013
8162	27/11/2013	22	88	27/11/2013 HORA:13:45	1500	2	5	88	1	3	5	5	5	5	4	88	0	 	-88	88	 	 	0	1	1	0	0	0	2	1	0	0	1	1	1	1	0	0	0	1	1	0	0	1	0	1	11	1	11	1	11	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	CAFE	4	 	 	27/11/2013 HORA:16:00	27/11/2013
8163	16/11/2013	22	88	16/11/2013  HORA: 12:41	160	5	5	3	1	2	5	5	5	5	4	88	1	1500	120	1	6	88	0	0	0	1	0	0	4	1	0	0	1	1	0	1	0	0	0	0	1	1	1	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	CAFE	20	 	 	16/11/2013  HORA: 20:15	16/11/2013
8166	27/11/2013	22	88	27/11/2013  HORA: 09:32	4000	5	5	1	2	3	5	5	4	5	5	88	0	 	-88	88	 	 	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	9	1	9	1	15	1	15	1	15	1	15	0	 	0	 	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	0	0	0	1	1	1	0	1	1	0	0	0	1	0	0	1	1	1	CACAO	5	 	 	27/11/2013 HORA:12:10	27/11/2013
8168	29/11/2013	22	88	29/11/2013 HORA: 09:00	4000	3	5	88	1	2	5	5	5	5	4	88	1	-77	-88	88	 	 	0	1	1	1	0	0	3	1	0	0	1	1	1	1	0	0	0	1	1	0	1	0	1	1	11	1	9	1	15	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	1	1	1	1	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	CAFE	10	 	 	29/11/2013 HORA: 12:03	29/11/2013
8169	29/11/2013	22	88	29/11/2013  HORA: 10:40	470	5	5	3	1	2	5	5	5	5	4	88	1	6000	60	4	88	 	0	0	1	0	0	0	3	1	0	0	1	1	0	1	0	0	0	1	1	1	0	0	1	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	1	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	1	1	0	1	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	CAFE	5	 	 	29/11/2013  HORA: 13:30	29/11/2013
8170	29/11/2013	22	88	29/11/2013  HORA: 8:45	200	5	5	1	2	3	5	5	5	5	4	88	1	800	25	5	88	 	0	0	1	0	1	0	3	1	0	0	1	1	0	1	0	0	0	0	1	0	0	0	1	1	88	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	1	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	CAFE	40	 	 	29/11/2013 HORA: 12:00	29/11/2013
8171	14/11/2013	22	88	14/11/2013 HORA: 07:30	600	5	5	3	1	2	5	5	5	5	4	88	1	-77	30	5	88	 	0	0	1	1	0	0	3	1	0	0	1	1	0	1	0	0	0	1	1	0	0	0	1	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	CAFE	3	 	 	14/11/2013 HORA: 10:00	14/11/2013
8172	17/11/2013	22	88	17/11/2013  HORA: 08:29	2000	5	5	2	1	5	5	3	5	5	4	88	1	10000	-88	88	 	 	0	0	1	0	0	0	3	1	0	1	1	1	1	1	0	0	0	1	1	0	1	1	1	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	ARROZ	1	 	 	17/11/2013 HORA: 11:05	17/11/2013
8175	22/11/2013	22	88	22/11/2013 HORA: 15:06	100	5	5	5	1	3	5	5	5	5	2	5	1	3000	20	6	5	88	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	15	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	CACAO	5	 	 	22/11/2013  HORA:16:10	22/11/2013
8177	19/11/2013	22	88	19/11/2013   HORA:09:26	600	5	5	1	1	3	5	5	5	5	3	5	1	2000	45	6	88	 	0	1	0	0	0	0	2	1	0	0	1	1	0	1	0	0	0	1	1	0	0	0	0	1	11	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	1	1	1	1	1	0	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	CACAO	5	 	 	19/11/2013   HORA:11:50	19/11/2013
8180	13/08/2013	24	88	13/08/2013    HORA:10:00	600	1	5	88	2	3	4	5	4	5	5	88	1	2000	5	5	88	 	1	0	0	0	0	0	1	0	0	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	9	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	ARROZ	3	 	 	14/08/2013   HORA:13:00	14/08/2013
8181	08/08/2013	24	88	08/08/2013   HORA: 10:25	1500	5	5	1	2	3	5	5	5	5	4	88	1	3000	5	6	88	 	1	0	0	0	0	0	1	1	0	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	0	0	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	BANANO	2	 	 	08/08/2013   HORA: 17:00	08/08/2013
8182	19/11/2013	25	88	19/11/2013  HORA:09:00	2000000	1	4	88	2	4	3	5	4	4	4	88	0	 	-88	88	 	 	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	1	9	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	1	0	0	0	1	1	1	1	1	1	0	0	1	1	0	0	0	1	1	1	1	1	1	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	1	1	1	0	PLATANO BELLACO	5	 	 	19/11/2013   HORA:17:00	19/11/2013
8184	17/11/2013	25	88	17/11/2013 HORA: 15:20	250	2	5	5	1	3	5	5	5	5	4	5	1	2000	60	6	88	 	1	0	0	0	0	0	1	1	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	1	7	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	0	0	0	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	CACAO	10	 	 	17/11/2013 HORA:16:30	17/11/2013
8185	14/08/2013	71	88	14/08/2013   HORA: 10:06	140	1	5	88	5	5	2	5	5	5	3	88	1	50000	10	8	88	 	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	1	1	7	1	9	1	9	0	 	0	 	0	 	0	 	0	 	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-88	 	 	14/08/2013    HORA:15:48	14/08/2013
8186	27/09/2013	2	88	27/09/2013   HORA: 10:10	250	5	5	1	2	4	5	5	5	5	3	88	1	16000	45	6	1	88	0	0	1	1	0	0	3	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	13	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	TARA (ALFALFA)	3	 	 	27/09/2013   HORA:13:40	27/09/2013
8188	05/09/2013	13	88	05/09/2013   HORA: 10:05	2500	1	5	88	4	5	5	5	5	5	2	3	1	50000	10	7	6	88	1	0	1	0	0	0	3	0	0	1	1	1	1	1	0	0	0	1	0	0	0	0	0	1	9	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	0	0	0	0	1	1	1	1	0	1	0	0	0	1	0	0	0	1	1	1	1	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-88	-88	 	 	05/09/2013   HORA: 14:05	05/09/2013
8189	07/09/2013	13	88	07/09/2013  HORA:10:10	50000	1	5	88	3	4	5	5	4	4	2	88	0	 	-88	88	 	 	1	0	0	0	0	0	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	1	9	1	9	1	11	1	10	0	 	0	 	0	 	0	 	1	1	0	0	1	0	0	0	1	1	1	0	1	0	0	1	1	0	0	0	1	1	1	0	1	1	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0	CAÑA DE AZUCAR	-77	0,5	1	07/09/2013  HORA:15:15	07/09/2013
8192	02/10/2013	14	88	02/10/2013   HORA: 16:30	4000	1	5	5	5	5	5	5	5	5	2	5	1	-77	-88	88	 	 	1	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-88	-88	 	 	03/10/2013   HORA: 15:35	03/10/2013
8193	02/10/2013	14	88	02/10/2013   HORA: 09:05	28000	1	2	88	3	4	5	5	4	5	4	88	1	750000	-88	88	 	 	1	1	0	0	0	0	2	0	1	1	1	1	1	1	1	1	0	1	0	0	0	0	1	1	15	1	15	0	 	0	 	0	 	0	 	0	 	0	 	1	1	0	1	0	0	0	0	0	1	1	0	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	0	0	0	MAIZ	4	 	 	02/10/2013   HORA: 13:04	02/10/2013
8198	09/12/2013	16	88	09/12/2013  HORA: 16:40	2000	3	5	88	1	2	4	5	5	4	4	88	0	 	-88	88	 	 	0	0	0	0	1	0	5	1	1	1	1	1	1	1	0	0	0	1	0	1	0	0	1	0	 	0	 	0	 	0	 	0	 	0	 	0	 	0	 	1	1	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	0	0	0	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	CACAO	3	 	 	09/12/2014  HORA: 20:40	09/12/2013
