PLACEID	TYWKIDR4	TYPEMALE	TYPEFMLE	TYPECHLD
8622	7	 	 	-77
8622	8	 	 	-11
8622	9	-88	-88	-88
8622	10	-88	-88	-88
8622	11	 	 	-88
8622	12	 	 	-88
8623	1	-11	10	-11
8623	2	15	-11	-11
8623	3	35	-11	-11
8623	4	-88	-88	-88
8623	5	 	 	-11
8623	6	 	 	-11
8623	7	 	 	-11
8623	8	 	 	-11
8623	9	-88	-88	-88
8623	10	-88	-88	-88
8623	11	 	 	-88
8623	12	 	 	-88
8624	1	-88	-88	-88
8624	2	-88	-88	-88
8624	3	50	-11	-11
8624	4	-88	-88	-88
8624	5	 	 	-88
8624	6	 	 	-88
8624	7	 	 	-88
8624	8	 	 	-88
8624	9	-88	-88	-88
8624	10	-88	-88	-88
8624	11	 	 	-88
8624	12	 	 	-88
8625	1	-11	-11	-11
8625	2	-11	-11	-11
8625	3	-11	-11	-11
8625	4	-11	-11	-11
8625	5	 	 	-11
8625	6	 	 	-11
8625	7	 	 	-11
8625	8	 	 	-11
8625	9	-88	-88	-88
8625	10	-88	-88	-88
8625	11	 	 	-88
8625	12	 	 	-88
8626	1	-88	-88	-88
8626	2	-88	-88	-88
8626	3	50	-11	-11
8626	4	-88	-88	-88
8626	5	 	 	-88
8626	6	 	 	-88
8626	7	 	 	-88
8626	8	 	 	-88
8626	9	-88	-88	-88
8626	10	-88	-88	-88
8626	11	 	 	-88
8626	12	 	 	-88
8627	1	-11	-11	-11
8627	2	-11	-11	-11
8627	3	50	-11	-11
8627	4	30	-11	-11
8627	5	 	 	-11
8627	6	 	 	-11
8627	7	 	 	-11
8627	8	 	 	-11
8627	9	-88	-88	-88
8627	10	-88	-88	-88
8627	11	 	 	-88
8627	12	 	 	-88
8628	1	-11	20	-11
8628	2	30	-11	-11
8628	3	35	-11	-11
8628	4	-11	-11	-11
8628	5	 	 	-11
8628	6	 	 	-11
8628	7	 	 	-11
8628	8	 	 	-11
8628	9	-88	-88	-88
8628	10	-88	-88	-88
8628	11	 	 	-88
8628	12	 	 	-88
8629	1	-11	-11	-11
8629	2	-11	-11	-11
8629	3	40	-11	-11
8629	4	-11	-11	-11
8629	5	 	 	-11
8629	6	 	 	-11
8629	7	 	 	-11
8629	8	 	 	-11
8629	9	-88	-88	-88
8629	10	-88	-88	-88
8629	11	 	 	-88
8629	12	 	 	-88
8630	1	-11	15	-11
8630	2	40	40	-11
8630	3	35	35	-11
8630	4	-11	-11	-11
8630	5	 	 	-11
8630	6	 	 	-11
8630	7	 	 	-11
8630	8	 	 	-11
8630	9	-88	-88	-88
8630	10	-88	-88	-88
8630	11	 	 	-88
8630	12	 	 	-88
8631	1	-11	10	-11
8631	2	-11	-11	-11
8631	3	40	-11	-11
8631	4	-11	-11	-11
8631	5	 	 	-11
8631	6	 	 	-11
8631	7	 	 	-11
8631	8	 	 	-11
8631	9	-88	-88	-88
8631	10	-88	-88	-88
8631	11	 	 	-88
8631	12	 	 	-88
8632	1	-11	-11	-11
8632	2	30	30	30
8632	3	50	-11	-11
8632	4	-11	-11	-11
8632	5	 	 	-11
8632	6	 	 	-11
8632	7	 	 	10
8632	8	 	 	-11
8632	9	-88	-88	-88
8632	10	-88	-88	-88
8632	11	 	 	-88
8632	12	 	 	-88
8633	1	-11	15	-11
8633	2	-11	-11	-11
8633	3	40	-11	-11
8633	4	35	35	-11
8633	5	 	 	-11
8633	6	 	 	-11
8633	7	 	 	-11
8633	8	 	 	-11
8633	9	-88	-88	-88
8633	10	-88	-88	-88
8633	11	 	 	-88
8633	12	 	 	-88
8634	1	-11	-11	-11
8634	2	-11	-11	-11
8634	3	40	-11	-11
8634	4	-11	-11	-11
8634	5	 	 	-11
8634	6	 	 	-11
8634	7	 	 	-11
8634	8	 	 	-11
8634	9	-88	-88	-88
8634	10	-88	-88	-88
8634	11	 	 	-88
8634	12	 	 	-88
8635	1	-11	20	-11
8635	2	-11	-11	-11
8635	3	40	-11	-11
8635	4	-11	-11	-11
8635	5	 	 	-11
8635	6	 	 	-11
8635	7	 	 	-11
8635	8	 	 	-11
8635	9	-88	-88	-88
8635	10	-88	-88	-88
8635	11	 	 	-88
8635	12	 	 	-88
8636	1	-11	-11	-11
8636	2	-11	-11	-11
8636	3	30	-11	-11
8636	4	-11	-11	-11
8636	5	 	 	-11
8636	6	 	 	-11
8636	7	 	 	-11
8636	8	 	 	-11
8636	9	-88	-88	-88
8636	10	-88	-88	-88
8636	11	 	 	-88
8636	12	 	 	-88
8637	1	-11	-11	-11
8637	2	-11	-11	-11
8637	3	-11	-11	-11
8637	4	30	25	15
8637	5	 	 	-11
8637	6	 	 	-11
8637	7	 	 	-11
8637	8	 	 	-11
8637	9	-88	-88	-88
8637	10	-88	-88	-88
8637	11	 	 	-88
8637	12	 	 	-88
8638	1	-11	15	-11
8638	2	-11	-11	-11
8638	3	50	-11	-11
8638	4	-11	-11	-11
8638	5	 	 	-11
8638	6	 	 	-11
8638	7	 	 	-11
8638	8	 	 	-11
8638	9	-88	-88	-88
8638	10	-88	-88	-88
8638	11	 	 	-88
8638	12	 	 	-88
8639	1	-11	30	-11
8639	2	45	-11	-11
8639	3	45	-11	-11
8639	4	-11	-11	-11
8639	5	 	 	-11
8639	6	 	 	-11
8639	7	 	 	-11
8639	8	 	 	-11
8639	9	-88	-88	-88
8639	10	-88	-88	-88
8639	11	 	 	-88
8639	12	 	 	-88
8640	1	-11	-11	-11
8640	2	-11	-11	-11
8640	3	40	-11	-11
8640	4	-11	-11	-11
8640	5	 	 	-11
8640	6	 	 	-11
8640	7	 	 	-11
8640	8	 	 	-11
8640	9	-88	-88	-88
8640	10	-88	-88	-88
8640	11	 	 	-88
8640	12	 	 	-88
8641	1	-11	30	-11
8641	2	-11	-11	-11
8641	3	45	-11	-11
8641	4	-11	-11	-11
8641	5	 	 	-11
8641	6	 	 	-11
8641	7	 	 	-11
8641	8	 	 	-11
8641	9	-88	-88	-88
8641	10	-88	-88	-88
8641	11	 	 	-88
8641	12	 	 	-88
8642	1	-88	-88	-88
8642	2	-88	-88	-88
8642	3	45	-11	-11
8642	4	-88	-88	-88
8642	5	 	 	-88
8642	6	 	 	-88
8642	7	 	 	-88
8642	8	 	 	-88
8642	9	-88	-88	-88
8642	10	-88	-88	-88
8642	11	 	 	-88
8642	12	 	 	-88
8643	1	-11	40	-11
8643	2	40	-11	-11
8643	3	50	-11	-11
8643	4	-11	-11	-11
8643	5	 	 	-11
8643	6	 	 	-11
8643	7	 	 	-11
8643	8	 	 	-11
8643	9	-88	-88	-88
8643	10	-88	-88	-88
8643	11	 	 	-88
8643	12	 	 	-88
