CHILDCODE	NONFODR4	PURITMR4	SPYRR4	SPNMR4
150092	24	N	 	 
150092	25	N	 	 
150092	26	Y	3000	1
150092	27	N	 	 
150092	28	N	 	 
150092	29	N	 	 
150092	30	N	 	 
150092	31	N	 	 
150093	1	Y	1000	 
150093	2	Y	1500	 
150093	3	N	 	 
150093	4	Y	1600	4
150093	5	Y	100	 
150093	6	Y	400	 
150093	7	N	 	 
150093	8	Y	600	4
150093	9	Y	600	4
150093	10	N	 	 
150093	11	Y	16000	4
150093	12	N	 	 
150093	13	N	 	 
150093	14	N	 	 
150093	15	Y	1600	4
150093	16	N	 	 
150093	17	Y	400	1
150093	18	Y	1200	1
150093	19	N	 	 
150093	20	N	 	 
150093	21	Y	1320	1
150093	22	N	 	 
150093	23	N	 	 
150093	24	N	 	 
150093	25	N	 	 
150093	26	N	 	 
150093	27	N	 	 
150093	28	Y	40	4
150093	29	N	 	 
150093	30	N	 	 
150093	31	N	 	 
150094	1	Y	1000	 
150094	2	Y	1500	 
150094	3	Y	2000	4
150094	4	Y	1500	88
150094	5	Y	200	 
150094	6	Y	200	 
150094	7	Y	250	4
150094	8	Y	300	88
150094	9	Y	600	88
150094	10	Y	700	4
150094	11	Y	5000	88
150094	12	N	 	 
150094	13	N	 	 
150094	14	N	 	 
150094	15	Y	2500	1
150094	16	N	 	 
150094	17	Y	2000	0
150094	18	N	 	 
150094	19	N	 	 
150094	20	N	 	 
150094	21	Y	1800	0
150094	22	N	 	 
150094	23	Y	3000	4
150094	24	N	 	 
150094	25	N	 	 
150094	26	Y	1500	1
150094	27	N	 	 
150094	28	N	 	 
150094	29	N	 	 
150094	30	N	 	 
150094	31	N	 	 
150095	1	Y	1500	 
150095	2	Y	2500	 
150095	3	Y	2000	88
150095	4	Y	2000	4
150095	5	Y	300	 
150095	6	Y	200	 
150095	7	Y	100	88
150095	8	Y	150	4
150095	9	Y	1900	4
150095	10	Y	1000	88
150095	11	Y	22000	3
150095	12	N	 	 
150095	13	N	 	 
150095	14	N	 	 
150095	15	N	 	 
150095	16	Y	4500	2
150095	17	Y	500	1
150095	18	Y	3000	1
150095	19	N	 	 
150095	20	N	 	 
150095	21	Y	1800	1
150095	22	N	 	 
150095	23	N	 	 
150095	24	N	 	 
150095	25	N	 	 
150095	26	Y	500	1
150095	27	Y	450	1
150095	28	N	 	 
150095	29	N	 	 
150095	30	N	 	 
150095	31	N	 	 
150096	1	Y	2000	 
150096	2	Y	3000	 
150096	3	Y	2500	4
150096	4	Y	1500	88
150096	5	Y	200	 
150096	6	Y	500	 
150096	7	Y	400	4
150096	8	Y	500	88
150096	9	N	 	 
150096	10	N	 	 
150096	11	Y	7500	88
150096	12	N	 	 
150096	13	N	 	 
150096	14	N	 	 
150096	15	Y	1500	1
150096	16	N	 	 
150096	17	Y	30000	2
150096	18	N	 	 
150096	19	N	 	 
150096	20	N	 	 
150096	21	Y	1800	0
150096	22	N	 	 
150096	23	Y	7000	2
150096	24	N	 	 
150096	25	N	 	 
150096	26	Y	2000	1
150096	27	N	 	 
150096	28	N	 	 
150096	29	N	 	 
150096	30	N	 	 
150096	31	N	 	 
150097	1	Y	4000	 
150097	2	Y	3000	 
150097	3	Y	2500	4
150097	4	Y	1800	88
150097	5	Y	1600	 
150097	6	Y	200	 
150097	7	Y	250	4
150097	8	Y	300	88
150097	9	N	 	 
150097	10	N	 	 
150097	11	N	 	 
150097	12	N	 	 
150097	13	N	 	 
150097	14	N	 	 
150097	15	N	 	 
150097	16	N	 	 
150097	17	Y	500	1
150097	18	Y	2500	1
150097	19	N	 	 
150097	20	N	 	 
150097	21	Y	1800	1
150097	22	N	 	 
150097	23	N	 	 
150097	24	N	 	 
150097	25	N	 	 
150097	26	Y	1800	1
150097	27	Y	150	0
150097	28	N	 	 
150097	29	N	 	 
150097	30	N	 	 
150097	31	N	 	 
150098	1	Y	500	 
150098	2	Y	500	 
150098	3	Y	2000	2
150098	4	Y	750	88
150098	5	Y	100	 
150098	6	Y	80	 
150098	7	Y	1100	2
150098	8	Y	500	88
150098	9	N	 	 
150098	10	Y	600	88
150098	11	Y	4000	88
150098	12	N	 	 
150098	13	N	 	 
150098	14	N	 	 
150098	15	Y	1500	0
150098	16	Y	2300	4
150098	17	Y	2000	0
150098	18	Y	7000	1
150098	19	N	 	 
150098	20	N	 	 
150098	21	Y	800	1
150098	22	N	 	 
150098	23	N	 	 
150098	24	N	 	 
150098	25	N	 	 
150098	26	Y	4000	1
150098	27	N	 	 
150098	28	N	 	 
150098	29	N	 	 
150098	30	N	 	 
150098	31	N	 	 
150099	1	Y	2000	 
150099	2	Y	4000	 
150099	3	Y	4000	0
150099	4	Y	1500	4
150099	5	Y	200	 
150099	6	Y	400	 
150099	7	Y	200	0
150099	8	Y	200	4
150099	9	Y	500	4
150099	10	N	 	 
150099	11	N	 	 
150099	12	N	 	 
150099	13	N	 	 
150099	14	N	 	 
150099	15	N	 	 
150099	16	N	 	 
150099	17	N	 	 
150099	18	N	 	 
150099	19	N	 	 
150099	20	N	 	 
150099	21	N	 	 
150099	22	N	 	 
150099	23	N	 	 
150099	24	N	 	 
150099	25	N	 	 
150099	26	N	 	 
150099	27	N	 	 
150099	28	N	 	 
150099	29	N	 	 
150099	30	N	 	 
150099	31	N	 	 
150100	1	Y	2500	 
150100	2	Y	2000	 
150100	3	Y	2500	4
150100	4	Y	3500	88
150100	5	Y	1200	 
150100	6	Y	300	 
150100	7	Y	500	4
150100	8	Y	700	88
150100	9	N	 	 
150100	10	N	 	 
150100	11	Y	6000	88
150100	12	N	 	 
150100	13	N	 	 
150100	14	N	 	 
150100	15	Y	2000	2
150100	16	N	 	 
150100	17	Y	3000	88
150100	18	N	 	 
150100	19	N	 	 
150100	20	N	 	 
150100	21	Y	1400	0
150100	22	N	 	 
150100	23	N	 	 
150100	24	N	 	 
150100	25	N	 	 
150100	26	Y	2000	1
150100	27	N	 	 
150100	28	N	 	 
150100	29	N	 	 
150100	30	N	 	 
150100	31	N	 	 
160001	1	Y	300	 
160001	2	Y	3000	 
160001	3	Y	2000	4
160001	4	Y	5000	0
160001	5	Y	300	 
160001	6	Y	350	 
160001	7	Y	200	4
160001	8	Y	600	0
160001	9	Y	500	0
160001	10	Y	500	4
160001	11	N	 	 
160001	12	N	 	 
160001	13	N	 	 
160001	14	N	 	 
160001	15	Y	1000	1
160001	16	N	 	 
160001	17	Y	200	4
160001	18	Y	400	4
160001	19	N	 	 
160001	20	N	 	 
160001	21	Y	1560	88
160001	22	N	 	 
160001	23	N	 	 
160001	24	N	 	 
160001	25	N	 	 
160001	26	N	 	 
160001	27	N	 	 
160001	28	N	 	 
160001	29	N	 	 
160001	30	N	 	 
160001	31	N	 	 
160002	1	Y	2000	 
160002	2	Y	2000	 
160002	3	Y	2000	4
160002	4	Y	2000	0
160002	5	Y	300	 
160002	6	Y	300	 
160002	7	Y	200	4
160002	8	Y	200	0
160002	9	Y	500	0
160002	10	Y	500	4
160002	11	N	 	 
160002	12	N	 	 
160002	13	N	 	 
160002	14	N	 	 
160002	15	Y	1000	3
160002	16	N	 	 
160002	17	N	 	 
160002	18	N	 	 
160002	19	N	 	 
160002	20	N	 	 
160002	21	N	 	 
160002	22	N	 	 
160002	23	N	 	 
160002	24	N	 	 
160002	25	N	 	 
160002	26	N	 	 
160002	27	N	 	 
160002	28	N	 	 
160002	29	N	 	 
160002	30	N	 	 
160002	31	N	 	 
160003	1	Y	2000	 
160003	2	Y	2500	 
160003	3	Y	6000	1
160003	4	N	 	 
160003	5	Y	600	 
160003	6	Y	100	 
160003	7	Y	800	1
160003	8	N	 	 
160003	9	N	 	 
160003	10	N	 	 
160003	11	N	 	 
160003	12	N	 	 
160003	13	N	 	 
160003	14	N	 	 
160003	15	N	 	 
160003	16	N	 	 
160003	17	Y	150	3
160003	18	Y	900	3
160003	19	N	 	 
160003	20	N	 	 
160003	21	N	 	 
160003	22	N	 	 
160003	23	N	 	 
160003	24	N	 	 
160003	25	N	 	 
160003	26	Y	1400	1
160003	27	N	 	 
160003	28	N	 	 
160003	29	N	 	 
160003	30	N	 	 
160003	31	N	 	 
160004	1	Y	800	 
160004	2	Y	650	 
160004	3	Y	5000	88
160004	4	Y	1500	4
160004	5	Y	160	 
160004	6	Y	120	 
160004	7	Y	220	88
160004	8	Y	80	4
160004	9	N	 	 
160004	10	Y	600	88
160004	11	N	 	 
160004	12	Y	3000	88
160004	13	N	 	 
160004	14	N	 	 
160004	15	Y	400	1
160004	16	N	 	 
160004	17	Y	200	1
160004	18	Y	600	1
160004	19	N	 	 
160004	20	N	 	 
160004	21	Y	1310	0
160004	22	N	 	 
160004	23	N	 	 
160004	24	N	 	 
160004	25	N	 	 
160004	26	N	 	 
160004	27	N	 	 
160004	28	N	 	 
160004	29	N	 	 
160004	30	N	 	 
160004	31	N	 	 
160005	1	Y	1800	 
160005	2	Y	1600	 
160005	3	Y	2000	88
160005	4	Y	1600	4
160005	5	Y	500	 
160005	6	Y	400	 
160005	7	Y	500	88
160005	8	Y	300	4
160005	9	N	 	 
160005	10	N	 	 
160005	11	N	 	 
160005	12	N	 	 
160005	13	N	 	 
160005	14	N	 	 
160005	15	Y	800	1
160005	16	N	 	 
160005	17	Y	1000	1
160005	18	Y	800	1
160005	19	N	 	 
160005	20	N	 	 
160005	21	Y	1800	1
160005	22	N	 	 
160005	23	N	 	 
160005	24	N	 	 
160005	25	N	 	 
160005	26	Y	3000	1
160005	27	N	 	 
160005	28	N	 	 
160005	29	N	 	 
160005	30	N	 	 
160005	31	N	 	 
160006	1	Y	2000	 
160006	2	Y	3000	 
160006	3	Y	4000	2
160006	4	N	 	 
160006	5	N	 	 
160006	6	N	 	 
160006	7	N	 	 
160006	8	N	 	 
160006	9	N	 	 
160006	10	Y	2000	2
160006	11	Y	17000	3
160006	12	N	 	 
160006	13	N	 	 
160006	14	N	 	 
160006	15	Y	4000	3
160006	16	N	 	 
160006	17	Y	15000	0
160006	18	Y	15000	1
160006	19	N	 	 
160006	20	N	 	 
160006	21	Y	1800	0
160006	22	Y	2000	2
160006	23	Y	31000	3
160006	24	N	 	 
160006	25	N	 	 
160006	26	N	 	 
160006	27	N	 	 
160006	28	N	 	 
160006	29	N	 	 
160006	30	N	 	 
160006	31	N	 	 
160007	1	N	 	 
160007	2	N	 	 
160007	3	N	 	 
160007	4	N	 	 
160007	5	N	 	 
160007	6	N	 	 
160007	7	N	 	 
160007	8	N	 	 
160007	9	N	 	 
160007	10	N	 	 
160007	11	N	 	 
160007	12	N	 	 
160007	13	N	 	 
160007	14	N	 	 
160007	15	N	 	 
160007	16	N	 	 
160007	17	N	 	 
160007	18	N	 	 
160007	19	N	 	 
160007	20	N	 	 
160007	21	N	 	 
160007	22	N	 	 
160007	23	N	 	 
160007	24	N	 	 
160007	25	N	 	 
160007	26	N	 	 
160007	27	N	 	 
160007	28	N	 	 
160007	29	N	 	 
160007	30	N	 	 
160007	31	N	 	 
160008	1	Y	6000	 
160008	2	Y	8000	 
160008	3	Y	3000	4
160008	4	Y	2000	88
160008	5	Y	650	 
160008	6	Y	800	 
160008	7	Y	300	4
160008	8	Y	600	88
160008	9	N	 	 
160008	10	Y	600	4
160008	11	N	 	 
160008	12	Y	14500	4
160008	13	N	 	 
160008	14	N	 	 
160008	15	Y	4500	1
160008	16	Y	7000	4
160008	17	Y	2000	0
160008	18	Y	8000	0
160008	19	N	 	 
160008	20	N	 	 
160008	21	N	 	 
160008	22	N	 	 
160008	23	Y	2500	3
160008	24	Y	600	0
160008	25	Y	1600	0
160008	26	Y	3000	0
160008	27	Y	1500	1
160008	28	N	 	 
160008	29	N	 	 
160008	30	N	 	 
160008	31	N	 	 
160009	1	Y	6000	 
160009	2	Y	3000	 
160009	3	Y	4000	88
160009	4	Y	4000	4
160009	5	Y	1200	 
160009	6	Y	270	 
160009	7	Y	1500	88
160009	8	Y	1500	4
160009	9	N	 	 
160009	10	N	 	 
160009	11	N	 	 
160009	12	Y	4000	88
160009	13	N	 	 
160009	14	N	 	 
160009	15	Y	1700	1
160009	16	Y	3000	0
160009	17	Y	2000	0
160009	18	Y	5000	0
160009	19	N	 	 
160009	20	N	 	 
160009	21	Y	1200	0
160009	22	N	 	 
160009	23	Y	2500	0
160009	24	N	 	 
160009	25	N	 	 
160009	26	Y	12000	1
160009	27	N	 	 
160009	28	N	 	 
160009	29	N	 	 
160009	30	N	 	 
160009	31	N	 	 
160010	1	Y	2000	 
160010	2	Y	2000	 
160010	3	N	 	 
160010	4	Y	5000	1
160010	5	Y	500	 
160010	6	Y	600	 
160010	7	N	 	 
160010	8	Y	1000	1
160010	9	Y	500	4
160010	10	N	 	 
160010	11	Y	300	4
160010	12	N	 	 
160010	13	N	 	 
160010	14	N	 	 
160010	15	Y	1200	3
160010	16	N	 	 
160010	17	Y	500	4
160010	18	Y	700	3
160010	19	N	 	 
160010	20	N	 	 
160010	21	N	 	 
160010	22	N	 	 
160010	23	N	 	 
160010	24	N	 	 
160010	25	N	 	 
160010	26	Y	3000	1
160010	27	N	 	 
160010	28	N	 	 
160010	29	N	 	 
160010	30	N	 	 
160010	31	N	 	 
160011	1	Y	2500	 
160011	2	Y	3000	 
160011	3	Y	6500	3
160011	4	N	 	 
160011	5	Y	750	 
160011	6	Y	250	 
160011	7	Y	350	3
160011	8	N	 	 
160011	9	N	 	 
160011	10	Y	400	4
160011	11	N	 	 
160011	12	Y	160	3
160011	13	N	 	 
160011	14	N	 	 
160011	15	Y	1600	3
160011	16	Y	2600	4
160011	17	Y	150	0
160011	18	Y	200	0
160011	19	N	 	 
160011	20	N	 	 
160011	21	N	 	 
160011	22	N	 	 
160011	23	Y	4800	4
160011	24	N	 	 
160011	25	N	 	 
160011	26	N	 	 
160011	27	N	 	 
160011	28	N	 	 
160011	29	N	 	 
160011	30	N	 	 
160011	31	N	 	 
160012	1	Y	2000	 
160012	2	Y	2000	 
160012	3	Y	4000	2
160012	4	Y	2000	88
160012	5	Y	600	 
160012	6	Y	300	 
160012	7	Y	600	3
160012	8	Y	300	88
160012	9	Y	500	88
160012	10	Y	650	0
160012	11	Y	7000	88
160012	12	Y	8000	0
160012	13	N	 	 
160012	14	N	 	 
160012	15	Y	4500	1
160012	16	N	 	 
160012	17	Y	500	1
160012	18	Y	1400	1
160012	19	N	 	 
160012	20	N	 	 
160012	21	Y	2000	1
160012	22	N	 	 
160012	23	N	 	 
160012	24	N	 	 
160012	25	N	 	 
160012	26	Y	4500	1
160012	27	N	 	 
160012	28	N	 	 
160012	29	N	 	 
160012	30	N	 	 
160012	31	N	 	 
160013	1	Y	2000	 
160013	2	Y	2000	 
160013	3	Y	4500	1
160013	4	Y	2000	0
160013	5	Y	300	 
160013	6	Y	350	 
160013	7	Y	600	2
160013	8	Y	300	4
160013	9	Y	500	4
160013	10	Y	500	0
160013	11	Y	0	 
160013	12	Y	0	 
160013	13	N	 	 
160013	14	N	 	 
160013	15	N	 	 
160013	16	N	 	 
160013	17	N	 	 
160013	18	N	 	 
160013	19	N	 	 
160013	20	N	 	 
160013	21	Y	1200	88
160013	22	N	 	 
160013	23	N	 	 
160013	24	N	 	 
160013	25	N	 	 
160013	26	Y	1000	0
160013	27	N	 	 
160013	28	N	 	 
160013	29	N	 	 
160013	30	N	 	 
160013	31	N	 	 
160014	1	N	 	 
160014	2	Y	2000	 
160014	3	Y	1200	4
160014	4	N	 	 
160014	5	N	 	 
160014	6	Y	150	 
160014	7	Y	130	4
160014	8	N	 	 
160014	9	N	 	 
160014	10	N	 	 
160014	11	N	 	 
160014	12	N	 	 
160014	13	N	 	 
160014	14	N	 	 
160014	15	Y	200	4
160014	16	N	 	 
160014	17	Y	1200	1
160014	18	Y	2000	1
160014	19	N	 	 
160014	20	N	 	 
160014	21	Y	1200	1
160014	22	N	 	 
160014	23	N	 	 
160014	24	N	 	 
160014	25	N	 	 
160014	26	N	 	 
160014	27	N	 	 
160014	28	N	 	 
160014	29	N	 	 
160014	30	N	 	 
160014	31	N	 	 
160015	1	Y	1500	 
160015	2	Y	3500	 
160015	3	Y	1500	2
160015	4	Y	1500	88
160015	5	Y	200	 
160015	6	Y	350	 
160015	7	Y	200	2
160015	8	Y	250	88
160015	9	N	 	 
160015	10	Y	500	4
160015	11	Y	700	1
160015	12	N	 	 
160015	13	N	 	 
160015	14	N	 	 
160015	15	Y	700	1
160015	16	Y	1000	2
160015	17	Y	1500	1
160015	18	N	 	 
160015	19	N	 	 
160015	20	N	 	 
160015	21	Y	1200	0
160015	22	N	 	 
160015	23	N	 	 
160015	24	N	 	 
160015	25	N	 	 
160015	26	N	 	 
160015	27	N	 	 
160015	28	N	 	 
160015	29	N	 	 
160015	30	N	 	 
160015	31	N	 	 
160016	1	Y	5400	 
160016	2	Y	1800	 
160016	3	Y	1750	4
160016	4	Y	1200	88
160016	5	Y	1200	 
160016	6	Y	400	 
160016	7	Y	500	4
160016	8	Y	550	88
160016	9	Y	400	88
160016	10	N	 	 
160016	11	Y	1000	88
160016	12	N	 	 
160016	13	N	 	 
160016	14	N	 	 
160016	15	Y	1680	1
160016	16	Y	1000	0
160016	17	Y	700	1
160016	18	Y	1260	1
160016	19	N	 	 
160016	20	N	 	 
160016	21	Y	250	1
160016	22	N	 	 
160016	23	N	 	 
160016	24	N	 	 
160016	25	N	 	 
160016	26	Y	1800	1
160016	27	N	 	 
160016	28	N	 	 
160016	29	N	 	 
160016	30	N	 	 
160016	31	N	 	 
160017	1	Y	2000	 
160017	2	Y	1250	 
160017	3	Y	1500	88
160017	4	Y	2100	4
160017	5	Y	500	 
160017	6	Y	300	 
160017	7	Y	340	88
160017	8	Y	220	4
160017	9	N	 	 
160017	10	N	 	 
160017	11	N	 	 
160017	12	N	 	 
160017	13	N	 	 
160017	14	N	 	 
160017	15	Y	200	1
160017	16	N	 	 
160017	17	Y	600	1
160017	18	Y	2100	1
160017	19	N	 	 
160017	20	N	 	 
160017	21	Y	400	1
160017	22	N	 	 
160017	23	N	 	 
160017	24	N	 	 
160017	25	N	 	 
160017	26	Y	1500	1
160017	27	N	 	 
160017	28	N	 	 
160017	29	N	 	 
160017	30	N	 	 
160017	31	N	 	 
160018	1	Y	1000	 
160018	2	Y	1000	 
160018	3	Y	1200	88
160018	4	Y	1000	4
160018	5	Y	300	 
160018	6	Y	250	 
160018	7	Y	350	88
160018	8	Y	300	4
160018	9	N	 	 
160018	10	N	 	 
160018	11	N	 	 
160018	12	N	 	 
160018	13	N	 	 
160018	14	N	 	 
160018	15	Y	500	2
160018	16	N	 	 
160018	17	Y	500	0
160018	18	N	 	 
160018	19	N	 	 
160018	20	N	 	 
160018	21	N	 	 
160018	22	N	 	 
160018	23	N	 	 
160018	24	N	 	 
160018	25	N	 	 
160018	26	Y	1500	1
160018	27	N	 	 
160018	28	N	 	 
160018	29	N	 	 
160018	30	N	 	 
160018	31	N	 	 
160019	1	Y	1000	 
160019	2	Y	1000	 
160019	3	Y	2000	88
160019	4	Y	1000	4
160019	5	Y	200	 
160019	6	Y	150	 
160019	7	Y	350	88
160019	8	Y	200	4
160019	9	N	 	 
160019	10	N	 	 
160019	11	N	 	 
160019	12	N	 	 
160019	13	N	 	 
160019	14	N	 	 
160019	15	Y	200	1
160019	16	N	 	 
160019	17	Y	500	0
160019	18	N	 	 
160019	19	N	 	 
160019	20	N	 	 
160019	21	Y	1680	0
160019	22	N	 	 
160019	23	N	 	 
160019	24	N	 	 
160019	25	N	 	 
160019	26	Y	1000	1
160019	27	N	 	 
160019	28	N	 	 
160019	29	N	 	 
160019	30	N	 	 
160019	31	N	 	 
160020	1	Y	1500	 
160020	2	Y	1000	 
160020	3	Y	1000	4
160020	4	Y	1000	88
160020	5	Y	600	 
160020	6	Y	300	 
160020	7	Y	500	4
160020	8	Y	150	88
160020	9	N	 	 
160020	10	N	 	 
160020	11	Y	20	88
160020	12	N	 	 
160020	13	N	 	 
160020	14	N	 	 
160020	15	Y	350	3
160020	16	Y	250	4
160020	17	Y	4000	0
160020	18	Y	8500	0
160020	19	N	 	 
160020	20	N	 	 
160020	21	N	 	 
160020	22	N	 	 
160020	23	Y	3000	4
160020	24	N	 	 
160020	25	N	 	 
160020	26	Y	2500	1
160020	27	Y	800	1
160020	28	N	 	 
160020	29	N	 	 
160020	30	N	 	 
160020	31	N	 	 
160021	1	Y	2500	 
160021	2	Y	2000	 
160021	3	Y	4000	3
160021	4	Y	2500	4
160021	5	Y	250	 
160021	6	Y	220	 
160021	7	Y	300	3
160021	8	Y	500	4
160021	9	Y	400	4
160021	10	N	 	 
160021	11	Y	5000	4
160021	12	N	 	 
160021	13	N	 	 
160021	14	N	 	 
160021	15	N	 	 
160021	16	Y	2500	1
160021	17	Y	1200	1
160021	18	Y	2400	1
160021	19	N	 	 
160021	20	N	 	 
160021	21	N	 	 
160021	22	N	 	 
160021	23	N	 	 
160021	24	N	 	 
160021	25	N	 	 
160021	26	Y	3000	1
160021	27	N	 	 
160021	28	N	 	 
160021	29	N	 	 
160021	30	N	 	 
160021	31	N	 	 
160022	1	N	 	 
160022	2	N	 	 
160022	3	N	 	 
160022	4	N	 	 
160022	5	N	 	 
160022	6	N	 	 
160022	7	N	 	 
160022	8	N	 	 
160022	9	N	 	 
160022	10	N	 	 
160022	11	N	 	 
160022	12	N	 	 
160022	13	N	 	 
160022	14	N	 	 
160022	15	N	 	 
160022	16	N	 	 
160022	17	N	 	 
160022	18	N	 	 
160022	19	N	 	 
160022	20	N	 	 
160022	21	N	 	 
160022	22	N	 	 
160022	23	N	 	 
160022	24	N	 	 
160022	25	N	 	 
160022	26	N	 	 
160022	27	N	 	 
160022	28	N	 	 
160022	29	N	 	 
160022	30	N	 	 
160022	31	N	 	 
160023	1	N	 	 
160023	2	Y	500	 
160023	3	Y	1000	4
160023	4	N	 	 
160023	5	N	 	 
160023	6	Y	300	 
160023	7	Y	600	4
160023	8	N	 	 
160023	9	N	 	 
160023	10	N	 	 
160023	11	N	 	 
160023	12	N	 	 
160023	13	N	 	 
160023	14	N	 	 
160023	15	Y	300	4
160023	16	Y	1000	4
160023	17	Y	500	2
160023	18	Y	1000	2
160023	19	N	 	 
160023	20	N	 	 
160023	21	N	 	 
160023	22	N	 	 
160023	23	N	 	 
160023	24	N	 	 
160023	25	N	 	 
160023	26	Y	2000	1
160023	27	N	 	 
160023	28	N	 	 
160023	29	N	 	 
160023	30	N	 	 
160023	31	N	 	 
160024	1	Y	3000	 
160024	2	Y	4000	 
160024	3	Y	6000	0
160024	4	Y	6000	2
160024	5	Y	700	 
160024	6	Y	600	 
160024	7	Y	1000	88
160024	8	Y	1500	2
160024	9	Y	1000	2
160024	10	N	 	 
160024	11	Y	3000	1
160024	12	N	 	 
160024	13	N	 	 
160024	14	N	 	 
160024	15	Y	5000	1
160024	16	Y	4000	1
160024	17	Y	10000	1
160024	18	Y	25000	1
160024	19	N	 	 
160024	20	N	 	 
160024	21	Y	2400	0
160024	22	Y	60000	0
160024	23	Y	4000	0
160024	24	N	 	 
160024	25	N	 	 
160024	26	Y	5000	1
160024	27	N	 	 
160024	28	N	 	 
160024	29	N	 	 
160024	30	N	 	 
160024	31	N	 	 
160025	1	Y	4000	 
160025	2	Y	5000	 
160025	3	N	 	 
160025	4	Y	5000	2
160025	5	Y	700	 
160025	6	Y	550	 
160025	7	N	 	 
160025	8	Y	1000	2
160025	9	Y	800	4
160025	10	N	 	 
160025	11	Y	6500	4
160025	12	N	 	 
160025	13	N	 	 
160025	14	N	 	 
160025	15	Y	2000	4
160025	16	N	 	 
160025	17	Y	400	1
160025	18	Y	600	1
160025	19	N	 	 
160025	20	N	 	 
160025	21	Y	1500	1
160025	22	N	 	 
160025	23	N	 	 
160025	24	N	 	 
160025	25	N	 	 
160025	26	Y	6500	1
160025	27	N	 	 
160025	28	N	 	 
160025	29	N	 	 
160025	30	N	 	 
160025	31	N	 	 
160026	1	Y	2000	 
160026	2	Y	1400	 
160026	3	Y	4000	3
160026	4	Y	2000	88
160026	5	Y	1000	 
160026	6	Y	300	 
160026	7	Y	1200	2
160026	8	Y	500	88
160026	9	Y	300	88
160026	10	Y	500	0
160026	11	Y	100	88
160026	12	Y	400	0
160026	13	N	 	 
160026	14	N	 	 
160026	15	Y	3000	0
160026	16	Y	1400	1
160026	17	Y	4000	0
160026	18	Y	7000	0
160026	19	N	 	 
160026	20	N	 	 
160026	21	N	 	 
160026	22	N	 	 
160026	23	N	 	 
160026	24	N	 	 
160026	25	N	 	 
160026	26	Y	300	1
160026	27	N	 	 
160026	28	N	 	 
160026	29	N	 	 
160026	30	N	 	 
160026	31	N	 	 
160027	1	Y	1500	 
160027	2	Y	2000	 
160027	3	Y	2500	2
160027	4	Y	1500	88
160027	5	Y	300	 
160027	6	Y	200	 
160027	7	Y	500	2
160027	8	Y	250	88
160027	9	N	 	 
160027	10	N	 	 
160027	11	Y	25000	4
160027	12	Y	30000	88
160027	13	N	 	 
160027	14	N	 	 
160027	15	Y	3000	2
160027	16	N	 	 
160027	17	Y	1000	0
160027	18	N	 	 
160027	19	N	 	 
160027	20	N	 	 
160027	21	N	 	 
160027	22	N	 	 
160027	23	N	 	 
160027	24	N	 	 
160027	25	N	 	 
160027	26	Y	2000	1
160027	27	N	 	 
160027	28	N	 	 
160027	29	N	 	 
160027	30	N	 	 
160027	31	N	 	 
160028	1	Y	1500	 
160028	2	Y	1500	 
160028	3	Y	2000	2
160028	4	Y	1000	88
160028	5	Y	250	 
160028	6	Y	200	 
160028	7	Y	400	2
160028	8	Y	300	88
160028	9	Y	700	88
160028	10	Y	1000	2
160028	11	N	 	 
160028	12	N	 	 
160028	13	N	 	 
160028	14	N	 	 
160028	15	Y	2500	1
160028	16	Y	500	1
160028	17	Y	500	0
160028	18	N	 	 
160028	19	N	 	 
160028	20	N	 	 
160028	21	Y	2160	0
160028	22	N	 	 
160028	23	N	 	 
160028	24	N	 	 
160028	25	Y	3000	0
160028	26	Y	700	1
160028	27	N	 	 
160028	28	N	 	 
160028	29	N	 	 
160028	30	N	 	 
160028	31	N	 	 
160029	1	Y	2000	 
160029	2	Y	1500	 
160029	3	Y	1000	88
160029	4	Y	800	1
160029	5	Y	200	 
160029	6	Y	150	 
160029	7	Y	200	88
160029	8	Y	200	2
160029	9	Y	1000	2
160029	10	N	 	 
160029	11	Y	14000	4
160029	12	N	 	 
160029	13	N	 	 
160029	14	N	 	 
160029	15	Y	2000	3
160029	16	Y	1000	1
160029	17	N	 	 
160029	18	N	 	 
160029	19	N	 	 
160029	20	N	 	 
160029	21	N	 	 
160029	22	N	 	 
160029	23	N	 	 
160029	24	N	 	 
160029	25	N	 	 
160029	26	Y	1000	0
160029	27	N	 	 
160029	28	N	 	 
160029	29	N	 	 
160029	30	N	 	 
160029	31	N	 	 
160030	1	Y	1500	 
160030	2	Y	2000	 
160030	3	N	 	 
160030	4	Y	1000	1
160030	5	Y	300	 
160030	6	Y	500	 
160030	7	N	 	 
160030	8	Y	500	1
160030	9	Y	500	2
160030	10	N	 	 
160030	11	Y	500	2
160030	12	N	 	 
160030	13	N	 	 
160030	14	N	 	 
160030	15	N	 	 
160030	16	N	 	 
160030	17	N	 	 
160030	18	N	 	 
160030	19	N	 	 
160030	20	N	 	 
160030	21	N	 	 
160030	22	N	 	 
160030	23	N	 	 
160030	24	N	 	 
160030	25	N	 	 
160030	26	N	 	 
160030	27	N	 	 
160030	28	N	 	 
160030	29	N	 	 
160030	30	N	 	 
160030	31	N	 	 
160031	1	Y	3000	 
160031	2	Y	2000	 
160031	3	N	 	 
160031	4	Y	2500	4
160031	5	Y	200	 
160031	6	Y	200	 
160031	7	N	 	 
160031	8	Y	300	4
160031	9	Y	800	4
160031	10	N	 	 
160031	11	Y	5000	4
160031	12	N	 	 
