CHILDCODE	CROPIDR4	CROPR4	QNTHRVR4	CRPOUTR4
121008	6	 	 	 
121008	7	 	 	 
121008	8	 	 	 
121008	9	 	 	 
121008	11	 	 	 
121009	1	 	 	 
121009	2	 	 	 
121009	3	 	 	 
121009	4	 	 	 
121009	5	 	 	 
121009	6	 	 	 
121009	7	 	 	 
121009	8	 	 	 
121009	9	 	 	 
121009	11	 	 	 
121010	1	44	24	2
121010	2	76	1	2
121010	3	14	120	1
121010	4	41	300	1
121010	5	88	 	 
121010	6	88	 	 
121010	7	88	 	 
121010	8	88	 	 
121010	9	88	 	 
121010	11	88	 	 
121011	1	76	2	2
121011	2	44	2	2
121011	3	41	300	1
121011	4	88	 	 
121011	5	88	 	 
121011	6	88	 	 
121011	7	88	 	 
121011	8	88	 	 
121011	9	88	 	 
121011	11	88	 	 
121012	1	41	150	1
121012	2	44	120	1
121012	3	14	40	1
121012	4	21	30	1
121012	5	3	15	1
121012	6	88	 	 
121012	7	88	 	 
121012	8	88	 	 
121012	9	88	 	 
121012	11	88	 	 
121013	1	 	 	 
121013	2	 	 	 
121013	3	 	 	 
121013	4	 	 	 
121013	5	 	 	 
121013	6	 	 	 
121013	7	 	 	 
121013	8	 	 	 
121013	9	 	 	 
121013	11	 	 	 
121014	1	41	840	1
121014	2	75	3	2
121014	3	76	2	2
121014	4	51	100	1
121014	5	14	45	1
121014	6	17	25	1
121014	7	88	 	 
121014	8	88	 	 
121014	9	88	 	 
121014	11	88	 	 
121015	1	44	2	2
121015	2	41	600	1
121015	3	17	5	1
121015	4	88	 	 
121015	5	88	 	 
121015	6	88	 	 
121015	7	88	 	 
121015	8	88	 	 
121015	9	88	 	 
121015	11	88	 	 
121020	1	44	10	2
121020	2	76	6	2
121020	3	75	6	2
121020	4	41	200	1
121020	5	14	100	1
121020	6	51	100	1
121020	7	17	50	1
121020	8	3	40	1
121020	9	88	 	 
121020	11	88	 	 
121021	1	41	3	3
121021	2	88	 	 
121021	3	88	 	 
121021	4	88	 	 
121021	5	88	 	 
121021	6	88	 	 
121021	7	88	 	 
121021	8	88	 	 
121021	9	88	 	 
121021	11	88	 	 
121022	1	41	120	1
121022	2	75	200	1
121022	3	8	400	1
121022	4	88	 	 
121022	5	88	 	 
121022	6	88	 	 
121022	7	88	 	 
121022	8	88	 	 
121022	9	88	 	 
121022	11	88	 	 
121023	1	8	2	2
121023	2	41	200	1
121023	3	14	110	1
121023	4	9	100	1
121023	5	72	90	1
121023	6	3	50	1
121023	7	96	15	1
121023	8	88	 	 
121023	9	88	 	 
121023	11	88	 	 
121024	1	 	 	 
121024	2	 	 	 
121024	3	 	 	 
121024	4	 	 	 
121024	5	 	 	 
121024	6	 	 	 
121024	7	 	 	 
121024	8	 	 	 
121024	9	 	 	 
121024	11	 	 	 
121026	1	14	50	1
121026	2	76	300	1
121026	3	41	300	1
121026	4	15	50	1
121026	5	88	 	 
121026	6	88	 	 
121026	7	88	 	 
121026	8	88	 	 
121026	9	88	 	 
121026	11	88	 	 
121027	1	 	 	 
121027	2	 	 	 
121027	3	 	 	 
121027	4	 	 	 
121027	5	 	 	 
121027	6	 	 	 
121027	7	 	 	 
121027	8	 	 	 
121027	9	 	 	 
121027	11	 	 	 
121028	1	76	4	2
121028	2	75	5	2
121028	3	44	6	2
121028	4	14	50	1
121028	5	41	50	1
121028	6	88	 	 
121028	7	88	 	 
121028	8	88	 	 
121028	9	88	 	 
121028	11	88	 	 
121030	1	 	 	 
121030	2	 	 	 
121030	3	 	 	 
121030	4	 	 	 
121030	5	 	 	 
121030	6	 	 	 
121030	7	 	 	 
121030	8	 	 	 
121030	9	 	 	 
121030	11	 	 	 
121031	1	76	500	1
121031	2	14	60	1
121031	3	44	300	1
121031	4	64	300	1
121031	5	41	50	1
121031	6	88	 	 
121031	7	88	 	 
121031	8	88	 	 
121031	9	88	 	 
121031	11	88	 	 
121033	1	76	4	2
121033	2	44	240	1
121033	3	79	220	1
121033	4	41	400	1
121033	5	14	120	1
121033	6	17	50	1
121033	7	88	 	 
121033	8	88	 	 
121033	9	88	 	 
121033	11	88	 	 
121034	1	 	 	 
121034	2	 	 	 
121034	3	 	 	 
121034	4	 	 	 
121034	5	 	 	 
121034	6	 	 	 
121034	7	 	 	 
121034	8	 	 	 
121034	9	 	 	 
121034	11	 	 	 
121037	1	 	 	 
121037	2	 	 	 
121037	3	 	 	 
121037	4	 	 	 
121037	5	 	 	 
121037	6	 	 	 
121037	7	 	 	 
121037	8	 	 	 
121037	9	 	 	 
121037	11	 	 	 
121038	1	76	15	2
121038	2	44	13	2
121038	3	14	22	3
121038	4	64	8	2
121038	5	88	 	 
121038	6	88	 	 
121038	7	88	 	 
121038	8	88	 	 
121038	9	88	 	 
121038	11	88	 	 
121040	1	76	500	1
121040	2	44	360	1
121040	3	64	200	1
121040	4	75	400	1
121040	5	14	160	1
121040	6	41	300	1
121040	7	88	 	 
121040	8	88	 	 
121040	9	88	 	 
121040	11	88	 	 
121043	1	44	350	1
121043	2	21	300	1
121043	3	41	120	1
121043	4	14	30	1
121043	5	88	 	 
121043	6	88	 	 
121043	7	88	 	 
121043	8	88	 	 
121043	9	88	 	 
121043	11	88	 	 
121047	1	 	 	 
121047	2	 	 	 
121047	3	 	 	 
121047	4	 	 	 
121047	5	 	 	 
121047	6	 	 	 
121047	7	 	 	 
121047	8	 	 	 
121047	9	 	 	 
121047	11	 	 	 
121048	1	76	400	1
121048	2	44	300	1
121048	3	41	200	1
121048	4	14	125	1
121048	5	10	40	1
121048	6	88	 	 
121048	7	88	 	 
121048	8	88	 	 
121048	9	88	 	 
121048	11	88	 	 
121053	1	21	4000	1
121053	2	76	300	1
121053	3	44	300	1
121053	4	41	200	1
121053	5	14	30	1
121053	6	88	 	 
121053	7	88	 	 
121053	8	88	 	 
121053	9	88	 	 
121053	11	88	 	 
121054	1	 	 	 
121054	2	 	 	 
121054	3	 	 	 
121054	4	 	 	 
121054	5	 	 	 
121054	6	 	 	 
121054	7	 	 	 
121054	8	 	 	 
121054	9	 	 	 
121054	11	 	 	 
121056	1	76	200	1
121056	2	75	100	1
121056	3	14	90	1
121056	4	41	50	1
121056	5	88	 	 
121056	6	88	 	 
121056	7	88	 	 
121056	8	88	 	 
121056	9	88	 	 
121056	11	88	 	 
131001	1	 	 	 
131001	2	 	 	 
131001	3	 	 	 
131001	4	 	 	 
131001	5	 	 	 
131001	6	 	 	 
131001	7	 	 	 
131001	8	 	 	 
131001	9	 	 	 
131001	11	 	 	 
131002	1	 	 	 
131002	2	 	 	 
131002	3	 	 	 
131002	4	 	 	 
131002	5	 	 	 
131002	6	 	 	 
131002	7	 	 	 
131002	8	 	 	 
131002	9	 	 	 
131002	11	 	 	 
131004	1	 	 	 
131004	2	 	 	 
131004	3	 	 	 
131004	4	 	 	 
131004	5	 	 	 
131004	6	 	 	 
131004	7	 	 	 
131004	8	 	 	 
131004	9	 	 	 
131004	11	 	 	 
131005	1	 	 	 
131005	2	 	 	 
131005	3	 	 	 
131005	4	 	 	 
131005	5	 	 	 
131005	6	 	 	 
131005	7	 	 	 
131005	8	 	 	 
131005	9	 	 	 
131005	11	 	 	 
131006	1	 	 	 
131006	2	 	 	 
131006	3	 	 	 
131006	4	 	 	 
131006	5	 	 	 
131006	6	 	 	 
131006	7	 	 	 
131006	8	 	 	 
131006	9	 	 	 
131006	11	 	 	 
131007	1	 	 	 
131007	2	 	 	 
131007	3	 	 	 
131007	4	 	 	 
131007	5	 	 	 
131007	6	 	 	 
131007	7	 	 	 
131007	8	 	 	 
131007	9	 	 	 
131007	11	 	 	 
131008	1	 	 	 
131008	2	 	 	 
131008	3	 	 	 
131008	4	 	 	 
131008	5	 	 	 
131008	6	 	 	 
131008	7	 	 	 
131008	8	 	 	 
131008	9	 	 	 
131008	11	 	 	 
131009	1	15	1	2
131009	2	88	 	 
131009	3	88	 	 
131009	4	88	 	 
131009	5	88	 	 
131009	6	88	 	 
131009	7	88	 	 
131009	8	88	 	 
131009	9	88	 	 
131009	11	88	 	 
131010	1	 	 	 
131010	2	 	 	 
131010	3	 	 	 
131010	4	 	 	 
131010	5	 	 	 
131010	6	 	 	 
131010	7	 	 	 
131010	8	 	 	 
131010	9	 	 	 
131010	11	 	 	 
131011	1	124	1	2
131011	2	88	 	 
131011	3	88	 	 
131011	4	88	 	 
131011	5	88	 	 
131011	6	88	 	 
131011	7	88	 	 
131011	8	88	 	 
131011	9	88	 	 
131011	11	88	 	 
131012	1	44	2	2
131012	2	124	1	2
131012	3	15	1	2
131012	4	17	6	1
131012	5	10	5	55
131012	6	21	8	56
131012	7	88	 	 
131012	8	88	 	 
131012	9	88	 	 
131012	11	88	 	 
131013	1	41	2	3
131013	2	15	25	1
131013	3	88	 	 
131013	4	88	 	 
131013	5	88	 	 
131013	6	88	 	 
131013	7	88	 	 
131013	8	88	 	 
131013	9	88	 	 
131013	11	88	 	 
131015	1	 	 	 
131015	2	 	 	 
131015	3	 	 	 
131015	4	 	 	 
131015	5	 	 	 
131015	6	 	 	 
131015	7	 	 	 
131015	8	 	 	 
131015	9	 	 	 
131015	11	 	 	 
131016	1	44	6	2
131016	2	88	 	 
131016	3	88	 	 
131016	4	88	 	 
131016	5	88	 	 
131016	6	88	 	 
131016	7	88	 	 
131016	8	88	 	 
131016	9	88	 	 
131016	11	88	 	 
131017	1	 	 	 
131017	2	 	 	 
131017	3	 	 	 
131017	4	 	 	 
131017	5	 	 	 
131017	6	 	 	 
131017	7	 	 	 
131017	8	 	 	 
131017	9	 	 	 
131017	11	 	 	 
131018	1	 	 	 
131018	2	 	 	 
131018	3	 	 	 
131018	4	 	 	 
131018	5	 	 	 
131018	6	 	 	 
131018	7	 	 	 
131018	8	 	 	 
131018	9	 	 	 
131018	11	 	 	 
131020	1	 	 	 
131020	2	 	 	 
131020	3	 	 	 
131020	4	 	 	 
131020	5	 	 	 
131020	6	 	 	 
131020	7	 	 	 
131020	8	 	 	 
131020	9	 	 	 
131020	11	 	 	 
131021	1	41	0	95
131021	2	88	 	 
131021	3	88	 	 
131021	4	88	 	 
131021	5	88	 	 
131021	6	88	 	 
131021	7	88	 	 
131021	8	88	 	 
131021	9	88	 	 
131021	11	88	 	 
131022	1	 	 	 
131022	2	 	 	 
131022	3	 	 	 
131022	4	 	 	 
131022	5	 	 	 
131022	6	 	 	 
131022	7	 	 	 
131022	8	 	 	 
131022	9	 	 	 
131022	11	 	 	 
131023	1	 	 	 
131023	2	 	 	 
131023	3	 	 	 
131023	4	 	 	 
131023	5	 	 	 
131023	6	 	 	 
131023	7	 	 	 
131023	8	 	 	 
131023	9	 	 	 
131023	11	 	 	 
131024	1	 	 	 
131024	2	 	 	 
131024	3	 	 	 
131024	4	 	 	 
131024	5	 	 	 
131024	6	 	 	 
131024	7	 	 	 
131024	8	 	 	 
131024	9	 	 	 
131024	11	 	 	 
131025	1	 	 	 
131025	2	 	 	 
131025	3	 	 	 
131025	4	 	 	 
131025	5	 	 	 
131025	6	 	 	 
131025	7	 	 	 
131025	8	 	 	 
131025	9	 	 	 
131025	11	 	 	 
131026	1	 	 	 
131026	2	 	 	 
131026	3	 	 	 
131026	4	 	 	 
131026	5	 	 	 
131026	6	 	 	 
131026	7	 	 	 
131026	8	 	 	 
131026	9	 	 	 
131026	11	 	 	 
131027	1	 	 	 
131027	2	 	 	 
131027	3	 	 	 
131027	4	 	 	 
131027	5	 	 	 
131027	6	 	 	 
131027	7	 	 	 
131027	8	 	 	 
131027	9	 	 	 
131027	11	 	 	 
131028	1	 	 	 
131028	2	 	 	 
131028	3	 	 	 
131028	4	 	 	 
131028	5	 	 	 
131028	6	 	 	 
131028	7	 	 	 
131028	8	 	 	 
131028	9	 	 	 
131028	11	 	 	 
131029	1	44	2	2
131029	2	3	2	2
131029	3	21	1000	56
131029	4	88	 	 
131029	5	88	 	 
131029	6	88	 	 
131029	7	88	 	 
131029	8	88	 	 
131029	9	88	 	 
131029	11	88	 	 
131030	1	 	 	 
131030	2	 	 	 
131030	3	 	 	 
131030	4	 	 	 
131030	5	 	 	 
131030	6	 	 	 
131030	7	 	 	 
131030	8	 	 	 
131030	9	 	 	 
131030	11	 	 	 
131031	1	 	 	 
131031	2	 	 	 
131031	3	 	 	 
131031	4	 	 	 
131031	5	 	 	 
131031	6	 	 	 
131031	7	 	 	 
131031	8	 	 	 
131031	9	 	 	 
131031	11	 	 	 
131032	1	 	 	 
131032	2	 	 	 
131032	3	 	 	 
131032	4	 	 	 
131032	5	 	 	 
131032	6	 	 	 
131032	7	 	 	 
131032	8	 	 	 
131032	9	 	 	 
131032	11	 	 	 
131033	1	 	 	 
131033	2	 	 	 
131033	3	 	 	 
131033	4	 	 	 
131033	5	 	 	 
131033	6	 	 	 
131033	7	 	 	 
131033	8	 	 	 
131033	9	 	 	 
131033	11	 	 	 
131034	1	 	 	 
131034	2	 	 	 
131034	3	 	 	 
131034	4	 	 	 
131034	5	 	 	 
131034	6	 	 	 
131034	7	 	 	 
131034	8	 	 	 
131034	9	 	 	 
131034	11	 	 	 
131035	1	17	6	1
131035	2	88	 	 
131035	3	88	 	 
131035	4	88	 	 
131035	5	88	 	 
131035	6	88	 	 
131035	7	88	 	 
131035	8	88	 	 
131035	9	88	 	 
131035	11	88	 	 
131036	1	 	 	 
131036	2	 	 	 
131036	3	 	 	 
131036	4	 	 	 
131036	5	 	 	 
131036	6	 	 	 
131036	7	 	 	 
131036	8	 	 	 
131036	9	 	 	 
131036	11	 	 	 
131037	1	 	 	 
131037	2	 	 	 
131037	3	 	 	 
131037	4	 	 	 
131037	5	 	 	 
131037	6	 	 	 
131037	7	 	 	 
131037	8	 	 	 
131037	9	 	 	 
131037	11	 	 	 
131038	1	41	5	55
131038	2	80	150	15
131038	3	88	 	 
131038	4	88	 	 
131038	5	88	 	 
131038	6	88	 	 
131038	7	88	 	 
131038	8	88	 	 
131038	9	88	 	 
131038	11	88	 	 
131039	1	 	 	 
131039	2	 	 	 
131039	3	 	 	 
131039	4	 	 	 
131039	5	 	 	 
131039	6	 	 	 
131039	7	 	 	 
131039	8	 	 	 
131039	9	 	 	 
131039	11	 	 	 
131040	1	 	 	 
131040	2	 	 	 
131040	3	 	 	 
131040	4	 	 	 
131040	5	 	 	 
131040	6	 	 	 
131040	7	 	 	 
131040	8	 	 	 
131040	9	 	 	 
131040	11	 	 	 
131041	1	 	 	 
131041	2	 	 	 
131041	3	 	 	 
131041	4	 	 	 
131041	5	 	 	 
131041	6	 	 	 
131041	7	 	 	 
131041	8	 	 	 
131041	9	 	 	 
131041	11	 	 	 
131042	1	 	 	 
131042	2	 	 	 
131042	3	 	 	 
131042	4	 	 	 
131042	5	 	 	 
131042	6	 	 	 
131042	7	 	 	 
131042	8	 	 	 
131042	9	 	 	 
131042	11	 	 	 
131043	1	44	30	2
131043	2	55	10	2
131043	3	29	8	2
131043	4	88	 	 
131043	5	88	 	 
131043	6	88	 	 
131043	7	88	 	 
131043	8	88	 	 
131043	9	88	 	 
131043	11	88	 	 
131044	1	 	 	 
131044	2	 	 	 
131044	3	 	 	 
131044	4	 	 	 
131044	5	 	 	 
131044	6	 	 	 
131044	7	 	 	 
131044	8	 	 	 
131044	9	 	 	 
131044	11	 	 	 
131045	1	 	 	 
131045	2	 	 	 
131045	3	 	 	 
131045	4	 	 	 
131045	5	 	 	 
131045	6	 	 	 
131045	7	 	 	 
131045	8	 	 	 
131045	9	 	 	 
131045	11	 	 	 
131046	1	 	 	 
131046	2	 	 	 
131046	3	 	 	 
131046	4	 	 	 
131046	5	 	 	 
131046	6	 	 	 
131046	7	 	 	 
131046	8	 	 	 
131046	9	 	 	 
131046	11	 	 	 
131047	1	 	 	 
131047	2	 	 	 
131047	3	 	 	 
131047	4	 	 	 
131047	5	 	 	 
131047	6	 	 	 
131047	7	 	 	 
131047	8	 	 	 
131047	9	 	 	 
131047	11	 	 	 
131048	1	 	 	 
131048	2	 	 	 
131048	3	 	 	 
131048	4	 	 	 
131048	5	 	 	 
131048	6	 	 	 
131048	7	 	 	 
131048	8	 	 	 
131048	9	 	 	 
131048	11	 	 	 
131049	1	 	 	 
131049	2	 	 	 
131049	3	 	 	 
131049	4	 	 	 
131049	5	 	 	 
131049	6	 	 	 
131049	7	 	 	 
131049	8	 	 	 
131049	9	 	 	 
131049	11	 	 	 
131050	1	 	 	 
131050	2	 	 	 
131050	3	 	 	 
131050	4	 	 	 
131050	5	 	 	 
131050	6	 	 	 
131050	7	 	 	 
131050	8	 	 	 
131050	9	 	 	 
131050	11	 	 	 
141001	1	5	50	1
141001	2	44	1	2
141001	3	15	50	1
141001	4	88	 	 
141001	5	88	 	 
141001	6	88	 	 
141001	7	88	 	 
141001	8	88	 	 
141001	9	88	 	 
141001	11	88	 	 
141002	1	 	 	 
141002	2	 	 	 
141002	3	 	 	 
141002	4	 	 	 
141002	5	 	 	 
141002	6	 	 	 
141002	7	 	 	 
141002	8	 	 	 
141002	9	 	 	 
141002	11	 	 	 
141004	1	 	 	 
141004	2	 	 	 
141004	3	 	 	 
141004	4	 	 	 
141004	5	 	 	 
141004	6	 	 	 
141004	7	 	 	 
141004	8	 	 	 
141004	9	 	 	 
141004	11	 	 	 
141005	1	 	 	 
141005	2	 	 	 
141005	3	 	 	 
141005	4	 	 	 
141005	5	 	 	 
141005	6	 	 	 
141005	7	 	 	 
141005	8	 	 	 
141005	9	 	 	 
141005	11	 	 	 
141006	1	 	 	 
141006	2	 	 	 
141006	3	 	 	 
141006	4	 	 	 
141006	5	 	 	 
141006	6	 	 	 
141006	7	 	 	 
141006	8	 	 	 
141006	9	 	 	 
141006	11	 	 	 
141007	1	 	 	 
141007	2	 	 	 
141007	3	 	 	 
141007	4	 	 	 
141007	5	 	 	 
141007	6	 	 	 
141007	7	 	 	 
141007	8	 	 	 
141007	9	 	 	 
141007	11	 	 	 
141008	1	 	 	 
141008	2	 	 	 
141008	3	 	 	 
141008	4	 	 	 
141008	5	 	 	 
141008	6	 	 	 
141008	7	 	 	 
141008	8	 	 	 
141008	9	 	 	 
141008	11	 	 	 
141009	1	 	 	 
141009	2	 	 	 
141009	3	 	 	 
141009	4	 	 	 
141009	5	 	 	 
141009	6	 	 	 
141009	7	 	 	 
141009	8	 	 	 
141009	9	 	 	 
141009	11	 	 	 
141010	1	 	 	 
141010	2	 	 	 
141010	3	 	 	 
141010	4	 	 	 
141010	5	 	 	 
141010	6	 	 	 
141010	7	 	 	 
141010	8	 	 	 
141010	9	 	 	 
141010	11	 	 	 
141011	1	 	 	 
141011	2	 	 	 
141011	3	 	 	 
141011	4	 	 	 
141011	5	 	 	 
141011	6	 	 	 
141011	7	 	 	 
141011	8	 	 	 
141011	9	 	 	 
141011	11	 	 	 
141012	1	 	 	 
141012	2	 	 	 
141012	3	 	 	 
141012	4	 	 	 
141012	5	 	 	 
141012	6	 	 	 
141012	7	 	 	 
141012	8	 	 	 
141012	9	 	 	 
141012	11	 	 	 
141013	1	 	 	 
141013	2	 	 	 
141013	3	 	 	 
141013	4	 	 	 
141013	5	 	 	 
141013	6	 	 	 
141013	7	 	 	 
141013	8	 	 	 
141013	9	 	 	 
141013	11	 	 	 
141014	1	 	 	 
141014	2	 	 	 
141014	3	 	 	 
141014	4	 	 	 
141014	5	 	 	 
141014	6	 	 	 
141014	7	 	 	 
141014	8	 	 	 
141014	9	 	 	 
141014	11	 	 	 
141015	1	 	 	 
141015	2	 	 	 
141015	3	 	 	 
141015	4	 	 	 
141015	5	 	 	 
141015	6	 	 	 
141015	7	 	 	 
141015	8	 	 	 
141015	9	 	 	 
141015	11	 	 	 
141016	1	 	 	 
141016	2	 	 	 
141016	3	 	 	 
141016	4	 	 	 
141016	5	 	 	 
141016	6	 	 	 
141016	7	 	 	 
141016	8	 	 	 
141016	9	 	 	 
141016	11	 	 	 
141017	1	 	 	 
141017	2	 	 	 
141017	3	 	 	 
141017	4	 	 	 
141017	5	 	 	 
141017	6	 	 	 
141017	7	 	 	 
141017	8	 	 	 
141017	9	 	 	 
141017	11	 	 	 
141018	1	 	 	 
141018	2	 	 	 
141018	3	 	 	 
141018	4	 	 	 
141018	5	 	 	 
141018	6	 	 	 
141018	7	 	 	 
141018	8	 	 	 
141018	9	 	 	 
141018	11	 	 	 
141019	1	 	 	 
141019	2	 	 	 
141019	3	 	 	 
141019	4	 	 	 
141019	5	 	 	 
141019	6	 	 	 
141019	7	 	 	 
141019	8	 	 	 
141019	9	 	 	 
141019	11	 	 	 
141020	1	 	 	 
141020	2	 	 	 
141020	3	 	 	 
141020	4	 	 	 
141020	5	 	 	 
141020	6	 	 	 
141020	7	 	 	 
141020	8	 	 	 
141020	9	 	 	 
141020	11	 	 	 
141021	1	 	 	 
141021	2	 	 	 
141021	3	 	 	 
141021	4	 	 	 
141021	5	 	 	 
141021	6	 	 	 
141021	7	 	 	 
141021	8	 	 	 
141021	9	 	 	 
141021	11	 	 	 
141022	1	 	 	 
141022	2	 	 	 
141022	3	 	 	 
141022	4	 	 	 
141022	5	 	 	 
141022	6	 	 	 
141022	7	 	 	 
141022	8	 	 	 
141022	9	 	 	 
141022	11	 	 	 
141023	1	 	 	 
141023	2	 	 	 
141023	3	 	 	 
141023	4	 	 	 
141023	5	 	 	 
141023	6	 	 	 
141023	7	 	 	 
141023	8	 	 	 
141023	9	 	 	 
141023	11	 	 	 
141024	1	 	 	 
141024	2	 	 	 
141024	3	 	 	 
141024	4	 	 	 
141024	5	 	 	 
141024	6	 	 	 
141024	7	 	 	 
141024	8	 	 	 
141024	9	 	 	 
141024	11	 	 	 
141025	1	 	 	 
141025	2	 	 	 
141025	3	 	 	 
141025	4	 	 	 
141025	5	 	 	 
141025	6	 	 	 
141025	7	 	 	 
141025	8	 	 	 
141025	9	 	 	 
141025	11	 	 	 
141026	1	 	 	 
141026	2	 	 	 
141026	3	 	 	 
141026	4	 	 	 
141026	5	 	 	 
141026	6	 	 	 
141026	7	 	 	 
141026	8	 	 	 
141026	9	 	 	 
141026	11	 	 	 
141028	1	 	 	 
141028	2	 	 	 
141028	3	 	 	 
141028	4	 	 	 
141028	5	 	 	 
141028	6	 	 	 
141028	7	 	 	 
141028	8	 	 	 
141028	9	 	 	 
141028	11	 	 	 
141029	1	88	 	 
141029	2	88	 	 
141029	3	88	 	 
141029	4	88	 	 
141029	5	88	 	 
141029	6	88	 	 
141029	7	88	 	 
141029	8	88	 	 
141029	9	88	 	 
141029	11	88	 	 
141030	1	 	 	 
141030	2	 	 	 
141030	3	 	 	 
141030	4	 	 	 
141030	5	 	 	 
141030	6	 	 	 
141030	7	 	 	 
141030	8	 	 	 
141030	9	 	 	 
141030	11	 	 	 
141031	1	 	 	 
141031	2	 	 	 
141031	3	 	 	 
141031	4	 	 	 
141031	5	 	 	 
141031	6	 	 	 
141031	7	 	 	 
141031	8	 	 	 
141031	9	 	 	 
141031	11	 	 	 
141032	1	 	 	 
141032	2	 	 	 
141032	3	 	 	 
141032	4	 	 	 
141032	5	 	 	 
141032	6	 	 	 
141032	7	 	 	 
141032	8	 	 	 
141032	9	 	 	 
141032	11	 	 	 
141033	1	 	 	 
141033	2	 	 	 
141033	3	 	 	 
141033	4	 	 	 
141033	5	 	 	 
141033	6	 	 	 
141033	7	 	 	 
141033	8	 	 	 
141033	9	 	 	 
141033	11	 	 	 
141034	1	 	 	 
141034	2	 	 	 
141034	3	 	 	 
141034	4	 	 	 
141034	5	 	 	 
141034	6	 	 	 
141034	7	 	 	 
141034	8	 	 	 
141034	9	 	 	 
141034	11	 	 	 
141035	1	 	 	 
141035	2	 	 	 
141035	3	 	 	 
141035	4	 	 	 
141035	5	 	 	 
141035	6	 	 	 
141035	7	 	 	 
141035	8	 	 	 
141035	9	 	 	 
141035	11	 	 	 
141036	1	17	8	1
141036	2	25	6	1
141036	3	88	 	 
141036	4	88	 	 
141036	5	88	 	 
141036	6	88	 	 
141036	7	88	 	 
141036	8	88	 	 
141036	9	88	 	 
141036	11	88	 	 
141037	1	 	 	 
141037	2	 	 	 
141037	3	 	 	 
141037	4	 	 	 
141037	5	 	 	 
141037	6	 	 	 
141037	7	 	 	 
141037	8	 	 	 
141037	9	 	 	 
141037	11	 	 	 
141038	1	 	 	 
141038	2	 	 	 
141038	3	 	 	 
141038	4	 	 	 
141038	5	 	 	 
141038	6	 	 	 
141038	7	 	 	 
141038	8	 	 	 
141038	9	 	 	 
141038	11	 	 	 
141039	1	 	 	 
141039	2	 	 	 
141039	3	 	 	 
141039	4	 	 	 
141039	5	 	 	 
141039	6	 	 	 
141039	7	 	 	 
141039	8	 	 	 
141039	9	 	 	 
141039	11	 	 	 
141040	1	 	 	 
141040	2	 	 	 
141040	3	 	 	 
141040	4	 	 	 
141040	5	 	 	 
141040	6	 	 	 
141040	7	 	 	 
141040	8	 	 	 
141040	9	 	 	 
141040	11	 	 	 
141041	1	 	 	 
141041	2	 	 	 
141041	3	 	 	 
141041	4	 	 	 
141041	5	 	 	 
141041	6	 	 	 
141041	7	 	 	 
141041	8	 	 	 
141041	9	 	 	 
141041	11	 	 	 
141042	1	 	 	 
141042	2	 	 	 
141042	3	 	 	 
141042	4	 	 	 
141042	5	 	 	 
141042	6	 	 	 
141042	7	 	 	 
141042	8	 	 	 
141042	9	 	 	 
141042	11	 	 	 
141043	1	125	75	1
141043	2	64	50	1
141043	3	41	6	3
141043	4	88	 	 
141043	5	88	 	 
141043	6	88	 	 
141043	7	88	 	 
141043	8	88	 	 
141043	9	88	 	 
141043	11	88	 	 
141044	1	44	8	2
141044	2	35	1	2
141044	3	41	5	55
141044	4	5	50	1
141044	5	17	40	1
141044	6	88	 	 
141044	7	88	 	 
141044	8	88	 	 
141044	9	88	 	 
141044	11	88	 	 
141045	1	 	 	 
141045	2	 	 	 
141045	3	 	 	 
141045	4	 	 	 
141045	5	 	 	 
141045	6	 	 	 
141045	7	 	 	 
141045	8	 	 	 
141045	9	 	 	 
141045	11	 	 	 
141046	1	 	 	 
141046	2	 	 	 
141046	3	 	 	 
141046	4	 	 	 
141046	5	 	 	 
141046	6	 	 	 
141046	7	 	 	 
141046	8	 	 	 
141046	9	 	 	 
141046	11	 	 	 
141047	1	 	 	 
141047	2	 	 	 
141047	3	 	 	 
141047	4	 	 	 
141047	5	 	 	 
141047	6	 	 	 
141047	7	 	 	 
141047	8	 	 	 
141047	9	 	 	 
141047	11	 	 	 
141048	1	 	 	 
141048	2	 	 	 
141048	3	 	 	 
141048	4	 	 	 
141048	5	 	 	 
141048	6	 	 	 
141048	7	 	 	 
141048	8	 	 	 
141048	9	 	 	 
141048	11	 	 	 
141049	1	 	 	 
141049	2	 	 	 
141049	3	 	 	 
141049	4	 	 	 
141049	5	 	 	 
141049	6	 	 	 
141049	7	 	 	 
141049	8	 	 	 
141049	9	 	 	 
141049	11	 	 	 
151001	1	44	20	1
151001	2	41	2	3
151001	3	17	2	2
151001	4	88	 	 
151001	5	88	 	 
151001	6	88	 	 
151001	7	88	 	 
151001	8	88	 	 
151001	9	88	 	 
151001	11	88	 	 
151002	1	41	4	3
151002	2	17	2	2
151002	3	44	1	2
151002	4	3	1	40
151002	5	4	20	50
151002	6	69	60	1
151002	7	88	 	 
151002	8	88	 	 
151002	9	88	 	 
151002	11	88	 	 
151004	1	41	1	3
151004	2	17	1	2
151004	3	44	1	2
151004	4	3	1	2
151004	5	88	 	 
151004	6	88	 	 
151004	7	88	 	 
151004	8	88	 	 
151004	9	88	 	 
151004	11	88	 	 
151005	1	69	6	2
151005	2	44	4	2
151005	3	3	4	2
151005	4	76	1	2
151005	5	41	2	2
151005	6	17	30	1
151005	7	35	14	1
151005	8	14	30	46
151005	9	77	 	 
151005	11	88	 	 
151008	1	21	1000	56
151008	2	41	600	1
151008	3	17	350	1
