CHILDCODE	MEMIDR4	AGER3	MEMAGER4	MEAGMTR4	MEMSEXR4	RELATER3	RELATER4	THSVILR4	BURBRLR4	BRNREGR4	BRNZONR4	LIVHSER4	YRDIEDR4	RELHHR4	MRTLSTR4	DISABR4	MTHRHHR4	FTHRHHR4	HSSTRTR4	GRADER4	STILLR4	TYPATDR4	WHYNOTR4	AGEGRDR4	EDCH18R4	MEMCNSR4
81013	1	83	87	 	2	5	5	 	 	 	 	1	 	11	3	0	99	99	0	 	 	 	 	 	 	N
81013	2	42	46	 	2	1	1	 	 	 	 	1	 	1	1	0	99	99	1	6	0	 	 	 	0	N
81013	3	27	31	 	1	7	7	 	 	 	 	1	 	3	1	0	2	98	1	10	0	 	 	 	0	N
81013	4	24	28	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81013	5	21	25	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81013	7	15	19	 	2	7	7	 	 	 	 	1	 	3	0	0	2	98	1	1	0	 	 	 	1	N
81013	15	11	15	 	1	7	7	 	 	 	 	1	 	3	0	0	2	98	1	0	1	4	 	 	0	N
81013	16	17	21	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81013	17	 	18	 	2	 	14	 	 	 	 	1	 	7	1	0	98	98	1	10	0	 	 	 	0	N
81013	18	 	0	0	1	 	16	 	 	 	 	1	 	5	 	0	17	3	 	 	 	 	 	 	 	N
81014	0	15	18	 	1	0	0	1	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81014	1	51	55	 	1	1	1	 	 	 	 	1	 	1	1	0	99	99	0	 	 	 	 	 	 	N
81014	2	45	49	 	2	1	1	 	 	 	 	1	 	2	1	0	98	99	0	 	 	 	 	 	 	N
81014	3	29	33	 	1	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81014	4	25	29	 	1	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81014	5	23	27	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81014	6	19	23	 	2	7	7	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81014	7	12	16	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81014	15	10	14	 	1	7	7	 	 	 	 	1	 	3	1	0	2	1	1	0	1	4	 	 	0	N
81014	16	5	9	 	2	7	7	 	 	 	 	1	 	3	 	0	2	1	1	1	1	4	 	 	1	N
81014	17	1	5	 	1	15	15	 	 	 	 	1	 	5	 	0	98	98	0	 	 	 	29	 	 	N
81015	0	15	19	 	1	0	0	1	 	 	 	1	 	3	0	0	3	2	1	2	1	4	 	 	1	Y
81015	1	77	-88	 	2	6	6	 	 	 	 	3	2003	 	 	 	 	 	 	 	 	 	 	 	 	 
81015	2	53	57	 	1	1	1	 	 	 	 	1	 	1	1	0	99	99	0	 	 	 	 	 	 	N
81015	3	44	48	 	2	1	1	 	 	 	 	1	 	2	1	0	99	99	0	 	 	 	 	 	 	N
81015	4	27	31	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81015	5	25	29	 	1	7	7	 	 	 	 	1	 	3	0	0	3	2	1	10	1	4	 	 	1	N
81015	6	23	27	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81015	7	21	25	 	1	7	7	 	 	 	 	1	 	3	0	0	3	2	1	7	1	4	 	 	1	N
81015	8	19	23	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81015	9	16	20	 	1	7	7	 	 	 	 	1	 	3	0	0	3	2	0	 	 	 	 	 	 	N
81016	0	15	18	 	2	0	0	1	 	 	 	1	 	3	0	0	2	1	1	10	1	4	 	 	1	N
81016	1	49	53	 	1	1	1	 	 	 	 	1	 	1	1	1	98	99	0	 	 	 	 	 	 	N
81016	2	41	45	 	2	1	1	 	 	 	 	1	 	2	0	0	99	99	0	 	 	 	 	 	 	N
81016	3	25	29	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81016	4	23	27	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	13	0	 	 	 	1	N
81016	5	18	22	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81016	15	10	14	 	2	7	7	 	 	 	 	1	 	3	0	0	2	1	1	6	1	4	 	 	1	N
81016	16	4	8	 	2	7	7	 	 	 	 	1	 	3	 	0	2	1	0	 	 	 	24	 	 	N
81016	17	13	17	 	1	7	7	 	 	 	 	1	 	3	1	0	2	1	1	3	0	 	8	16	1	N
81016	18	18	22	 	1	14	14	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81016	19	16	20	 	1	7	8	 	 	 	 	1	 	3	0	0	99	1	1	5	0	 	 	 	1	N
81017	0	14	18	 	1	0	0	1	 	 	 	1	 	3	0	0	2	1	1	1	0	 	 	 	0	N
81017	1	42	46	 	1	1	1	 	 	 	 	1	 	1	1	0	98	99	1	2	0	 	 	 	0	N
81017	2	37	41	 	2	1	1	 	 	 	 	1	 	2	1	0	98	98	0	 	 	 	 	 	 	N
81017	3	18	22	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	2	0	 	 	 	0	N
81017	4	16	20	 	2	7	7	 	 	 	 	1	 	3	0	0	2	1	1	9	1	4	 	 	1	N
81017	5	12	16	 	2	7	7	 	 	 	 	1	 	3	0	0	2	1	1	5	1	4	 	 	1	N
81017	15	9	13	 	2	7	7	 	 	 	 	1	 	3	0	0	2	1	1	1	1	4	 	 	1	N
81017	16	6	10	 	2	7	7	 	 	 	 	1	 	3	 	0	2	1	1	1	1	4	 	 	1	N
81017	17	2	6	 	2	7	7	 	 	 	 	1	 	3	 	0	2	1	0	 	 	 	29	 	 	N
81017	18	 	3	 	2	 	7	 	 	 	 	1	 	3	 	0	2	1	 	 	 	 	 	 	 	N
81018	0	15	19	 	1	0	0	1	 	 	 	1	 	3	0	0	2	98	1	5	1	4	 	 	1	N
81018	1	66	70	 	1	1	1	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81018	2	55	59	 	2	1	1	 	 	 	 	1	 	1	1	0	98	99	0	 	 	 	 	 	 	N
81018	3	35	39	 	1	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81018	4	32	36	 	1	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81018	5	25	29	 	1	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81018	6	23	27	 	1	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81018	7	21	25	 	1	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81018	8	19	23	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81018	9	17	21	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81018	15	11	15	 	1	7	7	 	 	 	 	1	 	3	0	0	2	98	1	5	1	4	 	 	1	N
81018	16	9	13	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81018	17	17	21	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81019	0	15	19	 	1	0	0	1	 	 	 	1	 	3	0	0	2	1	1	10	1	4	 	 	1	N
81019	1	44	48	 	1	1	1	 	 	 	 	1	 	1	1	0	99	99	0	 	 	 	 	 	 	N
81019	2	37	41	 	2	1	1	 	 	 	 	1	 	2	1	0	98	98	0	 	 	 	 	 	 	N
81019	3	19	23	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81019	5	12	16	 	2	7	7	 	 	 	 	1	 	3	0	0	2	1	1	5	1	4	 	 	1	N
81019	15	7	11	 	2	7	7	 	 	 	 	1	 	3	 	0	2	1	1	1	1	4	 	 	1	N
81019	16	3	7	 	2	7	7	 	 	 	 	1	 	3	 	0	2	1	1	0	1	4	 	 	1	N
81019	17	 	2	 	1	 	7	 	 	 	 	1	 	3	 	0	2	1	 	 	 	 	 	 	 	N
81020	0	14	18	 	1	0	0	1	 	 	 	1	 	3	0	0	2	99	1	5	0	 	 	 	1	N
81020	1	52	-88	 	1	1	1	 	 	 	 	3	1997	 	 	 	 	 	 	 	 	 	 	 	 	N
81020	2	39	43	 	2	1	1	 	 	 	 	1	 	1	3	0	98	98	0	 	 	 	 	 	 	N
81020	3	22	26	 	1	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81020	4	20	24	 	1	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81020	5	13	17	 	1	7	7	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81020	15	11	15	 	2	7	7	 	 	 	 	1	 	3	0	0	2	99	1	5	1	4	 	 	1	N
81020	16	7	11	 	1	7	7	 	 	 	 	1	 	3	 	0	2	99	0	 	 	 	24	 	 	N
81021	0	14	19	 	2	0	0	0	2	4	407	1	 	2	1	0	98	98	1	5	0	 	 	 	1	N
81021	1	73	77	 	1	13	19	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81021	2	53	57	 	2	13	13	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81021	3	28	32	 	1	14	14	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81021	4	25	29	 	2	14	14	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81021	5	17	21	 	1	14	14	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81021	6	18	22	 	2	22	22	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81021	7	 	23	 	1	 	25	 	 	 	 	1	 	1	1	0	98	98	1	8	0	 	 	 	0	N
81023	0	14	18	 	1	0	0	1	 	 	 	1	 	3	0	0	2	99	1	3	0	 	 	 	1	Y
81023	1	77	-88	 	1	1	1	 	 	 	 	3	2000	 	 	 	 	 	 	 	 	 	 	 	 	N
81023	2	45	49	 	2	1	1	 	 	 	 	1	 	1	3	1	99	99	0	 	 	 	 	 	 	N
81023	3	22	26	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81023	4	19	-88	 	2	7	7	 	 	 	 	3	1999	 	 	 	 	 	 	 	 	 	 	 	 	N
81023	5	21	25	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81023	6	27	31	 	1	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81023	7	3	7	 	1	14	15	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81023	8	0	4	 	1	14	15	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81023	9	25	29	 	2	13	16	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81023	10	6	10	 	1	14	15	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81023	11	3	7	 	2	14	15	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81024	0	14	17	 	1	0	0	0	2	4	407	1	 	3	0	0	2	1	1	6	1	4	 	 	1	N
81024	1	59	63	 	1	1	1	 	 	 	 	1	 	1	1	1	99	99	1	1	0	 	 	 	0	N
81024	2	48	52	 	2	1	1	 	 	 	 	1	 	2	1	0	2	1	0	 	 	 	 	 	 	N
81024	3	27	31	 	1	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81024	4	25	29	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81024	5	19	23	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81024	6	18	22	 	2	7	7	 	 	 	 	1	 	3	0	0	2	1	1	5	0	 	 	 	1	Y
81024	7	13	16	 	2	7	7	 	 	 	 	1	 	3	0	0	2	1	1	7	2	4	 	 	1	N
81024	8	7	11	 	1	15	15	 	 	 	 	1	 	3	 	0	2	1	1	2	1	4	 	 	1	N
81024	9	 	8	 	1	 	7	 	 	 	 	1	 	3	 	0	2	1	1	0	1	4	 	 	0	N
81025	0	15	18	 	1	0	0	0	2	4	407	1	 	3	0	0	2	1	0	 	 	 	 	 	 	N
81025	1	47	51	 	1	1	1	 	 	 	 	1	 	1	1	0	99	99	0	 	 	 	 	 	 	N
81025	2	37	41	 	2	1	1	 	 	 	 	1	 	2	1	0	99	99	0	 	 	 	 	 	 	N
81025	3	32	36	 	1	13	13	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81025	4	30	34	 	1	13	14	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81025	5	22	26	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	0	 	 	 	 	 	 	N
81025	6	19	22	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	0	 	 	 	 	 	 	N
81025	15	11	15	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	1	1	4	 	 	1	N
81025	16	10	13	 	2	7	7	 	 	 	 	1	 	3	0	0	2	1	1	4	1	4	 	 	1	N
81025	17	6	10	 	2	7	7	 	 	 	 	1	 	3	 	0	2	1	1	1	1	4	 	 	1	N
81025	18	4	7	 	1	7	7	 	 	 	 	1	 	3	 	0	2	1	1	1	1	4	 	 	1	N
81025	19	1	5	 	2	7	7	 	 	 	 	1	 	3	 	0	2	1	1	1	1	4	 	 	1	N
81026	0	14	18	 	1	0	0	1	 	 	 	1	 	3	0	0	2	1	1	6	1	4	 	 	1	N
81026	1	37	41	 	1	1	1	 	 	 	 	1	 	1	1	0	99	99	0	 	 	 	 	 	 	N
81026	2	35	39	 	2	1	1	 	 	 	 	1	 	2	1	0	98	98	0	 	 	 	 	 	 	N
81026	15	9	12	 	2	7	7	 	 	 	 	1	 	3	 	0	2	1	1	2	1	4	 	 	1	N
81026	16	7	10	 	1	7	7	 	 	 	 	1	 	3	 	0	2	1	1	1	1	4	 	 	1	N
81026	17	2	6	 	1	7	7	 	 	 	 	1	 	3	 	0	2	1	0	 	 	 	24	 	 	N
81026	18	0	4	 	2	7	7	 	 	 	 	1	 	3	 	0	2	1	 	 	 	 	 	 	 	N
81026	19	 	1	 	1	 	7	 	 	 	 	1	 	3	 	0	2	1	 	 	 	 	 	 	 	N
81027	0	14	18	 	1	0	0	1	 	 	 	1	 	3	0	0	2	1	1	8	1	4	 	 	1	Y
81027	1	38	42	 	1	1	1	 	 	 	 	1	 	1	1	0	98	99	1	9	0	 	 	 	0	N
81027	2	33	37	 	2	1	1	 	 	 	 	1	 	2	1	0	98	99	0	 	 	 	 	 	 	N
81027	15	9	13	 	2	7	7	 	 	 	 	1	 	3	0	0	2	1	1	2	1	4	 	 	1	N
81027	16	6	10	 	1	7	7	 	 	 	 	1	 	3	 	0	2	1	1	0	1	4	 	 	0	N
81027	17	4	8	 	2	7	7	 	 	 	 	1	 	3	 	0	2	1	1	0	1	4	 	 	0	N
81027	18	4	8	 	2	7	7	 	 	 	 	1	 	3	 	0	2	1	1	0	1	4	 	 	0	N
81027	19	 	1	 	1	 	7	 	 	 	 	1	 	3	 	0	2	1	 	 	 	 	 	 	 	N
81027	20	 	1	 	2	 	7	 	 	 	 	1	 	3	 	0	2	1	 	 	 	 	 	 	 	N
81028	0	15	19	 	1	0	0	1	 	 	 	1	 	3	0	0	2	1	1	6	1	4	 	 	1	N
81028	1	32	36	 	1	1	1	 	 	 	 	1	 	1	1	0	98	99	1	14	0	 	 	 	1	N
81028	2	29	33	 	2	1	1	 	 	 	 	1	 	2	1	0	98	98	0	 	 	 	 	 	 	N
81028	3	17	21	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	6	0	 	 	 	1	N
81028	15	11	15	 	2	7	7	 	 	 	 	1	 	3	0	1	2	1	1	1	0	 	24	2	1	N
81028	16	9	13	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	2	1	4	 	 	1	N
81028	17	6	10	 	1	7	7	 	 	 	 	1	 	3	 	0	2	1	0	 	 	 	20	 	 	N
81028	18	4	8	 	1	7	7	 	 	 	 	1	 	3	 	0	2	1	0	 	 	 	20	 	 	N
81028	19	1	5	 	1	7	7	 	 	 	 	1	 	3	 	0	2	1	0	 	 	 	29	 	 	N
81029	0	15	19	 	1	0	0	1	 	 	 	1	 	3	0	0	2	1	1	5	1	4	 	 	1	N
81029	1	57	61	 	1	1	1	 	 	 	 	1	 	1	1	0	99	99	1	1	0	 	 	 	0	N
81029	2	47	51	 	2	1	1	 	 	 	 	1	 	2	1	0	99	99	1	1	0	 	 	 	0	N
81029	3	27	31	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81029	4	25	29	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81029	5	23	27	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81029	6	16	20	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81029	7	13	17	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	1	1	4	 	 	1	N
81029	15	10	14	 	2	7	7	 	 	 	 	1	 	3	0	0	2	1	1	3	1	4	 	 	1	N
81029	16	7	11	 	2	7	7	 	 	 	 	1	 	3	 	0	2	1	1	0	1	4	 	 	0	N
81029	17	2	6	 	2	15	15	 	 	 	 	1	 	5	 	0	98	98	1	0	1	4	 	 	0	N
81030	0	15	19	 	1	0	0	1	 	 	 	1	 	1	1	0	98	98	1	4	0	 	 	 	1	N
81030	1	53	57	 	1	1	1	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81030	2	51	55	 	2	1	1	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81030	3	23	-88	 	1	7	7	 	 	 	 	3	2002	 	 	 	 	 	 	 	 	 	 	 	 	N
81030	4	28	32	 	1	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81030	15	11	15	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81030	16	 	19	 	2	 	25	 	 	 	 	1	 	2	1	0	98	98	1	7	0	 	 	 	1	N
81030	17	 	0	11	2	 	27	 	 	 	 	1	 	3	 	0	16	0	 	 	 	 	 	 	 	N
81031	0	15	19	 	1	0	0	1	 	 	 	1	 	3	0	0	2	1	1	2	0	 	 	 	1	Y
81031	1	47	51	 	1	1	1	 	 	 	 	1	 	1	1	0	99	99	1	4	0	 	 	 	0	N
81031	2	42	46	 	2	1	1	 	 	 	 	1	 	2	1	0	99	99	1	2	0	 	 	 	0	N
81031	3	27	31	 	1	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81031	4	25	29	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81031	5	22	26	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81031	6	21	25	 	1	7	7	 	 	 	 	1	 	3	0	1	2	1	1	10	0	 	 	 	1	Y
81031	7	18	22	 	2	7	7	 	 	 	 	1	 	3	0	0	2	1	1	10	0	 	 	 	1	N
81031	8	15	19	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	8	1	4	 	 	1	Y
81031	15	9	13	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81031	16	6	10	 	2	7	7	 	 	 	 	1	 	3	 	0	2	1	1	0	1	4	 	 	1	N
81031	17	3	7	 	2	7	7	 	 	 	 	1	 	3	 	0	2	1	1	0	1	4	 	 	1	N
81032	0	15	19	 	2	0	0	1	 	 	 	1	 	3	0	0	2	1	1	10	0	 	 	 	1	N
81032	1	52	56	 	1	1	1	 	 	 	 	1	 	1	1	0	99	99	0	 	 	 	 	 	 	N
81032	2	47	51	 	2	1	1	 	 	 	 	1	 	2	1	0	99	99	0	 	 	 	 	 	 	N
81032	3	33	37	 	1	7	7	 	 	 	 	1	 	3	4	0	2	1	1	8	0	 	 	 	0	N
81032	4	30	34	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	3	0	 	 	 	0	N
81032	5	24	28	 	1	7	7	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81032	6	20	24	 	2	7	7	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81032	7	18	22	 	2	7	7	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81032	8	17	21	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	6	0	 	 	 	1	N
81033	0	14	18	 	1	0	0	1	 	 	 	1	 	3	0	0	98	2	1	8	1	4	 	 	1	N
81033	1	82	86	 	2	5	5	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81033	2	72	76	 	1	1	1	 	 	 	 	1	 	1	1	0	99	99	0	 	 	 	 	 	 	N
81033	3	67	71	 	2	2	2	 	 	 	 	1	 	2	1	0	99	99	0	 	 	 	 	 	 	N
81033	4	21	25	 	1	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81033	5	19	23	 	1	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81033	6	17	21	 	1	7	7	 	 	 	 	1	 	3	0	0	98	2	1	8	0	 	 	 	1	N
81033	7	15	19	 	1	7	7	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81033	8	11	15	 	1	7	7	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81033	9	10	14	 	2	7	7	 	 	 	 	1	 	3	0	0	98	2	1	5	1	4	 	 	1	N
81033	10	41	45	 	2	1	1	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81033	11	33	37	 	2	2	2	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81034	0	14	18	 	2	0	0	1	 	 	 	1	 	3	0	0	2	1	1	8	1	4	 	 	1	Y
81034	1	47	51	 	1	1	1	 	 	 	 	1	 	1	1	0	99	99	1	1	0	 	 	 	0	N
81034	2	41	45	 	2	1	1	 	 	 	 	1	 	2	1	0	99	99	1	28	0	 	 	 	0	N
81034	3	21	25	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	10	0	 	 	 	0	N
81034	4	18	22	 	2	7	7	 	 	 	 	1	 	3	0	0	2	1	1	9	1	4	 	 	1	Y
81034	15	11	15	 	2	7	7	 	 	 	 	1	 	3	1	0	2	1	1	4	1	4	 	 	1	N
81034	16	9	12	 	1	7	7	 	 	 	 	1	 	3	 	0	2	1	1	0	1	4	 	 	1	N
81034	17	6	10	 	1	7	7	 	 	 	 	1	 	3	 	0	2	1	1	0	1	4	 	 	1	N
81034	18	1	5	 	2	7	7	 	 	 	 	1	 	3	 	0	2	1	1	0	1	4	 	 	1	N
81035	0	15	18	 	2	0	0	1	 	 	 	1	 	3	0	1	1	16	1	8	0	 	 	 	1	N
81035	1	32	36	 	2	1	1	 	 	 	 	1	 	2	1	0	98	99	0	 	 	 	 	 	 	N
81035	2	17	21	 	1	7	7	 	 	 	 	1	 	3	0	0	1	16	1	1	0	 	 	 	1	N
81035	15	9	13	 	1	7	7	 	 	 	 	1	 	3	0	0	1	16	1	2	1	4	 	 	1	N
81035	16	33	37	 	1	1	1	 	 	 	 	1	 	1	1	0	99	99	1	3	0	 	 	 	0	N
81036	0	15	19	 	1	0	0	1	 	 	 	1	 	3	0	0	2	99	1	8	1	4	 	 	1	Y
81036	1	64	-88	 	1	1	1	 	 	 	 	3	2002	 	 	 	 	 	 	 	 	 	 	 	 	N
81036	2	32	36	 	2	1	1	 	 	 	 	1	 	1	3	0	98	98	0	 	 	 	 	 	 	Y
81036	3	22	26	 	1	8	8	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81036	4	21	25	 	1	8	8	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81036	5	19	23	 	1	8	8	 	 	 	 	1	 	7	0	0	99	99	1	1	0	 	 	 	0	Y
81036	6	13	17	 	2	7	7	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81036	15	11	15	 	2	7	7	 	 	 	 	1	 	3	0	0	2	99	1	4	1	4	 	 	1	N
81036	16	6	10	 	2	7	7	 	 	 	 	1	 	3	 	0	2	99	1	2	2	4	 	 	1	N
81036	17	3	7	 	1	7	7	 	 	 	 	1	 	3	 	0	2	99	0	 	 	 	8	 	 	N
81036	18	17	21	 	1	7	7	 	 	 	 	1	 	3	0	0	2	99	1	9	0	 	 	 	1	N
81036	19	23	27	 	1	8	8	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81036	20	0	4	 	1	7	7	 	 	 	 	1	 	3	 	0	2	99	 	 	 	 	 	 	 	N
81037	0	15	19	 	1	0	0	1	 	 	 	1	 	3	0	0	2	1	1	6	0	 	 	 	1	N
81037	1	58	62	 	1	1	1	 	 	 	 	1	 	1	1	0	99	99	1	5	0	 	 	 	0	N
81037	2	47	51	 	2	1	1	 	 	 	 	1	 	2	1	0	99	99	0	 	 	 	 	 	 	N
81037	3	29	33	 	1	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81037	4	27	31	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81037	5	25	29	 	1	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81037	6	21	25	 	1	7	7	 	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
81037	7	19	23	 	1	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81038	0	15	18	 	1	0	0	1	 	 	 	1	 	3	0	0	2	1	1	8	1	4	 	 	1	Y
81038	1	47	51	 	1	1	1	 	 	 	 	1	 	1	1	0	99	99	0	 	 	 	 	 	 	N
81038	2	37	41	 	2	1	1	 	 	 	 	1	 	2	1	0	99	99	0	 	 	 	 	 	 	N
81038	3	23	27	 	1	7	7	 	 	 	 	1	 	3	0	0	2	1	1	9	0	 	 	 	1	N
81038	15	9	13	 	2	7	7	 	 	 	 	1	 	3	1	0	2	1	1	5	1	4	 	 	1	N
81039	0	15	19	 	1	0	0	1	 	 	 	1	 	3	0	0	1	99	1	8	1	4	 	 	1	N
81039	1	49	53	 	2	1	1	 	 	 	 	1	 	2	3	0	99	99	0	 	 	 	 	 	 	N
81039	2	25	29	 	1	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81039	3	22	26	 	2	7	7	 	 	 	 	1	 	3	0	0	1	99	1	9	0	 	 	 	0	Y
81039	4	19	23	 	2	7	7	 	 	 	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	N
81039	15	11	15	 	2	7	7	 	 	 	 	1	 	3	0	0	1	99	1	2	1	4	 	 	1	N
81039	16	6	10	 	1	7	7	 	 	 	 	1	 	3	 	0	1	99	1	0	1	4	 	 	0	N
81040	0	15	19	 	1	0	0	1	 	 	 	1	 	3	0	0	2	1	1	3	0	 	 	 	1	N
81040	1	65	69	 	1	1	1	 	 	 	 	1	 	1	1	0	99	99	0	 	 	 	 	 	 	N
