CHILDCODE	MEMIDR4	MEMAGER4	AGEMTHR4	MEMSEXR4	RELATER4	LIVHSER4	YRDIEDR4	MTHBRNR4	RELHHR4	MRTLSTR4	DISABR4	MTHRHHR4	FTHRHHR4	THSDISR4	BRNDEPR4	GRADER4	EDCCHGR4	STILLR4	WHYNOTR4	AGEGRDR4	SCHTYPR4	LSTTYPR4	MEMINCR4	MEMCNSR4
178020	5	-88	 	2	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178021	0	19	 	2	0	1	 	9	7	6	0	98	98	0	5	13	 	0	 	 	 	1	Y	N
178021	1	49	 	1	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
178021	2	50	 	2	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
178021	3	20	 	1	7	1	 	3	1	6	0	98	98	0	5	13	1	0	 	 	 	1	Y	N
178021	4	18	 	2	7	1	 	6	7	6	0	98	98	0	15	10	1	1	 	 	4	 	Y	N
178021	15	15	 	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
178021	16	14	 	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
178022	0	19	 	1	0	1	 	2	7	6	0	98	98	0	5	11	 	1	 	 	4	 	Y	N
178022	1	49	 	1	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178022	2	46	 	2	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178022	3	27	 	1	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178022	4	-88	 	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178022	5	23	 	1	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178022	6	21	 	2	7	1	 	11	2	1	0	98	98	0	5	11	0	0	 	 	 	4	Y	N
178022	7	17	 	1	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178022	8	-88	 	1	16	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178022	9	-88	 	1	15	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178022	10	24	 	1	16	1	 	7	1	1	0	98	98	 	 	 	 	 	 	 	 	 	Y	N
178022	11	2	 	1	15	1	 	9	3	 	0	6	10	 	 	 	 	 	 	 	 	 	N	N
178024	0	18	 	2	0	1	 	12	3	6	0	1	98	1	 	8	 	0	 	 	 	4	Y	N
178024	1	58	 	2	1	1	 	3	1	4	0	98	98	1	 	0	0	3	 	 	 	 	Y	N
178024	2	88	 	88	88	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
178024	3	88	 	88	88	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
178024	4	88	 	1	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
178024	5	88	 	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
178024	6	0	5	2	27	1	 	5	5	 	1	0	98	1	 	 	 	 	 	 	 	 	N	N
178025	0	18	 	1	0	1	 	1	1	6	0	98	98	1	 	0	 	0	 	 	 	4	Y	N
178025	1	56	 	2	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178025	2	35	 	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178025	3	30	 	1	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178025	4	25	 	1	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178025	5	24	 	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178025	6	-88	 	1	16	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178025	15	-88	 	2	15	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178025	16	-88	 	1	15	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178025	17	-88	 	2	8	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178025	18	15	 	1	15	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178025	19	10	 	1	15	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178025	20	34	 	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178025	21	4	 	2	15	3	2009	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178026	0	18	 	1	0	1	 	1	1	1	0	98	98	0	5	11	 	1	 	 	4	 	Y	N
178026	1	-88	 	2	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178026	2	79	 	1	5	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178026	3	70	 	2	5	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178026	4	-88	 	2	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178026	15	-88	 	2	9	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178026	16	-88	 	1	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178026	17	17	 	2	25	1	 	1	2	1	0	98	98	0	9	9	0	0	2	15	 	4	Y	N
178027	0	18	 	1	0	1	 	1	1	6	0	98	98	0	5	13	 	1	 	 	4	 	Y	N
178027	1	61	 	1	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178027	2	60	 	2	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178027	3	97	 	2	5	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178027	4	-88	 	1	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178027	5	29	 	1	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178027	6	26	 	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178027	7	20	 	1	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178027	8	19	 	2	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178028	0	19	 	1	0	1	 	9	1	6	0	98	98	0	5	13	 	1	 	 	4	 	Y	N
178028	1	51	 	1	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178028	2	47	 	2	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178028	3	-88	 	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178028	4	21	 	1	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178028	5	16	 	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178029	0	19	 	2	0	1	 	5	2	1	0	98	98	1	 	11	 	0	 	 	 	4	N	N
178029	1	47	 	1	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178029	2	48	 	2	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178029	3	21	 	1	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178029	4	16	 	1	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178029	15	14	 	1	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178029	16	7	 	1	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178029	17	21	 	1	25	1	 	12	1	1	0	98	98	1	 	9	0	0	 	 	 	4	Y	N
178029	18	0	3	2	27	1	 	7	3	 	1	0	17	1	 	 	 	 	 	 	 	 	N	N
178030	0	19	 	1	0	1	 	5	3	6	0	2	1	1	 	11	 	0	 	 	 	4	Y	Y
178030	1	53	 	1	1	1	 	7	1	3	0	98	98	1	 	6	0	0	 	 	 	4	Y	N
178030	2	46	 	2	1	1	 	11	2	3	0	98	98	1	 	0	0	3	 	 	 	 	Y	N
178030	3	88	 	1	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178030	4	88	 	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178030	5	88	 	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
178030	6	16	 	2	7	1	 	3	3	6	0	2	1	1	 	11	1	1	 	 	4	 	N	N
178030	15	14	 	1	7	1	 	7	3	6	0	2	1	1	 	10	1	1	 	 	4	 	N	N
178030	16	8	 	1	7	1	 	1	3	 	0	2	1	1	 	3	1	1	 	 	4	 	N	N
178030	17	88	 	2	16	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
178030	18	88	 	2	15	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
178031	0	18	 	2	0	1	 	1	7	6	0	98	98	0	11	11	 	0	 	 	 	4	Y	N
178031	1	44	 	2	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178031	2	71	 	2	5	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178031	3	-88	 	1	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178031	4	-88	 	2	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178031	5	17	 	2	14	1	 	1	7	6	0	98	98	 	 	 	 	 	 	 	 	 	N	N
178031	6	-88	 	1	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178031	7	89	 	1	5	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178031	8	55	 	2	13	1	 	4	1	4	0	98	98	 	 	 	 	 	 	 	 	 	Y	N
178031	9	34	 	1	14	1	 	6	3	6	0	8	98	 	 	 	 	 	 	 	 	 	Y	N
178031	11	28	 	2	14	1	 	10	3	3	0	8	98	 	 	 	 	 	 	 	 	 	N	N
178031	12	23	 	1	14	1	 	2	3	6	0	8	98	 	 	 	 	 	 	 	 	 	Y	N
178031	13	16	 	1	14	1	 	5	5	6	0	98	98	 	 	 	 	 	 	 	 	 	N	N
178031	14	13	 	1	15	1	 	7	5	6	0	11	98	 	 	 	 	 	 	 	 	 	N	N
178031	15	7	 	1	15	1	 	12	5	 	0	11	98	 	 	 	 	 	 	 	 	 	N	N
178031	16	5	 	2	15	1	 	9	5	 	0	11	98	 	 	 	 	 	 	 	 	 	N	N
178035	0	18	 	2	0	1	 	4	5	1	0	1	98	1	 	8	 	0	 	 	 	4	Y	N
178035	1	59	 	2	1	1	 	5	3	2	1	2	98	1	 	0	0	3	 	 	 	 	Y	N
178035	2	79	 	2	5	1	 	4	1	4	0	98	98	 	 	 	 	 	 	 	 	 	N	N
178035	3	22	 	1	7	1	 	3	5	6	0	1	98	1	 	11	0	0	 	 	 	4	Y	N
178035	4	-88	 	2	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178035	5	-88	 	1	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178035	6	-88	 	1	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178035	7	-88	 	1	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
178035	8	37	 	1	9	1	 	2	5	6	0	1	98	1	 	9	0	0	 	 	 	4	Y	N
178035	9	24	 	1	25	1	 	7	7	1	0	98	98	0	5	10	0	0	 	 	 	4	Y	N
178036	0	19	 	2	0	1	 	7	3	6	0	2	1	0	5	15	 	1	 	 	1	 	N	N
178036	1	39	 	1	1	1	 	10	1	3	0	98	98	0	5	6	0	0	 	 	 	4	Y	N
178036	2	38	 	2	1	1	 	9	2	3	0	98	98	1	 	6	0	0	 	 	 	4	N	N
178036	3	15	 	2	7	1	 	5	3	6	0	2	1	0	5	10	1	1	 	 	4	 	N	N
178036	4	88	 	88	88	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
178036	15	12	 	2	7	1	 	12	3	 	0	2	1	0	5	7	1	1	 	 	4	 	N	N
178036	16	9	 	1	7	1	 	8	3	 	0	2	1	0	5	4	1	1	 	 	4	 	N	N
178036	17	0	8	1	7	1	 	2	3	 	0	2	1	1	 	 	 	 	 	 	 	 	N	N
188001	0	18	 	1	0	1	 	7	3	6	0	2	1	1	 	9	 	0	 	 	 	4	Y	N
188001	1	38	 	1	1	1	 	1	1	3	0	98	98	1	 	2	0	0	 	 	 	4	Y	N
188001	2	36	 	2	1	1	 	12	2	3	0	98	98	1	 	0	0	3	 	 	 	 	N	N
188001	15	15	 	2	7	1	 	7	3	6	0	2	1	1	 	8	1	1	 	 	4	 	Y	N
188001	16	12	 	1	7	1	 	10	3	 	0	2	1	1	 	8	1	1	 	 	4	 	Y	N
188001	17	10	 	1	7	1	 	2	3	 	0	2	1	1	 	3	1	1	 	 	4	 	N	N
188001	18	8	 	1	7	1	 	7	3	 	0	2	1	1	 	2	1	1	 	 	4	 	N	N
188001	19	4	 	1	7	1	 	9	3	 	0	2	1	1	 	20	 	1	 	 	4	 	N	N
188001	20	5	 	2	7	1	 	10	3	 	0	2	1	1	 	20	 	1	 	 	4	 	N	N
188002	0	18	 	1	0	1	 	8	3	6	0	2	1	1	 	11	 	0	 	 	 	4	N	Y
188002	1	39	 	1	1	1	 	11	1	3	0	98	98	1	 	77	0	0	 	 	 	4	Y	N
188002	2	37	 	2	1	1	 	7	2	3	0	98	98	1	 	0	0	0	 	 	 	88	Y	N
188002	15	15	 	2	7	1	 	5	3	6	0	2	1	1	 	7	1	1	 	 	4	 	N	N
188002	16	12	 	1	7	1	 	12	3	 	0	2	1	1	 	7	1	1	 	 	4	 	N	N
188002	17	4	 	1	7	1	 	9	3	 	0	2	1	1	 	20	 	1	 	 	4	 	N	N
188003	0	18	 	1	0	1	 	1	1	1	0	98	98	0	3	11	 	0	 	 	 	4	Y	N
188003	1	39	 	1	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
188003	2	-88	 	2	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
188003	3	19	 	2	25	1	 	9	2	1	0	98	98	1	 	11	0	0	 	 	 	4	N	N
188004	0	19	 	1	0	1	 	7	1	6	0	98	98	0	3	11	 	0	 	 	 	4	Y	N
188004	1	52	 	1	1	3	2010	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
188004	2	47	 	2	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
188004	3	29	 	1	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
188004	4	-88	 	1	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
188004	5	21	 	1	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
188004	15	14	 	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
188004	16	12	 	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
188005	0	18	 	1	0	1	 	8	3	6	0	2	1	1	 	11	 	1	 	 	4	 	Y	N
188005	1	59	 	1	1	1	 	7	1	3	0	98	98	1	 	1	0	0	 	 	 	4	Y	N
188005	2	59	 	2	1	1	 	5	2	3	0	98	98	1	 	0	0	3	 	 	 	 	Y	N
188005	3	88	 	88	88	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 
188005	4	88	 	1	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 
188005	5	88	 	1	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 
188005	6	88	 	1	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 
188005	7	88	 	1	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 
188005	8	88	 	88	88	3	2002	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 
188006	0	19	 	2	0	1	 	4	3	1	0	2	1	1	 	11	 	0	 	 	 	4	N	N
188006	1	42	 	1	1	1	 	9	1	1	0	98	98	1	 	6	0	0	 	 	 	4	Y	N
188006	2	44	 	2	1	1	 	2	2	1	0	98	98	1	 	0	0	3	 	 	 	 	Y	N
188006	3	88	 	88	88	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
188006	4	16	 	2	7	1	 	4	3	6	0	2	1	1	 	11	1	1	 	 	4	 	Y	N
188006	15	13	 	1	7	1	 	7	3	6	0	2	1	1	 	8	1	1	 	 	4	 	N	N
188006	16	20	 	1	25	1	 	6	4	1	0	98	98	1	 	15	0	1	 	 	4	 	Y	N
188006	17	0	5	2	27	1	 	5	5	 	0	0	16	1	 	 	 	 	 	 	 	 	N	N
188007	0	19	 	2	0	1	 	3	2	1	0	98	98	0	3	9	 	0	 	 	 	4	N	N
188007	1	40	 	1	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
188007	2	36	 	2	1	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
188007	3	15	 	2	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
188007	4	81	 	2	18	3	2013	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
188007	15	12	 	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
188007	16	8	 	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
188007	17	5	 	1	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
188007	18	0	1	2	27	1	 	12	3	 	1	0	19	0	15	 	 	 	 	 	 	 	N	N
188007	19	24	 	1	25	1	 	4	1	1	0	98	98	0	3	11	0	0	 	 	 	4	Y	N
188009	0	18	 	1	0	1	 	11	1	6	0	98	98	0	3	11	 	1	 	 	1	 	Y	N
188009	1	-88	 	1	1	3	2002	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
188009	2	53	 	2	1	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
188009	3	-88	 	1	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
188009	4	-88	 	1	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
188009	5	20	 	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
188010	0	18	 	1	0	1	 	12	3	6	1	2	1	1	 	15	 	1	 	 	4	 	N	Y
188010	1	41	 	1	1	1	 	9	1	3	0	98	98	1	 	11	0	0	 	 	 	4	Y	N
188010	2	37	 	2	1	1	 	1	2	3	0	98	98	1	 	9	0	0	 	 	 	4	Y	N
188010	3	30	 	1	88	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
188010	15	16	 	1	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
188010	16	10	 	2	7	1	 	11	3	 	0	2	1	1	 	4	1	1	 	 	4	 	N	N
188010	17	3	 	2	7	1	 	4	3	 	0	2	1	1	 	20	 	1	 	 	4	 	N	N
188011	0	18	 	2	0	1	 	4	3	6	0	2	1	1	 	15	 	1	 	 	4	 	N	Y
188011	1	42	 	1	1	1	 	6	1	3	0	98	98	1	 	6	0	0	 	 	 	4	Y	N
188011	2	39	 	2	1	1	 	3	2	3	0	98	98	1	 	0	0	0	 	 	 	88	Y	N
188011	3	20	 	1	7	1	 	9	3	6	0	2	1	1	 	15	1	1	 	 	4	 	N	Y
188012	0	19	 	2	0	1	 	6	3	6	0	2	1	1	 	13	 	1	 	 	1	 	N	Y
188012	1	54	 	1	1	1	 	6	1	3	0	98	98	1	 	0	0	0	 	 	 	88	Y	N
188012	2	54	 	2	1	1	 	6	2	3	0	98	98	1	 	1	0	0	 	 	 	4	Y	N
188012	3	-88	 	1	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
188012	4	-88	 	1	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
188012	5	21	 	1	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
188012	15	14	 	2	7	1	 	6	3	6	0	2	1	1	 	6	1	1	 	 	4	 	N	N
188012	16	12	 	1	7	1	 	2	3	 	0	2	1	1	 	5	1	1	 	 	4	 	N	N
188013	0	18	 	1	0	1	 	1	3	6	0	98	1	1	 	11	 	0	 	 	 	4	Y	N
188013	1	40	 	1	1	1	 	9	1	1	0	98	98	1	 	11	0	0	 	 	 	4	Y	N
188013	2	88	 	88	88	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
188013	3	16	 	1	7	1	 	4	3	6	0	98	1	1	 	11	1	1	 	 	4	 	N	N
188013	4	34	 	2	2	1	 	5	2	1	0	98	98	1	 	6	0	0	 	 	 	4	N	N
188014	0	19	 	2	0	1	 	12	1	6	0	98	98	0	3	13	 	1	 	 	4	 	Y	Y
188014	1	-88	 	1	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
188014	2	-88	 	2	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
188014	3	-88	 	2	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
188014	4	-88	 	2	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
188014	5	25	 	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
188014	6	37	 	1	16	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
188015	0	18	 	1	0	1	 	12	3	6	0	2	1	1	 	11	 	1	 	 	1	 	N	Y
188015	1	44	 	1	1	1	 	11	1	3	0	98	98	1	 	6	0	0	 	 	 	4	Y	N
188015	2	43	 	2	1	1	 	12	2	3	0	98	98	1	 	0	0	0	 	 	 	88	N	N
188015	3	88	 	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
188015	4	88	 	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
188015	5	22	 	2	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
188015	6	20	 	2	7	1	 	10	3	6	0	2	1	1	 	11	1	0	 	 	 	88	N	N
188015	15	14	 	2	7	1	 	7	3	6	0	2	1	1	 	9	1	1	 	 	4	 	N	Y
188015	16	88	 	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	N
188016	0	19	 	1	0	1	 	6	1	6	0	98	98	0	3	10	 	0	 	 	 	4	Y	Y
188016	1	-88	 	1	1	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
188016	2	-88	 	2	1	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
188016	3	24	 	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
188016	4	22	 	1	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
188016	5	-88	 	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
188016	15	-88	 	1	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
188016	16	-88	 	1	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
188016	17	33	 	1	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
188016	18	-88	 	1	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
188017	0	18	 	1	0	1	 	12	3	6	0	2	1	1	 	11	 	0	 	 	 	1	Y	N
188017	1	47	 	1	1	1	 	12	1	3	1	98	98	1	 	2	0	0	 	 	 	4	Y	N
188017	2	46	 	2	1	1	 	11	2	3	1	98	98	1	 	0	0	0	 	 	 	88	Y	N
188017	3	28	 	1	7	1	 	3	3	6	0	2	1	1	 	11	0	0	 	 	 	4	Y	N
188017	4	24	 	2	7	1	 	4	3	6	0	2	1	1	 	11	0	0	 	 	 	4	Y	N
188017	5	22	 	1	7	1	 	11	3	6	0	2	1	1	 	11	1	0	 	 	 	4	Y	N
188017	15	13	 	1	7	1	 	1	3	6	0	2	1	1	 	8	1	1	 	 	4	 	Y	N
188017	16	10	 	1	7	1	 	9	3	 	0	2	1	1	 	5	1	1	 	 	4	 	N	N
188017	17	8	 	2	7	1	 	10	3	 	0	2	1	1	 	3	1	1	 	 	4	 	N	N
188018	0	17	 	2	0	1	 	3	3	6	0	2	1	1	 	11	 	0	1	16	 	4	Y	N
188018	1	43	 	1	1	1	 	8	1	3	0	98	98	1	 	77	0	0	 	 	 	4	Y	N
188018	2	45	 	2	1	1	 	5	2	3	0	98	98	1	 	0	0	3	 	 	 	 	N	N
188018	3	23	 	1	7	1	 	5	3	6	0	2	1	1	 	15	0	0	 	 	 	4	Y	N
188018	15	15	 	1	7	1	 	4	3	6	0	2	1	1	 	5	1	1	 	 	4	 	N	N
188018	16	11	 	1	7	1	 	10	3	 	0	2	1	1	 	9	1	1	 	 	4	 	N	N
188019	0	18	 	1	0	1	 	5	3	6	0	2	1	1	 	6	 	0	 	 	 	88	N	Y
188019	1	39	 	1	1	1	 	5	2	3	1	98	98	1	 	2	0	0	 	 	 	4	Y	Y
188019	2	44	 	2	1	1	 	8	1	3	0	98	98	1	 	0	0	0	 	 	 	88	Y	N
188019	3	-88	 	2	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
188019	4	19	 	1	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
188019	5	16	 	1	7	1	 	11	3	6	0	2	5	1	 	8	1	1	 	 	4	 	N	N
188019	15	14	 	2	7	1	 	7	3	6	0	2	1	1	 	8	1	1	 	 	4	 	N	N
188019	16	11	 	2	7	1	 	8	3	 	0	2	1	1	 	4	1	1	 	 	4	 	N	N
188019	17	8	 	2	7	1	 	3	3	 	0	2	1	1	 	3	1	1	 	 	4	 	N	N
188019	18	5	 	1	7	1	 	5	3	 	0	2	1	1	 	0	 	1	 	 	4	 	N	N
188020	0	18	 	1	0	1	 	4	3	6	0	2	1	1	 	21	 	1	 	 	1	 	N	Y
188020	1	41	 	1	1	1	 	2	1	3	0	98	98	1	 	11	0	88	 	 	 	 	Y	N
188020	2	41	 	2	1	1	 	7	2	3	1	98	1	1	 	11	0	88	 	 	 	 	Y	N
188020	3	20	 	1	7	1	 	11	3	6	0	2	1	1	 	11	0	0	 	 	 	4	N	N
188020	15	13	 	1	7	1	 	3	3	6	0	2	1	1	 	8	1	1	 	 	4	 	N	N
188020	16	9	 	1	7	1	 	9	3	 	0	2	1	1	 	3	1	1	 	 	4	 	N	N
188021	0	19	 	1	0	1	 	8	3	6	0	2	1	1	 	15	 	1	 	 	1	 	N	N
188021	1	55	 	1	1	1	 	12	1	3	0	98	16	1	 	8	0	0	 	 	 	4	Y	N
188021	2	51	 	2	1	1	 	12	2	3	0	98	98	1	 	1	0	0	 	 	 	4	Y	N
188021	3	-88	 	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
188021	4	16	 	1	7	1	 	1	3	6	0	2	1	1	 	11	1	1	 	 	4	 	N	N
188021	5	-88	 	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
188021	15	12	 	1	15	1	 	1	5	 	0	98	98	 	 	 	 	 	 	 	 	 	N	N
188021	16	93	 	1	6	1	 	3	6	4	0	98	98	 	 	 	 	 	 	 	 	 	N	N
