CHILDCODE	FOODIDR4	FARMR4	PRSNR4	OWBSR4	PRPYR4	EATR4	FDSPR4	ETALR4	VLOVR4	VLFRR4	VLPRR4	VLOWR4	VLPYR4	VLB4R4
78003	15	 	 	 	 	1	20	0	8	 	 	 	 	0
78003	19	 	 	 	 	1	9,5	1	 	 	 	 	 	0
78003	21	 	 	 	 	1	16	1	 	 	 	 	 	 
78003	22	 	 	 	 	1	60	0	1	 	 	 	 	 
78003	25	 	 	 	 	1	17	0	3,4	 	 	 	 	0
78003	29	 	 	 	 	1	70	1	 	 	 	 	 	 
78003	30	 	 	 	 	1	100	1	 	 	 	 	 	 
78003	32	 	 	 	 	0	 	 	 	 	 	 	 	 
78005	1	 	 	 	 	1	45	1	 	 	 	 	 	0
78005	3	 	 	 	 	0	 	 	 	 	 	 	 	 
78005	8	 	 	 	 	1	51	1	 	 	 	 	 	 
78005	9	 	 	 	 	1	34	1	 	 	 	 	 	 
78005	12	 	 	 	 	0	 	 	 	 	 	 	 	 
78005	15	 	 	 	 	1	15	1	 	 	 	 	 	1
78005	19	 	 	 	 	1	33	0	6	 	 	 	 	3
78005	21	 	 	 	 	1	8	1	 	 	 	 	 	 
78005	22	 	 	 	 	0	 	 	 	 	 	 	 	 
78005	25	 	 	 	 	1	16	0	4	 	 	 	 	0
78005	29	 	 	 	 	0	 	 	 	 	 	 	 	 
78005	30	 	 	 	 	1	40	1	 	 	 	 	 	 
78005	32	 	 	 	 	0	 	 	 	 	 	 	 	 
78006	1	 	N	 	N	0	 	 	 	 	 	 	 	 
78006	3	 	N	 	N	0	 	 	 	 	 	 	 	 
78006	8	 	N	 	N	1	88	1	 	 	 	 	 	 
78006	9	 	N	 	N	1	104	1	 	 	 	 	 	 
78006	12	 	N	 	N	1	106,4	1	 	 	 	 	 	0
78006	15	 	N	 	N	1	17,5	1	 	 	 	 	 	0
78006	19	 	N	 	N	1	12	1	 	 	 	 	 	0
78006	21	 	N	 	N	1	2	1	 	 	 	 	 	 
78006	22	 	N	 	N	1	35	1	 	 	 	 	 	 
78006	25	 	N	 	N	1	12,6	1	 	 	 	 	 	0
78006	29	 	N	 	N	1	32	1	 	 	 	 	 	 
78006	30	 	Y	 	Y	1	9	1	 	 	168	 	420	 
78006	32	 	N	 	N	0	 	 	 	 	 	 	 	 
78007	1	 	 	 	 	1	28	1	 	 	 	 	 	0
78007	3	 	 	 	 	1	2	1	 	 	 	 	 	 
78007	8	 	 	 	 	0	 	 	 	 	 	 	 	 
78007	9	 	 	 	 	1	130	1	 	 	 	 	 	 
78007	12	 	 	 	 	1	30	0	1,5	 	 	 	 	3
78007	15	 	 	 	 	1	4,8	1	 	 	 	 	 	2
78007	19	 	 	 	 	1	13	1	 	 	 	 	 	1
78007	21	 	 	 	 	1	16	1	 	 	 	 	 	 
78007	22	 	 	 	 	1	40	1	 	 	 	 	 	 
78007	25	 	 	 	 	1	10	0	5	 	 	 	 	2
78007	29	 	 	 	 	1	72	1	 	 	 	 	 	 
78007	30	 	 	 	 	1	60	1	 	 	 	 	 	 
78007	32	 	 	 	 	0	 	 	 	 	 	 	 	 
78008	1	N	N	N	N	1	45	1	 	 	 	 	 	0
78008	3	N	N	N	N	1	1	1	 	 	 	 	 	 
78008	8	N	N	N	N	1	7	1	 	 	 	 	 	 
78008	9	N	N	N	N	1	48	1	 	 	 	 	 	 
78008	12	N	N	N	N	0	 	 	 	 	 	 	 	 
78008	15	N	N	N	N	1	7	1	 	 	 	 	 	0
78008	19	N	N	N	N	1	4,5	1	 	 	 	 	 	0
78008	21	N	N	N	N	1	20	1	 	 	 	 	 	 
78008	22	N	N	N	N	1	40	1	 	 	 	 	 	 
78008	25	N	N	N	N	1	2	1	 	 	 	 	 	0
78008	29	N	N	N	N	0	 	 	 	 	 	 	 	 
78008	30	N	N	N	N	1	45	1	 	 	 	 	 	 
78008	32	N	N	N	N	0	 	 	 	 	 	 	 	 
78009	1	N	 	 	 	1	0	 	 	 	 	 	 	30
78009	3	Y	 	 	 	1	0	 	 	3,6	 	 	 	 
78009	8	N	 	 	 	1	55	1	 	 	 	 	 	 
78009	9	N	 	 	 	1	15	1	 	 	 	 	 	 
78009	12	N	 	 	 	0	 	 	 	 	 	 	 	 
78009	15	N	 	 	 	1	3	1	 	 	 	 	 	0
78009	19	N	 	 	 	1	14	1	 	 	 	 	 	0
78009	21	Y	 	 	 	1	6	1	 	3	 	 	 	 
78009	22	N	 	 	 	1	50	0	2	 	 	 	 	 
78009	25	N	 	 	 	1	0	 	 	 	 	 	 	12
78009	29	N	 	 	 	1	23	1	 	 	 	 	 	 
78009	30	N	 	 	 	0	 	 	 	 	 	 	 	 
78009	32	N	 	 	 	0	 	 	 	 	 	 	 	 
78010	1	 	 	 	 	1	0	 	 	 	 	 	 	42
78010	3	 	 	 	 	0	 	 	 	 	 	 	 	 
78010	8	 	 	 	 	1	51	1	 	 	 	 	 	 
78010	9	 	 	 	 	1	42	1	 	 	 	 	 	 
78010	12	 	 	 	 	1	0	 	 	 	 	 	 	34
78010	15	 	 	 	 	1	14	1	 	 	 	 	 	0
78010	19	 	 	 	 	1	12	1	 	 	 	 	 	0
78010	21	 	 	 	 	1	40	1	 	 	 	 	 	 
78010	22	 	 	 	 	1	80	1	 	 	 	 	 	 
78010	25	 	 	 	 	1	0	 	 	 	 	 	 	13,5
78010	29	 	 	 	 	1	117	1	 	 	 	 	 	 
78010	30	 	 	 	 	1	100	1	 	 	 	 	 	 
78010	32	 	 	 	 	1	80	1	 	 	 	 	 	 
78011	1	 	 	 	 	1	20	1	 	 	 	 	 	0
78011	3	 	 	 	 	1	2	1	 	 	 	 	 	 
78011	8	 	 	 	 	1	8	1	 	 	 	 	 	 
78011	9	 	 	 	 	1	10,5	1	 	 	 	 	 	 
78011	12	 	 	 	 	1	15	1	 	 	 	 	 	0
78011	15	 	 	 	 	1	4	1	 	 	 	 	 	0
78011	19	 	 	 	 	1	7,2	1	 	 	 	 	 	0
78011	21	 	 	 	 	1	5	1	 	 	 	 	 	 
78011	22	 	 	 	 	1	13	1	 	 	 	 	 	 
78011	25	 	 	 	 	1	8	1	 	 	 	 	 	0
78011	29	 	 	 	 	0	 	 	 	 	 	 	 	 
78011	30	 	 	 	 	1	20	1	 	 	 	 	 	 
78011	32	 	 	 	 	0	 	 	 	 	 	 	 	 
78012	1	 	 	 	 	0	 	 	 	 	 	 	 	 
78012	3	 	 	 	 	0	 	 	 	 	 	 	 	 
78012	8	 	 	 	 	0	 	 	 	 	 	 	 	 
78012	9	 	 	 	 	0	 	 	 	 	 	 	 	 
78012	12	 	 	 	 	1	4,4	1	 	 	 	 	 	0
78012	15	 	 	 	 	0	 	 	 	 	 	 	 	 
78012	19	 	 	 	 	0	 	 	 	 	 	 	 	 
78012	21	 	 	 	 	0	 	 	 	 	 	 	 	 
78012	22	 	 	 	 	0	 	 	 	 	 	 	 	 
78012	25	 	 	 	 	1	2	1	 	 	 	 	 	0
78012	29	 	 	 	 	0	 	 	 	 	 	 	 	 
78012	30	 	 	 	 	1	56	1	 	 	 	 	 	 
78012	32	 	 	 	 	0	 	 	 	 	 	 	 	 
78013	1	 	 	 	 	1	0	 	 	 	 	 	 	57,6
78013	3	 	 	 	 	1	20	1	 	 	 	 	 	 
78013	8	 	 	 	 	1	33	1	 	 	 	 	 	 
78013	9	 	 	 	 	1	56	1	 	 	 	 	 	 
78013	12	 	 	 	 	1	0	 	 	 	 	 	 	64
78013	15	 	 	 	 	1	10	1	 	 	 	 	 	0
78013	19	 	 	 	 	1	22	1	 	 	 	 	 	0
78013	21	 	 	 	 	1	20	1	 	 	 	 	 	 
78013	22	 	 	 	 	1	70	1	 	 	 	 	 	 
78013	25	 	 	 	 	1	0	 	 	 	 	 	 	70
78013	29	 	 	 	 	1	90	1	 	 	 	 	 	 
78013	30	 	 	 	 	1	90	1	 	 	 	 	 	 
78013	32	 	 	 	 	0	 	 	 	 	 	 	 	 
78014	1	 	 	Y	 	1	0	 	 	 	 	30,8	 	0
78014	3	 	 	N	 	1	3	1	 	 	 	 	 	 
78014	8	 	 	N	 	1	17	1	 	 	 	 	 	 
78014	9	 	 	N	 	1	28	1	 	 	 	 	 	 
78014	12	 	 	Y	 	1	0	 	 	 	 	18,4	 	0
78014	15	 	 	Y	 	1	0	 	 	 	 	8	 	0
78014	19	 	 	N	 	1	4,8	1	 	 	 	 	 	0
78014	21	 	 	N	 	1	12	1	 	 	 	 	 	 
78014	22	 	 	N	 	1	18	1	 	 	 	 	 	 
78014	25	 	 	Y	 	1	0	 	 	 	 	7,4	 	0
78014	29	 	 	N	 	0	 	 	 	 	 	 	 	 
78014	30	 	 	N	 	1	20	1	 	 	 	 	 	 
78014	32	 	 	N	 	0	 	 	 	 	 	 	 	 
78015	1	 	 	 	 	1	0	 	 	 	 	 	 	28
78015	3	 	 	 	 	1	18	1	 	 	 	 	 	 
78015	8	 	 	 	 	1	40	1	 	 	 	 	 	 
78015	9	 	 	 	 	1	136	1	 	 	 	 	 	 
78015	12	 	 	 	 	1	40	0	10	 	 	 	 	0
78015	15	 	 	 	 	1	0	 	 	 	 	 	 	10
78015	19	 	 	 	 	1	0	 	 	 	 	 	 	24
78015	21	 	 	 	 	1	40	0	5	 	 	 	 	 
78015	22	 	 	 	 	1	33	1	 	 	 	 	 	 
78015	25	 	 	 	 	1	0	 	 	 	 	 	 	14
78015	29	 	 	 	 	1	41	1	 	 	 	 	 	 
78015	30	 	 	 	 	0	 	 	 	 	 	 	 	 
78015	32	 	 	 	 	1	10	1	 	 	 	 	 	 
78016	1	 	 	 	 	1	20	1	 	 	 	 	 	0
78016	3	 	 	 	 	0	 	 	 	 	 	 	 	 
78016	8	 	 	 	 	1	16	1	 	 	 	 	 	 
78016	9	 	 	 	 	1	16	1	 	 	 	 	 	 
78016	12	 	 	 	 	1	5,6	1	 	 	 	 	 	0
78016	15	 	 	 	 	1	16	1	 	 	 	 	 	0
78016	19	 	 	 	 	1	15	1	 	 	 	 	 	0
78016	21	 	 	 	 	1	6	1	 	 	 	 	 	 
78016	22	 	 	 	 	1	20	1	 	 	 	 	 	 
78016	25	 	 	 	 	1	5	1	 	 	 	 	 	0
78016	29	 	 	 	 	0	 	 	 	 	 	 	 	 
78016	30	 	 	 	 	1	60	1	 	 	 	 	 	 
78016	32	 	 	 	 	0	 	 	 	 	 	 	 	 
78017	1	 	 	 	 	1	13,5	1	 	 	 	 	 	0
78017	3	 	 	 	 	1	6	0	2	 	 	 	 	 
78017	8	 	 	 	 	1	80	1	 	 	 	 	 	 
78017	9	 	 	 	 	1	30	1	 	 	 	 	 	 
78017	12	 	 	 	 	0	 	 	 	 	 	 	 	 
78017	15	 	 	 	 	1	11	1	 	 	 	 	 	0
78017	19	 	 	 	 	1	13	1	 	 	 	 	 	0
78017	21	 	 	 	 	1	7	0	2	 	 	 	 	 
78017	22	 	 	 	 	1	21	1	 	 	 	 	 	 
78017	25	 	 	 	 	1	3	0	1	 	 	 	 	0
78017	29	 	 	 	 	0	 	 	 	 	 	 	 	 
78017	30	 	 	 	 	0	 	 	 	 	 	 	 	 
78017	32	 	 	 	 	0	 	 	 	 	 	 	 	 
78018	1	 	 	 	 	1	15,4	0	7,2	 	 	 	 	2,2
78018	3	 	 	 	 	0	 	 	 	 	 	 	 	 
78018	8	 	 	 	 	1	10	1	 	 	 	 	 	 
78018	9	 	 	 	 	1	14	1	 	 	 	 	 	 
78018	12	 	 	 	 	1	4,8	1	 	 	 	 	 	0
78018	15	 	 	 	 	0	 	 	 	 	 	 	 	 
78018	19	 	 	 	 	1	7,6	1	 	 	 	 	 	0
78018	21	 	 	 	 	1	9	0	1,2	 	 	 	 	 
78018	22	 	 	 	 	1	15	0	5	 	 	 	 	 
78018	25	 	 	 	 	1	13,2	0	6,6	 	 	 	 	1,1
78018	29	 	 	 	 	1	5	1	 	 	 	 	 	 
78018	30	 	 	 	 	0	 	 	 	 	 	 	 	 
78018	32	 	 	 	 	0	 	 	 	 	 	 	 	 
78019	1	 	 	 	 	1	45	1	 	 	 	 	 	0
78019	3	 	 	 	 	0	 	 	 	 	 	 	 	 
78019	8	 	 	 	 	1	14	1	 	 	 	 	 	 
78019	9	 	 	 	 	1	60	1	 	 	 	 	 	 
78019	12	 	 	 	 	1	15	1	 	 	 	 	 	0
78019	15	 	 	 	 	1	30	0	0,7	 	 	 	 	0
78019	19	 	 	 	 	1	18	0	1	 	 	 	 	0
78019	21	 	 	 	 	1	8	1	 	 	 	 	 	 
78019	22	 	 	 	 	1	35	0	1	 	 	 	 	 
78019	25	 	 	 	 	1	14	0	0,5	 	 	 	 	0
78019	29	 	 	 	 	1	4	1	 	 	 	 	 	 
78019	30	 	 	 	 	1	20	1	 	 	 	 	 	 
78019	32	 	 	 	 	0	 	 	 	 	 	 	 	 
78020	1	 	 	 	 	1	35	1	 	 	 	 	 	0
78020	3	 	 	 	 	0	 	 	 	 	 	 	 	 
78020	8	 	 	 	 	0	 	 	 	 	 	 	 	 
78020	9	 	 	 	 	1	48	1	 	 	 	 	 	 
78020	12	 	 	 	 	1	4,5	1	 	 	 	 	 	0
78020	15	 	 	 	 	1	5	0	1	 	 	 	 	0
78020	19	 	 	 	 	1	8	1	 	 	 	 	 	0
78020	21	 	 	 	 	1	11	0	0,5	 	 	 	 	 
78020	22	 	 	 	 	1	6	1	 	 	 	 	 	 
78020	25	 	 	 	 	1	6	0	1	 	 	 	 	0
78020	29	 	 	 	 	0	 	 	 	 	 	 	 	 
78020	30	 	 	 	 	0	 	 	 	 	 	 	 	 
78020	32	 	 	 	 	0	 	 	 	 	 	 	 	 
78021	1	 	 	 	 	1	0	 	 	 	 	 	 	95
78021	3	 	 	 	 	1	5	1	 	 	 	 	 	 
78021	8	 	 	 	 	1	5	1	 	 	 	 	 	 
78021	9	 	 	 	 	1	28	1	 	 	 	 	 	 
78021	12	 	 	 	 	1	12	1	 	 	 	 	 	0
78021	15	 	 	 	 	1	14	1	 	 	 	 	 	0
78021	19	 	 	 	 	1	9	1	 	 	 	 	 	0
78021	21	 	 	 	 	1	3,5	1	 	 	 	 	 	 
78021	22	 	 	 	 	1	40	1	 	 	 	 	 	 
78021	25	 	 	 	 	1	0	 	 	 	 	 	 	46
78021	29	 	 	 	 	0	 	 	 	 	 	 	 	 
78021	30	 	 	 	 	1	30	1	 	 	 	 	 	 
78021	32	 	 	 	 	0	 	 	 	 	 	 	 	 
78022	1	 	 	 	 	1	0	 	 	 	 	 	 	42
78022	3	 	 	 	 	1	2,5	1	 	 	 	 	 	 
78022	8	 	 	 	 	1	37	1	 	 	 	 	 	 
78022	9	 	 	 	 	1	69	1	 	 	 	 	 	 
78022	12	 	 	 	 	1	21	1	 	 	 	 	 	0
78022	15	 	 	 	 	1	7,5	0	2	 	 	 	 	0
78022	19	 	 	 	 	1	16	0	1,5	 	 	 	 	0
78022	21	 	 	 	 	1	7,5	0	3,5	 	 	 	 	 
78022	22	 	 	 	 	1	20	0	1	 	 	 	 	 
78022	25	 	 	 	 	1	0	 	 	 	 	 	 	14
78022	29	 	 	 	 	1	40	1	 	 	 	 	 	 
78022	30	 	 	 	 	1	80	1	 	 	 	 	 	 
78022	32	 	 	 	 	0	 	 	 	 	 	 	 	 
78024	1	 	N	 	 	1	12	0	50	 	 	 	 	100
78024	3	 	Y	 	 	1	0	 	 	 	24	 	 	 
78024	8	 	N	 	 	0	 	 	 	 	 	 	 	 
78024	9	 	N	 	 	1	40	1	 	 	 	 	 	 
78024	12	 	N	 	 	1	134	1	 	 	 	 	 	0
78024	15	 	N	 	 	1	7	0	2	 	 	 	 	0
78024	19	 	N	 	 	1	11,5	1	 	 	 	 	 	0
78024	21	 	N	 	 	1	16	1	 	 	 	 	 	 
78024	22	 	N	 	 	1	15	0	1	 	 	 	 	 
78024	25	 	N	 	 	1	6	1	 	 	 	 	 	0
78024	29	 	N	 	 	0	 	 	 	 	 	 	 	 
78024	30	 	N	 	 	1	18	1	 	 	 	 	 	 
78024	32	 	N	 	 	0	 	 	 	 	 	 	 	 
78026	1	 	 	 	 	1	70	1	 	 	 	 	 	0
78026	3	 	 	 	 	1	20	1	 	 	 	 	 	 
78026	8	 	 	 	 	0	 	 	 	 	 	 	 	 
78026	9	 	 	 	 	1	50	1	 	 	 	 	 	 
78026	12	 	 	 	 	1	30	1	 	 	 	 	 	0
78026	15	 	 	 	 	1	3	1	 	 	 	 	 	0
78026	19	 	 	 	 	1	50	1	 	 	 	 	 	0
78026	21	 	 	 	 	1	15	1	 	 	 	 	 	 
78026	22	 	 	 	 	1	3	1	 	 	 	 	 	 
78026	25	 	 	 	 	1	10	1	 	 	 	 	 	0
78026	29	 	 	 	 	0	 	 	 	 	 	 	 	 
78026	30	 	 	 	 	0	 	 	 	 	 	 	 	 
78026	32	 	 	 	 	0	 	 	 	 	 	 	 	 
78027	1	N	 	N	 	0	 	 	 	 	 	 	 	 
78027	3	N	 	N	 	1	4	1	 	 	 	 	 	 
78027	8	N	 	N	 	0	 	 	 	 	 	 	 	 
78027	9	N	 	Y	 	1	10	1	 	 	 	20	 	 
78027	12	N	 	N	 	1	4,5	1	 	 	 	 	 	0
78027	15	N	 	N	 	1	3	1	 	 	 	 	 	0
78027	19	N	 	N	 	1	7	1	 	 	 	 	 	0
78027	21	N	 	N	 	1	10	1	 	 	 	 	 	 
78027	22	N	 	N	 	1	10	1	 	 	 	 	 	 
78027	25	N	 	N	 	1	5	1	 	 	 	 	 	0
78027	29	N	 	N	 	1	15	1	 	 	 	 	 	 
78027	30	N	 	Y	 	1	0	 	 	 	 	120	 	 
78027	32	N	 	N	 	0	 	 	 	 	 	 	 	 
78028	1	 	 	Y	 	1	20	1	 	 	 	20	 	0
78028	3	 	 	Y	 	1	20	1	 	 	 	10	 	 
78028	8	 	 	N	 	1	50	1	 	 	 	 	 	 
78028	9	 	 	N	 	1	20	1	 	 	 	 	 	 
78028	12	 	 	N	 	1	12	1	 	 	 	 	 	0
78028	15	 	 	Y	 	1	3	1	 	 	 	3	 	0
78028	19	 	 	Y	 	1	5	1	 	 	 	5	 	0
78028	21	 	 	N	 	1	10	1	 	 	 	 	 	 
78028	22	 	 	N	 	1	50	1	 	 	 	 	 	 
78028	25	 	 	Y	 	1	1	1	 	 	 	15	 	0
78028	29	 	 	N	 	1	50	1	 	 	 	 	 	 
78028	30	 	 	N	 	0	 	 	 	 	 	 	 	 
78028	32	 	 	N	 	0	 	 	 	 	 	 	 	 
78029	1	 	 	N	 	1	6	1	 	 	 	 	 	0
78029	3	 	 	N	 	0	 	 	 	 	 	 	 	 
78029	8	 	 	N	 	0	 	 	 	 	 	 	 	 
78029	9	 	 	N	 	0	 	 	 	 	 	 	 	 
78029	12	 	 	N	 	1	78	1	 	 	 	 	 	0
78029	15	 	 	N	 	1	7	1	 	 	 	 	 	 
78029	19	 	 	N	 	0	 	 	 	 	 	 	 	 
78029	21	 	 	N	 	1	5	1	 	 	 	 	 	 
78029	22	 	 	N	 	1	55	1	 	 	 	 	 	 
78029	25	 	 	N	 	1	0,5	0	3,5	 	 	 	 	2
78029	29	 	 	Y	 	1	0	 	 	 	 	353	 	 
78029	30	 	 	N	 	1	40	1	 	 	 	 	 	 
78029	32	 	 	N	 	0	 	 	 	 	 	 	 	 
78030	1	 	 	 	 	1	25	0	10	 	 	 	 	 
78030	3	 	 	 	 	1	20	1	 	 	 	 	 	 
78030	8	 	 	 	 	1	17	1	 	 	 	 	 	 
78030	9	 	 	 	 	1	24	1	 	 	 	 	 	 
78030	12	 	 	 	 	1	9	1	 	 	 	 	 	 
78030	15	 	 	 	 	1	8	1	 	 	 	 	 	 
78030	19	 	 	 	 	1	10	1	 	 	 	 	 	 
78030	21	 	 	 	 	1	30	1	 	 	 	 	 	 
78030	22	 	 	 	 	1	40	1	 	 	 	 	 	 
78030	25	 	 	 	 	1	5	1	 	 	 	 	 	 
78030	29	 	 	 	 	0	 	 	 	 	 	 	 	 
78030	30	 	 	 	 	0	 	 	 	 	 	 	 	 
78030	32	 	 	 	 	0	 	 	 	 	 	 	 	 
78031	1	 	 	 	 	1	49	0	22	 	 	 	 	 
78031	3	 	 	 	 	1	4	1	 	 	 	 	 	 
78031	8	 	 	 	 	1	16	1	 	 	 	 	 	 
78031	9	 	 	 	 	1	16	1	 	 	 	 	 	 
78031	12	 	 	 	 	1	45	1	 	 	 	 	 	 
78031	15	 	 	 	 	1	30	1	 	 	 	 	 	 
78031	19	 	 	 	 	0	 	 	 	 	 	 	 	 
78031	21	 	 	 	 	1	15	1	 	 	 	 	 	 
78031	22	 	 	 	 	1	45	1	 	 	 	 	 	 
78031	25	 	 	 	 	1	10	1	 	 	 	 	 	 
78031	29	 	 	 	 	0	 	 	 	 	 	 	 	 
78031	30	 	 	 	 	0	 	 	 	 	 	 	 	 
78031	32	 	 	 	 	0	 	 	 	 	 	 	 	 
78032	1	 	 	Y	 	1	0	 	 	 	 	42	 	0
78032	3	 	 	N	 	0	 	 	 	 	 	 	 	 
78032	8	 	 	N	 	1	18	1	 	 	 	 	 	 
78032	9	 	 	Y	 	1	0	 	 	 	 	8	 	 
78032	12	 	 	N	 	1	4,2	1	 	 	 	 	 	0
78032	15	 	 	Y	 	1	0	 	 	 	 	8	 	0
78032	19	 	 	Y	 	1	8	1	 	 	 	12	 	0
78032	21	 	 	N	 	1	8	1	 	 	 	 	 	 
78032	22	 	 	Y	 	1	10	1	 	 	 	12	 	 
78032	25	 	 	Y	 	1	0	 	 	 	 	5	 	0
78032	29	 	 	N	 	0	 	 	 	 	 	 	 	 
78032	30	 	 	N	 	0	 	 	 	 	 	 	 	 
78032	32	 	 	N	 	0	 	 	 	 	 	 	 	 
78033	1	 	 	 	 	1	15	1	 	 	 	 	 	90
78033	3	 	 	 	 	0	 	 	 	 	 	 	 	 
78033	8	 	 	 	 	1	20	1	 	 	 	 	 	 
78033	9	 	 	 	 	1	28	1	 	 	 	 	 	 
78033	12	 	 	 	 	1	6	1	 	 	 	 	 	 
78033	15	 	 	 	 	1	4	1	 	 	 	 	 	 
78033	19	 	 	 	 	1	20	1	 	 	 	 	 	 
78033	21	 	 	 	 	1	10	1	 	 	 	 	 	 
78033	22	 	 	 	 	1	15	1	 	 	 	 	 	 
78033	25	 	 	 	 	1	12	0	2	 	 	 	 	 
78033	29	 	 	 	 	1	30	1	 	 	 	 	 	 
78033	30	 	 	 	 	0	 	 	 	 	 	 	 	 
78033	32	 	 	 	 	0	 	 	 	 	 	 	 	 
78034	1	 	 	 	 	1	27	1	 	 	 	 	 	0
78034	3	 	 	 	 	1	3,5	1	 	 	 	 	 	 
78034	8	 	 	 	 	1	12	1	 	 	 	 	 	 
78034	9	 	 	 	 	1	7,5	1	 	 	 	 	 	 
78034	12	 	 	 	 	1	2,8	1	 	 	 	 	 	0
78034	15	 	 	 	 	1	14	1	 	 	 	 	 	0
78034	19	 	 	 	 	1	4,2	1	 	 	 	 	 	0
78034	21	 	 	 	 	1	7,5	1	 	 	 	 	 	 
78034	22	 	 	 	 	1	37,5	1	 	 	 	 	 	 
78034	25	 	 	 	 	1	5	1	 	 	 	 	 	 
78034	29	 	 	 	 	0	 	 	 	 	 	 	 	 
78034	30	 	 	 	 	0	 	 	 	 	 	 	 	 
78034	32	 	 	 	 	1	12	1	 	 	 	 	 	 
78035	1	 	 	N	 	1	25	1	 	 	 	 	 	0
78035	3	 	 	N	 	1	8,3	1	 	 	 	 	 	 
78035	8	 	 	N	 	0	 	 	 	 	 	 	 	 
78035	9	 	 	N	 	1	73	1	 	 	 	 	 	 
78035	12	 	 	N	 	1	9,2	1	 	 	 	 	 	 
78035	15	 	 	N	 	1	5	1	 	 	 	 	 	 
78035	19	 	 	N	 	1	15,3	1	 	 	 	 	 	 
78035	21	 	 	N	 	1	22	1	 	 	 	 	 	 
78035	22	 	 	N	 	1	50	1	 	 	 	 	 	 
78035	25	 	 	N	 	1	0	 	 	 	 	 	 	16
78035	29	 	 	N	 	1	27,5	1	 	 	 	 	 	 
78035	30	 	 	N	 	0	 	 	 	 	 	 	 	 
78035	32	 	 	N	 	0	 	 	 	 	 	 	 	 
78036	1	 	N	 	 	1	0	 	 	 	 	 	 	50
78036	3	 	Y	 	 	1	0	 	 	 	20	 	 	 
78036	8	 	N	 	 	0	 	 	 	 	 	 	 	 
78036	9	 	N	 	 	1	16	1	 	 	 	 	 	 
78036	12	 	N	 	 	0	 	 	 	 	 	 	 	 
78036	15	 	N	 	 	1	4	1	 	 	 	 	 	0
78036	19	 	Y	 	 	1	14	1	 	 	4	 	 	0
78036	21	 	N	 	 	1	9	1	 	 	 	 	 	 
78036	22	 	N	 	 	1	20	1	 	 	 	 	 	 
78036	25	 	N	 	 	1	8	1	 	 	 	 	 	0
78036	29	 	N	 	 	0	 	 	 	 	 	 	 	 
78036	30	 	N	 	 	0	 	 	 	 	 	 	 	 
78036	32	 	N	 	 	0	 	 	 	 	 	 	 	 
78037	1	 	 	 	N	1	28	1	 	 	 	 	 	0
78037	3	 	 	 	N	1	3	1	 	 	 	 	 	 
78037	8	 	 	 	N	1	10	1	 	 	 	 	 	 
78037	9	 	 	 	N	1	16	1	 	 	 	 	 	 
78037	12	 	 	 	N	0	 	 	 	 	 	 	 	 
78037	15	 	 	 	N	1	7	1	 	 	 	 	 	0
78037	19	 	 	 	N	1	17,6	1	 	 	 	 	 	0
78037	21	 	 	 	N	1	7	1	 	 	 	 	 	 
78037	22	 	 	 	N	1	11	1	 	 	 	 	 	 
78037	25	 	 	 	N	1	7,5	0	1	 	 	 	 	0
78037	29	 	 	 	N	0	 	 	 	 	 	 	 	 
78037	30	 	 	 	Y	1	0	 	 	 	 	 	189	 
78037	32	 	 	 	N	0	 	 	 	 	 	 	 	 
78038	1	 	 	Y	 	1	0	 	 	 	 	24	 	0
78038	3	 	 	N	 	1	4,5	1	 	 	 	 	 	 
78038	8	 	 	N	 	1	55	1	 	 	 	 	 	 
78038	9	 	 	N	 	1	96	1	 	 	 	 	 	 
78038	12	 	 	N	 	1	42	1	 	 	 	 	 	0
78038	15	 	 	N	 	1	24	0	4	 	 	 	 	0
78038	19	 	 	N	 	1	28	0	3	 	 	 	 	2
78038	21	 	 	N	 	1	40	0	2	 	 	 	 	 
78038	22	 	 	N	 	1	80	1	 	 	 	 	 	 
78038	25	 	 	N	 	1	0	 	 	 	 	 	 	7,2
78038	29	 	 	N	 	1	120	1	 	 	 	 	 	 
78038	30	 	 	N	 	1	80	1	 	 	 	 	 	 
78038	32	 	 	N	 	0	 	 	 	 	 	 	 	 
78039	1	N	N	 	 	1	28	1	 	 	 	 	 	0
78039	3	N	N	 	 	1	10	1	 	 	 	 	 	 
78039	8	Y	Y	 	 	1	0	 	 	20	36	 	 	 
78039	9	N	N	 	 	1	6	1	 	 	 	 	 	 
78039	12	N	N	 	 	1	23,8	1	 	 	 	 	 	0
78039	15	N	Y	 	 	1	0	 	 	 	10	 	 	0
78039	19	N	Y	 	 	1	12	1	 	 	24	 	 	0
78039	21	N	N	 	 	1	10	1	 	 	 	 	 	 
78039	22	N	N	 	 	1	25	1	 	 	 	 	 	 
78039	25	N	N	 	 	1	0	 	 	 	 	 	 	4
78039	29	N	N	 	 	1	15	1	 	 	 	 	 	 
78039	30	N	N	 	 	0	 	 	 	 	 	 	 	 
78039	32	N	N	 	 	0	 	 	 	 	 	 	 	 
78040	1	 	 	 	 	1	0	 	 	 	 	 	 	35
78040	3	 	 	 	 	0	 	 	 	 	 	 	 	 
78040	8	 	 	 	 	0	 	 	 	 	 	 	 	 
78040	9	 	 	 	 	1	18	1	 	 	 	 	 	 
78040	12	 	 	 	 	1	6,6	1	 	 	 	 	 	0
78040	15	 	 	 	 	1	5	1	 	 	 	 	 	0
