CHILDCODE	FVVLIDR4	FVVALR4	SLVALR4
208022	2	21	1500
208022	3	24	1000
208022	4	11	1500
208022	5	4	2000
208023	1	12	100
208023	2	4	100
208023	3	25	70
208023	4	10	50
208023	5	23	40
208024	1	21	500
208024	2	4	300
208024	3	12	100
208024	4	25	70
208024	5	10	50
208025	1	7	3000
208025	2	4	150
208025	3	8	70
208025	4	12	20
208025	5	10	20
208026	1	6	24000
208026	2	4	3500
208026	3	7	2700
208026	4	21	2500
208026	5	11	2000
208027	1	12	150
208027	2	10	150
208027	3	23	100
208027	4	4	30
208027	5	5	10
208028	1	7	4000
208028	2	21	1000
208028	3	10	500
208028	4	24	300
208028	5	4	250
208029	1	21	2000
208029	2	26	800
208029	3	11	1000
208029	4	24	500
208029	5	6	-77
208030	1	11	600
208030	2	12	450
208030	3	4	300
208030	4	5	60
208030	5	22	50
208031	1	7	1000
208031	2	21	500
208031	3	11	200
208031	4	25	50
208031	5	4	20
208032	1	6	8400
208032	2	21	400
208032	3	4	60
208032	4	25	10
208032	5	12	5
208033	1	6	7000
208033	2	7	1500
208033	3	21	800
208033	4	11	500
208033	5	3	150
208034	1	4	150
208034	2	7	2500
208034	3	10	150
208034	4	12	50
208034	5	23	100
208037	1	3	500
208037	2	4	200
208037	3	12	150
208037	4	23	70
208037	5	10	50
208038	1	12	1500
208038	2	21	1600
208038	3	7	1000
208038	4	4	500
208038	5	3	200
208041	1	4	80
208041	2	10	30
208041	3	12	10
208041	4	22	10
208041	5	5	10
208042	1	6	10000
208042	2	21	1500
208042	3	24	400
208042	4	12	400
208042	5	4	200
208043	1	4	200
208043	2	10	150
208043	3	12	100
208043	4	8	100
208043	5	22	50
208044	1	21	1000
208044	2	25	50
208044	3	10	30
208044	4	12	30
208044	5	23	20
208046	1	4	2600
208046	2	21	1600
208046	3	11	900
208046	4	26	800
208046	5	12	500
208047	1	6	12000
208047	2	11	1000
208047	3	4	600
208047	4	10	350
208047	5	12	300
208048	1	3	60000
208048	2	7	2000
208048	3	21	1000
208048	4	4	500
208048	5	25	300
208049	1	4	200
208049	2	10	150
208049	3	12	15
208049	4	22	10
208049	5	98	 
208050	1	6	30000
208050	2	21	1000
208050	3	4	250
208050	4	12	150
208050	5	10	20
208051	1	4	300
208051	2	12	100
208051	3	5	100
208051	4	25	50
208051	5	23	20
