CHILDID	LINECODE	ID	PAYMT	MONTHS	DAYS	actcode
ET111046	2	2	2	12	2	52
ET111046	3	1	2	6	1	1
ET111046	4	1	2	12	3	15
ET111046	5	2	2	12	1	97
ET111046	6	3	2	12	3	0
ET111047	1	1	2	12	1	93
ET111047	2	1	2	12	2	1
ET111047	3	3	2	12	2	93
ET111048	1	1	2	12	1	1
ET111048	2	2	2	12	1	1
ET111049	1	1	2	12	1	1
ET111049	2	2	2	12	1	1
ET111050	1	1	2	12	1	1
ET111050	2	2	2	12	1	1
ET111050	3	3	2	12	1	1
ET121001	1	1	2	12	1	1
ET121001	2	1	2	12	2	1
ET121002	1	1	2	12	1	1
ET121002	2	1	2	12	3	52
ET121003	1	1	2	12	2	74
ET121003	2	1	2	12	2	74
ET121003	3	1	2	12	4	1
ET121003	4	3	1	12	1	1
ET121004	1	1	2	12	1	1
ET121004	2	1	2	12	1	1
ET121004	3	2	2	12	1	60
ET121005	1	1	2	12	1	1
ET121005	2	1	2	12	1	51
ET121005	3	2	2	10	2	52
ET121007	1	1	2	10	1	1
ET121007	2	2	2	3	2	1
ET121007	3	2	2	12	3	52
ET121007	4	3	2	12	3	52
ET121008	1	1	1	12	1	74
ET121008	2	1	2	12	3	52
ET121008	3	2	2	12	1	52
ET121009	1	1	2	10	1	1
ET121009	2	1	2	6	3	1
ET121009	3	2	2	12	1	52
ET121010	1	1	2	10	1	1
ET121010	2	1	2	6	4	1
ET121010	3	3	1	10	1	1
ET121011	1	1	2	11	1	1
ET121011	2	1	2	6	2	1
ET121011	3	2	2	2	3	52
ET121012	1	1	2	11	1	1
ET121012	2	1	2	8	2	52
ET121012	3	2	2	12	1	52
ET121012	4	4	1	12	1	1
ET121013	1	1	2	12	1	1
ET121013	2	1	2	8	2	52
ET121013	3	2	2	10	1	52
ET121013	4	3	1	12	1	1
ET121014	1	1	2	10	2	1
ET121014	2	2	2	8	3	1
ET121014	3	3	2	11	1	52
ET121015	1	1	2	12	1	1
ET121015	2	1	2	12	3	1
ET121017	1	1	2	10	1	1
ET121017	2	1	2	6	2	1
ET121017	3	2	2	12	2	52
ET121018	1	1	2	12	2	1
ET121018	2	1	2	12	2	1
ET121020	1	1	2	10	1	1
ET121020	2	2	2	3	2	1
ET121020	3	3	2	4	2	52
ET121021	1	1	2	10	1	1
ET121021	2	1	2	6	2	52
ET121021	3	2	2	12	3	52
ET121022	1	1	2	1	1	1
ET121022	2	1	2	8	2	1
ET121022	3	2	2	10	2	52
ET121023	1	1	2	12	2	52
ET121023	2	1	2	12	2	52
ET121024	1	1	2	12	1	1
ET121024	2	1	2	12	2	1
ET121024	3	2	2	6	3	52
ET121025	1	1	2	12	3	1
ET121025	2	1	1	12	2	74
ET121025	3	2	1	12	2	74
ET121026	1	1	2	12	1	1
ET121026	2	1	2	12	1	1
ET121026	3	2	2	12	1	52
ET121027	1	1	2	12	2	1
ET121027	2	1	2	12	1	1
ET121028	1	1	2	12	1	1
ET121028	2	1	2	12	1	1
ET121028	3	1	2	10	3	1
ET121029	1	2	2	12	2	1
ET121029	2	2	2	12	2	1
ET121030	1	1	2	12	3	1
ET121030	2	1	2	12	2	1
ET121031	1	1	2	12	1	1
ET121031	2	2	2	12	2	52
ET121031	3	3	2	12	3	52
ET121032	1	1	2	12	2	52
ET121032	2	1	2	12	3	52
ET121032	3	1	2	12	4	52
ET121033	1	1	2	10	1	1
ET121033	2	1	2	4	2	1
ET121033	3	1	2	8	4	52
ET121033	4	3	1	10	1	1
ET121033	5	3	1	8	1	1
ET121034	1	1	2	12	2	1
ET121034	2	1	2	12	2	52
ET121034	3	1	1	12	1	1
ET121034	4	2	1	12	2	52
ET121036	1	1	2	12	1	1
ET121036	2	1	2	12	1	1
ET121036	3	2	2	4	4	1
ET121037	1	1	2	12	1	1
ET121037	2	2	2	12	1	52
ET121038	1	1	2	12	1	1
ET121038	2	1	2	12	3	52
ET121038	3	1	2	12	4	1
ET121039	1	1	2	12	1	1
ET121039	2	2	2	12	2	52
ET121040	1	1	2	12	1	1
ET121040	2	1	2	12	1	1
ET121040	3	2	2	10	2	52
ET121041	1	1	2	12	2	1
ET121041	2	1	2	12	2	1
ET121041	3	2	2	12	3	52
ET121043	1	1	2	12	1	1
ET121043	2	2	2	12	1	52
ET121044	1	1	2	12	1	1
ET121044	2	1	2	12	1	1
ET121044	3	2	2	8	2	1
ET121045	1	1	2	12	3	52
ET121045	2	2	2	12	3	1
ET121045	3	2	2	12	3	1
ET121046	1	1	2	10	1	1
ET121046	2	1	2	6	3	1
ET121047	1	1	2	10	1	1
ET121047	2	1	2	6	2	1
ET121048	1	1	2	12	1	1
ET121048	2	1	2	12	1	1
ET121049	1	1	2	11	1	1
ET121049	2	1	2	5	2	1
ET121049	3	2	2	3	2	52
ET121050	1	1	2	12	1	1
ET121050	2	1	2	12	2	1
ET121050	3	2	2	12	3	52
ET121053	1	1	2	12	2	1
ET121053	2	1	2	12	2	1
ET121054	1	1	2	12	1	1
ET121055	1	1	1	12	1	1
ET121055	2	1	1	12	3	74
ET121055	3	2	2	12	3	74
ET121056	1	1	2	12	3	1
ET121056	2	1	2	12	3	1
ET121056	3	1	2	12	1	1
ET121057	1	1	1	12	1	93
ET121057	2	4	2	12	2	1
ET121057	3	4	2	12	2	1
ET121057	4	4	2	12	4	1
ET131001	1	1	2	12	1	93
ET131002	1	1	2	12	1	93
ET131002	2	2	2	12	1	15
ET131003	1	2	2	2	4	15
ET131004	1	1	1	6	4	1
ET131004	2	2	1	12	1	15
ET131005	1	1	1	12	1	67
ET131006	1	1	2	12	1	93
ET131006	2	1	2	12	1	15
ET131007	1	1	2	12	1	93
ET131007	2	2	2	4	3	15
ET131008	1	1	2	12	1	93
ET131009	1	1	2	12	1	17
ET131010	1	2	2	12	1	52
ET131011	1	1	2	12	1	93
ET131011	2	2	2	12	1	15
ET131012	1	1	2	12	1	1
ET131013	1	1	2	2	2	1
ET131014	1	1	2	7	1	74
ET131015	1	1	2	12	1	74
ET131016	1	1	2	12	1	52
ET131017	1	1	2	12	1	20
ET131018	1	1	2	8	2	15
ET131018	2	1	2	3	3	52
ET131018	3	3	1	5	3	93
ET131019	1	1	2	12	1	15
ET131020	1	1	2	12	1	20
ET131021	1	1	1	12	1	15
ET131022	1	1	2	8	1	52
ET131022	2	1	2	5	3	15
ET131023	1	1	2	12	1	52
ET131023	2	2	1	10	2	80
ET131024	1	1	2	12	3	92
ET131024	2	2	2	4	2	15
ET131025	1	1	2	5	2	92
ET131025	2	2	2	12	1	52
ET131026	1	1	2	12	1	15
ET131026	2	2	1	12	1	93
ET131026	3	3	2	12	1	52
ET131026	4	4	2	12	1	15
ET131027	1	1	2	6	3	52
ET131027	2	1	2	12	3	15
ET131027	3	2	2	12	3	15
ET131027	4	2	2	12	4	15
ET131028	1	2	2	12	1	15
ET131029	1	1	2	12	1	45
ET131030	1	1	2	12	1	15
ET131031	1	1	2	12	2	15
ET131032	1	1	2	12	1	93
ET131034	1	1	2	7	2	92
ET131034	2	2	2	3	4	15
ET131035	1	1	2	8	2	15
ET131035	2	1	2	6	3	52
ET131035	3	2	2	6	3	52
ET131036	1	1	2	6	3	52
ET131036	2	1	2	10	2	1
ET131036	3	1	2	4	3	52
ET131037	1	1	1	12	1	91
ET131037	2	2	2	6	2	15
ET131038	1	1	2	12	1	93
ET131039	1	2	2	10	2	52
ET131039	2	1	2	6	2	93
ET131040	1	1	2	12	1	45
ET131041	1	2	2	8	2	15
ET131041	2	1	2	6	3	1
ET131042	1	1	2	12	1	1
ET131042	2	2	2	12	1	15
ET131043	1	1	2	10	2	74
ET131043	4	4	2	12	1	74
ET131043	5	5	2	12	1	55
ET131044	1	1	1	10	2	80
ET131045	1	1	2	12	1	17
ET131045	2	1	2	6	3	1
ET131046	1	1	2	12	1	0
ET131047	1	1	1	12	1	93
ET131047	2	2	2	12	1	52
ET131048	1	1	1	12	1	67
ET131049	1	1	2	12	2	93
ET131050	1	1	2	12	1	52
ET131050	2	2	2	12	1	52
ET141001	1	1	1	12	1	92
ET141002	1	1	1	11	1	67
ET141003	1	2	2	12	1	74
ET141003	2	1	2	12	1	74
ET141003	3	1	2	6	1	15
ET141003	4	1	2	12	3	52
ET141003	5	5	2	4	3	52
ET141003	6	6	2	12	1	52
ET141003	7	3	2	12	1	15
ET141004	1	1	1	12	1	67
ET141004	2	6	2	4	1	74
ET141004	3	6	2	2	1	74
ET141005	1	1	1	12	1	52
ET141005	2	2	2	12	1	15
ET141006	1	1	2	12	1	17
ET141006	2	3	2	12	1	52
ET141007	1	1	1	11	1	28
ET141008	1	1	1	12	1	10
ET141008	2	2	1	12	2	93
ET141009	1	1	2	12	1	52
ET141009	2	1	2	12	1	74
ET141009	3	2	2	12	1	52
ET141009	4	2	2	12	3	36
ET141009	5	4	1	12	1	17
ET141010	1	1	2	12	3	24
ET141010	2	2	2	12	1	24
ET141010	3	2	2	12	2	52
ET141010	4	2	2	12	2	0
ET141011	1	1	2	12	3	52
ET141012	1	1	1	12	1	97
ET141012	2	4	1	12	3	74
ET141012	3	6	2	12	3	74
ET141013	1	1	2	12	1	15
ET141014	1	1	1	1	1	15
ET141014	2	2	2	12	1	15
ET141014	3	3	1	3	1	93
ET141015	1	1	1	12	1	67
ET141015	2	1	2	5	3	24
ET141015	3	1	1	3	1	20
ET141015	4	2	2	12	3	52
ET141015	5	2	1	6	2	15
ET141015	6	2	1	3	1	1
ET141016	1	1	1	12	1	67
ET141017	1	1	1	12	1	75
ET141017	2	1	1	6	2	67
ET141017	3	2	2	6	1	52
ET141017	4	2	2	3	1	52
ET141017	5	2	2	4	1	15
ET141018	1	1	1	12	1	67
ET141019	1	1	1	12	1	75
ET141020	1	1	2	6	3	52
ET141020	2	2	1	7	1	74
ET141021	1	1	1	12	1	60
ET141022	1	2	1	3	2	93
ET141022	2	2	1	9	3	52
ET141022	3	4	2	12	1	15
ET141023	1	1	2	12	3	15
ET141023	2	2	1	6	1	74
ET141023	3	2	1	6	1	52
ET141023	4	3	1	12	1	45
ET141023	5	3	1	12	1	0
ET141023	6	4	2	12	3	15
ET141023	7	6	2	12	3	15
ET141024	1	1	1	12	1	67
ET141024	2	2	2	12	3	52
ET141024	3	2	2	12	2	52
ET141024	4	6	2	12	1	52
ET141024	5	8	2	12	1	52
ET141025	1	1	1	12	2	60
ET141025	2	3	1	12	2	74
ET141026	1	1	1	11	2	75
ET141027	1	2	1	12	1	75
ET141027	2	3	1	6	1	80
ET141028	1	1	1	12	1	67
ET141028	2	2	2	12	1	52
ET141029	1	1	1	12	2	91
ET141030	1	1	1	6	1	20
ET141031	1	1	2	12	3	15
ET141032	1	1	1	12	1	60
ET141033	1	1	1	12	2	80
ET141034	1	2	1	10	1	20
ET141034	2	3	2	12	3	15
ET141035	1	1	1	12	2	67
ET141035	2	2	2	12	3	52
ET141036	1	1	1	12	1	93
ET141037	1	1	1	11	1	67
ET141038	1	1	2	12	1	74
ET141039	1	1	1	12	1	45
ET141040	1	1	2	12	1	17
ET141040	2	2	2	8	3	52
ET141041	1	2	2	5	2	51
ET141041	2	1	1	6	3	93
ET141042	1	1	1	12	2	20
ET141042	2	2	2	12	2	51
ET141042	3	3	1	12	1	0
ET141042	4	4	2	12	2	52
ET141042	5	5	2	12	2	52
ET141043	1	1	2	7	2	52
ET141043	2	2	2	12	2	15
ET141043	3	4	2	1	1	74
ET141043	4	3	1	1	1	93
ET141044	1	1	2	12	1	74
ET141044	2	3	2	12	1	0
ET141044	3	2	2	12	1	52
ET141045	1	1	2	12	2	74
ET141045	2	1	2	12	3	93
ET141045	3	3	2	12	3	52
ET141045	4	5	2	2	3	52
ET141046	1	1	99	12	1	60
ET141046	2	2	99	3	3	52
ET141048	1	1	2	12	3	15
ET141049	1	2	1	6	2	20
ET141050	1	1	1	11	2	60
ET141050	2	2	2	12	1	15
ET151001	1	1	2	12	2	1
ET151001	2	2	2	2	4	52
ET151001	3	3	2	5	3	52
ET151002	1	2	2	12	2	1
ET151002	2	3	2	10	1	52
ET151004	1	1	2	12	1	1
ET151004	2	2	2	4	2	1
ET151004	3	4	2	10	2	1
ET151005	1	1	2	12	1	1
ET151005	2	2	2	12	2	1
ET151008	1	2	2	3	3	52
ET151008	2	2	2	12	2	1
ET151009	1	1	2	12	2	1
ET151009	2	1	1	6	2	74
ET151009	3	3	1	6	1	74
ET151009	4	3	2	10	3	1
ET151010	1	1	2	3	2	52
ET151010	2	1	2	12	2	1
ET151010	3	2	2	2	2	52
ET151010	4	4	2	3	3	1
ET151011	1	1	2	7	1	20
ET151011	2	1	2	12	2	1
ET151011	3	3	2	6	1	1
ET151011	4	4	2	12	2	1
ET151011	5	5	2	12	3	1
ET151012	1	1	2	6	2	1
ET151012	2	3	2	5	2	1
ET151014	1	1	2	5	2	52
ET151014	2	1	2	12	1	1
ET151015	1	1	2	6	3	1
ET151015	2	1	1	12	1	67
ET151015	3	2	2	12	1	1
ET151016	1	1	2	12	2	1
ET151016	2	1	2	3	1	52
ET151016	3	2	2	3	1	55
ET151018	1	1	2	8	2	1
ET151019	1	1	2	8	2	1
ET151020	1	1	2	12	2	1
ET151020	2	1	1	12	1	67
ET151020	3	2	2	12	3	1
ET151021	1	1	2	8	2	1
ET151023	1	1	2	12	2	1
ET151023	2	1	1	6	1	0
ET151023	3	2	2	10	3	52
ET151024	1	1	2	12	1	52
ET151024	2	1	2	5	2	1
ET151024	3	2	2	4	1	15
ET151025	1	1	2	12	2	1
ET151025	2	1	2	12	1	52
ET151025	3	2	2	12	1	55
ET151026	1	1	2	12	2	1
ET151026	2	2	2	12	2	52
ET151027	1	1	2	9	2	1
ET151027	2	3	2	8	2	1
ET151027	3	4	2	8	2	1
ET151028	1	2	2	9	2	1
ET151028	2	4	2	9	2	1
ET151029	1	1	2	9	1	1
ET151029	2	1	2	2	3	52
ET151030	1	1	2	12	2	1
ET151030	2	1	1	3	2	74
ET151031	1	1	2	12	2	1
ET151031	2	1	2	6	2	52
ET151032	1	1	1	12	1	75
ET151032	2	3	2	10	2	1
ET151032	3	4	2	10	2	1
ET151033	1	1	2	12	1	1
ET151033	2	1	2	6	2	74
ET151034	1	1	2	12	2	1
ET151034	2	3	2	10	2	1
ET151035	1	1	2	10	2	1
ET151035	2	1	2	4	1	52
ET151035	3	1	2	7	2	20
ET151035	4	3	2	12	1	1
ET151039	1	1	2	12	2	1
ET151039	2	1	1	2	2	20
ET151041	1	1	2	10	2	1
ET151041	2	1	1	5	3	20
ET151041	3	3	2	8	2	1
ET151042	1	1	2	12	2	1
ET151042	2	5	2	12	1	1
ET151043	1	2	2	12	2	1
ET151043	2	4	2	12	2	1
ET151043	3	8	2	6	3	1
ET151044	1	1	2	12	2	1
ET151044	2	4	2	10	2	1
ET151045	1	1	2	10	2	1
ET151049	1	1	2	12	1	1
ET151049	2	3	2	7	2	1
ET151049	3	4	2	6	1	1
ET151049	4	5	2	10	2	1
ET151049	5	7	2	6	2	52
ET151051	1	1	2	12	1	1
ET151051	2	3	2	5	2	1
ET151051	3	2	2	12	2	1
ET151052	1	1	2	12	2	1
ET151052	2	1	2	6	1	52
ET151053	1	1	2	12	1	1
ET151054	1	1	2	12	2	1
ET151056	1	1	2	6	2	52
ET151056	2	1	2	12	1	1
ET151057	1	1	2	4	2	52
ET151057	2	1	2	12	2	1
ET151057	3	3	2	8	2	1
ET151057	4	5	2	6	2	1
ET151057	5	6	2	12	1	1
ET151058	1	1	2	6	2	1
ET151058	2	2	2	12	2	52
ET151059	1	1	2	12	2	1
ET151059	2	2	2	12	1	52
ET151064	1	1	2	12	1	1
ET151064	2	2	2	12	2	1
ET151066	1	1	2	12	2	1
ET151066	2	3	1	3	1	70
ET151066	3	3	2	8	2	1
ET151067	1	1	2	7	2	1
ET151068	1	1	2	12	2	1
ET151068	2	4	2	10	2	1
ET151068	3	5	2	8	1	1
ET151069	1	1	2	8	1	1
ET151070	1	1	2	12	2	1
ET151070	2	2	2	12	3	52
ET161001	1	1	2	10	2	1
ET161001	2	2	2	12	2	1
ET161001	3	1	2	12	3	96
ET161002	1	2	2	12	1	1
ET161002	2	2	2	6	3	52
ET161002	3	3	2	8	3	1
ET161002	4	3	2	12	3	52
ET161002	5	2	2	2	2	96
ET161002	6	4	2	12	2	97
ET161003	1	1	2	12	1	1
ET161003	2	2	2	10	2	1
ET161003	3	2	2	12	3	96
ET161003	4	4	2	12	2	1
ET161003	5	3	2	12	2	97
ET161003	6	2	2	2	2	96
ET161004	1	1	2	6	1	1
ET161004	2	1	1	4	1	93
ET161004	3	2	2	8	2	1
ET161004	4	2	2	2	2	96
ET161005	1	1	2	12	1	1
ET161005	2	2	2	12	1	1
ET161005	3	3	2	12	1	96
ET161005	4	4	2	12	1	1
ET161005	5	6	2	12	1	97
ET161005	6	5	2	12	2	52
ET161005	7	7	2	12	2	97
ET161006	1	1	2	12	1	1
ET161006	2	2	2	8	2	1
ET161006	3	3	2	12	2	97
ET161007	1	1	2	12	1	1
ET161007	2	2	2	8	1	1
ET161007	3	3	2	12	2	1
ET161007	4	4	2	12	3	52
ET161008	1	1	2	12	1	1
ET161008	2	2	2	12	3	1
ET161008	3	3	2	12	1	1
ET161008	4	6	2	12	1	97
ET161008	5	4	2	12	3	96
ET161008	6	5	2	9	3	1
ET161008	7	2	2	2	2	96
ET161009	1	3	2	12	3	74
ET161009	2	4	2	12	2	1
ET161009	3	4	2	12	3	74
ET161010	1	1	2	12	3	74
ET161010	2	1	2	12	1	1
ET161010	3	2	2	2	2	96
ET161010	4	2	2	12	2	96
ET161010	5	3	2	12	2	96
ET161010	6	3	2	12	3	52
ET161010	7	4	2	6	3	1
ET161010	8	5	2	12	1	97
ET161011	1	1	2	12	1	1
ET161011	2	2	2	12	2	1
ET161011	3	3	2	12	3	52
ET161011	4	4	2	12	3	52
ET161011	5	5	2	12	1	1
ET161011	6	6	2	12	3	1
ET161011	7	7	2	6	3	1
ET161011	8	7	2	12	3	97
ET161011	9	8	2	12	3	96
ET161011	10	8	2	12	2	97
ET161011	11	9	2	12	3	97
ET161011	12	2	2	2	2	96
ET161012	1	1	2	12	1	1
ET161012	2	2	2	12	1	1
ET161012	3	3	2	12	1	97
ET161012	4	4	2	12	3	97
ET161013	1	1	2	12	1	1
ET161013	2	2	2	8	2	52
ET161013	3	3	2	12	3	52
ET161013	4	6	2	12	1	97
ET161013	5	4	2	6	3	1
ET161013	6	5	2	6	3	1
ET161014	1	1	2	12	1	1
ET161014	2	1	2	6	3	74
ET161014	3	2	2	12	1	1
ET161014	4	5	2	12	1	97
ET161014	5	3	2	6	3	1
ET161014	6	4	2	12	2	97
ET161015	1	1	2	12	1	1
ET161015	2	1	2	12	3	74
ET161015	3	2	2	12	2	1
ET161015	4	3	1	12	1	93
ET161015	5	4	2	12	1	1
ET161015	6	6	2	12	3	91
ET161015	7	7	2	12	1	97
ET161016	1	1	2	12	1	1
ET161016	2	1	1	6	2	93
ET161016	3	2	2	12	1	1
ET161016	4	4	1	8	3	93
ET161016	5	6	2	12	1	97
ET161016	6	5	2	6	3	1
ET161016	7	6	2	6	3	1
ET161016	8	6	2	12	3	97
ET161017	1	1	2	6	2	1
ET161017	2	1	1	6	2	93
ET161017	3	2	2	2	2	96
ET161017	4	2	2	12	3	52
ET161018	1	1	2	10	1	1
ET161018	2	2	2	6	3	52
ET161018	3	1	2	12	3	52
ET161018	4	2	2	12	3	96
ET161018	5	3	2	12	1	97
ET161018	6	4	2	12	3	97
ET161019	1	1	2	12	1	1
ET161019	2	2	2	12	1	1
ET161019	3	2	2	2	3	96
ET161019	4	4	2	12	3	96
ET161019	5	8	2	12	1	97
ET161019	6	8	2	12	2	97
ET161019	7	5	2	12	3	52
ET161019	8	6	2	12	3	52
ET161020	1	1	2	12	1	1
ET161020	2	1	1	6	2	93
ET161020	3	2	2	6	2	96
ET161020	4	2	2	3	3	52
ET161021	1	1	2	9	2	1
ET161021	2	1	1	4	2	20
ET161021	3	2	2	12	1	52
ET161021	4	3	2	12	3	97
ET161021	5	3	2	3	3	97
ET161022	1	1	2	12	2	1
ET161022	2	1	1	3	3	93
ET161022	3	2	2	2	3	96
ET161022	4	2	2	12	3	96
ET161022	5	3	2	6	3	1
ET161022	6	3	2	12	2	97
ET161022	7	4	1	12	1	93
ET161023	1	1	2	12	1	1
ET161023	2	2	2	12	1	1
ET161023	3	4	2	12	3	1
ET161023	4	5	2	12	1	97
ET161023	5	3	2	12	2	97
ET161024	1	1	2	10	2	1
ET161024	2	1	2	6	2	74
ET161024	3	2	2	12	3	52
ET161024	4	3	2	6	2	1
ET161024	5	4	2	6	2	1
ET161024	6	4	2	12	2	52
ET161024	7	5	2	12	3	96
ET161024	8	6	2	12	1	97
ET161025	1	1	2	12	2	1
ET161025	2	1	1	6	2	93
ET161025	3	2	2	3	2	96
ET161025	4	2	2	12	2	96
ET161025	5	3	2	12	2	96
ET161025	6	4	1	12	3	93
ET161026	1	1	2	9	2	1
ET161026	2	2	2	3	3	96
ET161026	3	2	2	12	3	96
ET161027	1	1	2	8	3	1
ET161027	2	2	2	4	3	96
ET161028	1	1	2	8	2	1
ET161028	2	2	2	12	2	96
ET161028	3	2	2	2	2	96
ET161028	4	3	2	12	2	97
ET161028	5	3	2	6	3	97
ET161029	1	1	2	8	2	1
ET161029	2	1	1	6	3	93
ET161029	3	3	2	12	3	52
ET161029	4	4	2	12	3	96
ET161029	5	5	2	12	2	97
ET161029	6	6	1	12	2	97
ET161029	7	2	99	99	99	52
ET161030	1	1	2	6	2	1
ET161030	2	1	2	2	2	96
ET161030	3	1	2	12	3	96
ET161030	4	2	2	9	1	1
ET161030	5	3	2	12	3	52
ET161030	6	3	2	9	3	1
ET161030	7	4	2	2	2	96
ET161030	8	4	2	12	2	96
ET161030	9	5	2	12	2	97
ET161031	1	1	2	12	1	1
ET161031	2	2	2	12	3	96
ET161031	3	2	2	4	2	96
ET161032	1	2	2	12	2	96
ET161032	2	2	2	5	2	96
ET161032	3	3	2	12	3	96
ET161032	4	4	1	12	1	93
ET161033	1	1	1	12	1	93
ET161033	2	2	2	12	1	96
ET161033	3	2	2	12	2	93
ET161033	4	3	2	12	3	52
ET161033	5	1	2	6	2	1
ET161033	6	2	2	6	2	1
ET161034	1	1	2	12	1	1
ET161034	2	2	2	2	3	96
ET161034	3	2	2	12	2	96
ET161034	4	3	2	2	1	1
ET161034	5	3	2	12	1	97
ET161034	6	4	2	12	1	97
ET161034	7	5	2	12	2	97
ET161035	1	1	2	8	3	1
ET161035	2	1	2	12	2	93
ET161036	1	1	2	12	1	1
ET161036	2	2	2	12	2	1
ET161036	3	3	2	8	2	97
ET161036	4	3	2	9	3	1
ET161037	1	1	2	12	2	1
ET161037	2	2	2	12	3	96
ET161037	3	7	2	12	1	97
ET161037	4	3	2	12	3	96
ET161037	5	3	1	2	2	96
ET161037	6	4	2	12	3	52
ET161037	7	5	2	12	2	97
ET161037	8	6	2	12	2	97
ET161038	1	1	2	12	1	1
ET161038	2	2	2	12	2	1
ET161038	3	3	2	12	3	1
ET161038	4	5	2	12	1	1
ET161038	5	6	2	12	2	96
ET161038	6	7	2	12	2	97
ET161039	1	1	2	12	1	1
ET161039	2	3	2	8	2	96
ET161039	3	2	2	3	2	96
ET161039	4	3	2	12	3	96
ET161039	5	4	2	6	3	1
ET161039	6	4	2	12	3	52
ET161039	7	5	2	2	1	1
ET161039	8	5	2	12	3	97
ET161039	9	6	2	12	3	97
ET161039	10	7	2	12	3	97
ET161039	11	8	2	12	3	97
ET161040	1	3	2	12	1	1
ET161040	2	4	1	10	2	93
ET161040	3	5	1	12	1	93
ET161040	4	2	2	2	2	96
ET161041	1	1	2	12	1	1
ET161041	2	1	1	12	1	93
ET161041	3	2	2	12	2	96
ET161041	4	2	2	8	3	52
ET161041	5	3	1	3	2	93
ET161041	6	3	2	6	3	52
ET161041	7	4	2	12	1	52
ET161042	1	1	2	8	2	1
ET161042	2	2	2	5	1	96
ET161042	3	2	2	6	3	96
ET161043	1	1	2	12	1	1
ET161043	2	2	2	2	3	96
ET161043	3	2	2	12	3	96
ET161044	1	2	2	12	2	1
ET161044	2	2	2	8	3	74
ET161044	3	3	2	12	3	52
ET161044	4	4	2	12	2	97
ET161044	5	5	2	12	1	97
ET161045	1	1	2	12	1	1
ET161045	2	2	2	6	2	52
ET161045	3	2	2	3	3	97
ET161045	4	3	2	6	2	1
ET161045	5	3	2	10	1	97
ET161045	6	4	2	6	2	1
ET161045	7	4	1	12	2	93
ET161045	8	5	2	12	2	97
ET161045	9	6	2	12	2	97
ET161046	1	1	2	12	1	1
ET161046	2	2	2	12	1	96
ET161046	3	2	2	2	1	96
ET161046	4	3	2	6	2	1
ET161046	5	5	2	6	2	97
ET161046	6	5	2	6	3	1
ET161046	7	6	2	6	3	1
ET161046	8	7	1	12	1	97
ET161047	1	1	2	12	1	1
ET161047	2	2	2	8	2	96
ET161047	3	2	2	2	3	96
ET161047	4	3	2	12	1	52
ET161047	5	3	2	12	1	52
ET161047	6	4	2	12	1	52
ET161047	7	4	2	12	1	52
ET161047	8	5	2	6	3	1
ET161047	9	6	2	12	3	96
ET161047	10	7	2	12	2	97
ET161048	1	1	2	12	1	1
ET161048	2	1	1	6	2	93
ET161048	3	1	2	6	2	74
ET161048	4	2	2	10	2	96
ET161048	5	2	2	6	2	96
ET161048	6	3	2	6	2	1
ET161048	7	4	2	6	2	97
ET161049	1	1	2	12	1	1
ET161049	2	2	2	6	2	96
ET161049	3	2	2	6	2	96
ET161049	4	3	2	12	1	52
ET161049	5	4	2	12	1	52
ET161049	6	5	2	6	2	97
ET161049	7	6	2	3	3	1
ET161049	8	6	2	12	2	97
ET161049	9	7	2	12	2	97
ET161050	1	1	2	10	3	1
ET161050	2	2	2	2	2	96
ET161050	3	3	2	6	3	96
ET161050	4	4	2	6	2	1
ET161050	5	4	2	12	3	52
ET161050	6	5	2	6	3	1
ET161050	7	5	2	12	3	52
ET161050	8	6	2	2	2	1
ET161050	9	7	2	12	2	97
ET161050	10	8	2	12	2	97
ET161050	11	9	2	6	2	1
ET161050	12	9	2	12	3	52
ET171001	1	2	1	12	2	1
ET171001	2	2	2	2	4	1
ET171002	1	1	2	2	4	1
ET171003	1	1	2	9	2	1
ET171003	2	3	2	2	4	1
ET171003	3	4	2	8	2	1
ET171004	1	1	2	9	2	1
ET171004	2	1	1	12	3	45
ET171004	3	2	2	2	2	1
ET171004	4	3	2	2	2	1
ET171005	1	1	2	1	2	1
ET171005	2	2	2	1	2	1
ET171006	1	1	2	10	2	1
ET171006	2	2	2	2	2	1
ET171006	3	3	2	10	2	1
ET171007	1	1	2	8	2	1
ET171007	2	2	2	8	2	1
ET171007	3	3	2	6	2	1
ET171007	4	3	1	2	2	93
ET171008	1	1	2	8	2	1
ET171008	2	1	1	3	2	35
ET171008	3	2	2	8	2	1
ET171009	1	1	2	9	2	1
ET171009	2	2	2	9	2	1
ET171009	3	3	2	9	2	1
ET171010	1	1	2	8	2	1
ET171010	2	1	1	8	2	45
ET171010	3	2	2	1	4	1
ET171010	4	2	1	12	2	93
ET171011	1	1	2	8	2	1
ET171011	2	1	1	3	2	14
ET171011	3	2	2	8	2	1
ET171012	1	1	2	2	3	1
ET171012	2	2	1	6	2	0
ET171012	3	1	1	4	2	0
ET171013	1	1	2	1	4	1
ET171014	1	1	2	5	2	1
ET171014	2	1	2	1	2	91
ET171014	3	3	2	5	2	1
ET171015	1	1	2	10	2	1
ET171015	2	2	2	2	2	1
ET171016	1	1	2	4	2	1
ET171016	2	2	2	4	2	1
ET171017	1	1	2	4	2	1
ET171017	2	1	1	10	2	45
ET171017	3	2	2	4	2	1
ET171018	1	1	2	6	2	1
ET171018	2	1	2	12	2	91
