CHILDID	ID	MEMSEX	AGE	RELATE	LIVHSE	GRADE	ADULTEDC	DTHEXPR3	HSSTRR3	STRAGER3	GRADER3	STILLR3	WHYNOTR3	AGEGRDR3	PERFR3	FEESR3	DISABR3	ACTR3	MONTHSR3	DAYSR3	HOURSR3	SLEEPR3	CHCARER3	HHCHRER3	NPYWRKR3	PAYWRKR3	SCHOOLR3	STUDYR3	PLAYR3
VN170101	3	1	3	7	1	88	88	88	 	 	 	 	 	 	 	 	0	19	99	99	99	 	 	 	 	 	 	 	 
VN170103	0	1	8	0	1	88	88	88	1	6	2	1	88	88	2	300	0	19	12	30	24	10	0	0	0	0	8	2	4
VN170103	1	1	41	1	1	12	0	88	 	 	 	 	 	 	 	 	0	12	12	20	10	 	 	 	 	 	 	 	 
VN170103	2	2	41	1	1	12	0	88	 	 	 	 	 	 	 	 	0	12	12	26	7	 	 	 	 	 	 	 	 
VN170104	0	1	8	0	1	88	88	88	1	6	2	1	88	88	2	2250	0	15	12	28	1	8	0	1	0	0	6	1	8
VN170104	1	1	62	5	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN170104	2	2	58	5	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN170104	3	2	38	1	1	4	0	88	 	 	 	 	 	 	 	 	0	15	12	30	8	 	 	 	 	 	 	 	 
VN170104	4	1	36	1	2	14	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN170104	5	2	29	13	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN170104	6	2	19	7	1	11	0	88	 	 	 	 	 	 	 	 	0	14	88	88	88	 	 	 	 	 	 	 	 
VN170104	7	2	17	7	1	88	88	88	1	6	10	1	88	88	4	135	0	15	12	28	2	10	0	2	0	0	4	1	7
VN170104	8	1	13	13	2	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN170104	9	1	13	8	1	88	88	88	1	6	6	1	88	88	4	1440	0	15	12	20	1	8	0	1	0	0	4	3	8
VN170109	0	2	8	0	1	88	88	88	1	6	2	1	88	88	2	3115	0	19	88	88	88	10	0	0	0	0	6	2	6
VN170109	1	1	40	1	2	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN170109	2	2	34	1	2	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN170109	15	2	11	7	1	88	88	88	1	6	4	1	88	88	2	3115	 	 	 	 	 	10	0	1	0	0	6	2	4
VN170109	16	1	5	7	2	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN170109	17	1	72	6	1	5	99	88	 	 	 	 	 	 	 	 	0	10	12	28	8	 	 	 	 	 	 	 	 
VN170109	18	2	64	6	1	3	99	88	 	 	 	 	 	 	 	 	0	15	12	30	9	 	 	 	 	 	 	 	 
VN170109	19	1	41	13	1	0	99	88	 	 	 	 	 	 	 	 	0	13	9	20	8	 	 	 	 	 	 	 	 
VN170109	20	1	41	13	1	9	99	88	 	 	 	 	 	 	 	 	0	13	12	29	8	 	 	 	 	 	 	 	 
VN170109	21	1	4	14	1	88	88	88	 	 	 	 	 	 	 	 	0	19	88	88	88	 	 	 	 	 	 	 	 
VN170109	22	1	2	14	1	88	88	88	 	 	 	 	 	 	 	 	0	19	88	88	88	 	 	 	 	 	 	 	 
VN170109	23	2	11	7	1	88	88	88	 	 	 	 	 	 	 	 	0	15	12	20	1	 	 	 	 	 	 	 	 
VN170112	0	2	8	0	1	88	88	88	1	6	2	1	88	88	2	1050	1	19	0	99	99	10	0	0	0	0	8	2	4
VN170112	1	2	79	20	4	99	99	88	 	 	 	 	 	 	 	 	0	9	12	26	8	 	 	 	 	 	 	 	 
VN170112	2	1	45	1	1	14	0	88	 	 	 	 	 	 	 	 	0	9	12	26	8	 	 	 	 	 	 	 	 
VN170112	3	2	40	1	1	14	0	88	 	 	 	 	 	 	 	 	0	15	3	15	1	10	0	1	0	0	8	2	3
VN170112	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	19	99	99	99	10	0	0	0	0	8	0	6
VN170112	15	2	10	7	1	88	88	88	1	6	4	1	88	88	2	4300	 	 	 	 	 	 	 	 	 	 	 	 	 
VN170112	16	2	5	7	1	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN170112	17	2	20	20	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN170114	0	2	8	0	1	88	88	88	1	6	2	1	88	88	2	1320	0	19	0	99	99	11	0	0	0	0	5	5	3
VN170114	1	1	53	1	1	13	0	88	 	 	 	 	 	 	 	 	0	13	12	26	8	 	 	 	 	 	 	 	 
VN170114	2	2	49	1	1	10	0	88	 	 	 	 	 	 	 	 	0	10	12	30	10	 	 	 	 	 	 	 	 
VN170114	3	1	24	7	1	14	0	88	 	 	 	 	 	 	 	 	0	13	12	24	8	 	 	 	 	 	 	 	 
VN170114	4	2	18	7	1	12	1	88	 	 	 	 	 	 	 	 	0	15	12	20	2	 	 	 	 	 	 	 	 
VN170118	0	2	7	0	1	88	88	88	1	6	1	1	88	88	1	450	0	19	99	99	99	9	0	0	0	0	10	1	4
VN170118	1	1	74	5	3	88	88	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN170118	2	2	59	5	2	77	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN170118	3	1	36	1	1	14	0	88	 	 	 	 	 	 	 	 	0	13	12	22	8	 	 	 	 	 	 	 	 
VN170118	4	2	34	1	1	15	0	88	 	 	 	 	 	 	 	 	0	13	12	22	8	 	 	 	 	 	 	 	 
VN170118	5	1	31	13	4	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN170118	6	1	3	7	1	88	88	88	 	 	 	 	 	 	 	 	0	19	99	99	99	 	 	 	 	 	 	 	 
VN170118	7	1	83	6	1	77	88	88	 	 	 	 	 	 	 	 	0	19	99	99	99	 	 	 	 	 	 	 	 
VN170118	8	2	78	6	1	77	88	88	 	 	 	 	 	 	 	 	0	15	12	30	1	 	 	 	 	 	 	 	 
VN170118	9	2	20	20	1	9	88	88	 	 	 	 	 	 	 	 	0	15	12	30	7	 	 	 	 	 	 	 	 
VN170119	0	2	8	0	1	88	88	88	1	6	2	1	88	88	2	2220	0	15	12	25	1	8	0	0	0	0	7	3	5
VN170119	1	1	33	1	1	14	0	88	 	 	 	 	 	 	 	 	0	13	12	25	8	 	 	 	 	 	 	 	 
VN170119	2	2	33	1	1	9	0	88	 	 	 	 	 	 	 	 	0	10	9	30	8	 	 	 	 	 	 	 	 
VN170119	4	2	0	7	1	88	88	88	 	 	 	 	 	 	 	 	0	19	88	88	88	 	 	 	 	 	 	 	 
VN170119	5	1	43	13	1	10	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN170126	0	2	8	0	1	88	88	88	1	6	2	1	88	88	2	0	0	19	0	99	99	10	0	0	0	0	5	3	6
VN170126	1	1	49	1	1	11	0	88	 	 	 	 	 	 	 	 	0	3	12	30	17	 	 	 	 	 	 	 	 
VN170126	2	2	44	1	1	12	0	88	 	 	 	 	 	 	 	 	0	3	12	30	10	 	 	 	 	 	 	 	 
VN170126	15	1	11	7	1	88	88	88	1	6	6	1	88	88	2	2490	0	19	99	99	99	9	1	1	0	0	5	6	2
VN170132	0	1	7	0	1	88	88	88	1	6	1	1	88	88	2	450	1	19	88	88	88	9	0	0	0	0	7	1	7
VN170132	1	1	65	5	1	77	0	88	 	 	 	 	 	 	 	 	1	19	88	88	88	 	 	 	 	 	 	 	 
VN170132	2	2	60	5	1	77	0	88	 	 	 	 	 	 	 	 	0	10	12	20	3	 	 	 	 	 	 	 	 
VN170132	3	1	44	13	1	3	0	88	 	 	 	 	 	 	 	 	0	13	12	22	8	 	 	 	 	 	 	 	 
VN170132	4	2	41	13	1	6	0	88	 	 	 	 	 	 	 	 	0	15	12	30	6	 	 	 	 	 	 	 	 
VN170132	5	1	40	1	1	6	0	88	 	 	 	 	 	 	 	 	0	10	10	20	2	 	 	 	 	 	 	 	 
VN170132	6	1	38	13	1	9	0	88	 	 	 	 	 	 	 	 	0	12	12	24	8	 	 	 	 	 	 	 	 
VN170132	7	2	36	1	1	3	0	88	 	 	 	 	 	 	 	 	0	10	12	30	12	 	 	 	 	 	 	 	 
VN170132	8	1	33	13	1	6	0	88	 	 	 	 	 	 	 	 	0	12	12	24	8	 	 	 	 	 	 	 	 
VN170132	9	2	30	13	1	6	0	88	 	 	 	 	 	 	 	 	0	10	12	30	10	 	 	 	 	 	 	 	 
VN170132	10	2	27	13	1	8	0	88	 	 	 	 	 	 	 	 	0	10	12	30	10	 	 	 	 	 	 	 	 
VN170132	11	1	14	14	1	88	88	88	1	6	8	1	88	88	2	1620	0	15	3	10	1	9	0	1	0	0	8	2	4
VN170132	12	1	39	13	1	3	0	88	 	 	 	 	 	 	 	 	0	12	12	26	10	 	 	 	 	 	 	 	 
VN170132	13	1	1	14	1	88	88	88	 	 	 	 	 	 	 	 	5	19	88	88	88	 	 	 	 	 	 	 	 
VN170132	14	2	3	14	1	88	88	88	 	 	 	 	 	 	 	 	5	19	88	88	88	 	 	 	 	 	 	 	 
VN170141	0	1	8	0	1	88	88	88	1	6	2	1	88	88	3	0	0	19	88	88	88	10	0	0	0	0	8	0	6
VN170141	1	2	63	5	4	0	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN170141	2	1	45	1	1	11	0	88	 	 	 	 	 	 	 	 	0	13	9	25	6	 	 	 	 	 	 	 	 
VN170141	3	2	41	1	1	0	0	88	 	 	 	 	 	 	 	 	0	10	12	30	11	 	 	 	 	 	 	 	 
VN170141	4	2	38	13	4	0	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN170141	5	1	5	7	1	88	88	88	0	88	88	88	88	88	88	-88	0	19	88	88	88	10	0	0	0	0	8	0	6
VN170144	0	2	7	0	1	88	88	88	1	6	1	1	88	88	2	0	0	19	0	99	99	11	0	0	0	0	8	1	4
VN170144	1	2	88	18	2	77	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN170144	2	1	60	6	3	77	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN170144	3	2	59	6	2	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN170144	4	1	31	1	1	14	0	88	 	 	 	 	 	 	 	 	0	11	12	30	14	 	 	 	 	 	 	 	 
VN170144	5	2	29	1	1	14	0	88	 	 	 	 	 	 	 	 	0	10	12	30	10	 	 	 	 	 	 	 	 
VN170144	6	1	29	13	4	77	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN170144	7	1	25	13	4	77	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN170144	8	2	22	13	4	77	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN170144	9	1	2	7	1	88	88	88	 	 	 	 	 	 	 	 	0	19	99	99	99	 	 	 	 	 	 	 	 
VN180001	0	2	8	0	1	88	88	88	 	 	 	 	 	 	 	 	0	19	0	99	99	10	0	1	0	0	4	4	5
VN180001	1	2	68	6	1	99	0	88	 	 	 	 	 	 	 	 	0	15	12	30	3	 	 	 	 	 	 	 	 
VN180001	2	1	37	1	1	99	0	88	 	 	 	 	 	 	 	 	0	8	12	30	8	 	 	 	 	 	 	 	 
VN180001	3	2	36	1	1	99	0	88	 	 	 	 	 	 	 	 	0	10	12	30	10	 	 	 	 	 	 	 	 
VN180001	4	1	3	7	1	88	88	88	 	 	 	 	 	 	 	 	0	19	99	99	99	 	 	 	 	 	 	 	 
VN180001	5	2	45	13	1	99	99	88	 	 	 	 	 	 	 	 	0	10	12	30	9	 	 	 	 	 	 	 	 
VN180001	6	2	6	14	1	88	88	88	 	 	 	 	 	 	 	 	0	19	99	99	99	12	0	1	0	0	4	2	7
VN180002	0	1	8	0	1	88	88	88	1	6	2	1	88	88	2	8100	0	19	0	99	99	8	0	1	0	0	4	4	7
VN180002	1	2	67	5	1	77	0	88	 	 	 	 	 	 	 	 	0	10	12	30	4	 	 	 	 	 	 	 	 
VN180002	2	2	45	13	1	7	0	88	 	 	 	 	 	 	 	 	0	10	12	30	4	 	 	 	 	 	 	 	 
VN180002	3	1	41	1	1	9	0	88	 	 	 	 	 	 	 	 	0	9	12	30	8	 	 	 	 	 	 	 	 
VN180002	4	2	39	1	1	7	0	88	 	 	 	 	 	 	 	 	0	9	12	30	8	 	 	 	 	 	 	 	 
VN180002	5	1	37	13	1	5	0	88	 	 	 	 	 	 	 	 	0	10	11	25	9	 	 	 	 	 	 	 	 
VN180002	6	2	37	13	1	10	0	88	 	 	 	 	 	 	 	 	0	10	12	30	9	 	 	 	 	 	 	 	 
VN180002	15	2	8	14	1	88	88	88	1	6	2	1	88	88	1	8100	0	19	99	99	99	8	1	1	0	0	4	4	6
VN180002	16	2	4	13	1	88	88	88	 	 	 	 	 	 	 	 	0	19	99	99	99	 	 	 	 	 	 	 	 
VN180003	0	2	8	0	1	88	88	88	1	6	2	1	88	88	2	5400	0	19	99	99	99	11	0	1	0	0	4	4	4
VN180003	1	1	43	1	1	4	0	88	 	 	 	 	 	 	 	 	0	13	12	22	8	 	 	 	 	 	 	 	 
VN180003	2	2	43	1	1	12	0	88	 	 	 	 	 	 	 	 	0	10	12	26	9	 	 	 	 	 	 	 	 
VN180003	3	2	17	7	1	88	88	88	1	6	11	1	88	88	2	10000	0	19	99	99	99	9	0	1	0	0	4	6	4
VN180004	0	2	8	0	1	88	88	88	1	6	2	1	88	88	2	2250	0	19	88	88	88	9	0	0	0	0	5	4	6
VN180004	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	9	0	0	0	0	4	5	6
VN180004	1	2	72	5	1	4	0	88	 	 	 	 	 	 	 	 	0	19	88	88	88	 	 	 	 	 	 	 	 
VN180004	2	1	52	1	1	9	0	88	 	 	 	 	 	 	 	 	0	9	12	26	8	 	 	 	 	 	 	 	 
VN180004	3	2	46	1	1	5	0	88	 	 	 	 	 	 	 	 	0	10	12	27	10	 	 	 	 	 	 	 	 
VN180004	4	2	35	13	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN180004	5	1	14	7	1	88	88	88	1	6	8	1	88	88	3	4500	0	19	88	88	88	9	0	0	2	0	6	3	4
VN180004	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	9	0	0	2	0	6	3	4
VN180004	15	2	10	7	1	88	88	88	1	6	4	1	88	88	3	0	0	19	88	88	88	9	1	1	0	0	6	2	5
VN180005	0	2	8	0	1	88	88	88	1	6	2	1	88	88	2	1350	0	19	0	99	99	9	0	1	0	0	5	4	5
VN180005	1	2	49	6	1	99	0	88	 	 	 	 	 	 	 	 	0	13	12	25	10	 	 	 	 	 	 	 	 
VN180005	2	1	34	1	1	99	0	88	 	 	 	 	 	 	 	 	0	13	12	28	8	 	 	 	 	 	 	 	 
VN180005	3	2	27	1	1	12	0	88	 	 	 	 	 	 	 	 	0	15	12	30	4	 	 	 	 	 	 	 	 
VN180005	4	1	1	7	1	88	88	88	 	 	 	 	 	 	 	 	0	19	99	99	99	 	 	 	 	 	 	 	 
VN180006	0	2	8	0	1	88	88	88	1	6	2	1	88	88	2	7000	0	19	12	30	24	9	0	0	0	0	7	3	5
VN180006	1	2	72	6	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN180006	2	1	51	1	1	7	0	88	 	 	 	 	 	 	 	 	0	9	12	15	4	 	 	 	 	 	 	 	 
VN180006	3	2	48	1	1	7	0	88	 	 	 	 	 	 	 	 	0	10	12	30	13	 	 	 	 	 	 	 	 
VN180006	4	1	48	13	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN180006	5	1	42	13	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN180006	6	1	40	19	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN180006	7	2	26	7	1	13	1	88	 	 	 	 	 	 	 	 	0	15	12	30	9	 	 	 	 	 	 	 	 
VN180006	8	1	21	7	1	12	1	88	 	 	 	 	 	 	 	 	0	15	12	30	2	 	 	 	 	 	 	 	 
VN180007	0	2	8	0	1	88	88	88	1	6	2	1	88	88	2	450	0	19	88	88	88	10	0	0	0	0	7	2	5
VN180007	1	1	37	1	1	9	0	88	 	 	 	 	 	 	 	 	0	9	10	20	10	 	 	 	 	 	 	 	 
VN180007	2	2	33	1	1	9	0	88	 	 	 	 	 	 	 	 	0	15	12	30	10	 	 	 	 	 	 	 	 
VN180007	3	2	4	7	1	88	88	88	 	 	 	 	 	 	 	 	0	19	88	88	88	 	 	 	 	 	 	 	 
VN180008	0	1	8	0	1	88	88	88	1	6	2	1	88	88	2	1800	0	15	12	30	1	10	0	1	0	0	4	3	6
VN180008	1	2	77	6	1	77	0	88	 	 	 	 	 	 	 	 	0	15	12	30	2	 	 	 	 	 	 	 	 
VN180008	2	2	53	13	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN180008	3	1	51	13	3	99	99	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN180008	4	2	35	13	4	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN180008	5	2	35	1	1	9	0	88	 	 	 	 	 	 	 	 	0	9	12	30	8	 	 	 	 	 	 	 	 
VN180008	6	1	34	1	1	11	0	88	 	 	 	 	 	 	 	 	0	9	12	30	12	 	 	 	 	 	 	 	 
VN180008	7	2	4	7	1	88	88	88	 	 	 	 	 	 	 	 	0	19	99	99	99	 	 	 	 	 	 	 	 
VN180008	15	1	7	14	4	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN180015	0	1	8	0	1	88	88	88	1	6	2	1	88	88	2	450	0	19	88	88	88	9	0	0	0	0	10	2	3
VN180015	1	1	80	5	1	5	0	88	 	 	 	 	 	 	 	 	0	19	88	88	88	 	 	 	 	 	 	 	 
VN180015	2	2	54	13	1	3	0	88	 	 	 	 	 	 	 	 	0	10	12	25	11	 	 	 	 	 	 	 	 
VN180015	3	1	45	13	99	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN180015	4	2	44	1	1	5	0	88	 	 	 	 	 	 	 	 	0	10	12	30	10	 	 	 	 	 	 	 	 
VN180015	5	2	43	13	99	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN180015	6	2	41	13	99	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN180015	7	2	40	13	99	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN180015	8	1	37	13	99	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN180015	9	2	37	13	99	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN180015	10	1	21	14	1	10	0	88	 	 	 	 	 	 	 	 	0	13	10	25	8	 	 	 	 	 	 	 	 
VN180015	11	2	14	14	1	88	88	88	1	6	8	1	88	88	3	90	0	10	6	15	2	9	0	0	2	0	5	2	6
VN180015	12	1	-99	13	99	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN180015	13	2	-99	13	99	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN180015	14	1	-99	14	99	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN180016	0	1	8	0	1	88	88	88	1	6	2	1	88	88	2	2250	0	19	99	99	99	11	0	0	0	0	8	1	4
VN180016	1	2	56	5	1	99	0	88	 	 	 	 	 	 	 	 	0	13	12	22	4	 	 	 	 	 	 	 	 
VN180016	2	1	52	5	3	99	99	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN180016	3	2	33	1	1	99	0	88	 	 	 	 	 	 	 	 	0	15	12	30	10	 	 	 	 	 	 	 	 
VN180016	4	1	31	1	1	99	0	88	 	 	 	 	 	 	 	 	0	11	12	20	9	 	 	 	 	 	 	 	 
VN180016	5	2	29	13	1	99	0	88	 	 	 	 	 	 	 	 	1	10	12	30	12	 	 	 	 	 	 	 	 
VN180016	6	1	26	13	1	99	0	88	 	 	 	 	 	 	 	 	0	10	9	20	8	 	 	 	 	 	 	 	 
VN180016	7	1	24	13	1	99	1	88	 	 	 	 	 	 	 	 	0	10	9	10	5	 	 	 	 	 	 	 	 
VN180016	15	1	10	7	1	88	88	88	1	6	4	1	88	88	2	2250	0	19	99	99	99	11	0	0	0	0	8	1	4
VN180016	16	2	1	7	1	88	88	88	 	 	 	 	 	 	 	 	0	19	99	99	99	 	 	 	 	 	 	 	 
VN180017	0	1	7	0	1	88	88	88	1	6	2	1	88	88	2	0	0	19	0	99	99	10	0	0	0	0	4	3	7
VN180017	1	1	47	1	1	12	0	88	 	 	 	 	 	 	 	 	0	10	12	30	10	 	 	 	 	 	 	 	 
VN180017	2	2	45	1	1	10	0	88	 	 	 	 	 	 	 	 	0	10	12	30	10	 	 	 	 	 	 	 	 
VN180017	3	2	26	7	2	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN180017	4	2	25	7	1	14	1	88	 	 	 	 	 	 	 	 	0	13	12	26	8	 	 	 	 	 	 	 	 
VN180017	5	1	20	7	1	12	1	88	 	 	 	 	 	 	 	 	0	19	99	99	99	 	 	 	 	 	 	 	 
VN180018	0	1	8	0	1	88	88	88	1	6	2	1	88	88	2	2250	0	19	88	88	88	10	0	0	0	0	4	4	6
VN180018	1	1	60	5	99	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN180018	2	2	59	5	99	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN180018	3	1	43	1	1	14	0	88	 	 	 	 	 	 	 	 	0	13	12	22	8	 	 	 	 	 	 	 	 
VN180018	4	1	39	13	99	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN180018	5	2	35	13	99	88	88	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN180018	6	2	31	1	1	12	0	88	 	 	 	 	 	 	 	 	0	10	10	20	6	 	 	 	 	 	 	 	 
VN180018	7	2	5	7	1	88	88	88	0	88	88	88	99	88	88	-88	0	19	88	88	88	10	0	0	0	0	8	0	6
VN180019	0	1	8	0	1	88	88	88	1	6	2	1	88	88	2	2250	0	19	99	99	99	9	0	0	0	0	8	2	5
VN180019	1	1	55	1	1	14	0	88	 	 	 	 	 	 	 	 	0	13	12	30	8	 	 	 	 	 	 	 	 
VN180019	2	2	39	1	1	14	0	88	 	 	 	 	 	 	 	 	0	13	12	26	8	 	 	 	 	 	 	 	 
VN180019	3	1	17	7	1	88	88	88	1	6	10	1	88	88	2	12780	0	19	99	99	99	8	0	0	0	0	5	4	7
VN180020	0	2	8	0	1	88	88	88	1	6	2	1	88	88	2	1350	0	15	5	10	1	10	0	1	0	0	8	1	4
VN180020	1	2	77	6	1	9	0	88	 	 	 	 	 	 	 	 	0	15	10	20	2	 	 	 	 	 	 	 	 
VN180020	2	1	47	1	1	14	0	88	 	 	 	 	 	 	 	 	0	13	12	22	8	 	 	 	 	 	 	 	 
VN180020	3	2	43	1	1	12	0	88	 	 	 	 	 	 	 	 	0	13	12	22	8	 	 	 	 	 	 	 	 
VN180020	4	1	18	7	1	12	1	88	 	 	 	 	 	 	 	 	0	15	5	10	1	 	 	 	 	 	 	 	 
VN180021	0	1	8	0	1	88	88	88	1	6	2	1	88	88	2	1800	0	19	99	99	99	10	0	0	0	0	5	4	5
VN180021	1	1	72	5	1	14	0	88	 	 	 	 	 	 	 	 	0	19	99	99	99	 	 	 	 	 	 	 	 
VN180021	2	2	63	5	1	14	0	88	 	 	 	 	 	 	 	 	0	15	12	30	5	 	 	 	 	 	 	 	 
VN180021	3	1	43	1	1	15	1	88	 	 	 	 	 	 	 	 	0	13	12	22	8	 	 	 	 	 	 	 	 
VN180021	4	2	36	1	1	12	0	88	 	 	 	 	 	 	 	 	0	13	12	22	8	 	 	 	 	 	 	 	 
VN180021	5	2	37	13	1	12	0	88	 	 	 	 	 	 	 	 	0	13	12	28	8	 	 	 	 	 	 	 	 
VN180021	6	2	34	13	1	5	0	88	 	 	 	 	 	 	 	 	0	13	12	20	8	 	 	 	 	 	 	 	 
VN180021	7	2	23	14	2	99	99	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN180021	8	2	4	7	1	88	88	88	 	 	 	 	 	 	 	 	0	19	99	99	99	 	 	 	 	 	 	 	 
VN180023	0	1	7	0	1	88	88	88	1	6	1	1	88	88	2	5400	0	15	12	30	1	10	0	1	0	0	4	5	4
VN180023	1	1	85	6	1	77	0	88	 	 	 	 	 	 	 	 	1	19	99	99	99	 	 	 	 	 	 	 	 
VN180023	2	2	81	6	3	99	99	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN180023	3	1	37	1	1	12	0	88	 	 	 	 	 	 	 	 	0	9	12	26	9	 	 	 	 	 	 	 	 
VN180023	4	2	31	1	1	12	0	88	 	 	 	 	 	 	 	 	0	13	12	30	8	 	 	 	 	 	 	 	 
VN180024	0	2	7	0	1	88	88	88	1	6	1	1	88	88	2	5400	0	19	99	99	99	12	0	0	0	0	4	4	4
VN180024	1	1	39	1	1	9	0	88	 	 	 	 	 	 	 	 	0	10	12	30	16	 	 	 	 	 	 	 	 
VN180024	2	2	36	1	1	12	0	88	 	 	 	 	 	 	 	 	0	10	12	30	16	 	 	 	 	 	 	 	 
VN180024	3	2	12	7	1	88	88	88	1	6	6	1	88	88	2	27180	0	19	99	99	99	9	0	0	0	0	4	5	6
VN180025	0	1	8	0	1	88	88	88	1	6	1	1	88	88	2	4800	0	19	99	99	99	10	0	0	0	0	4	5	5
VN180025	1	2	100	6	3	99	99	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN180025	2	1	56	1	1	9	0	88	 	 	 	 	 	 	 	 	0	13	12	26	8	 	 	 	 	 	 	 	 
VN180025	3	2	52	1	1	5	0	88	 	 	 	 	 	 	 	 	0	10	12	30	4	 	 	 	 	 	 	 	 
VN180025	4	2	29	7	2	9	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
VN180025	5	1	22	7	1	9	0	88	 	 	 	 	 	 	 	 	0	13	12	30	10	 	 	 	 	 	 	 	 
VN180026	0	2	8	0	1	88	88	88	1	6	2	1	88	88	2	960	0	19	0	99	99	11	0	1	0	0	5	5	2
