childid	id	memsex	age	relate	livhse	hsstrtr3	stryrr3	strmthr3	grader3	stillr3	whynotr3	agegrdr3	grdrpr3	perfr3	feesr3	disabr3	actr3	monthsr3	daysr3	hoursr3	sleepr3	nmeslpr3	chcarer3	hhchrer3	nmehhcr3	npywrkr3	nmenpyr3	paywrkr3	nmepayr3	schoolr3	studyr3	playr3	neg1day	ineg1w	ineg1wag	ineg2day	ineg2w	ineg2wag
IN160031	1	1	 	6	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN160031	2	2	 	6	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN160031	3	1	34	1	1	 	 	 	 	 	 	 	 	 	 	0	1	7	15	8	 	 	 	 	 	 	 	 	 	 	 	 	10	 	1000	 	11	 
IN160031	4	2	30	1	1	 	 	 	 	 	 	 	 	 	 	0	1	8	20	8	 	 	 	 	 	 	 	 	 	 	 	 	10	 	1000	 	10	 
IN160031	5	2	 	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN160031	6	1	 	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN160031	7	1	 	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN160031	8	2	 	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN160032	0	1	8	0	1	1	6	0	3	1	 	 	 	1	15	0	17	10	24	8	9	1	1	0	 	0	 	0	 	8	3	3	 	 	 	 	 	 
IN160032	1	1	37	1	1	 	 	 	 	 	 	 	 	 	 	0	11	9	20	9	 	 	 	 	 	 	 	 	 	 	 	 	8	 	640	5	 	400
IN160032	2	2	32	1	1	 	 	 	 	 	 	 	 	 	 	0	10	8	27	10	 	 	 	 	 	 	 	 	 	 	 	 	8	 	640	5	 	400
IN160032	3	2	13	7	1	1	5	0	8	1	 	 	 	2	15	0	17	10	23	8	8	 	2	0	 	0	 	0	 	8	2	4	 	 	 	 	 	 
IN160032	4	1	12	7	1	1	6	0	5	1	 	 	 	2	20	0	17	10	22	8	9	 	1	0	 	0	 	0	 	8	4	2	 	 	 	 	 	 
IN160032	5	2	72	5	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN160032	6	1	 	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN160032	7	2	 	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN160032	8	2	 	19	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN160032	9	1	 	19	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN160033	0	1	8	0	1	1	5	0	0	1	 	 	 	3	12000	0	17	10	24	9	10	1	0	0	 	0	 	0	 	8	2	4	 	 	 	 	 	 
IN160033	1	1	67	6	1	 	 	 	 	 	 	 	 	 	 	0	1	6	15	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN160033	2	2	52	6	1	 	 	 	 	 	 	 	 	 	 	0	1	5	18	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN160033	3	1	32	1	1	 	 	 	 	 	 	 	 	 	 	0	1	7	25	8	 	 	 	 	 	 	 	 	 	 	 	 	4	 	248	15	 	1029
IN160033	4	2	25	1	1	 	 	 	 	 	 	 	 	 	 	0	12	10	23	6	 	 	 	 	 	 	 	 	 	 	 	 	2	 	76	6	 	819
IN160033	5	1	25	13	1	 	 	 	 	 	 	 	 	 	 	0	17	9	25	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN160033	6	2	5	7	1	1	5	4	0	1	 	 	 	2	0	0	17	10	20	8	9	 	0	1	 	0	 	0	 	8	1	5	 	 	 	 	 	 
IN160034	0	1	8	0	1	1	5	8	1	1	 	 	 	2	13500	0	17	10	24	8	11	1	0	0	 	0	 	0	 	8	2	3	 	 	 	 	 	 
IN160034	1	1	33	1	1	 	 	 	 	 	 	 	 	 	 	0	1	10	25	6	 	 	 	 	 	 	 	 	 	 	 	 	0	3	88	7	 	438
IN160034	2	2	30	1	1	 	 	 	 	 	 	 	 	 	 	0	1	8	20	6	 	 	 	 	 	 	 	 	 	 	 	 	0	3	88	7	 	438
IN160034	3	2	10	7	1	1	5	7	4	1	 	 	 	1	20	0	17	10	24	8	10	 	1	3	 	0	 	0	 	6	2	2	 	 	 	 	 	 
IN160034	4	1	5	7	1	1	5	1	0	1	 	 	 	2	1000	0	17	10	24	8	12	 	1	0	 	0	 	0	 	6	0	5	 	 	 	 	 	 
IN160035	0	1	8	0	1	1	5	 	0	1	 	 	 	3	3000	1	17	10	23	10	9	1	1	0	 	0	 	0	 	8	3	3	 	 	 	 	 	 
IN160035	1	1	29	1	1	 	 	 	 	 	 	 	 	 	 	1	1	7	15	7	 	 	 	 	 	 	 	 	 	 	 	 	10	 	 	5	 	300
IN160035	2	2	27	1	1	 	 	 	 	 	 	 	 	 	 	0	1	8	25	8	 	 	 	 	 	 	 	 	 	 	 	 	10	 	 	5	 	300
IN160035	3	2	6	7	1	1	5	 	0	1	 	 	 	4	25	0	17	10	22	8	9	 	2	0	 	0	 	0	 	8	1	4	 	 	 	 	 	 
IN160035	4	2	3	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN160036	0	2	8	0	1	1	6	2	2	1	 	 	 	3	2400	0	17	10	24	6	9	0	1	2	0	0	 	0	 	6	2	4	 	 	 	 	 	 
IN160036	1	1	34	1	1	 	 	 	 	 	 	 	 	 	 	0	13	12	30	9	 	 	 	 	 	 	 	 	 	 	 	 	0	10	88	0	10	88
IN160036	2	2	29	1	1	 	 	 	 	 	 	 	 	 	 	0	15	12	30	6	 	 	 	 	 	 	 	 	 	 	 	 	0	14	88	0	14	88
IN160036	3	2	10	7	1	1	5	4	3	1	 	 	 	2	2700	0	17	10	24	6	10	 	1	2	 	0	 	0	 	6	2	3	 	 	 	 	 	 
IN160036	4	2	5	7	1	1	5	0	0	1	 	 	 	2	2250	0	17	10	24	6	12	 	0	0	 	0	 	0	 	6	2	4	 	 	 	 	 	 
IN160036	5	2	3	7	1	 	 	 	 	 	 	 	 	 	 	0	17	10	24	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN160037	0	2	8	0	1	1	8	2	0	1	 	 	 	2	800	0	17	10	23	8	10	1	2	1	1	0	 	0	 	8	1	2	 	 	 	 	 	 
IN160037	1	1	 	6	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN160037	2	2	 	6	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN160037	3	2	 	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN160037	4	1	 	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN160037	5	2	 	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN160037	6	1	28	1	1	 	 	 	 	 	 	 	 	 	 	0	5	8	20	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN160037	7	1	 	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN160037	8	1	 	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN160037	9	2	 	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN160037	10	1	 	14	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN160037	11	2	 	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN160037	12	2	26	1	1	 	 	 	 	 	 	 	 	 	 	0	5	8	25	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN160037	13	1	5	7	1	1	5	3	0	1	 	 	 	2	0	0	17	10	23	8	9	 	2	0	 	0	 	0	 	8	0	5	 	 	 	 	 	 
IN160037	14	2	1	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN160038	0	2	7	0	1	1	8	2	0	1	 	 	 	3	0	0	17	10	24	8	10	0	0	1	0	0	 	0	 	8	1	4	 	 	 	 	 	 
IN160038	1	1	32	1	1	 	 	 	 	 	 	 	 	 	 	0	4	11	25	8	 	 	 	 	 	 	 	 	 	 	 	 	0	10	88	21	 	1533
IN160038	2	2	25	1	1	 	 	 	 	 	 	 	 	 	 	0	1	8	21	8	 	 	 	 	 	 	 	 	 	 	 	 	0	10	88	21	 	1533
IN160038	3	2	4	7	1	 	 	 	 	 	 	 	 	 	 	0	17	10	24	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN160039	0	1	7	0	1	0	 	 	 	 	 	 	 	 	 	4	17	 	 	 	10	1	0	0	 	0	 	0	 	0	0	14	 	 	 	 	 	 
IN160039	1	1	33	1	1	 	 	 	 	 	 	 	 	 	 	3	10	10	20	9	 	 	 	 	 	 	 	 	 	 	 	 	0	10	88	0	10	88
IN160039	2	2	28	1	1	 	 	 	 	 	 	 	 	 	 	3	10	12	24	11	 	 	 	 	 	 	 	 	 	 	 	 	11	 	885	6	 	423
IN160039	3	2	58	5	1	 	 	 	 	 	 	 	 	 	 	0	5	8	18	8	 	 	 	 	 	 	 	 	 	 	 	 	11	 	885	6	 	423
IN160040	0	2	8	0	1	1	6	2	2	1	 	 	 	2	10	0	17	10	24	6	10	1	0	0	 	0	 	0	 	6	1	7	 	 	 	 	 	 
IN160040	1	1	35	1	1	 	 	 	 	 	 	 	 	 	 	0	9	12	25	6	 	 	 	 	 	 	 	 	 	 	 	 	3	 	173	3	 	210
IN160040	2	2	27	1	1	 	 	 	 	 	 	 	 	 	 	0	5	8	20	8	 	 	 	 	 	 	 	 	 	 	 	 	5	 	270	9	 	480
IN160040	3	2	13	7	1	1	4	6	4	1	 	 	 	2	10	0	17	10	24	6	9	 	1	1	 	0	 	0	 	6	1	6	 	 	 	 	 	 
IN160040	4	2	9	7	1	1	5	4	4	1	 	 	 	2	10	0	17	10	24	6	10	 	0	1	 	0	 	0	 	6	2	5	 	 	 	 	 	 
IN160041	0	1	8	0	1	1	8	3	0	1	 	 	 	2	13000	0	17	10	10	23	10	1	0	0	 	0	 	0	 	8	2	4	 	 	 	 	 	 
IN160041	1	1	36	1	1	 	 	 	 	 	 	 	 	 	 	0	1	10	9	8	 	 	 	 	 	 	 	 	 	 	 	 	3	 	153	0	8	88
IN160041	2	2	29	1	1	 	 	 	 	 	 	 	 	 	 	0	1	10	6	10	 	 	 	 	 	 	 	 	 	 	 	 	3	 	153	0	8	88
IN160041	3	1	17	7	1	1	6	5	10	1	 	 	 	2	18000	0	17	10	10	8	8	 	1	2	 	0	 	0	 	8	1	4	 	 	 	 	 	 
IN160042	0	1	8	0	1	0	 	 	 	 	 	 	 	 	 	0	17	10	24	8	10	0	0	1	1	0	 	0	 	8	0	5	 	 	 	 	 	 
IN160042	1	1	27	1	1	 	 	 	 	 	 	 	 	 	 	0	1	12	23	8	 	 	 	 	 	 	 	 	 	 	 	 	4	 	320	5	 	430
IN160042	2	2	25	1	1	 	 	 	 	 	 	 	 	 	 	0	1	12	22	8	 	 	 	 	 	 	 	 	 	 	 	 	4	 	320	5	 	430
IN160042	3	2	9	7	1	1	7	3	2	1	 	 	 	3	0	0	17	10	24	8	10	 	0	0	 	0	 	0	 	8	2	4	 	 	 	 	 	 
IN160043	0	1	7	0	1	0	 	 	 	 	 	 	 	 	 	0	17	10	24	8	10	0	0	0	 	0	 	0	 	8	0	6	 	 	 	 	 	 
IN160043	1	1	34	1	1	 	 	 	 	 	 	 	 	 	 	0	1	12	23	8	 	 	 	 	 	 	 	 	 	 	 	 	6	 	 	8	 	600
IN160043	2	2	29	1	1	 	 	 	 	 	 	 	 	 	 	0	1	12	23	8	 	 	 	 	 	 	 	 	 	 	 	 	6	 	 	7	 	490
IN160043	3	1	12	7	1	1	5	4	5	1	 	 	 	2	0	0	17	10	24	8	9	 	0	0	 	0	 	0	 	8	4	3	 	 	 	 	 	 
IN160043	4	2	9	7	1	1	7	11	1	1	 	 	 	4	0	0	17	10	24	8	10	 	0	2	 	0	 	0	 	8	2	2	 	 	 	 	 	 
IN160044	0	1	7	0	1	1	7	0	1	1	 	 	 	2	0	0	17	10	23	8	9	0	0	0	 	0	 	0	 	8	2	5	 	 	 	 	 	 
IN160044	1	1	45	1	1	 	 	 	 	 	 	 	 	 	 	0	1	6	24	6	 	 	 	 	 	 	 	 	 	 	 	 	3	 	0	4	 	320
IN160044	2	2	36	1	1	 	 	 	 	 	 	 	 	 	 	0	7	8	26	7	 	 	 	 	 	 	 	 	 	 	 	 	5	 	0	5	 	400
IN160044	3	2	15	7	1	1	5	2	4	2	 	 	 	 	0	0	7	8	28	6	8	 	2	3	 	0	 	8	 	0	0	3	5	 	0	0	10	88
IN160044	4	1	11	7	1	1	5	0	4	1	 	 	 	2	0	0	17	10	20	8	9	 	1	2	 	0	 	0	 	8	1	3	 	 	 	 	 	 
IN160045	0	1	8	0	1	1	6	4	2	1	 	 	 	3	4800	0	17	10	24	8	10	1	0	0	 	0	 	0	 	8	4	2	 	 	 	 	 	 
IN160045	1	1	33	1	1	 	 	 	 	 	 	 	 	 	 	0	10	11	25	9	 	 	 	 	 	 	 	 	 	 	 	 	0	10	88	0	10	88
IN160045	2	2	27	1	1	 	 	 	 	 	 	 	 	 	 	0	15	12	20	8	 	 	 	 	 	 	 	 	 	 	 	 	0	10	88	0	10	88
IN160045	3	1	10	7	1	1	6	6	3	1	 	 	 	2	4800	0	17	10	24	8	10	 	0	0	 	0	 	0	 	8	4	1	 	 	 	 	 	 
IN160046	0	2	8	0	1	1	8	4	0	1	 	 	 	4	10000	0	17	10	24	8	10	1	0	0	 	0	 	0	 	9	2	3	 	 	 	 	 	 
IN160046	1	1	 	6	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN160046	2	2	77	5	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN160046	3	2	 	6	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN160046	4	1	34	1	1	 	 	 	 	 	 	 	 	 	 	0	1	6	20	4	 	 	 	 	 	 	 	 	 	 	 	 	20	 	339	7	 	210
IN160046	5	2	30	1	1	 	 	 	 	 	 	 	 	 	 	0	1	6	20	6	 	 	 	 	 	 	 	 	 	 	 	 	20	 	332	0	10	88
IN160046	6	1	6	7	1	0	 	 	 	 	 	 	 	 	 	0	17	10	24	8	10	 	0	0	 	0	 	0	 	8	0	6	 	 	 	 	 	 
IN160047	0	1	8	0	1	1	5	9	2	1	 	 	 	3	15	0	17	10	22	8	10	1	1	0	 	0	 	0	 	8	2	3	 	 	 	 	 	 
IN160047	1	1	33	1	1	 	 	 	 	 	 	 	 	 	 	0	11	9	24	11	 	 	 	 	 	 	 	 	 	 	 	 	15	 	1050	20	 	1500
IN160047	2	2	30	1	1	 	 	 	 	 	 	 	 	 	 	0	11	9	27	10	 	 	 	 	 	 	 	 	 	 	 	 	15	 	1050	20	 	1500
IN160047	3	1	10	7	1	1	6	0	3	1	 	 	 	2	15	0	17	10	24	8	8	 	2	1	 	0	 	0	 	8	1	4	 	 	 	 	 	 
IN160047	4	1	6	7	1	1	5	7	0	1	 	 	 	2	10	0	17	10	20	8	11	 	1	0	 	0	 	0	 	8	1	3	 	 	 	 	 	 
IN160048	0	1	8	0	1	1	7	2	1	1	 	 	 	3	15	0	17	10	22	8	10	1	0	0	 	0	 	0	 	8	2	4	 	 	 	 	 	 
IN160048	1	1	33	1	1	 	 	 	 	 	 	 	 	 	 	1	9	9	25	7	 	 	 	 	 	 	 	 	 	 	 	 	0	2	 	0	2	88
IN160048	2	2	29	1	1	 	 	 	 	 	 	 	 	 	 	0	1	7	10	9	 	 	 	 	 	 	 	 	 	 	 	 	10	 	800	5	 	350
IN160048	3	1	12	7	1	1	6	8	4	1	 	 	 	2	10	0	17	10	23	8	8	 	1	1	 	0	 	0	 	8	3	3	 	 	 	 	 	 
IN160048	4	1	9	7	1	1	5	7	3	1	 	 	 	3	15	0	17	10	20	7	9	 	2	1	 	0	 	0	 	8	1	3	 	 	 	 	 	 
IN160049	0	2	8	0	1	1	6	3	2	1	 	 	 	3	0	0	17	11	24	8	7	1	0	0	 	0	 	0	 	6	4	7	 	 	 	 	 	 
IN160049	1	1	31	1	1	 	 	 	 	 	 	 	 	 	 	0	10	10	20	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN160049	2	2	27	1	1	 	 	 	 	 	 	 	 	 	 	0	10	10	25	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN160049	3	2	5	7	1	0	 	 	 	 	 	 	 	 	 	0	17	10	24	8	11	 	0	0	 	0	 	0	 	6	1	6	 	 	 	 	 	 
IN160049	4	1	2	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN160050	0	2	7	0	1	1	6	3	0	1	 	 	 	2	0	0	17	10	24	8	9	1	0	1	1	0	 	0	 	8	2	4	 	 	 	 	 	 
IN160050	1	1	33	1	1	 	 	 	 	 	 	 	 	 	 	0	1	11	25	8	 	 	 	 	 	 	 	 	 	 	 	 	0	4	0	17	 	1450
IN160050	2	2	27	1	1	 	 	 	 	 	 	 	 	 	 	0	1	11	24	8	 	 	 	 	 	 	 	 	 	 	 	 	0	4	0	15	 	1350
IN160050	3	1	10	7	1	1	6	4	2	1	 	 	 	2	3800	0	17	10	24	8	9	 	0	1	 	0	 	0	 	8	3	3	 	 	 	 	 	 
IN160050	4	1	5	7	1	1	5	1	0	1	 	 	 	2	0	0	17	10	24	8	10	 	0	1	 	0	 	0	 	8	2	3	 	 	 	 	 	 
IN160051	0	1	8	0	1	1	7	10	1	1	 	 	 	2	0	0	17	10	24	8	10	1	0	0	 	0	 	0	 	8	1	5	 	 	 	 	 	 
IN160051	1	2	 	6	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN160051	2	1	51	6	1	 	 	 	 	 	 	 	 	 	 	0	1	8	22	8	 	 	 	 	 	 	 	 	 	 	 	 	0	2	88	5	 	350
IN160051	3	2	47	6	1	 	 	 	 	 	 	 	 	 	 	0	1	8	20	8	 	 	 	 	 	 	 	 	 	 	 	 	0	2	88	5	 	340
IN160051	4	1	30	1	1	 	 	 	 	 	 	 	 	 	 	0	1	8	26	9	 	 	 	 	 	 	 	 	 	 	 	 	0	2	88	5	 	350
IN160051	5	2	26	1	1	 	 	 	 	 	 	 	 	 	 	0	1	8	24	8	 	 	 	 	 	 	 	 	 	 	 	 	0	2	88	5	 	340
IN160051	6	2	 	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN160051	7	1	19	13	1	 	 	 	 	 	 	 	 	 	 	0	17	10	24	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN160051	8	1	14	13	1	1	5	6	8	1	 	 	 	1	0	0	17	10	24	8	8	 	0	2	 	0	 	0	 	8	3	3	 	 	 	 	 	 
IN160051	9	2	6	7	1	1	5	0	0	1	 	 	 	2	0	0	17	10	24	7	10	 	0	0	 	0	 	0	 	8	1	5	 	 	 	 	 	 
IN160051	10	1	4	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN160052	0	1	8	0	1	1	8	 	0	1	 	 	 	4	10	0	17	10	20	7	10	0	1	1	0	0	 	0	 	7	1	4	 	 	 	 	 	 
IN160052	1	1	32	1	1	 	 	 	 	 	 	 	 	 	 	0	6	10	30	10	 	 	 	 	 	 	 	 	 	 	 	 	2	 	154	 	2	 
IN160052	2	2	31	1	1	 	 	 	 	 	 	 	 	 	 	0	1	8	22	8	 	 	 	 	 	 	 	 	 	 	 	 	6	 	350	10	 	1000
IN160052	3	2	10	7	1	1	5	 	3	1	 	 	 	2	15	0	17	10	23	8	8	 	1	2	 	1	 	1	 	8	1	2	 	 	 	 	 	 
IN160052	4	1	1	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN160053	0	1	8	0	1	1	6	 	0	1	 	 	 	3	5	0	17	10	21	8	10	1	1	0	 	0	 	0	 	8	1	4	 	 	 	 	 	 
IN160053	1	1	45	1	1	 	 	 	 	 	 	 	 	 	 	0	11	11	27	9	 	 	 	 	 	 	 	 	 	 	 	 	6	 	 	5	 	325
IN160053	2	2	37	1	1	 	 	 	 	 	 	 	 	 	 	0	11	11	28	10	 	 	 	 	 	 	 	 	 	 	 	 	6	 	 	5	 	325
IN160053	3	1	15	7	1	1	5	 	8	1	 	 	 	2	25	0	17	10	23	8	8	 	1	0	 	0	 	0	 	8	3	4	 	 	 	 	 	 
IN160053	4	2	13	7	1	1	5	 	4	1	 	 	 	2	15	0	17	10	22	8	9	 	2	0	 	0	 	0	 	8	2	3	 	 	 	 	 	 
IN160053	5	2	9	7	1	1	5	 	3	1	 	 	 	3	15	0	17	10	23	8	9	 	2	2	 	0	 	0	 	8	1	2	 	 	 	 	 	 
IN160054	0	2	8	0	1	1	5	3	0	1	 	 	 	2	7000	0	17	10	24	8	10	1	0	0	 	0	 	0	 	9	2	3	 	 	 	 	 	 
IN160054	1	1	35	1	1	 	 	 	 	 	 	 	 	 	 	0	13	12	30	8	 	 	 	 	 	 	 	 	 	 	 	 	0	10	88	6	 	432
IN160054	2	2	30	1	1	 	 	 	 	 	 	 	 	 	 	0	15	12	30	6	 	 	 	 	 	 	 	 	 	 	 	 	0	10	88	6	 	432
IN160054	3	2	10	7	1	1	7	4	2	1	 	 	 	3	2500	0	17	10	24	8	10	 	1	0	 	0	 	0	 	9	1	3	 	 	 	 	 	 
IN160054	4	1	4	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN160055	0	1	8	0	1	1	6	10	1	1	 	 	 	2	20	0	17	10	25	6	9	1	1	0	 	0	 	0	 	7	3	4	 	 	 	 	 	 
IN160055	1	1	 	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN160055	2	2	25	1	1	 	 	 	 	 	 	 	 	 	 	0	5	10	18	8	 	 	 	 	 	 	 	 	 	 	 	 	3	 	300	7	 	700
IN160055	3	2	5	7	1	1	5	4	0	1	 	 	 	2	15	0	17	10	25	6	10	 	0	0	 	0	 	0	 	7	1	6	 	 	 	 	 	 
IN160056	0	2	8	0	1	1	7	8	1	1	 	 	 	3	15	0	17	10	21	8	10	1	1	1	1	0	 	0	 	8	1	3	 	 	 	 	 	 
IN160056	1	1	 	1	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN160056	2	2	32	1	1	 	 	 	 	 	 	 	 	 	 	0	1	9	26	9	 	 	 	 	 	 	 	 	 	 	 	 	6	 	450	10	 	1060
IN160056	3	1	15	7	1	1	5	0	10	1	 	 	 	4	4500	0	17	10	22	7	8	 	2	0	 	0	 	0	 	8	4	2	 	 	 	 	 	 
IN160056	4	1	12	7	1	1	6	0	5	1	 	 	 	4	3000	0	17	10	24	8	8	 	2	0	 	0	 	0	 	8	3	3	 	 	 	 	 	 
IN160058	0	2	8	0	1	1	8	0	0	1	 	 	 	2	0	0	17	8	20	5	10	1	2	4	1	0	 	0	 	6	0	2	 	 	 	 	 	 
IN160058	1	1	 	6	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN160058	2	1	44	1	1	 	 	 	 	 	 	 	 	 	 	0	1	 	25	8	 	 	 	 	 	 	 	 	 	 	 	 	0	10	88	10	 	 
IN160058	3	2	36	1	1	 	 	 	 	 	 	 	 	 	 	0	15	12	30	6	 	 	 	 	 	 	 	 	 	 	 	 	0	13	88	10	 	 
IN160058	4	2	 	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN160058	5	1	 	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN160058	6	2	6	7	1	0	 	 	 	 	 	 	 	 	 	0	17	 	 	 	12	 	0	2	 	0	 	0	 	0	0	10	 	 	 	 	 	 
IN160058	7	2	48	6	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN160058	8	2	2	7	1	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
IN160059	0	1	8	0	1	0	 	 	 	 	 	 	 	 	 	0	17	10	24	8	11	1	0	0	 	0	 	0	 	8	0	5	 	 	 	 	 	 
IN160059	1	1	63	6	1	 	 	 	 	 	 	 	 	 	 	0	5	4	20	8	 	 	 	 	 	 	 	 	 	 	 	 	0	4	88	0	4	88
IN160059	2	2	54	6	1	 	 	 	 	 	 	 	 	 	 	0	5	4	20	8	 	 	 	 	 	 	 	 	 	 	 	 	0	4	88	0	4	88
IN160059	3	1	40	1	1	 	 	 	 	 	 	 	 	 	 	0	1	8	27	7	 	 	 	 	 	 	 	 	 	 	 	 	0	4	88	0	4	88
IN160059	4	2	36	1	1	 	 	 	 	 	 	 	 	 	 	0	1	6	20	8	 	 	 	 	 	 	 	 	 	 	 	 	0	4	88	0	4	88
IN160059	5	2	 	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
