CHILDID	ID	SLEEPR3	NMESLPR3	CHCARER3	HHCHRER3	NMEHHCR3	NPYWRKR3	NMENPYR3	PAYWRKR3	NMEPAYR3	SCHOOLR3	STUDYR3	PLAYR3
IN150079	4	7	88	1	1	88	0	88	0	88	8	3	4
IN150080	0	10	1	0	0	88	0	88	0	88	8	1	5
IN150080	28	8	88	1	4	88	0	88	0	88	8	1	2
IN150081	0	8	1	0	0	88	0	88	0	88	9	4	3
IN150081	28	8	88	0	0	88	0	88	0	88	9	4	3
IN150082	0	10	1	0	1	1	0	88	0	88	10	1	2
IN150082	5	10	88	0	0	88	0	88	0	88	10	0	4
IN150083	0	8	1	1	2	1	1	1	0	88	8	2	2
IN150083	5	9	88	0	0	88	0	88	0	88	8	1	6
IN150084	0	10	1	1	1	1	0	88	0	88	8	2	2
IN150084	28	10	88	0	0	88	0	88	0	88	8	2	4
IN150085	0	10	1	0	0	88	0	88	0	88	8	2	4
IN150085	3	8	88	0	2	88	0	88	0	88	8	3	3
IN150086	0	9	1	1	0	88	0	88	0	88	8	2	4
IN150086	28	9	88	1	1	88	0	88	0	88	8	1	4
IN150087	0	9	0	1	1	1	0	88	0	88	8	2	3
IN150087	3	9	88	1	0	88	0	88	0	88	8	3	3
IN150088	0	10	1	0	0	88	0	88	0	88	8	3	3
IN150088	28	10	88	1	1	88	0	88	0	88	8	2	2
IN150089	0	9	1	1	0	88	0	88	0	88	8	2	4
IN150089	3	9	88	0	0	88	0	88	0	88	8	2	5
IN150090	0	9	1	0	0	88	0	88	0	88	6	2	7
IN150090	7	9	88	0	0	88	0	88	0	88	6	1	8
IN150091	0	10	1	1	0	88	1	1	0	88	6	2	4
IN150091	3	8	88	0	0	88	0	88	0	88	6	2	8
IN150092	0	7	1	1	0	88	0	88	0	88	8	4	4
IN150092	28	10	88	1	1	88	0	88	0	88	8	0	4
IN150092	29	10	88	0	1	88	0	88	0	88	8	0	5
IN150093	0	9	1	0	0	88	0	88	0	88	8	2	5
IN150094	0	7	1	1	1	1	0	88	0	88	8	3	4
IN150094	3	9	88	0	0	88	0	88	0	88	3	0	12
IN150095	0	7	1	0	0	88	0	88	0	88	8	4	5
IN150096	0	10	0	1	0	88	0	88	0	88	8	3	2
IN150096	3	9	88	1	2	88	0	88	0	88	8	2	2
IN150097	0	10	1	0	2	1	0	88	0	88	6	2	4
IN150097	3	11	88	0	0	88	0	88	0	88	0	0	13
IN150098	0	10	0	1	1	1	0	88	0	88	8	1	3
IN150098	3	9	88	1	0	88	0	88	0	88	8	2	4
IN150099	0	6	0	0	2	1	2	0	0	88	7	2	5
IN150099	28	8	88	2	2	88	0	88	0	88	7	2	3
IN150099	29	10	88	0	0	88	0	88	0	88	7	2	5
IN150100	0	9	1	1	1	1	0	88	0	88	8	1	4
IN150100	5	10	88	1	0	88	0	88	0	88	8	2	2
IN150100	6	10	88	0	0	88	0	88	0	88	8	1	5
IN160001	0	10	1	0	0	88	0	88	0	88	8	1	5
IN160001	3	10	88	0	0	88	2	88	0	88	7	1	4
IN160001	4	10	88	0	0	88	2	88	0	88	7	1	4
IN160002	0	10	1	1	1	0	0	88	0	88	7	1	4
IN160003	0	10	1	0	0	88	0	88	0	88	8	2	4
IN160003	28	10	88	0	2	88	0	88	0	88	8	2	2
IN160004	0	8	1	1	1	1	0	88	0	88	8	1	5
IN160004	28	8	88	1	2	88	0	88	0	88	8	2	3
IN160004	29	12	88	0	0	88	0	88	0	88	0	0	12
IN160005	0	10	1	0	0	88	0	88	0	88	8	0	6
IN160005	28	9	88	1	2	88	0	88	0	88	9	1	2
IN160006	0	9	1	1	1	1	0	88	0	88	9	1	3
IN160006	5	9	88	0	0	88	0	88	0	88	9	1	5
IN160007	0	10	1	0	1	0	0	88	0	88	8	2	3
IN160007	8	10	88	0	0	88	0	88	0	88	8	2	4
IN160007	9	8	88	1	2	88	0	88	0	88	8	2	3
IN160008	0	10	0	1	0	88	0	88	0	88	8	2	3
IN160008	3	11	88	0	0	88	0	88	0	88	8	1	4
IN160009	0	9	0	0	0	88	0	88	0	88	8	1	6
IN160009	3	7	88	0	0	88	0	88	0	88	9	2	6
IN160010	0	10	1	0	0	88	0	88	0	88	9	1	4
IN160010	3	9	88	0	1	88	0	88	0	88	9	1	4
IN160011	0	10	0	1	1	0	0	88	0	88	7	3	2
IN160012	0	9	0	1	0	88	0	88	0	88	8	3	3
IN160012	3	10	88	1	0	88	0	88	0	88	8	2	3
IN160012	4	10	88	0	0	88	0	88	0	88	8	2	4
IN160013	0	10	1	0	2	1	0	88	0	88	8	1	3
IN160013	3	9	88	1	1	88	0	88	0	88	8	1	4
IN160013	4	10	88	1	1	88	0	88	0	88	8	1	3
IN160014	0	9	1	0	1	1	0	88	0	88	8	0	6
IN160015	0	10	0	0	0	88	0	88	0	88	8	2	4
IN160015	3	9	88	0	1	88	0	88	0	88	8	2	4
IN160016	0	9	0	2	1	1	0	88	0	88	8	1	3
IN160016	4	9	88	2	1	88	0	88	0	88	8	2	2
IN160017	0	10	1	0	0	88	0	88	0	88	8	1	5
IN160018	0	10	0	1	1	1	0	88	0	88	8	2	2
IN160019	0	10	0	0	1	1	0	88	0	88	8	1	4
IN160019	5	9	88	2	2	88	0	88	0	88	8	2	1
IN160019	6	9	88	2	1	88	0	88	0	88	8	2	2
IN160020	0	10	1	1	0	88	0	88	0	88	8	2	3
IN160021	0	10	1	1	2	1	0	88	0	88	6	1	4
IN160022	0	10	0	1	1	1	0	88	0	88	8	1	3
IN160022	3	10	88	1	0	88	0	88	0	88	8	1	4
IN160023	0	10	1	0	1	1	0	88	0	88	8	2	3
IN160024	0	9	1	1	2	0	0	88	0	88	7	2	3
IN160024	4	10	88	0	0	88	0	88	0	88	7	2	5
IN160024	5	9	88	1	3	88	1	88	0	88	7	1	2
IN160025	0	10	1	0	0	88	0	88	0	88	2	8	4
IN160025	5	9	88	1	0	88	0	88	0	88	8	3	3
IN160026	0	10	1	2	1	1	0	88	0	88	7	1	3
IN160026	4	9	88	2	1	88	0	88	0	88	8	2	2
IN160027	0	9	1	1	0	88	0	88	0	88	8	3	3
IN160027	7	8	88	0	2	88	0	88	0	88	8	3	3
IN160027	8	8	88	0	2	88	1	88	0	88	8	2	3
IN160027	9	9	88	1	0	88	0	88	0	88	8	3	3
IN160028	0	11	1	0	0	88	0	88	0	88	8	2	3
IN160028	8	10	88	1	0	88	0	88	0	88	8	1	4
IN160028	9	11	88	0	0	88	0	88	0	88	8	1	4
IN160029	0	9	1	0	0	88	0	88	0	88	8	1	6
IN160029	3	9	88	0	0	88	0	88	0	88	8	1	6
IN160030	0	10	0	0	0	88	0	88	0	88	8	2	4
IN160030	3	8	88	2	2	88	0	88	0	88	8	1	3
IN160030	4	9	88	1	3	88	2	88	6	88	0	0	3
IN160030	5	10	88	0	1	88	0	88	0	88	8	2	3
IN160031	0	10	1	1	1	0	0	88	0	88	8	0	4
IN160032	0	9	1	1	0	88	0	88	0	88	8	3	3
IN160032	3	8	88	2	0	88	0	88	0	88	8	2	4
IN160032	4	9	88	1	0	88	0	88	0	88	8	4	2
IN160033	0	10	1	0	0	88	0	88	0	88	8	2	4
IN160033	6	9	88	0	1	88	0	88	0	88	8	1	5
IN160034	0	11	1	0	0	88	0	88	0	88	8	2	3
IN160034	3	10	88	1	3	88	0	88	0	88	6	2	2
IN160034	4	12	88	1	0	88	0	88	0	88	6	0	5
IN160035	0	9	1	1	0	88	0	88	0	88	8	3	3
IN160035	3	9	88	2	0	88	0	88	0	88	8	1	4
IN160036	0	9	0	1	2	0	0	88	0	88	6	2	4
IN160036	3	10	88	1	2	88	0	88	0	88	6	2	3
IN160036	4	12	88	0	0	88	0	88	0	88	6	2	4
IN160037	0	10	1	2	1	1	0	88	0	88	8	1	2
IN160037	13	9	88	2	0	88	0	88	0	88	8	0	5
IN160038	0	10	0	0	1	0	0	88	0	88	8	1	4
IN160039	0	10	1	0	0	88	0	88	0	88	0	0	14
IN160040	0	10	1	0	0	88	0	88	0	88	6	1	7
IN160040	3	9	88	1	1	88	0	88	0	88	6	1	6
IN160040	4	10	88	0	1	88	0	88	0	88	6	2	5
IN160041	0	10	1	0	0	88	0	88	0	88	8	2	4
IN160041	3	8	88	1	2	88	0	88	0	88	8	1	4
IN160042	0	10	0	0	1	1	0	88	0	88	8	0	5
IN160042	3	10	88	0	0	88	0	88	0	88	8	2	4
IN160043	0	10	0	0	0	88	0	88	0	88	8	0	6
IN160043	3	9	88	0	0	88	0	88	0	88	8	4	3
IN160043	4	10	88	0	2	88	0	88	0	88	8	2	2
IN160044	0	9	0	0	0	88	0	88	0	88	8	2	5
IN160044	3	8	88	2	3	88	0	88	8	88	0	0	3
IN160044	4	9	88	1	2	88	0	88	0	88	8	1	3
IN160045	0	10	1	0	0	88	0	88	0	88	8	4	2
IN160045	3	10	88	0	0	88	0	88	0	88	8	4	1
IN160046	0	10	1	0	0	88	0	88	0	88	9	2	3
IN160046	6	10	88	0	0	88	0	88	0	88	8	0	6
IN160047	0	10	1	1	0	88	0	88	0	88	8	2	3
IN160047	3	8	88	2	1	88	0	88	0	88	8	1	4
IN160047	4	11	88	1	0	88	0	88	0	88	8	1	3
IN160048	0	10	1	0	0	88	0	88	0	88	8	2	4
IN160048	3	8	88	1	1	88	0	88	0	88	8	3	3
IN160048	4	9	88	2	1	88	0	88	0	88	8	1	3
IN160049	0	7	1	0	0	88	0	88	0	88	6	4	7
IN160049	3	11	88	0	0	88	0	88	0	88	6	1	6
IN160050	0	9	1	0	1	1	0	88	0	88	8	2	4
IN160050	3	9	88	0	1	88	0	88	0	88	8	3	3
IN160050	4	10	88	0	1	88	0	88	0	88	8	2	3
IN160051	0	10	1	0	0	88	0	88	0	88	8	1	5
IN160051	8	8	88	0	2	88	0	88	0	88	8	3	3
IN160051	9	10	88	0	0	88	0	88	0	88	8	1	5
IN160052	0	10	0	1	1	0	0	88	0	88	7	1	4
IN160052	3	8	88	1	2	88	1	88	1	88	8	1	2
IN160053	0	10	1	1	0	88	0	88	0	88	8	1	4
IN160053	3	8	88	1	0	88	0	88	0	88	8	3	4
IN160053	4	9	88	2	0	88	0	88	0	88	8	2	3
IN160053	5	9	88	2	2	88	0	88	0	88	8	1	2
IN160054	0	10	1	0	0	88	0	88	0	88	9	2	3
IN160054	3	10	88	1	0	88	0	88	0	88	9	1	3
IN160055	0	9	1	1	0	88	0	88	0	88	7	3	4
IN160055	3	10	88	0	0	88	0	88	0	88	7	1	6
IN160056	0	10	1	1	1	1	0	88	0	88	8	1	3
IN160056	3	8	88	2	0	88	0	88	0	88	8	4	2
IN160056	4	8	88	2	0	88	0	88	0	88	8	3	3
IN160058	0	10	1	2	4	1	0	88	0	88	6	0	2
IN160058	6	12	88	0	2	88	0	88	0	88	0	0	10
IN160059	0	11	1	0	0	88	0	88	0	88	8	0	5
IN160059	7	9	88	1	2	88	0	88	8	88	0	0	4
IN160059	8	8	88	0	0	88	0	88	0	88	8	4	4
IN160059	9	8	88	0	0	88	0	88	0	88	8	4	4
IN160059	28	9	88	0	0	88	0	88	0	88	8	3	4
IN160059	29	9	88	0	0	88	0	88	0	88	8	3	4
IN160060	0	9	1	0	0	88	0	88	0	88	8	3	4
IN160060	28	9	88	0	0	88	0	88	0	88	8	3	4
IN160060	29	10	88	2	0	88	0	88	0	88	6	1	5
IN160061	0	11	1	0	0	88	0	88	0	88	8	0	5
IN160061	28	11	88	0	1	88	0	88	0	88	8	0	4
IN160063	0	9	1	0	0	88	0	88	0	88	7	3	5
IN160063	4	8	88	0	0	88	0	88	0	88	8	4	4
IN160063	5	9	88	1	2	88	1	88	0	88	7	2	2
IN160063	28	9	88	1	1	88	1	88	0	88	7	2	3
IN160064	0	10	1	0	1	1	0	88	0	88	8	2	3
IN160064	4	9	88	1	1	88	0	88	0	88	8	1	4
IN160064	5	9	88	1	1	88	1	88	0	88	8	1	3
IN160064	28	10	88	0	0	88	0	88	0	88	8	0	6
IN160065	0	10	0	1	0	88	0	88	0	88	8	1	4
IN160065	3	9	88	2	1	88	0	88	0	88	8	1	3
IN160066	0	10	1	0	1	1	0	88	0	88	8	1	4
IN160066	3	9	88	1	2	88	0	88	8	88	0	0	4
IN160066	4	10	88	0	0	88	0	88	0	88	8	3	3
IN160066	28	10	88	0	0	88	0	88	0	88	8	2	4
IN160067	0	10	1	0	0	88	0	88	0	88	8	1	5
IN160068	0	10	1	0	1	1	0	88	0	88	8	2	3
IN160068	3	9	88	0	1	88	1	88	0	88	9	2	2
IN160068	28	9	88	1	1	88	0	88	0	88	8	2	3
IN160069	0	10	1	0	1	0	0	88	0	88	6	1	6
IN160069	28	9	88	1	2	88	0	88	0	88	6	2	4
IN160070	0	10	1	0	0	88	0	88	0	88	7	0	7
IN160071	0	10	1	0	1	0	0	88	0	88	8	0	5
IN160071	3	10	88	0	0	88	0	88	0	88	8	0	6
IN160072	0	10	0	0	0	88	0	88	0	88	8	2	4
IN160073	0	9	1	1	1	0	0	88	0	88	8	2	3
IN160073	8	10	88	1	0	88	0	88	0	88	8	2	3
IN160073	9	10	88	0	0	88	0	88	0	88	8	1	5
IN160074	0	10	0	1	0	88	0	88	1	1	8	1	3
IN160074	28	9	88	1	1	88	0	88	0	88	8	2	3
IN160074	29	10	88	0	0	88	0	88	0	88	8	1	5
IN160075	0	9	1	0	3	1	0	88	0	88	7	1	4
IN160076	0	10	1	0	1	0	0	88	0	88	9	1	3
IN160077	0	10	1	1	2	1	0	88	0	88	6	1	4
IN160078	0	9	1	1	0	88	0	88	0	88	8	1	5
IN160078	4	10	88	0	0	88	0	88	0	88	8	1	5
IN160079	0	10	1	1	0	88	0	88	0	88	8	1	4
IN160079	7	9	88	1	1	88	0	88	0	88	8	2	3
IN160080	0	9	1	1	1	0	0	88	0	88	8	1	4
IN160080	3	9	88	1	1	88	0	88	0	88	8	2	3
IN160081	0	9	1	0	1	1	0	88	0	88	8	1	5
IN160081	3	9	88	0	1	88	0	88	0	88	8	2	4
IN160081	28	9	88	0	2	88	0	88	0	88	8	2	3
IN160082	0	9	0	0	1	1	0	88	0	88	8	3	3
IN160082	28	9	88	1	1	88	0	88	0	88	8	2	3
IN160083	0	10	1	0	0	88	0	88	0	88	9	1	4
IN160083	6	10	88	0	1	88	0	88	0	88	8	2	3
IN160083	28	10	88	0	0	88	0	88	0	88	9	1	4
IN160084	0	9	1	0	1	0	0	88	0	88	8	3	3
IN160084	4	9	88	0	0	88	0	88	0	88	1	1	3
IN160084	28	9	88	0	2	88	0	88	0	88	8	1	4
IN160086	0	10	0	0	1	1	0	88	0	88	8	3	2
IN160086	3	10	88	1	2	88	0	88	0	88	8	2	1
IN160086	28	10	88	1	1	88	0	88	0	88	8	2	2
IN160087	0	11	1	0	0	88	0	88	0	88	6	1	6
IN160087	28	10	88	2	1	88	0	88	0	88	6	1	4
IN160088	0	11	1	0	0	88	0	88	0	88	8	1	4
IN160088	28	10	88	0	1	88	0	88	0	88	8	1	4
IN160089	0	10	1	0	0	88	0	88	0	88	9	2	3
IN160089	28	9	88	0	1	88	0	88	0	88	9	2	3
IN160089	29	10	88	0	0	88	0	88	0	88	9	2	3
IN160090	0	12	1	1	1	0	0	88	0	88	8	1	1
IN160090	5	10	88	0	1	88	0	88	0	88	8	2	3
IN160091	0	9	1	1	1	0	0	88	0	88	8	1	4
IN160091	3	10	88	0	0	88	0	88	0	88	8	1	5
IN160092	0	8	1	0	0	88	0	88	0	88	8	4	4
IN160093	0	10	1	0	0	88	0	88	0	88	8	2	4
IN160093	3	11	88	0	0	88	0	88	0	88	8	1	4
IN160094	0	10	1	0	0	88	0	88	0	88	10	0	4
IN160094	4	9	88	0	2	88	0	88	0	88	0	0	13
IN160095	0	11	1	0	2	1	0	88	0	88	6	2	3
IN160095	28	10	88	1	2	88	0	88	0	88	6	2	3
IN160096	0	9	0	0	1	1	0	88	0	88	8	2	4
IN160096	6	10	88	1	5	88	0	88	0	88	0	0	8
IN160097	0	10	1	0	0	88	0	88	0	88	8	2	4
IN160097	4	10	88	0	0	88	0	88	0	88	8	2	4
IN160097	28	10	88	0	1	88	0	88	0	88	8	1	4
IN160098	0	9	1	2	1	1	0	88	0	88	8	1	3
IN160098	6	10	88	0	0	88	0	88	0	88	2	0	12
IN160099	0	9	1	1	0	88	0	88	0	88	8	3	3
IN160099	28	9	88	0	0	88	0	88	0	88	8	4	3
IN160099	29	10	88	0	0	88	0	88	0	88	8	2	4
IN160100	0	10	1	1	0	88	0	88	0	88	6	2	5
IN160100	3	8	88	2	2	88	0	88	0	88	6	2	4
IN160100	4	9	88	2	2	88	0	88	0	88	6	2	3
IN160100	28	10	88	1	2	88	0	88	0	88	6	1	4
IN160100	29	11	88	0	0	88	0	88	0	88	6	1	6
IN170001	0	9	0	1	1	1	2	1	0	88	7	2	2
IN170001	6	8	88	2	6	88	0	88	7	88	0	0	1
IN170001	7	8	88	2	6	88	7	88	0	88	0	0	1
IN170001	8	9	88	1	1	88	1	88	0	88	7	1	4
IN170001	9	10	88	0	0	88	0	88	0	88	7	0	7
IN170002	0	9	1	0	0	88	0	88	0	88	7	2	6
IN170002	8	9	88	0	2	88	0	88	0	88	7	2	4
IN170002	9	9	88	0	2	88	0	88	0	88	7	2	4
IN170002	10	9	88	0	0	88	0	88	0	88	7	2	6
IN170003	0	10	1	0	2	0	0	88	0	88	0	0	12
IN170003	8	10	88	0	0	88	0	88	0	88	0	0	14
IN170004	0	9	1	0	1	0	0	88	0	88	9	1	4
IN170004	3	8	88	0	3	88	0	88	0	88	9	2	2
IN170004	4	8	88	0	2	88	0	88	0	88	9	2	3
IN170005	0	9	1	0	0	88	0	88	0	88	7	1	7
IN170005	3	9	88	0	0	88	0	88	0	88	7	1	7
IN170006	0	9	1	0	2	1	0	88	0	88	8	1	4
IN170006	3	9	88	0	2	88	0	88	0	88	8	1	4
IN170007	0	10	1	0	0	88	0	88	0	88	7	1	6
IN170007	8	8	88	1	2	88	0	88	0	88	7	2	4
IN170008	0	10	1	0	0	88	0	88	0	88	6	0	8
IN170008	7	9	88	0	8	88	0	88	0	88	0	0	7
IN170008	8	10	88	0	1	88	0	88	0	88	6	0	7
IN170008	9	10	88	0	0	88	0	88	0	88	6	0	8
IN170009	0	10	0	0	1	1	0	88	0	88	8	1	4
IN170009	3	9	88	1	2	88	0	88	0	88	9	2	1
IN170009	4	9	88	1	1	88	0	88	0	88	9	2	2
IN170010	0	10	1	0	0	88	0	88	0	88	8	1	5
IN170010	7	8	88	1	0	88	0	88	0	88	9	2	4
IN170010	8	9	88	0	0	88	0	88	0	88	8	1	6
IN170011	0	9	1	0	0	88	0	88	0	88	7	0	8
IN170011	4	7	88	1	3	88	6	88	0	88	0	0	7
IN170011	5	7	88	1	1	88	0	88	0	88	7	0	8
IN170012	0	10	1	0	3	1	0	88	0	88	9	0	2
IN170012	3	10	88	2	2	88	8	88	0	88	0	0	2
IN170012	4	10	88	0	0	88	8	88	0	88	0	0	6
IN170012	5	10	88	0	0	88	0	88	0	88	8	2	4
IN170013	0	9	1	0	0	88	0	88	0	88	8	3	4
IN170013	3	8	88	1	2	88	0	88	0	88	8	2	3
IN170013	4	8	88	1	1	88	0	88	0	88	8	3	3
IN170014	0	9	1	1	0	88	0	88	0	88	8	2	4
IN170014	4	8	88	2	2	88	2	88	8	88	0	0	2
IN170014	5	8	88	1	2	88	0	88	0	88	8	2	3
IN170015	0	10	1	1	1	0	0	88	0	88	7	0	5
IN170015	9	9	88	1	1	88	0	88	0	88	9	0	4
IN170016	0	10	1	0	0	88	0	88	0	88	8	1	5
IN170016	5	8	88	1	1	88	0	88	0	88	7	3	4
IN170016	6	8	88	1	3	88	0	88	0	88	7	2	3
IN170016	7	9	88	1	4	88	0	88	0	88	7	1	2
IN170017	0	10	1	0	0	88	0	88	0	88	8	1	5
IN170017	6	8	88	0	2	88	0	88	10	88	0	0	4
IN170017	7	8	88	2	2	88	0	88	0	88	8	2	2
IN170017	8	8	88	2	2	88	0	88	0	88	8	1	3
IN170018	0	8	1	0	0	88	0	88	0	88	7	5	4
IN170018	3	8	88	2	4	88	7	88	0	88	0	0	3
IN170018	4	9	88	1	1	88	0	88	0	88	7	1	5
IN170018	5	9	88	1	1	88	0	88	0	88	7	1	5
IN170018	6	10	88	0	0	88	0	88	0	88	7	1	6
IN170019	0	8	1	1	1	1	0	88	0	88	8	2	4
IN170019	12	8	88	1	2	88	1	88	0	88	8	2	2
IN170020	0	9	1	1	1	0	0	88	0	88	8	1	4
IN170020	3	8	88	2	6	88	1	88	0	88	0	0	7
IN170020	6	9	88	1	1	88	1	88	0	88	8	1	3
IN170020	7	10	88	0	0	88	0	88	0	88	8	0	6
IN170021	0	10	1	0	0	88	0	88	0	88	7	1	6
IN170021	9	9	88	0	1	88	0	88	0	88	7	1	6
IN170021	10	9	88	2	4	88	0	88	0	88	0	0	9
IN170022	0	10	1	0	0	88	0	88	0	88	7	2	5
IN170022	13	10	88	0	0	88	0	88	0	88	7	1	6
IN170022	14	10	88	0	0	88	0	88	0	88	7	1	6
IN170023	0	10	1	1	0	88	0	88	0	88	8	1	4
IN170023	8	9	88	2	1	88	0	88	0	88	8	1	3
IN170024	0	10	0	2	0	88	0	88	0	88	8	1	3
IN170024	8	9	88	1	2	88	0	88	0	88	8	2	1
IN170024	9	9	88	1	2	88	0	88	0	88	8	2	2
IN170025	0	10	1	0	0	88	0	88	0	88	7	1	6
IN170026	0	9	0	2	1	0	0	88	0	88	8	1	3
IN170026	3	7	88	0	0	88	0	88	0	88	9	6	2
IN170026	4	10	88	1	0	88	0	88	0	88	8	0	5
IN170027	0	9	1	0	0	88	0	88	0	88	7	2	6
IN170027	6	9	88	0	0	88	0	88	0	88	7	3	5
IN170027	7	9	88	0	0	88	0	88	0	88	7	3	5
IN170027	8	9	88	0	0	88	0	88	0	88	7	3	5
IN170027	9	9	88	0	0	88	0	88	0	88	7	3	5
IN170028	0	9	1	2	0	88	0	88	0	88	8	2	3
IN170028	4	8	88	0	0	88	0	88	0	88	9	4	3
IN170028	5	8	88	0	0	88	0	88	0	88	9	4	3
IN170029	0	8	1	1	0	88	0	88	0	88	8	2	5
IN170029	3	8	88	2	2	88	2	88	8	88	0	0	2
IN170029	4	9	88	0	0	88	0	88	0	88	8	1	6
IN170030	0	10	1	0	0	88	0	88	0	88	7	1	6
IN170030	3	8	88	0	3	88	0	88	4	88	0	0	9
IN170030	4	8	88	0	0	88	0	88	0	88	8	2	6
IN170030	5	10	88	0	0	88	0	88	0	88	7	1	6
IN170031	0	9	1	0	0	88	0	88	0	88	8	3	4
IN170031	3	8	88	2	1	88	0	88	0	88	8	2	3
IN170032	0	8	1	2	0	88	0	88	0	88	8	3	3
IN170032	4	9	88	1	0	88	0	88	0	88	4	2	8
IN170033	0	10	1	0	1	0	0	88	0	88	8	0	5
IN170033	28	10	88	1	2	88	0	88	0	88	8	1	2
IN170034	0	8	1	0	0	88	0	88	0	88	8	1	7
IN170034	28	8	88	0	4	88	0	88	0	88	8	1	3
IN170035	0	9	1	0	0	88	0	88	0	88	9	2	4
IN170035	3	9	88	0	0	88	0	88	0	88	9	1	5
IN170036	0	9	1	1	0	88	0	88	0	88	7	2	5
IN170036	10	12	88	0	0	88	0	88	0	88	0	0	12
IN170037	0	10	1	0	0	88	0	88	0	88	7	1	4
IN170037	5	12	88	0	0	88	0	88	0	88	0	0	12
IN170038	0	9	0	1	1	1	0	88	0	88	8	0	5
IN170038	4	9	88	0	1	88	0	88	0	88	0	0	14
IN170039	0	10	1	0	0	88	0	88	0	88	7	1	6
IN170039	5	8	88	1	2	88	0	88	0	88	7	2	4
IN170040	0	9	1	0	0	88	0	88	0	88	7	3	5
IN170040	5	12	88	0	0	88	0	88	0	88	0	0	12
IN170041	0	10	1	0	0	88	0	88	0	88	7	2	5
IN170041	6	10	88	0	0	88	0	88	0	88	7	2	5
IN170041	7	12	88	0	0	88	0	88	0	88	0	0	12
IN170042	0	8	1	2	0	88	0	88	0	88	8	3	3
IN170042	8	8	88	2	0	88	0	88	0	88	8	2	4
IN170043	0	10	1	0	1	1	0	88	0	88	7	2	4
IN170044	0	10	1	0	0	88	0	88	0	88	7	2	5
IN170044	7	10	88	0	1	88	0	88	0	88	0	0	9
IN170045	0	10	1	0	0	88	0	88	0	88	7	3	4
IN170045	4	9	88	1	1	88	8	88	0	88	0	0	5
IN170045	5	9	88	1	1	88	0	88	0	88	7	2	4
IN170046	0	10	1	0	0	88	0	88	0	88	7	2	5
IN170046	6	10	88	0	0	88	0	88	0	88	7	2	5
IN170046	7	10	88	0	0	88	0	88	0	88	0	0	14
IN170047	0	8	1	2	0	88	0	88	0	88	8	3	3
IN170047	3	8	88	2	2	88	0	88	0	88	8	2	2
IN170047	4	9	88	0	0	88	0	88	0	88	8	2	5
IN170048	0	10	1	2	0	88	0	88	0	88	7	2	3
IN170048	11	10	88	0	0	88	0	88	0	88	7	1	6
IN170049	0	9	1	1	1	0	0	88	0	88	8	1	4
IN170049	5	10	88	0	0	88	0	88	0	88	8	0	6
IN170050	0	9	1	0	0	88	1	1	0	88	8	1	5
IN170050	7	8	88	0	2	88	1	88	0	88	8	2	3
IN170050	8	8	88	0	3	88	0	88	0	88	8	2	3
IN170051	0	9	0	0	1	0	0	88	0	88	9	1	4
IN170052	0	9	0	1	0	88	0	88	0	88	8	0	6
IN170052	14	8	88	2	1	88	1	88	0	88	8	1	3
IN170053	0	8	1	0	0	88	0	88	0	88	9	4	3
IN170053	6	10	88	1	0	88	0	88	0	88	8	0	5
IN170054	0	9	1	0	1	1	0	88	0	88	8	1	5
IN170054	6	8	88	0	3	88	0	88	8	88	0	0	5
IN170054	7	8	88	0	1	88	0	88	0	88	8	2	5
IN170054	10	9	88	0	1	88	0	88	0	88	9	2	3
IN170054	11	9	88	0	0	88	0	88	0	88	8	1	6
IN170055	0	10	1	0	0	88	0	88	0	88	8	1	5
IN170055	8	8	88	0	2	88	0	88	8	88	0	0	6
IN170055	9	9	88	0	0	88	0	88	0	88	9	2	4
IN170055	10	9	88	2	3	88	0	88	0	88	0	0	10
IN170056	0	10	1	1	0	88	0	88	0	88	7	1	5
IN170056	10	10	88	1	0	88	0	88	0	88	7	1	5
IN170057	0	10	1	0	0	88	0	88	0	88	7	1	6
IN170057	3	9	88	0	1	88	0	88	0	88	9	2	3
IN170057	28	9	88	0	0	88	0	88	0	88	9	1	4
IN170058	0	10	1	1	0	88	0	88	0	88	7	1	5
IN170058	4	9	88	0	2	88	0	88	0	88	8	2	3
IN170058	28	9	88	0	1	88	0	88	0	88	9	2	3
IN170059	0	10	1	0	0	88	0	88	0	88	8	1	5
IN170059	10	7	88	0	1	88	0	88	0	88	8	3	6
IN170059	28	10	88	0	1	88	0	88	0	88	8	1	4
IN170060	0	10	1	0	1	1	0	88	0	88	8	1	4
IN170060	3	10	88	1	6	88	0	88	0	88	0	0	7
IN170060	4	10	88	0	2	88	0	88	0	88	8	2	2
IN170061	0	9	1	0	1	0	0	88	0	88	8	2	4
IN170061	7	13	88	1	0	88	0	88	0	88	0	0	10
IN170062	0	10	1	0	1	1	0	88	0	88	8	1	4
IN170062	10	9	88	0	1	88	3	88	0	88	8	1	2
IN170062	11	9	88	0	3	88	0	88	0	88	8	1	3
IN170062	30	9	88	0	0	88	0	88	0	88	8	1	6
IN170063	0	8	1	0	1	0	0	88	0	88	8	1	6
IN170064	0	8	1	0	2	0	0	88	0	88	8	1	5
IN170064	3	8	88	0	3	88	0	88	0	88	8	1	4
IN170064	4	9	88	0	0	88	0	88	0	88	8	0	7
IN170065	0	8	1	2	2	1	0	88	0	88	8	2	2
IN170065	4	9	88	1	1	88	0	88	0	88	8	2	3
IN170066	0	9	1	1	1	0	0	88	0	88	8	0	5
