CHILDID	SUPPRGID	SUPKNDR3	SUPWHOR3	SUPSRTR3	SUPENDR3	SUPFRQR3	SUPRIDR3	SUPEXPR3	SUPIMR301	SUPIMR302
IN160037	1	5	45	2006	99	6	12	4	88	88
IN160038	1	16	46	2007	99	1	80	4	6	4
IN160038	2	5	45	2003	99	3	2	4	1	88
IN160038	3	3	36	2007	99	5	80	3	7	88
IN160039	1	3	36	2006	99	4	80	3	7	8
IN160039	2	19	36	2006	99	3	80	4	5	7
IN160040	1	3	36	2006	99	4	80	2	5	88
IN160040	2	19	36	2008	99	8	80	4	8	7
IN160041	1	3	36	2007	99	5	80	4	88	88
IN160041	2	5	45	2001	99	6	2	4	88	88
IN160042	1	3	36	2008	99	4	80	2	7	88
IN160042	2	5	45	2004	99	3	2	4	2	1
IN160042	3	16	46	2006	99	1	80	4	6	4
IN160043	1	3	36	2007	99	5	80	4	1	88
IN160043	2	5	45	2004	99	3	2	4	2	5
IN160043	3	16	46	2006	99	6	80	4	2	6
IN160044	1	3	36	2006	99	6	80	4	2	88
IN160044	2	12	36	2006	99	1	80	4	6	2
IN160045	1	5	45	2007	99	4	2	5	4	3
IN160046	1	5	45	2007	99	5	5	5	9	88
IN160046	2	3	36	2007	99	5	80	2	9	88
IN160046	3	19	36	2008	2008	7	80	1	5	88
IN160047	1	3	36	2006	99	6	80	2	5	88
IN160047	2	5	45	2009	2009	7	2	4	5	1
IN160047	3	12	36	2006	99	1	0	4	6	88
IN160048	1	5	36	2007	99	7	2	4	5	88
IN160048	2	3	45	2008	99	5	2	4	1	88
IN160048	3	12	36	2007	99	1	0	2	3	6
IN160049	1	12	36	2008	99	1	80	1	4	2
IN160050	1	4	36	2007	99	5	80	4	1	7
IN160050	2	5	45	2007	99	3	2	4	5	88
IN160050	3	16	46	2006	99	8	80	4	6	88
IN160051	1	3	36	2006	99	4	80	3	7	8
IN160051	2	5	45	2007	99	8	5	4	3	7
IN160051	3	19	36	2006	99	3	2	4	5	7
IN160052	1	3	36	2007	99	5	2	4	1	5
IN160052	2	5	45	2009	2009	8	2	4	5	88
IN160052	3	8	36	2008	2008	7	2	5	5	88
IN160053	1	5	45	2008	2008	7	3	4	5	1
IN160053	2	3	36	2008	99	5	80	3	9	88
IN160053	3	19	36	2007	99	1	5	4	1	88
IN160054	1	5	45	2003	99	3	2	4	6	88
IN160054	2	3	36	2007	99	4	80	4	4	88
IN160054	3	19	36	2003	99	3	80	4	5	1
IN160055	1	19	36	2007	99	3	2	4	4	2
IN160055	2	3	36	2002	99	5	2	2	4	2
IN160055	3	5	45	2008	99	8	2	4	5	8
IN160056	1	3	36	2008	99	5	2	2	5	88
IN160056	2	5	45	2007	2007	7	2	4	1	88
IN160056	3	16	36	2006	99	1	0	4	6	4
IN160058	1	3	36	2007	99	5	80	2	1	7
IN160059	1	5	45	2007	99	5	4	4	3	88
IN160059	2	3	36	2007	99	5	80	3	1	88
IN160059	3	12	36	2005	99	1	8	4	4	88
IN160060	1	5	45	2007	99	8	2	4	5	3
IN160060	2	3	36	2006	99	4	80	4	7	8
IN160060	3	16	36	2007	99	6	80	4	4	6
IN160061	1	12	36	2006	99	8	28	2	4	88
IN160063	1	5	45	2006	99	8	3	4	4	7
IN160063	2	3	36	2006	99	5	80	4	7	8
IN160064	1	3	36	2007	99	5	80	3	7	88
IN160064	2	5	45	2006	99	3	2	4	2	88
IN160064	3	16	46	2005	99	1	80	4	6	88
IN160065	1	3	36	2009	99	6	2	4	6	88
IN160065	2	5	45	1999	99	4	2	5	88	88
IN160065	3	19	36	2008	99	7	2	4	88	88
IN160066	1	3	36	2007	99	5	80	3	88	88
IN160066	2	5	45	2004	99	3	2	4	88	88
IN160066	3	16	46	2006	99	1	80	4	6	88
IN160067	1	3	36	2007	99	5	80	4	7	88
IN160067	2	5	45	2004	99	3	2	4	5	88
IN160067	3	16	46	2006	99	1	80	4	6	88
IN160068	1	5	45	2004	99	6	2	4	8	5
IN160068	2	3	36	2006	99	5	80	4	2	7
IN160069	1	5	45	2004	99	8	3	4	9	88
IN160069	2	12	36	2003	2006	6	28	4	88	88
IN160070	1	5	45	2009	99	7	4	3	77	77
IN160070	2	12	46	2006	99	1	0	5	1	4
IN160070	3	19	36	2006	99	3	80	5	2	88
IN160071	1	5	45	2005	99	5	2	5	3	88
IN160071	2	19	42	2008	99	5	80	5	3	88
IN160071	3	16	36	2006	99	1	80	5	1	4
IN160072	1	3	36	2006	99	4	80	4	1	88
IN160072	2	5	45	2005	99	6	80	4	6	88
IN160072	3	12	36	2006	2008	1	0	4	6	2
IN160073	1	3	36	2008	99	5	5	3	1	88
IN160073	2	5	45	2009	99	8	5	4	5	88
IN160073	3	17	36	2008	99	1	0	4	4	88
IN160074	1	3	36	2006	99	4	80	4	2	88
IN160074	2	5	45	2008	99	6	6	4	5	88
IN160074	3	12	36	2008	99	1	29	3	6	2
IN160075	1	3	36	2007	99	5	80	4	2	7
IN160076	1	3	36	2007	99	5	80	4	7	2
IN160076	2	19	36	2005	99	3	80	4	2	1
IN160076	3	19	36	2009	99	7	4	3	88	88
IN160077	1	3	36	2007	99	6	80	2	88	88
IN160078	1	5	45	2009	2009	7	2	2	5	88
IN160078	2	3	36	2009	99	7	1	3	5	88
IN160078	3	19	36	2007	99	1	0	4	6	4
IN160079	1	12	36	2006	99	6	0	4	6	88
IN160079	2	3	36	2007	99	5	80	2	88	88
IN160080	1	3	36	2006	99	4	2	2	88	88
IN160080	2	5	45	2004	99	6	2	4	6	88
IN160080	3	12	36	2007	99	1	0	4	1	2
IN160081	1	5	45	2008	99	4	2	4	3	88
IN160081	2	12	36	2007	99	1	3	4	1	2
IN160081	3	19	36	2007	99	3	1	4	3	4
IN160082	1	5	45	2007	99	6	2	4	6	88
IN160083	1	19	36	2004	99	3	1	4	8	7
IN160083	2	16	36	2006	99	6	5	4	4	6
IN160083	3	19	36	2008	99	8	4	4	7	8
IN160084	1	5	45	2007	99	6	3	4	3	88
IN160086	1	3	36	2006	99	6	80	2	3	88
IN160086	2	5	45	2006	99	6	3	4	88	88
IN160086	3	12	36	2006	99	1	80	5	1	4
IN160086	4	19	36	2008	99	7	3	4	88	88
IN160087	1	19	36	2006	-77	7	80	4	3	2
IN160087	2	3	36	2006	99	5	80	3	2	88
IN160087	3	12	36	2006	99	6	0	4	6	88
IN160088	1	19	36	2006	99	3	1	4	5	7
IN160088	2	3	45	2006	99	8	3	4	7	8
IN160089	1	4	45	2009	99	3	4	4	1	3
IN160090	1	3	36	2008	99	3	80	4	7	88
IN160090	2	5	45	2003	99	5	3	4	5	2
IN160091	1	19	36	2008	99	7	1	3	88	88
IN160091	2	12	36	2006	99	6	0	5	6	88
IN160091	3	5	45	2006	99	8	2	4	88	88
IN160092	1	5	45	2009	99	7	2	3	9	88
IN160092	2	3	36	2007	99	5	2	3	5	88
IN160092	3	19	36	2009	99	3	2	4	5	1
IN160093	1	3	36	2008	99	5	80	4	7	88
IN160093	2	5	45	2006	99	3	2	4	2	88
IN160094	1	5	45	2007	99	6	2	4	3	88
IN160095	1	19	36	2008	99	7	2	3	88	88
IN160095	2	12	36	2006	99	6	0	4	6	88
IN160095	3	3	36	2007	99	5	80	3	88	88
IN160096	1	3	36	2006	99	4	80	2	88	88
IN160096	2	5	45	2001	99	6	80	4	88	88
IN160096	3	12	36	2007	99	1	0	5	1	2
IN160097	1	3	36	2007	99	4	80	4	7	88
IN160097	2	5	45	2004	99	3	2	4	1	88
IN160098	1	5	45	2008	99	6	4	4	9	88
IN160098	2	19	36	2009	99	7	80	3	9	88
IN160098	3	12	36	2006	99	1	80	4	1	88
IN160099	1	3	36	2009	99	7	3	2	5	88
IN160099	2	12	36	2008	99	1	28	4	6	4
IN160099	3	19	36	2008	99	3	1	3	2	88
IN160100	1	19	36	2002	2003	7	1	4	88	88
IN160100	2	5	45	2009	99	8	2	4	1	5
IN160100	3	12	36	2007	99	6	0	4	6	88
IN170001	1	16	46	2006	99	1	7	4	2	6
IN170001	2	19	43	2007	2009	1	9	4	1	88
IN170001	3	5	45	2007	2007	8	2	2	9	88
IN170001	4	3	36	2006	99	7	2	4	1	5
IN170002	1	5	41	2006	99	5	3	4	2	88
IN170002	2	19	36	2008	99	3	1	4	5	88
IN170004	1	19	43	2004	2007	1	0	3	5	88
IN170004	2	16	46	2004	99	1	3	3	4	88
IN170004	3	5	45	2000	99	8	2	3	9	88
IN170005	1	12	46	2009	99	1	0	4	2	6
IN170006	1	19	36	2007	2007	4	2	4	5	88
IN170006	2	14	36	2008	99	2	2	3	2	88
IN170007	1	12	46	2004	99	6	80	4	6	88
IN170007	2	14	36	2006	99	5	80	4	1	88
IN170007	3	19	36	2007	2007	6	88	4	9	88
IN170008	1	19	36	2008	2008	8	4	5	1	88
IN170008	2	12	46	2004	99	1	7	4	1	2
IN170008	3	14	36	2007	99	1	4	4	1	88
IN170009	1	12	46	2005	99	1	3	4	2	88
IN170009	2	19	43	2005	2007	1	0	3	1	88
IN170009	3	14	36	2007	99	7	80	2	5	88
IN170009	4	5	45	2000	99	8	2	3	2	88
IN170010	1	19	36	2008	99	3	1	3	5	88
IN170011	1	12	46	2006	99	1	5	3	2	88
IN170011	2	5	45	2006	99	4	2	3	1	4
IN170011	3	5	36	2008	2008	8	1	3	1	4
IN170012	1	16	36	2007	99	6	0	3	6	2
IN170012	2	3	36	2007	99	7	2	3	1	5
IN170013	1	16	46	2005	2006	1	4	3	1	2
IN170013	2	3	36	2007	99	3	1	4	1	88
IN170013	3	3	36	2007	99	3	2	4	1	88
IN170014	1	16	46	2004	99	1	0	3	3	4
IN170014	2	3	36	2008	99	3	1	4	1	2
IN170014	3	3	36	2008	99	3	2	4	1	2
IN170015	1	5	45	2000	99	5	4	4	1	2
IN170015	2	12	46	2004	99	1	9	4	1	2
IN170015	3	19	36	2008	2008	8	3	4	1	2
IN170015	4	3	36	2006	99	1	4	2	1	2
IN170016	1	12	46	2004	99	1	5	4	6	4
IN170016	2	19	36	2006	2007	6	3	2	3	5
IN170016	3	3	36	2006	99	3	80	3	1	5
IN170017	1	12	46	2004	99	6	80	2	6	88
IN170017	2	5	45	2006	99	6	3	4	8	88
IN170017	3	3	36	2006	99	3	80	4	5	2
IN170018	1	12	46	2006	99	6	4	4	6	88
IN170018	2	19	36	2008	2008	6	1	1	1	88
IN170018	3	14	36	2007	99	7	8	4	5	88
IN170019	1	9	43	2009	99	2	11	3	1	88
IN170019	2	12	46	2006	99	1	12	4	2	4
IN170019	3	5	45	2004	99	8	8	3	5	88
IN170020	1	12	46	2006	99	1	6	4	2	88
IN170020	2	19	36	2007	99	3	80	5	1	88
IN170021	1	16	36	2009	99	1	0	3	2	88
IN170022	1	12	46	2006	99	1	13	4	6	88
IN170022	2	19	36	2008	2008	7	7	4	3	88
IN170023	1	19	36	2009	2009	7	2	3	1	5
IN170023	2	17	36	2009	2009	7	2	3	5	88
IN170024	1	14	36	2007	9	7	80	4	2	88
IN170024	2	19	43	2005	2007	1	0	3	5	88
IN170024	3	5	45	2002	99	8	2	3	2	88
IN170024	4	12	46	2005	99	1	0	4	2	88
IN170025	1	12	46	2008	99	6	0	4	6	88
IN170025	2	19	36	2002	2002	6	0	4	4	88
IN170026	1	1	36	2000	99	6	2	4	4	88
IN170026	2	12	46	2008	99	1	0	3	2	88
IN170026	3	8	7	2006	2006	7	2	4	5	88
IN170027	1	12	46	2006	99	6	6	4	6	88
IN170027	2	19	36	2008	2008	6	4	4	5	88
IN170027	3	16	36	2006	99	6	7	4	4	7
IN170028	1	16	46	2004	99	1	0	5	4	3
IN170029	1	16	46	2007	99	1	0	3	1	2
IN170029	2	16	46	2007	99	1	4	3	1	2
IN170029	3	19	36	2006	99	3	1	4	88	88
IN170030	1	12	36	2008	99	1	4	1	4	6
IN170031	1	3	36	2006	99	3	1	4	1	2
IN170032	1	16	46	2007	99	1	0	3	4	5
IN170033	1	16	36	2006	99	6	0	3	4	2
IN170033	2	3	36	2007	99	3	80	3	88	88
IN170033	3	19	36	2008	2009	6	2	4	88	88
IN170034	1	16	36	2002	99	6	28	3	4	2
IN170034	2	3	36	2007	99	3	80	3	88	88
IN170035	1	3	36	2006	99	5	80	4	2	88
IN170036	1	12	46	2007	2009	1	0	1	3	88
IN170036	2	14	36	2008	99	4	4	2	5	88
IN170036	3	19	36	2007	2007	8	4	5	8	3
IN170037	1	12	46	2006	99	1	0	3	1	2
IN170037	2	19	36	2008	2008	8	3	4	8	3
IN170038	1	19	36	2008	2008	7	2	4	5	88
IN170038	2	12	46	2008	99	1	0	4	2	88
IN170038	3	5	45	2006	99	8	2	3	2	88
IN170039	1	12	46	2006	99	1	4	4	4	6
IN170039	2	14	36	2007	99	4	3	4	5	2
IN170039	3	19	36	2007	2007	8	3	4	9	5
IN170039	4	16	36	2007	2009	6	4	4	4	7
IN170040	1	19	36	2007	2007	8	4	4	5	8
IN170040	2	19	36	2008	2008	8	1	4	1	3
IN170041	1	12	46	2006	99	1	0	4	1	2
IN170043	1	12	46	2007	99	1	0	3	1	2
IN170044	1	14	36	2008	99	4	5	4	4	88
IN170045	1	12	46	2006	99	6	0	4	4	88
IN170045	2	14	36	2008	99	4	3	4	4	1
IN170046	1	19	36	2008	2008	1	1	2	1	4
IN170046	2	14	36	2007	99	4	4	1	5	88
IN170047	1	3	36	2008	99	3	2	3	1	2
IN170048	1	12	46	2006	99	1	0	4	4	6
IN170048	2	19	36	2008	2008	7	8	2	5	88
IN170049	1	14	36	2007	99	7	2	4	2	88
IN170049	2	16	46	2009	99	1	0	4	2	88
IN170049	3	1	36	2000	99	6	2	5	1	2
IN170049	4	19	43	2004	2005	1	0	3	1	88
IN170050	1	12	46	2005	99	1	7	2	2	88
IN170050	2	19	43	2004	2007	1	0	3	1	88
IN170050	3	14	36	2007	99	7	3	2	2	5
IN170050	4	1	36	2000	99	6	3	3	2	88
IN170051	1	1	36	2000	99	6	1	4	1	88
IN170051	2	14	36	2007	99	7	3	4	2	88
IN170051	3	12	46	2009	99	1	1	2	88	88
IN170052	1	19	43	2006	99	1	12	3	1	88
IN170052	2	12	46	2006	99	1	14	4	2	88
IN170052	3	14	36	2007	99	7	3	4	2	88
IN170053	1	19	41	2006	2006	8	3	4	1	88
IN170053	2	1	36	2006	99	6	1	4	2	88
IN170053	3	14	36	2007	99	7	4	4	5	88
IN170053	4	12	46	2009	99	1	6	4	2	88
IN170054	1	19	36	2007	99	3	1	4	5	2
IN170054	2	16	36	2004	99	1	80	4	4	88
IN170055	1	19	36	2009	99	3	1	4	5	88
IN170055	2	16	36	2004	99	1	80	4	2	88
IN170055	3	3	36	2008	99	5	80	4	1	4
IN170056	1	16	46	2008	99	1	0	2	1	2
IN170057	1	19	36	2008	99	3	2	3	4	88
IN170057	2	16	36	2007	99	1	80	4	2	88
IN170058	1	19	36	2009	99	3	1	1	5	88
IN170058	2	16	36	2004	99	1	4	1	1	88
IN170059	1	12	46	2005	99	1	10	2	1	4
IN170059	2	14	36	2008	99	1	4	2	1	4
IN170060	1	19	36	2005	99	1	3	3	2	6
IN170060	2	16	36	2000	99	6	3	3	4	88
IN170061	1	16	36	2007	99	6	5	3	6	4
IN170062	1	19	36	2007	2009	1	11	3	2	4
IN170062	2	16	36	2007	99	6	10	3	4	88
IN170063	1	16	36	2007	2008	1	0	3	2	88
IN170063	2	16	36	2007	2008	6	0	3	4	88
IN170064	1	16	36	2005	99	1	3	3	2	4
IN170065	1	16	46	2007	99	1	0	3	4	7
IN170065	2	19	36	2006	99	1	6	4	5	88
IN170066	1	19	43	2006	2009	1	0	4	1	88
IN170066	2	1	36	2004	99	6	3	4	2	88
IN170066	3	14	36	2009	99	7	3	2	2	88
IN170066	4	12	46	2009	99	1	0	4	2	88
IN170067	1	19	36	2007	99	3	1	1	2	88
IN170067	2	5	36	2008	2008	6	2	1	2	88
IN170067	3	3	36	2007	99	5	80	1	1	2
IN170068	1	8	36	2007	2007	7	5	4	88	88
IN170069	1	19	36	2007	99	3	1	4	2	88
IN170069	2	16	46	2007	99	1	80	4	2	88
IN170071	1	16	46	1992	99	6	3	3	4	2
IN170072	1	16	46	2001	99	1	5	3	3	4
IN170072	2	19	36	2006	99	3	2	4	1	5
IN170073	1	16	46	2004	99	1	28	3	4	2
IN170073	2	3	36	2007	99	3	3	3	1	2
IN170073	3	19	36	2006	99	3	1	4	5	88
IN170075	1	12	42	2006	99	1	28	3	2	4
IN170076	1	12	50	2007	99	1	4	4	1	4
IN170078	1	12	46	2004	99	1	30	4	6	1
IN170078	2	19	36	2008	2008	8	6	4	7	5
IN170078	3	14	36	2008	99	5	6	4	5	3
IN170079	1	12	46	2004	99	1	28	2	2	88
IN170079	2	1	36	2002	99	6	1	3	88	88
IN170080	1	14	36	2006	99	7	4	4	2	88
IN170080	2	12	46	2006	99	1	0	4	2	88
IN170080	3	19	36	2008	2009	7	4	4	5	88
IN170081	1	5	45	2004	99	8	2	4	2	5
IN170081	2	12	46	2005	99	1	1	3	2	88
IN170081	3	19	43	2005	2007	1	0	3	1	88
IN170081	4	14	36	2007	99	7	2	4	2	88
IN170082	1	19	43	2005	2006	1	0	3	1	88
IN170083	1	14	36	2006	99	7	2	4	2	5
IN170083	2	12	46	2007	99	1	0	4	2	88
IN170084	1	12	46	2007	99	1	0	3	4	2
IN170084	2	14	36	2008	99	4	2	4	5	3
IN170086	1	1	36	2002	99	6	1	4	2	88
IN170086	2	14	36	2007	99	7	1	4	2	88
IN170086	3	12	46	2007	99	1	28	3	1	88
IN170087	1	16	36	2001	99	6	11	3	4	2
IN170088	1	16	36	2000	99	6	4	3	4	2
IN170089	1	12	46	2004	99	1	3	3	4	1
IN170089	2	19	36	2008	2008	8	1	2	5	88
IN170089	3	14	36	2009	99	5	2	4	5	1
IN170091	1	3	36	2007	99	5	80	4	2	88
IN170091	2	16	36	2007	99	1	80	4	2	88
IN170092	1	12	46	2003	99	1	7	3	1	2
IN170093	1	12	46	2003	99	1	6	3	3	4
IN170093	2	14	36	2008	99	5	4	4	5	1
IN170094	1	3	36	2007	99	7	4	3	2	88
IN170095	1	12	46	2003	99	1	7	3	1	4
IN170095	2	8	36	2008	2008	8	3	4	3	8
IN170095	3	19	36	2008	2008	8	2	2	4	1
IN170096	1	16	46	2007	99	1	0	4	3	4
IN170096	2	19	36	2006	99	3	1	4	5	1
IN170097	1	16	46	2006	99	1	0	3	3	4
IN170097	2	3	36	2007	99	3	3	3	1	2
IN170097	3	19	36	2006	99	4	2	4	5	1
IN170098	1	16	46	2005	99	6	28	3	2	4
IN170098	2	19	36	2007	2007	8	2	3	5	88
IN170099	1	16	46	2007	99	1	80	3	2	88
IN170099	2	19	36	2007	99	3	2	4	2	88
IN170100	1	12	46	2005	99	1	28	4	2	88
IN170100	2	19	43	2005	2007	1	0	4	1	88
IN170100	3	14	36	2006	99	7	4	4	5	88
IN180001	1	12	46	2004	99	1	17	4	4	2
IN180001	2	12	36	2006	99	6	13	4	4	88
IN180001	3	19	36	2007	99	3	1	4	5	88
IN180001	4	19	36	2009	2009	8	1	4	2	88
IN180002	1	12	46	2004	2008	1	7	3	4	2
IN180003	1	16	46	2008	99	6	0	3	4	6
IN180003	2	19	36	2008	99	1	0	3	2	88
IN180004	1	16	46	2007	99	1	80	4	2	88
IN180004	2	19	36	2007	99	3	2	4	2	88
IN180005	1	16	36	2002	99	6	4	3	4	2
IN180005	2	6	36	2007	2009	3	1	4	2	88
IN180005	3	14	36	2007	99	2	2	3	2	88
IN180006	1	16	46	2009	99	1	0	4	2	88
IN180007	1	12	46	2006	2007	1	0	4	1	2
IN180008	1	16	46	2002	99	1	5	4	3	4
IN180008	2	19	36	2007	99	3	1	5	5	1
IN180009	1	16	46	2001	99	1	4	4	3	4
IN180010	1	19	36	2009	99	3	2	4	2	88
IN180011	1	19	36	2007	99	3	1	4	5	88
IN180012	1	5	36	2007	2007	6	3	4	4	88
IN180012	2	19	36	2007	99	3	2	4	2	88
IN180012	3	14	36	2009	99	2	2	3	4	88
IN180013	1	19	36	2008	2008	4	2	4	5	88
IN180013	2	14	36	2007	99	2	2	3	2	88
IN180014	1	12	46	2005	99	1	0	4	2	88
IN180014	2	5	45	2004	99	6	2	3	5	88
IN180015	1	19	36	2008	99	3	2	3	5	88
IN180015	2	16	46	2007	99	1	0	4	2	88
IN180017	1	19	36	2007	99	3	4	4	2	88
IN180019	1	16	46	2007	99	1	80	4	2	88
IN180019	2	3	36	2007	99	5	80	4	2	88
IN180019	3	19	36	2008	99	3	1	4	2	88
IN180020	1	16	46	2007	99	1	80	4	2	88
IN180021	1	16	46	2007	99	1	80	4	2	88
IN180021	2	3	36	2009	99	5	8	4	2	88
IN180022	1	16	46	2008	99	1	0	3	4	3
IN180023	1	16	46	2007	99	1	80	4	2	88
IN180023	2	3	36	2007	99	5	80	4	2	88
IN180024	1	14	36	2009	99	5	2	2	2	4
IN180025	1	19	36	2008	99	3	1	4	5	1
IN180027	1	8	36	2007	2007	7	11	4	88	88
IN180028	1	12	46	2005	99	1	6	4	2	88
IN180028	2	19	43	2004	99	1	6	3	1	88
IN180030	1	12	46	2005	99	1	3	3	2	88
IN180030	2	19	43	2005	2006	1	0	3	1	88
IN180031	1	16	46	2001	99	6	6	4	4	2
IN180031	2	19	36	2007	99	3	1	4	88	88
IN180032	1	16	46	2008	99	6	0	4	4	2
IN180032	2	19	36	2007	99	3	1	4	88	88
IN180033	1	16	46	2001	99	6	4	3	4	88
IN180033	2	19	36	2005	99	1	0	4	2	88
IN180034	1	12	46	2006	99	1	0	3	1	4
IN180034	2	19	36	2008	2008	8	3	4	8	5
IN180035	1	5	36	2008	2008	8	1	4	5	88
IN180036	1	16	46	2007	99	1	80	4	2	88
IN180036	2	3	36	2007	99	5	80	4	2	88
IN180036	3	19	36	2007	99	3	1	4	2	88
IN180038	1	16	46	2008	99	1	0	4	3	4
IN180038	2	19	36	2004	99	3	5	4	5	1
IN180039	1	16	46	2007	99	1	80	4	2	88
IN180039	2	3	36	2009	99	6	5	4	2	88
IN180040	1	3	36	2009	99	5	80	4	2	88
IN180040	2	16	46	2007	99	1	0	3	2	88
IN180041	1	3	36	2009	99	5	2	4	2	88
IN180041	2	16	46	2005	99	1	80	4	2	88
IN180042	1	3	36	2009	99	6	80	3	2	88
IN180042	2	16	46	2009	99	1	80	4	2	88
IN180043	1	16	46	2007	99	1	9	3	2	4
IN180043	2	14	36	2006	99	5	6	3	2	4
IN180043	3	5	41	1999	99	5	7	3	6	88
IN180044	1	16	46	2007	99	1	0	3	2	4
IN180044	2	19	36	2007	2007	5	2	4	5	88
IN180044	3	19	36	2009	99	3	2	4	2	5
IN180045	1	16	36	2007	99	6	26	3	4	88
IN180045	2	19	36	2008	99	3	18	4	2	4
IN180045	3	14	36	2007	99	2	80	3	2	88
IN180046	1	16	46	2002	99	6	5	3	2	4
IN180046	2	19	36	2008	99	3	1	4	2	88
IN180047	1	3	36	2007	99	5	80	4	2	88
IN180047	2	16	46	2007	99	1	80	3	2	88
IN180048	1	16	46	2000	99	6	4	3	2	4
IN180048	2	14	36	2008	99	2	13	3	2	88
IN180048	3	19	36	2007	2007	4	2	4	5	88
IN180049	1	19	43	2007	99	1	8	4	1	88
IN180049	2	6	36	2009	99	3	10	4	88	88
IN180050	1	16	46	2005	99	1	6	4	3	4
IN180051	1	3	36	2008	99	5	80	3	2	88
IN180051	2	16	46	2007	99	1	80	4	2	88
IN180053	1	12	46	2007	99	1	0	3	1	2
IN180054	1	12	36	2004	99	1	28	3	1	2
IN180055	1	16	46	2008	99	1	0	4	3	4
IN180055	2	19	36	2006	99	3	1	4	5	1
IN180056	1	16	46	2005	99	1	0	4	3	4
IN180057	1	14	36	2007	99	2	3	3	2	88
IN180058	1	12	46	2009	99	1	32	4	1	4
IN180058	2	19	36	1988	99	3	29	4	5	88
IN180058	3	14	36	2007	99	5	29	4	2	4
IN180058	4	5	45	2000	99	5	29	4	2	88
IN180059	1	3	36	2007	99	5	80	3	2	88
IN180059	2	16	46	2007	99	1	80	4	2	88
IN180060	1	16	46	2001	99	1	4	3	3	4
IN180062	1	19	36	2007	99	2	9	4	2	88
IN180062	2	16	46	2002	99	6	6	3	4	88
IN180063	1	19	36	2007	99	2	29	4	2	88
IN180063	2	16	46	2007	99	1	3	4	2	88
IN180064	1	3	36	2008	99	5	80	3	2	88
IN180065	1	16	46	2005	99	1	28	4	3	4
IN180065	2	19	36	2009	99	3	2	4	5	1
IN180066	1	12	46	2009	99	1	29	4	2	4
IN180067	1	14	36	2008	99	2	3	3	2	88
IN180067	2	16	46	2002	99	6	5	3	4	2
IN180067	3	19	36	2008	99	3	1	4	2	88
IN180068	1	3	36	2007	99	5	80	4	2	88
IN180068	2	19	36	2008	99	3	2	4	2	88
IN180068	3	16	46	2007	99	1	80	3	2	88
IN180069	1	16	46	2006	99	1	0	4	3	4
IN180069	2	19	36	2008	99	3	1	4	5	1
IN180070	1	12	46	2006	99	1	4	3	1	2
IN180070	2	19	36	2007	2007	8	2	5	8	5
IN180071	1	14	36	2008	99	2	4	3	2	4
IN180071	2	19	36	2008	2008	4	2	4	5	88
IN180071	3	19	36	2007	2009	3	2	4	2	5
IN180072	1	19	36	2009	99	3	1	4	2	88
IN180072	2	3	36	2007	99	5	80	3	2	88
IN180073	1	16	46	2005	99	1	5	4	3	4
IN180074	1	12	46	2007	99	1	3	4	2	6
IN180075	1	16	46	2008	2009	6	0	3	4	88
IN180076	1	16	46	2007	99	1	80	3	2	88
IN180076	2	3	36	2009	99	3	80	3	2	88
IN180077	1	3	36	2007	99	7	3	3	2	88
IN180078	1	3	36	2007	99	7	6	3	2	88
IN180079	1	19	36	2006	99	1	1	4	1	5
IN180080	1	12	46	2004	2007	1	4	4	1	2
IN180081	1	3	36	2007	99	5	80	4	2	88
IN180081	2	19	36	2009	99	3	1	4	2	88
IN180082	1	19	36	2008	2008	6	4	2	2	88
IN180082	2	14	36	2008	99	2	2	3	2	88
IN180083	1	19	36	2009	99	3	1	3	2	88
IN180085	1	12	46	2001	99	1	7	3	6	1
IN180085	2	19	36	2008	2008	8	3	4	5	7
IN180086	1	19	36	2008	2008	8	1	3	5	7
IN180087	1	16	46	2003	99	1	4	4	3	4
IN180089	1	12	46	2004	99	1	4	3	1	2
IN180091	1	14	36	2007	99	2	2	3	2	5
IN180093	1	14	36	2008	99	2	3	3	2	88
IN180093	2	19	36	2007	99	3	1	4	2	4
IN180095	1	12	46	2009	99	1	0	4	2	6
IN180095	2	19	36	2008	99	3	9	4	5	88
IN180096	1	16	46	2007	99	4	5	4	3	4
IN180096	2	19	36	2007	99	3	1	4	5	1
IN180097	1	6	36	2009	99	3	5	5	88	88
IN180097	2	19	43	2004	99	1	0	4	1	88
IN180097	3	1	36	2002	99	6	1	4	2	88
IN180099	1	19	36	2004	99	3	2	4	5	1
IN180100	1	12	36	2009	2009	6	80	4	4	88
IN180100	2	19	36	2007	99	3	80	4	2	88
IN180100	3	3	36	2007	99	5	80	4	1	88
IN190001	1	19	36	2009	99	3	1	4	5	1
IN190002	1	19	36	2007	2007	6	4	3	5	2
IN190002	2	16	46	2008	99	1	0	4	2	4
IN190002	3	14	36	2007	99	3	80	3	2	88
IN190003	1	12	46	2007	99	1	0	4	3	4
IN190003	2	19	36	2001	99	3	1	4	5	1
IN190003	3	14	36	2007	99	7	2	4	1	2
IN190004	1	16	46	2007	99	1	80	4	2	88
IN190004	2	3	36	2007	99	5	80	4	2	88
IN190004	3	5	41	2006	99	5	6	4	5	88
IN190005	1	1	40	2009	2009	6	1	4	2	88
IN190005	2	3	36	2007	99	5	2	4	2	88
IN190005	3	16	46	2007	99	1	80	4	2	88
IN190006	1	16	46	2007	99	1	80	4	2	88
