childid	id	age	memsex	relate	livhse	dthunexp	adultedc	grade	hsstrtr3	strtyrr3	strmthr3	grader3	stillr3	whynotr3	agegrdr3	perfr3	feesr3	disabr3	actr3	monthsr3	daysr3	hoursr3	sleepr3	chcarer3	hhchrer3	npywrkr3	paywrkr3	schoolr3	studyr3	playr3	hrewrkr3	nohrer3	wrkprjr3	numdysr3	rsnfewr3	tywrkr31	tywrkr32	tywrkr33	wgercdr3
ET161002	2	44	2	1	1	 	 	0	 	 	 	 	 	 	 	 	 	0	15	12	7	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161002	3	22	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161002	4	20	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161002	15	10	2	7	1	 	 	 	1	2001	2	2	1	 	 	3	60	0	15	12	5	5	9	1	4	0	0	6	2	2	 	 	 	 	 	 	 	 	 
ET161003	0	14	2	0	1	 	 	 	1	1997	1	4	1	 	 	3	200	0	15	12	7	8	8	2	4	1	0	6	1	2	 	 	 	 	 	 	 	 	 
ET161003	1	41	1	1	1	 	 	0	 	 	 	 	 	 	 	 	 	0	1	12	6	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161003	2	33	2	1	1	 	 	0	 	 	 	 	 	 	 	 	 	0	15	12	7	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161003	3	16	2	7	1	 	 	 	1	1996	1	6	1	 	 	3	300	0	15	12	7	6	7	1	3	1	0	8	1	3	 	 	 	 	 	 	 	 	 
ET161003	4	12	1	7	1	 	 	 	1	1999	1	3	1	 	 	3	150	0	15	12	7	3	8	0	2	3	0	7	2	2	 	 	 	 	 	 	 	 	 
ET161003	15	9	2	7	1	 	 	 	1	2001	1	1	1	 	 	4	80	0	15	12	7	1	9	1	2	0	0	6	1	5	 	 	 	 	 	 	 	 	 
ET161003	16	7	2	7	1	 	 	 	0	 	 	 	 	29	 	 	88	0	17	 	 	 	9	0	0	0	0	0	0	15	 	 	 	 	 	 	 	 	 
ET161003	17	4	1	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161003	18	0	1	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161004	0	15	2	0	1	 	 	 	1	1995	1	7	1	 	 	3	55	0	15	12	6	6	7	2	3	1	0	7	2	2	 	 	 	 	 	 	 	 	 
ET161004	1	38	1	1	1	 	 	7	 	 	 	 	 	 	 	 	 	0	1	8	5	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161004	2	31	2	1	1	 	 	0	 	 	 	 	 	 	 	 	 	0	15	12	7	9	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161004	3	12	1	7	1	 	 	 	1	1999	1	3	1	 	 	1	29	0	15	5	5	6	7	2	2	2	0	7	3	1	 	 	 	 	 	 	 	 	 
ET161004	15	7	2	7	1	 	 	 	0	 	 	 	 	19	 	 	88	0	15	6	6	5	9	10	2	0	0	0	0	3	 	 	 	 	 	 	 	 	 
ET161004	16	10	1	7	1	 	 	 	1	1999	1	1	1	 	 	1	38	0	15	5	6	5	7	1	3	2	0	6	2	3	 	 	 	 	 	 	 	 	 
ET161004	17	4	1	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161004	18	1	2	1	1	 	 	0	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161005	0	15	1	0	1	 	 	 	1	1998	1	4	1	 	 	2	30	0	15	12	7	4	8	2	4	0	0	5	2	3	 	 	 	 	 	 	 	 	 
ET161005	1	55	1	1	1	 	 	0	 	 	 	 	 	 	 	 	 	0	1	3	5	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161005	2	45	2	1	1	 	 	0	 	 	 	 	 	 	 	 	 	0	15	12	7	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161005	3	27	2	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161005	4	23	1	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	1	3	5	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161005	5	21	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161005	6	19	1	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161005	7	17	2	7	1	 	 	 	1	1995	1	6	1	 	 	3	70	0	15	12	7	4	7	4	4	0	0	5	2	2	 	 	 	 	 	 	 	 	 
ET161005	8	13	1	7	1	 	 	 	1	2000	1	2	1	 	 	2	30	0	15	12	7	1	10	0	1	0	0	5	2	6	 	 	 	 	 	 	 	 	 
ET161005	9	70	2	6	1	 	 	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161006	0	14	1	0	1	 	 	 	1	1998	2	4	1	 	 	2	40	0	15	12	7	6	8	0	2	4	0	7	1	2	 	 	 	 	 	 	 	 	 
ET161006	1	60	1	1	1	 	 	0	 	 	 	 	 	 	 	 	 	0	1	10	6	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161006	2	33	2	1	1	 	 	0	 	 	 	 	 	 	 	 	 	0	15	12	7	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161006	3	16	2	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161006	4	11	1	7	1	 	 	 	1	2001	2	1	1	 	 	2	25	0	15	12	6	5	8	0	1	3	0	6	1	5	 	 	 	 	 	 	 	 	 
ET161006	15	7	2	7	1	 	 	 	1	2002	2	0	1	 	 	2	0	0	15	12	7	3	9	1	3	0	0	6	1	4	 	 	 	 	 	 	 	 	 
ET161006	16	2	1	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161007	0	14	2	0	1	 	 	 	1	1996	1	4	1	 	 	2	10	0	15	12	7	7	7	0	6	0	0	8	1	2	 	 	 	 	 	 	 	 	 
ET161007	1	51	1	1	1	 	 	0	 	 	 	 	 	 	 	 	 	0	1	12	6	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161007	2	45	2	1	1	 	 	0	 	 	 	 	 	 	 	 	 	3	15	12	7	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161007	3	22	1	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161007	4	20	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161007	5	17	2	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161007	15	10	2	7	1	 	 	 	1	1997	1	2	1	 	 	4	10	0	15	12	7	6	7	0	4	0	0	8	1	4	 	 	 	 	 	 	 	 	 
ET161007	16	7	1	7	1	 	 	 	1	2001	1	1	1	 	 	4	4	0	15	12	7	4	10	0	3	0	0	5	0	6	 	 	 	 	 	 	 	 	 
ET161007	17	15	2	7	1	 	 	 	1	1995	1	6	0	24	14	3	50	0	15	12	7	11	7	0	11	3	0	0	0	3	 	 	 	 	 	 	 	 	 
ET161008	0	14	1	0	1	 	 	 	1	1999	1	2	1	 	 	3	25	0	15	12	7	6	9	1	1	6	0	5	1	1	 	 	 	 	 	 	 	 	 
ET161008	1	64	1	1	1	 	 	1	 	 	 	 	 	 	 	 	 	0	1	8	7	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161008	2	53	2	1	1	 	 	0	 	 	 	 	 	 	 	 	 	0	15	12	7	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161008	3	24	1	7	1	 	 	 	 	 	 	 	 	 	 	 	 	5	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161008	4	22	2	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	7	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161008	5	20	1	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	1	8	7	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161008	6	17	2	7	1	 	 	 	1	1995	1	7	1	 	 	3	50	0	15	12	7	6	9	2	2	0	0	7	1	3	 	 	 	 	 	 	 	 	 
ET161008	7	34	1	15	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161008	8	10	2	15	1	 	 	 	1	2002	1	0	1	 	 	3	25	0	17	 	 	 	9	3	1	0	0	5	2	4	 	 	 	 	 	 	 	 	 
ET161008	9	8	1	15	1	 	 	 	0	 	 	 	 	29	 	 	88	 	 	 	 	 	9	2	1	2	0	0	0	10	 	 	 	 	 	 	 	 	 
ET161008	10	4	2	15	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161008	11	2	1	15	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161009	0	15	1	0	1	 	 	 	1	1998	2	4	1	 	 	1	150	0	15	12	5	1	7	0	1	0	0	9	4	3	 	 	 	 	 	 	 	 	 
ET161009	1	90	1	6	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161009	2	76	2	6	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161009	3	34	2	13	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161009	4	32	1	13	1	 	 	 	 	 	 	 	 	 	 	 	 	0	1	12	6	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161009	5	26	1	13	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161010	0	14	1	0	1	 	 	 	1	1996	1	4	1	 	 	2	100	0	4	4	5	3	8	4	2	0	0	6	2	2	 	 	 	 	 	 	 	 	 
ET161010	1	46	1	1	1	 	 	3	 	 	 	 	 	 	 	 	 	2	1	12	3	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161010	2	35	2	1	1	 	 	3	 	 	 	 	 	 	 	 	 	0	15	12	7	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161010	3	24	2	8	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161010	4	22	1	8	1	 	 	 	 	 	 	 	 	 	 	 	 	0	1	4	5	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161010	5	17	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161010	6	12	2	7	1	 	 	 	1	2000	1	2	1	 	 	1	50	0	15	12	7	3	6	1	3	0	0	7	3	4	 	 	 	 	 	 	 	 	 
ET161011	0	15	1	0	1	 	 	 	1	1997	2	4	1	 	 	2	50	0	15	12	7	4	9	0	5	2	0	5	1	2	 	 	 	 	 	 	 	 	 
ET161011	1	58	1	1	1	 	 	0	 	 	 	 	 	 	 	 	 	0	1	10	6	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161011	2	45	2	1	1	 	 	0	 	 	 	 	 	 	 	 	 	0	15	12	7	8	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161011	3	29	2	7	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161011	4	27	2	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	7	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161011	5	25	1	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	7	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161011	6	23	2	7	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161011	7	21	2	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	7	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161011	8	19	2	7	1	 	 	 	 	 	 	 	 	 	 	 	 	0	15	12	7	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161011	9	17	1	7	1	 	 	 	1	1996	2	6	1	 	 	2	40	0	15	12	7	5	9	0	4	2	0	6	1	2	 	 	 	 	 	 	 	 	 
ET161011	10	13	1	7	1	 	 	 	1	2000	2	2	1	 	 	2	15	0	15	12	7	5	9	0	4	2	0	6	1	2	 	 	 	 	 	 	 	 	 
ET161011	11	3	1	13	1	 	 	 	 	 	 	 	 	 	 	 	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161012	0	15	2	0	1	 	 	 	1	2000	1	1	1	 	 	1	50	0	15	12	7	4	8	1	2	0	5	6	0	2	 	 	 	 	 	 	 	 	 
ET161012	1	39	1	1	1	 	 	4	 	 	 	 	 	 	 	 	 	0	2	12	5	7	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161012	2	34	2	1	1	 	 	2	 	 	 	 	 	 	 	 	 	0	15	12	7	5	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
ET161012	3	17	1	7	1	 	 	 	1	1999	1	4	1	 	 	1	50	0	15	12	2	6	8	2	3	4	0	6	0	1	 	 	 	 	 	 	 	 	 
ET161012	4	13	2	7	1	 	 	 	1	1999	1	2	1	 	 	2	50	0	15	12	7	3	8	3	3	0	0	6	2	2	 	 	 	 	 	 	 	 	 
