CHILDCODE	DINT	R4HSEHLD	HEADIDR5	IDvar1	IDvar7	ASTWRKR5	IDvar3	DSCCURR5	DSCAGOR5	WHYCHR51	WHYCHR52	CMPHHR5	IDvar5	IDvar6	OWNHSER5	MRTGR5	NUMRMR5	ELECR5	WALLR5	ROOFR5	FLOORR5	DRWTRR5	WTRTRMR5	TOILETR5	COOKR5	HTUSDR5	TYPHTR5	RURICKR5	INVESTR5	INVSTR51	INVSTR52	INVSTR53	HRDJNTR5	APPJNTR5	SMTJNTR5	SYRJNTR5	EMTJNTR5	EYRJNTR5	TIMJNTR5	EXPJNTR5	AFFJNTR5	NUMJNTR5	EVLJNTR5	HRDBONR5	AFFBONR5	NUMBONR5	MTBONOR5	YRBONOR5	ENDDINT	hhsize	elecq	drwaterq	toiletq	cookingq	hq	cd	sv	wi
158008	11/11/2016 15:19:11	1	1	0	0	1	0	3	4	12	88	4	0	0	1	0	1	1	23	6	4	10	1	6	16	0	 	0	1	6	88	 	1	3	77	-77	5	2014	10	2	0	 	 	0	 	 	 	 	11/11/2016 15:38:08	9	1	0	1	0	.25	.333333343267441	.5	.361111134290695
158009	13/11/2016 06:22:29	1	17	16	16	1	16	4	3	65	88	4	16	16	1	0	3	1	23	6	4	1	1	1	8	0	 	1	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	13/11/2016 06:47:02	6	1	1	1	1	.25019508600235	.416666656732559	1	.555620610713959
158010	26/07/2016 09:48:28	0	0	0	0	0	0	3	3	 	 	4	0	0	0	77	1	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	26/07/2016 10:06:40	1	1	1	1	1	.750445902347565	.333333343267441	1	.694593131542206
158011	22/07/2016 09:44:17	0	0	0	0	0	0	3	3	 	 	4	0	0	0	77	1	1	3	6	1	1	1	1	88	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	22/07/2016 10:15:34	1	1	1	1	0	.750445902347565	.16666667163372	.75	.555704176425934
158013	22/11/2016 14:01:58	1	0	0	0	1	0	4	4	 	 	4	0	0	1	0	3	1	23	6	4	10	1	6	8	0	 	88	1	17	88	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	22/11/2016 14:11:37	4	1	0	1	1	.250320464372635	.25	.75	.416773468255997
158014	13/11/2016 08:14:21	1	1	2	2	1	2	5	5	 	 	4	2	2	1	0	3	0	23	20	4	10	5	6	16	0	 	0	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	13/11/2016 08:33:09	3	0	0	1	0	.000445881159976125	.0833333358168602	.25	.111259736120701
158015	14/07/2016 10:59:33	1	1	1	1	0	1	3	3	 	 	4	1	1	1	0	1	1	3	6	1	5	1	6	8	0	 	88	1	1	2	7	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	14/07/2016 11:27:06	4	1	0	1	1	.750069677829742	.666666686534882	.75	.722245454788208
158016	22/12/2016 17:42:10	1	1	2	2	1	2	3	3	 	 	3	2	2	1	0	4	1	23	6	4	1	1	1	2	0	 	0	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	22/12/2016 18:08:16	5	1	1	1	0	.250345557928085	.666666686534882	.75	.555670738220215
158017	07/04/2017 19:47:48	1	1	1	1	1	1	5	5	 	 	4	1	1	1	0	1	0	21	20	4	10	1	6	16	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	07/04/2017 20:05:37	3	0	0	1	0	.000111470297269989	.0833333358168602	.25	.11114826798439
158018	22/12/2016 19:04:55	1	1	1	1	1	1	4	4	 	 	4	1	1	0	0	1	0	23	6	4	1	1	6	2	0	 	0	0	 	 	 	1	2	 	 	 	 	 	 	 	 	 	1	0	 	 	 	22/12/2016 19:31:44	5	0	1	1	0	.250044584274292	.333333343267441	.5	.361125975847244
158019	17/12/2016 08:56:24	0	0	0	0	0	0	3	3	 	 	4	0	0	0	77	2	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	17/12/2016 09:23:00	4	1	1	1	1	.75019508600235	.416666656732559	1	.722287237644196
158021	11/11/2016 17:48:43	0	0	0	0	1	0	4	4	 	 	4	0	0	1	0	1	0	23	6	4	10	1	1	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	11/11/2016 18:05:13	2	0	0	1	1	.25019508600235	.16666667163372	.5	.305620580911636
158022	14/11/2016 16:08:19	1	1	2	2	1	2	4	4	 	 	4	2	2	1	0	3	1	23	6	4	10	1	6	8	0	 	0	1	7	88	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	14/11/2016 16:57:45	3	1	0	1	1	.250445872545242	.416666656732559	.75	.472370862960815
158023	22/07/2016 12:35:05	0	7	0	0	0	0	3	3	 	 	4	0	0	1	0	3	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	22/07/2016 12:58:55	5	1	1	1	1	.750245213508606	.583333313465118	1	.777859508991241
158024	11/11/2016 18:43:29	1	1	2	2	1	2	3	4	12	88	4	2	2	1	0	6	1	3	6	1	1	1	6	8	0	 	0	1	1	5	88	1	3	0	2012	0	2013	5	2	0	 	 	1	0	 	 	 	11/11/2016 18:58:14	6	1	1	1	1	.750445902347565	.833333313465118	1	.861259758472443
158025	11/11/2016 19:01:38	1	0	0	0	0	0	4	4	 	 	5	0	0	0	0	2	1	23	6	1	1	1	1	8	0	 	0	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	11/11/2016 19:13:31	1	1	1	1	1	.50094747543335	.416666656732559	1	.639204680919647
158026	11/11/2016 06:53:15	1	2	2	2	1	2	4	5	12	88	4	2	2	1	1	3	1	3	6	1	10	1	6	8	0	 	88	0	 	 	 	1	3	6	2007	4	2013	5	1	0	 	 	1	0	 	 	 	11/11/2016 07:39:57	3	1	0	1	1	.750445902347565	.583333313465118	.75	.694593131542206
158031	11/11/2016 09:26:35	0	28	0	0	1	0	3	3	 	 	5	0	0	1	0	1	1	23	6	4	10	1	6	16	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	11/11/2016 09:47:11	5	1	0	1	0	.250044584274292	.333333343267441	.5	.361125975847244
158032	14/07/2016 12:09:34	0	0	0	0	0	0	3	3	 	 	4	0	0	0	77	1	1	23	18	1	1	1	1	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	14/07/2016 12:29:44	1	1	1	1	1	.250445872545242	.333333343267441	1	.527926385402679
158033	13/11/2016 09:21:06	1	1	1	0	1	0	3	3	 	 	4	1	0	1	0	5	1	3	4	1	1	1	6	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	13/11/2016 23:52:47	2	1	1	1	1	.751198291778564	.666666686534882	1	.805954992771149
158034	13/07/2016 18:29:11	0	0	0	0	0	0	4	4	 	 	4	0	0	0	77	1	0	3	4	1	1	1	1	8	0	 	88	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	13/07/2016 18:48:07	2	0	1	1	1	.75019508600235	.25	.75	.583398342132568
158035	25/11/2016 18:38:51	0	0	0	0	0	0	3	3	 	 	4	0	0	0	0	1	1	3	4	1	1	1	1	8	0	 	0	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	25/11/2016 18:47:21	2	1	1	1	1	.75019508600235	.416666656732559	1	.722287237644196
158036	09/12/2016 10:13:35	0	0	0	0	0	0	3	3	 	 	4	0	0	0	77	1	1	3	4	1	1	6	1	11	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	09/12/2016 10:26:30	1	1	1	1	0	.750445902347565	.333333343267441	.75	.611259758472443
158037	25/01/2017 09:45:01	0	0	0	0	0	0	3	3	 	 	4	0	0	0	77	2	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	25/01/2017 09:56:58	3	1	1	1	1	.750278651714325	.0833333358168602	1	.611203968524933
158038	12/11/2016 18:53:44	0	0	0	0	0	0	3	3	 	 	4	0	0	0	0	1	1	23	6	1	1	1	6	88	0	 	0	0	 	 	 	1	2	 	 	 	 	 	 	 	 	 	1	0	 	 	 	12/11/2016 19:08:06	2	1	1	1	0	.50019508600235	.16666667163372	.75	.472287267446518
158039	17/11/2016 18:25:08	1	1	2	2	1	2	4	4	 	 	4	2	2	1	0	1	1	23	6	4	10	1	1	8	0	 	0	0	 	 	 	1	3	4	2013	12	2015	20	2	0	 	 	1	0	 	 	 	17/11/2016 18:57:45	5	1	0	1	1	.250044584274292	.333333343267441	.75	.444459319114685
158040	25/11/2016 14:20:39	1	6	0	6	1	0	3	3	 	 	6	0	0	0	0	1	1	23	6	4	1	1	1	8	0	 	88	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	25/11/2016 14:39:02	2	1	1	1	1	.25019508600235	.333333343267441	1	.527842819690704
158041	26/07/2016 14:47:48	1	0	0	0	0	0	3	3	 	 	4	0	0	0	0	1	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	26/07/2016 15:01:04	3	1	1	1	1	.75011146068573	.5	1	.75003719329834
158042	20/11/2016 19:18:18	1	1	2	2	1	2	4	4	 	 	5	2	2	1	1	2	1	23	6	4	1	5	1	16	0	 	0	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	20/11/2016 19:36:37	7	1	1	1	0	.250087589025497	.5	.75	.50002920627594
158043	19/11/2016 07:35:09	1	1	2	2	1	2	3	4	12	88	4	2	2	1	0	3	1	23	6	4	10	1	1	5	0	 	0	0	 	 	 	1	1	4	2011	 	 	30	8	0	 	 	1	0	 	 	 	19/11/2016 07:56:46	5	1	0	1	0	.250245243310928	.75	.5	.500081717967987
158044	21/11/2016 09:01:11	1	1	2	0	1	0	3	3	 	 	4	0	0	1	0	3	1	3	6	1	10	1	1	8	0	 	0	1	6	88	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	21/11/2016 09:12:03	5	1	0	1	1	.750245213508606	.75	.75	.750081717967987
158045	13/07/2016 16:36:12	1	2	2	2	1	2	5	5	 	 	5	2	2	0	77	3	1	3	4	21	1	1	1	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	13/07/2016 17:10:17	8	1	1	1	1	.500132381916046	.416666656732559	1	.638933002948761
158046	19/11/2016 15:35:18	1	3	1	1	1	1	3	3	 	 	4	1	1	0	0	2	1	23	6	1	10	1	1	8	0	 	88	0	 	 	 	1	3	3	2008	5	2013	20	8	0	 	 	1	0	 	 	 	19/11/2016 16:33:37	7	1	0	1	1	.500087559223175	.416666656732559	.75	.555584728717804
158047	15/01/2017 14:52:19	0	0	0	0	0	0	3	3	 	 	4	0	0	0	77	1	1	3	18	1	1	1	1	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	16/01/2017 19:43:18	2	1	1	1	1	.50019508600235	.5	1	.666731655597687
158048	19/11/2016 17:12:55	0	0	0	0	0	0	3	3	 	 	4	0	0	0	77	1	1	3	4	1	1	1	1	11	0	 	0	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	21/11/2016 23:12:40	1	1	1	1	0	.750445902347565	.0833333358168602	.75	.527926385402679
158050	12/11/2016 17:13:30	1	1	0	0	1	0	3	3	 	 	4	0	0	1	0	3	1	23	6	4	10	1	1	16	0	 	0	1	8	9	88	0	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	12/11/2016 17:29:47	12	1	0	1	0	.250069677829742	.75	.5	.500023186206818
158051	17/11/2016 11:13:12	0	11	11	11	1	0	4	4	 	 	4	0	0	1	0	1	1	23	6	4	1	1	6	8	0	 	0	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	17/11/2016 11:41:29	3	1	1	1	1	.25011146068573	.666666686534882	1	.638926029205322
158052	17/12/2016 17:42:21	0	18	0	0	1	0	3	3	 	 	4	0	0	1	0	4	1	3	4	1	1	1	1	8	0	 	88	1	6	88	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	17/12/2016 18:09:24	5	1	1	1	1	.750345587730408	.75	1	.833448588848114
158053	16/11/2016 07:27:49	1	2	2	2	1	2	3	3	 	 	4	2	2	1	0	1	0	20	11	4	10	1	6	16	0	 	0	0	 	 	 	1	1	3	2013	 	 	15	5	1	1	2	1	0	 	 	 	16/11/2016 07:44:09	6	0	0	1	0	2.78675761364866E-005	.25	.25	.166675969958305
158054	16/11/2016 08:11:04	1	20	0	0	0	0	5	5	 	 	6	0	0	0	0	1	1	23	11	4	1	5	6	16	0	 	0	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	16/11/2016 08:27:52	7	1	1	1	0	1.59243300004164E-005	.16666667163372	.75	.305560857057571
158055	16/11/2016 12:19:26	1	12	0	0	1	0	4	4	 	 	4	0	0	1	0	2	0	23	11	4	1	1	6	16	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	0	 	 	 	 	16/11/2016 12:46:39	4	0	1	1	0	.000195073007489555	.16666667163372	.5	.222287252545357
158056	10/07/2016 11:34:18	0	0	0	0	1	0	3	4	22	88	4	0	0	0	0	1	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	10/07/2016 11:45:19	2	1	1	1	1	.75019508600235	.25	1	.666731655597687
158057	10/01/2017 15:11:12	1	1	2	2	0	2	3	3	 	 	5	1	2	0	1	1	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	10/01/2017 15:44:33	7	1	1	1	1	.750015914440155	.75	1	.833338677883148
168001	08/11/2016 05:57:42	1	1	2	2	1	2	4	3	72	88	5	2	2	1	0	3	1	8	6	4	1	1	6	16	0	 	1	0	 	 	 	1	1	6	2014	 	 	15	4	0	 	 	1	0	 	 	 	08/11/2016 06:29:13	9	1	1	1	0	.25011146068573	.25	.75	.416703820228577
168002	20/11/2016 09:22:30	0	0	0	0	0	0	4	5	34	88	4	0	0	0	77	1	1	3	4	1	1	1	1	88	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	20/11/2016 09:30:59	1	1	1	1	0	.750445902347565	.25	.75	.583481967449188
168005	11/11/2016 06:29:23	1	18	18	18	1	18	4	4	 	 	5	18	18	1	0	3	1	1	6	4	8	1	6	8	0	 	0	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	11/11/2016 06:42:10	3	1	0	1	1	.250445872545242	.25	.75	.416815280914307
168006	19/11/2016 11:37:51	0	0	0	0	0	0	3	3	 	 	5	0	0	0	0	1	1	1	6	1	1	1	1	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	19/11/2016 11:51:18	1	1	1	1	1	.500445902347565	.16666667163372	1	.555704176425934
168007	13/11/2016 20:14:52	0	0	0	0	0	0	4	4	 	 	4	0	0	0	0	1	0	1	6	4	1	1	1	8	1	8	0	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	13/11/2016 20:29:42	2	0	1	1	1	.25019508600235	.333333343267441	.75	.444509476423264
168008	09/11/2016 07:11:42	1	1	2	2	1	2	5	5	 	 	5	2	2	1	0	4	1	8	15	1	1	1	1	16	0	 	1	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	09/11/2016 07:40:44	6	1	1	1	0	.500278651714325	.5	.75	.583426237106323
168009	14/11/2016 07:58:03	0	18	0	17	1	0	5	5	 	 	4	0	0	1	0	1	1	6	6	4	1	1	6	8	0	 	88	1	15	88	 	1	1	1	2015	 	 	60	10	0	 	 	1	0	 	 	 	14/11/2016 08:19:50	3	1	1	1	1	.25011146068573	.25	1	.500037133693695
168010	23/11/2016 11:17:28	1	2	2	2	1	2	3	3	 	 	4	2	2	1	0	4	1	1	6	4	1	1	1	8	0	 	0	1	7	5	88	1	3	0	2007	0	2012	30	4	0	 	 	0	 	 	 	 	23/11/2016 11:51:37	8	1	1	1	1	.25019508600235	.5	1	.583398342132568
168011	11/01/2017 19:55:23	0	0	0	0	0	0	3	3	 	 	4	0	0	0	77	1	1	3	4	1	1	6	1	11	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	11/01/2017 20:10:04	1	1	1	1	0	.750445902347565	.16666667163372	.75	.555704176425934
168012	13/11/2016 15:58:36	0	18	0	0	1	0	3	4	18	88	4	0	0	0	0	1	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	1	1	9	2010	 	 	90	8	0	 	 	1	0	 	 	 	13/11/2016 16:28:38	2	1	1	1	1	.75019508600235	.416666656732559	1	.722287237644196
168013	12/11/2016 09:13:15	0	18	3	3	1	3	4	5	19	16	4	3	3	1	0	2	1	3	4	1	1	1	6	16	0	 	0	1	15	88	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	12/11/2016 09:35:56	5	1	1	1	0	.750144898891449	.25	.75	.583381652832031
168015	09/11/2016 10:50:06	1	1	0	0	1	0	5	4	72	88	4	0	0	1	0	4	1	1	6	4	1	1	6	16	0	 	0	1	18	88	 	1	1	9	2013	 	 	20	5	0	 	 	1	0	 	 	 	09/11/2016 11:21:19	8	1	1	1	0	.25019508600235	.75	.75	.583398342132568
168016	18/11/2016 17:42:08	0	16	0	0	0	0	3	3	 	 	4	0	0	0	0	1	1	8	6	4	1	1	1	8	0	 	88	1	15	88	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	18/11/2016 17:57:41	3	1	1	1	1	.25011146068573	.583333313465118	1	.611148297786713
168017	14/11/2016 18:27:45	1	2	2	2	0	2	4	3	72	88	5	2	2	0	77	3	1	8	6	4	1	1	1	16	0	 	0	0	 	 	 	1	3	1	2009	12	2015	30	6	0	 	 	1	0	 	 	 	14/11/2016 18:43:05	5	1	1	1	0	.250245243310928	.333333343267441	.75	.444526195526123
168018	15/11/2016 13:31:38	1	2	2	2	1	2	3	3	 	 	4	2	2	1	0	3	1	1	6	4	1	1	6	16	0	 	1	0	 	 	 	1	1	0	2010	 	 	20	6	0	 	 	0	 	 	 	 	15/11/2016 13:47:21	4	1	1	1	0	.250320464372635	.25	.75	.416773468255997
168020	15/11/2016 07:53:55	0	23	0	0	1	0	3	3	 	 	4	0	0	0	0	2	1	1	6	4	3	1	6	16	0	 	1	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	15/11/2016 08:15:12	3	1	0	1	0	.250278681516647	.5	.5	.416759580373764
168022	22/11/2016 08:01:20	0	0	0	0	0	0	3	3	 	 	4	0	0	0	0	1	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	22/11/2016 08:18:53	1	1	1	1	1	.750445902347565	.333333343267441	1	.694593131542206
168024	18/12/2016 16:02:44	0	0	0	0	0	0	3	5	31	88	4	0	0	0	77	1	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	18/12/2016 16:41:10	1	1	1	1	1	.750445902347565	.333333343267441	1	.694593131542206
168025	20/11/2016 18:57:45	1	0	0	0	1	0	3	3	 	 	5	0	0	0	0	1	1	1	6	1	1	1	1	8	0	 	0	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	20/11/2016 19:16:19	3	1	1	1	1	.50011146068573	.416666656732559	1	.638926029205322
178001	25/09/2016 08:44:06	0	0	0	0	1	0	3	4	19	16	5	0	0	0	0	1	1	23	18	4	1	1	1	8	0	 	0	1	16	88	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	25/09/2016 09:04:08	1	1	1	1	1	.000445881159976125	.583333313465118	1	.527926385402679
178002	25/09/2016 10:06:01	0	17	0	0	0	0	3	3	 	 	4	0	0	0	77	1	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	25/09/2016 10:25:13	2	1	1	1	1	.75019508600235	.333333343267441	1	.694509506225586
178003	25/09/2016 15:51:34	1	2	2	2	1	2	3	3	 	 	4	2	2	1	0	3	1	3	4	1	1	1	1	8	0	 	0	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	25/09/2016 16:11:26	5	1	1	1	1	.750245213508606	.916666686534882	1	.888970613479614
178004	24/09/2016 08:27:22	1	1	2	2	1	2	3	4	22	21	4	2	2	1	0	4	1	3	4	1	5	1	1	9	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	24/09/2016 08:48:54	6	1	0	1	1	.750278651714325	.833333313465118	.75	.777870655059814
178006	01/10/2016 16:03:42	0	16	0	0	0	0	3	4	34	88	4	0	0	0	77	1	1	1	6	4	1	1	1	8	0	 	0	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	01/10/2016 16:20:33	3	1	1	1	1	.25011146068573	.25	1	.500037133693695
178007	14/01/2017 09:41:11	1	4	1	1	1	1	3	4	12	16	4	1	1	1	0	4	1	3	4	1	3	1	7	8	0	 	88	1	6	5	7	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	14/01/2017 10:05:35	5	1	0	0	1	.750345587730408	.583333313465118	.5	.611226320266724
178009	25/09/2016 20:53:50	1	18	18	18	0	18	5	5	 	 	4	18	18	0	0	3	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	25/09/2016 21:31:59	2	1	1	1	1	.75069671869278	.333333343267441	1	.694676697254181
178010	30/09/2016 20:23:30	1	5	0	0	0	0	4	4	 	 	4	0	0	0	0	1	1	1	6	4	1	1	1	8	0	 	0	1	6	88	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	30/09/2016 20:43:50	3	1	1	1	1	.25011146068573	.25	1	.500037133693695
178011	29/09/2016 10:44:17	1	1	2	2	1	2	3	3	 	 	4	2	2	1	0	5	1	3	4	1	1	1	1	8	0	 	88	1	8	88	 	1	2	 	 	 	 	 	 	 	 	 	1	0	 	 	 	29/09/2016 11:15:39	5	1	1	1	1	.750445902347565	.5	1	.750148594379425
178015	02/03/2017 09:11:47	1	20	0	0	0	0	3	3	 	 	4	0	0	1	0	4	1	3	4	1	1	1	1	8	0	 	0	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	02/03/2017 09:26:25	2	1	1	1	1	.75094747543335	.75	1	.833649158477783
178016	08/07/2016 16:21:52	0	4	0	0	1	0	3	3	 	 	4	0	0	0	1	1	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	08/07/2016 16:49:20	3	1	1	1	1	.75011146068573	.333333343267441	1	.694481611251831
178019	08/07/2016 15:07:37	1	10	0	0	0	0	3	4	9	88	4	0	0	1	0	1	1	23	6	4	9	1	6	8	0	 	88	1	15	3	88	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	08/07/2016 15:30:58	3	1	0	1	1	.25011146068573	.416666656732559	.75	.472259372472763
178020	17/07/2016 14:49:15	0	0	0	0	0	0	3	3	 	 	4	0	0	0	77	1	1	3	6	4	1	1	1	88	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	17/07/2016 11:53:28	1	1	1	1	0	.500445902347565	.16666667163372	.75	.472370862960815
178021	09/07/2016 16:59:26	0	0	0	0	0	0	4	4	 	 	4	0	0	0	77	2	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	09/07/2016 17:16:41	3	1	1	1	1	.750278651714325	.5	1	.750092923641205
178022	23/09/2016 19:27:53	1	10	0	0	0	0	4	4	 	 	5	0	0	0	77	2	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	23/09/2016 19:52:59	5	1	1	1	1	.750144898891449	.666666686534882	1	.805603802204132
178024	07/10/2016 07:26:11	1	0	0	0	1	0	5	5	 	 	6	0	0	1	0	3	1	1	6	4	10	5	5	17	0	 	1	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	1	0	 	 	 	05/10/2016 08:43:43	3	1	0	0	0	.250445872545242	.25	.25	.250148624181747
178027	25/09/2016 18:37:03	1	0	0	0	1	0	3	4	31	16	4	0	0	0	0	2	1	3	4	4	1	1	1	8	0	 	88	1	7	88	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	25/09/2016 19:04:00	2	1	1	1	1	.500445902347565	.666666686534882	1	.722370862960815
178028	25/09/2016 06:55:50	0	0	0	0	0	0	4	4	 	 	5	0	0	1	0	1	0	3	4	1	2	1	1	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	25/09/2016 07:08:10	1	0	1	1	1	.750445902347565	.16666667163372	.75	.555704176425934
178029	13/10/2016 20:33:41	1	2	0	0	0	0	4	5	19	31	4	0	0	0	0	1	1	1	6	4	1	1	1	16	0	 	0	0	 	 	 	1	3	12	2013	3	2014	60	0	1	1	3	1	0	 	 	 	13/10/2016 20:58:25	8	1	1	1	0	.250006973743439	.333333343267441	.75	.44444677233696
178031	23/07/2016 16:51:10	0	0	0	0	0	0	3	3	 	 	4	0	0	0	0	2	1	3	6	1	1	1	1	8	0	 	88	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	23/07/2016 17:08:08	3	1	1	1	1	.750278651714325	.416666656732559	1	.722315073013306
178033	16/12/2016 12:28:52	0	0	0	0	0	0	3	3	 	 	4	0	0	0	77	1	1	3	4	1	1	1	1	8	0	 	0	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	16/12/2016 12:49:40	1	1	1	1	1	.750445902347565	.25	1	.666815280914307
178034	18/01/2017 07:40:27	0	1	1	1	1	1	3	3	 	 	4	1	2	0	0	2	1	8	6	4	1	1	1	16	0	 	1	0	 	 	 	0	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	18/01/2017 08:10:41	4	1	1	1	0	.25019508600235	.25	.75	.416731685400009
178035	05/10/2016 10:26:02	0	9	0	0	1	0	3	4	9	88	3	0	0	0	0	2	0	1	6	4	1	1	6	8	0	 	0	0	 	 	 	1	0	 	 	 	 	 	 	 	 	 	1	0	 	 	 	05/10/2016 17:22:59	4	0	1	1	1	.25019508600235	.333333343267441	.75	.444509476423264
178036	30/09/2016 09:12:28	1	1	2	2	1	2	3	3	 	 	4	2	2	1	0	5	1	3	4	1	1	1	1	8	0	 	88	0	 	 	 	1	3	4	2011	3	2012	10	0	0	 	 	1	0	 	 	 	30/09/2016 09:49:40	7	1	1	1	1	.75030255317688	.5	1	.75010085105896
188001	16/10/2016 07:03:42	1	2	2	1	1	1	4	5	18	4	4	1	1	1	0	4	1	8	6	4	1	1	6	16	0	 	1	1	2	88	 	1	1	7	2007	 	 	20	5	0	 	 	1	0	 	 	 	16/10/2016 07:46:26	8	1	1	1	0	.25019508600235	.416666656732559	.75	.472287267446518
