CHILDCODE	IMEVIDR5	RKEVR5	LOSS13R5	LOSS14R5	LOSS15R5	LOSS16R5	RESEVR51	RESEVR52	RESEVR53
80043	1	29	3	 	3	3	20	10	88
80043	2	24	 	 	3	3	10	88	 
80043	3	88	 	 	 	 	 	 	 
80045	1	29	 	 	4	4	10	88	 
80045	2	24	 	 	4	4	10	88	 
80045	3	14	 	3	 	 	7	 	 
80046	1	24	 	 	3	3	10	18	88
80046	2	29	 	 	3	3	10	18	88
80046	3	38	 	 	4	 	15	20	88
80047	1	29	 	 	4	4	10	88	 
80047	2	24	 	 	4	4	10	88	 
80047	3	88	 	 	 	 	 	 	 
80049	1	24	 	4	 	 	10	88	 
80049	2	29	 	4	 	 	10	88	 
80049	3	88	 	 	 	 	 	 	 
80050	1	 	 	 	 	 	 	 	 
80050	2	 	 	 	 	 	 	 	 
80050	3	 	 	 	 	 	 	 	 
80051	1	24	 	 	 	4	10	88	 
80051	2	29	 	 	4	4	10	88	 
80051	3	14	 	 	 	2	7	 	 
80052	1	32	3	 	 	 	20	17	88
80052	2	29	 	 	3	 	10	88	 
80052	3	24	 	 	3	 	10	88	 
80053	1	29	 	 	4	 	10	20	88
80053	2	24	 	 	4	 	20	10	88
80053	3	14	 	 	2	 	7	 	 
80054	1	29	 	 	4	 	10	20	88
80054	2	24	 	 	4	 	10	88	 
80054	3	14	 	 	 	3	7	 	 
80055	1	29	 	 	4	4	10	18	88
80055	2	24	 	 	4	4	10	18	88
80055	3	88	 	 	 	 	 	 	 
80056	1	35	 	4	 	 	20	16	88
80056	2	34	 	4	 	 	20	16	88
80056	3	29	 	 	4	 	10	88	 
80057	1	29	 	4	 	 	20	88	 
80057	2	24	 	4	 	 	20	7	 
80057	3	88	 	 	 	 	 	 	 
80058	1	29	 	 	4	4	10	18	88
80058	2	24	 	 	4	4	10	18	88
80058	3	47	 	2	2	2	2	88	 
80059	1	39	 	 	4	 	10	88	 
80059	2	29	 	 	 	4	10	88	 
80059	3	88	 	 	 	 	 	 	 
80060	1	24	 	4	 	 	10	88	 
80060	2	29	 	4	 	 	10	88	 
80060	3	88	 	 	 	 	 	 	 
80061	1	24	 	 	4	4	10	17	88
80061	2	29	 	 	4	4	10	17	88
80061	3	88	 	 	 	 	 	 	 
80062	1	29	 	 	 	4	10	7	 
80062	2	24	 	 	 	4	10	20	88
80062	3	14	 	 	3	 	7	 	 
80063	1	29	 	 	4	4	10	16	88
80063	2	24	 	 	4	 	9	16	88
80063	3	14	 	4	 	 	7	 	 
80065	1	29	 	 	3	2	10	9	88
80065	2	24	 	 	3	2	10	9	88
80065	3	38	 	 	 	3	9	10	88
80066	1	29	 	 	 	3	10	88	 
80066	2	24	 	 	4	 	10	88	 
80066	3	14	 	 	 	3	7	 	 
80067	1	24	 	 	3	3	10	18	2
80067	2	47	 	 	3	3	2	88	 
80067	3	14	 	 	2	 	2	88	 
80068	1	29	 	 	3	3	10	18	88
80068	2	24	 	 	4	3	10	18	88
80068	3	88	 	 	 	 	 	 	 
80069	1	24	 	4	 	 	10	88	 
80069	2	29	 	4	 	 	10	88	 
80069	3	88	 	 	 	 	 	 	 
80070	1	29	 	 	3	 	10	18	88
80070	2	24	 	 	3	 	10	18	88
80070	3	88	 	 	 	 	 	 	 
80071	1	39	 	 	4	 	10	8	9
80071	2	24	 	4	 	 	10	88	 
80071	3	88	 	 	 	 	 	 	 
80072	1	29	 	 	3	3	10	19	88
80072	2	24	 	 	3	3	10	19	88
80072	3	88	 	 	 	 	 	 	 
80073	1	24	 	3	4	 	10	88	 
80073	2	29	 	 	3	 	10	88	 
80073	3	88	 	 	 	 	 	 	 
80074	1	24	 	 	4	 	10	88	 
80074	2	29	 	 	3	 	10	88	 
80074	3	88	 	 	 	 	 	 	 
80075	1	24	 	4	 	 	10	88	 
80075	2	29	 	4	 	 	10	88	 
80075	3	88	 	 	 	 	 	 	 
80076	1	24	 	4	 	 	10	88	 
80076	2	29	 	4	 	 	10	88	 
80076	3	39	 	 	 	3	16	9	88
80078	1	29	 	 	4	4	10	18	88
80078	2	24	 	 	4	4	10	18	88
80078	3	88	 	 	 	 	 	 	 
80079	1	24	 	 	4	 	10	88	 
80079	2	29	 	 	4	 	10	88	 
80079	3	88	 	 	 	 	 	 	 
80080	1	29	 	 	4	4	10	16	88
80080	2	24	 	 	4	4	10	18	88
80080	3	88	 	 	 	 	 	 	 
80081	1	29	 	4	4	4	10	18	88
80081	2	24	 	4	4	4	10	18	88
80081	3	14	 	 	2	 	7	 	 
80082	1	29	 	 	4	4	10	18	2
80082	2	24	 	 	4	4	10	18	2
80082	3	14	 	 	3	 	88	 	 
80083	1	24	 	4	 	 	10	88	 
80083	2	29	 	4	 	 	10	88	 
80083	3	88	 	 	 	 	 	 	 
80084	1	29	 	 	3	 	10	18	88
80084	2	24	 	 	3	 	10	18	88
80084	3	88	 	 	 	 	 	 	 
80085	1	24	 	 	4	 	10	88	 
80085	2	29	 	 	4	 	10	88	 
80085	3	88	 	 	 	 	 	 	 
80086	1	29	 	 	4	4	10	2	18
80086	2	24	 	 	4	 	10	2	18
80086	3	88	 	 	 	 	 	 	 
80087	1	24	 	 	4	 	10	88	 
80087	2	29	 	 	4	 	10	88	 
80087	3	88	 	 	 	 	 	 	 
80088	1	24	 	4	 	 	10	88	 
80088	2	29	 	4	 	 	10	88	 
80088	3	88	 	 	 	 	 	 	 
80089	1	29	 	 	3	3	10	18	88
80089	2	24	 	 	3	3	10	18	88
80089	3	88	 	 	 	 	 	 	 
80090	1	 	 	 	 	 	 	 	 
80090	2	 	 	 	 	 	 	 	 
80090	3	 	 	 	 	 	 	 	 
80091	1	24	 	3	3	2	10	18	88
80091	2	29	 	3	3	2	10	18	88
80091	3	39	 	 	2	 	7	 	 
80092	1	37	 	 	4	4	16	20	88
80092	2	34	 	 	4	 	9	88	 
80092	3	29	 	 	4	4	10	88	 
80093	1	34	 	4	 	 	18	88	 
80093	2	29	 	 	3	 	10	18	88
80093	3	24	 	 	3	 	10	18	88
80094	1	61	 	 	4	 	20	16	12
80094	2	29	 	 	4	3	10	88	 
80094	3	24	 	 	4	 	10	88	 
80095	1	29	 	 	4	4	10	20	88
80095	2	24	 	 	4	 	10	88	 
80095	3	39	 	 	2	 	7	 	 
80096	1	24	 	4	 	 	10	88	 
80096	2	29	 	4	 	 	10	88	 
80096	3	88	 	 	 	 	 	 	 
80097	1	29	 	 	3	3	10	19	88
80097	2	24	 	 	3	3	10	19	88
80097	3	37	 	2	 	 	16	17	88
80098	1	 	 	 	 	 	 	 	 
80098	2	 	 	 	 	 	 	 	 
80098	3	 	 	 	 	 	 	 	 
80099	1	24	 	 	3	 	10	88	 
80099	2	29	 	 	4	 	10	88	 
80099	3	88	 	 	 	 	 	 	 
80100	1	29	 	 	4	4	10	18	88
80100	2	24	 	 	4	4	10	18	88
80100	3	88	 	 	 	 	 	 	 
90001	1	24	 	3	4	 	10	6	16
90001	2	29	 	4	4	 	10	16	88
90001	3	88	 	 	 	 	 	 	 
90002	1	29	 	 	4	3	6	20	88
90002	2	24	 	 	4	 	10	6	88
90002	3	14	 	 	3	 	7	 	 
90003	1	29	 	 	4	 	10	18	88
90003	2	24	 	 	4	 	10	18	88
90003	3	88	 	 	 	 	 	 	 
90004	1	24	 	 	4	3	10	18	88
90004	2	14	2	 	 	 	7	 	 
90004	3	88	 	 	 	 	 	 	 
90005	1	24	 	 	4	 	10	20	88
90005	2	39	 	 	2	 	17	88	 
90005	3	12	 	 	3	3	20	88	 
90006	1	24	 	3	3	 	10	20	88
90006	2	29	 	3	4	 	16	10	88
90006	3	88	 	 	 	 	 	 	 
90007	1	24	 	 	4	4	10	20	88
90007	2	29	 	 	4	 	10	20	12
90007	3	35	 	4	 	 	7	 	 
90008	1	24	 	 	4	 	2	20	10
90008	2	29	 	 	4	 	20	11	88
90008	3	12	 	3	4	 	10	7	 
90009	1	29	 	 	4	 	10	6	88
90009	2	24	 	 	4	3	10	88	 
90009	3	39	 	 	3	 	7	 	 
90010	1	24	 	4	4	 	10	88	 
90010	2	29	 	4	4	 	10	16	7
90010	3	88	 	 	 	 	 	 	 
90011	1	24	 	4	4	 	10	7	 
90011	2	29	 	4	 	 	10	7	 
90011	3	28	 	3	 	 	10	7	 
90012	1	24	 	 	3	 	10	88	 
90012	2	29	 	 	3	 	10	88	 
90012	3	88	 	 	 	 	 	 	 
90013	1	24	 	 	3	2	10	88	 
90013	2	29	 	 	3	2	10	88	 
90013	3	88	 	 	 	 	 	 	 
90014	1	 	 	 	 	 	 	 	 
90014	2	 	 	 	 	 	 	 	 
90014	3	 	 	 	 	 	 	 	 
90015	1	29	 	 	4	4	10	16	88
90015	2	24	 	 	4	3	7	 	 
90015	3	88	 	 	 	 	 	 	 
90016	1	29	 	 	4	 	10	18	20
90016	2	24	 	 	4	 	10	18	20
90016	3	88	 	 	 	 	 	 	 
90017	1	29	 	 	4	 	10	20	88
90017	2	24	 	 	4	 	10	20	88
90017	3	39	 	 	2	 	16	88	 
90018	1	24	 	 	4	 	10	20	88
90018	2	29	 	 	3	 	10	20	88
90018	3	88	 	 	 	 	 	 	 
90019	1	24	 	 	 	2	10	17	88
90019	2	29	 	 	 	2	1	10	88
90019	3	88	 	 	 	 	 	 	 
90020	1	24	 	 	4	2	10	17	20
90020	2	88	 	 	 	 	 	 	 
90020	3	88	 	 	 	 	 	 	 
90021	1	24	 	 	4	3	10	88	 
90021	2	29	 	4	4	 	10	88	 
90021	3	28	 	3	 	 	7	 	 
90022	1	29	 	 	4	 	10	18	88
90022	2	24	 	 	4	 	10	18	88
90022	3	88	 	 	 	 	 	 	 
90023	1	 	 	 	 	 	 	 	 
90023	2	 	 	 	 	 	 	 	 
90023	3	 	 	 	 	 	 	 	 
90024	1	29	 	 	4	2	10	20	2
90024	2	24	 	 	4	 	10	2	88
90024	3	14	 	 	3	 	7	 	 
90025	1	24	 	 	4	3	10	9	20
90025	2	29	 	 	4	3	10	9	7
90025	3	14	 	 	2	 	7	 	 
90026	1	29	 	 	4	 	10	20	88
90026	2	30	 	2	 	 	7	 	 
90026	3	24	 	 	4	 	10	16	88
90027	1	24	 	4	4	 	10	7	 
90027	2	29	 	4	4	 	16	10	7
90027	3	88	 	 	 	 	 	 	 
90028	1	24	 	 	4	3	10	16	7
90028	2	14	 	2	 	 	7	 	 
90028	3	88	 	 	 	 	 	 	 
90030	1	29	 	 	4	3	10	16	2
90030	2	24	 	 	4	4	10	16	88
90030	3	14	 	 	2	 	7	 	 
90031	1	24	 	 	4	2	10	20	88
90031	2	29	 	 	4	2	10	20	88
90031	3	88	 	 	 	 	 	 	 
90033	1	24	 	4	4	3	10	16	88
90033	2	29	 	4	4	3	26	10	88
90033	3	88	 	 	 	 	 	 	 
90034	1	29	 	 	4	4	10	20	88
90034	2	24	 	 	4	4	10	20	88
90034	3	88	 	 	 	 	 	 	 
90035	1	24	 	3	3	 	16	10	88
90035	2	29	 	3	3	 	16	10	88
90035	3	88	 	 	 	 	 	 	 
90036	1	24	 	 	4	2	10	18	7
90036	2	29	 	 	3	3	10	18	7
90036	3	47	2	2	2	2	1	7	 
90037	1	24	 	 	4	2	10	20	16
90037	2	29	 	 	4	2	10	20	16
90037	3	88	 	 	 	 	 	 	 
90038	1	24	 	 	4	 	10	88	 
90038	2	29	 	 	4	 	10	88	 
90038	3	88	 	 	 	 	 	 	 
90039	1	24	 	4	4	 	10	20	88
90039	2	29	 	3	3	 	10	7	 
90039	3	88	 	 	 	 	 	 	 
90040	1	24	 	 	4	3	10	18	20
90040	2	29	 	 	4	3	10	18	7
90040	3	14	 	 	2	 	7	 	 
90041	1	24	 	 	3	3	10	88	 
90041	2	29	 	 	4	3	7	 	 
90041	3	14	 	2	 	 	7	 	 
90042	1	29	 	 	4	 	10	16	88
90042	2	24	 	 	4	 	10	16	88
90042	3	88	 	 	 	 	 	 	 
90043	1	24	 	 	4	2	10	16	20
90043	2	29	 	 	4	2	10	16	20
90043	3	14	2	2	 	 	16	88	 
90044	1	24	 	 	4	3	10	16	1
90044	2	29	 	 	3	3	10	88	 
90044	3	14	 	 	3	 	7	 	 
90045	1	29	 	 	4	4	10	20	88
90045	2	24	 	 	4	4	10	20	18
90045	3	88	 	 	 	 	 	 	 
90046	1	34	 	4	 	 	10	7	 
90046	2	29	 	 	4	3	7	 	 
90046	3	24	 	 	4	3	10	7	 
90047	1	24	 	2	2	 	10	88	 
90047	2	29	 	3	3	 	10	88	 
90047	3	88	 	 	 	 	 	 	 
90048	1	24	 	3	3	 	10	16	88
90048	2	29	 	3	3	 	10	16	88
90048	3	88	 	 	 	 	 	 	 
90049	1	29	 	 	4	3	10	88	 
90049	2	88	 	 	 	 	 	 	 
90049	3	88	 	 	 	 	 	 	 
90050	1	29	 	 	4	4	10	20	88
90050	2	24	 	 	4	 	10	20	88
90050	3	14	 	2	 	 	7	 	 
90051	1	29	 	 	 	4	10	17	88
90051	2	24	 	 	4	3	10	16	88
90051	3	39	 	 	3	 	7	 	 
90052	1	24	 	 	4	 	16	10	88
90052	2	29	 	 	4	 	10	88	 
90052	3	88	 	 	 	 	 	 	 
90053	1	29	 	 	4	3	10	8	20
90053	2	24	 	 	4	4	7	 	 
90053	3	14	 	 	3	 	7	 	 
90054	1	29	 	 	4	3	10	20	88
90054	2	24	 	 	4	3	10	20	88
90054	3	38	 	 	3	 	16	20	88
90055	1	38	3	3	3	3	16	18	20
90055	2	24	 	 	4	2	10	16	88
90055	3	29	 	 	4	2	10	16	88
90056	1	24	 	 	4	4	9	88	 
90056	2	29	 	 	4	 	10	88	 
90056	3	39	 	2	 	 	7	 	 
90057	1	29	 	 	4	 	10	20	88
90057	2	24	 	 	4	 	10	20	2
90057	3	88	 	 	 	 	 	 	 
90058	1	24	 	 	4	4	10	88	 
90058	2	29	 	 	4	3	8	88	 
90058	3	14	 	 	3	 	7	 	 
90059	1	24	 	 	4	 	20	10	88
90059	2	29	 	4	4	 	20	10	88
90059	3	88	 	 	 	 	 	 	 
90060	1	24	 	4	4	 	10	88	 
90060	2	29	 	4	4	 	10	88	 
90060	3	88	 	 	 	 	 	 	 
90061	1	24	 	 	4	 	16	88	 
90061	2	29	 	 	3	 	16	88	 
90061	3	88	 	 	 	 	 	 	 
90062	1	29	 	 	4	3	10	16	88
90062	2	24	 	 	4	 	10	16	88
90062	3	14	 	2	 	 	7	 	 
90063	1	24	 	3	3	 	10	88	 
90063	2	29	 	3	3	 	10	88	 
90063	3	88	 	 	 	 	 	 	 
90064	1	24	 	 	4	3	10	9	88
90064	2	29	 	 	3	 	10	9	88
90064	3	88	 	 	 	 	 	 	 
90065	1	39	 	 	2	 	2	7	 
90065	2	88	 	 	 	 	 	 	 
90065	3	88	 	 	 	 	 	 	 
90066	1	29	 	 	4	3	10	88	 
90066	2	24	 	 	4	4	18	88	 
90066	3	14	 	 	3	 	7	 	 
90067	1	29	 	 	4	4	10	20	88
90067	2	24	 	 	4	4	10	20	88
90067	3	88	 	 	 	 	 	 	 
90068	1	24	 	 	4	3	10	7	 
90068	2	88	 	 	 	 	 	 	 
90068	3	88	 	 	 	 	 	 	 
90069	1	24	 	 	4	 	10	88	 
90069	2	29	 	 	4	 	10	88	 
90069	3	88	 	 	 	 	 	 	 
90070	1	29	 	 	4	3	10	17	6
90070	2	24	 	 	4	3	10	16	88
90070	3	88	 	 	 	 	 	 	 
90071	1	29	 	 	4	4	10	19	88
90071	2	24	 	 	4	 	10	19	88
90071	3	37	 	 	2	 	20	88	 
90072	1	29	 	 	 	4	10	7	 
90072	2	24	 	 	4	4	10	7	 
90072	3	88	 	 	 	 	 	 	 
90073	1	24	 	 	3	2	10	18	7
90073	2	29	 	 	3	2	10	18	1
90073	3	88	 	 	 	 	 	 	 
90075	1	29	 	 	4	3	10	20	16
90075	2	24	 	 	4	 	10	16	20
90075	3	88	 	 	 	 	 	 	 
90076	1	29	 	 	4	3	10	16	88
90076	2	24	 	 	4	4	10	16	88
90076	3	14	 	 	4	 	7	 	 
90077	1	24	 	 	4	2	10	88	 
90077	2	29	 	 	4	 	10	88	 
90077	3	14	 	 	 	2	7	 	 
90078	1	24	 	 	4	 	10	20	88
90078	2	29	 	 	4	 	10	20	88
90078	3	88	 	 	 	 	 	 	 
90079	1	29	 	 	4	3	10	20	88
90079	2	24	 	 	4	4	10	88	 
90079	3	88	 	 	 	 	 	 	 
90080	1	24	 	 	4	 	10	88	 
90080	2	29	 	 	4	 	10	88	 
90080	3	88	 	 	 	 	 	 	 
90081	1	24	 	4	4	 	10	88	 
90081	2	29	 	4	4	 	10	88	 
90081	3	88	 	 	 	 	 	 	 
90084	1	29	 	 	4	3	10	18	88
90084	2	24	 	4	3	3	10	20	88
90084	3	41	 	 	3	 	7	 	 
90085	1	24	 	 	4	 	10	88	 
90085	2	29	 	 	4	 	10	88	 
90085	3	88	 	 	 	 	 	 	 
90086	1	24	 	3	4	 	10	7	 
90086	2	29	 	4	4	 	20	10	7
90086	3	88	 	 	 	 	 	 	 
90087	1	24	 	 	4	3	10	16	88
90087	2	29	 	 	4	3	10	9	88
90087	3	14	 	 	3	 	16	88	 
90088	1	29	 	 	4	 	10	16	88
90088	2	24	 	 	4	3	10	2	1
90088	3	47	 	 	3	4	2	16	88
90089	1	24	 	 	4	 	10	88	 
90089	2	29	 	 	3	 	10	88	 
90089	3	88	 	 	 	 	 	 	 
90090	1	24	 	4	4	 	10	88	 
90090	2	29	 	4	4	 	10	88	 
90090	3	88	 	 	 	 	 	 	 
90092	1	29	 	 	4	4	10	18	88
90092	2	36	 	 	4	 	10	9	88
90092	3	47	 	 	3	 	9	7	 
90093	1	29	 	 	4	 	10	16	88
90093	2	24	 	 	3	3	10	16	88
90093	3	39	 	 	2	 	7	 	 
90094	1	29	 	 	4	 	10	2	88
90094	2	24	 	 	4	 	10	2	88
90094	3	88	 	 	 	 	 	 	 
90095	1	24	 	 	4	3	10	18	7
90095	2	14	 	 	4	 	7	 	 
90095	3	88	 	 	 	 	 	 	 
90096	1	29	 	 	4	3	10	20	7
90096	2	24	 	4	3	3	10	7	 
90096	3	14	 	 	3	 	7	 	 
100001	1	47	 	 	2	 	7	 	 
100001	2	88	 	 	 	 	 	 	 
100001	3	88	 	 	 	 	 	 	 
100003	1	 	 	 	 	 	 	 	 
100003	2	 	 	 	 	 	 	 	 
100003	3	 	 	 	 	 	 	 	 
100005	1	 	 	 	 	 	 	 	 
100005	2	 	 	 	 	 	 	 	 
100005	3	 	 	 	 	 	 	 	 
100006	1	39	 	3	 	 	7	 	 
100006	2	88	 	 	 	 	 	 	 
100006	3	88	 	 	 	 	 	 	 
100007	1	 	 	 	 	 	 	 	 
100007	2	 	 	 	 	 	 	 	 
100007	3	 	 	 	 	 	 	 	 
100008	1	 	 	 	 	 	 	 	 
100008	2	 	 	 	 	 	 	 	 
100008	3	 	 	 	 	 	 	 	 
100009	1	 	 	 	 	 	 	 	 
100009	2	 	 	 	 	 	 	 	 
100009	3	 	 	 	 	 	 	 	 
100010	1	 	 	 	 	 	 	 	 
100010	2	 	 	 	 	 	 	 	 
100010	3	 	 	 	 	 	 	 	 
100011	1	 	 	 	 	 	 	 	 
100011	2	 	 	 	 	 	 	 	 
100011	3	 	 	 	 	 	 	 	 
100014	1	 	 	 	 	 	 	 	 
100014	2	 	 	 	 	 	 	 	 
100014	3	 	 	 	 	 	 	 	 
100015	1	 	 	 	 	 	 	 	 
100015	2	 	 	 	 	 	 	 	 
100015	3	 	 	 	 	 	 	 	 
100016	1	47	2	2	2	2	18	12	2
100016	2	88	 	 	 	 	 	 	 
100016	3	88	 	 	 	 	 	 	 
100017	1	 	 	 	 	 	 	 	 
100017	2	 	 	 	 	 	 	 	 
100017	3	 	 	 	 	 	 	 	 
100018	1	38	3	3	3	3	7	 	 
100018	2	88	 	 	 	 	 	 	 
100018	3	88	 	 	 	 	 	 	 
100019	1	36	 	2	 	 	7	 	 
100019	2	88	 	 	 	 	 	 	 
100019	3	88	 	 	 	 	 	 	 
100020	1	 	 	 	 	 	 	 	 
100020	2	 	 	 	 	 	 	 	 
100020	3	 	 	 	 	 	 	 	 
100021	1	 	 	 	 	 	 	 	 
100021	2	 	 	 	 	 	 	 	 
100021	3	 	 	 	 	 	 	 	 
100022	1	 	 	 	 	 	 	 	 
100022	2	 	 	 	 	 	 	 	 
100022	3	 	 	 	 	 	 	 	 
100023	1	36	 	 	2	 	7	 	 
100023	2	16	 	 	3	 	16	7	 
100023	3	88	 	 	 	 	 	 	 
100024	1	 	 	 	 	 	 	 	 
100024	2	 	 	 	 	 	 	 	 
100024	3	 	 	 	 	 	 	 	 
100025	1	 	 	 	 	 	 	 	 
100025	2	 	 	 	 	 	 	 	 
100025	3	 	 	 	 	 	 	 	 
100026	1	 	 	 	 	 	 	 	 
100026	2	 	 	 	 	 	 	 	 
100026	3	 	 	 	 	 	 	 	 
100027	1	 	 	 	 	 	 	 	 
100027	2	 	 	 	 	 	 	 	 
100027	3	 	 	 	 	 	 	 	 
100028	1	16	 	4	 	 	16	7	 
100028	2	88	 	 	 	 	 	 	 
100028	3	88	 	 	 	 	 	 	 
100029	1	39	 	 	4	 	8	7	 
100029	2	88	 	 	 	 	 	 	 
100029	3	88	 	 	 	 	 	 	 
100030	1	16	 	3	 	 	6	7	 
100030	2	88	 	 	 	 	 	 	 
100030	3	88	 	 	 	 	 	 	 
100031	1	 	 	 	 	 	 	 	 
100031	2	 	 	 	 	 	 	 	 
100031	3	 	 	 	 	 	 	 	 
100032	1	 	 	 	 	 	 	 	 
100032	2	 	 	 	 	 	 	 	 
100032	3	 	 	 	 	 	 	 	 
100033	1	45	 	 	3	 	16	88	 
100033	2	88	 	 	 	 	 	 	 
100033	3	88	 	 	 	 	 	 	 
100034	1	39	 	 	4	 	7	 	 
100034	2	14	 	 	4	 	7	 	 
100034	3	38	 	 	2	 	7	 	 
100035	1	 	 	 	 	 	 	 	 
100035	2	 	 	 	 	 	 	 	 
100035	3	 	 	 	 	 	 	 	 
100036	1	 	 	 	 	 	 	 	 
100036	2	 	 	 	 	 	 	 	 
100036	3	 	 	 	 	 	 	 	 
100037	1	38	3	 	3	 	7	 	 
100037	2	14	 	 	4	 	7	 	 
100037	3	88	 	 	 	 	 	 	 
100038	1	 	 	 	 	 	 	 	 
100038	2	 	 	 	 	 	 	 	 
100038	3	 	 	 	 	 	 	 	 
100039	1	 	 	 	 	 	 	 	 
100039	2	 	 	 	 	 	 	 	 
100039	3	 	 	 	 	 	 	 	 
100041	1	14	 	3	 	 	18	7	 
100041	2	88	 	 	 	 	 	 	 
100041	3	88	 	 	 	 	 	 	 
100042	1	 	 	 	 	 	 	 	 
100042	2	 	 	 	 	 	 	 	 
100042	3	 	 	 	 	 	 	 	 
100044	1	 	 	 	 	 	 	 	 
100044	2	 	 	 	 	 	 	 	 
100044	3	 	 	 	 	 	 	 	 
100046	1	39	 	3	 	 	11	7	 
100046	2	88	 	 	 	 	 	 	 
100046	3	88	 	 	 	 	 	 	 
100047	1	 	 	 	 	 	 	 	 
100047	2	 	 	 	 	 	 	 	 
100047	3	 	 	 	 	 	 	 	 
100048	1	47	3	3	3	3	2	16	17
100048	2	42	 	3	2	 	16	7	 
100048	3	88	 	 	 	 	 	 	 
100049	1	14	 	 	4	 	7	 	 
100049	2	88	 	 	 	 	 	 	 
100049	3	88	 	 	 	 	 	 	 
100050	1	14	 	 	 	4	7	 	 
100050	2	29	 	 	 	4	7	 	 
100050	3	88	 	 	 	 	 	 	 
100051	1	 	 	 	 	 	 	 	 
100051	2	 	 	 	 	 	 	 	 
100051	3	 	 	 	 	 	 	 	 
100052	1	 	 	 	 	 	 	 	 
100052	2	 	 	 	 	 	 	 	 
100052	3	 	 	 	 	 	 	 	 
100053	1	 	 	 	 	 	 	 	 
100053	2	 	 	 	 	 	 	 	 
100053	3	 	 	 	 	 	 	 	 
100054	1	 	 	 	 	 	 	 	 
100054	2	 	 	 	 	 	 	 	 
100054	3	 	 	 	 	 	 	 	 
100055	1	23	3	 	 	 	16	7	 
100055	2	88	 	 	 	 	 	 	 
100055	3	88	 	 	 	 	 	 	 
100056	1	36	 	 	3	 	20	7	 
100056	2	14	 	 	 	3	19	7	 
100056	3	88	 	 	 	 	 	 	 
100057	1	34	 	4	4	4	7	 	 
100057	2	88	 	 	 	 	 	 	 
100057	3	88	 	 	 	 	 	 	 
100058	1	 	 	 	 	 	 	 	 
100058	2	 	 	 	 	 	 	 	 
100058	3	 	 	 	 	 	 	 	 
100059	1	 	 	 	 	 	 	 	 
100059	2	 	 	 	 	 	 	 	 
100059	3	 	 	 	 	 	 	 	 
100060	1	 	 	 	 	 	 	 	 
100060	2	 	 	 	 	 	 	 	 
100060	3	 	 	 	 	 	 	 	 
100061	1	38	 	 	 	2	7	 	 
100061	2	88	 	 	 	 	 	 	 
100061	3	88	 	 	 	 	 	 	 
100062	1	45	 	2	 	 	20	7	 
100062	2	88	 	 	 	 	 	 	 
100062	3	88	 	 	 	 	 	 	 
100064	1	16	 	 	2	2	18	7	 
100064	2	88	 	 	 	 	 	 	 
100064	3	88	 	 	 	 	 	 	 
100065	1	 	 	 	 	 	 	 	 
100065	2	 	 	 	 	 	 	 	 
100065	3	 	 	 	 	 	 	 	 
100066	1	 	 	 	 	 	 	 	 
100066	2	 	 	 	 	 	 	 	 
100066	3	 	 	 	 	 	 	 	 
100067	1	 	 	 	 	 	 	 	 
100067	2	 	 	 	 	 	 	 	 
100067	3	 	 	 	 	 	 	 	 
100068	1	23	 	 	4	 	17	9	7
100068	2	38	 	 	4	 	16	9	24
100068	3	88	 	 	 	 	 	 	 
100069	1	45	 	 	3	 	7	 	 
100069	2	88	 	 	 	 	 	 	 
100069	3	88	 	 	 	 	 	 	 
100070	1	 	 	 	 	 	 	 	 
100070	2	 	 	 	 	 	 	 	 
100070	3	 	 	 	 	 	 	 	 
100071	1	42	 	 	3	 	16	7	 
100071	2	88	 	 	 	 	 	 	 
100071	3	88	 	 	 	 	 	 	 
100072	1	 	 	 	 	 	 	 	 
100072	2	 	 	 	 	 	 	 	 
100072	3	 	 	 	 	 	 	 	 
100073	1	47	 	3	3	 	11	16	7
100073	2	42	 	 	2	 	7	 	 
100073	3	39	 	2	 	 	16	7	 
100074	1	39	 	 	4	 	15	88	 
100074	2	37	3	3	3	 	2	16	88
100074	3	88	 	 	 	 	 	 	 
100075	1	 	 	 	 	 	 	 	 
100075	2	 	 	 	 	 	 	 	 
100075	3	 	 	 	 	 	 	 	 
100076	1	 	 	 	 	 	 	 	 
100076	2	 	 	 	 	 	 	 	 
100076	3	 	 	 	 	 	 	 	 
100077	1	29	 	 	 	2	7	 	 
100077	2	14	 	 	3	 	7	 	 
100077	3	25	 	 	2	 	7	 	 
100078	1	 	 	 	 	 	 	 	 
100078	2	 	 	 	 	 	 	 	 
100078	3	 	 	 	 	 	 	 	 
100079	1	38	 	 	3	 	20	7	 
100079	2	88	 	 	 	 	 	 	 
100079	3	88	 	 	 	 	 	 	 
100080	1	14	 	3	 	 	16	7	 
100080	2	88	 	 	 	 	 	 	 
100080	3	88	 	 	 	 	 	 	 
100081	1	 	 	 	 	 	 	 	 
100081	2	 	 	 	 	 	 	 	 
100081	3	 	 	 	 	 	 	 	 
100082	1	 	 	 	 	 	 	 	 
100082	2	 	 	 	 	 	 	 	 
100082	3	 	 	 	 	 	 	 	 
100083	1	 	 	 	 	 	 	 	 
100083	2	 	 	 	 	 	 	 	 
100083	3	 	 	 	 	 	 	 	 
100084	1	 	 	 	 	 	 	 	 
100084	2	 	 	 	 	 	 	 	 
100084	3	 	 	 	 	 	 	 	 
100085	1	14	 	 	4	4	7	 	 
100085	2	88	 	 	 	 	 	 	 
100085	3	88	 	 	 	 	 	 	 
