CHILDCODE	SPPGIDR5	SUPKNDR5	SUPWHOR5	SUPSRTR5	SUPENDR5	SUPFRQR5	SUPRIDR5
170051	2	5	13	2003	9999	8	1
170051	3	20	21	2008	2008	8	16
170052	1	1	5	1996	9999	1	1
170052	2	22	32	2000	9999	7	70
170052	3	5	13	1994	9999	2	1
170052	4	18	6	1999	9999	6	2
170052	5	20	21	2008	2008	9	4
170053	1	1	5	2004	9999	2	1
170053	2	5	13	2000	9999	8	1
170053	3	20	21	2008	2008	9	80
170054	1	22	32	2008	9999	7	80
170054	2	20	21	2008	2008	8	80
170055	1	20	21	2008	2008	8	80
170055	2	8	6	2002	9999	5	2
170055	3	22	32	2005	9999	7	70
170056	1	15	38	1998	2008	6	3
170056	2	1	5	1996	9999	1	3
170057	1	22	32	1998	9999	7	70
170057	2	20	21	2008	2008	9	80
170057	3	1	5	1996	9999	1	1
170057	4	18	6	1998	9999	7	2
170057	5	5	13	1994	9999	2	1
170058	1	5	1	2007	2007	1	1
170058	2	1	5	2000	9999	2	1
170058	3	8	6	2002	9999	6	2
170058	4	20	21	2008	2008	9	0
170059	1	22	32	2008	9999	7	70
170059	2	20	21	2008	2008	9	80
170059	3	1	5	1998	9999	1	1
170059	4	5	13	2006	2008	1	1
170059	5	18	5	2000	9999	6	2
170060	1	4	38	2003	9999	6	80
170060	2	3	38	2009	9999	6	80
170060	3	1	5	2002	9999	1	80
170060	4	5	13	2003	9999	1	17
170061	1	8	6	1999	9999	5	4
170061	2	4	38	1998	9999	6	80
170061	3	5	13	2002	9999	1	2
170061	4	3	38	1998	9999	6	80
170062	1	1	5	1996	9999	1	1
170062	2	21	8	2008	2009	8	80
170062	3	5	60	1999	9999	1	1
170062	4	20	21	2008	2008	9	80
170062	5	18	6	1999	9999	5	2
170063	1	3	38	1998	9999	7	70
170063	2	4	38	1998	9999	7	70
170063	3	20	21	2008	2008	9	0
170063	4	18	6	2000	9999	5	1
170064	1	5	13	2008	9999	1	1
170064	2	20	21	2008	2008	8	0
170064	3	22	32	2008	9999	7	70
170064	4	1	5	2000	9999	1	1
170064	5	8	6	1998	9999	5	2
170065	1	22	32	2008	9999	7	80
170065	2	5	8	2006	2006	9	2
170065	3	20	21	2008	2008	9	80
170065	4	1	5	1996	9999	1	1
170065	5	8	6	2000	9999	6	2
170066	1	1	5	2003	9999	5	1
170066	2	24	6	2005	9999	7	2
170066	3	20	21	2008	2008	8	80
170067	1	22	32	2008	9999	7	70
170067	2	20	21	2008	2008	9	0
170067	3	31	35	2000	9999	7	1
170067	4	1	5	1996	9999	2	1
170067	5	8	6	2000	9999	6	80
170067	6	7	6	1998	9999	1	1
170069	1	21	8	2008	2009	2	80
170069	2	20	21	2008	2008	9	80
170069	3	5	13	2007	2009	1	1
170069	4	1	5	1997	9999	1	1
170069	5	8	6	2000	9999	6	2
170070	1	20	21	2008	2008	8	80
170070	2	8	6	1999	9999	5	2
170070	3	22	32	2004	9999	7	70
170070	4	5	13	1995	9999	8	2
170071	1	1	5	1994	9999	1	2
170071	2	18	6	1998	9999	7	3
170071	3	21	8	2008	2009	8	80
170071	4	20	21	2008	2008	9	80
170071	5	5	13	1992	9999	2	2
170072	1	3	38	1997	9999	6	70
170072	2	4	38	1997	9999	6	70
170072	3	20	21	2008	2008	9	80
170072	4	1	5	1995	9999	1	2
170072	5	8	6	1998	9999	7	2
170073	1	3	38	1998	9999	6	70
170073	2	4	38	1998	9999	6	70
170073	3	20	21	2008	2008	9	2
170073	4	8	6	2000	9999	6	1
170074	1	15	39	1999	9999	7	70
170074	2	20	21	2008	2008	9	0
170074	3	18	6	2000	9999	5	4
170075	1	20	21	2008	2008	8	80
170075	2	8	6	1999	9999	5	2
170075	3	22	32	1999	9999	7	70
170076	1	20	10	2008	2008	8	80
170076	2	5	13	1994	9999	8	1
170076	3	22	35	2001	9999	7	1
170076	4	22	8	2004	9999	9	70
170077	1	22	32	2008	9999	7	70
170077	2	20	21	2008	2008	2	80
170077	3	1	5	2002	9999	2	1
170077	4	8	6	2002	9999	1	2
170079	1	22	32	2008	9999	7	80
170079	2	5	13	2008	2008	8	1
170079	3	1	5	1996	9999	1	1
170079	4	8	6	1998	9999	7	2
170079	5	20	21	2008	2008	9	80
170080	1	8	6	1994	9999	5	2
170080	2	20	21	2008	2008	8	80
170080	3	22	32	2003	9999	7	70
170081	1	21	8	2008	2008	8	80
170081	2	1	5	1998	9999	1	1
170081	3	18	6	1998	9999	5	2
170081	4	20	21	2008	2008	9	80
170082	1	1	5	1999	9999	2	1
170082	2	4	38	1996	9999	6	70
170082	3	5	13	2000	9999	1	1
170082	4	20	21	2008	2008	9	80
170083	1	22	32	2008	9999	7	70
170083	2	5	13	2006	2006	8	2
170083	3	1	5	1995	9999	1	2
170084	1	1	5	1985	9999	2	1
170084	2	4	38	2008	9999	5	80
170084	3	5	13	2005	2007	1	1
170084	4	20	21	2008	2008	9	80
170085	1	22	32	1994	9999	7	80
170085	2	20	21	2008	2008	9	80
170085	3	18	6	2000	9999	4	2
170085	4	5	60	1996	9999	1	2
170086	1	1	5	1999	9999	2	1
170086	2	4	32	2008	9999	7	80
170086	3	5	13	1995	2007	1	1
170087	1	22	32	2008	9999	5	80
170087	2	20	21	2008	2008	9	80
170088	1	22	32	2008	9999	7	70
170088	2	5	1	2007	2007	1	1
170088	3	1	5	1990	9999	2	1
170088	4	8	6	2000	9999	5	2
170088	5	20	21	2008	2008	2	80
170089	1	1	5	2002	9999	1	1
170089	2	20	21	2008	2008	9	80
170089	3	5	13	2004	9999	8	1
170090	1	20	21	2008	2008	8	80
170090	2	1	5	2002	9999	1	1
170091	1	22	32	2008	2008	7	70
170091	2	20	21	2008	2008	8	80
170091	3	1	5	1995	9999	1	1
170091	4	8	6	2000	9999	5	2
170092	1	22	32	2008	9999	7	70
170092	2	1	5	1990	9999	1	1
170092	3	7	6	2000	9999	2	1
170093	1	1	5	2000	9999	2	1
170093	2	5	13	2000	9999	1	1
170094	1	1	5	1996	9999	3	1
170094	2	18	6	2000	9999	3	2
170094	3	22	32	2008	2009	7	70
170094	4	5	13	1998	9999	2	1
170095	1	5	77	2006	9999	7	2
170095	2	20	21	2008	2008	9	16
170095	3	3	38	1999	9999	7	70
170095	4	4	38	199	9999	7	70
170096	1	1	5	1996	9999	4	1
170096	2	20	21	2008	2008	9	16
170097	1	15	38	1999	9999	7	80
170097	2	20	21	2008	2008	9	80
170097	3	18	6	2000	9999	5	4
170098	1	8	6	1995	9999	5	2
170098	2	5	58	2004	9999	7	2
170098	3	1	5	1992	9999	5	1
170098	4	20	21	2008	2008	8	7
170099	1	3	38	1999	9999	6	80
170099	2	4	38	1999	9999	6	80
170099	3	20	21	2008	2008	9	80
170100	1	22	32	2000	9999	7	80
170100	2	5	5	1998	9999	1	2
170100	3	20	21	2008	2008	9	80
170100	4	24	6	1998	9999	7	2
180001	1	1	5	1995	9999	1	70
180001	2	18	6	2003	9999	5	70
180001	3	4	38	2008	9999	6	80
180002	1	3	38	2008	9999	5	70
180002	2	4	38	2008	9999	5	70
180002	3	18	6	1990	9999	7	70
180002	4	1	5	1990	9999	1	2
180003	1	3	38	2004	9999	7	80
180003	2	4	38	2004	9999	7	80
180003	3	1	5	1991	9999	2	4
180003	4	8	6	1994	9999	7	1
180003	5	18	6	1994	9999	7	70
180003	6	5	13	2006	9999	1	70
180004	1	3	38	2003	2007	6	80
180004	2	4	38	2003	2007	6	80
180004	3	18	6	1995	9999	5	70
180004	4	1	5	1995	9999	2	1
180005	1	21	5	2008	9999	6	70
180005	2	1	5	1995	9999	2	70
180005	3	8	6	1998	9999	6	70
180005	4	18	6	1998	9999	6	70
180006	1	15	38	2008	9999	7	80
180006	2	8	6	1994	9999	7	3
180006	4	18	6	1994	9999	7	3
180006	5	5	13	2006	9999	1	2
180006	6	1	5	1993	9999	2	2
180007	1	1	5	1993	9999	1	70
180007	2	8	6	1994	9999	2	70
180007	3	18	6	1994	9999	2	70
180007	4	21	5	2007	9999	6	70
180008	1	1	5	1987	9999	1	70
180008	2	18	6	2001	9999	2	70
180008	3	8	6	2001	9999	2	70
180009	1	3	38	2003	9999	7	80
180009	2	4	38	2003	9999	7	80
180009	3	1	5	1989	9999	2	1
180009	4	8	6	1998	9999	5	2
180009	5	18	6	1998	9999	5	70
180009	6	1	40	2008	9999	1	1
180010	1	3	38	2004	9999	6	80
180010	2	4	38	2004	9999	6	80
180010	3	1	5	2000	9999	1	70
180010	4	18	6	1999	9999	7	70
180011	1	8	6	1994	9999	2	70
180011	2	18	6	1994	9999	2	70
180011	3	21	5	2008	9999	6	70
180011	4	1	6	1988	9999	1	70
180011	5	20	60	2003	9999	7	16
180012	1	21	5	2008	9999	6	80
180012	2	10	5	1988	9999	1	2
180012	3	18	6	1988	9999	6	70
180012	4	8	6	1988	9999	5	80
180012	5	20	60	2008	9999	9	0
180013	1	1	5	1990	9999	1	20
180013	2	18	6	1995	9999	1	70
180013	3	21	5	2008	9999	6	21
180014	1	3	38	2008	9999	7	80
180014	2	4	38	2008	9999	6	80
180014	3	1	5	1985	9999	1	2
180014	4	18	6	1999	9999	7	70
180014	5	21	5	2005	2007	7	80
180015	1	18	6	1998	9999	5	70
180015	2	1	5	1990	9999	2	1
180015	3	21	5	2008	9999	6	80
180015	4	8	5	1998	9999	2	2
180016	1	21	5	2009	9999	6	70
180016	2	18	6	1990	9999	7	70
180017	1	18	6	2000	9999	5	70
180018	1	15	5	2008	9999	5	80
180018	2	4	5	1997	2008	5	70
180018	3	1	5	2000	9999	1	1
180018	4	18	6	2000	9999	8	70
180018	5	21	5	2008	9999	6	1
180018	6	3	5	1997	2008	5	70
180019	1	1	5	1995	9999	1	1
180019	2	18	6	1998	9999	6	70
180019	3	21	5	2008	9999	5	70
180020	1	18	6	2000	9999	1	70
180020	2	7	6	2000	9999	1	1
180020	3	8	6	2000	9999	1	1
180022	1	21	5	2008	9999	6	80
180022	2	5	41	2007	9999	7	1
180022	3	13	22	2008	2008	1	2
180022	4	1	5	1991	9999	1	1
180022	5	18	6	2003	9999	7	70
180023	1	18	6	1997	9999	5	70
180024	1	3	38	2003	9999	6	80
180024	2	4	38	2003	9999	6	80
180024	3	1	5	1983	9999	1	1
180024	4	20	60	2004	9999	9	5
180024	5	18	6	1999	9999	7	70
180024	6	16	8	2008	2008	1	70
180024	7	14	8	2009	2009	1	1
180025	1	3	38	2004	9999	6	70
180025	2	4	38	2004	9999	6	70
180025	3	1	5	1990	9999	1	70
180025	4	8	6	1996	9999	6	70
180025	5	18	6	1996	9999	6	70
180025	6	5	1	1990	9999	1	70
180026	1	1	5	2000	9999	1	70
180026	2	18	6	2000	9999	5	70
180026	3	21	5	2004	9999	6	80
180026	4	4	38	2000	2007	6	70
180027	1	15	38	2008	2009	7	70
180027	2	8	6	1992	9999	2	2
180027	4	5	60	2008	9999	8	1
180027	5	18	6	1992	9999	7	2
180027	6	1	5	1993	9999	1	1
180028	1	21	5	2008	9999	6	70
180028	2	1	5	1985	9999	1	70
180028	3	8	6	1999	9999	6	70
180028	4	18	6	1999	9999	6	70
180029	1	21	5	2008	9999	6	70
180029	2	3	38	2004	2008	6	70
180029	3	4	38	2004	2008	6	70
180029	4	1	5	1990	9999	2	70
180029	5	8	6	1994	9999	7	70
180029	6	18	6	1995	9999	7	70
180031	1	21	5	1998	9999	6	80
180031	2	1	5	1996	9999	1	1
180031	3	18	6	2000	9999	8	70
180031	4	5	58	2007	2008	7	2
180032	1	1	5	1990	9999	2	2
180032	2	18	6	1990	9999	6	80
180032	3	15	38	2002	2007	5	80
180032	4	15	5	2008	9999	5	80
180032	5	21	5	2008	9999	6	2
180033	1	8	6	1993	9999	7	80
180033	2	18	6	1995	9999	7	70
180033	3	24	6	1995	9999	7	2
180033	4	1	5	1995	9999	7	80
180033	5	4	38	2003	2008	6	80
180034	1	3	38	2004	9999	6	70
180034	2	4	38	2004	9999	6	70
180034	3	1	5	1985	9999	2	2
180034	4	7	58	1999	9999	1	2
180034	5	8	6	1995	9999	6	70
180034	6	18	6	1994	9999	6	70
180035	1	18	5	1990	9999	5	70
180035	2	1	5	1990	9999	2	1
180035	3	13	5	2008	9999	2	1
180035	4	3	38	2002	2006	6	80
180035	5	4	38	2002	2006	6	80
180036	1	21	5	2008	9999	5	70
180036	2	1	5	1996	9999	2	70
180036	3	5	1	2000	2007	1	70
180036	4	8	6	1996	9999	6	70
180036	5	18	6	1996	9999	6	70
180037	1	1	5	1986	9999	1	70
180037	2	21	5	2008	9999	6	70
180037	3	8	6	1995	9999	6	70
180037	4	18	6	1995	9999	6	70
180038	1	18	6	2000	9999	7	70
180038	2	5	13	2009	9999	7	1
180039	1	8	6	1998	9999	3	70
180039	2	18	6	1998	9999	3	70
180039	3	1	5	1989	9999	1	70
180039	4	21	5	2008	9999	6	70
180039	5	5	13	2008	9999	1	70
180039	6	20	60	2004	9999	9	16
180040	1	1	5	1990	9999	7	1
180040	2	21	5	2008	9999	7	80
180040	3	8	6	1990	9999	5	2
180040	4	1	5	2008	9999	1	70
180041	1	21	5	2007	9999	7	80
180041	2	1	5	2008	9999	1	2
180041	3	8	6	1994	9999	7	2
180041	4	18	6	1994	9999	7	2
180041	5	1	5	1995	9999	7	2
180042	1	21	5	2008	9999	6	70
180042	2	14	35	2004	9999	2	1
180042	3	1	5	1982	9999	1	1
180042	4	8	6	1996	9999	5	70
180042	5	18	6	1996	9999	5	70
180043	1	15	38	2008	9999	7	80
180043	2	3	38	2003	2007	7	80
180043	3	4	38	2003	2007	7	80
180043	4	8	6	1986	9999	2	2
180043	5	18	6	1990	9999	7	70
180043	6	1	40	2008	2008	1	2
180044	1	15	38	2008	9999	7	80
180044	2	8	6	1995	9999	7	2
180044	4	18	6	1995	9999	7	2
180044	5	1	5	1994	9999	2	1
180045	1	1	5	1996	9999	2	1
180045	2	8	6	1993	9999	7	2
180045	3	18	6	1993	9999	7	70
180045	4	5	13	2006	2008	1	70
180046	1	3	38	2004	2007	6	80
180046	2	4	38	2004	2007	6	80
180046	3	18	6	1998	9999	7	70
180046	4	21	5	2007	9999	6	80
180046	5	20	60	2004	9999	8	0
180046	6	1	5	1992	9999	1	1
180047	1	15	38	2008	9999	7	80
180047	2	1	5	1993	9999	2	1
180047	3	8	6	1999	9999	3	2
180047	4	18	6	1999	9999	3	70
180048	1	8	6	2000	9999	5	2
180048	2	7	6	2000	9999	5	2
180049	1	1	5	1985	9999	1	4
180049	2	21	5	2005	9999	6	80
180049	3	18	6	2000	9999	1	70
180050	1	8	6	2001	9999	7	80
180050	2	1	5	1988	9999	1	70
180050	3	21	5	2005	9999	6	70
180050	4	5	13	2006	9999	1	1
180050	5	5	5	2008	9999	1	1
180051	1	8	6	1990	9999	6	2
180051	2	18	6	1990	9999	5	70
180051	3	1	5	1988	9999	1	70
180051	4	21	5	2008	9999	6	70
180052	1	21	5	2008	2009	7	80
180052	2	8	6	1999	9999	1	2
180052	3	1	5	1993	9999	1	1
180052	5	18	6	1999	9999	7	2
180052	6	1	5	2008	9999	1	1
180053	1	1	5	1993	9999	2	1
180053	2	18	6	1996	9999	5	70
180053	3	21	5	2008	9999	6	80
180053	4	13	5	2009	9999	2	1
180054	1	3	38	1994	9999	6	70
180054	2	4	38	1994	9999	6	70
180054	3	1	5	2005	9999	1	70
180054	4	8	6	1997	9999	6	70
180054	5	18	6	1997	9999	6	70
180055	1	1	5	1984	9999	2	1
180055	2	21	5	2008	9999	7	80
180055	3	18	6	1998	9999	5	70
180056	1	5	5	1988	9999	1	70
180056	2	8	6	1994	9999	6	70
180056	3	18	6	1994	9999	6	70
180056	4	20	60	2005	9999	9	0
180056	5	1	5	1988	9999	1	70
180057	1	15	38	2008	2009	7	70
180057	2	18	6	1999	9999	7	2
180057	3	8	6	1999	9999	7	2
180057	4	1	5	1989	9999	2	1
180057	5	5	5	2005	2008	1	1
180058	1	21	5	2008	9999	6	80
180058	2	3	38	2002	2007	6	80
180058	3	4	38	2002	2007	6	80
180058	4	18	6	2001	9999	7	70
180058	5	5	41	2006	9999	1	2
180058	6	1	5	1990	9999	1	2
180059	1	18	6	1985	9999	1	70
180059	2	1	5	1985	9999	2	80
180060	1	3	38	2002	2007	6	80
180060	2	4	38	2002	2007	6	80
180060	3	18	6	1995	9999	5	70
180060	5	21	5	2008	9999	6	80
180060	6	5	13	2008	9999	1	1
180060	7	1	5	1995	9999	1	1
180061	1	3	38	1997	2008	7	70
180061	2	4	38	1997	2008	7	70
180061	3	21	5	2008	9999	7	70
180061	4	8	6	2001	9999	7	2
180061	6	18	6	2001	9999	7	2
180061	7	1	5	1995	9999	1	1
180062	1	5	40	2006	9999	1	1
180062	2	8	6	1990	9999	5	2
180062	3	21	5	2008	9999	7	80
180062	4	18	6	1990	9999	6	70
180062	5	1	5	1998	9999	1	1
180063	1	18	6	1990	9999	6	70
180063	2	1	5	1990	9999	1	70
180063	3	21	5	2007	9999	7	80
180064	1	15	38	2008	9999	7	80
180064	2	1	5	1985	9999	2	1
180064	3	8	6	1987	9999	7	2
180064	4	18	6	1987	9999	7	70
180064	5	20	60	2004	9999	9	80
180065	1	18	6	1982	9999	5	70
180065	2	21	5	2008	9999	6	80
180065	3	1	5	1883	9999	1	1
180065	4	3	38	2003	2007	6	80
180065	5	4	38	2003	2007	6	80
180065	6	20	60	2002	9999	9	16
180066	1	21	5	2005	9999	6	80
180066	2	18	6	2000	9999	7	70
180066	3	7	6	2006	9999	7	70
180066	4	1	5	1990	9999	1	2
180067	1	16	41	2008	2008	1	70
180067	2	18	6	2000	9999	7	70
180067	3	1	5	1989	9999	1	1
180067	4	21	5	2007	9999	6	9
180068	1	15	38	2008	9999	7	80
180068	2	8	6	1999	9999	2	2
180068	4	18	6	1999	9999	2	2
180068	5	1	5	1992	9999	2	1
180069	1	3	38	2006	9999	6	70
180069	2	4	38	2006	9999	6	70
180069	3	1	5	1990	9999	1	70
180069	4	8	6	1996	9999	5	1
180069	5	18	6	1996	9999	5	70
180070	1	18	6	2002	9999	7	70
180070	2	8	6	1990	9999	5	70
180070	3	5	13	2006	9999	1	1
180071	1	3	38	2002	2006	7	80
180071	2	4	38	2002	2006	7	80
180071	3	18	6	1993	9999	5	70
180071	4	1	5	1990	9999	7	1
180072	1	15	38	2008	9999	7	80
180072	2	8	6	1999	9999	4	2
180072	3	18	6	1999	9999	4	70
180072	4	1	5	1995	9999	1	1
180072	5	1	40	2008	9999	2	1
180073	1	4	38	2003	2007	7	80
180073	2	3	38	2003	2007	7	80
180073	3	21	5	2008	9999	7	80
180073	4	8	6	1990	9999	7	2
180073	5	1	5	1990	9999	1	70
180074	1	21	5	2008	9999	7	70
180074	2	18	6	2000	9999	7	70
180075	1	1	5	1994	9999	1	70
180075	2	8	6	1995	9999	6	70
180075	3	18	6	1995	9999	6	70
180075	4	20	60	2007	2008	9	0
180076	1	3	38	2008	9999	7	80
180076	2	4	38	2008	9999	7	80
180076	3	8	6	1999	9999	2	2
180076	4	18	6	1999	9999	2	2
180076	5	1	5	1994	9999	2	1
180076	7	21	5	2007	2007	6	80
180077	1	21	5	2008	9999	7	80
180077	2	8	6	1997	9999	7	2
180077	3	1	5	1996	9999	1	1
180077	5	18	6	1997	9999	7	2
180077	6	3	38	2002	2007	7	80
180077	7	4	38	2002	2007	7	80
180077	8	1	5	2007	2007	1	1
180079	1	1	5	1998	9999	1	70
180079	2	18	6	1986	9999	6	70
180079	3	3	38	2008	9999	6	70
180079	4	4	38	2008	9999	6	70
180079	5	5	40	2008	9999	1	1
180080	1	18	6	1998	9999	5	70
180080	3	1	5	2000	9999	2	3
180080	4	21	5	2008	9999	6	80
180081	1	21	5	2008	9999	6	70
180081	2	7	35	1998	9999	3	70
180081	3	1	5	1995	9999	2	1
180081	4	8	6	1995	9999	7	70
180081	5	18	6	1995	9999	7	70
180082	1	3	38	2008	9999	7	80
180082	2	4	38	2008	9999	7	80
180082	3	1	5	1985	9999	2	1
180082	4	8	6	1999	9999	5	2
180082	5	18	6	1999	9999	5	70
180082	6	1	40	2008	9999	1	1
180083	1	5	13	1990	9999	1	70
180083	2	1	5	1985	9999	2	70
180083	3	7	35	2000	9999	2	70
180083	4	21	5	2008	9999	6	70
180083	5	8	6	1996	9999	6	70
180083	6	18	6	1996	9999	6	70
180084	1	3	38	2002	2006	6	80
180084	2	4	38	2002	2006	6	80
180084	3	21	5	2008	9999	6	80
180084	4	1	5	1990	9999	2	1
180084	5	13	5	2008	9999	2	1
180084	6	18	6	1990	9999	5	70
180085	1	3	38	2008	9999	7	70
180085	2	4	38	2008	9999	7	70
180085	3	15	38	2007	2007	7	70
180085	4	1	5	1995	9999	2	1
180085	5	8	6	1999	9999	7	2
180085	6	18	6	1999	9999	7	70
180085	7	1	40	2008	9999	1	70
180086	1	3	38	2008	9999	7	70
180086	2	4	38	2008	9999	7	80
180086	3	8	6	1997	9999	7	2
180086	5	18	6	1997	9999	7	2
180086	6	1	5	1992	9999	2	1
180087	1	1	5	1984	9999	1	70
180087	2	21	5	2008	9999	6	70
180087	3	8	6	1995	9999	2	70
180087	4	18	6	1995	9999	2	70
180088	1	21	5	2007	9999	6	80
180088	2	18	6	1998	9999	7	70
180088	3	1	5	1989	9999	1	1
180089	1	3	38	1997	9999	7	80
180089	2	4	38	1997	9999	7	80
180089	3	1	5	1992	9999	2	1
180089	4	5	13	1990	9999	1	1
180089	5	18	6	1993	9999	5	70
180090	1	21	5	2008	9999	6	70
180090	2	1	5	1988	9999	1	70
180090	3	8	6	1998	9999	6	70
180090	4	18	6	1998	9999	6	70
180091	1	1	5	1983	9999	1	70
180091	2	18	6	1995	9999	2	70
180091	3	8	6	1995	9999	2	70
180091	4	21	5	2008	9999	6	70
180091	5	20	60	2007	9999	9	16
180091	6	5	13	2006	9999	1	70
180092	1	15	38	2008	9999	7	80
180092	2	1	5	1990	9999	2	1
180092	3	8	6	1994	9999	5	2
180092	4	18	6	1992	9999	5	70
180092	5	3	38	2003	2007	7	80
180092	6	4	38	2003	2007	7	80
180092	7	1	40	2008	9999	1	1
180093	1	15	38	2007	9999	7	80
180093	2	8	6	1989	9999	4	2
180093	3	18	6	1989	9999	4	70
180093	4	1	5	1989	9999	1	2
180094	1	1	5	1984	9999	1	70
180094	2	8	6	1996	9999	6	70
180094	3	18	6	1996	9999	6	70
180094	4	20	60	2007	9999	9	0
180094	5	5	5	1984	9999	1	70
180095	1	1	5	1984	9999	1	70
180095	2	8	6	1995	9999	2	70
180095	3	18	6	1995	9999	2	70
180095	4	21	5	2008	9999	6	70
180096	1	1	5	1984	9999	1	70
180096	2	5	13	2006	9999	1	70
180096	3	8	6	1996	9999	5	70
180096	4	18	6	1996	9999	5	70
180096	5	21	5	2008	9999	6	70
180100	1	3	38	2008	9999	7	70
180100	2	4	38	2008	9999	7	70
180100	3	8	6	1988	9999	7	80
180100	4	18	6	1990	9999	4	70
180100	5	17	22	1998	9999	1	0
180100	6	15	38	2006	2007	7	80
180100	7	5	40	2008	9999	1	70
190001	1	7	6	1998	9999	5	2
190001	2	8	6	1998	9999	5	2
190001	3	24	6	1998	9999	5	2
190001	4	18	6	1998	9999	7	70
190001	5	5	13	2008	9999	7	1
190002	1	3	38	2008	9999	7	80
190002	2	4	38	2008	9999	7	80
190002	3	8	6	1995	9999	5	2
190002	4	5	13	2007	9999	1	80
190003	1	18	38	1999	9999	5	70
190003	2	3	38	2008	9999	5	70
190003	3	4	38	2008	9999	5	70
190004	1	1	5	2004	9999	1	2
190004	2	18	6	2002	9999	1	70
190004	3	21	5	2007	2009	6	80
190005	1	8	6	1998	9999	5	2
190005	2	18	6	2000	9999	5	70
190005	3	7	6	1998	9999	5	2
190005	4	5	13	2007	9999	6	1
190006	1	3	38	1997	2007	6	70
190006	2	4	38	1997	2007	6	70
190006	3	21	5	2007	9999	6	70
190006	4	5	13	2005	9999	1	70
190006	5	1	5	1986	9999	1	70
190006	6	8	6	1998	9999	7	70
190006	7	18	6	1998	9999	7	70
190007	1	8	6	2000	9999	3	70
190007	2	18	5	2000	9999	3	70
190008	1	3	38	2004	9999	6	70
190008	2	4	38	2004	9999	6	70
190008	3	8	6	1995	9999	7	70
190008	4	18	6	1995	9999	7	70
190008	5	17	22	2001	2008	1	0
190009	1	3	38	2003	9999	7	80
190009	2	4	38	2003	9999	7	80
190009	3	18	6	2004	9999	7	70
190009	4	8	6	2001	9999	2	1
190009	5	7	6	2001	9999	2	70
190009	6	5	13	2008	9999	1	70
190010	1	18	6	2004	9999	6	70
190011	1	3	38	2003	9999	6	80
190011	2	4	38	2003	9999	6	80
190011	3	18	6	2003	9999	5	70
190012	1	21	5	2005	9999	6	70
190012	2	1	5	2005	9999	1	70
190012	3	8	6	1999	9999	3	70
190012	4	18	6	1999	9999	3	70
190014	1	3	38	2008	9999	7	80
190014	2	4	38	2008	9999	7	80
190014	3	18	6	2008	9999	6	70
190015	1	3	38	1994	9999	7	80
190015	2	4	38	1994	9999	7	80
190015	3	8	6	1998	9999	2	1
190015	4	18	6	1998	9999	2	70
190015	5	11	6	1998	9999	2	70
190016	1	21	5	2008	9999	6	70
190016	2	17	22	2008	9999	1	8
190016	3	8	6	1996	9999	5	70
190016	4	18	6	1996	9999	5	70
190016	5	5	13	2006	9999	1	70
190017	1	5	60	2008	9999	7	2
190017	2	1	5	1988	9999	1	70
190017	3	8	6	1995	9999	3	70
190017	4	18	6	1995	9999	3	70
190018	1	1	5	1986	9999	1	70
190018	2	8	6	2001	9999	1	70
190018	3	18	6	2001	9999	1	70
190019	1	3	38	1998	9999	7	70
190019	2	4	38	1998	9999	7	70
190019	3	8	6	1998	9999	7	2
190019	4	18	6	1998	9999	7	70
190019	5	11	6	1998	9999	7	70
190020	1	3	38	2004	9999	6	80
190020	2	4	38	2004	9999	6	80
190020	3	18	6	2002	9999	7	70
190021	1	21	5	2008	9999	6	80
190021	2	18	6	2005	9999	1	70
190021	3	25	22	2006	2007	1	9
190021	4	5	13	2006	9999	1	1
190022	1	18	6	1984	9999	6	70
190022	2	21	6	2007	9999	6	80
190022	3	1	5	2007	9999	6	1
190024	1	3	38	1992	9999	6	80
190024	2	4	38	1992	9999	6	80
190024	3	18	6	2004	9999	7	70
190024	4	11	22	2008	2008	1	3
190024	5	5	60	2008	9999	1	3
190025	1	3	38	2001	9999	6	70
190025	2	4	38	2001	9999	6	70
190025	3	1	5	1986	9999	1	70
190025	4	8	6	1998	9999	7	70
190025	5	18	6	1998	9999	7	70
190025	6	17	22	2004	9999	1	0
190026	1	1	5	1990	9999	1	2
190026	2	21	5	2003	9999	6	80
190026	3	18	6	2005	9999	5	70
190029	1	17	22	2006	9999	1	80
190029	2	8	6	2004	9999	5	2
190029	3	21	5	2005	9999	7	70
190029	4	18	6	2004	9999	5	70
190029	5	7	6	2004	9999	5	70
190031	1	21	5	2008	9999	6	80
190031	2	18	6	2006	9999	9	70
190031	3	8	6	2007	9999	9	2
190031	4	5	13	2006	9999	1	2
190032	1	18	6	1990	9999	7	70
190033	1	3	38	2001	9999	6	80
190033	2	4	38	2001	9999	6	80
190033	3	1	5	2000	9999	1	2
190033	4	18	6	2005	9999	7	70
190033	5	25	22	2005	9999	1	0
190034	1	1	5	1986	9999	1	70
190034	2	8	6	1996	9999	5	70
190034	3	18	6	1996	9999	5	70
190035	1	8	6	1996	9999	2	2
190035	2	18	6	1996	9999	2	70
190035	3	7	6	1996	9999	2	70
190036	1	3	38	1996	9999	6	70
190036	2	4	38	1996	9999	6	70
190036	3	5	13	2006	2008	2	70
190036	4	8	6	2000	9999	5	70
190036	5	18	6	2000	9999	5	70
190037	1	3	38	2007	9999	7	70
190037	2	4	38	2007	9999	7	70
190037	3	8	6	2000	9999	5	1
190037	4	18	6	2000	9999	6	70
