CHILDCODE	ASSTIDR4	ASSETR5	TOTASSR5	ASACTR5	NMOWNR5	VLASTR5
170097	1	 	 	 	 	 
170097	2	 	 	 	 	 
170097	3	 	 	 	 	 
170098	1	5	1	11	0	 
170098	2	1	2	11	2	500
170098	3	4	1	11	1	150
170099	1	1	2	11	2	35
170099	2	88	 	 	 	 
170099	3	88	 	 	 	 
170100	1	1	3	11	3	300
170100	2	4	1	11	1	150
170100	3	88	 	 	 	 
180001	1	4	1	11	1	300
180001	2	1	4	11	4	120
180001	3	88	 	 	 	 
180002	1	1	3	11	3	90
180002	2	88	 	 	 	 
180002	3	88	 	 	 	 
180003	1	8	1	11	1	300
180003	2	4	2	11	2	250
180003	3	1	6	11	6	100
180004	1	4	1	11	1	500
180004	2	1	3	11	3	15
180004	3	88	 	 	 	 
180005	1	4	1	11	1	80
180005	2	1	14	11	12	800
180005	3	3	1	11	1	300
180006	1	4	2	11	2	200
180006	2	1	3	11	3	15
180006	3	88	 	 	 	 
180007	1	4	1	11	1	150
180007	2	8	1	11	1	300
180007	3	1	2	11	2	60
180008	1	13	2	7	2	250
180008	2	88	 	 	 	 
180008	3	88	 	 	 	 
180009	1	13	5	7	5	200
180009	2	1	2	11	2	60
180009	3	88	 	 	 	 
180010	1	13	5	7	5	1000
180010	2	4	1	11	1	100
180010	3	8	5	11	5	400
180011	1	1	8	11	8	200
180011	2	4	2	11	2	400
180011	3	8	1	11	1	150
180012	1	5	1	11	1	6000
180012	2	4	1	11	1	200
180012	3	1	6	11	6	110
180013	1	4	1	11	1	500
180013	2	1	4	11	4	60
180013	3	88	 	 	 	 
180014	1	4	1	11	0	 
180014	2	8	10	11	0	 
180014	3	88	 	 	 	 
180015	1	4	1	11	1	500
180015	2	1	5	11	5	100
180015	3	88	 	 	 	 
180016	1	13	4	7	4	1750
180016	2	1	7	11	7	270
180016	3	4	1	11	1	800
180017	1	 	 	 	 	 
180017	2	 	 	 	 	 
180017	3	 	 	 	 	 
180018	1	4	1	11	1	1000
180018	2	1	7	11	7	290
180018	3	88	 	 	 	 
180019	1	4	2	11	2	200
180019	2	1	4	11	4	16
180019	3	88	 	 	 	 
180020	1	8	3	11	3	400
180020	2	4	1	11	1	150
180020	3	1	2	11	2	6
180022	1	4	1	11	1	100
180022	2	8	5	11	5	400
180022	3	2	1	11	1	180
180023	1	24	1	23	1	800
180023	2	88	 	 	 	 
180023	3	88	 	 	 	 
180024	1	4	2	11	2	240
180024	2	8	13	11	13	500
180024	3	2	1	11	1	100
180025	1	13	4	11	4	300
180025	2	1	7	11	7	180
180025	3	4	2	11	2	150
180026	1	4	2	11	2	500
180026	2	1	4	11	4	60
180026	3	88	 	 	 	 
180027	1	4	4	11	4	450
180027	2	1	8	11	8	180
180027	3	23	2	23	2	12
180028	1	1	7	11	7	350
180028	2	4	2	11	2	200
180028	3	88	 	 	 	 
180029	1	4	3	11	3	200
180029	2	1	6	11	6	250
180029	3	88	 	 	 	 
180031	1	13	6	7	5	800
180031	2	4	1	11	1	600
180031	3	2	1	11	1	320
180032	1	1	6	11	6	120
180032	2	4	2	11	2	1000
180032	3	88	 	 	 	 
180033	1	4	1	11	1	550
180033	2	1	3	11	3	60
180033	3	88	 	 	 	 
180034	1	23	4	23	4	3000
180034	2	1	1	11	1	100
180034	3	88	 	 	 	 
180035	1	1	5	11	5	50
180035	2	4	2	11	2	2000
180035	3	88	 	 	 	 
180036	1	1	7	11	7	300
180036	2	8	2	11	2	200
180036	3	4	1	11	1	80
180037	1	4	2	11	2	300
180037	2	1	5	11	5	200
180037	3	8	1	11	1	150
180038	1	11	10	7	10	1000
180038	2	88	 	 	 	 
180038	3	88	 	 	 	 
180039	1	4	2	11	2	300
180039	2	8	1	11	1	300
180039	3	1	7	11	7	200
180040	1	4	1	11	1	500
180040	2	1	5	11	5	120
180040	3	88	 	 	 	 
180041	1	4	2	11	2	200
180041	2	1	4	11	4	60
180041	3	88	 	 	 	 
180042	1	1	11	11	11	600
180042	2	4	2	11	2	200
180042	3	88	 	 	 	 
180043	1	8	1	11	1	100
180043	2	4	1	11	1	50
180043	3	1	6	11	6	20
180044	1	4	1	11	1	150
180044	2	1	3	11	3	15
180044	3	88	 	 	 	 
180045	1	8	1	11	1	300
180045	2	4	2	11	2	100
180045	3	1	3	11	3	60
180046	1	4	1	11	1	100
180046	2	8	8	11	8	300
180046	3	13	3	7	0	 
180047	1	8	1	11	1	180
180047	2	4	1	11	1	160
180047	3	1	4	11	4	130
180048	1	11	5	7	5	350
180048	2	88	 	 	 	 
180048	3	88	 	 	 	 
180049	1	4	1	11	0	 
180049	2	8	5	11	0	 
180049	3	88	 	 	 	 
180050	1	1	4	11	4	300
180050	2	4	2	11	2	2000
180050	3	88	 	 	 	 
180051	1	4	1	11	1	300
180051	2	1	5	11	5	150
180051	3	88	 	 	 	 
180052	1	4	2	11	2	100
180052	2	1	4	11	4	90
180052	3	88	 	 	 	 
180053	1	5	1	11	1	10000
180053	2	4	1	11	1	400
180053	3	1	5	11	5	190
180054	1	1	2	11	2	80
180054	2	88	 	 	 	 
180054	3	88	 	 	 	 
180055	1	4	1	11	1	1000
180055	2	1	5	11	5	50
180055	3	88	 	 	 	 
180056	1	5	1	11	1	5000
180056	2	4	1	11	1	100
180056	3	1	5	11	5	180
180057	1	4	4	11	4	200
180057	2	1	6	11	6	60
180057	3	88	 	 	 	 
180058	1	4	3	11	3	150
180058	2	8	10	11	10	250
180058	3	88	 	 	 	 
180059	1	4	1	11	1	500
180059	2	1	3	11	3	110
180059	3	88	 	 	 	 
180060	1	4	2	11	2	100
180060	2	1	5	11	5	150
180060	3	88	 	 	 	 
180061	1	13	2	7	2	150
180061	2	4	1	11	1	100
180061	3	1	2	11	2	15
180062	1	4	1	11	1	500
180062	2	1	6	11	6	220
180062	3	88	 	 	 	 
180063	1	4	1	11	1	500
180063	2	5	1	11	1	6000
180063	3	2	4	11	4	120
180064	1	8	1	11	1	450
180064	2	4	2	11	2	100
180064	3	1	4	11	4	25
180065	1	4	1	11	1	100
180065	2	8	10	11	10	200
180065	3	30	3	14	3	20
180066	1	1	6	11	6	60
180066	2	4	1	11	0	 
180066	3	2	1	11	1	100
180067	1	4	2	11	2	200
180067	2	8	10	11	10	500
180067	3	2	2	11	2	150
180068	1	4	1	11	1	200
180068	2	1	4	11	4	120
180068	3	88	 	 	 	 
180069	1	13	3	8	3	300
180069	2	1	8	11	8	450
180069	3	4	1	11	1	100
180070	1	23	10	23	10	4600
180070	2	88	 	 	 	 
180070	3	88	 	 	 	 
180071	1	5	1	11	1	5000
180071	2	4	1	11	1	500
180071	3	2	7	11	7	510
180072	1	16	1	1	1	5000
180072	2	4	1	11	1	100
180072	3	1	4	11	4	100
180073	1	4	1	11	1	200
180073	2	1	4	11	4	120
180073	3	88	 	 	 	 
180074	1	24	1	14	1	10
180074	2	88	 	 	 	 
180074	3	88	 	 	 	 
180075	1	4	1	11	1	150
180075	2	13	2	7	2	300
180075	3	1	3	11	3	110
180076	1	13	7	7	7	300
180076	2	4	1	11	1	70
180076	3	1	4	11	4	30
180077	1	23	2	23	2	5
180077	2	4	1	11	1	70
180077	3	1	3	11	3	20
180079	1	4	1	11	1	1000
180079	2	3	1	11	1	500
180079	3	1	5	11	5	130
180080	1	4	1	11	1	600
180080	2	1	6	11	6	60
180080	3	5	1	11	1	6000
180081	1	1	12	11	12	800
180081	2	4	2	11	2	200
180081	3	88	 	 	 	 
180082	1	8	1	11	1	300
180082	2	4	2	11	2	160
180082	3	1	8	11	8	190
180083	1	4	2	11	2	200
180083	2	1	6	11	6	700
180083	3	88	 	 	 	 
180084	1	4	1	11	1	1000
180084	2	1	5	11	5	175
180084	3	88	 	 	 	 
180085	1	8	1	11	1	200
180085	2	4	1	11	1	60
180085	3	1	4	11	4	100
180086	1	23	1	23	1	60
180086	2	4	1	11	1	200
180086	3	1	3	11	3	20
180087	1	4	1	11	1	200
180087	2	1	4	11	4	140
180087	3	88	 	 	 	 
180088	1	13	15	5	15	5000
180088	2	4	1	11	1	200
180088	3	2	1	11	1	30
180089	1	8	2	11	2	100
180089	2	4	7	11	7	700
180089	3	1	5	11	5	50
180090	1	1	6	11	6	350
180090	2	4	1	11	1	150
180090	3	8	2	11	2	100
180091	1	5	1	11	1	6000
180091	2	4	2	11	2	200
180091	3	1	5	11	5	150
180092	1	13	6	7	6	3000
180092	2	4	1	11	1	250
180092	3	1	10	11	10	200
180093	1	4	1	11	0	 
180093	2	1	2	11	1	50
180093	3	88	 	 	 	 
180094	1	5	1	11	1	4000
180094	2	4	1	11	1	150
180094	3	1	5	11	5	100
180095	1	1	6	11	6	250
180095	2	8	1	11	1	200
180095	3	88	 	 	 	 
180096	1	4	2	11	2	300
180096	2	1	6	11	6	220
180096	3	8	1	11	1	150
180100	1	8	1	11	0	 
180100	2	4	1	11	0	 
180100	3	1	3	11	0	 
190001	1	24	1	23	1	4000
190001	2	88	 	 	 	 
190001	3	88	 	 	 	 
190002	1	24	1	23	1	10000
190002	2	88	 	 	 	 
190002	3	88	 	 	 	 
190003	1	15	4	12	4	900
190003	2	88	 	 	 	 
190003	3	88	 	 	 	 
190004	1	15	3	12	3	600
190004	2	4	1	11	0	 
190004	3	8	6	11	0	 
190005	1	23	2	23	2	10000
190005	2	88	 	 	 	 
190005	3	88	 	 	 	 
190006	1	23	1	23	1	2500
190006	2	1	2	11	2	80
190006	3	88	 	 	 	 
190007	1	 	 	 	 	 
190007	2	 	 	 	 	 
190007	3	 	 	 	 	 
190008	1	16	1	20	1	5000
190008	2	24	1	23	1	300
190008	3	88	 	 	 	 
190009	1	16	1	20	0	 
190009	2	88	 	 	 	 
190009	3	88	 	 	 	 
190010	1	30	1	26	1	300000
190010	2	88	 	 	 	 
190010	3	88	 	 	 	 
190011	1	1	5	29	0	 
190011	2	88	 	 	 	 
190011	3	88	 	 	 	 
190012	1	30	2	14	2	200
190012	2	88	 	 	 	 
190012	3	88	 	 	 	 
190014	1	30	1	14	1	1
190014	2	88	 	 	 	 
190014	3	88	 	 	 	 
190015	1	8	1	11	0	 
190015	2	4	1	11	0	 
190015	3	1	3	11	0	 
190016	1	23	12	23	12	2100
190016	2	88	 	 	 	 
190016	3	88	 	 	 	 
190017	1	25	1	24	1	900
190017	2	23	1	23	1	700
190017	3	88	 	 	 	 
190018	1	1	4	11	4	400
190018	2	15	2	12	2	1000
190018	3	88	 	 	 	 
190019	1	23	3	23	3	10
190019	2	88	 	 	 	 
190019	3	88	 	 	 	 
190020	1	 	 	 	 	 
190020	2	 	 	 	 	 
190020	3	 	 	 	 	 
190021	1	21	1	21	1	5000
190021	2	88	 	 	 	 
190021	3	88	 	 	 	 
190022	1	1	3	11	3	220
190022	2	88	 	 	 	 
190022	3	88	 	 	 	 
190024	1	1	5	29	2	100
190024	2	88	 	 	 	 
190024	3	88	 	 	 	 
190025	1	1	2	11	2	70
190025	2	88	 	 	 	 
190025	3	88	 	 	 	 
190026	1	4	1	11	1	100
190026	2	8	5	11	5	500
190026	3	30	1	14	1	0
190028	1	 	 	 	 	 
190028	2	 	 	 	 	 
190028	3	 	 	 	 	 
190029	1	16	1	20	0	 
190029	2	4	2	11	0	 
190029	3	1	6	11	0	 
190031	1	1	3	29	3	200
190031	2	88	 	 	 	 
190031	3	88	 	 	 	 
190032	1	10	6	3	5	30
190032	2	88	 	 	 	 
190032	3	88	 	 	 	 
190033	1	1	7	29	1	50
190033	2	4	1	11	0	 
190033	3	8	5	11	0	 
190034	1	1	1	11	1	50
190034	2	88	 	 	 	 
190034	3	88	 	 	 	 
190035	1	13	101	7	101	15100
190035	2	24	4	23	4	200
190035	3	88	 	 	 	 
190036	1	13	3	7	3	250
190036	2	88	 	 	 	 
190036	3	88	 	 	 	 
190037	1	15	2	12	2	800
190037	2	88	 	 	 	 
190037	3	88	 	 	 	 
190038	1	23	1	23	1	4000
190038	2	88	 	 	 	 
190038	3	88	 	 	 	 
190039	1	4	2	11	2	300
190039	2	1	9	11	9	600
190039	3	5	1	11	1	12000
190040	1	 	 	 	 	 
190040	2	 	 	 	 	 
190040	3	 	 	 	 	 
190041	1	16	1	20	1	0
190041	2	88	 	 	 	 
190041	3	88	 	 	 	 
190042	1	23	4	23	4	24
190042	2	88	 	 	 	 
190042	3	88	 	 	 	 
190043	1	21	20	25	20	300
190043	2	88	 	 	 	 
190043	3	88	 	 	 	 
190044	1	23	20	23	20	100
190044	2	88	 	 	 	 
190044	3	88	 	 	 	 
190046	1	21	1	21	1	2800
190046	2	4	1	11	0	 
190046	3	1	3	11	0	 
190047	1	1	3	29	0	 
190047	2	88	 	 	 	 
190047	3	88	 	 	 	 
190048	1	24	1	23	1	10000
190048	2	88	 	 	 	 
190048	3	88	 	 	 	 
190049	1	23	20	23	20	200
190049	2	88	 	 	 	 
190049	3	88	 	 	 	 
190050	1	30	6	26	6	57000
190050	2	30	1	26	1	40000
190050	3	88	 	 	 	 
190051	1	13	1	7	0	 
190051	2	4	1	11	1	300
190051	3	8	8	11	8	350
190052	1	15	4	12	4	2400
190052	2	88	 	 	 	 
190052	3	88	 	 	 	 
190053	1	15	24	12	24	1000
190053	2	88	 	 	 	 
190053	3	88	 	 	 	 
190054	1	 	 	 	 	 
190054	2	 	 	 	 	 
190054	3	 	 	 	 	 
190055	1	15	2	12	2	800
190055	2	88	 	 	 	 
190055	3	88	 	 	 	 
190056	1	4	1	11	1	200
190056	2	8	5	11	5	1700
190056	3	21	1	21	1	3000
190057	1	23	31	23	31	2500
190057	2	88	 	 	 	 
190057	3	88	 	 	 	 
190058	1	15	2	12	2	440
190058	2	88	 	 	 	 
190058	3	88	 	 	 	 
190059	1	15	2	12	2	800
190059	2	88	 	 	 	 
190059	3	88	 	 	 	 
190060	1	15	30	12	30	500
190060	2	88	 	 	 	 
190060	3	88	 	 	 	 
190061	1	30	3	31	3	100000
190061	2	88	 	 	 	 
190061	3	88	 	 	 	 
190062	1	10	5	3	5	19000
190062	2	88	 	 	 	 
190062	3	88	 	 	 	 
190063	1	23	1	23	1	7000
190063	2	88	 	 	 	 
190063	3	88	 	 	 	 
190064	1	15	8	12	8	1500
190064	2	88	 	 	 	 
190064	3	88	 	 	 	 
190065	1	4	1	11	1	200
190065	2	1	8	11	8	160
190065	3	88	 	 	 	 
190066	1	1	2	29	0	 
190066	2	88	 	 	 	 
190066	3	88	 	 	 	 
190067	1	8	1	11	0	 
190067	2	4	1	11	0	 
190067	3	1	5	11	0	 
190068	1	15	3	12	3	1330
190068	2	4	1	11	0	 
190068	3	8	6	11	0	 
190069	1	4	1	11	1	800
190069	2	88	 	 	 	 
190069	3	88	 	 	 	 
190070	1	24	1	23	1	800
190070	2	88	 	 	 	 
190070	3	88	 	 	 	 
190071	1	12	1	14	1	4
190071	2	88	 	 	 	 
190071	3	88	 	 	 	 
190072	1	30	4	14	4	200
190072	2	88	 	 	 	 
190072	3	88	 	 	 	 
190073	1	15	3	12	3	1050
190073	2	88	 	 	 	 
190073	3	88	 	 	 	 
190076	1	15	30	12	30	10000
190076	2	88	 	 	 	 
190076	3	88	 	 	 	 
190079	1	15	30	12	30	300
190079	2	88	 	 	 	 
190079	3	88	 	 	 	 
190080	1	23	2	23	0	 
190080	2	88	 	 	 	 
190080	3	88	 	 	 	 
190082	1	23	5	23	5	750
190082	2	88	 	 	 	 
190082	3	88	 	 	 	 
190083	1	13	1	7	1	150
190083	2	88	 	 	 	 
190083	3	88	 	 	 	 
190084	1	16	1	20	1	25000
190084	2	1	1	11	1	150
190084	3	88	 	 	 	 
190085	1	30	3	14	3	150
190085	2	88	 	 	 	 
190085	3	88	 	 	 	 
190086	1	24	1	24	1	4000
190086	2	88	 	 	 	 
190086	3	88	 	 	 	 
190087	1	1	3	11	3	60000
190087	2	88	 	 	 	 
190087	3	88	 	 	 	 
190088	1	30	7	31	7	2800
190088	2	88	 	 	 	 
190088	3	88	 	 	 	 
190089	1	 	 	 	 	 
190089	2	 	 	 	 	 
190089	3	 	 	 	 	 
190090	1	13	5	7	5	1000
190090	2	4	1	11	0	 
190090	3	8	6	11	0	 
190091	1	23	8	23	8	37000
190091	2	8	1	11	0	 
190091	3	4	1	11	0	 
190092	1	10	25	3	25	70000
190092	2	88	 	 	 	 
190092	3	88	 	 	 	 
190093	1	16	1	20	0	 
190093	2	88	 	 	 	 
190093	3	88	 	 	 	 
190095	1	24	1	23	1	1000
190095	2	88	 	 	 	 
190095	3	88	 	 	 	 
190096	1	1	5	11	5	200
190096	2	88	 	 	 	 
190096	3	88	 	 	 	 
190097	1	15	10	12	10	200
190097	2	88	 	 	 	 
190097	3	88	 	 	 	 
190098	1	15	6	12	6	2600
190098	2	88	 	 	 	 
190098	3	88	 	 	 	 
190099	1	1	6	11	2	30
190099	2	4	1	11	0	 
190099	3	8	5	11	0	 
190100	1	1	2	11	2	100
190100	2	88	 	 	 	 
190100	3	88	 	 	 	 
200001	1	 	 	 	 	 
200001	2	 	 	 	 	 
200001	3	 	 	 	 	 
200002	1	19	2	26	2	800
200002	2	88	 	 	 	 
200002	3	88	 	 	 	 
200003	1	1	7	11	7	650
200003	2	4	2	11	2	160
200003	3	13	6	7	6	1150
200004	1	1	7	11	7	850
200004	2	2	1	11	1	300
200004	3	4	2	11	2	300
200005	1	1	7	11	7	730
200005	2	4	2	11	2	180
200005	3	88	 	 	 	 
200006	1	22	30	22	30	3000
200006	2	88	 	 	 	 
200006	3	88	 	 	 	 
200007	1	23	2	23	2	1800
200007	2	88	 	 	 	 
200007	3	88	 	 	 	 
200008	1	1	2	5	2	70
200008	2	88	 	 	 	 
200008	3	88	 	 	 	 
200009	1	 	 	 	 	 
200009	2	 	 	 	 	 
200009	3	 	 	 	 	 
200010	1	 	 	 	 	 
200010	2	 	 	 	 	 
200010	3	 	 	 	 	 
200011	1	1	9	11	9	700
200011	2	4	2	11	2	210
200011	3	88	 	 	 	 
200012	1	1	6	11	6	700
200012	2	4	2	11	2	160
200012	3	13	3	7	3	500
200013	1	1	5	11	5	250
200013	2	4	1	11	1	70
200013	3	88	 	 	 	 
200014	1	1	8	11	5	700
200014	2	4	1	11	1	80
200014	3	88	 	 	 	 
200015	1	 	 	 	 	 
200015	2	 	 	 	 	 
200015	3	 	 	 	 	 
200016	1	 	 	 	 	 
200016	2	 	 	 	 	 
200016	3	 	 	 	 	 
200018	1	1	7	11	7	550
200018	2	4	2	11	2	200
200018	3	16	1	20	0	 
200019	1	1	5	11	5	450
200019	2	4	2	11	2	150
200019	3	88	 	 	 	 
200020	1	30	1	28	0	 
200020	2	88	 	 	 	 
200020	3	88	 	 	 	 
200021	1	5	2	11	2	36000
200021	2	1	12	11	12	2000
200021	3	4	3	11	3	450
200022	1	5	2	11	2	15000
200022	2	1	9	11	9	890
200022	3	4	3	11	3	600
200023	1	 	 	 	 	 
200023	2	 	 	 	 	 
200023	3	 	 	 	 	 
200024	1	1	5	11	5	300
200024	2	4	1	11	1	80
200024	3	88	 	 	 	 
200025	1	30	1	22	1	0
200025	2	88	 	 	 	 
200025	3	88	 	 	 	 
200026	1	1	10	11	10	1400
200026	2	4	2	10	2	300
200026	3	5	1	11	1	15000
200027	1	 	 	 	 	 
200027	2	 	 	 	 	 
200027	3	 	 	 	 	 
200028	1	 	 	 	 	 
200028	2	 	 	 	 	 
200028	3	 	 	 	 	 
200029	1	1	5	11	5	800
200029	2	4	1	11	1	70
200029	3	88	 	 	 	 
200030	1	15	1	12	1	25000
200030	2	88	 	 	 	 
200030	3	88	 	 	 	 
200031	1	1	5	11	5	250
200031	2	4	1	11	1	100
200031	3	88	 	 	 	 
200032	1	1	7	11	7	200
200032	2	88	 	 	 	 
200032	3	88	 	 	 	 
200033	1	 	 	 	 	 
200033	2	 	 	 	 	 
200033	3	 	 	 	 	 
200036	1	1	4	11	4	450
200036	2	4	1	11	1	120
200036	3	88	 	 	 	 
200037	1	1	8	11	8	680
200037	2	4	2	11	2	210
200037	3	88	 	 	 	 
200038	1	1	2	11	2	25
200038	2	88	 	 	 	 
200038	3	88	 	 	 	 
200039	1	1	2	11	2	30
200039	2	88	 	 	 	 
200039	3	88	 	 	 	 
200040	1	1	4	11	2	60
200040	2	4	1	11	0	 
200040	3	88	 	 	 	 
200041	1	 	 	 	 	 
200041	2	 	 	 	 	 
200041	3	 	 	 	 	 
200042	1	1	6	11	6	450
200042	2	4	1	11	1	100
200042	3	88	 	 	 	 
200043	1	1	3	11	3	170
200043	2	88	 	 	 	 
200043	3	88	 	 	 	 
200044	1	1	3	11	2	60
200044	2	4	1	11	0	 
200044	3	88	 	 	 	 
200045	1	1	4	11	4	500
200045	2	4	1	11	1	120
200045	3	88	 	 	 	 
200046	1	1	3	11	3	100
200046	2	88	 	 	 	 
200046	3	88	 	 	 	 
200047	1	1	6	11	6	550
200047	2	4	1	11	1	120
200047	3	88	 	 	 	 
200048	1	1	8	11	8	750
200048	2	4	1	11	1	150
200048	3	88	 	 	 	 
200049	1	1	7	11	7	550
200049	2	4	2	11	2	400
200049	3	2	1	11	1	300
200050	1	1	8	11	8	600
200050	2	4	3	11	3	450
200050	3	88	 	 	 	 
200051	1	1	3	11	3	350
200051	2	4	1	11	1	100
200051	3	88	 	 	 	 
200052	1	1	6	11	6	600
200052	2	4	2	11	2	400
200052	3	8	1	11	1	75
200053	1	1	6	11	6	450
200053	2	4	2	11	2	160
200053	3	88	 	 	 	 
200054	1	1	4	11	4	400
200054	2	4	1	11	1	120
200054	3	88	 	 	 	 
200055	1	1	6	11	6	400
200055	2	4	1	11	1	150
200055	3	88	 	 	 	 
200056	1	1	4	11	4	400
200056	2	4	1	11	1	100
200056	3	88	 	 	 	 
200057	1	1	12	11	12	680
200057	2	4	2	11	2	200
200057	3	88	 	 	 	 
200058	1	1	7	11	7	550
200058	2	4	2	11	2	340
200058	3	13	1	7	1	200
200059	1	1	7	11	7	800
200059	2	4	2	11	2	400
200059	3	2	1	11	1	300
200060	1	1	6	11	6	450
200060	2	4	2	11	2	320
200060	3	2	1	11	1	250
200061	1	1	9	11	9	670
200061	2	4	1	11	1	150
200061	3	2	1	11	1	300
200062	1	1	5	11	5	250
200062	2	4	5	11	5	180
200062	3	8	1	11	1	150
200063	1	1	6	11	6	720
200063	2	4	2	11	2	270
200063	3	88	 	 	 	 
200064	1	1	4	11	4	380
200064	2	4	2	11	2	180
200064	3	88	 	 	 	 
200065	1	 	 	 	 	 
200065	2	 	 	 	 	 
200065	3	 	 	 	 	 
200066	1	1	8	11	8	550
200066	2	4	2	11	2	300
200066	3	88	 	 	 	 
200067	1	1	6	11	6	430
200067	2	4	2	11	2	300
200067	3	2	1	11	1	300
200068	1	1	5	11	5	350
200068	2	4	1	11	1	100
200068	3	88	 	 	 	 
200069	1	1	6	11	6	1250
200069	2	4	2	11	2	300
200069	3	8	2	11	2	110
200070	1	1	4	11	4	350
200070	2	4	1	11	1	120
200070	3	88	 	 	 	 
200071	1	1	8	11	8	700
200071	2	4	2	11	2	300
200071	3	88	 	 	 	 
200072	1	 	 	 	 	 
200072	2	 	 	 	 	 
200072	3	 	 	 	 	 
200073	1	1	11	11	11	1000
200073	2	4	2	11	2	600
200073	3	2	1	11	1	300
200074	1	1	4	11	4	350
200074	2	4	1	11	1	130
200074	3	88	 	 	 	 
200075	1	13	8	7	8	2000
200075	2	88	 	 	 	 
200075	3	88	 	 	 	 
200076	1	1	7	11	7	890
200076	2	4	2	11	2	300
200076	3	2	1	11	1	300
200077	1	1	5	11	5	350
200077	2	4	2	11	2	250
200077	3	88	 	 	 	 
200078	1	5	1	11	0	 
200078	2	1	6	11	6	300
200078	3	4	1	11	1	200
200079	1	88	 	 	 	 
200079	2	88	 	 	 	 
200079	3	88	 	 	 	 
200080	1	1	6	11	6	1000
200080	2	4	3	11	3	300
200080	3	88	 	 	 	 
200081	1	1	6	11	6	320
200081	2	4	1	11	1	100
200081	3	88	 	 	 	 
200082	1	1	4	11	4	400
200082	2	88	 	 	 	 
200082	3	88	 	 	 	 
200083	1	1	6	11	6	150
200083	2	4	1	11	1	60
200083	3	88	 	 	 	 
200084	1	1	2	11	2	100
200084	2	88	 	 	 	 
200084	3	88	 	 	 	 
200085	1	1	5	88	5	600
200085	2	4	1	88	1	100
200085	3	88	 	 	 	 
200086	1	1	6	11	6	480
200086	2	4	1	11	1	150
200086	3	88	 	 	 	 
200087	1	1	6	11	6	1000
200087	2	4	2	11	2	200
200087	3	88	 	 	 	 
200088	1	1	9	11	9	500
200088	2	4	2	11	2	400
200088	3	88	 	 	 	 
200089	1	1	10	11	10	350
200089	2	4	2	11	2	300
200089	3	88	 	 	 	 
200090	1	1	8	11	8	820
200090	2	4	2	11	2	400
200090	3	2	1	11	1	300
200091	1	1	8	11	8	600
200091	2	4	1	11	1	150
200091	3	88	 	 	 	 
200092	1	1	4	11	4	500
200092	2	4	2	11	2	200
200092	3	88	 	 	 	 
200093	1	1	4	11	4	600
200093	2	4	2	11	2	140
200093	3	88	 	 	 	 
200094	1	1	5	11	5	450
200094	2	4	1	11	1	100
200094	3	88	 	 	 	 
200095	1	1	7	11	7	650
200095	2	4	2	11	2	180
200095	3	5	1	11	1	18000
200096	1	1	4	11	4	350
200096	2	4	1	11	1	100
200096	3	88	 	 	 	 
200097	1	1	6	11	6	580
200097	2	4	2	11	2	240
200097	3	23	2	23	2	1300
200098	1	5	1	11	1	15000
200098	2	1	8	11	8	1200
200098	3	4	2	11	2	400
200099	1	1	6	11	6	600
200099	2	4	3	11	3	350
200099	3	88	 	 	 	 
200100	1	1	4	11	4	360
200100	2	4	1	11	1	60
200100	3	88	 	 	 	 
