CHILDCODE	HHITMIDR5	OWNITMR5	NUMOWNR5	SLVALR5
180043	7	Y	2	500
180043	8	N	 	 
180043	9	N	 	 
180043	10	N	 	 
180043	11	Y	1	400
180043	12	N	 	 
180043	13	N	 	 
180043	14	N	 	 
180043	15	N	 	 
180043	16	N	 	 
180043	17	N	 	 
180043	18	N	 	 
180043	20	N	 	 
180043	21	N	 	 
180044	1	N	 	 
180044	2	N	 	 
180044	3	N	 	 
180044	4	N	 	 
180044	5	N	 	 
180044	6	N	 	 
180044	7	Y	1	500
180044	8	N	 	 
180044	9	N	 	 
180044	10	N	 	 
180044	11	N	 	 
180044	12	N	 	 
180044	13	N	 	 
180044	14	N	 	 
180044	15	N	 	 
180044	16	N	 	 
180044	17	N	 	 
180044	18	N	 	 
180044	20	N	 	 
180044	21	N	 	 
180045	1	N	 	 
180045	2	Y	1	300
180045	3	N	 	 
180045	4	N	 	 
180045	5	N	 	 
180045	6	N	 	 
180045	7	Y	2	800
180045	8	N	 	 
180045	9	N	 	 
180045	10	N	 	 
180045	11	Y	1	2200
180045	12	N	 	 
180045	13	N	 	 
180045	14	N	 	 
180045	15	N	 	 
180045	16	N	 	 
180045	17	N	 	 
180045	18	N	 	 
180045	20	N	 	 
180045	21	N	 	 
180046	1	N	 	 
180046	2	N	 	 
180046	3	N	 	 
180046	4	N	 	 
180046	5	N	 	 
180046	6	N	 	 
180046	7	Y	1	600
180046	8	N	 	 
180046	9	N	 	 
180046	10	N	 	 
180046	11	N	 	 
180046	12	N	 	 
180046	13	N	 	 
180046	14	N	 	 
180046	15	N	 	 
180046	16	N	 	 
180046	17	N	 	 
180046	18	N	 	 
180046	20	N	 	 
180046	21	N	 	 
180047	1	N	 	 
180047	2	N	 	 
180047	3	N	 	 
180047	4	N	 	 
180047	5	N	 	 
180047	6	N	 	 
180047	7	N	 	 
180047	8	N	 	 
180047	9	N	 	 
180047	10	N	 	 
180047	11	N	 	 
180047	12	N	 	 
180047	13	N	 	 
180047	14	N	 	 
180047	15	N	 	 
180047	16	N	 	 
180047	17	N	 	 
180047	18	N	 	 
180047	20	N	 	 
180047	21	N	 	 
180048	1	N	 	 
180048	2	Y	1	80
180048	3	N	 	 
180048	4	N	 	 
180048	5	N	 	 
180048	6	N	 	 
180048	7	Y	2	700
180048	8	Y	2	200
180048	9	N	 	 
180048	10	N	 	 
180048	11	Y	2	6000
180048	12	N	 	 
180048	13	N	 	 
180048	14	N	 	 
180048	15	N	 	 
180048	16	N	 	 
180048	17	N	 	 
180048	18	N	 	 
180048	20	N	 	 
180048	21	Y	1	5000
180049	1	N	 	 
180049	2	N	 	 
180049	3	N	 	 
180049	4	N	 	 
180049	5	N	 	 
180049	6	N	 	 
180049	7	N	 	 
180049	8	N	 	 
180049	9	N	 	 
180049	10	N	 	 
180049	11	N	 	 
180049	12	N	 	 
180049	13	N	 	 
180049	14	N	 	 
180049	15	N	 	 
180049	16	N	 	 
180049	17	N	 	 
180049	18	N	 	 
180049	20	N	 	 
180049	21	N	 	 
180050	1	N	 	 
180050	2	N	 	 
180050	3	N	 	 
180050	4	N	 	 
180050	5	N	 	 
180050	6	N	 	 
180050	7	N	 	 
180050	8	N	 	 
180050	9	N	 	 
180050	10	N	 	 
180050	11	N	 	 
180050	12	N	 	 
180050	13	N	 	 
180050	14	N	 	 
180050	15	N	 	 
180050	16	N	 	 
180050	17	N	 	 
180050	18	N	 	 
180050	20	N	 	 
180050	21	N	 	 
180051	1	N	 	 
180051	2	N	 	 
180051	3	N	 	 
180051	4	N	 	 
180051	5	N	 	 
180051	6	N	 	 
180051	7	Y	1	500
180051	8	N	 	 
180051	9	N	 	 
180051	10	N	 	 
180051	11	Y	1	1000
180051	12	N	 	 
180051	13	N	 	 
180051	14	N	 	 
180051	15	N	 	 
180051	16	N	 	 
180051	17	N	 	 
180051	18	N	 	 
180051	20	N	 	 
180051	21	N	 	 
180052	1	N	 	 
180052	2	N	 	 
180052	3	N	 	 
180052	4	N	 	 
180052	5	N	 	 
180052	6	N	 	 
180052	7	Y	3	1700
180052	8	Y	1	50
180052	9	N	 	 
180052	10	N	 	 
180052	11	Y	1	1000
180052	12	N	 	 
180052	13	N	 	 
180052	14	N	 	 
180052	15	N	 	 
180052	16	N	 	 
180052	17	N	 	 
180052	18	N	 	 
180052	20	N	 	 
180052	21	N	 	 
180053	1	N	 	 
180053	2	Y	1	200
180053	3	N	 	 
180053	4	N	 	 
180053	5	N	 	 
180053	6	N	 	 
180053	7	Y	1	300
180053	8	N	 	 
180053	9	N	 	 
180053	10	N	 	 
180053	11	Y	1	500
180053	12	N	 	 
180053	13	N	 	 
180053	14	N	 	 
180053	15	N	 	 
180053	16	N	 	 
180053	17	N	 	 
180053	18	N	 	 
180053	20	N	 	 
180053	21	N	 	 
180054	1	N	 	 
180054	2	Y	1	200
180054	3	N	 	 
180054	4	N	 	 
180054	5	N	 	 
180054	6	N	 	 
180054	7	N	 	 
180054	8	N	 	 
180054	9	N	 	 
180054	10	N	 	 
180054	11	Y	1	1000
180054	12	N	 	 
180054	13	N	 	 
180054	14	N	 	 
180054	15	N	 	 
180054	16	N	 	 
180054	17	N	 	 
180054	18	N	 	 
180054	20	N	 	 
180054	21	N	 	 
180055	1	N	 	 
180055	2	Y	1	250
180055	3	N	 	 
180055	4	N	 	 
180055	5	N	 	 
180055	6	N	 	 
180055	7	Y	1	200
180055	8	N	 	 
180055	9	N	 	 
180055	10	N	 	 
180055	11	N	 	 
180055	12	N	 	 
180055	13	N	 	 
180055	14	N	 	 
180055	15	N	 	 
180055	16	N	 	 
180055	17	N	 	 
180055	18	N	 	 
180055	20	N	 	 
180055	21	N	 	 
180056	1	N	 	 
180056	2	N	 	 
180056	3	N	 	 
180056	4	N	 	 
180056	5	N	 	 
180056	6	N	 	 
180056	7	Y	1	350
180056	8	N	 	 
180056	9	N	 	 
180056	10	N	 	 
180056	11	N	 	 
180056	12	N	 	 
180056	13	N	 	 
180056	14	N	 	 
180056	15	N	 	 
180056	16	N	 	 
180056	17	N	 	 
180056	18	N	 	 
180056	20	N	 	 
180056	21	N	 	 
180057	1	N	 	 
180057	2	Y	1	350
180057	3	N	 	 
180057	4	N	 	 
180057	5	N	 	 
180057	6	N	 	 
180057	7	Y	1	600
180057	8	N	 	 
180057	9	N	 	 
180057	10	N	 	 
180057	11	Y	1	1000
180057	12	N	 	 
180057	13	N	 	 
180057	14	N	 	 
180057	15	N	 	 
180057	16	N	 	 
180057	17	N	 	 
180057	18	N	 	 
180057	20	N	 	 
180057	21	N	 	 
180058	1	N	 	 
180058	2	N	 	 
180058	3	N	 	 
180058	4	N	 	 
180058	5	N	 	 
180058	6	N	 	 
180058	7	Y	1	300
180058	8	N	 	 
180058	9	N	 	 
180058	10	N	 	 
180058	11	N	 	 
180058	12	N	 	 
180058	13	N	 	 
180058	14	N	 	 
180058	15	N	 	 
180058	16	N	 	 
180058	17	N	 	 
180058	18	N	 	 
180058	20	N	 	 
180058	21	N	 	 
180059	1	N	 	 
180059	2	N	 	 
180059	3	N	 	 
180059	4	N	 	 
180059	5	N	 	 
180059	6	N	 	 
180059	7	N	 	 
180059	8	N	 	 
180059	9	N	 	 
180059	10	N	 	 
180059	11	N	 	 
180059	12	N	 	 
180059	13	N	 	 
180059	14	N	 	 
180059	15	N	 	 
180059	16	N	 	 
180059	17	N	 	 
180059	18	N	 	 
180059	20	N	 	 
180059	21	N	 	 
180060	1	N	 	 
180060	2	Y	1	300
180060	3	N	 	 
180060	4	N	 	 
180060	5	N	 	 
180060	6	N	 	 
180060	7	N	 	 
180060	8	N	 	 
180060	9	N	 	 
180060	10	N	 	 
180060	11	N	 	 
180060	12	N	 	 
180060	13	N	 	 
180060	14	N	 	 
180060	15	N	 	 
180060	16	N	 	 
180060	17	N	 	 
180060	18	N	 	 
180060	20	N	 	 
180060	21	N	 	 
180061	1	N	 	 
180061	2	N	 	 
180061	3	N	 	 
180061	4	N	 	 
180061	5	N	 	 
180061	6	N	 	 
180061	7	N	 	 
180061	8	Y	2	60
180061	9	N	 	 
180061	10	N	 	 
180061	11	Y	1	2000
180061	12	N	 	 
180061	13	N	 	 
180061	14	N	 	 
180061	15	N	 	 
180061	16	N	 	 
180061	17	N	 	 
180061	18	N	 	 
180061	20	N	 	 
180061	21	N	 	 
180062	1	N	 	 
180062	2	N	 	 
180062	3	N	 	 
180062	4	N	 	 
180062	5	N	 	 
180062	6	N	 	 
180062	7	N	 	 
180062	8	N	 	 
180062	9	N	 	 
180062	10	N	 	 
180062	11	N	 	 
180062	12	N	 	 
180062	13	N	 	 
180062	14	N	 	 
180062	15	N	 	 
180062	16	N	 	 
180062	17	N	 	 
180062	18	N	 	 
180062	20	N	 	 
180062	21	N	 	 
180063	1	N	 	 
180063	2	Y	1	200
180063	3	N	 	 
180063	4	N	 	 
180063	5	N	 	 
180063	6	N	 	 
180063	7	Y	1	150
180063	8	N	 	 
180063	9	N	 	 
180063	10	N	 	 
180063	11	N	 	 
180063	12	N	 	 
180063	13	N	 	 
180063	14	N	 	 
180063	15	N	 	 
180063	16	N	 	 
180063	17	N	 	 
180063	18	N	 	 
180063	20	N	 	 
180063	21	N	 	 
180064	1	N	 	 
180064	2	N	 	 
180064	3	N	 	 
180064	4	N	 	 
180064	5	N	 	 
180064	6	N	 	 
180064	7	Y	1	300
180064	8	Y	2	40
180064	9	N	 	 
180064	10	N	 	 
180064	11	N	 	 
180064	12	N	 	 
180064	13	N	 	 
180064	14	N	 	 
180064	15	N	 	 
180064	16	N	 	 
180064	17	N	 	 
180064	18	N	 	 
180064	20	N	 	 
180064	21	N	 	 
180065	1	N	 	 
180065	2	N	 	 
180065	3	N	 	 
180065	4	N	 	 
180065	5	N	 	 
180065	6	N	 	 
180065	7	N	 	 
180065	8	N	 	 
180065	9	N	 	 
180065	10	N	 	 
180065	11	N	 	 
180065	12	N	 	 
180065	13	N	 	 
180065	14	N	 	 
180065	15	N	 	 
180065	16	N	 	 
180065	17	N	 	 
180065	18	N	 	 
180065	20	N	 	 
180065	21	N	 	 
180066	1	N	 	 
180066	2	N	 	 
180066	3	N	 	 
180066	4	N	 	 
180066	5	N	 	 
180066	6	N	 	 
180066	7	Y	1	250
180066	8	N	 	 
180066	9	N	 	 
180066	10	N	 	 
180066	11	Y	1	1200
180066	12	N	 	 
180066	13	N	 	 
180066	14	N	 	 
180066	15	N	 	 
180066	16	N	 	 
180066	17	N	 	 
180066	18	N	 	 
180066	20	N	 	 
180066	21	N	 	 
180067	1	N	 	 
180067	2	Y	1	300
180067	3	N	 	 
180067	4	N	 	 
180067	5	N	 	 
180067	6	N	 	 
180067	7	Y	2	600
180067	8	Y	1	100
180067	9	N	 	 
180067	10	N	 	 
180067	11	Y	1	500
180067	12	N	 	 
180067	13	N	 	 
180067	14	N	 	 
180067	15	N	 	 
180067	16	N	 	 
180067	17	N	 	 
180067	18	N	 	 
180067	20	N	 	 
180067	21	N	 	 
180068	1	N	 	 
180068	2	N	 	 
180068	3	N	 	 
180068	4	N	 	 
180068	5	N	 	 
180068	6	N	 	 
180068	7	Y	3	1500
180068	8	N	 	 
180068	9	N	 	 
180068	10	N	 	 
180068	11	N	 	 
180068	12	N	 	 
180068	13	N	 	 
180068	14	N	 	 
180068	15	N	 	 
180068	16	N	 	 
180068	17	N	 	 
180068	18	N	 	 
180068	20	N	 	 
180068	21	N	 	 
180069	1	N	 	 
180069	2	N	 	 
180069	3	N	 	 
180069	4	N	 	 
180069	5	N	 	 
180069	6	N	 	 
180069	7	Y	3	1800
180069	8	N	 	 
180069	9	N	 	 
180069	10	N	 	 
180069	11	Y	1	2000
180069	12	N	 	 
180069	13	N	 	 
180069	14	N	 	 
180069	15	N	 	 
180069	16	N	 	 
180069	17	N	 	 
180069	18	N	 	 
180069	20	N	 	 
180069	21	N	 	 
180070	1	Y	1	4000
180070	2	N	 	 
180070	3	N	 	 
180070	4	N	 	 
180070	5	N	 	 
180070	6	N	 	 
180070	7	Y	3	1500
180070	8	Y	10	2000
180070	9	N	 	 
180070	10	N	 	 
180070	11	Y	1	6000
180070	12	Y	1	10000
180070	13	N	 	 
180070	14	N	 	 
180070	15	N	 	 
180070	16	N	 	 
180070	17	N	 	 
180070	18	N	 	 
180070	20	N	 	 
180070	21	N	 	 
180071	1	N	 	 
180071	2	N	 	 
180071	3	N	 	 
180071	4	N	 	 
180071	5	N	 	 
180071	6	N	 	 
180071	7	Y	1	600
180071	8	N	 	 
180071	9	N	 	 
180071	10	N	 	 
180071	11	N	 	 
180071	12	N	 	 
180071	13	N	 	 
180071	14	N	 	 
180071	15	N	 	 
180071	16	N	 	 
180071	17	N	 	 
180071	18	N	 	 
180071	20	N	 	 
180071	21	N	 	 
180072	1	N	 	 
180072	2	Y	1	200
180072	3	N	 	 
180072	4	N	 	 
180072	5	N	 	 
180072	6	N	 	 
180072	7	Y	1	400
180072	8	Y	3	50
180072	9	N	 	 
180072	10	N	 	 
180072	11	N	 	 
180072	12	N	 	 
180072	13	N	 	 
180072	14	N	 	 
180072	15	N	 	 
180072	16	N	 	 
180072	17	N	 	 
180072	18	N	 	 
180072	20	N	 	 
180072	21	N	 	 
180073	1	N	 	 
180073	2	N	 	 
180073	3	N	 	 
180073	4	N	 	 
180073	5	N	 	 
180073	6	N	 	 
180073	7	Y	1	300
180073	8	N	 	 
180073	9	N	 	 
180073	10	N	 	 
180073	11	N	 	 
180073	12	N	 	 
180073	13	N	 	 
180073	14	N	 	 
180073	15	N	 	 
180073	16	N	 	 
180073	17	N	 	 
180073	18	N	 	 
180073	20	N	 	 
180073	21	N	 	 
180074	1	N	 	 
180074	2	Y	1	200
180074	3	N	 	 
180074	4	N	 	 
180074	5	N	 	 
180074	6	N	 	 
180074	7	Y	1	300
180074	8	N	 	 
180074	9	N	 	 
180074	10	N	 	 
180074	11	Y	1	300
180074	12	N	 	 
180074	13	N	 	 
180074	14	N	 	 
180074	15	N	 	 
180074	16	N	 	 
180074	17	N	 	 
180074	18	N	 	 
180074	20	N	 	 
180074	21	N	 	 
180075	1	N	 	 
180075	2	N	 	 
180075	3	N	 	 
180075	4	N	 	 
180075	5	N	 	 
180075	6	N	 	 
180075	7	Y	1	350
180075	8	N	 	 
180075	9	N	 	 
180075	10	N	 	 
180075	11	Y	1	1500
180075	12	N	 	 
180075	13	N	 	 
180075	14	N	 	 
180075	15	N	 	 
180075	16	N	 	 
180075	17	N	 	 
180075	18	N	 	 
180075	20	N	 	 
180075	21	N	 	 
180076	1	N	 	 
180076	2	Y	1	200
180076	3	N	 	 
180076	4	N	 	 
180076	5	N	 	 
180076	6	N	 	 
180076	7	Y	1	400
180076	8	N	 	 
180076	9	N	 	 
180076	10	N	 	 
180076	11	Y	1	300
180076	12	N	 	 
180076	13	N	 	 
180076	14	N	 	 
180076	15	N	 	 
180076	16	N	 	 
180076	17	N	 	 
180076	18	N	 	 
180076	20	N	 	 
180076	21	N	 	 
180077	1	N	 	 
180077	2	N	 	 
180077	3	N	 	 
180077	4	N	 	 
180077	5	N	 	 
180077	6	N	 	 
180077	7	Y	1	250
180077	8	N	 	 
180077	9	N	 	 
180077	10	N	 	 
180077	11	Y	1	2000
180077	12	N	 	 
180077	13	N	 	 
180077	14	N	 	 
180077	15	N	 	 
180077	16	N	 	 
180077	17	N	 	 
180077	18	N	 	 
180077	20	N	 	 
180077	21	N	 	 
180079	1	N	 	 
180079	2	N	 	 
180079	3	N	 	 
180079	4	N	 	 
180079	5	N	 	 
180079	6	N	 	 
180079	7	Y	1	200
180079	8	Y	1	300
180079	9	N	 	 
180079	10	N	 	 
180079	11	N	 	 
180079	12	N	 	 
180079	13	N	 	 
180079	14	N	 	 
180079	15	N	 	 
180079	16	N	 	 
180079	17	N	 	 
180079	18	N	 	 
180079	20	N	 	 
180079	21	N	 	 
180080	1	N	 	 
180080	2	Y	1	200
180080	3	N	 	 
180080	4	N	 	 
180080	5	N	 	 
180080	6	N	 	 
180080	7	Y	1	400
180080	8	N	 	 
180080	9	N	 	 
180080	10	N	 	 
180080	11	N	 	 
180080	12	N	 	 
180080	13	N	 	 
180080	14	N	 	 
180080	15	N	 	 
180080	16	N	 	 
180080	17	N	 	 
180080	18	N	 	 
180080	20	N	 	 
180080	21	N	 	 
180081	1	N	 	 
180081	2	Y	1	300
180081	3	N	 	 
180081	4	N	 	 
180081	5	N	 	 
180081	6	N	 	 
180081	7	Y	1	400
180081	8	N	 	 
180081	9	N	 	 
180081	10	N	 	 
180081	11	N	 	 
180081	12	N	 	 
180081	13	N	 	 
180081	14	N	 	 
180081	15	N	 	 
180081	16	N	 	 
180081	17	N	 	 
180081	18	N	 	 
180081	20	N	 	 
180081	21	N	 	 
180082	1	N	 	 
180082	2	Y	1	65
180082	3	N	 	 
180082	4	N	 	 
180082	5	N	 	 
180082	6	N	 	 
180082	7	Y	1	100
180082	8	N	 	 
180082	9	N	 	 
180082	10	N	 	 
180082	11	Y	2	2000
180082	12	N	 	 
180082	13	N	 	 
180082	14	N	 	 
180082	15	N	 	 
180082	16	N	 	 
180082	17	N	 	 
180082	18	N	 	 
180082	20	N	 	 
180082	21	N	 	 
180083	1	N	 	 
180083	2	Y	1	100
180083	3	N	 	 
180083	4	N	 	 
180083	5	N	 	 
180083	6	N	 	 
180083	7	Y	3	1200
180083	8	N	 	 
180083	9	N	 	 
180083	10	N	 	 
180083	11	N	 	 
180083	12	N	 	 
180083	13	N	 	 
180083	14	N	 	 
180083	15	N	 	 
180083	16	N	 	 
180083	17	N	 	 
180083	18	N	 	 
180083	20	N	 	 
180083	21	N	 	 
180084	1	N	 	 
180084	2	N	 	 
180084	3	N	 	 
180084	4	N	 	 
180084	5	N	 	 
180084	6	N	 	 
180084	7	Y	1	200
180084	8	N	 	 
180084	9	N	 	 
180084	10	N	 	 
180084	11	N	 	 
180084	12	N	 	 
180084	13	N	 	 
180084	14	N	 	 
180084	15	N	 	 
180084	16	N	 	 
180084	17	N	 	 
180084	18	N	 	 
180084	20	N	 	 
180084	21	N	 	 
180085	1	N	 	 
180085	2	N	 	 
180085	3	N	 	 
180085	4	N	 	 
180085	5	N	 	 
180085	6	N	 	 
180085	7	Y	2	400
180085	8	N	 	 
180085	9	N	 	 
180085	10	N	 	 
180085	11	Y	1	700
180085	12	N	 	 
180085	13	N	 	 
180085	14	N	 	 
180085	15	N	 	 
180085	16	N	 	 
180085	17	N	 	 
180085	18	N	 	 
180085	20	N	 	 
180085	21	Y	1	300
180086	1	N	 	 
180086	2	N	 	 
180086	3	N	 	 
180086	4	N	 	 
180086	5	N	 	 
180086	6	N	 	 
180086	7	Y	1	100
180086	8	N	 	 
180086	9	N	 	 
180086	10	N	 	 
180086	11	N	 	 
180086	12	N	 	 
180086	13	N	 	 
180086	14	N	 	 
180086	15	N	 	 
180086	16	N	 	 
180086	17	N	 	 
180086	18	N	 	 
180086	20	N	 	 
180086	21	N	 	 
180087	1	N	 	 
180087	2	Y	1	250
180087	3	N	 	 
180087	4	N	 	 
180087	5	N	 	 
180087	6	N	 	 
180087	7	Y	2	600
180087	8	N	 	 
180087	9	N	 	 
180087	10	N	 	 
180087	11	N	 	 
180087	12	N	 	 
180087	13	N	 	 
180087	14	N	 	 
180087	15	N	 	 
180087	16	N	 	 
180087	17	N	 	 
180087	18	N	 	 
180087	20	N	 	 
180087	21	N	 	 
180088	1	N	 	 
180088	2	N	 	 
180088	3	N	 	 
180088	4	N	 	 
180088	5	N	 	 
180088	6	N	 	 
180088	7	Y	1	300
180088	8	N	 	 
180088	9	N	 	 
180088	10	N	 	 
180088	11	Y	1	600
180088	12	N	 	 
180088	13	N	 	 
180088	14	N	 	 
180088	15	N	 	 
180088	16	N	 	 
180088	17	N	 	 
180088	18	N	 	 
180088	20	N	 	 
180088	21	N	 	 
180089	1	N	 	 
180089	2	Y	2	100
180089	3	N	 	 
180089	4	N	 	 
180089	5	N	 	 
180089	6	N	 	 
180089	7	Y	1	500
180089	8	N	 	 
180089	9	N	 	 
180089	10	N	 	 
180089	11	Y	1	2000
180089	12	N	 	 
180089	13	N	 	 
180089	14	N	 	 
180089	15	N	 	 
180089	16	N	 	 
180089	17	N	 	 
180089	18	N	 	 
180089	20	N	 	 
180089	21	N	 	 
180090	1	N	 	 
180090	2	Y	1	200
180090	3	N	 	 
180090	4	N	 	 
180090	5	N	 	 
180090	6	N	 	 
180090	7	N	 	 
180090	8	N	 	 
180090	9	N	 	 
180090	10	N	 	 
180090	11	N	 	 
180090	12	N	 	 
180090	13	N	 	 
180090	14	N	 	 
180090	15	N	 	 
180090	16	N	 	 
180090	17	N	 	 
180090	18	N	 	 
180090	20	N	 	 
180090	21	N	 	 
180091	1	N	 	 
180091	2	Y	1	200
180091	3	N	 	 
180091	4	N	 	 
180091	5	N	 	 
180091	6	N	 	 
180091	7	Y	1	300
180091	8	N	 	 
180091	9	N	 	 
180091	10	N	 	 
180091	11	Y	1	1500
180091	12	N	 	 
180091	13	N	 	 
180091	14	N	 	 
180091	15	N	 	 
180091	16	N	 	 
180091	17	N	 	 
180091	18	N	 	 
180091	20	N	 	 
180091	21	N	 	 
180092	1	N	 	 
180092	2	N	 	 
180092	3	N	 	 
180092	4	N	 	 
180092	5	N	 	 
180092	6	N	 	 
180092	7	Y	2	1200
180092	8	Y	1	200
180092	9	N	 	 
180092	10	N	 	 
180092	11	Y	1	1500
180092	12	N	 	 
180092	13	N	 	 
180092	14	N	 	 
180092	15	N	 	 
180092	16	N	 	 
180092	17	N	 	 
180092	18	N	 	 
180092	20	N	 	 
180092	21	N	 	 
180093	1	N	 	 
180093	2	N	 	 
180093	3	N	 	 
180093	4	N	 	 
180093	5	N	 	 
180093	6	N	 	 
180093	7	Y	1	550
180093	8	N	 	 
180093	9	N	 	 
180093	10	N	 	 
180093	11	N	 	 
180093	12	N	 	 
180093	13	N	 	 
180093	14	N	 	 
180093	15	N	 	 
180093	16	N	 	 
180093	17	N	 	 
180093	18	N	 	 
180093	20	N	 	 
180093	21	N	 	 
180094	1	N	 	 
180094	2	Y	1	150
180094	3	N	 	 
180094	4	N	 	 
180094	5	N	 	 
180094	6	N	 	 
180094	7	Y	1	400
180094	8	N	 	 
180094	9	N	 	 
180094	10	N	 	 
180094	11	N	 	 
180094	12	N	 	 
180094	13	N	 	 
180094	14	N	 	 
180094	15	N	 	 
180094	16	N	 	 
180094	17	N	 	 
180094	18	N	 	 
180094	20	N	 	 
180094	21	N	 	 
180095	1	N	 	 
180095	2	N	 	 
180095	3	N	 	 
180095	4	N	 	 
180095	5	N	 	 
180095	6	N	 	 
180095	7	Y	1	400
180095	8	Y	1	1200
180095	9	N	 	 
180095	10	N	 	 
180095	11	Y	1	1700
180095	12	N	 	 
180095	13	N	 	 
180095	14	N	 	 
180095	15	N	 	 
180095	16	N	 	 
180095	17	N	 	 
180095	18	N	 	 
180095	20	N	 	 
180095	21	N	 	 
180096	1	N	 	 
180096	2	Y	1	200
180096	3	N	 	 
180096	4	N	 	 
180096	5	N	 	 
180096	6	N	 	 
180096	7	Y	2	700
180096	8	N	 	 
180096	9	N	 	 
180096	10	N	 	 
180096	11	N	 	 
180096	12	N	 	 
180096	13	N	 	 
180096	14	N	 	 
180096	15	N	 	 
180096	16	N	 	 
180096	17	N	 	 
180096	18	N	 	 
180096	20	N	 	 
180096	21	N	 	 
180100	1	N	 	 
180100	2	Y	1	40
180100	3	N	 	 
180100	4	N	 	 
180100	5	N	 	 
180100	6	N	 	 
180100	7	Y	1	300
180100	8	Y	5	1500
180100	9	N	 	 
180100	10	N	 	 
180100	11	Y	1	1000
180100	12	N	 	 
180100	13	N	 	 
180100	14	N	 	 
180100	15	N	 	 
180100	16	N	 	 
180100	17	N	 	 
180100	18	N	 	 
180100	20	N	 	 
180100	21	N	 	 
190001	1	Y	1	4000
190001	2	N	 	 
190001	3	N	 	 
190001	4	N	 	 
190001	5	N	 	 
190001	6	N	 	 
190001	7	Y	2	700
190001	8	Y	4	400
190001	9	N	 	 
190001	10	N	 	 
190001	11	Y	2	1200
190001	12	N	 	 
190001	13	Y	1	800
190001	14	N	 	 
190001	15	N	 	 
190001	16	N	 	 
190001	17	N	 	 
190001	18	N	 	 
190001	20	N	 	 
190001	21	N	 	 
190002	1	Y	1	3000
190002	2	N	 	 
190002	3	N	 	 
190002	4	N	 	 
190002	5	N	 	 
190002	6	N	 	 
190002	7	Y	2	1000
190002	8	Y	3	900
190002	9	N	 	 
190002	10	N	 	 
190002	11	Y	3	8000
190002	12	N	 	 
190002	13	Y	1	150
190002	14	N	 	 
190002	15	N	 	 
190002	16	N	 	 
190002	17	N	 	 
190002	18	N	 	 
190002	20	N	 	 
190002	21	N	 	 
190003	1	Y	1	2500
190003	2	Y	1	100
190003	3	N	 	 
190003	4	N	 	 
190003	5	N	 	 
190003	6	N	 	 
190003	7	Y	1	350
190003	8	N	 	 
190003	9	N	 	 
190003	10	N	 	 
190003	11	Y	2	6000
190003	12	N	 	 
190003	13	N	 	 
190003	14	N	 	 
190003	15	N	 	 
190003	16	N	 	 
190003	17	N	 	 
190003	18	N	 	 
190003	20	N	 	 
190003	21	Y	1	4000
190004	1	Y	1	4000
190004	2	Y	1	150
190004	3	N	 	 
190004	4	N	 	 
190004	5	N	 	 
190004	6	N	 	 
190004	7	Y	1	300
190004	8	Y	2	300
190004	9	N	 	 
190004	10	N	 	 
190004	11	Y	1	2000
190004	12	N	 	 
190004	13	N	 	 
190004	14	N	 	 
190004	15	Y	1	1000
190004	16	N	 	 
190004	17	N	 	 
190004	18	N	 	 
190004	20	N	 	 
190004	21	N	 	 
190005	1	Y	2	6000
190005	2	Y	1	500
190005	3	N	 	 
190005	4	N	 	 
190005	5	N	 	 
190005	6	N	 	 
190005	7	Y	2	4000
190005	8	Y	20	6000
190005	9	Y	1	5000
190005	10	N	 	 
190005	11	Y	8	16000
190005	12	Y	1	10000
190005	13	Y	2	1000
190005	14	N	 	 
190005	15	N	 	 
190005	16	N	 	 
190005	17	N	 	 
190005	18	N	 	 
190005	20	N	 	 
190005	21	N	 	 
190006	1	N	 	 
190006	2	Y	1	250
190006	3	N	 	 
190006	4	N	 	 
190006	5	N	 	 
190006	6	N	 	 
190006	7	Y	2	800
190006	8	Y	3	1200
190006	9	N	 	 
190006	10	N	 	 
190006	11	Y	3	4500
190006	12	N	 	 
190006	13	Y	1	1000
190006	14	N	 	 
190006	15	N	 	 
190006	16	N	 	 
190006	17	N	 	 
190006	18	N	 	 
190006	20	N	 	 
190006	21	N	 	 
190007	1	Y	1	2500
190007	2	N	 	 
190007	3	N	 	 
190007	4	N	 	 
190007	5	N	 	 
190007	6	N	 	 
190007	7	Y	1	450
190007	8	N	 	 
190007	9	Y	1	5000
190007	10	N	 	 
190007	11	Y	3	6000
190007	12	N	 	 
190007	13	N	 	 
190007	14	N	 	 
190007	15	Y	1	1400
190007	16	N	 	 
190007	17	N	 	 
190007	18	N	 	 
190007	20	N	 	 
190007	21	Y	1	4000
190008	1	Y	1	2000
190008	2	Y	1	200
190008	3	N	 	 
190008	4	N	 	 
190008	5	N	 	 
190008	6	N	 	 
190008	7	Y	2	700
190008	8	Y	4	2500
190008	9	N	 	 
190008	10	N	 	 
190008	11	Y	2	3000
190008	12	N	 	 
190008	13	N	 	 
190008	14	N	 	 
190008	15	N	 	 
190008	16	N	 	 
190008	17	N	 	 
190008	18	N	 	 
190008	20	N	 	 
190008	21	N	 	 
190009	1	Y	1	4000
190009	2	Y	1	300
190009	3	N	 	 
190009	4	N	 	 
190009	5	N	 	 
190009	6	N	 	 
190009	7	Y	2	800
190009	8	Y	1	50
190009	9	N	 	 
190009	10	N	 	 
190009	11	Y	2	2000
190009	12	N	 	 
190009	13	N	 	 
190009	14	N	 	 
190009	15	Y	1	800
