CHILDCODE	MEMIDR5	MEMMOVR5	RELATER5	PRMCRER5	LIVHSER5	YRDIEDR5	AGER4	MEMAGER5	MEAGMTR5	MEMSEXR5	CHLBRNR5	RWHLIVR5	RSEECHR5	RCHLVER5	RLNLIVR5	RELHHR5	MRTLSTR5	MTHRHHR5	FTHRHHR5	THSVILR5	BURBRLR5	BRNREG5	BRNZONR5	GETFAMN	FAMBKBR5	FMURRLR5	FAMREGR5	FAMZNER5	STRT18R5	GRDE18R5	STLL18R5	HSSTRTR5	PANELSIB	ATTPRER5	WHYNPRR5	GETSCHSTYR	GETSCHSTMN	STRYRR5	STRMNR5	GRADER5	STILLR5	WHYNOTR5	AGEGRDR5	TYPLSTR5	PERFR5	TYPATDR5	WHSCHR5	FEESR5	EXTTUTR5	SLEEPR5	CHCARER5	HHCHRER5	NPYWRKR5	PAYWRKR5	SCHOOLR5	STUDYR5	PLAYR5	MEMCNSR5	DISABR5	MEMAFCR5	MEMLNGR5	MLNHLR51	HTSFFR51	SEEKTRR4	WHSEEKR4	MEMSMKR5	MEMTOBR5	OFTSMKR5	MEMALCR5	OFTALCR5
10011	2	 	1	1	1	 	49	52	 	2	0	 	 	 	 	0	1	99	99	 	 	 	 	0	 	 	 	 	0	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	0	0	 	2	 
10011	3	 	9	0	4	 	29	32	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10011	4	 	8	0	4	 	29	32	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10011	5	 	8	0	1	 	26	29	 	1	 	 	 	 	 	23	0	98	1	 	 	 	 	0	 	 	 	 	1	21	1	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 
10011	6	 	8	0	2	 	20	23	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10011	7	 	8	0	1	 	17	20	 	1	 	 	 	 	 	23	0	99	1	 	 	 	 	0	 	 	 	 	1	7	0	 	0	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 
10011	15	 	9	0	1	 	15	18	 	2	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	1	10	0	 	1	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	0	0	 	2	 
10012	0	 	0	 	1	 	12	15	 	1	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	4	1	 	 	 	3	4	4	0	0	9	1	0	0	0	7	1	6	N	 	 	 	 	 	 	 	 	 	 	 	 
10012	1	 	1	0	1	 	41	44	 	1	 	 	 	 	 	 	1	99	98	 	 	 	 	0	 	 	 	 	1	8	0	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	1	1	1	1	1
10012	2	 	1	1	1	 	41	44	 	2	0	 	 	 	 	0	1	99	99	 	 	 	 	0	 	 	 	 	1	2	0	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	0	0	 	1	2
10012	3	 	7	0	2	 	26	29	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10012	4	 	14	0	4	 	31	34	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10012	5	 	7	0	4	 	23	26	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10012	6	 	7	0	1	 	19	22	 	1	 	 	 	 	 	23	2	2	1	 	 	 	 	0	 	 	 	 	1	9	0	 	0	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 
10012	7	 	14	0	4	 	18	21	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10012	15	 	7	0	1	 	15	18	 	1	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	1	7	1	 	0	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 
10012	16	 	7	0	1	 	13	16	 	1	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	8	1	 	 	 	 	 	 	 	 	9	0	0	0	0	7	2	6	N	 	 	 	 	 	 	 	 	 	 	 	 
10012	17	 	7	0	1	 	9	12	 	2	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	 	 	 	1	1	1	 	0	0	 	 	6	1	 	 	 	2	4	 	0	0	9	1	2	0	0	7	2	3	N	0	 	0	 	 	 	 	0	0	 	2	 
10012	18	 	14	0	3	2008	15	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10012	19	 	15	0	1	 	 	4	 	1	 	 	 	 	 	26	 	98	6	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 
10014	0	 	0	 	1	 	12	15	 	2	 	 	 	 	 	23	1	2	98	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	4	1	 	 	 	4	4	2	0	0	8	0	3	0	0	8	1	4	N	 	 	 	 	 	 	 	 	 	 	 	 
10014	1	 	1	0	2	 	49	52	 	1	 	2	5	1	12	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10014	2	 	1	1	1	 	39	42	 	2	0	 	 	 	 	 	5	98	99	 	 	 	 	0	 	 	 	 	1	9	0	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	0	0	 	1	4
10014	3	 	13	0	4	 	34	37	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10014	4	 	13	0	4	 	32	35	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10014	5	 	7	0	1	 	18	21	 	2	 	 	 	 	 	23	0	2	98	 	 	 	 	0	 	 	 	 	1	35	0	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 
10014	6	 	14	0	4	 	20	23	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10014	7	 	19	0	4	 	34	37	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10014	8	 	13	0	4	 	32	35	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10015	0	 	0	 	1	 	11	14	 	1	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	8	1	 	 	 	2	4	3	120	0	8	0	1	0	0	8	2	5	N	 	 	 	 	 	 	 	 	 	 	 	 
10015	1	 	1	0	1	 	59	62	 	1	 	 	 	 	 	 	1	99	99	 	 	 	 	0	 	 	 	 	1	7	0	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	0	0	 	1	2
10015	2	 	1	1	1	 	41	44	 	2	0	 	 	 	 	0	1	98	99	 	 	 	 	0	 	 	 	 	1	8	0	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	1	21	8	2	2	0	0	 	0	4
10015	3	 	7	0	2	 	19	22	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10015	4	 	7	0	1	 	16	19	 	2	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	1	10	0	 	0	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 
10015	15	 	7	0	1	 	12	15	 	1	 	 	 	 	 	23	0	2	1	 	 	 	 	0	 	 	 	 	 	 	 	1	1	1	 	0	0	 	 	7	1	 	 	 	4	4	 	100	0	8	0	1	0	0	8	2	5	N	0	 	0	 	 	 	 	0	0	 	0	5
10016	0	 	0	 	1	 	12	15	 	1	 	 	 	 	 	23	0	3	2	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	8	1	 	 	 	2	1	5	7000	1300	8	0	1	0	0	9	2	4	N	 	 	 	 	 	 	 	 	 	 	 	 
10016	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10016	2	 	1	0	1	 	34	37	 	1	 	 	 	 	 	 	1	98	99	 	 	 	 	0	 	 	 	 	1	10	0	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	0	0	 	2	 
10016	3	 	1	1	1	 	32	35	 	2	1	 	 	 	 	0	1	99	99	 	 	 	 	0	 	 	 	 	1	8	0	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	0	0	 	2	 
10016	4	 	13	0	4	 	22	25	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10016	15	 	7	0	1	 	14	17	 	1	 	 	 	 	 	23	0	3	2	 	 	 	 	0	 	 	 	 	 	 	 	1	1	1	 	0	0	 	 	10	1	 	 	 	3	3	 	280	0	8	0	1	0	0	6	3	6	N	0	 	0	 	 	 	 	0	0	 	2	 
10016	16	 	7	0	1	 	6	9	 	2	 	 	 	 	 	23	 	3	2	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	2	1	 	 	 	 	 	 	 	 	8	1	1	0	0	7	1	6	N	 	 	 	 	 	 	 	 	 	 	 	 
10016	17	 	13	0	4	 	19	22	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10016	18	 	19	0	4	 	44	47	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10016	19	 	19	0	4	 	39	42	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10016	20	 	7	0	1	 	3	6	 	1	 	 	 	 	 	23	 	3	2	 	 	 	 	0	 	 	 	 	 	 	 	0	0	 	 	1	1	 	 	 	 	30	 	 	 	 	 	 	 	9	0	1	0	0	7	1	6	N	 	 	 	 	 	 	 	 	 	 	 	 
10016	21	 	7	0	1	 	 	0	6	1	 	 	 	 	 	23	 	3	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 
10016	22	 	20	0	1	 	 	26	 	2	 	 	 	 	 	20	0	98	98	 	 	 	 	 	 	 	 	 	1	6	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 
10017	0	 	0	 	1	 	12	15	 	2	 	 	 	 	 	26	0	98	98	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	8	1	 	 	 	3	4	5	0	0	8	1	1	0	0	8	1	5	N	 	 	 	 	 	 	 	 	 	 	 	 
10017	1	 	6	1	1	 	71	74	 	1	 	 	 	 	 	 	3	99	99	 	 	 	 	0	 	 	 	 	1	3	0	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	1	4	0	 	 	 	 	0	0	 	1	3
10017	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10017	3	 	1	0	4	 	35	38	 	2	0	7	5	1	7	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10017	4	 	13	0	4	 	32	35	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10017	5	 	13	0	4	 	29	32	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10017	6	 	13	0	4	 	27	30	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10017	7	 	13	0	4	 	25	28	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10017	15	 	7	0	1	 	14	17	 	1	 	 	 	 	 	26	0	98	98	 	 	 	 	0	 	 	 	 	 	 	 	1	1	1	 	0	0	 	 	13	1	 	 	 	2	4	 	0	0	9	2	1	0	0	6	0	6	N	0	 	0	 	 	 	 	0	0	 	1	4
10017	16	 	20	0	4	 	 	-77	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10017	17	 	14	0	4	 	29	32	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10017	18	 	20	0	1	 	23	26	 	2	 	 	 	 	 	19	0	99	99	 	 	 	 	0	 	 	 	 	1	5	0	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 
10018	0	 	0	 	1	 	12	15	 	1	 	 	 	 	 	5	0	98	99	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	9	1	 	 	 	1	1	5	10000	0	8	0	0	0	0	10	2	4	N	 	 	 	 	 	 	 	 	 	 	 	 
10018	1	 	1	0	4	 	36	39	 	2	1	6	6	1	14	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10018	2	 	13	0	4	 	22	25	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10018	3	 	13	0	1	 	17	20	 	2	 	 	 	 	 	23	0	4	99	 	 	 	 	0	 	 	 	 	1	22	0	 	0	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 
10018	4	 	5	1	1	 	56	59	 	2	 	 	 	 	 	 	3	4	98	 	 	 	 	0	 	 	 	 	1	5	0	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	0	 	 	 	 	0	0	 	1	2
10018	5	 	2	0	4	 	34	37	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10020	0	 	0	 	1	 	11	14	 	2	 	 	 	 	 	23	0	6	17	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	7	1	 	 	 	3	4	4	150	0	8	1	2	0	0	7	1	5	N	 	 	 	 	 	 	 	 	 	 	 	 
10020	1	 	18	0	4	 	61	64	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10020	2	 	13	0	4	 	46	49	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10020	3	 	13	0	4	 	38	41	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10020	4	 	13	0	4	 	33	36	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10020	5	 	13	0	4	 	30	33	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10020	6	 	1	1	1	 	28	31	 	2	0	 	 	 	 	0	1	99	98	 	 	 	 	0	 	 	 	 	1	7	0	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	Y	0	 	1	3	3	2	2	0	0	 	0	4
10020	7	 	13	0	4	 	25	28	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10020	8	 	13	0	4	 	22	25	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10020	9	 	14	0	4	 	16	19	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10020	10	 	16	0	4	 	39	42	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10020	15	 	14	0	4	 	12	15	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10020	16	 	14	0	4	 	10	13	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10020	17	 	1	0	1	 	32	35	 	1	 	 	 	 	 	 	1	98	98	 	 	 	 	0	 	 	 	 	1	6	0	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	1	21	7	0	 	1	0	1	1	4
10020	18	 	7	0	1	 	3	6	 	2	 	 	 	 	 	23	 	6	17	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	1	1	2008	1	0	1	 	 	 	 	 	 	 	 	10	0	1	0	0	7	2	4	N	 	 	 	 	 	 	 	 	 	 	 	 
10021	0	 	0	 	1	 	12	15	 	1	 	 	 	 	 	23	0	2	99	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	8	1	 	 	 	3	4	2	0	0	9	0	2	0	0	8	2	3	N	 	 	 	 	 	 	 	 	 	 	 	 
10021	1	 	1	0	3	2007	43	 	 	 	 	 	 	1	13	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10021	2	 	1	1	1	 	37	40	 	2	0	 	 	 	 	 	3	98	98	 	 	 	 	0	 	 	 	 	1	9	0	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	1	17	2	3	11	0	0	 	0	4
10021	3	 	13	0	4	 	21	24	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10021	4	 	13	0	1	 	16	19	 	2	 	 	 	 	 	23	0	98	98	 	 	 	 	0	 	 	 	 	1	7	3	 	0	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 	 
10021	5	 	7	0	1	 	9	12	 	2	 	 	 	 	 	23	0	2	99	 	 	 	 	0	 	 	 	 	 	 	 	1	1	1	 	0	0	 	 	5	1	 	 	 	4	4	 	0	0	8	0	3	0	0	8	3	2	N	0	 	0	 	 	 	 	0	0	 	2	 
10021	6	 	13	0	4	 	26	29	 	1	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10022	0	 	0	 	1	 	12	15	 	1	 	 	 	 	 	23	0	3	98	 	 	 	 	0	 	 	 	 	 	 	 	1	0	 	 	0	0	 	 	8	1	 	 	 	2	4	2	0	500	9	0	1	0	0	8	2	4	N	 	 	 	 	 	 	 	 	 	 	 	 
10022	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10022	2	 	13	0	4	 	33	36	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
10022	3	 	1	1	1	 	31	34	 	2	0	 	 	 	 	 	5	99	99	 	 	 	 	0	 	 	 	 	1	11	0	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	0	 	1	19	2	3	11	0	0	 	1	2
10022	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	 	 	 	 	 	 	 	0	 	 	1	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
