CHILDCODE	DINT	PRIDRSR5	HHSIZE	HEADID	RESPOND	HEADLANG	CARELANG	CHLDLANG	PECLOC5	PECODPT5	PECODISTR5	PECODIS5	ANTHRHSE5	ANTHRADD5	PECODIS15	PEMUDANZ5	PEUBIC5	PHONE5	PEHPOST5	PEDCVIV5	PEDPAGT5	PEDPOC5	PEDPPA5	CHLDDNI5	TIENDNI5	DOCDNI5	ADDSAME5	CLUSTID5	YLCOMM5	PLACEID5	LINKCMM5	PLACENR5	LONGCOMM5	TRNSCOMM5	MINIADM5	PEMINIID5	TYPESITE5	PEMUDR45
161010	09/11/2016	2	6	1	2	32	32	32	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE16C02	0	 	 	 	0	 	2	0
161011	14/11/2016	2	4	1	2	31	32	31	 	5	 	 	0	 	 	 	 	1	1	1	1	0	0	1	1	1	1	 	1	PE80C08	0	 	 	 	0	 	1	0
161012	10/11/2016	2	6	1	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE16C02	0	 	 	 	0	 	2	0
161013	19/11/2016	2	4	2	2	31	31	31	 	5	 	 	1	1	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE80C08	0	 	 	 	0	 	1	1
161014	14/11/2016	2	5	8	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	0	 	0	 	 	 	1	PE86MC60	1	0
161015	05/01/2017	2	7	1	2	32	32	31	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	0	 	1	PE16C02	50	1	0	 	2	0
161017	11/11/2016	3	3	3	3	32	32	31	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE16C02	0	 	 	 	0	 	2	0
161018	17/11/2016	2	6	1	2	31	32	31	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE80C08	0	 	 	 	0	 	1	0
161019	12/11/2016	2	5	16	2	32	32	31	 	5	 	 	0	 	 	 	 	1	1	1	0	0	0	1	77	 	1	 	0	 	0	 	 	 	1	PE16MC01	2	0
161020	13/11/2016	1	4	16	1	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	0	 	1	PE80C08	10	7	0	 	1	0
161021	14/11/2016	2	5	1	1	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE80C08	0	 	 	 	0	 	1	0
161022	10/11/2016	2	6	1	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE16C04	0	 	 	 	0	 	2	0
161023	08/11/2016	2	5	2	1	35	32	31	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE16C04	0	 	 	 	0	 	2	0
161024	08/11/2016	2	6	1	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE16C04	0	 	 	 	0	 	2	0
161025	08/11/2016	2	2	2	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE16C04	0	 	 	 	0	 	2	0
161026	09/11/2016	2	4	2	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE16C04	0	 	 	 	0	 	2	1
161027	11/11/2016	2	8	1	2	32	32	31	 	5	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE16C04	0	 	 	 	0	 	2	0
161028	21/11/2106	1	4	1	1	31	31	31	 	5	 	 	0	 	 	 	1	1	1	1	1	0	0	88	 	 	0	 	1	PE80C08	0	 	 	 	0	 	1	1
161029	12/11/2016	2	6	2	2	32	32	31	 	5	 	 	1	1	 	 	 	1	1	0	1	0	0	1	0	 	1	 	1	PE16C04	0	 	 	 	0	 	2	1
161030	11/11/2106	2	7	1	2	35	32	31	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE16C04	0	 	 	 	0	 	2	0
161031	23/11/2016	2	6	1	2	32	32	32	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE16C05	0	 	 	 	0	 	2	0
161032	07/11/2016	2	5	1	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE16C02	0	 	 	 	0	 	1	0
161033	07/11/2016	2	11	1	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE16C02	0	 	 	 	0	 	1	0
161034	08/11/2016	1	3	1	1	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE16C02	0	 	 	 	0	 	1	0
161035	07/11/2016	2	4	1	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE16C02	0	 	 	 	0	 	1	0
161036	07/11/2016	2	5	2	2	32	32	31	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE16C02	0	 	 	 	0	 	1	0
161037	17/11/2016	2	3	1	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE80C08	0	 	 	 	0	 	1	0
161038	13/11/2016	2	3	3	2	32	32	35	 	5	 	 	0	 	 	 	 	0	0	 	 	 	 	88	 	 	1	 	1	PE16C05	0	 	 	 	0	 	2	0
161039	21/11/2016	2	6	1	2	32	32	31	 	5	 	 	2	1	 	 	 	1	1	0	1	0	0	1	1	1	1	 	1	PE16C05	0	 	 	 	0	 	2	0
161040	22/11/2016	2	4	2	2	32	32	31	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	0	 	1	PE16C05	0	 	 	 	0	 	2	1
161041	22/11/2016	1	4	1	2	32	32	31	 	5	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE16C05	0	 	 	 	0	 	2	0
161042	12/11/2016	4	4	1	2	31	35	31	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE16C05	0	 	 	 	0	 	2	0
161044	16/11/2016	1	4	8	1	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE80C08	0	 	 	 	0	 	1	0
161045	11/11/2016	2	3	2	2	32	32	31	 	5	 	 	0	 	 	 	 	0	1	0	1	0	0	88	 	 	0	 	0	 	0	 	 	 	1	PE16MC01	2	1
161046	12/11/2016	2	6	1	2	35	35	31	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	0	 	0	 	 	 	1	PE16MC01	2	0
161047	11/11/2016	2	3	1	2	32	32	31	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE16C06	0	 	 	 	0	 	2	1
161048	21/11/2016	1	5	18	1	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	0	 	0	 	 	 	1	PE86MC32	1	1
161049	19/07/2016	2	5	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	1	0	0	1	1	3	1	 	0	 	0	 	 	 	1	PE81MC29	2	0
161050	10/11/2016	2	3	2	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE16C06	0	 	 	 	0	 	2	1
161051	11/01/2016	2	5	1	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	1	PE16C06	0	 	 	 	0	 	2	88
161052	09/11/2016	1	7	1	2	35	32	31	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE16C06	0	 	 	 	0	 	2	0
161053	09/11/2016	2	8	2	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE16C06	0	 	 	 	0	 	2	0
161054	09/11/2016	2	5	2	2	31	31	31	 	5	 	 	1	1	 	 	2	1	1	1	1	0	0	88	 	 	1	 	1	PE16C06	0	 	 	 	0	 	2	1
161055	09/11/2016	2	6	1	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE16C02	0	 	 	 	0	 	1	0
161056	09/11/2016	1	3	2	1	32	31	31	 	5	 	 	0	 	 	 	 	0	1	0	1	0	0	88	 	 	1	 	1	PE16C02	0	 	 	 	0	 	1	0
161057	13/11/2016	2	5	1	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE80C08	0	 	 	 	0	 	1	1
161058	09/11/2016	2	5	1	2	31	35	31	 	5	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE16C06	0	 	 	 	0	 	2	0
161059	26/11/2016	2	9	1	2	31	31	31	 	12	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	0	 	0	 	 	 	1	PE82MC64	2	0
161060	13/11/2016	2	6	1	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE80C08	0	 	 	 	0	 	1	88
161061	11/11/2016	2	8	1	2	32	32	31	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE16C06	0	 	 	 	0	 	2	1
161062	10/11/2016	2	4	1	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE16C06	0	 	 	 	0	 	2	1
161063	10/11/2016	1	6	16	1	31	31	31	 	5	 	 	1	1	 	 	3	1	1	1	1	0	0	88	 	 	1	 	1	PE16C06	0	 	 	 	0	 	2	0
161064	11/11/2016	2	6	1	2	32	32	31	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE16C06	0	 	 	 	0	 	2	1
161065	15/11/2016	2	6	1	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	0	 	1	PE80C08	20	8	0	 	1	0
161066	24/09/2016	2	5	1	2	31	31	31	 	11	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	0	 	0	 	 	 	1	PE82MC54	1	0
161067	09/11/2016	6	6	6	6	31	31	31	 	5	 	 	0	 	 	 	1	1	1	0	1	0	0	88	 	 	0	 	1	PE16C06	0	 	 	 	0	 	2	0
161068	16/11/2016	1	4	1	2	31	32	31	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE16C08	0	 	 	 	0	 	2	0
161069	13/11/2016	2	7	1	2	32	32	31	 	5	 	 	2	1	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE80C08	0	 	 	 	0	 	1	1
161070	13/11/2016	1	5	4	1	35	32	31	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	1	PE80C08	0	 	 	 	0	 	1	0
161071	15/11/2016	2	8	1	2	32	32	31	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE80C08	0	 	 	 	0	 	1	1
161072	17/11/2016	1	6	2	1	32	32	31	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE16C08	0	 	 	 	0	 	2	0
161073	17/11/2016	1	3	1	1	32	32	31	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE16C08	0	 	 	 	0	 	2	0
161074	19/11/2016	1	3	1	1	32	32	31	 	5	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE16C08	0	 	 	 	0	 	2	0
161075	20/11/2016	2	9	1	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE80C08	0	 	 	 	0	 	1	0
161076	16/11/2016	2	5	1	2	32	32	31	 	5	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE80C08	0	 	 	 	0	 	1	1
161077	14/11/2016	2	4	1	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE80C08	0	 	 	 	0	 	1	0
161078	20/01/2017	13	4	15	13	31	31	31	 	15	 	 	0	 	 	 	5	1	1	1	1	0	0	88	 	 	0	 	0	 	0	 	 	 	0	 	1	1
161079	19/11/2016	2	4	1	2	31	35	31	 	5	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE16C03	0	 	 	 	0	 	2	0
161080	22/11/2016	2	6	1	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	0	 	0	 	 	 	1	PE16MC04	2	0
161081	22/11/2016	2	10	1	2	32	32	31	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	0	 	0	 	 	 	1	PE16MC04	2	0
161082	18/11/2016	2	5	2	2	32	32	31	 	5	 	 	0	 	 	 	3	1	1	0	1	0	0	1	1	2	0	 	0	 	0	 	 	 	1	PE16MC04	2	1
161083	18/11/2016	2	6	1	2	32	32	31	 	5	 	 	1	1	 	 	 	1	1	0	1	0	0	88	 	 	1	 	0	 	0	 	 	 	1	PE16MC04	2	0
161084	17/11/2016	2	6	1	2	32	32	32	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	1	PE16C03	0	 	 	 	0	 	2	0
161085	16/11/2016	2	6	1	2	32	32	31	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE16C03	0	 	 	 	0	 	2	0
161086	07/01/2017	2	5	1	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE16C03	0	 	 	 	0	 	2	0
161087	16/11/2016	2	5	1	2	32	32	31	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	0	 	0	 	 	 	1	PE16MC03	2	0
161088	08/01/2017	2	5	1	2	32	32	31	 	5	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE80C08	0	 	 	 	0	 	1	1
161089	15/11/2016	2	5	1	2	31	32	31	 	5	 	 	0	 	 	 	 	0	1	1	0	0	0	88	 	 	1	 	0	 	0	 	 	 	1	PE16MC03	2	0
161090	18/11/2016	2	4	1	2	31	31	31	 	5	 	 	1	1	 	 	 	1	1	1	1	0	0	1	1	1	1	 	1	PE80C08	0	 	 	 	0	 	1	1
161091	15/11/2016	2	12	1	2	35	35	35	 	5	 	 	2	1	 	 	 	1	1	0	1	0	0	1	77	 	1	 	0	 	1	PE16C03	120	1	0	 	2	0
161092	18/11/2016	2	5	1	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE16C01	0	 	 	 	0	 	2	0
161093	15/11/2016	2	7	1	2	35	32	31	 	5	 	 	2	77	 	 	 	1	1	1	0	0	0	1	1	3	1	 	0	 	1	PE16C03	150	1	0	 	2	0
161094	16/11/2016	2	6	1	2	32	32	32	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE16C03	0	 	 	 	0	 	2	0
161095	18/11/2016	1	6	1	2	31	31	31	 	5	 	 	1	1	 	 	5	1	1	1	1	0	0	1	1	3	0	 	1	PE16C03	0	 	 	 	0	 	2	1
161096	16/11/2016	2	8	1	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE80C08	0	 	 	 	0	 	1	1
161097	17/11/2016	1	4	1	1	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE16C01	0	 	 	 	0	 	2	0
161098	15/11/2016	2	4	1	2	32	32	31	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE16C01	0	 	 	 	0	 	2	0
161100	18/11/2016	2	5	1	2	32	32	31	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE16C01	0	 	 	 	0	 	2	0
161101	18/11/2016	1	4	2	1	35	35	31	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	1	PE16C01	0	 	 	 	0	 	2	0
161102	17/11/2016	5	8	5	1	31	32	31	 	5	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE16C01	0	 	 	 	0	 	2	0
161103	15/11/2016	1	9	3	1	32	32	31	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE16C01	0	 	 	 	0	 	2	0
161105	17/11/2016	2	9	1	2	32	32	31	 	5	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	0	 	1	PE80C08	15	7	0	 	1	0
161106	15/11/2016	4	3	5	4	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE16C01	0	 	 	 	0	 	2	0
161107	14/11/2016	2	8	1	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE80C08	0	 	 	 	0	 	1	1
161108	06/01/2017	2	5	1	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE16C02	0	 	 	 	0	 	1	0
171001	30/09/2016	2	5	1	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	0	 	0	 	 	 	1	PE80MC29	2	0
171002	12/10/2016	2	5	1	2	31	31	31	 	11	 	 	2	1	 	 	5	1	1	0	1	0	0	88	 	 	0	 	0	 	0	 	 	 	1	PE86MC26	1	1
171003	23/02/2017	1	5	1	1	31	31	31	 	11	 	 	0	 	 	 	5	1	1	1	0	0	0	1	1	1	0	 	0	 	0	 	 	 	1	PE82MC55	1	1
171004	29/09/2016	2	3	2	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	1	0	0	1	1	3	1	 	1	PE17C02	0	 	 	 	0	 	1	1
171005	10/07/2016	2	4	2	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	0	 	0	 	 	 	1	PE14MC12	1	1
171007	29/09/2016	1	6	17	1	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE17C02	0	 	 	 	0	 	1	0
171008	29/09/2016	2	3	2	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE17C02	0	 	 	 	0	 	1	0
171010	29/09/2016	2	4	1	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE17C02	0	 	 	 	0	 	1	0
171011	14/01/2017	2	3	2	2	32	32	31	 	5	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE17C02	0	 	 	 	0	 	1	0
171013	23/09/2016	1	3	1	1	31	31	31	 	11	 	 	0	 	 	 	 	1	1	1	1	0	0	1	1	1	1	 	0	 	0	 	 	 	1	PE80MC59	1	0
171014	29/09/2016	2	5	1	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE17C02	0	 	 	 	0	 	1	0
171015	30/09/2016	2	6	1	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	1	0	0	1	1	1	1	 	1	PE17C02	0	 	 	 	0	 	1	1
171016	29/09/2016	2	3	1	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE17C02	0	 	 	 	0	 	1	0
171017	10/10/2016	2	4	2	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	0	 	0	 	 	 	1	PE82MC03	1	0
171018	29/09/2016	2	4	1	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE17C02	0	 	 	 	0	 	1	0
171019	30/09/2016	2	8	1	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE17C02	0	 	 	 	0	 	1	1
171020	24/09/2016	2	5	2	2	31	31	31	 	11	 	 	0	 	 	 	 	0	1	1	0	0	0	1	1	3	1	 	0	 	0	 	 	 	1	PE82MC59	1	0
171021	09/10/2016	3	4	4	3	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	1	PE17C10	0	 	 	 	0	 	1	88
171022	30/09/2016	2	4	1	2	31	31	31	 	5	 	 	2	1	 	 	 	1	1	0	1	0	0	1	1	2	1	 	1	PE17C01	0	 	 	 	0	 	1	0
171025	26/09/2016	5	5	5	5	31	31	31	 	11	 	 	0	 	 	 	 	1	1	1	0	0	0	1	77	 	1	 	1	PE80C12	0	 	 	 	0	 	1	1
171026	29/09/2016	2	4	1	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	1	PE17C01	0	 	 	 	0	 	1	0
171027	01/10/2016	2	7	1	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	0	 	0	 	 	 	1	PE17MC02	2	0
171028	20/09/2016	2	5	1	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE17C01	0	 	 	 	0	 	1	0
171030	20/09/2016	2	6	1	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE17C02	0	 	 	 	0	 	1	0
171031	30/09/2016	2	4	1	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE17C02	0	 	 	 	0	 	1	0
171032	30/09/2016	2	4	2	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE17C02	0	 	 	 	0	 	1	1
171033	26/09/2016	2	9	1	2	31	31	31	 	11	 	 	2	1	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE80C21	0	 	 	 	0	 	1	0
171034	24/09/2016	2	5	1	2	31	31	31	 	11	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	0	 	0	 	 	 	1	PE82MC60	1	0
171035	25/09/2016	2	7	1	2	31	31	31	 	11	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE80C21	0	 	 	 	0	 	1	1
171036	29/09/2016	2	10	1	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	0	 	1	PE17C02	0	 	 	 	0	 	2	0
171037	11/07/2016	2	5	7	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	0	 	0	 	 	 	1	PE12MC27	1	0
171038	14/01/2016	2	5	1	2	32	32	31	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE17C02	0	 	 	 	0	 	1	0
171039	20/09/2016	2	6	2	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	0	 	0	 	 	 	1	PE82MC81	1	0
171040	30/09/2016	2	4	2	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE17C10	0	 	 	 	0	 	1	1
171041	01/10/2016	2	5	1	2	31	31	31	 	5	 	 	0	 	 	 	 	1	0	 	 	 	 	88	 	 	1	 	0	 	0	 	 	 	1	PE17MC02	2	1
171042	01/10/2016	2	3	1	2	32	32	32	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	0	 	0	 	 	 	1	PE17MC02	2	0
171043	01/10/2016	2	5	1	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	0	 	0	 	 	 	1	PE17MC02	2	1
171044	04/10/2016	2	6	21	2	31	31	31	 	5	 	 	0	 	 	 	 	0	1	1	1	0	0	88	 	 	0	 	1	PE17C09	0	 	 	 	0	 	1	1
171045	23/09/2016	2	5	1	2	31	31	31	 	11	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	0	 	0	 	 	 	0	 	1	0
171046	16/01/2017	1	5	2	1	32	35	31	 	5	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE17C09	0	 	 	 	0	 	1	0
171047	02/10/2016	2	6	1	2	32	32	31	 	5	 	 	1	1	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE17C09	0	 	 	 	0	 	1	1
171049	24/09/2016	1	9	1	2	31	31	31	 	11	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	1	PE80C12	0	 	 	 	0	 	1	0
171050	02/10/2016	1	4	7	1	31	31	31	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	1	PE17C09	0	 	 	 	0	 	1	0
171051	07/10/2016	2	5	1	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	0	 	1	PE17C10	15	5	0	 	1	1
171053	10/10/2016	2	6	2	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE17C10	0	 	 	 	0	 	1	1
171055	16/01/2017	2	11	1	2	32	32	31	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE17C09	0	 	 	 	0	 	1	0
171056	05/10/2016	1	4	2	1	32	35	31	 	5	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	1	PE17C09	0	 	 	 	0	 	1	0
171057	10/07/2016	2	4	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	0	 	0	 	 	 	1	PE81MC28	1	0
171058	02/10/2016	2	11	1	2	32	32	31	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE17C09	0	 	 	 	0	 	1	0
171059	02/10/2016	2	7	1	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	3	1	 	1	PE17C09	0	 	 	 	0	 	1	0
171060	03/10/2016	2	5	1	2	31	32	31	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	1	PE17C05	0	 	 	 	0	 	2	0
171061	03/10/2016	2	10	1	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE17C05	0	 	 	 	0	 	2	0
171062	03/10/2016	2	11	1	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE17C05	0	 	 	 	0	 	2	0
171064	03/10/2016	1	7	1	2	31	32	31	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE17C05	0	 	 	 	0	 	2	0
171065	03/10/2016	3	3	2	3	32	32	31	 	5	 	 	0	 	 	 	 	0	1	0	1	0	0	88	 	 	1	 	1	PE17C05	0	 	 	 	0	 	2	0
171066	24/09/2016	2	5	1	2	31	31	31	 	11	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE80C12	0	 	 	 	0	 	1	0
171067	23/09/2016	1	4	4	1	31	31	31	 	11	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE80C09	0	 	 	 	0	 	1	0
171068	04/10/2016	2	6	1	2	32	32	31	 	5	 	 	2	1	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE17C08	0	 	 	 	0	 	2	0
171069	03/10/2016	2	6	2	2	32	32	32	 	5	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	1	PE17C05	0	 	 	 	0	 	2	0
171070	04/10/2016	2	5	1	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE17C09	0	 	 	 	0	 	1	0
