childid	id	age	memsex	relate	livhse	grader3	stillr3	schtypr3	agestr3	agegrdr3	disabr3	sleepr3	chcarer3	hhchrer3	npywrkr3	paywrkr3	schoolr3	studyr3	playr3
PE018049	0	15	1	0	1	 	 	 	 	 	0	10	0	1	0	0	6	2	3
PE018049	1	64	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE018049	2	45	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE018049	3	21	1	7	1	13	1	1	 	 	0	 	 	 	 	 	 	 	 
PE018049	4	18	1	7	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE018050	0	15	1	0	1	 	 	 	 	 	0	9	0	2	0	0	6	1	4
PE018050	1	56	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE018050	2	46	2	1	1	7	0	4	 	 	0	 	 	 	 	 	 	 	 
PE018050	3	30	1	7	1	14	0	4	 	 	0	 	 	 	 	 	 	 	 
PE018050	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE018050	5	23	1	7	1	15	0	1	 	 	0	 	 	 	 	 	 	 	 
PE018050	6	40	2	16	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE028001	0	14	1	0	1	 	 	 	 	 	0	9	1	1	0	3	6	2	2
PE028001	1	40	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE028001	2	36	2	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE028001	3	16	1	7	1	11	1	4	6	 	0	9	1	1	0	0	6	3	2
PE028001	15	10	1	7	1	5	1	4	6	 	0	9	0	1	0	0	6	3	3
PE028002	0	14	2	0	1	 	 	 	 	 	0	10	2	1	0	0	6	2	3
PE028002	1	39	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE028002	2	34	2	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE028002	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE028002	15	11	1	7	1	11	1	4	6	 	0	10	2	1	0	0	6	1	4
PE028002	16	1	1	15	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE028003	0	14	1	0	1	 	 	 	 	 	0	10	0	2	2	0	7	2	0
PE028003	1	49	1	1	1	5	0	4	 	 	0	 	 	 	 	 	 	 	 
PE028003	2	52	2	1	1	5	0	1	 	 	0	 	 	 	 	 	 	 	 
PE028003	3	20	2	7	1	15	1	1	 	 	0	 	 	 	 	 	 	 	 
PE028004	0	15	1	0	1	 	 	 	 	 	0	10	0	1	0	0	6	1	4
PE028004	1	45	2	1	1	4	0	4	 	 	0	 	 	 	 	 	 	 	 
PE028004	2	78	1	5	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE028004	3	80	2	5	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE028004	4	44	1	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE028004	15	10	1	7	1	3	1	4	6	 	0	11	3	1	1	0	5	2	2
PE028004	16	9	1	7	1	2	1	4	7	 	0	11	0	1	1	0	5	2	2
PE028006	0	15	2	0	1	 	 	 	 	 	0	9	0	3	0	0	7	3	1
PE028006	1	40	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE028006	2	32	2	1	1	8	0	4	 	 	0	 	 	 	 	 	 	 	 
PE028006	3	14	1	7	1	9	1	4	6	 	0	9	0	2	0	0	7	3	4
PE028006	4	5	2	7	1	0	1	4	 	 	0	9	0	0	0	0	5	3	6
PE028007	0	15	1	0	1	 	 	 	 	 	0	10	2	3	0	0	6	1	2
PE028007	1	43	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE028007	2	35	2	1	1	3	0	4	 	 	0	 	 	 	 	 	 	 	 
PE028007	3	15	1	7	1	9	1	4	5	 	0	10	1	1	0	0	6	2	4
PE028007	15	7	2	7	1	2	1	4	5	 	0	10	1	1	0	0	6	2	4
PE028007	16	0	2	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE028008	0	14	1	0	1	 	 	 	 	 	0	11	1	1	0	0	6	2	1
PE028008	1	40	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE028008	2	32	2	1	1	4	0	4	 	 	0	 	 	 	 	 	 	 	 
PE028008	15	10	2	7	1	3	1	4	6	 	0	8	1	3	0	0	7	2	2
PE028008	16	6	2	7	1	20	1	4	 	 	0	12	0	1	0	0	7	1	2
PE028009	0	15	2	0	1	 	 	 	 	 	0	11	1	2	0	0	7	1	2
PE028009	1	66	1	1	1	1	0	4	 	 	0	 	 	 	 	 	 	 	 
PE028009	2	56	2	1	1	1	0	4	 	 	0	 	 	 	 	 	 	 	 
PE028009	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE028009	4	17	1	7	1	7	0	4	6	15	0	9	0	0	0	4	0	0	11
PE028009	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE028011	0	14	2	0	1	 	 	 	 	 	0	9	0	2	0	0	6	4	2
PE028011	1	33	2	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE028011	15	10	1	7	1	5	1	4	6	 	0	10	2	1	0	0	6	2	3
PE028011	16	7	1	7	1	2	1	4	6	 	0	10	0	1	0	0	6	3	4
PE028011	17	3	2	7	1	0	1	4	 	 	0	 	 	 	 	 	 	 	 
PE028011	18	37	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE028012	0	14	1	0	1	 	 	 	 	 	0	11	1	1	1	0	6	2	2
PE028012	1	44	2	1	1	1	0	4	 	 	0	 	 	 	 	 	 	 	 
PE028012	2	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE028012	3	19	2	7	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE028012	4	18	2	16	1	5	0	4	 	 	0	 	 	 	 	 	 	 	 
PE028012	5	0	1	15	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE028013	0	14	2	0	1	 	 	 	 	 	0	8	0	1	0	0	7	1	7
PE028013	1	44	1	1	1	10	0	4	 	 	0	 	 	 	 	 	 	 	 
PE028013	2	40	2	1	1	3	0	4	 	 	1	 	 	 	 	 	 	 	 
PE028013	3	19	1	7	1	18	1	1	 	 	0	 	 	 	 	 	 	 	 
PE028013	4	18	1	7	1	15	1	4	 	 	0	 	 	 	 	 	 	 	 
PE028014	0	14	2	0	1	 	 	 	 	 	0	10	0	3	0	2	7	2	1
PE028014	1	37	1	1	1	7	0	4	 	 	0	 	 	 	 	 	 	 	 
PE028014	2	31	2	1	1	5	0	4	 	 	0	 	 	 	 	 	 	 	 
PE028014	3	4	1	7	1	0	3	 	 	 	0	11	0	0	0	0	0	0	11
PE028015	0	15	2	0	1	 	 	 	 	 	0	11	0	2	1	0	7	2	2
PE028015	1	84	1	5	1	3	0	4	 	 	0	 	 	 	 	 	 	 	 
PE028015	2	77	2	5	1	1	0	4	 	 	0	 	 	 	 	 	 	 	 
PE028015	3	37	1	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE028016	0	15	1	0	1	 	 	 	 	 	0	9	1	1	3	0	6	2	2
PE028016	1	43	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE028016	2	33	2	1	1	4	0	4	 	 	0	 	 	 	 	 	 	 	 
PE028016	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE028016	4	6	1	7	1	1	1	4	6	 	0	10	1	1	0	0	6	2	3
PE028016	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE028016	6	0	1	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE028017	0	15	1	0	1	 	 	 	 	 	0	9	0	0	0	4	7	0	4
PE028017	1	39	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE028017	2	35	2	1	1	5	0	4	 	 	0	 	 	 	 	 	 	 	 
PE028017	15	9	2	7	1	4	1	4	6	 	0	9	0	0	0	0	6	2	6
PE028017	16	6	1	7	1	1	1	4	6	 	0	11	0	0	0	0	6	1	6
PE028017	17	4	1	7	1	20	1	4	0	 	0	11	0	0	0	0	6	2	4
PE028018	0	15	1	0	1	 	 	 	 	 	0	10	2	1	0	3	0	0	8
PE028018	1	55	1	1	1	1	0	4	 	 	0	 	 	 	 	 	 	 	 
PE028018	2	43	2	1	1	3	0	4	 	 	0	 	 	 	 	 	 	 	 
PE028018	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE028018	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE028018	5	22	1	7	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE028018	6	20	1	7	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE028018	7	17	1	7	1	11	0	4	6	 	0	10	0	1	5	0	0	0	8
PE028018	15	10	1	7	1	5	1	4	6	 	0	10	0	1	0	0	6	1	4
PE028020	0	14	1	0	1	 	 	 	 	 	0	10	0	0	5	0	7	0	2
PE028020	1	44	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE028020	2	39	2	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE028020	3	18	2	7	1	11	1	4	6	 	0	 	 	 	 	 	 	 	 
PE028020	4	17	1	7	1	11	1	4	6	 	0	10	0	0	5	0	7	1	1
PE028020	5	6	2	7	1	1	1	4	6	 	0	10	0	0	0	0	6	2	6
PE028021	0	15	1	0	1	 	 	 	 	 	0	9	0	0	0	0	7	3	5
PE028021	1	38	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE028021	2	66	2	5	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE028021	3	77	1	5	1	8	0	4	 	 	0	 	 	 	 	 	 	 	 
PE028021	4	31	2	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE028021	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE028021	6	23	1	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE028022	0	14	2	0	1	 	 	 	 	 	0	10	0	2	0	0	7	2	3
PE028022	1	35	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE028022	2	32	2	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE028022	3	16	1	7	1	11	1	4	6	 	0	10	0	1	2	0	7	2	2
PE028022	4	4	2	7	1	0	1	4	 	 	0	11	0	0	0	0	6	2	4
PE028023	0	15	2	0	1	 	 	 	 	 	0	9	0	2	0	0	8	2	1
PE028023	1	40	1	1	1	3	0	4	 	 	0	 	 	 	 	 	 	 	 
PE028023	2	31	2	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE028023	3	12	2	7	1	6	1	4	6	 	0	9	0	2	0	0	7	2	2
PE028023	4	6	2	7	1	1	1	4	6	 	0	9	0	0	0	0	7	3	3
PE028023	5	2	2	7	1	0	1	4	 	 	0	 	 	 	 	 	 	 	 
PE028024	0	15	1	0	1	 	 	 	 	 	0	9	0	0	0	0	6	1	4
PE028024	1	42	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE028024	2	38	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE028024	15	8	2	7	1	3	1	4	6	 	0	10	0	0	0	0	6	1	5
PE028025	0	15	2	0	1	 	 	 	 	 	0	11	1	2	0	0	0	0	5
PE028025	1	55	1	1	1	3	0	4	 	 	0	 	 	 	 	 	 	 	 
PE028025	2	52	2	1	1	3	0	4	 	 	4	 	 	 	 	 	 	 	 
PE028025	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE028025	4	24	1	7	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE028025	5	22	1	7	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE028025	6	19	1	7	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE038001	0	14	1	0	1	 	 	 	 	 	0	10	0	2	6	0	0	0	4
PE038001	1	19	1	7	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE038001	2	69	1	5	1	2	0	4	 	 	2	 	 	 	 	 	 	 	 
PE038001	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE038001	4	30	1	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE038001	5	27	2	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE038001	6	6	1	14	1	 	 	 	 	 	0	10	1	1	0	0	5	2	4
PE038001	7	0	2	14	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE038002	0	14	1	0	1	 	 	 	 	 	0	11	1	1	0	0	7	1	3
PE038002	1	53	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE038002	2	43	2	1	1	2	0	4	 	 	0	 	 	 	 	 	 	 	 
PE038002	3	25	1	7	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE038002	4	23	2	7	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE038002	5	20	1	7	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE038002	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE038002	7	12	2	7	1	4	1	4	6	 	0	10	1	2	0	0	6	2	3
PE038002	15	10	1	7	1	4	1	4	6	 	0	10	1	1	0	0	6	2	2
PE038002	16	8	2	7	1	3	1	4	6	 	0	10	0	0	0	0	7	2	5
PE038003	0	15	2	0	1	 	 	 	 	 	0	8	3	3	0	0	6	1	3
PE038003	1	48	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE038003	2	37	2	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE038003	3	12	1	7	1	6	1	4	7	 	0	8	3	3	4	0	5	1	2
PE038003	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE038003	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE038003	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE038003	15	12	2	7	1	6	1	4	6	 	0	8	3	3	4	0	5	1	2
PE038003	16	4	2	7	1	0	3	 	 	 	0	10	0	1	0	0	0	0	12
PE038003	17	3	2	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE038003	18	 	 	 	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE038004	0	14	1	0	1	 	 	 	 	 	0	10	0	1	2	0	6	1	5
PE038004	1	56	1	1	1	1	0	4	 	 	0	 	 	 	 	 	 	 	 
PE038004	2	48	2	1	1	2	0	4	 	 	0	 	 	 	 	 	 	 	 
PE038004	3	32	2	7	1	2	0	4	 	 	0	 	 	 	 	 	 	 	 
PE038004	4	30	1	7	1	3	0	4	 	 	0	 	 	 	 	 	 	 	 
PE038004	5	26	1	7	1	3	0	4	 	 	0	 	 	 	 	 	 	 	 
PE038004	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE038004	7	23	1	7	1	2	0	4	 	 	0	 	 	 	 	 	 	 	 
PE038004	8	16	2	7	1	6	0	4	6	 	0	8	1	2	2	0	0	0	6
PE038004	9	11	2	7	1	2	1	4	8	 	0	9	0	2	2	0	6	2	4
PE038004	10	 	 	 	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE038004	11	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE038004	12	6	1	15	1	 	 	 	 	 	0	10	0	0	0	0	3	1	7
PE038004	13	4	1	15	1	 	 	 	 	 	0	13	0	0	0	0	3	1	5
PE038005	0	15	2	0	1	 	 	 	 	 	0	8	8	2	5	0	0	0	1
PE038005	1	36	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE038005	2	35	2	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE038005	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE038005	15	11	2	7	1	6	1	4	7	 	0	8	3	1	4	0	5	1	1
PE038005	16	10	1	7	1	3	1	4	7	 	0	10	3	1	0	0	5	1	2
PE038005	17	6	2	7	1	1	1	4	6	 	0	11	0	0	0	0	5	1	5
PE038005	18	0	2	7	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE038006	0	15	2	0	1	 	 	 	 	 	0	8	2	1	1	0	9	2	2
PE038006	1	39	1	1	1	5	0	4	 	 	0	 	 	 	 	 	 	 	 
PE038006	2	33	2	1	1	7	0	4	 	 	0	 	 	 	 	 	 	 	 
PE038006	3	5	1	7	1	20	1	3	 	 	0	11	0	1	0	0	6	2	4
PE038007	0	14	1	0	1	 	 	 	 	 	0	10	0	3	7	0	0	0	4
PE038007	1	42	1	1	1	4	0	4	 	 	0	 	 	 	 	 	 	 	 
PE038007	2	 	 	 	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE038007	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE038008	0	15	2	0	1	 	 	 	 	 	0	9	0	0	0	0	8	3	3
PE038008	1	58	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE038008	2	43	2	1	1	1	0	4	 	 	0	 	 	 	 	 	 	 	 
PE038008	3	24	1	7	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE038008	4	22	1	7	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE038008	5	16	1	7	1	8	1	4	6	 	0	9	0	0	0	0	8	3	3
PE038008	6	13	1	7	1	5	1	4	9	 	0	10	0	3	2	0	7	1	3
PE038008	15	10	1	7	1	5	1	4	7	 	0	10	0	3	2	0	7	1	3
PE038008	16	 	 	 	 	5	0	4	 	 	 	 	 	 	 	 	 	 	 
PE038009	0	14	2	0	1	 	 	 	 	 	0	10	1	1	2	0	7	1	2
PE038009	1	44	2	1	1	1	0	4	 	 	0	 	 	 	 	 	 	 	 
PE038009	2	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE038009	3	72	2	5	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE038009	4	75	1	5	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE038009	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE038009	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE038009	15	10	1	9	1	3	1	4	7	 	0	10	1	0	1	0	6	1	5
PE038009	16	12	2	14	1	 	 	 	 	 	0	10	2	1	2	0	6	1	2
PE038009	17	1	1	9	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE038010	0	15	1	0	1	 	 	 	 	 	0	10	0	0	0	0	6	3	5
PE038010	1	42	2	1	1	10	0	4	 	 	0	 	 	 	 	 	 	 	 
PE038010	2	12	2	9	1	7	1	4	6	 	0	11	0	0	0	0	6	2	7
PE038011	0	14	2	0	1	 	 	 	 	 	0	8	0	1	0	0	6	3	6
PE038011	1	49	1	1	1	14	0	1	 	 	0	 	 	 	 	 	 	 	 
PE038011	2	46	2	1	1	16	0	4	 	 	0	 	 	 	 	 	 	 	 
PE038011	3	15	1	7	1	10	1	4	6	 	0	8	0	1	1	0	6	3	5
PE038011	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE038011	5	3	1	7	1	20	1	1	 	 	6	 	 	 	 	 	 	 	 
PE038011	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE038012	0	15	2	0	1	 	 	 	 	 	0	9	0	1	0	0	7	3	4
PE038012	1	50	1	1	1	16	0	4	 	 	0	 	 	 	 	 	 	 	 
PE038012	2	42	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE038012	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE038012	4	16	2	7	1	11	1	1	6	 	0	 	0	1	0	0	7	2	 
PE038012	5	11	1	7	1	6	1	4	6	 	0	10	0	1	0	0	6	1	5
PE038013	0	15	1	0	1	 	 	 	 	 	0	10	0	0	0	0	7	2	5
PE038013	1	47	1	1	1	14	0	4	 	 	0	 	 	 	 	 	 	 	 
PE038013	2	37	2	1	1	13	0	1	 	 	0	 	 	 	 	 	 	 	 
PE038013	3	16	1	7	1	11	1	4	6	 	0	10	0	0	0	0	7	2	5
PE038013	4	56	2	5	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE038013	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE038013	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE038013	7	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE038014	0	14	1	0	1	 	 	 	 	 	0	10	0	1	0	0	6	2	3
PE038014	1	44	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE038014	2	43	2	1	1	5	0	4	 	 	0	 	 	 	 	 	 	 	 
PE038014	3	18	1	7	1	11	0	4	6	16	0	 	 	 	 	 	 	 	 
PE038014	4	15	1	7	1	11	1	4	6	 	0	10	0	1	0	0	6	3	2
PE038014	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE038014	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE038015	0	15	1	0	1	 	 	 	 	 	0	9	2	1	9	0	0	1	2
PE038015	1	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE038015	2	35	2	1	1	14	0	4	 	 	0	 	 	 	 	 	 	 	 
PE038015	3	68	1	5	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE038015	4	66	2	5	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE038015	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE038015	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE038015	15	7	2	9	1	2	1	4	6	 	0	10	0	1	0	0	6	2	3
PE038016	0	14	1	0	1	 	 	 	 	 	0	7	0	1	0	0	7	4	4
PE038016	1	 	 	 	3	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE038016	2	49	2	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE038016	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE038016	4	67	1	6	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE038016	5	48	1	13	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE038016	6	45	1	13	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE038017	0	14	2	0	1	 	 	 	 	 	0	12	0	2	0	0	7	3	1
PE038017	1	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE038017	2	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE038017	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE038017	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE038017	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE038017	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE038017	7	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE038017	8	31	2	7	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE038017	9	27	1	16	1	3	0	4	 	 	0	 	 	 	 	 	 	 	 
PE038017	10	7	1	15	1	1	1	4	6	 	0	10	2	0	0	0	6	2	4
PE038017	11	3	1	15	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE038017	12	9	1	15	1	3	1	4	6	 	0	9	4	1	0	0	6	2	2
PE038017	13	13	1	15	1	7	1	4	6	 	0	8	4	3	0	0	6	1	2
PE038019	0	14	2	0	1	 	 	 	 	 	0	12	0	3	7	0	0	0	2
PE038019	1	65	1	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE038019	2	44	2	1	1	4	0	4	 	 	0	 	 	 	 	 	 	 	 
PE038019	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE038019	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE038019	5	16	1	7	1	8	0	4	6	16	0	12	0	0	8	0	0	0	4
PE038019	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE038019	7	20	2	7	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE038019	8	0	2	15	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE038020	0	15	1	0	1	 	 	 	 	 	0	7	1	3	8	0	4	1	2
PE038020	1	45	1	1	1	9	0	4	 	 	0	 	 	 	 	 	 	 	 
PE038020	2	44	2	1	1	6	0	4	 	 	0	 	 	 	 	 	 	 	 
PE038020	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE038020	4	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE038020	5	17	1	7	1	7	0	4	6	14	0	8	2	2	3	0	6	1	2
PE038020	15	10	1	7	1	5	1	4	6	 	0	9	1	3	3	0	6	1	1
PE038020	16	8	2	7	1	3	1	4	6	 	0	10	1	3	2	0	6	1	1
PE038020	17	4	2	7	1	20	1	4	4	 	0	9	0	0	0	0	5	2	8
PE038021	0	14	1	0	1	 	 	 	 	 	0	9	2	1	9	0	0	0	3
PE038021	1	36	1	1	1	9	0	4	 	 	1	 	 	 	 	 	 	 	 
PE038021	2	35	2	1	1	8	0	4	 	 	0	 	 	 	 	 	 	 	 
PE038021	3	1	2	7	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE038022	0	14	1	0	1	 	 	 	 	 	0	10	0	2	8	0	6	0	2
PE038022	1	55	1	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE038022	2	55	2	1	1	7	0	4	 	 	0	 	 	 	 	 	 	 	 
PE038022	3	20	1	7	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE038022	4	16	1	7	1	10	1	5	6	 	0	7	0	2	8	3	0	0	3
PE038022	5	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE038022	6	58	1	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE038023	0	15	1	0	1	 	 	 	 	 	0	9	0	0	0	0	7	3	5
PE038023	1	45	1	1	1	15	0	1	 	 	0	 	 	 	 	 	 	 	 
PE038023	2	37	2	1	1	11	0	4	 	 	0	 	 	 	 	 	 	 	 
PE038023	3	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE038023	4	5	1	7	1	20	1	4	 	 	0	10	0	0	0	0	5	1	7
PE038024	0	14	1	0	1	 	 	 	 	 	0	10	2	2	2	0	6	2	3
PE038024	1	59	1	1	1	3	0	4	 	 	0	 	 	 	 	 	 	 	 
PE038024	2	39	2	1	1	0	3	 	 	 	0	 	 	 	 	 	 	 	 
PE038024	3	16	1	7	1	11	1	4	6	 	0	10	2	2	2	0	6	2	2
PE038024	4	13	2	7	1	7	1	4	6	 	0	10	2	2	0	0	6	4	3
PE038024	5	20	2	9	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE038024	6	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE038024	7	56	1	13	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE038024	8	0	1	15	1	 	 	 	 	 	0	 	 	 	 	 	 	 	 
PE038025	0	14	1	0	1	 	 	 	 	 	0	10	0	3	0	0	6	2	2
PE038025	1	 	 	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 
PE038025	2	81	2	5	1	3	0	4	 	 	0	 	 	 	 	 	 	 	 
PE048001	0	14	2	0	1	 	 	 	 	 	0	11	0	2	0	0	7	2	2
