childid	plotid	larea	lunit	lown	luse	trans	transid1	transid2	collat	collat1	collat2
PE161083	6	50	1	4	14	1	1	 	1	1	 
PE161084	1	40	1	4	4	0	 	 	0	 	 
PE161084	2	15000	1	1	2	 	 	 	 	 	 
PE161084	3	10000	1	4	1	0	 	 	0	 	 
PE161084	4	10000	1	4	1	0	 	 	0	 	 
PE161084	5	7500	1	4	1	0	 	 	0	 	 
PE161085	1	625	1	2	4	 	 	 	 	 	 
PE161085	2	2	2	1	10	 	 	 	 	 	 
PE161085	3	1250	1	2	1	 	 	 	 	 	 
PE161085	4	12501	1	1	1	 	 	 	 	 	 
PE161086	1	60	1	2	4	 	 	 	 	 	 
PE161086	2	2	2	2	1	 	 	 	 	 	 
PE161086	3	1	2	2	10	 	 	 	 	 	 
PE161086	4	60	1	2	4	 	 	 	 	 	 
PE161087	1	200	1	4	4	0	 	 	0	 	 
PE161087	2	5000	1	4	1	0	 	 	0	 	 
PE161087	3	2500	1	4	1	0	 	 	0	 	 
PE161087	4	2500	1	4	1	0	 	 	0	 	 
PE161088	1	100	1	2	4	 	 	 	 	 	 
PE161088	2	.5	2	1	1	 	 	 	 	 	 
PE161089	1	400	1	4	4	0	 	 	0	 	 
PE161089	2	1.5	2	4	1	0	 	 	1	1	2
PE161089	3	1	2	4	1	0	 	 	1	1	2
PE161089	4	2500	1	4	1	0	 	 	0	 	 
PE161089	5	100	1	4	1	0	 	 	0	 	 
PE161090	1	11	1	4	4	0	 	 	0	 	 
PE161090	2	2950	1	4	1	0	 	 	1	1	2
PE161090	3	50	1	4	11	0	 	 	1	1	2
PE161090	4	2	3	4	1	0	 	 	1	1	2
PE161090	5	1	3	4	1	0	 	 	1	1	2
PE161090	6	3	3	4	1	0	 	 	1	1	2
PE161090	7	1	3	4	2	0	 	 	1	1	2
PE161091	1	24	1	2	4	 	 	 	 	 	 
PE161091	2	3	2	4	1	1	1	2	0	 	 
PE161091	3	1	2	2	8	 	 	 	 	 	 
PE161091	4	500	1	2	10	 	 	 	 	 	 
PE161092	1	5000	1	4	1	4	1	2	1	1	 
PE161092	2	25	1	4	4	4	1	2	1	1	 
PE161092	3	5	2	4	1	4	1	2	1	1	 
PE161092	4	2	2	4	1	4	1	2	1	1	 
PE161092	5	1	2	4	1	4	1	2	1	1	 
PE161092	6	1	2	4	1	4	1	2	1	1	 
PE161093	1	20	1	4	4	1	1	2	1	1	2
PE161093	2	1	2	4	1	1	1	2	1	1	2
PE161093	3	220	1	4	11	1	1	2	1	1	2
PE161094	1	50	1	4	4	0	 	 	0	 	 
PE161094	2	500	1	4	14	0	 	 	0	 	 
PE161094	3	2	3	2	1	 	 	 	 	 	 
PE161094	4	1	3	2	1	 	 	 	 	 	 
PE161094	5	1	3	2	1	 	 	 	 	 	 
PE161094	6	1	3	2	1	 	 	 	 	 	 
PE161094	7	2500	1	2	2	 	 	 	 	 	 
PE161095	1	32	1	2	4	 	 	 	 	 	 
PE161095	2	4	3	2	1	 	 	 	 	 	 
PE161096	1	30	1	4	4	1	1	 	1	1	 
PE161096	2	700	1	4	14	4	1	 	1	1	 
PE161096	3	280	1	4	8	1	1	 	1	1	 
PE161097	1	400	1	4	4	1	1	 	1	1	 
PE161097	2	14	2	4	1	1	1	 	1	1	 
PE161098	1	80	1	4	4	0	 	 	0	 	 
PE161098	2	2.5	2	4	1	0	 	 	0	 	 
PE161099	1	100	1	4	4	0	 	 	0	 	 
PE161099	2	1	2	4	1	0	 	 	0	 	 
PE161099	3	40	1	4	11	0	 	 	0	 	 
PE161100	1	300	1	4	4	0	 	 	0	 	 
PE161100	2	1	3	4	1	0	 	 	0	 	 
PE161101	1	200	1	4	4	0	 	 	0	 	 
PE161101	2	1	2	4	1	0	 	 	0	 	 
PE161101	3	2500	1	4	2	0	 	 	0	 	 
PE161101	4	2300	1	4	14	0	 	 	0	 	 
PE161102	1	50	1	2	4	 	 	 	 	 	 
PE161102	2	22500	1	4	1	0	 	 	1	1	5
PE161102	3	2500	1	2	2	 	 	 	 	 	 
PE161103	1	2500	1	4	4	0	 	 	0	 	 
PE161103	2	2	2	4	1	0	 	 	0	 	 
PE161103	3	.5	2	4	2	0	 	 	0	 	 
PE161104	1	40	1	4	4	1	1	2	1	1	2
PE161104	2	1	2	2	1	 	 	 	 	 	 
PE161105	1	.5	2	4	1	2	1	2	1	1	 
PE161105	2	1.5	2	4	1	2	1	2	1	1	 
PE161105	3	.5	2	4	1	2	1	2	1	1	 
PE161105	4	.5	2	4	1	2	1	2	1	1	 
PE161105	5	2	2	4	1	2	1	2	1	1	 
PE161105	6	2.5	2	4	1	2	1	2	1	1	 
PE161105	7	2.5	2	4	1	2	1	2	1	1	 
PE161106	1	30	1	4	4	3	5	4	0	 	 
PE161106	2	1	2	4	1	3	5	4	0	 	 
PE161106	3	1	2	4	1	3	5	4	0	 	 
PE161106	4	1	2	4	1	3	5	4	0	 	 
PE161107	1	35	1	4	4	0	 	 	1	1	2
PE161107	2	1	3	4	1	0	 	 	1	1	2
PE161108	1	200	1	4	4	0	 	 	0	 	 
PE161108	2	2	3	4	1	0	 	 	0	 	 
PE161108	3	2	3	4	1	0	 	 	0	 	 
PE161108	4	.25	3	4	1	0	 	 	0	 	 
PE161108	5	2	3	4	1	0	 	 	0	 	 
PE161108	6	.5	3	4	1	0	 	 	0	 	 
PE171001	1	200	1	2	4	 	 	 	 	 	 
PE171001	2	1	3	3	1	 	 	 	 	 	 
PE171001	3	1	3	2	1	 	 	 	 	 	 
PE171002	1	200	1	4	4	2	5	 	1	80	 
PE171002	2	2500	1	4	1	2	5	 	1	80	 
PE171002	3	40	1	1	4	 	 	 	 	 	 
PE171003	1	200	1	1	4	 	 	 	 	 	 
PE171003	2	200	1	4	8	0	 	 	1	1	2
PE171003	3	.5	2	2	1	 	 	 	 	 	 
PE171003	4	.5	2	2	1	 	 	 	 	 	 
PE171003	5	.5	2	3	1	 	 	 	 	 	 
PE171003	6	.25	2	3	1	 	 	 	 	 	 
PE171004	1	80	1	4	4	1	1	2	1	1	2
PE171004	2	1	2	4	1	1	1	2	1	1	2
PE171004	3	.5	2	1	1	 	 	 	 	 	 
PE171005	1	100	1	4	4	0	 	 	1	2	 
PE171005	2	100	1	2	4	 	 	 	 	 	 
PE171005	3	3	2	4	1	0	 	 	1	2	 
PE171007	1	100	1	4	4	2	2	3	1	2	3
PE171007	2	3	2	4	1	2	2	3	1	2	3
PE171007	3	1	2	1	1	 	 	 	 	 	 
PE171008	1	120	1	4	4	1	2	 	1	2	 
PE171008	2	.5	3	2	1	 	 	 	 	 	 
PE171008	3	.5	3	2	1	 	 	 	 	 	 
PE171010	1	500	1	4	4	2	5	 	1	5	 
PE171010	2	10000	1	4	1	2	5	 	1	5	 
PE171011	1	200	1	4	4	0	 	 	0	 	 
PE171011	2	500	1	3	1	 	 	 	 	 	 
PE171011	3	300	1	3	1	 	 	 	 	 	 
PE171013	1	100	1	4	4	2	3	4	1	3	4
PE171013	2	7500	1	4	1	2	3	4	1	3	4
PE171013	3	150	1	4	4	2	3	4	1	3	4
PE171014	1	400	1	4	4	1	2	1	1	6	 
PE171014	2	1	3	4	1	1	6	2	1	6	 
PE171014	3	1	3	4	10	1	6	2	1	6	 
PE171014	4	2	3	3	1	 	 	 	 	 	 
PE171014	5	1	3	3	1	 	 	 	 	 	 
PE171015	1	100	1	1	4	 	 	 	 	 	 
PE171016	1	180	1	4	4	1	1	2	1	1	2
PE171017	1	80	1	1	4	 	 	 	 	 	 
PE171017	2	80	1	4	8	0	 	 	1	1	2
PE171018	1	200	1	4	4	0	 	 	1	1	2
PE171018	2	1	3	3	1	 	 	 	 	 	 
PE171018	3	1	3	3	1	 	 	 	 	 	 
PE171018	4	1	3	3	1	 	 	 	 	 	 
PE171019	1	60	1	2	4	 	 	 	 	 	 
PE171019	2	7500	1	3	1	 	 	 	 	 	 
PE171019	3	5000	1	3	1	 	 	 	 	 	 
PE171019	4	5000	1	3	1	 	 	 	 	 	 
PE171019	5	400	1	4	4	1	1	2	1	1	2
PE171020	1	100	1	2	4	 	 	 	 	 	 
PE171022	1	100	1	2	4	 	 	 	 	 	 
PE171022	2	70	1	4	4	4	1	2	1	1	2
PE171022	3	2500	3	3	1	 	 	 	 	 	 
PE171023	1	300	1	4	4	0	 	 	1	2	 
PE171023	2	300	1	4	1	0	 	 	1	2	 
PE171023	3	150	1	4	1	0	 	 	1	2	 
PE171023	4	100	1	4	1	0	 	 	1	2	 
PE171025	1	120	1	4	4	1	1	2	1	1	2
PE171025	2	1	3	3	1	 	 	 	 	 	 
PE171025	3	1	3	3	1	 	 	 	 	 	 
PE171025	4	1	3	3	1	 	 	 	 	 	 
PE171026	1	180	1	4	4	1	1	2	1	1	2
PE171026	2	1	2	4	1	1	1	2	1	1	2
PE171026	3	1	2	4	1	1	1	2	1	1	2
PE171027	1	144	1	4	4	2	2	 	1	2	 
PE171027	2	5000	1	3	1	 	 	 	 	 	 
PE171027	3	5000	1	3	1	 	 	 	 	 	 
PE171028	1	200	1	4	4	1	1	2	1	1	2
PE171028	2	3	3	3	1	 	 	 	 	 	 
PE171030	1	180	1	4	4	1	1	2	1	1	2
PE171030	2	5000	1	3	1	 	 	 	 	 	 
PE171031	1	94	1	4	4	4	1	2	1	1	2
PE171031	2	.5	2	3	1	 	 	 	 	 	 
PE171031	3	2500	1	3	1	 	 	 	 	 	 
PE171031	4	.5	2	3	1	 	 	 	 	 	 
PE171032	1	72	1	2	4	 	 	 	 	 	 
PE171032	2	5000	1	3	1	 	 	 	 	 	 
PE171032	3	400	1	3	1	 	 	 	 	 	 
PE171032	4	400	1	3	1	 	 	 	 	 	 
PE171033	1	90	1	4	4	0	 	 	1	1	2
PE171033	2	200	1	4	8	0	 	 	1	1	2
PE171033	3	200	1	3	1	 	 	 	 	 	 
PE171033	4	200	1	3	1	 	 	 	 	 	 
PE171033	5	200	1	3	1	 	 	 	 	 	 
PE171033	6	100	1	3	1	 	 	 	 	 	 
PE171033	7	100	1	3	1	 	 	 	 	 	 
PE171033	8	100	1	3	1	 	 	 	 	 	 
PE171034	1	400	1	1	4	 	 	 	 	 	 
PE171035	1	30	1	2	4	 	 	 	 	 	 
PE171035	2	2500	1	4	1	2	1	2	0	 	 
PE171036	1	100	1	2	4	 	 	 	 	 	 
PE171036	2	1	2	2	1	 	 	 	 	 	 
PE171036	3	1	2	3	1	 	 	 	 	 	 
PE171036	4	1	2	3	1	 	 	 	 	 	 
PE171036	5	.5	2	1	10	 	 	 	 	 	 
PE171037	1	90	1	4	4	1	3	4	1	3	4
PE171037	2	90	1	4	4	1	3	4	1	3	4
PE171038	1	400	1	2	4	 	 	 	 	 	 
PE171038	2	3	3	2	1	 	 	 	 	 	 
PE171039	1	200	1	4	4	0	 	 	0	 	 
PE171039	2	1	2	4	1	0	 	 	0	 	 
PE171039	3	1	2	4	1	0	 	 	0	 	 
PE171040	1	100	1	4	4	1	7	6	1	7	6
PE171041	1	35	1	3	4	 	 	 	 	 	 
PE171041	2	1800	1	3	1	 	 	 	 	 	 
PE171041	3	1800	1	3	1	 	 	 	 	 	 
PE171041	4	900	1	3	1	 	 	 	 	 	 
PE171041	5	900	1	3	1	 	 	 	 	 	 
PE171041	6	132	1	4	4	2	1	2	1	1	2
PE171042	1	100	1	4	4	1	1	2	0	 	 
PE171042	2	1.5	3	4	1	1	1	2	0	 	 
PE171042	3	2	3	3	1	 	 	 	 	 	 
PE171042	4	1	3	3	1	 	 	 	 	 	 
PE171043	1	234	1	2	4	 	 	 	 	 	 
PE171043	2	2500	1	3	1	 	 	 	 	 	 
PE171043	3	2000	1	3	1	 	 	 	 	 	 
PE171044	1	200	1	4	4	0	 	 	1	1	 
PE171044	2	3	3	4	1	0	 	 	1	1	 
PE171044	3	3525	1	3	1	 	 	 	 	 	 
PE171045	1	120	1	4	4	1	1	2	1	1	2
PE171045	2	2500	1	4	1	1	1	2	1	1	2
PE171045	3	1250	1	4	1	1	1	2	1	1	2
PE171046	1	100	1	4	4	0	 	 	1	1	 
PE171046	2	1	3	3	1	 	 	 	 	 	 
PE171046	3	1	3	3	1	 	 	 	 	 	 
PE171047	1	120	1	4	4	1	1	2	1	1	2
PE171047	2	2	2	4	1	1	1	2	1	1	2
PE171047	3	2500	1	3	1	 	 	 	 	 	 
PE171049	1	150	1	1	4	 	 	 	 	 	 
PE171049	2	1	2	3	1	 	 	 	 	 	 
PE171049	3	1	2	3	1	 	 	 	 	 	 
PE171050	1	400	1	2	4	 	 	 	 	 	 
PE171050	2	2	3	33	1	 	 	 	 	 	 
PE171050	3	1250	1	2	1	 	 	 	 	 	 
PE171051	1	200	1	4	4	4	1	2	1	1	2
PE171051	2	2	3	3	1	 	 	 	 	 	 
PE171052	1	80	1	4	4	2	2	3	1	2	3
PE171052	2	5000	1	4	1	2	2	3	1	2	3
PE171052	3	5000	1	4	1	2	2	3	1	2	3
PE171052	4	10000	1	4	1	2	2	3	1	2	3
PE171052	5	10000	1	4	8	2	2	3	1	2	3
PE171053	1	80	1	4	4	1	4	 	1	4	 
PE171053	2	1	3	4	1	1	4	 	1	4	 
PE171053	3	1	3	4	1	1	4	 	1	4	 
PE171053	4	1	3	4	1	1	4	 	1	4	 
PE171054	1	150	1	4	4	0	 	 	1	1	2
PE171054	2	1	2	4	1	0	 	 	1	1	2
PE171054	3	1	2	4	1	0	 	 	1	1	2
PE171054	4	.5	2	4	1	0	 	 	1	1	2
PE171054	5	.5	2	4	1	0	 	 	1	1	2
PE171055	1	328	1	4	4	2	1	2	1	1	2
PE171055	2	5000	1	4	1	2	1	2	1	1	2
PE171055	3	2500	1	4	1	2	1	2	1	1	2
PE171055	4	5000	1	3	1	 	 	 	 	 	 
PE171055	5	2500	1	3	1	 	 	 	 	 	 
PE171055	6	2500	1	3	1	 	 	 	 	 	 
PE171055	7	2500	1	3	1	 	 	 	 	 	 
PE171055	8	35000	2	4	10	2	1	2	1	1	2
PE171056	1	200	1	4	4	0	 	 	0	 	 
PE171056	2	2	3	4	1	0	 	 	0	 	 
PE171056	3	3	2	1	10	 	 	 	 	 	 
PE171057	1	30	1	6	4	 	 	 	 	 	 
PE171058	1	200	1	4	4	1	1	2	1	1	2
PE171058	2	1250	1	4	1	1	1	2	1	1	2
PE171058	3	1	3	4	1	1	1	2	1	1	2
PE171058	4	1250	1	4	1	1	1	2	1	1	2
PE171058	5	1	3	4	1	1	1	2	1	1	2
PE171059	1	180	1	4	4	1	1	2	1	1	2
PE171059	2	2500	1	4	1	1	1	2	1	1	2
PE171059	3	2500	1	4	1	1	1	2	1	1	2
PE171059	4	2500	1	4	1	1	1	2	1	1	2
PE171059	5	1250	1	4	1	1	1	2	1	1	2
PE171060	1	140	1	4	4	2	1	2	0	 	 
PE171060	2	625	1	4	1	2	1	2	0	 	 
PE171060	3	625	1	4	1	2	1	2	0	 	 
PE171060	4	2500	1	4	1	2	1	2	0	 	 
PE171060	5	1250	1	4	2	2	1	2	0	 	 
PE171060	6	2500	1	4	1	2	1	2	0	 	 
PE171061	1	400	1	4	4	1	1	2	1	1	2
PE171061	2	3	3	3	1	 	 	 	 	 	 
PE171061	3	3	3	3	1	 	 	 	 	 	 
PE171061	4	1	3	3	1	 	 	 	 	 	 
PE171062	1	160	1	4	4	2	1	2	1	1	2
PE171062	2	2500	1	3	1	 	 	 	 	 	 
PE171062	3	5000	1	3	1	 	 	 	 	 	 
PE171062	4	7500	1	3	1	 	 	 	 	 	 
PE171062	5	5000	1	3	1	 	 	 	 	 	 
PE171062	6	30000	1	3	10	 	 	 	 	 	 
PE171063	1	120	1	4	4	0	 	 	0	 	 
PE171064	1	100	1	4	4	1	1	2	1	1	2
PE171064	2	2500	1	4	1	1	1	2	1	1	2
PE171064	3	2500	1	4	2	1	1	2	1	1	2
PE171065	1	80	1	4	4	1	2	 	1	2	 
PE171065	2	3	2	4	1	1	2	 	1	2	 
PE171065	3	3750	1	4	1	1	2	 	1	2	 
PE171065	4	3750	1	4	1	1	2	 	1	2	 
PE171065	5	1	2	3	1	 	 	 	 	 	 
PE171065	6	1	3	3	1	 	 	 	 	 	 
PE171065	7	300	1	4	1	1	2	 	1	2	 
PE171066	1	150	1	4	4	4	5	 	1	5	 
PE171066	2	.5	3	4	1	4	1	2	1	1	2
PE171066	3	.5	3	4	1	4	5	 	1	5	 
PE171066	4	.5	3	4	1	4	5	 	1	5	 
PE171067	1	75	1	4	4	1	1	4	0	 	 
PE171068	1	400	1	4	4	4	1	2	1	1	2
PE171068	2	2	3	4	1	4	1	2	1	1	2
PE171068	3	2	3	4	1	4	1	2	1	1	2
PE171068	4	1	3	3	1	 	 	 	 	 	 
PE171069	1	180	1	4	4	1	1	2	1	1	2
PE171069	2	1	3	4	1	1	1	2	1	1	2
PE171069	3	1	3	3	1	 	 	 	 	 	 
PE171070	1	80	1	4	4	3	1	2	0	 	 
PE171070	2	2	2	4	1	3	1	2	0	 	 
PE171070	3	1	2	4	1	3	1	2	0	 	 
PE171071	1	120	1	4	4	4	1	2	1	1	2
PE171071	2	120	1	4	8	4	1	2	1	1	2
PE171071	3	2	3	4	1	4	1	2	1	1	2
PE171071	4	1	3	4	1	4	1	2	1	1	2
PE171071	5	3	3	3	1	 	 	 	 	 	 
PE171071	6	4	3	3	1	 	 	 	 	 	 
PE171072	1	90	1	4	4	0	 	 	0	 	 
PE171072	2	2	3	4	1	0	 	 	0	 	 
PE171072	3	2	3	3	1	 	 	 	 	 	 
PE171072	4	1	2	4	1	0	 	 	0	 	 
PE171073	1	200	1	4	4	0	 	 	1	1	2
PE171073	2	100	1	4	8	0	 	 	1	1	2
PE171073	3	1	2	4	1	0	 	 	1	1	2
PE171073	4	.5	2	4	1	0	 	 	1	1	2
PE171073	5	1	3	4	1	0	 	 	1	1	2
PE171073	6	1	3	4	1	0	 	 	1	1	2
PE171074	1	200	1	4	4	0	 	 	1	1	2
PE171074	2	1	3	4	1	0	 	 	1	1	2
PE171074	3	1	3	4	1	0	 	 	1	1	2
PE171074	4	1	3	4	1	0	 	 	1	1	2
PE171075	1	200	1	4	4	4	2	 	1	2	 
PE171075	2	300	1	4	4	4	2	 	1	2	 
PE171075	3	2	3	4	1	4	2	 	1	2	 
PE171075	4	500	1	4	1	4	2	 	1	2	 
PE171075	5	1000	1	3	1	 	 	 	 	 	 
PE171076	1	100	1	4	4	1	1	2	1	1	2
PE171076	2	1.5	2	4	1	0	 	 	0	 	 
PE171076	3	5000	1	3	1	 	 	 	 	 	 
PE171076	4	2500	1	3	1	 	 	 	 	 	 
PE171077	1	100	1	1	4	 	 	 	 	 	 
PE171077	2	1.5	3	3	1	 	 	 	 	 	 
PE171077	3	1	3	3	1	 	 	 	 	 	 
PE171077	4	.5	3	3	1	 	 	 	 	 	 
PE171078	1	180	1	4	4	2	3	 	0	 	 
PE171078	2	1	3	4	1	2	3	 	0	 	 
PE171078	3	1	3	4	1	2	3	 	0	 	 
PE171078	4	2	3	4	1	2	3	 	0	 	 
PE171079	1	400	1	4	4	0	 	 	0	 	 
PE171079	2	1	3	3	1	 	 	 	 	 	 
PE171081	1	165	1	4	4	1	5	4	1	5	4
PE171081	2	335	1	4	8	1	1	2	1	1	2
PE171081	3	6	3	4	2	1	5	4	1	5	4
PE171081	4	.5	3	4	2	1	5	4	1	5	4
PE171081	5	4	3	4	2	1	5	4	1	5	4
PE171081	6	5	3	4	1	1	5	4	1	5	4
PE171081	7	2	3	4	1	1	5	4	1	5	4
PE171081	8	3	3	4	1	1	5	4	1	5	4
PE171082	1	130	1	4	4	4	1	2	1	1	2
PE171082	2	1.5	3	1	10	 	 	 	 	 	 
PE171082	3	1	3	1	1	 	 	 	 	 	 
PE171082	4	1	3	3	1	 	 	 	 	 	 
PE171082	5	.5	3	1	10	 	 	 	 	 	 
PE171082	6	.5	3	1	1	 	 	 	 	 	 
PE171083	1	200	1	2	4	 	 	 	 	 	 
PE171083	2	30000	1	3	1	 	 	 	 	 	 
PE171083	3	15000	1	3	1	 	 	 	 	 	 
PE171084	1	120	1	2	4	 	 	 	 	 	 
PE171084	2	1	3	3	1	 	 	 	 	 	 
PE171084	3	.5	3	3	1	 	 	 	 	 	 
PE171084	4	.5	3	3	1	 	 	 	 	 	 
PE171085	1	200	1	1	4	 	 	 	 	 	 
PE171085	2	1	3	3	1	 	 	 	 	 	 
PE171085	3	1	3	3	1	 	 	 	 	 	 
PE171086	1	180	1	2	4	 	 	 	 	 	 
PE171086	2	1.5	3	2	1	 	 	 	 	 	 
PE171086	3	1	3	2	1	 	 	 	 	 	 
PE171087	1	80	1	2	4	 	 	 	 	 	 
PE171087	2	4	3	2	1	 	 	 	 	 	 
PE171087	3	4	3	2	2	 	 	 	 	 	 
PE171088	1	200	1	4	4	1	1	 	1	1	 
PE171088	2	100	1	4	4	2	1	 	1	1	 
PE171088	3	2	3	2	1	 	 	 	 	 	 
PE171088	4	620	1	3	1	 	 	 	 	 	 
PE171089	1	50	1	1	4	 	 	 	 	 	 
PE171089	2	1	3	3	1	 	 	 	 	 	 
PE171090	1	800	1	2	4	 	 	 	 	 	 
PE171090	2	.5	3	3	1	 	 	 	 	 	 
PE171091	1	120	1	2	4	 	 	 	 	 	 
PE171091	2	1250	1	3	1	 	 	 	 	 	 
PE171091	3	1250	1	3	1	 	 	 	 	 	 
PE171091	4	1250	1	3	1	 	 	 	 	 	 
PE171092	1	240	1	4	4	1	1	2	1	1	2
PE171092	2	3	3	3	1	 	 	 	 	 	 
PE171092	3	1	3	3	1	 	 	 	 	 	 
PE171092	4	1	3	3	1	 	 	 	 	 	 
PE171092	5	2	3	4	1	1	1	2	1	1	2
PE171092	6	3	3	4	1	1	1	2	1	1	2
PE171093	1	40	1	6	4	 	 	 	 	 	 
PE171093	2	1	3	3	1	 	 	 	 	 	 
PE171093	3	100	1	2	4	 	 	 	 	 	 
PE171094	1	200	1	4	4	0	 	 	1	1	2
PE171094	2	1	2	4	1	0	 	 	1	1	2
PE171094	3	.5	2	4	1	0	 	 	1	1	2
PE171095	1	200	1	4	4	1	6	 	1	6	 
PE171095	2	1250	1	4	1	1	6	 	1	6	 
PE171095	3	50	1	4	3	1	6	 	1	6	 
PE171096	1	120	1	2	4	 	 	 	 	 	 
PE171098	1	200	1	4	4	1	1	2	1	1	2
PE171098	2	1	3	3	1	 	 	 	 	 	 
PE171098	3	1	3	3	1	 	 	 	 	 	 
PE171098	4	1	3	3	1	 	 	 	 	 	 
PE171098	5	1	3	3	1	 	 	 	 	 	 
PE171099	1	300	1	2	4	 	 	 	 	 	 
PE171099	2	2	3	3	1	 	 	 	 	 	 
PE171099	3	2	3	3	1	 	 	 	 	 	 
PE171099	4	2	3	3	1	 	 	 	 	 	 
PE171099	5	200	1	4	4	1	1	2	1	1	2
PE171100	1	100	1	4	4	1	1	2	1	1	2
PE171100	2	150	1	2	4	 	 	 	 	 	 
PE171100	3	200	1	4	1	1	1	2	1	1	2
PE171100	4	150	1	4	1	1	1	2	1	1	2
PE171100	5	400	1	4	1	1	1	2	1	1	2
PE171100	6	300	1	3	1	 	 	 	 	 	 
PE171100	7	200	1	3	1	 	 	 	 	 	 
PE171101	1	400	1	2	4	 	 	 	 	 	 
PE171101	2	2	3	3	1	 	 	 	 	 	 
PE171101	3	3000	1	3	1	 	 	 	 	 	 
PE171102	1	140	1	4	4	2	1	2	0	 	 
PE171102	2	7500	1	3	1	 	 	 	 	 	 
PE171102	3	2500	1	3	1	 	 	 	 	 	 
PE171102	4	1250	1	3	1	 	 	 	 	 	 
PE171103	1	90	1	4	4	1	1	2	1	1	2
PE171103	2	.5	3	3	1	 	 	 	 	 	 
PE171103	3	.5	3	3	1	 	 	 	 	 	 
PE171104	1	250	1	4	4	1	1	2	1	1	2
PE171104	2	5	3	4	1	1	1	2	1	1	2
PE171104	3	2	3	3	1	 	 	 	 	 	 
PE171104	4	2	3	3	10	 	 	 	 	 	 
PE171104	5	120	1	4	4	1	1	2	1	1	2
PE171105	1	100	1	4	4	4	3	 	1	3	 
PE171105	2	100	1	2	4	 	 	 	 	 	 
PE171105	3	.5	3	4	10	4	3	 	1	3	 
PE171105	4	200	1	4	1	4	3	 	1	3	 
PE171105	5	.5	3	3	1	 	 	 	 	 	 
PE171105	6	625	1	3	1	 	 	 	 	 	 
PE171106	1	200	1	4	4	1	1	 	1	1	 
PE171106	2	1	3	3	1	 	 	 	 	 	 
PE171106	3	.5	3	3	1	 	 	 	 	 	 
PE171106	4	.5	3	3	1	 	 	 	 	 	 
PE171106	5	.5	3	3	1	 	 	 	 	 	 
PE171106	6	1	3	3	1	 	 	 	 	 	 
PE181001	1	28	1	4	4	0	 	 	1	2	 
PE181001	2	5	6	4	1	0	 	 	1	2	 
PE181001	3	5	6	4	1	0	 	 	1	2	 
PE181002	1	100	1	4	4	0	 	 	0	 	 
PE181002	2	1800	1	4	1	0	 	 	0	 	 
PE181002	3	1800	1	4	1	0	 	 	0	 	 
PE181002	4	900	1	4	1	0	 	 	0	 	 
PE181002	5	900	1	4	1	0	 	 	0	 	 
PE181003	1	40	1	4	4	0	 	 	0	 	 
PE181003	2	660	1	4	1	0	 	 	0	 	 
PE181003	3	1260	1	1	1	 	 	 	 	 	 
PE181004	1	100	1	5	4	 	 	 	 	 	 
PE181004	2	99900	1	5	1	 	 	 	 	 	 
PE181004	3	900	1	5	1	 	 	 	 	 	 
PE181004	4	450	1	5	8	 	 	 	 	 	 
PE181004	5	900	1	5	8	 	 	 	 	 	 
PE181004	6	1800	1	5	2	 	 	 	 	 	 
PE181004	7	1	2	1	1	 	 	 	 	 	 
PE181005	1	100	1	4	4	0	 	 	0	 	 
PE181005	2	.5	3	4	1	0	 	 	0	 	 
PE181005	3	.5	3	4	1	0	 	 	0	 	 
PE181005	4	.5	3	5	1	0	 	 	0	 	 
PE181005	5	.5	3	4	1	0	 	 	0	 	 
PE181005	6	.5	3	4	1	0	 	 	0	 	 
PE181005	7	.5	3	4	1	0	 	 	0	 	 
PE181005	8	.5	3	4	2	0	 	 	0	 	 
PE181006	1	126	1	4	4	0	 	 	0	 	 
PE181006	2	.5	2	4	1	0	 	 	0	 	 
PE181006	3	540	1	4	1	0	 	 	0	 	 
PE181006	4	525	1	4	1	0	 	 	0	 	 
PE181006	5	500	1	4	1	0	 	 	0	 	 
PE181007	1	100	1	5	4	 	 	 	 	 	 
PE181007	2	3	 	5	1	 	 	 	 	 	 
PE181007	3	200	1	5	8	 	 	 	 	 	 
PE181008	1	60	1	4	4	3	2	3	1	2	3
PE181008	2	1	2	5	1	 	 	 	 	 	 
PE181009	1	82	1	4	4	3	1	2	0	 	 
PE181009	2	200	1	4	1	3	1	2	0	 	 
PE181009	3	250	1	4	1	3	1	2	0	 	 
PE181010	1	320	1	4	4	1	1	2	1	1	2
PE181010	2	3	7	5	1	 	 	 	 	 	 
PE181010	3	2	7	5	1	 	 	 	 	 	 
PE181010	4	2	7	5	1	 	 	 	 	 	 
PE181011	1	240	1	4	4	0	 	 	1	1	2
PE181011	2	1	3	4	1	0	 	 	1	1	2
PE181011	3	1	3	4	1	0	 	 	1	1	2
PE181011	4	.5	3	4	2	0	 	 	1	1	2
PE181012	1	20	1	5	4	 	 	 	 	 	 
PE181012	2	900	1	5	1	 	 	 	 	 	 
PE181012	3	900	1	5	1	 	 	 	 	 	 
PE181012	4	450	1	5	1	 	 	 	 	 	 
PE181012	5	450	1	5	1	 	 	 	 	 	 
PE181012	6	40	1	5	1	 	 	 	 	 	 
PE181013	1	500	1	4	4	0	 	 	1	1	2
PE181013	2	1	2	5	1	 	 	 	 	 	 
PE181013	3	1	2	5	1	 	 	 	 	 	 
PE181013	4	.5	2	4	1	0	 	 	1	1	2
PE181014	1	120	1	4	4	0	 	 	0	 	 
