formno	childid	actid	actyest	whoact	choice
R2INDX	PE071087	5	44	13	1
R2INDX	PE071088	1	1	5	0
R2INDX	PE071088	2	2	1	0
R2INDX	PE071088	3	5	1	0
R2INDX	PE071088	4	12	7	1
R2INDX	PE071088	5	44	7	1
R2INDX	PE071088	6	45	11	1
R2INDX	PE071089	1	1	5	0
R2INDX	PE071089	2	44	7	1
R2INDX	PE071089	3	2	1	1
R2INDX	PE071090	1	1	10	0
R2INDX	PE071090	2	44	12	1
R2INDX	PE071090	3	2	1	0
R2INDX	PE071091	1	1	5	0
R2INDX	PE071091	2	18	3	1
R2INDX	PE071091	3	2	1	0
R2INDX	PE071091	4	12	1	1
R2INDX	PE071092	1	1	5	1
R2INDX	PE071092	2	2	1	0
R2INDX	PE071092	3	12	1	1
R2INDX	PE071092	4	44	7	1
R2INDX	PE071093	1	1	1	0
R2INDX	PE071093	2	44	12	1
R2INDX	PE071093	3	2	1	0
R2INDX	PE071093	4	12	12	1
R2INDX	PE071094	1	1	1	1
R2INDX	PE071094	2	44	6	1
R2INDX	PE071094	3	2	12	1
R2INDX	PE071094	4	12	12	1
R2INDX	PE071095	1	1	11	0
R2INDX	PE071095	2	46	11	0
R2INDX	PE071095	3	2	1	0
R2INDX	PE071095	4	12	1	1
R2INDX	PE071095	5	23	1	1
R2INDX	PE071096	1	1	5	0
R2INDX	PE071096	2	2	1	0
R2INDX	PE071096	3	44	6	1
R2INDX	PE071097	1	1	5	0
R2INDX	PE071097	2	2	1	0
R2INDX	PE071097	3	12	1	1
R2INDX	PE071097	4	44	6	1
R2INDX	PE071098	1	1	1	0
R2INDX	PE071098	2	2	12	1
R2INDX	PE071098	3	44	11	1
R2INDX	PE071098	4	12	12	1
R2INDX	PE071099	1	1	1	1
R2INDX	PE071099	2	2	1	1
R2INDX	PE071099	3	44	6	1
R2INDX	PE071099	4	12	6	1
R2INDX	PE071100	1	1	1	1
R2INDX	PE071100	2	2	1	1
R2INDX	PE071100	3	46	6	1
R2INDX	PE071100	4	12	6	1
R2INDX	PE071101	1	1	5	0
R2INDX	PE071101	2	2	8	0
R2INDX	PE071101	3	44	8	1
R2INDX	PE071101	4	12	1	1
R2INDX	PE071102	1	5	1	1
R2INDX	PE071102	2	1	5	1
R2INDX	PE071102	3	2	1	1
R2INDX	PE071102	4	44	9	0
R2INDX	PE071103	1	1	1	0
R2INDX	PE071103	2	2	1	2
R2INDX	PE071103	3	45	1	1
R2INDX	PE071103	4	44	1	1
R2INDX	PE071104	1	1	5	0
R2INDX	PE071104	2	2	1	0
R2INDX	PE071104	3	23	5	0
R2INDX	PE071105	1	2	1	0
R2INDX	PE071105	2	45	11	1
R2INDX	PE071105	3	1	5	0
R2INDX	PE071105	4	44	12	1
R2INDX	PE071106	1	1	5	1
R2INDX	PE071106	2	45	3	1
R2INDX	PE071106	3	12	3	1
R2INDX	PE071106	4	2	6	1
R2INDX	PE071109	1	1	5	0
R2INDX	PE071109	2	2	1	0
R2INDX	PE071109	3	12	1	0
R2INDX	PE071109	4	44	1	1
R2INDX	PE081001	1	1	5	0
R2INDX	PE081001	2	2	1	0
R2INDX	PE081001	3	44	11	1
R2INDX	PE081002	1	12	9	1
R2INDX	PE081002	2	44	9	1
R2INDX	PE081003	1	1	10	0
R2INDX	PE081003	2	44	12	1
R2INDX	PE081003	3	2	1	0
R2INDX	PE081004	1	1	10	0
R2INDX	PE081004	2	2	1	0
R2INDX	PE081004	3	44	9	1
R2INDX	PE081005	1	1	10	0
R2INDX	PE081005	2	2	1	0
R2INDX	PE081005	3	44	6	1
R2INDX	PE081006	1	1	5	0
R2INDX	PE081006	2	44	6	1
R2INDX	PE081006	3	2	1	0
R2INDX	PE081006	4	12	6	1
R2INDX	PE081007	1	1	5	0
R2INDX	PE081007	2	2	1	0
R2INDX	PE081007	3	12	1	1
R2INDX	PE081007	4	44	6	1
R2INDX	PE081008	1	2	1	0
R2INDX	PE081008	2	44	9	1
R2INDX	PE081008	3	1	5	0
R2INDX	PE081009	1	1	1	1
R2INDX	PE081009	2	44	9	1
R2INDX	PE081009	3	2	1	0
R2INDX	PE081009	4	46	9	1
R2INDX	PE081009	5	12	6	1
R2INDX	PE081010	1	1	5	0
R2INDX	PE081010	2	46	11	0
R2INDX	PE081010	3	2	1	0
R2INDX	PE081010	4	44	1	1
R2INDX	PE081011	1	45	9	1
R2INDX	PE081011	2	2	12	1
R2INDX	PE081011	3	1	10	1
R2INDX	PE081012	1	1	5	0
R2INDX	PE081012	2	44	9	1
R2INDX	PE081012	3	2	1	0
R2INDX	PE081012	4	12	12	1
R2INDX	PE081013	1	1	5	0
R2INDX	PE081013	2	2	1	0
R2INDX	PE081013	3	44	12	1
R2INDX	PE081014	1	1	5	0
R2INDX	PE081014	2	44	1	1
R2INDX	PE081014	3	2	1	0
R2INDX	PE081015	1	1	1	1
R2INDX	PE081015	2	2	1	1
R2INDX	PE081015	3	45	11	1
R2INDX	PE081015	4	12	6	1
R2INDX	PE081016	1	45	5	1
R2INDX	PE081017	1	1	10	1
R2INDX	PE081017	2	2	1	1
R2INDX	PE081017	3	44	9	1
R2INDX	PE081018	1	1	5	0
R2INDX	PE081018	2	46	11	0
R2INDX	PE081018	3	2	1	0
R2INDX	PE081018	4	44	1	1
R2INDX	PE081018	5	12	1	0
R2INDX	PE081019	1	1	5	0
R2INDX	PE081019	2	46	5	0
R2INDX	PE081019	3	2	1	0
R2INDX	PE081019	4	44	1	1
R2INDX	PE081019	5	12	12	0
R2INDX	PE081020	1	1	5	0
R2INDX	PE081020	2	2	6	0
R2INDX	PE081020	3	44	7	1
R2INDX	PE081021	1	1	5	0
R2INDX	PE081021	2	12	1	1
R2INDX	PE081021	3	2	1	1
R2INDX	PE081021	4	44	1	1
R2INDX	PE081022	1	1	5	0
R2INDX	PE081022	2	44	11	1
R2INDX	PE081022	3	2	1	0
R2INDX	PE081023	1	1	5	0
R2INDX	PE081023	2	44	12	1
R2INDX	PE081023	3	2	12	0
R2INDX	PE081023	4	12	1	1
R2INDX	PE081024	1	1	5	0
R2INDX	PE081024	2	2	1	0
R2INDX	PE081024	3	45	9	1
R2INDX	PE081025	1	1	10	0
R2INDX	PE081025	2	44	8	1
R2INDX	PE081025	3	2	1	0
R2INDX	PE081026	1	1	5	0
R2INDX	PE081026	2	2	1	0
R2INDX	PE081026	3	12	12	1
R2INDX	PE081027	1	1	5	0
R2INDX	PE081027	2	2	1	1
R2INDX	PE081027	3	44	9	1
R2INDX	PE081027	4	12	8	1
R2INDX	PE081028	1	1	1	0
R2INDX	PE081028	2	2	1	0
R2INDX	PE081028	3	44	9	1
R2INDX	PE081028	4	12	9	1
R2INDX	PE081029	1	5	1	1
R2INDX	PE081029	2	44	9	1
R2INDX	PE081030	0	1	5	0
R2INDX	PE081030	2	2	1	0
R2INDX	PE081030	3	44	12	1
R2INDX	PE081030	4	11	12	1
R2INDX	PE081030	5	12	2	1
R2INDX	PE081031	1	1	1	1
R2INDX	PE081031	2	2	1	1
R2INDX	PE081031	3	12	12	1
R2INDX	PE081031	4	44	12	1
R2INDX	PE081031	5	45	11	1
R2INDX	PE081032	1	44	7	1
R2INDX	PE081032	2	2	1	0
R2INDX	PE081032	3	12	7	1
R2INDX	PE081032	4	1	5	1
R2INDX	PE081033	1	1	11	0
R2INDX	PE081033	2	6	3	0
R2INDX	PE081033	3	2	2	0
R2INDX	PE081033	4	7	2	0
R2INDX	PE081033	5	45	9	1
R2INDX	PE081034	1	1	5	0
R2INDX	PE081034	2	2	1	0
R2INDX	PE081034	3	20	1	1
R2INDX	PE081034	4	12	1	1
R2INDX	PE081035	1	1	5	0
R2INDX	PE081035	2	44	9	1
R2INDX	PE081035	3	2	1	1
R2INDX	PE081035	4	12	1	1
R2INDX	PE081036	1	1	5	0
R2INDX	PE081036	2	2	1	0
R2INDX	PE081036	3	44	12	0
R2INDX	PE081037	1	12	12	1
R2INDX	PE081037	2	44	12	1
R2INDX	PE081037	3	2	1	0
R2INDX	PE081037	4	1	5	0
R2INDX	PE081038	1	44	1	1
R2INDX	PE081040	1	1	10	1
R2INDX	PE081040	2	2	1	1
R2INDX	PE081040	3	44	8	1
R2INDX	PE081041	1	1	5	0
R2INDX	PE081041	2	46	11	0
R2INDX	PE081041	3	2	1	0
R2INDX	PE081041	4	44	2	1
R2INDX	PE081042	1	2	1	0
R2INDX	PE081042	2	1	5	0
R2INDX	PE081042	3	44	7	0
R2INDX	PE081043	1	1	1	0
R2INDX	PE081043	2	44	4	1
R2INDX	PE081043	3	45	9	1
R2INDX	PE081043	4	12	12	1
R2INDX	PE081043	5	2	1	1
R2INDX	PE081044	1	44	12	1
R2INDX	PE081044	2	12	12	1
R2INDX	PE081044	3	2	1	1
R2INDX	PE081044	4	1	1	1
R2INDX	PE081045	1	1	5	0
R2INDX	PE081045	2	44	6	1
R2INDX	PE081045	3	2	1	0
R2INDX	PE081045	4	12	6	1
R2INDX	PE081046	1	2	2	1
R2INDX	PE081046	2	44	12	1
R2INDX	PE081046	3	1	5	1
R2INDX	PE081047	1	1	5	0
R2INDX	PE081047	2	46	11	0
R2INDX	PE081047	3	2	1	0
R2INDX	PE081047	4	44	1	1
R2INDX	PE081047	5	12	6	0
R2INDX	PE081048	1	1	5	0
R2INDX	PE081048	2	2	2	0
R2INDX	PE081048	3	44	6	1
R2INDX	PE081049	1	23	1	1
R2INDX	PE081050	1	1	5	0
R2INDX	PE081050	2	2	1	0
R2INDX	PE081050	3	12	8	1
R2INDX	PE081050	4	44	8	1
R2INDX	PE081051	1	1	5	0
R2INDX	PE081051	2	45	9	1
R2INDX	PE081051	3	2	1	0
R2INDX	PE081052	1	1	1	1
R2INDX	PE081052	2	2	1	1
R2INDX	PE081052	3	44	12	1
R2INDX	PE081052	4	12	12	1
R2INDX	PE081053	1	44	1	1
R2INDX	PE081053	2	5	1	1
R2INDX	PE081054	1	1	5	0
R2INDX	PE081054	2	44	7	1
R2INDX	PE081054	3	20	1	1
R2INDX	PE081056	1	1	5	0
R2INDX	PE081056	2	12	12	1
R2INDX	PE081056	3	2	1	1
R2INDX	PE081056	4	44	12	1
R2INDX	PE081056	5	12	7	1
R2INDX	PE081057	1	1	10	1
R2INDX	PE081057	2	44	9	1
R2INDX	PE081057	3	2	1	1
R2INDX	PE081058	1	1	5	1
R2INDX	PE081058	2	12	2	1
R2INDX	PE081058	3	2	2	1
R2INDX	PE081058	4	44	2	1
R2INDX	PE081059	1	1	5	1
R2INDX	PE081059	2	44	7	1
R2INDX	PE081059	3	2	1	0
R2INDX	PE081059	4	12	1	1
R2INDX	PE081060	1	1	5	0
R2INDX	PE081060	2	2	1	1
R2INDX	PE081060	3	44	9	1
R2INDX	PE081061	1	1	5	0
R2INDX	PE081061	2	2	1	0
R2INDX	PE081061	3	44	9	1
R2INDX	PE081062	1	1	5	1
R2INDX	PE081062	2	2	1	1
R2INDX	PE081062	3	44	7	1
R2INDX	PE081062	4	12	13	1
R2INDX	PE081063	1	1	5	1
R2INDX	PE081063	2	44	6	1
R2INDX	PE081063	3	2	6	0
R2INDX	PE081063	4	12	6	1
R2INDX	PE081064	1	1	5	0
R2INDX	PE081064	2	46	11	0
R2INDX	PE081064	3	12	1	0
R2INDX	PE081064	4	2	1	0
R2INDX	PE081065	1	1	5	0
R2INDX	PE081065	2	44	1	1
R2INDX	PE081065	3	12	12	1
R2INDX	PE081065	4	2	6	0
R2INDX	PE081066	1	1	5	0
R2INDX	PE081066	2	2	1	0
R2INDX	PE081066	3	12	12	1
R2INDX	PE081066	4	44	12	1
R2INDX	PE081066	5	45	8	1
R2INDX	PE081067	1	1	3	1
R2INDX	PE081067	2	2	6	1
R2INDX	PE081067	3	18	12	1
R2INDX	PE081067	4	45	11	1
R2INDX	PE081067	5	12	12	1
R2INDX	PE081068	1	1	10	0
R2INDX	PE081068	2	44	12	1
R2INDX	PE081068	3	2	1	0
R2INDX	PE081069	1	1	10	0
R2INDX	PE081069	2	20	1	0
R2INDX	PE081069	3	44	9	1
R2INDX	PE081070	1	1	1	0
R2INDX	PE081070	2	2	1	0
R2INDX	PE081070	3	44	6	1
R2INDX	PE081070	4	12	6	1
R2INDX	PE081071	1	1	5	0
R2INDX	PE081071	2	2	1	0
R2INDX	PE081071	3	44	7	1
R2INDX	PE081071	4	12	1	1
R2INDX	PE081072	1	1	1	0
R2INDX	PE081072	2	2	1	1
R2INDX	PE081072	3	44	9	1
R2INDX	PE081072	4	45	9	1
R2INDX	PE081073	1	20	1	1
R2INDX	PE081073	2	44	6	1
R2INDX	PE081074	1	1	5	0
R2INDX	PE081074	2	46	11	0
R2INDX	PE081074	3	2	1	0
R2INDX	PE081074	4	44	1	1
R2INDX	PE081074	5	12	1	0
R2INDX	PE081075	1	1	5	0
R2INDX	PE081075	2	46	11	0
R2INDX	PE081075	3	2	1	0
R2INDX	PE081075	4	44	1	1
R2INDX	PE081075	5	12	1	0
R2INDX	PE081076	1	1	5	0
R2INDX	PE081076	2	44	12	1
R2INDX	PE081076	3	12	1	1
R2INDX	PE081076	4	2	1	0
R2INDX	PE081076	5	45	9	1
R2INDX	PE081077	1	1	5	0
R2INDX	PE081077	2	46	11	0
R2INDX	PE081077	3	2	1	0
R2INDX	PE081077	4	44	12	1
R2INDX	PE081078	1	1	5	0
R2INDX	PE081078	2	2	1	0
R2INDX	PE081078	3	44	7	1
R2INDX	PE081078	4	12	7	1
R2INDX	PE081079	1	1	5	0
R2INDX	PE081079	2	46	11	0
R2INDX	PE081079	3	2	1	0
R2INDX	PE081079	4	44	12	0
R2INDX	PE081080	1	1	5	0
R2INDX	PE081080	2	2	1	0
R2INDX	PE081080	3	44	9	1
R2INDX	PE081081	1	1	5	0
R2INDX	PE081081	2	2	1	0
R2INDX	PE081081	3	44	9	1
R2INDX	PE081082	1	1	5	0
R2INDX	PE081082	2	44	1	1
R2INDX	PE081082	3	2	1	0
R2INDX	PE081082	4	9	1	1
R2INDX	PE081082	5	12	1	1
R2INDX	PE081083	1	1	5	0
R2INDX	PE081083	2	44	1	1
R2INDX	PE081083	3	45	1	1
R2INDX	PE081083	4	2	1	0
R2INDX	PE081084	1	1	10	1
R2INDX	PE081084	2	45	9	1
R2INDX	PE081084	3	2	1	1
R2INDX	PE081087	1	1	5	0
R2INDX	PE081087	2	2	1	0
R2INDX	PE081087	3	44	8	1
R2INDX	PE081088	1	1	5	1
R2INDX	PE081088	2	12	12	1
R2INDX	PE081088	3	2	1	0
R2INDX	PE081089	1	1	1	1
R2INDX	PE081089	2	12	7	1
R2INDX	PE081089	3	2	1	1
R2INDX	PE081089	4	44	7	1
R2INDX	PE081090	1	1	1	1
R2INDX	PE081090	2	44	12	1
R2INDX	PE081090	3	12	12	1
R2INDX	PE081090	4	2	1	1
R2INDX	PE081091	1	1	10	0
R2INDX	PE081091	2	45	9	1
R2INDX	PE081091	3	2	6	0
R2INDX	PE081092	1	1	1	1
R2INDX	PE081092	2	2	12	1
R2INDX	PE081092	3	40	6	1
R2INDX	PE081092	4	45	11	1
R2INDX	PE081092	5	12	12	1
R2INDX	PE081093	1	1	5	0
R2INDX	PE081093	2	2	1	1
R2INDX	PE081093	3	44	6	1
R2INDX	PE081095	1	1	5	0
R2INDX	PE081095	2	44	12	1
R2INDX	PE081095	3	2	1	1
R2INDX	PE081096	1	45	11	1
R2INDX	PE081098	1	1	5	0
R2INDX	PE081098	2	46	11	0
R2INDX	PE081098	3	2	11	0
R2INDX	PE081098	4	44	11	1
R2INDX	PE081099	1	1	10	0
R2INDX	PE081099	2	2	1	0
R2INDX	PE081099	3	44	9	1
R2INDX	PE081100	1	2	1	1
R2INDX	PE081100	2	12	1	1
R2INDX	PE081100	3	44	12	1
R2INDX	PE081100	4	1	5	1
R2INDX	PE081102	1	1	5	0
R2INDX	PE081102	2	44	7	1
R2INDX	PE081102	3	2	1	1
R2INDX	PE081102	4	12	12	1
R2INDX	PE091001	1	44	6	1
R2INDX	PE091002	1	44	1	1
R2INDX	PE091003	1	1	5	1
R2INDX	PE091003	2	2	1	1
R2INDX	PE091003	3	44	6	1
R2INDX	PE091004	1	44	6	1
R2INDX	PE091005	1	44	12	1
R2INDX	PE091006	1	45	6	1
R2INDX	PE091006	2	7	1	1
R2INDX	PE091007	1	1	12	1
R2INDX	PE091007	2	45	11	1
R2INDX	PE091007	3	2	12	1
R2INDX	PE091008	1	44	6	1
R2INDX	PE091009	1	1	1	1
R2INDX	PE091009	2	5	1	1
R2INDX	PE091009	3	2	1	1
R2INDX	PE091009	4	12	1	1
R2INDX	PE091009	5	17	6	1
R2INDX	PE091010	1	1	1	1
R2INDX	PE091010	2	2	1	1
R2INDX	PE091010	3	44	12	1
R2INDX	PE091010	4	3	7	1
R2INDX	PE091011	1	1	5	1
R2INDX	PE091011	2	2	1	1
R2INDX	PE091011	3	44	6	1
R2INDX	PE091012	1	1	12	0
R2INDX	PE091012	2	5	12	1
R2INDX	PE091012	3	2	12	0
R2INDX	PE091012	4	44	11	1
R2INDX	PE091012	5	12	12	1
R2INDX	PE091013	1	44	1	1
R2INDX	PE091014	1	44	6	1
R2INDX	PE091015	1	1	5	1
R2INDX	PE091015	2	2	1	1
R2INDX	PE091015	3	44	2	1
R2INDX	PE091015	4	12	2	1
R2INDX	PE091016	1	2	1	1
R2INDX	PE091016	2	1	5	0
R2INDX	PE091016	3	44	6	1
R2INDX	PE091017	1	1	5	1
R2INDX	PE091017	2	2	1	1
R2INDX	PE091017	3	44	12	1
R2INDX	PE091017	4	12	1	1
R2INDX	PE091018	1	1	6	1
R2INDX	PE091018	2	44	11	1
R2INDX	PE091019	1	1	5	1
R2INDX	PE091019	2	44	12	1
R2INDX	PE091019	3	2	12	1
R2INDX	PE091020	1	1	9	0
R2INDX	PE091020	2	46	9	1
R2INDX	PE091020	3	2	1	0
R2INDX	PE091020	4	17	1	1
R2INDX	PE091022	1	1	5	1
R2INDX	PE091022	2	2	2	1
R2INDX	PE091022	3	44	8	1
R2INDX	PE091023	1	1	5	0
R2INDX	PE091023	2	46	11	1
R2INDX	PE091023	3	2	1	0
R2INDX	PE091023	4	44	1	1
R2INDX	PE091024	1	44	8	1
R2INDX	PE091024	2	5	8	0
R2INDX	PE091024	3	45	11	1
R2INDX	PE091025	1	1	5	1
R2INDX	PE091025	2	2	1	1
R2INDX	PE091025	3	45	6	1
R2INDX	PE091026	1	1	5	0
R2INDX	PE091026	2	2	6	0
R2INDX	PE091026	3	44	6	1
R2INDX	PE091026	4	5	1	1
R2INDX	PE091026	5	12	6	1
R2INDX	PE091027	1	1	5	0
R2INDX	PE091027	2	2	2	1
R2INDX	PE091027	3	44	8	1
R2INDX	PE091027	4	12	8	1
R2INDX	PE091028	1	44	1	0
R2INDX	PE091029	1	1	5	1
R2INDX	PE091029	2	2	1	1
R2INDX	PE091029	3	45	9	1
R2INDX	PE091030	1	1	5	1
R2INDX	PE091030	2	2	1	1
R2INDX	PE091030	3	45	12	1
R2INDX	PE091031	1	1	5	1
R2INDX	PE091031	2	2	12	1
R2INDX	PE091031	3	44	9	1
R2INDX	PE091032	1	1	5	1
R2INDX	PE091032	2	44	1	1
R2INDX	PE091032	3	5	1	1
R2INDX	PE091032	4	2	1	1
R2INDX	PE091032	5	45	9	1
R2INDX	PE091033	1	1	5	1
R2INDX	PE091033	2	2	8	1
R2INDX	PE091033	3	44	8	1
R2INDX	PE091034	1	1	5	1
R2INDX	PE091034	2	7	1	1
R2INDX	PE091034	3	45	11	1
R2INDX	PE091035	1	1	5	1
R2INDX	PE091035	2	45	1	1
R2INDX	PE091035	3	2	1	1
R2INDX	PE091036	1	1	10	1
R2INDX	PE091036	2	2	1	1
R2INDX	PE091036	3	44	9	1
R2INDX	PE091037	1	1	5	1
R2INDX	PE091037	2	44	1	1
R2INDX	PE091037	3	2	1	1
R2INDX	PE091038	1	44	6	1
R2INDX	PE091038	2	5	1	1
R2INDX	PE091038	3	6	13	0
R2INDX	PE091039	1	44	1	1
R2INDX	PE091040	1	44	6	1
R2INDX	PE091041	1	7	1	0
R2INDX	PE091041	2	45	12	1
R2INDX	PE091041	3	44	6	1
R2INDX	PE091042	1	1	5	0
R2INDX	PE091042	2	2	1	0
R2INDX	PE091042	3	44	7	1
R2INDX	PE091042	4	12	1	1
R2INDX	PE091043	1	44	6	1
R2INDX	PE091043	2	7	6	1
R2INDX	PE091043	3	45	11	1
R2INDX	PE091044	1	5	1	0
R2INDX	PE091044	2	45	11	1
R2INDX	PE091044	3	44	6	1
R2INDX	PE091045	1	1	11	2
R2INDX	PE091045	2	45	11	1
R2INDX	PE091046	1	1	5	0
R2INDX	PE091046	2	2	9	1
R2INDX	PE091046	3	44	9	1
R2INDX	PE091047	1	45	12	1
R2INDX	PE091047	2	44	12	1
R2INDX	PE091048	1	1	5	0
R2INDX	PE091048	2	44	6	1
R2INDX	PE091049	1	1	5	1
R2INDX	PE091049	2	2	6	1
R2INDX	PE091049	3	44	6	1
R2INDX	PE091049	4	12	6	1
R2INDX	PE091050	1	44	6	1
R2INDX	PE091051	1	1	11	1
R2INDX	PE091051	2	2	6	1
R2INDX	PE091051	3	44	6	1
R2INDX	PE091052	1	44	9	1
R2INDX	PE091053	1	44	1	1
R2INDX	PE091054	1	1	5	0
R2INDX	PE091054	2	44	6	1
R2INDX	PE091054	3	2	12	0
R2INDX	PE091054	4	7	1	1
R2INDX	PE091055	1	1	5	0
R2INDX	PE091055	2	45	11	1
R2INDX	PE091055	3	2	1	1
R2INDX	PE091055	4	44	12	1
R2INDX	PE091055	5	12	1	1
R2INDX	PE091056	1	1	10	1
R2INDX	PE091056	2	2	1	1
R2INDX	PE091056	3	12	12	1
R2INDX	PE091057	1	1	11	0
R2INDX	PE091057	2	44	12	1
R2INDX	PE091057	3	2	12	0
R2INDX	PE091057	4	12	12	1
R2INDX	PE091058	1	44	6	1
R2INDX	PE091059	1	44	6	1
R2INDX	PE091060	1	1	9	0
R2INDX	PE091060	2	2	1	0
R2INDX	PE091060	3	44	3	1
R2INDX	PE091061	1	44	1	1
R2INDX	PE091062	1	1	10	1
R2INDX	PE091062	2	2	8	1
R2INDX	PE091062	3	45	8	1
R2INDX	PE091063	1	1	5	0
R2INDX	PE091063	2	46	11	1
R2INDX	PE091063	3	2	1	1
R2INDX	PE091063	4	17	1	0
R2INDX	PE091064	1	1	5	1
R2INDX	PE091064	2	2	1	1
R2INDX	PE091064	3	44	7	1
R2INDX	PE091065	1	1	9	0
R2INDX	PE091065	2	2	10	0
R2INDX	PE091065	3	44	6	1
R2INDX	PE091066	1	1	10	1
R2INDX	PE091066	2	2	6	1
R2INDX	PE091066	3	45	6	1
R2INDX	PE091067	1	1	10	1
R2INDX	PE091067	2	2	6	1
R2INDX	PE091067	3	44	6	1
R2INDX	PE091068	1	1	5	1
R2INDX	PE091068	2	2	2	1
R2INDX	PE091068	3	44	2	1
R2INDX	PE091069	1	1	5	0
R2INDX	PE091069	2	2	1	0
R2INDX	PE091069	3	7	12	0
R2INDX	PE091070	1	1	5	0
R2INDX	PE091070	2	2	6	0
R2INDX	PE091070	3	44	6	1
R2INDX	PE091071	1	1	5	0
R2INDX	PE091071	2	2	1	0
R2INDX	PE091071	3	45	6	1
R2INDX	PE091071	4	5	1	1
R2INDX	PE091072	1	44	6	1
R2INDX	PE091073	1	1	10	1
R2INDX	PE091073	2	2	1	1
R2INDX	PE091073	3	44	11	1
R2INDX	PE091074	1	1	10	1
R2INDX	PE091074	2	2	6	1
R2INDX	PE091074	3	44	6	1
R2INDX	PE091075	1	1	5	1
R2INDX	PE091075	2	2	2	1
R2INDX	PE091075	3	45	6	1
R2INDX	PE091076	1	44	12	0
R2INDX	PE091076	2	1	12	0
R2INDX	PE091076	3	7	12	0
R2INDX	PE091077	1	1	5	1
R2INDX	PE091077	2	5	1	1
R2INDX	PE091077	3	17	7	1
R2INDX	PE091077	4	12	1	1
R2INDX	PE091078	1	1	5	1
R2INDX	PE091078	2	7	6	1
R2INDX	PE091078	3	2	1	1
R2INDX	PE091078	4	45	6	1
R2INDX	PE091079	1	1	5	1
R2INDX	PE091079	2	45	10	1
R2INDX	PE091080	1	44	7	0
R2INDX	PE091080	2	1	5	0
R2INDX	PE091081	1	5	1	1
R2INDX	PE091081	2	44	7	1
R2INDX	PE091081	3	45	11	1
R2INDX	PE091082	1	1	5	1
R2INDX	PE091082	2	2	6	1
R2INDX	PE091082	3	44	6	1
R2INDX	PE091085	1	1	5	1
R2INDX	PE091085	2	44	6	1
R2INDX	PE091086	1	1	5	1
R2INDX	PE091086	2	5	2	1
R2INDX	PE091086	3	44	8	1
R2INDX	PE091087	1	1	5	0
R2INDX	PE091087	2	5	1	1
R2INDX	PE091087	3	44	8	1
R2INDX	PE091088	1	1	5	0
R2INDX	PE091088	2	44	6	1
R2INDX	PE091089	1	1	10	1
R2INDX	PE091089	2	2	1	1
R2INDX	PE091089	3	44	6	1
R2INDX	PE091090	1	44	11	1
R2INDX	PE091090	2	12	6	1
R2INDX	PE091091	1	44	6	1
R2INDX	PE091091	2	5	1	1
R2INDX	PE091092	1	44	6	1
R2INDX	PE091093	1	44	1	1
R2INDX	PE091094	1	7	1	0
R2INDX	PE091094	2	44	12	1
R2INDX	PE091095	1	44	1	1
R2INDX	PE091095	2	20	1	1
R2INDX	PE091096	1	7	1	0
R2INDX	PE091096	2	46	7	0
R2INDX	PE091097	1	1	5	0
R2INDX	PE091097	2	44	9	1
R2INDX	PE091098	1	1	5	0
R2INDX	PE091098	2	7	6	0
R2INDX	PE091098	3	5	6	0
R2INDX	PE091099	1	44	6	1
R2INDX	PE091100	1	44	6	1
R2INDX	PE091101	1	46	12	1
R2INDX	PE091101	2	44	12	1
R2INDX	PE091102	1	1	6	1
R2INDX	PE091102	2	44	6	1
R2INDX	PE091102	3	2	1	0
R2INDX	PE091103	1	44	6	1
R2INDX	PE101001	1	1	5	1
R2INDX	PE101001	2	44	6	1
R2INDX	PE101001	3	2	6	0
R2INDX	PE101002	1	1	5	1
R2INDX	PE101002	2	44	9	1
R2INDX	PE101002	3	2	1	1
R2INDX	PE101002	4	12	1	1
R2INDX	PE101003	1	1	5	1
R2INDX	PE101003	2	44	12	1
R2INDX	PE101003	3	12	12	1
R2INDX	PE101003	4	2	1	1
R2INDX	PE101004	1	1	5	1
R2INDX	PE101004	2	2	1	1
R2INDX	PE101004	3	44	1	1
R2INDX	PE101005	1	1	5	1
R2INDX	PE101005	2	12	1	1
R2INDX	PE101005	3	2	1	1
R2INDX	PE101005	4	44	1	1
R2INDX	PE101005	5	46	1	1
R2INDX	PE101006	1	1	9	1
R2INDX	PE101006	2	44	13	1
R2INDX	PE101006	3	46	1	1
R2INDX	PE101006	4	2	1	1
R2INDX	PE101007	1	1	5	1
R2INDX	PE101007	2	44	5	1
R2INDX	PE101007	3	23	5	0
R2INDX	PE101007	4	12	5	1
R2INDX	PE101008	1	1	5	1
R2INDX	PE101008	2	2	1	1
R2INDX	PE101008	3	44	6	1
R2INDX	PE101009	1	1	5	0
R2INDX	PE101009	2	2	1	0
R2INDX	PE101009	3	12	6	1
R2INDX	PE101009	4	45	11	1
R2INDX	PE101010	1	1	5	1
R2INDX	PE101010	2	2	2	1
R2INDX	PE101010	3	12	2	1
R2INDX	PE101010	4	44	2	1
R2INDX	PE101011	1	1	5	0
R2INDX	PE101011	2	44	1	1
R2INDX	PE101011	3	2	1	0
R2INDX	PE101011	4	23	12	1
R2INDX	PE101011	5	12	1	1
R2INDX	PE101012	1	1	5	1
R2INDX	PE101012	2	44	1	1
R2INDX	PE101012	3	2	1	1
R2INDX	PE101012	4	12	1	1
R2INDX	PE101012	5	3	1	1
R2INDX	PE101013	1	1	5	1
R2INDX	PE101013	2	12	2	1
