formno	childid	preid	agepresc	prescdur	presctyp	paypresc	presccre	dayspres	hrspresc	prescvis
R2INDX	PE171079	1	48	2	4	1	3	5	3	1
R2INDX	PE171081	1	36	3	4	1	2	5	5	1
R2INDX	PE171082	1	54	2	4	0	2	5	4	1
R2INDX	PE171083	1	36	2	4	0	3	5	3	1
R2INDX	PE171084	1	36	3	4	1	2	5	3	1
R2INDX	PE171085	1	36	3	4	1	2	5	5	1
R2INDX	PE171086	1	45	3	4	1	2	5	4	1
R2INDX	PE171087	1	36	3	4	0	3	5	4	1
R2INDX	PE171088	1	36	2	4	0	2	3	4	1
R2INDX	PE171089	1	36	3	4	0	2	5	4	1
R2INDX	PE171090	1	48	1	4	1	2	5	3	1
R2INDX	PE171091	1	44	3	4	1	2	5	5	1
R2INDX	PE171092	1	36	1	4	0	2	5	4	1
R2INDX	PE171093	1	48	2	4	1	2	5	3	1
R2INDX	PE171094	1	43	3	4	1	3	5	4	1
R2INDX	PE171095	1	58	3	4	1	2	5	4	1
R2INDX	PE171096	1	36	3	4	1	2	5	5	1
R2INDX	PE171098	1	36	2	4	1	2	5	5	1
R2INDX	PE171099	1	48	2	4	0	2	5	5	1
R2INDX	PE171100	1	36	3	4	0	2	5	5	1
R2INDX	PE171101	1	36	3	4	0	3	5	5	1
R2INDX	PE171102	1	24	3	4	0	3	5	5	1
R2INDX	PE171103	1	36	2	4	0	2	5	4	1
R2INDX	PE171104	1	36	3	4	1	1	5	4	1
R2INDX	PE171105	1	36	3	4	0	2	5	4	1
R2INDX	PE171106	1	36	3	4	1	3	5	4	1
R2INDX	PE181001	1	38	2	4	1	2	5	4	1
R2INDX	PE181002	1	36	3	4	0	2	5	4	1
R2INDX	PE181003	1	48	2	4	1	2	5	4	1
R2INDX	PE181004	1	50	2	4	1	2	5	5	1
R2INDX	PE181005	1	56	2	4	1	2	5	4	1
R2INDX	PE181006	1	48	3	4	1	2	5	4	1
R2INDX	PE181007	1	47	3	4	1	2	5	3	1
R2INDX	PE181008	1	49	3	4	1	2	5	5	1
R2INDX	PE181009	1	48	2	4	1	2	5	5	1
R2INDX	PE181010	1	55	3	4	1	1	5	3	1
R2INDX	PE181011	1	36	2	4	0	2	5	9	1
R2INDX	PE181011	2	48	2	4	1	2	5	4	1
R2INDX	PE181012	1	48	2	4	1	2	5	5	1
R2INDX	PE181013	1	35	2	4	1	2	5	3	1
R2INDX	PE181014	1	48	3	4	1	3	4	5	1
R2INDX	PE181015	1	60	2	4	1	2	5	5	1
R2INDX	PE181016	1	36	2	4	0	3	5	9	1
R2INDX	PE181016	2	60	2	4	1	2	5	6	1
R2INDX	PE181017	1	36	3	4	1	1	5	4	1
R2INDX	PE181018	1	55	2	4	0	3	4	5	1
R2INDX	PE181019	1	48	2	4	1	2	5	5	1
R2INDX	PE181020	1	54	2	4	0	2	4	4	1
R2INDX	PE181021	1	48	2	4	1	4	5	5	1
R2INDX	PE181022	1	36	2	4	0	2	5	8	1
R2INDX	PE181023	1	60	2	4	1	2	5	5	1
R2INDX	PE181024	1	52	2	4	1	2	5	5	1
R2INDX	PE181025	1	38	3	4	1	4	5	3	1
R2INDX	PE181025	2	58	2	4	1	2	5	5	1
R2INDX	PE181026	1	37	3	4	0	2	5	5	1
R2INDX	PE181027	1	36	3	4	1	2	5	4	1
R2INDX	PE181029	1	37	2	4	0	2	5	8	1
R2INDX	PE181030	1	60	2	4	1	2	5	4	1
R2INDX	PE181031	1	48	3	4	1	2	5	4	1
R2INDX	PE181032	1	36	2	4	0	2	5	10	1
R2INDX	PE181033	1	48	3	4	1	3	5	4	1
R2INDX	PE181034	1	48	1	4	1	4	5	5	1
R2INDX	PE181035	1	51	2	4	1	2	5	4	1
R2INDX	PE181036	1	48	3	4	1	3	5	4	1
R2INDX	PE181037	1	44	2	4	0	2	5	5	1
R2INDX	PE181038	1	48	3	4	1	2	5	5	1
R2INDX	PE181039	1	48	2	4	1	3	5	5	1
R2INDX	PE181040	1	36	2	4	1	2	5	5	1
R2INDX	PE181040	2	48	2	4	1	2	5	5	1
R2INDX	PE181041	1	48	2	4	1	2	5	4	1
R2INDX	PE181043	1	42	2	4	1	2	5	3	1
R2INDX	PE181044	1	50	2	4	0	2	5	3	1
R2INDX	PE181045	1	99	2	4	1	2	5	3	1
R2INDX	PE181046	1	47	2	4	0	2	4	5	1
R2INDX	PE181047	1	48	2	4	0	4	5	4	1
R2INDX	PE181048	1	57	2	4	0	2	4	5	1
R2INDX	PE181049	1	36	1	4	1	2	5	3	1
R2INDX	PE181050	1	36	3	4	1	2	5	5	1
R2INDX	PE181051	1	48	2	4	1	2	5	5	1
R2INDX	PE181053	1	47	1	4	1	2	5	5	1
R2INDX	PE181054	1	48	2	4	1	2	5	3	1
R2INDX	PE181055	1	52	2	4	1	3	5	4	1
R2INDX	PE181056	1	36	3	4	1	2	5	4	1
R2INDX	PE181057	1	48	2	4	1	2	5	4	1
R2INDX	PE181058	1	48	2	4	1	2	5	5	1
R2INDX	PE181058	2	60	2	4	1	2	5	5	1
R2INDX	PE181059	1	36	3	4	1	2	4	5	1
R2INDX	PE181060	1	45	3	4	1	2	5	4	1
R2INDX	PE181061	1	36	2	4	0	2	5	5	1
R2INDX	PE181061	2	53	2	4	1	2	5	5	1
R2INDX	PE181062	1	36	3	4	0	2	5	4	1
R2INDX	PE181065	1	48	3	4	0	3	4	5	1
R2INDX	PE181066	1	37	3	4	0	2	4	4	1
R2INDX	PE181067	1	36	2	4	1	3	5	4	1
R2INDX	PE181067	2	54	3	4	1	2	5	5	1
R2INDX	PE181068	1	42	2	4	0	2	4	4	1
R2INDX	PE181068	2	48	2	4	0	2	4	4	1
R2INDX	PE181069	1	55	1	4	0	3	5	4	1
R2INDX	PE181070	1	60	1	4	1	2	5	4	1
R2INDX	PE181071	1	57	2	4	1	3	5	4	1
R2INDX	PE181072	1	56	1	4	0	2	4	5	1
R2INDX	PE181073	1	48	1	4	0	2	5	3	1
R2INDX	PE181074	1	48	3	4	1	2	5	4	1
R2INDX	PE181075	1	36	3	4	0	2	5	5	1
R2INDX	PE181076	1	60	2	4	1	2	5	5	1
R2INDX	PE181077	1	60	2	4	1	2	5	5	1
R2INDX	PE181079	1	36	2	4	0	3	5	8	1
R2INDX	PE181079	2	48	3	4	1	2	5	5	1
R2INDX	PE181080	1	36	3	4	1	2	4	4	1
R2INDX	PE181081	1	38	3	3	1	2	5	3	1
R2INDX	PE181082	1	48	3	4	1	2	5	5	1
R2INDX	PE181083	1	60	2	4	1	2	5	5	1
R2INDX	PE181084	1	50	2	4	1	2	5	3	1
R2INDX	PE181086	1	48	2	4	0	2	5	3	1
R2INDX	PE181087	1	36	3	4	0	2	4	4	1
R2INDX	PE181088	1	37	2	4	0	2	5	8	1
R2INDX	PE181088	2	49	2	4	0	2	4	5	1
R2INDX	PE181089	1	38	3	4	0	3	5	5	1
R2INDX	PE181090	1	48	2	4	1	2	5	3	1
R2INDX	PE181091	1	38	2	4	0	3	5	8	1
R2INDX	PE181091	2	50	2	4	0	2	4	5	1
R2INDX	PE181092	1	48	2	4	1	2	5	5	1
R2INDX	PE181093	1	36	2	4	0	2	5	9	1
R2INDX	PE181093	2	48	3	4	1	2	5	5	1
R2INDX	PE181095	1	36	2	4	0	2	5	9	1
R2INDX	PE181095	2	48	3	4	1	2	5	5	1
R2INDX	PE181096	1	48	2	4	1	4	5	4	1
R2INDX	PE181097	1	48	3	4	1	2	5	4	1
R2INDX	PE181098	1	48	2	4	0	2	5	3	1
R2INDX	PE181099	1	42	2	4	0	2	5	8	1
R2INDX	PE181099	2	54	2	4	0	2	4	5	1
R2INDX	PE181100	1	48	2	4	1	2	5	4	1
R2INDX	PE181101	1	36	3	4	1	2	5	6	1
R2INDX	PE181102	1	39	2	4	0	3	5	8	1
R2INDX	PE181103	1	36	2	4	0	3	5	8	1
R2INDX	PE181103	2	56	2	4	1	2	5	5	1
R2INDX	PE181104	1	49	2	4	0	2	5	8	1
R2INDX	PE181104	2	61	2	4	1	2	5	4	1
R2INDX	PE181105	1	48	2	4	1	2	5	5	1
R2INDX	PE191001	1	48	3	4	1	2	5	4	0
R2INDX	PE191002	1	36	2	4	1	4	5	3	1
R2INDX	PE191002	2	48	2	4	1	2	5	5	1
R2INDX	PE191004	1	48	1	4	1	2	5	4	1
R2INDX	PE191005	1	54	2	4	1	2	5	4	1
R2INDX	PE191006	1	36	2	4	0	2	3	2	1
R2INDX	PE191006	2	48	2	4	1	2	5	4	1
R2INDX	PE191007	1	55	2	1	1	2	5	5	1
R2INDX	PE191008	1	36	3	4	1	3	5	6	1
R2INDX	PE191009	1	36	2	4	1	3	5	4	1
R2INDX	PE191009	2	48	2	1	1	2	5	5	1
R2INDX	PE191010	1	48	2	1	1	1	5	5	1
R2INDX	PE191011	1	36	3	1	1	3	5	5	1
R2INDX	PE191012	1	42	3	4	1	2	5	6	1
R2INDX	PE191013	1	36	3	4	1	2	5	4	1
R2INDX	PE191015	1	48	2	1	1	1	5	4	1
R2INDX	PE191016	1	48	2	4	1	2	5	4	1
R2INDX	PE191017	1	51	2	1	1	1	5	5	1
R2INDX	PE191018	1	45	1	4	1	2	3	4	1
R2INDX	PE191018	2	57	2	4	1	2	5	4	1
R2INDX	PE191019	1	36	3	4	0	2	5	4	1
R2INDX	PE191020	1	36	3	7	1	2	5	4	1
R2INDX	PE191021	1	36	2	4	1	2	5	5	1
R2INDX	PE191022	1	36	2	4	0	2	5	3	1
R2INDX	PE191022	2	46	2	4	0	2	5	4	1
R2INDX	PE191023	1	36	3	1	1	2	5	3	1
R2INDX	PE191024	1	36	1	4	1	3	5	3	1
R2INDX	PE191024	2	48	1	1	1	1	5	5	1
R2INDX	PE191025	1	36	3	4	0	3	5	4	1
R2INDX	PE191026	1	36	2	4	0	4	5	3	1
R2INDX	PE191026	2	48	2	4	1	2	5	4	1
R2INDX	PE191027	1	36	2	4	0	3	5	3	1
R2INDX	PE191027	2	48	2	4	1	3	5	4	1
R2INDX	PE191028	1	48	2	4	1	2	5	4	0
R2INDX	PE191029	1	36	3	4	1	2	5	4	1
R2INDX	PE191030	1	48	3	4	1	2	5	3	1
R2INDX	PE191031	1	45	2	1	1	2	5	4	1
R2INDX	PE191031	2	56	2	1	1	2	5	5	1
R2INDX	PE191032	1	36	3	1	1	2	5	4	1
R2INDX	PE191033	1	42	3	4	1	2	5	5	1
R2INDX	PE191034	1	36	3	4	1	2	5	5	1
R2INDX	PE191035	1	45	3	4	1	2	5	5	0
R2INDX	PE191036	1	36	3	4	1	2	5	3	1
R2INDX	PE191037	1	45	3	4	1	2	5	4	1
R2INDX	PE191038	1	48	2	4	1	2	5	5	1
R2INDX	PE191039	1	58	2	4	1	2	5	5	1
R2INDX	PE191041	1	32	3	4	1	3	5	5	1
R2INDX	PE191042	1	37	3	1	1	2	5	5	1
R2INDX	PE191043	1	36	3	4	0	2	5	3	1
R2INDX	PE191043	2	48	1	4	0	2	5	3	1
R2INDX	PE191044	1	50	2	4	1	2	5	5	1
R2INDX	PE191045	1	36	3	1	1	2	5	5	1
R2INDX	PE191047	1	36	3	4	1	2	5	4	1
R2INDX	PE191048	1	36	3	4	1	2	5	4	1
R2INDX	PE191051	1	48	2	4	1	2	5	4	1
R2INDX	PE191052	1	36	3	4	1	1	5	4	1
R2INDX	PE191053	1	48	2	4	0	3	5	4	1
R2INDX	PE191054	1	36	1	4	1	2	5	3	1
R2INDX	PE191055	1	36	3	4	1	2	5	5	1
R2INDX	PE191056	1	36	3	7	1	2	5	9	1
R2INDX	PE191057	1	48	2	4	1	2	5	4	1
R2INDX	PE191058	1	36	2	4	1	2	5	3	1
R2INDX	PE191058	2	48	3	1	1	2	5	4	1
R2INDX	PE191060	1	36	3	4	1	1	5	5	1
R2INDX	PE191061	1	36	3	4	1	3	5	4	1
R2INDX	PE191062	1	56	2	4	1	3	5	4	1
R2INDX	PE191063	1	41	3	4	1	2	5	4	1
R2INDX	PE191064	1	48	3	4	0	2	5	4	1
R2INDX	PE191065	1	36	3	4	0	2	5	4	1
R2INDX	PE191066	1	45	3	4	0	3	5	3	1
R2INDX	PE191067	1	36	2	4	1	4	5	5	1
R2INDX	PE191067	2	48	3	1	1	2	5	5	1
R2INDX	PE191068	1	51	2	4	1	3	5	5	1
R2INDX	PE191071	1	55	2	4	1	3	5	5	1
R2INDX	PE191072	1	44	1	4	0	2	5	3	1
R2INDX	PE191072	2	56	1	4	1	2	5	4	1
R2INDX	PE191073	1	36	3	4	1	1	5	4	1
R2INDX	PE191074	1	36	2	4	1	2	5	4	1
R2INDX	PE191075	1	48	2	4	1	3	5	4	1
R2INDX	PE191076	1	36	2	4	0	1	5	5	1
R2INDX	PE191077	1	37	3	4	0	2	5	5	1
R2INDX	PE191078	1	36	3	4	0	3	4	5	1
R2INDX	PE191079	1	48	2	4	1	3	5	4	1
R2INDX	PE191080	1	44	3	4	1	2	5	4	1
R2INDX	PE191081	1	31	3	4	1	2	5	5	1
R2INDX	PE191082	1	45	3	4	1	2	5	4	1
R2INDX	PE191083	1	49	2	4	1	2	5	4	1
R2INDX	PE191084	1	36	3	1	1	2	5	5	1
R2INDX	PE191085	1	36	3	4	1	2	5	4	1
R2INDX	PE191086	1	48	2	4	0	2	5	3	1
R2INDX	PE191087	1	40	3	4	1	2	5	4	1
R2INDX	PE191088	1	60	2	4	1	2	5	5	1
R2INDX	PE191089	1	36	3	4	1	3	5	4	1
R2INDX	PE191090	1	42	3	1	1	2	5	5	1
R2INDX	PE191091	1	48	2	4	1	3	5	4	1
R2INDX	PE191092	1	44	3	4	1	2	5	4	1
R2INDX	PE191093	1	41	3	4	1	2	5	4	0
R2INDX	PE191094	1	36	3	4	1	1	5	4	1
R2INDX	PE191095	1	48	2	4	0	2	5	5	1
R2INDX	PE191096	1	48	2	4	1	2	5	4	1
R2INDX	PE191098	1	43	3	4	1	1	5	3	0
R2INDX	PE191099	1	48	2	4	1	4	5	3	1
R2INDX	PE191100	1	48	3	1	1	2	5	4	0
R2INDX	PE191100	2	62	2	4	1	2	5	4	0
R2INDX	PE191101	1	39	1	1	1	2	5	4	1
R2INDX	PE191103	1	48	2	4	1	3	5	4	1
R2INDX	PE191104	1	36	3	1	1	2	5	7	1
R2INDX	PE201002	1	58	3	1	1	2	5	5	1
R2INDX	PE201003	1	48	1	4	0	3	5	4	1
R2INDX	PE201004	1	36	2	1	1	1	5	4	1
R2INDX	PE201004	2	48	2	1	1	1	5	4	1
R2INDX	PE201005	1	55	2	4	1	2	5	4	1
R2INDX	PE201007	1	36	1	4	1	2	5	4	1
R2INDX	PE201007	2	48	1	1	1	3	5	4	1
R2INDX	PE201011	1	48	2	4	1	3	5	4	1
R2INDX	PE201011	2	60	2	1	1	3	5	5	1
R2INDX	PE201012	1	44	3	4	1	2	5	5	1
R2INDX	PE201015	1	36	3	4	1	2	5	5	1
R2INDX	PE201016	1	36	3	4	1	2	5	5	1
R2INDX	PE201016	2	48	2	2	1	2	5	4	1
R2INDX	PE201018	1	48	3	4	0	3	3	4	1
R2INDX	PE201021	1	48	2	4	1	2	5	4	1
R2INDX	PE201022	1	48	3	4	0	2	5	5	1
R2INDX	PE201023	1	48	2	4	1	3	5	3	1
R2INDX	PE201024	1	48	3	1	1	3	5	5	0
R2INDX	PE201025	1	48	3	4	1	2	5	3	1
R2INDX	PE201027	1	36	2	4	1	3	5	4	0
R2INDX	PE201027	2	60	2	4	1	2	5	4	1
R2INDX	PE201028	1	48	1	1	1	2	5	4	1
R2INDX	PE201029	1	48	2	4	1	2	5	4	1
R2INDX	PE201030	1	48	1	4	0	2	5	7	1
R2INDX	PE201034	1	60	2	4	1	3	5	5	1
R2INDX	PE201035	1	61	1	1	1	2	5	5	1
R2INDX	PE201036	1	52	2	1	1	2	5	4	1
R2INDX	PE201038	1	60	2	1	1	2	5	5	1
R2INDX	PE201042	1	58	2	4	1	2	3	4	1
R2INDX	PE201044	1	60	2	4	1	3	5	4	1
R2INDX	PE201049	1	48	2	4	1	2	5	4	1
R2INDX	PE201051	1	48	3	4	1	4	5	4	1
R2INDX	PE201054	1	60	1	4	1	2	5	4	1
R2INDX	PE201057	1	48	3	4	1	2	5	5	1
R2INDX	PE201059	1	48	2	1	1	1	5	5	1
R2INDX	PE201060	1	48	2	4	1	2	5	3	1
R2INDX	PE201061	1	36	2	4	0	2	5	5	0
R2INDX	PE201061	2	48	2	4	1	2	5	5	1
R2INDX	PE201062	1	54	2	1	1	2	5	4	1
R2INDX	PE201065	1	59	2	4	1	3	5	5	1
R2INDX	PE201066	1	43	3	4	1	2	5	4	1
R2INDX	PE201067	1	48	3	4	1	3	5	5	1
R2INDX	PE201068	1	48	3	4	1	2	5	5	1
R2INDX	PE201069	1	55	2	4	1	2	5	4	1
R2INDX	PE201070	1	48	1	4	1	3	5	4	1
R2INDX	PE201072	1	48	3	4	1	3	5	5	1
R2INDX	PE201074	1	48	1	4	1	2	5	4	1
R2INDX	PE201075	1	48	3	1	1	3	5	3	1
R2INDX	PE201076	1	60	2	4	1	2	5	4	1
R2INDX	PE201077	1	58	2	4	1	2	5	6	1
R2INDX	PE201078	1	48	1	4	1	2	5	4	1
R2INDX	PE201079	1	38	2	4	0	2	5	6	1
R2INDX	PE201080	1	48	3	4	0	2	5	4	1
R2INDX	PE201081	1	36	2	4	0	2	5	3	1
R2INDX	PE201081	2	48	2	4	0	2	5	3	1
R2INDX	PE201083	1	42	3	4	1	3	5	3	1
R2INDX	PE201085	1	48	2	4	1	2	5	4	1
R2INDX	PE201086	1	36	3	4	1	3	5	4	1
R2INDX	PE201087	1	46	3	4	1	3	5	4	0
R2INDX	PE201088	1	56	2	4	1	2	5	4	1
R2INDX	PE201091	1	48	3	4	1	3	5	4	1
R2INDX	PE201092	1	60	2	4	1	3	5	3	1
R2INDX	PE201093	1	60	2	4	1	2	5	5	1
R2INDX	PE201097	1	48	2	4	1	2	5	6	1
R2INDX	PE201098	1	56	1	1	1	2	5	5	1
R2INDX	PE201099	1	46	2	4	0	2	5	5	1
R2INDX	PE201099	2	58	2	1	1	2	5	5	1
R2INDX	PE201100	1	59	2	4	1	2	5	5	1
