childid	passid	passet	numpass	valpass	decpass
PE121030	3	33	1	200	80
PE121030	4	33	1	30	80
PE121030	5	24	1	100	80
PE121030	6	30	3	60	80
PE121031	1	34	1	9000	1
PE121034	1	3	1	100	1
PE121035	1	38	2	250	80
PE121037	1	33	1	150	2
PE121037	2	33	1	200	2
PE121037	3	36	1	1150	2
PE121043	1	33	2	50	1
PE121043	2	30	1	100	1
PE121043	3	40	1	30	1
PE121043	4	33	1	20	1
PE121043	5	33	6	180	2
PE121043	6	39	1	60	2
PE121044	1	33	3	25	2
PE121046	1	33	1	37	2
PE121047	1	40	2	50	9
PE121047	2	26	1	300	9
PE121047	3	33	5	10	9
PE121048	1	33	1	30	1
PE121048	2	33	1	10	1
PE121048	3	33	1	8	1
PE121048	4	33	10	2	1
PE121048	5	33	2	5	1
PE121049	1	33	0	 	 
PE121050	1	38	1	8	1
PE121053	1	33	1	50	2
PE121054	1	34	0	 	 
PE121055	1	40	1	10	2
PE121055	2	33	3	15	2
PE121055	3	18	2	20	2
PE121055	4	30	1	150	2
PE121055	5	33	15	15	2
PE121055	6	33	20	5	2
PE121058	1	33	48	1.5	2
PE121059	1	33	1	120	2
PE121059	2	36	1	300	2
PE121059	3	33	2	450	1
PE121061	1	1	1	2880	1
PE121062	1	29	0	 	 
PE121062	2	22	0	 	 
PE121063	0	37	0	 	 
PE121065	1	40	2	10	10
PE121065	2	33	1	15	10
PE121065	3	33	8	10	10
PE121065	4	33	1	25	10
PE121066	1	39	2	80	80
PE121067	1	33	1	1500	17
PE121067	2	18	1	50	17
PE121067	3	33	1	90	17
PE121069	1	33	1	300	2
PE121069	2	33	1	60	2
PE121070	1	22	1	1260	1
PE121070	2	33	1	700	1
PE121070	3	33	96	18	1
PE121070	4	40	2	10	1
PE121070	5	33	1	40	1
PE121070	6	33	4	4	1
PE121070	7	33	4	12	2
PE121070	8	33	4	200	2
PE121070	9	33	2	50	2
PE121070	10	33	2	100	2
PE121070	11	33	1	170	2
PE121070	12	33	1	70	2
PE121070	13	33	1	100	2
PE121071	1	33	3	185	80
PE121072	1	22	15	1500	80
PE121072	2	29	3	3500	80
PE121072	3	33	1	1800	80
PE121073	1	34	1	 	90
PE121073	2	33	1	6	7
PE121074	1	33	0	 	 
PE121074	2	22	0	 	 
PE121074	3	29	0	 	 
PE121074	4	33	0	 	 
PE121075	1	33	11	65	80
PE121076	1	33	0	 	1
PE121076	2	33	0	 	1
PE121076	3	33	0	 	1
PE121078	1	33	1	6	2
PE121083	1	33	1	130	80
PE121083	2	33	0	 	80
PE121084	1	33	1	20	2
PE121084	2	33	800	7	2
PE121086	1	33	60	20	1
PE121086	2	33	4	5	1
PE121086	3	33	10	30	1
PE121086	4	33	0	 	 
PE121086	5	40	2	15	1
PE121086	6	33	2	15	1
PE121088	1	22	2	100	80
PE121089	1	3	1	20	1
PE121089	2	40	1	5	1
PE121091	1	33	2	10	18
PE121092	1	33	1	3	1
PE121092	2	33	1	3	1
PE121093	1	34	0	 	 
PE121094	1	37	2	4500	2
PE121098	1	18	2	10	1
PE121098	2	40	2	15	1
PE121098	3	33	1	20	2
PE121098	4	36	1	1500	2
PE121101	1	33	2	20	2
PE121101	2	33	4	15	2
PE121101	3	33	1	150	2
PE121101	4	30	1	256	2
PE121101	5	33	1	240	2
PE121101	6	33	1	250	2
PE131001	1	36	1	1200	2
PE131001	2	33	1	300	2
PE131001	3	33	1	100	2
PE131001	4	33	1	300	2
PE131001	5	33	2	450	2
PE131002	1	33	4	700	1
PE131003	0	34	1	7000	1
PE131005	1	34	0	 	 
PE131007	1	37	0	 	 
PE131009	1	33	1	80	1
PE131009	2	40	1	2	1
PE131009	3	33	3	50	1
PE131009	4	33	6	5	1
PE131009	5	33	1	5	1
PE131011	1	33	1	70	2
PE131013	1	33	1	3500	3
PE131013	2	33	1	9000	3
PE131013	3	34	1	3500	3
PE131013	4	33	1000	10	3
PE131013	5	33	8	400	3
PE131014	1	35	9	1000	80
PE131014	2	33	1	60	80
PE131016	1	39	1	40	1
PE131016	2	33	3	10	1
PE131016	3	36	1	200	1
PE131016	4	39	1	50	4
PE131018	1	33	1	100	1
PE131018	2	33	2	18	1
PE131018	3	33	1	30	1
PE131018	4	33	1	35	1
PE131019	1	40	1	10	1
PE131019	2	33	1	10	1
PE131023	1	33	2	100	1
PE131023	2	33	2	30	1
PE131023	3	33	2	150	1
PE131023	4	36	1	150	1
PE131028	1	33	1	60	1
PE131028	2	33	1	17	1
PE131030	1	37	1	1500	2
PE131030	2	33	1	10	1
PE131030	3	33	5	10	1
PE131030	4	33	10	2	1
PE131030	5	33	10	1	1
PE131030	6	33	1	5	1
PE131030	7	39	1	35	3
PE131030	8	33	3	3	3
PE131030	9	33	1	30	3
PE131031	1	37	1	5000	6
PE131032	1	34	0	 	1
PE131038	1	33	1	100	1
PE131038	2	30	1	200	1
PE131038	3	33	1	500	1
PE131038	4	33	1	500	1
PE131038	5	33	3	20	1
PE131038	6	33	4	10	1
PE131040	1	34	0	 	 
PE131041	1	33	1	120	3
PE131041	2	33	1	100	3
PE131041	3	33	1	50	3
PE131042	1	33	3	1200	3
PE131042	2	33	1	80	3
PE131042	3	33	2	35	3
PE131042	4	33	3	40	3
PE131042	5	33	7	22	3
PE131042	6	36	1	50	3
PE131045	1	33	1	100	1
PE131045	2	33	1	20	1
PE131045	3	30	1	80	1
PE131045	4	33	1	30	1
PE131045	5	40	1	10	1
PE131045	6	33	1	10	1
PE131049	1	39	1	25	80
PE131049	2	33	4	50	80
PE131049	3	33	2	20	80
PE131049	4	33	4	2	80
PE131050	1	34	1	63600	1
PE131050	2	34	3	9300	1
PE131052	1	38	0	 	 
PE131054	1	22	1	1500	1
PE131056	1	37	1	2000	1
PE131060	1	24	0	 	 
PE131060	2	33	0	 	 
PE131060	3	26	0	 	 
PE131063	1	34	1	9000	1
PE131064	1	3	1	100	4
PE131064	2	18	4	20	6
PE131064	3	40	2	50	6
PE131064	4	20	2	60	6
PE131067	1	33	1	15	80
PE131067	2	33	1	8	80
PE131067	3	33	1	50	80
PE131070	1	37	1	3000	2
PE131071	1	39	1	50	1
PE131071	2	36	1	800	1
PE131073	1	37	1	3200	17
PE131074	1	33	0	 	1
PE131078	1	33	1	200	2
PE131078	2	33	2	3	2
PE131078	3	33	1	2	2
PE131078	4	33	1	2	2
PE131078	5	37	1	1500	1
PE131079	1	25	1	1000	80
PE131079	2	33	2	500	80
PE131080	1	34	0	 	 
PE131081	1	33	4	18	4
PE131081	2	33	4	10	4
PE131081	3	33	3	5	4
PE131081	4	33	5	80	4
PE131081	5	33	3	30	4
PE131083	1	33	3	6	2
PE131085	1	26	3	1000	2
PE131085	2	33	2	200	2
PE131085	3	30	1	100	2
PE131085	4	33	4	30	2
PE131086	1	33	2	25	1
PE131086	2	33	4	10	1
PE131086	3	33	8	2	1
PE131086	4	33	1	5	1
PE131088	1	33	1	120	4
PE131089	1	33	1	60	6
PE131089	2	33	10	10	6
PE131089	3	33	1	30	6
PE131089	4	33	1	70	6
PE131089	5	33	1	80	6
PE131089	6	36	1	120	6
PE131091	1	18	1	7	1
PE131091	2	3	2	30	1
PE131091	3	33	1	5	1
PE131091	4	33	1	20	1
PE131091	5	33	1	3	1
PE131091	6	33	1	50	1
PE131093	1	33	5	.5	1
PE131093	2	22	1	40	1
PE131094	1	39	1	60	2
PE131094	2	33	5	2	2
PE131094	3	33	7	2	2
PE131094	4	33	2	1	2
PE131094	5	33	4	1	2
PE131094	6	33	1	1	2
PE131096	1	34	0	 	 
PE131097	1	33	1	30	1
PE131098	1	33	1	15	1
PE131098	2	18	2	10	1
PE131099	1	33	7	30	4
PE131100	1	33	1	70	1
PE131100	2	33	1	1	1
PE131100	3	33	2	1	1
PE131100	4	33	2	1	1
PE131100	5	33	5	1	1
PE131100	6	33	1	3	1
PE131101	1	34	0	 	 
PE131101	2	33	1	200	1
PE131101	3	33	1	50	2
PE131101	4	33	6	1	2
PE131101	5	33	1	2	2
PE131102	1	25	1	1902	80
PE141001	1	34	0	 	 
PE141003	1	18	1	10	1
PE141003	2	40	1	5	1
PE141003	3	33	1	2	1
PE141003	4	33	1	6	1
PE141005	1	34	2	20000	5
PE141006	1	29	1	400	1
PE141006	2	33	1	200	1
PE141006	3	33	1	400	1
PE141007	1	37	1	5120	1
PE141008	1	34	0	 	 
PE141013	1	30	1	20	1
PE141013	2	30	1	5	1
PE141016	1	34	0	 	 
PE141019	1	37	1	2500	1
PE141021	1	30	1	 	1
PE141021	2	33	2	 	1
PE141023	1	22	1	150	2
PE141024	1	33	1	3960	2
PE141024	2	33	1	1650	2
PE141024	3	39	1	1155	2
PE141024	4	33	1	25000	2
PE141025	1	33	1	100	80
PE141025	2	33	1	3	1
PE141025	3	33	2	5	1
PE141025	4	33	1	10	1
PE141025	5	40	1	10	1
PE141025	6	40	1	10	1
PE141026	1	33	1	100	1
PE141026	2	33	1	30	1
PE141027	1	3	1	100	1
PE141027	2	18	6	30	1
PE141029	1	40	3	4	3
PE141029	2	33	2	10	3
PE141029	3	33	3	12	3
PE141030	1	3	1	80	1
PE141030	2	18	4	100	1
PE141030	3	33	50	2000	1
PE141033	1	33	1	50	3
PE141033	2	33	1	200	2
PE141033	3	8	0	 	 
PE141034	1	36	1	100	1
PE141035	1	30	1	60	1
PE141035	2	33	1	80	1
PE141035	3	33	1	50	1
PE141039	1	38	1	250	1
PE141039	2	33	1	30	2
PE141040	1	33	1	7	9
PE141040	2	33	1	170	9
PE141040	3	33	1	90	9
PE141040	4	34	1	9000	80
PE141041	1	36	1	300	2
PE141041	2	33	1	200	2
PE141042	1	33	1	57000	3
PE141042	2	33	1	25600	3
PE141042	3	33	1	16000	3
PE141042	4	33	2	6400	3
PE141042	5	33	1	1600	3
PE141042	6	33	1	960	3
PE141046	1	37	1	4200	1
PE141049	1	34	0	 	 
PE141053	1	34	1	8000	1
PE141053	2	39	1	640	2
PE141054	1	34	1	9570	1
PE141056	1	34	1	9600	1
PE141058	1	35	2	1500	80
PE141059	1	33	1	5	2
PE141059	2	33	1	2	2
PE141064	1	33	4	80	2
PE141064	2	33	1	100	2
PE141064	3	33	1	100	2
PE141066	1	33	2	100	1
PE141066	2	33	2	160	1
PE141067	1	34	1	16000	1
PE141069	1	35	2	957	80
PE141070	1	37	1	200	2
PE141070	2	33	1	200	2
PE141071	1	33	2	50	2
PE141073	1	26	2	350	1
PE141073	2	30	2	200	1
PE141073	3	33	1	300	1
PE141073	4	40	3	10	1
PE141073	5	24	1	300	1
PE141074	1	34	1	16500	2
PE141074	2	33	1	800	1
PE141076	1	34	0	 	 
PE141076	2	18	2	10	4
PE141076	3	33	1	8	4
PE141076	4	20	1	13	4
PE141076	5	40	1	10	4
PE141077	1	24	0	 	 
PE141077	2	40	0	 	 
PE141078	1	33	1	50	2
PE141079	1	35	1	1264	1
PE141079	2	25	3	887	1
PE141079	3	33	1	200	2
PE141081	1	33	1	20	1
PE141081	2	33	1	1	1
PE141081	3	33	2	1	1
PE141081	4	33	3	3	1
PE141081	5	40	2	4	1
PE141081	6	40	2	4	1
PE141082	1	34	0	 	 
PE141083	1	34	1	12720	1
PE141086	1	33	1	200	2
PE141088	1	34	0	 	 
PE141091	1	38	1	80	3
PE141092	1	33	2	2300	6
PE141092	2	29	3	2900	6
PE141092	3	33	1	3000	6
PE141092	4	33	1	9900	6
PE141092	5	33	2	1300	6
PE141093	1	32	1	18000	1
PE141093	2	26	1	4500	1
PE141093	3	33	1	60	1
PE141093	4	33	1	10000	1
PE141094	1	33	1	800	80
PE141094	2	18	6	10	1
PE141094	3	19	3	10	1
PE141094	4	20	2	10	1
PE141096	1	36	1	450	2
PE141097	1	34	0	 	 
PE141099	1	18	6	25	17
PE141099	2	8	2	100	17
PE141099	3	20	2	50	17
PE141099	4	3	1	100	17
PE141100	1	37	2	8000	2
PE141102	1	33	1	40	1
PE151001	1	19	2	5	2
PE151001	2	18	2	10	2
PE151001	3	21	1	3	2
PE151001	4	21	1	7	2
PE151001	5	37	1	1500	1
PE151003	1	18	3	20	2
PE151003	2	19	1	8	2
PE151003	3	20	1	15	2
PE151004	1	33	2	1500	1
PE151004	2	33	3	200	1
PE151005	1	19	3	10	7
PE151005	2	18	5	25	7
PE151005	3	20	1	20	7
PE151006	1	19	8	7	1
PE151006	2	18	4	25	1
PE151006	3	8	1	220	1
PE151006	4	33	2	5000	1
PE151006	5	21	1	20	1
PE151007	1	36	1	800	80
PE151007	2	33	1	300	80
PE151009	1	8	1	30	1
PE151009	2	9	1	20	1
PE151009	3	18	2	25	1
PE151009	4	19	1	10	1
PE151009	5	33	1	1200	1
PE151009	6	37	1	2800	1
PE151010	1	19	5	5	1
PE151010	2	18	4	10	1
PE151011	1	33	1	500	2
PE151011	2	33	1	100	2
PE151011	3	18	7	20	1
PE151011	4	19	5	7	1
PE151012	1	18	4	18	1
PE151014	1	19	8	3	1
PE151014	2	18	9	5	1
PE151014	3	20	2	5	1
PE151014	4	37	2	7000	80
PE151015	1	18	5	20	2
PE151015	2	19	1	5	2
PE151016	1	19	4	5	1
PE151016	2	18	3	12	1
PE151016	3	21	1	6	1
PE151017	1	33	5	12	3
PE151018	1	18	2	13	1
PE151018	2	19	1	10	1
PE151018	3	20	1	10	1
PE151019	1	18	8	5	80
PE151019	2	19	7	3	80
PE151019	3	21	5	2	80
PE151019	4	21	2	5	80
PE151020	1	18	4	27.5	1
PE151020	2	19	5	10	1
PE151020	3	21	1	10	1
PE151021	1	19	7	12	1
PE151021	2	18	9	30	1
PE151022	1	19	3	10	80
PE151022	2	21	4	5	80
PE151022	3	18	2	15	80
PE151023	1	12	6	8	1
PE151023	2	18	5	7	1
PE151023	3	20	2	10	1
PE151024	1	21	2	10	1
PE151024	2	18	1	15	1
PE151024	3	18	1	10	1
PE151024	4	19	2	5	1
PE151026	1	19	2	10	1
PE151026	2	18	4	13	1
PE151027	1	19	3	15	2
PE151027	2	18	3	18	2
PE151027	3	21	1	150	2
PE151028	1	19	2	12	17
PE151028	2	20	2	10	17
PE151029	1	19	2	5	80
PE151029	2	18	2	5	80
PE151029	3	21	1	5	80
PE151029	4	20	1	5	80
PE151029	5	21	1	5	80
PE151030	1	19	4	7.5	1
PE151030	2	18	2	15	1
PE151030	3	21	1	5	1
PE151031	1	18	5	10	3
PE151031	2	19	4	7.5	3
PE151032	1	19	1	9	1
PE151032	2	18	1	20	1
PE151032	3	21	1	20	1
PE151033	1	19	6	3	13
PE151033	2	19	6	2	13
PE151033	3	18	2	2	13
PE151033	4	6	2	5	13
PE151033	5	21	2	4	13
PE151033	6	20	1	4	13
PE151034	1	19	2	3	1
PE151034	2	18	6	10	1
PE151035	1	18	6	10	1
PE151035	2	19	6	3	1
PE151035	3	20	1	5	1
PE151035	4	18	2	5	1
PE151035	5	21	2	1	1
PE151036	1	19	3	8	1
PE151036	2	20	1	15	1
PE151036	3	18	2	15	1
PE151037	1	18	2	25	2
PE151037	2	19	2	7	2
PE151037	3	20	1	28	2
PE151037	4	21	1	35	2
PE151040	1	36	1	300	2
PE151041	1	19	6	1	1
PE151041	2	18	4	3	1
PE151041	3	20	1	3	1
PE151042	1	18	3	10	2
PE151042	2	19	4	8	2
PE151042	3	21	1	8	2
PE151043	1	19	5	8	1
PE151043	2	18	3	15	1
PE151043	3	21	1	10	1
PE151043	4	36	1	500	2
PE151044	1	33	2	80	1
PE151044	2	24	1	100	1
PE151044	3	33	2	70	1
PE151044	4	8	3	100	4
PE151044	5	18	5	10	4
PE151045	1	18	4	23	1
PE151045	2	19	2	7.5	1
PE151045	3	21	2	8	1
PE151046	1	18	2	25	1
PE151046	2	19	1	8	1
PE151046	3	20	1	15	1
PE151047	1	30	1	16	1
PE151047	2	33	1	5	1
PE151047	3	19	1	8	2
PE151047	4	18	2	12.5	2
PE151048	1	18	5	20	1
PE151048	2	19	6	8	1
PE151048	3	21	6	10	1
PE151048	4	18	1	18	1
PE151050	1	21	15	2.5	1
PE151050	2	19	2	8	1
PE151050	3	18	2	10	1
PE151051	1	18	10	10	1
PE151051	2	19	4	3	1
PE151051	3	8	1	120	1
PE151051	4	20	3	15	1
PE151051	5	13	1	2500	1
PE151061	1	18	8	12	1
PE151061	2	18	1	10	1
PE151061	3	19	5	7	1
PE151062	1	18	3	5	19
PE151062	2	19	2	2	19
PE151062	3	20	1	4	19
PE151063	1	19	4	3	1
PE151063	2	18	2	8	1
PE151063	3	18	1	12	1
PE151063	4	21	1	5	1
PE151063	5	20	1	15	1
PE151063	6	21	1	10	1
PE151064	1	19	4	5	1
PE151064	2	18	4	15	1
PE151064	3	21	1	5	1
PE151064	4	21	1	5	1
PE151064	5	8	1	180	1
PE151065	1	19	1	10	1
PE151065	2	18	1	15	1
PE151066	1	26	1	300	1
PE151066	2	33	1	300	1
PE151066	3	33	1	150	1
PE151066	4	24	1	250	1
PE151067	1	19	2	10	80
PE151068	1	35	1	1500	80
PE151070	1	19	3	5	1
PE151070	2	18	2	10	1
PE151070	3	20	1	20	1
PE151070	4	18	1	20	1
PE151071	1	19	1	5	1
PE151071	2	18	1	10	1
PE151072	1	18	5	16	80
PE151072	2	19	3	12	80
PE151072	3	20	1	20	80
PE151073	1	8	1	30	16
PE151073	2	18	3	25	16
PE151073	3	19	1	10	16
PE151073	4	20	1	8	16
PE151073	5	22	1	100	17
PE151073	6	33	1	160	17
PE151074	1	18	13	16	1
PE151074	2	19	6	8	1
PE151074	3	21	2	8	1
PE151075	1	8	1	230	1
PE151075	2	18	3	15	1
PE151075	3	19	1	7	1
PE151075	4	20	1	25	1
PE151079	1	22	1	1200	1
PE151079	2	33	1	1500	1
PE151079	3	33	2	100	2
PE151080	1	18	2	10	1
PE151080	2	19	1	5	1
PE151082	1	19	2	6	80
PE151082	2	18	6	17	80
PE151082	3	18	4	19	80
PE151083	1	8	1	200	1
PE151083	2	18	3	10	1
PE151083	3	19	3	8	1
PE151083	4	21	3	12	1
PE151083	5	36	1	1000	1
PE151083	6	33	1	700	1
PE151084	1	18	3	13	2
PE151084	2	19	1	15	2
PE151084	3	20	1	10	2
PE151086	1	19	2	8	1
PE151086	2	18	2	23.5	1
PE151086	3	21	1	38	1
PE151086	4	21	1	9.5	1
PE151087	1	19	1	6	2
PE151087	2	18	12	16	2
PE151087	3	21	1	8	2
PE151087	4	21	1	900	2
PE151088	1	19	5	10	1
PE151088	2	18	3	12	1
PE151088	3	18	1	15	1
PE151088	4	21	1	18	1
PE151088	5	20	1	10	1
PE151089	1	36	1	1200	4
PE151089	2	33	1	300	4
PE151089	3	19	20	8	4
PE151089	4	18	3	18	4
PE151089	5	20	4	35	4
PE151090	1	19	2	5	1
PE151090	2	18	1	15	1
PE151090	3	33	150	30	1
PE151090	4	33	1	300	1
PE151090	5	33	1	100	1
PE151090	6	33	2	20	1
PE151091	1	19	4	7.5	3
PE151091	2	21	1	7.5	3
PE151091	3	18	7	35	3
PE151091	4	21	3	60	3
PE151091	5	21	4	45	3
PE151092	1	18	4	14	1
PE151092	2	19	1	7	1
PE151092	3	20	1	18	1
PE151094	1	18	4	13	1
PE151094	2	19	1	10	1
PE151094	3	20	2	10	1
PE151094	4	21	1	10	1
PE151095	1	19	5	7	2
PE151095	2	18	5	21	2
PE151095	3	21	1	7.5	2
PE151095	4	20	1	28	2
PE151095	5	18	5	25	2
PE151096	1	19	2	8	1
PE151096	2	20	2	10	1
PE151096	3	18	2	12	1
PE151097	1	19	7	7	1
PE151097	2	18	5	14	1
PE151097	3	20	3	22	1
PE151097	4	8	1	120	1
PE151098	1	3	1	100	1
PE151098	2	8	1	240	1
PE151098	3	18	3	20	1
PE151098	4	19	1	8	1
PE151098	5	20	1	25	1
PE151099	1	18	2	10	16
PE151099	2	19	2	5	16
PE151099	3	21	3	3	16
PE151099	4	21	7	5	16
PE151100	1	19	15	8	1
PE151100	2	21	4	15	1
PE151100	3	18	10	18	1
PE151100	4	21	3	50	1
PE151100	5	13	1	2000	1
PE151100	6	21	1	1000	1
PE151101	1	19	5	10	1
PE151101	2	18	6	11	1
PE151101	3	21	1	5	1
PE151102	1	34	0	 	 
PE151103	1	3	1	120	1
PE151103	2	18	10	20	1
PE151103	3	19	4	8	1
PE151103	4	20	1	18	1
PE151103	5	21	1	7	1
PE151104	1	20	1	8	1
PE151104	2	18	2	10	1
PE151104	3	19	3	5	1
PE151104	4	6	1	10	1
PE151104	5	21	1	5	1
PE151105	1	19	4	7	1
PE151105	2	18	6	18	1
PE151105	3	18	6	20	1
PE151105	4	21	2	16	1
PE151105	5	21	2	7	1
PE151106	1	18	5	10	1
PE151106	2	18	5	15	1
PE151106	3	20	1	25	1
PE151106	4	21	2	7.5	1
PE151106	5	19	5	7.5	1
PE151108	1	18	5	20	1
PE151108	2	19	5	6	1
PE151108	3	21	2	6	1
PE151108	4	20	1	15	1
PE151108	5	18	1	10	1
PE151109	1	18	2	25	1
PE151109	2	19	1	8	1
PE151109	3	20	1	10	1
PE151110	1	8	1	35	1
PE151110	2	18	4	14	1
PE151110	3	19	1	10	1
PE151110	4	20	1	10	1
PE151111	1	19	4	7.5	1
PE151111	2	18	2	18	1
PE151111	3	21	1	7	1
PE151112	1	19	3	5	1
PE151112	2	20	1	12	1
PE151112	3	18	2	10	1
PE151112	4	21	1	6	1
PE161001	1	18	2	10	5
PE161002	1	8	0	 	 
PE161002	2	18	3	25	1
PE161002	3	20	1	15	1
PE161002	4	33	2	10	1
PE161002	5	3	0	 	 
PE161003	1	18	1	5	1
PE161003	2	3	1	40	1
PE161004	1	18	4	20	1
PE161004	2	5	2	20	1
PE161004	3	8	1	50	1
PE161004	4	20	1	5	1
PE161004	5	9	2	4	1
PE161006	1	21	1	20	1
PE161006	2	5	1	10	1
PE161006	3	18	3	6	1
PE161006	4	19	1	5	1
PE161006	5	13	2	4000	1
PE161007	1	18	4	15	1
PE161007	2	19	2	25	1
PE161009	1	5	0	 	 
PE161009	2	18	2	30	1
PE161011	1	18	7	18	1
PE161011	2	18	2	30	1
PE161011	3	20	2	25	1
PE161012	1	18	2	20	1
PE161012	2	9	1	100	1
PE161013	1	5	1	10	1
PE161013	2	7	1	10	1
PE161013	3	9	1	6	1
PE161013	4	18	4	40	1
PE161013	5	20	1	20	1
PE161014	1	18	3	16	1
PE161014	2	20	1	20	1
PE161014	3	9	1	60	1
PE161015	1	3	1	30	80
PE161015	2	5	2	10	1
PE161015	3	7	2	10	1
PE161015	4	18	7	20	80
PE161015	5	20	1	20	80
PE161016	1	18	2	20	3
PE161016	2	18	2	20	3
PE161016	3	6	1	80	3
PE161016	4	19	3	15	3
PE161017	1	18	4	10	3
PE161017	2	6	1	10	3
PE161017	3	20	2	10	3
PE161017	4	21	1	10	3
PE161018	1	18	2	20	1
PE161018	2	5	1	10	1
PE161018	3	21	1	10	1
PE161018	4	20	1	10	1
PE161019	1	18	2	24	16
PE161019	2	6	1	10	16
PE161020	1	18	2	10	1
PE161020	2	3	1	20	1
PE161020	3	20	1	10	1
PE161022	1	18	6	35	1
PE161022	2	40	1	20	1
PE161022	3	5	2	15	1
PE161023	1	18	4	5	1
PE161023	2	8	1	100	1
PE161023	3	19	1	5	1
PE161023	4	20	1	7.5	1
PE161024	1	18	2	30	1
PE161024	2	20	1	35	1
PE161024	3	3	1	140	1
PE161024	4	19	2	36	1
PE161025	1	18	4	20	2
PE161025	2	20	1	30	2
PE161025	3	19	5	8	2
PE161026	1	18	4	5	2
PE161026	2	20	1	2	2
PE161027	1	18	2	12	1
PE161027	2	6	4	30	1
PE161027	3	7	2	30	1
PE161028	1	18	3	10	2
PE161028	2	18	3	10	2
PE161028	3	18	1	10	2
PE161028	4	19	1	15	2
PE161028	5	18	2	20	2
PE161029	1	5	3	30	1
PE161029	2	7	3	20	1
PE161029	3	18	25	30	1
PE161029	4	19	1	10	1
PE161029	5	20	4	10	1
PE161030	1	18	3	20	1
PE161030	2	6	1	50	1
PE161030	3	19	1	15	1
PE161030	4	20	1	30	1
PE161031	1	18	16	25	1
PE161031	2	5	2	38	1
PE161031	3	20	1	35	1
PE161031	4	21	2	2	1
PE161031	5	21	2	25	1
PE161032	1	18	4	20	1
PE161032	2	9	1	10	1
PE161032	3	20	1	10	1
PE161033	1	18	6	20	80
PE161033	2	3	1	30	80
PE161033	3	8	1	200	80
PE161033	4	6	1	15	80
PE161033	5	9	2	60	80
PE161033	6	33	10	120	80
PE161034	1	18	0	 	 
PE161034	2	19	0	 	 
PE161035	1	18	7	13	1
PE161035	2	5	1	10	1
PE161038	1	18	5	30	2
PE161038	2	20	1	5	2
PE161038	3	19	2	5	2
PE161038	4	7	1	50	2
PE161038	5	6	2	50	2
PE161039	1	21	40	1.6	1
PE161039	2	18	2	10	1
PE161040	1	18	6	5	1
PE161040	2	19	2	2	1
PE161041	1	18	6	20	1
PE161041	2	20	1	15	1
PE161041	3	5	1	30	1
PE161043	1	18	2	5	1
PE161043	2	3	1	30	1
PE161043	3	9	1	2	1
PE161043	4	19	1	5	1
PE161043	5	20	1	5	1
PE161045	1	18	8	4	2
PE161045	2	20	3	2	2
PE161045	3	6	2	20	2
PE161046	1	18	2	20	1
PE161046	2	18	1	20	1
PE161046	3	5	1	200	1
PE161047	1	18	6	5	1
PE161047	2	3	1	70	1
PE161049	1	19	1	10	2
PE161051	1	18	2	20	1
PE161051	2	18	1	20	1
PE161052	1	6	1	30	1
PE161052	2	18	9	23	1
PE161052	3	20	1	35	1
PE161052	4	19	1	15	1
PE161053	1	18	20	10	4
PE161053	2	18	20	15	4
PE161053	3	5	5	20	4
PE161053	4	20	7	5	4
PE161054	1	18	3	10	1
PE161054	2	9	1	2	1
PE161054	3	3	1	30	1
PE161054	4	19	2	5	1
PE161055	1	18	1	40	1
PE161055	2	3	1	30	1
PE161055	3	20	1	20	1
PE161056	1	18	3	23	2
PE161056	2	19	2	15	2
PE161056	3	20	2	15	2
PE161056	4	3	0	 	 
PE161057	1	31	1	100	80
PE161057	2	18	6	35	1
PE161057	3	20	1	15	1
PE161057	4	33	1	300	1
PE161057	5	33	1	1200	1
PE161057	6	33	1	600	1
PE161058	1	18	2	85	80
PE161058	2	20	1	5	80
PE161058	3	19	1	5	80
PE161058	4	3	1	50	80
PE161059	1	18	8	5	1
PE161059	2	5	2	10	1
PE161059	3	18	3	10	1
PE161059	4	8	1	15	1
PE161059	5	9	2	5	1
PE161060	1	18	4	10	1
PE161060	2	18	2	10	1
PE161060	3	5	4	15	1
PE161060	4	3	1	40	1
PE161060	5	20	1	30	1
PE161060	6	21	1	30	1
PE161061	1	18	6	5	1
PE161061	2	19	1	10	1
PE161061	3	20	1	10	1
PE161061	4	6	1	30	1
PE161061	5	3	1	60	1
PE161062	1	5	1	 	1
PE161062	2	18	5	35	1
PE161062	3	19	2	15	1
PE161063	1	18	1	4	16
PE161063	2	19	1	5	16
PE161063	3	20	1	3	16
PE161064	1	18	5	65	1
PE161064	2	5	1	10	1
PE161064	3	6	2	20	1
PE161064	4	8	1	100	1
PE161064	5	9	1	50	1
PE161065	1	34	2	25600	80
PE161065	2	18	1	10	80
PE161065	3	18	1	10	80
PE161066	1	3	1	60	1
PE161067	1	20	1	5	1
PE161067	2	18	2	5	1
PE161067	3	19	2	5	1
PE161067	4	5	1	10	1
PE161068	1	18	4	20	1
PE161068	2	18	1	36	1
PE161068	3	5	2	30	1
PE161068	4	20	1	15	1
PE161069	1	18	4	4	1
PE161069	2	5	2	10	1
PE161069	3	18	3	5	1
PE161069	4	19	4	2	1
PE161069	5	20	2	4	1
PE161070	1	26	1	1000	1
PE161071	1	1	0	 	 
PE161071	2	5	1	40	1
PE161071	3	7	1	40	1
PE161071	4	13	0	 	 
PE161071	5	18	5	5	1
PE161071	6	20	2	10	1
PE161072	1	18	4	18	2
