CHILDCODE	FVVLIDR5	FVVALR5	SLVALR5
71035	1	4	4000
71035	2	21	3000
71035	3	24	1000
71035	4	26	1500
71035	5	30	500
71036	1	11	500
71036	2	12	150
71036	3	10	100
71036	4	23	95
71036	5	5	40
71037	1	6	20000
71037	2	4	1500
71037	3	11	700
71037	4	12	400
71037	5	24	300
71038	1	4	500
71038	2	23	150
71038	3	12	100
71038	4	5	50
71038	5	10	50
71039	1	7	5000
71039	2	4	500
71039	3	12	20
71039	4	21	250
71039	5	5	100
71040	1	21	2000
71040	2	4	1500
71040	3	12	800
71040	4	10	250
71040	5	28	200
71041	1	4	2000
71041	2	21	1000
71041	3	11	500
71041	4	26	500
71041	5	24	500
71042	1	7	3000
71042	2	6	1500
71042	3	4	1000
71042	4	21	800
71042	5	25	500
71043	1	12	600
71043	2	11	500
71043	3	26	300
71043	4	4	300
71043	5	5	50
71044	1	11	300
71044	2	4	250
71044	3	24	200
71044	4	25	100
71044	5	22	50
71045	1	11	1000
71045	2	4	1000
71045	3	12	400
71045	4	3	400
71045	5	28	300
71046	1	21	1800
71046	2	11	1200
71046	3	4	800
71046	4	10	600
71046	5	8	210
71047	1	21	5000
71047	2	4	1600
71047	3	11	1500
71047	4	10	1000
71047	5	26	1000
71048	1	11	500
71048	2	26	300
71048	3	8	300
71048	4	23	50
71048	5	4	50
71049	1	21	-77
71049	2	24	2000
71049	3	11	500
71049	4	28	300
71049	5	10	-77
71050	1	4	700
71050	2	11	400
71050	3	12	300
71050	4	10	200
71050	5	5	100
71051	1	7	1000
71051	2	21	700
71051	3	4	400
71051	4	25	150
71051	5	10	100
71052	1	26	500
71052	2	11	400
71052	3	21	400
71052	4	9	100
71052	5	4	50
71053	1	7	2500
71053	2	20	1000
71053	3	4	600
71053	4	21	500
71053	5	11	300
71054	1	4	800
71054	2	25	450
71054	3	23	300
71054	4	5	100
71054	5	10	200
71055	1	21	1500
71055	2	11	1200
71055	3	10	450
71055	4	4	400
71055	5	12	200
71056	1	7	3000
71056	2	21	1000
71056	3	11	800
71056	4	4	800
71056	5	3	600
71057	1	21	1000
71057	2	11	700
71057	3	98	 
71057	4	98	 
71057	5	98	 
71058	1	11	900
71058	2	4	400
71058	3	10	300
71058	4	23	80
71058	5	12	50
71059	1	11	500
71059	2	10	80
71059	3	8	50
71059	4	4	50
71059	5	25	50
71060	1	4	500
71060	2	12	450
71060	3	11	400
71060	4	23	250
71060	5	10	250
71061	1	4	600
71061	2	10	600
71061	3	24	400
71061	4	23	100
71061	5	8	50
71062	1	7	3000
71062	2	4	500
71062	3	26	400
71062	4	12	300
71062	5	25	60
71064	1	21	300
71064	2	4	200
71064	3	98	 
71064	4	98	 
71064	5	98	 
71066	1	3	500
71066	2	4	100
71066	3	10	50
71066	4	25	50
71066	5	12	10
71067	1	6	24000
71067	2	4	600
71067	3	10	200
71067	4	12	150
71067	5	25	100
71068	1	6	60000
71068	2	21	3000
71068	3	11	1000
71068	4	4	800
71068	5	12	300
71069	1	7	2500
71069	2	4	8000
71069	3	21	2000
71069	4	11	700
71069	5	26	700
71070	1	4	1800
71070	2	21	1200
71070	3	24	600
71070	4	3	100
71070	5	12	100
71071	1	21	800
71071	2	4	800
71071	3	11	700
71071	4	12	500
71071	5	10	250
71072	1	29	3500
71072	2	21	3000
71072	3	11	1200
71072	4	26	1000
71072	5	24	800
71073	1	6	25000
71073	2	21	9000
71073	3	4	3500
71073	4	12	2500
71073	5	11	2000
71074	1	11	300
71074	2	4	80
71074	3	10	20
71074	4	22	30
71074	5	12	5
71075	1	4	200
71075	2	23	70
71075	3	98	 
71075	4	98	 
71075	5	98	 
71076	1	21	1000
71076	2	10	1000
71076	3	12	500
71076	4	4	500
71076	5	25	100
71077	1	6	18000
71077	2	4	800
71077	3	21	700
71077	4	11	200
71077	5	8	150
71078	1	4	500
71078	2	11	500
71078	3	21	400
71078	4	24	350
71078	5	12	300
71079	1	24	100000
71079	2	6	70000
71079	3	11	500
71079	4	12	200
71079	5	21	200
71080	1	7	3000
71080	2	4	1000
71080	3	21	800
71080	4	10	250
71080	5	8	40
71081	1	11	1000
71081	2	4	1500
71081	3	24	500
71081	4	5	300
71081	5	23	50
71082	1	21	1500
71082	2	26	1000
71082	3	12	80
71082	4	9	50
71082	5	5	30
71083	1	6	10000
71083	2	4	150
71083	3	10	-77
71083	4	98	 
71083	5	98	 
71084	1	21	1000
71084	2	11	1000
71084	3	24	800
71084	4	8	450
71084	5	10	200
71086	1	21	1500
71086	2	11	1000
71086	3	10	400
71086	4	12	300
71086	5	4	200
71087	1	21	600
71087	2	4	250
71087	3	28	150
71087	4	23	140
71087	5	25	100
71088	1	12	1000
71088	2	4	500
71088	3	21	300
71088	4	11	200
71088	5	28	200
71089	1	4	250
71089	2	10	150
71089	3	25	100
71089	4	23	50
71089	5	12	40
71090	1	7	5000
71090	2	21	4000
71090	3	4	1200
71090	4	10	500
71090	5	12	200
71091	1	7	4000
71091	2	26	2000
71091	3	4	1500
71091	4	11	1000
71091	5	21	800
71092	1	6	30000
71092	2	21	1500
71092	3	4	1000
71092	4	11	700
71092	5	24	500
71093	1	21	3000
71093	2	11	1200
71093	3	4	1000
71093	4	10	300
71093	5	12	100
71094	1	21	1500
71094	2	4	1200
71094	3	11	200
71094	4	25	50
71094	5	23	40
71095	1	4	1200
71095	2	21	1000
71095	3	11	500
71095	4	24	300
71095	5	28	200
71096	1	21	1500
71096	2	4	1000
71096	3	11	800
71096	4	12	400
71096	5	10	200
71097	1	4	500
71097	2	24	400
71097	3	12	200
71097	4	10	100
71097	5	22	90
71098	1	21	2000
71098	2	4	2000
71098	3	12	1500
71098	4	10	1200
71098	5	24	800
71099	1	11	500
71099	2	4	400
71099	3	10	300
71099	4	12	300
71099	5	23	50
71100	1	7	5000
71100	2	11	600
71100	3	12	400
71100	4	3	400
71100	5	24	300
71101	1	6	10000
71101	2	4	2100
71101	3	26	1500
71101	4	24	1000
71101	5	23	300
71102	1	21	1500
71102	2	4	1000
71102	3	11	700
71102	4	24	500
71102	5	26	300
71103	1	4	500
71103	2	10	350
71103	3	12	100
71103	4	23	60
71103	5	9	50
71104	1	6	33000
71104	2	21	7000
71104	3	12	1000
71104	4	11	400
71104	5	3	300
71105	1	10	150
71105	2	4	120
71105	3	12	100
71105	4	23	50
71105	5	5	40
71106	1	4	1200
71106	2	21	900
71106	3	11	900
71106	4	10	800
71106	5	12	400
71109	1	11	1000
71109	2	21	500
71109	3	10	500
71109	4	23	400
71109	5	4	300
81001	1	21	1000
81001	2	26	500
81001	3	11	500
81001	4	4	500
81001	5	12	200
81002	1	24	3000
81002	2	4	2000
81002	3	12	300
81002	4	10	200
81002	5	8	100
81003	1	4	500
81003	2	11	400
81003	3	21	500
81003	4	10	200
81003	5	98	 
81004	1	7	2500
81004	2	4	1500
81004	3	11	1000
81004	4	24	500
81004	5	10	300
81005	1	21	600
81005	2	4	300
81005	3	5	80
81005	4	10	70
81005	5	22	50
81006	1	12	1000
81006	2	4	800
81006	3	24	400
81006	4	21	300
81006	5	26	300
81007	1	21	1000
81007	2	3	600
81007	3	26	600
81007	4	4	600
81007	5	8	200
81008	1	10	400
81008	2	12	200
81008	3	5	100
81008	4	4	100
81008	5	3	60
81009	1	21	2000
81009	2	11	1200
81009	3	4	1200
81009	4	25	300
81009	5	22	100
81010	1	7	3000
81010	2	4	1500
81010	3	21	1200
81010	4	11	1000
81010	5	10	400
81011	1	6	15000
81011	2	3	4000
81011	3	21	3000
81011	4	10	3000
81011	5	26	1000
81012	1	7	1500
81012	2	21	1400
81012	3	11	900
81012	4	12	800
81012	5	24	300
81013	1	4	500
81013	2	21	400
81013	3	12	200
81013	4	10	150
81013	5	28	150
81014	1	24	1000
81014	2	4	500
81014	3	12	500
81014	4	10	150
81014	5	25	100
81015	1	6	10000
81015	2	21	1500
81015	3	11	1200
81015	4	10	1000
81015	5	12	800
81016	1	11	1000
81016	2	4	1000
81016	3	12	500
81016	4	10	500
81016	5	23	100
81017	1	6	8000
81017	2	21	1000
81017	3	11	700
81017	4	12	500
81017	5	4	300
81018	1	12	300
81018	2	10	250
81018	3	4	200
81018	4	8	80
81018	5	23	50
81019	1	11	1500
81019	2	4	1200
81019	3	24	1000
81019	4	12	800
81019	5	26	800
81020	1	11	300
81020	2	24	200
81020	3	4	150
81020	4	10	100
81020	5	28	50
81021	1	11	500
81021	2	12	450
81021	3	10	450
81021	4	4	150
81021	5	8	50
81022	1	7	2500
81022	2	4	150
81022	3	12	50
81022	4	10	20
81022	5	98	 
81023	1	21	1000
81023	2	11	800
81023	3	10	300
81023	4	4	300
81023	5	24	200
81025	1	4	1500
81025	2	11	1150
81025	3	12	1000
81025	4	10	150
81025	5	25	150
81026	1	11	800
81026	2	24	400
81026	3	4	180
81026	4	10	150
81026	5	25	100
81027	1	6	5000
81027	2	12	1500
81027	3	4	1000
81027	4	10	500
81027	5	21	500
81028	1	21	600
81028	2	11	500
81028	3	4	500
81028	4	10	300
81028	5	12	100
81029	1	21	250
81029	2	11	150
81029	3	4	120
81029	4	23	50
81029	5	26	30
81030	1	7	3000
81030	2	21	1500
81030	3	4	1000
81030	4	11	800
81030	5	24	600
81031	1	21	1000
81031	2	4	400
81031	3	10	300
81031	4	11	200
81031	5	12	200
81033	1	10	350
81033	2	4	200
81033	3	12	100
81033	4	25	50
81033	5	98	 
81034	1	7	2000
81034	2	21	1000
81034	3	11	500
81034	4	4	300
81034	5	10	100
81035	1	11	300
81035	2	4	200
81035	3	12	200
81035	4	10	100
81035	5	25	50
81036	1	21	500
81036	2	26	200
81036	3	11	100
81036	4	25	50
81036	5	22	20
81038	1	4	800
81038	2	10	400
81038	3	12	200
81038	4	5	100
81038	5	23	100
81040	1	11	2000
81040	2	21	2000
81040	3	26	1200
81040	4	4	600
81040	5	23	400
81041	1	6	49500
81041	2	4	10000
81041	3	21	5000
81041	4	11	3000
81041	5	24	2000
81042	1	4	2500
81042	2	21	1400
81042	3	11	1000
81042	4	10	500
81042	5	8	200
81043	1	11	500
81043	2	4	200
81043	3	25	50
81043	4	10	50
81043	5	22	20
81044	1	21	1000
81044	2	4	800
81044	3	11	800
81044	4	24	500
81044	5	10	300
81045	1	4	1500
81045	2	24	1200
81045	3	10	800
81045	4	21	500
81045	5	6	24500
81046	1	11	1000
81046	2	4	900
81046	3	21	700
81046	4	24	550
81046	5	12	100
81047	1	21	1500
81047	2	11	900
81047	3	4	400
81047	4	10	300
81047	5	12	200
81049	1	6	7000
81049	2	24	300
81049	3	23	200
81049	4	4	200
81049	5	98	 
81050	1	7	2000
81050	2	10	600
81050	3	4	500
81050	4	11	500
81050	5	5	300
81051	1	4	800
81051	2	24	600
81051	3	11	600
81051	4	26	400
81051	5	10	400
81052	1	11	1200
81052	2	4	800
81052	3	21	800
81052	4	24	300
81052	5	10	200
81053	1	7	1800
81053	2	11	1300
81053	3	4	500
81053	4	3	100
81053	5	24	60
81054	1	6	33000
81054	2	21	1100
81054	3	11	900
81054	4	4	500
81054	5	12	230
81056	1	12	100
81056	2	10	100
81056	3	8	50
81056	4	4	50
81056	5	5	20
81057	1	98	 
81057	2	98	 
81057	3	98	 
81057	4	98	 
81057	5	98	 
81058	1	30	2000
81058	2	24	2000
81058	3	4	1200
81058	4	11	500
81058	5	10	300
81059	1	6	30000
81059	2	4	1000
81059	3	10	500
81059	4	5	100
81059	5	12	100
81060	1	4	500
81060	2	11	450
81060	3	21	400
81060	4	12	200
81060	5	10	150
81061	1	7	2000
81061	2	11	500
81061	3	21	450
81061	4	12	350
81061	5	4	300
81062	1	11	800
81062	2	4	600
81062	3	12	300
81062	4	10	200
81062	5	25	150
81063	1	7	1500
81063	2	10	400
81063	3	4	200
81063	4	5	100
81063	5	25	50
81064	1	6	15000
81064	2	7	8000
81064	3	21	500
81064	4	26	350
81064	5	30	300
81066	1	11	300
81066	2	24	100
81066	3	23	50
81066	4	25	30
81066	5	22	20
81067	1	 	 
81067	2	 	 
81067	3	 	 
81067	4	 	 
81067	5	 	 
81068	1	6	25000
81068	2	4	2000
81068	3	11	1000
81068	4	26	1000
81068	5	28	300
81069	1	11	700
81069	2	4	200
81069	3	12	100
81069	4	10	100
81069	5	23	80
81070	1	3	2500
81070	2	7	2500
81070	3	11	1500
81070	4	4	1000
81070	5	24	1000
81071	1	12	600
81071	2	98	 
81071	3	98	 
81071	4	98	 
81071	5	98	 
81072	1	4	1200
81072	2	26	900
81072	3	12	150
81072	4	11	100
81072	5	24	80
81073	1	11	750
81073	2	4	600
81073	3	12	400
81073	4	10	90
81073	5	8	90
81074	1	4	2200
81074	2	26	1000
81074	3	11	900
81074	4	10	600
81074	5	12	200
81075	1	98	 
81075	2	98	 
81075	3	98	 
81075	4	98	 
81075	5	98	 
81076	1	11	1000
81076	2	26	1000
81076	3	30	1000
81076	4	12	300
81076	5	4	300
81077	1	6	115000
81077	2	7	2600
81077	3	4	2300
81077	4	11	800
81077	5	24	500
81079	1	11	300
81079	2	12	200
81079	3	10	200
81079	4	24	200
81079	5	8	100
81080	1	4	800
81080	2	26	300
81080	3	98	 
81080	4	98	 
81080	5	98	 
81081	1	7	20000
81081	2	21	1500
81081	3	4	1500
81081	4	26	1000
81081	5	10	750
81082	1	6	7000
81082	2	21	1000
81082	3	10	500
81082	4	26	400
81082	5	25	100
81083	1	21	1000
81083	2	11	800
81083	3	28	200
81083	4	23	100
81083	5	22	50
81084	1	6	7000
81084	2	10	500
81084	3	11	400
81084	4	4	400
81084	5	22	70
81088	1	4	300
81088	2	10	300
81088	3	12	250
81088	4	5	150
81088	5	22	150
81089	1	6	16500
81089	2	4	1000
81089	3	21	800
81089	4	12	500
81089	5	26	450
81090	1	4	600
81090	2	21	500
81090	3	12	300
81090	4	28	200
81090	5	25	200
81091	1	21	1000
81091	2	7	500
81091	3	26	300
81091	4	24	300
81091	5	4	200
81092	1	26	1000
81092	2	11	800
81092	3	21	750
81092	4	4	600
81092	5	15	100
81093	1	21	1500
81093	2	11	1000
81093	3	30	900
81093	4	4	500
81093	5	28	200
81095	1	4	700
81095	2	11	500
81095	3	12	200
81095	4	25	70
81095	5	28	50
81096	1	6	4000
81096	2	4	1000
81096	3	11	1000
81096	4	26	1000
81096	5	21	1000
81098	1	6	12000
81098	2	4	1500
81098	3	21	1500
81098	4	11	1000
81098	5	10	1000
81099	1	11	600
81099	2	4	500
81099	3	12	400
81099	4	26	400
81099	5	28	100
81102	1	12	200
81102	2	4	50
81102	3	10	50
81102	4	23	10
81102	5	22	10
91001	1	4	20
91001	2	98	 
91001	3	98	 
91001	4	98	 
91001	5	98	 
91002	1	7	1500
91002	2	21	300
91002	3	10	30
91002	4	98	 
91002	5	98	 
91003	1	4	400
91003	2	24	200
91003	3	12	300
91003	4	25	100
91003	5	10	100
91004	1	7	6000
91004	2	11	700
91004	3	24	150
91004	4	4	50
91004	5	10	50
91006	1	4	50
91006	2	8	50
91006	3	10	20
91006	4	98	 
91006	5	98	 
91007	1	10	500
91007	2	5	50
91007	3	4	90
91007	4	98	 
91007	5	98	 
91008	1	4	300
91008	2	10	150
91008	3	5	30
91008	4	23	20
91008	5	98	 
91010	1	11	1000
91010	2	21	800
91010	3	4	800
91010	4	10	150
91010	5	25	50
91011	1	4	100
91011	2	10	80
91011	3	5	50
91011	4	23	50
91011	5	98	 
91012	1	4	150
91012	2	5	60
91012	3	22	50
91012	4	23	40
91012	5	10	20
91013	1	10	120
91013	2	23	120
91013	3	5	30
91013	4	22	30
91013	5	98	 
91014	1	10	120
91014	2	5	85
91014	3	98	 
91014	4	98	 
91014	5	98	 
91015	1	11	800
91015	2	21	800
91015	3	26	600
91015	4	4	600
91015	5	12	300
91016	1	11	2000
91016	2	24	500
91016	3	98	 
91016	4	98	 
91016	5	98	 
91017	1	11	600
91017	2	4	300
91017	3	12	200
91017	4	21	1500
91017	5	26	100
91018	1	6	10000
91018	2	11	400
91018	3	12	200
91018	4	10	150
91018	5	4	50
91019	1	12	600
91019	2	23	150
91019	3	4	150
91019	4	5	80
91019	5	25	50
91020	1	4	80
91020	2	10	60
91020	3	5	20
91020	4	98	 
91020	5	98	 
91022	1	4	500
91022	2	10	200
91022	3	98	 
91022	4	98	 
91022	5	98	 
91023	1	4	20
91023	2	98	 
91023	3	98	 
91023	4	98	 
91023	5	98	 
91024	1	10	90
91024	2	5	90
91024	3	98	 
91024	4	98	 
91024	5	98	 
91025	1	3	200
91025	2	4	120
91025	3	10	100
91025	4	5	100
91025	5	23	80
91027	1	4	1000
91027	2	11	400
91027	3	10	300
91027	4	12	150
91027	5	26	200
91028	1	8	100
91028	2	5	50
91028	3	10	50
91028	4	4	30
91028	5	98	 
91029	1	7	6000
91029	2	21	6000
91029	3	11	500
91029	4	4	500
91029	5	12	300
91030	1	12	100
91030	2	5	20
91030	3	10	10
91030	4	98	 
91030	5	98	 
91031	1	21	1800
91031	2	11	1200
91031	3	4	500
91031	4	10	400
91031	5	12	300
91032	1	21	2500
91032	2	4	1800
91032	3	24	1500
91032	4	11	1400
91032	5	10	200
91033	1	4	150
91033	2	12	130
91033	3	10	80
91033	4	23	70
91033	5	22	50
91034	1	21	800
91034	2	4	150
91034	3	25	60
91034	4	5	10
91034	5	98	 
91035	1	6	8000
91035	2	7	3000
91035	3	11	800
91035	4	4	200
91035	5	12	100
91036	1	11	300
91036	2	4	300
91036	3	12	50
91036	4	25	20
91036	5	8	50
91037	1	4	500
91037	2	12	300
91037	3	10	100
91037	4	23	50
91037	5	22	50
91038	1	4	150
91038	2	25	100
91038	3	10	100
91038	4	5	80
91038	5	12	50
91039	1	11	600
91039	2	4	200
91039	3	98	 
91039	4	98	 
91039	5	98	 
91040	1	4	300
91040	2	10	120
91040	3	5	45
91040	4	98	 
91040	5	98	 
91041	1	7	800
91041	2	3	300
91041	3	4	200
91041	4	10	50
91041	5	98	 
91042	1	11	1000
91042	2	26	1000
91042	3	4	1000
91042	4	21	1000
91042	5	10	500
91043	1	10	200
91043	2	12	100
91043	3	23	50
91043	4	5	40
91043	5	22	30
91044	1	7	1500
91044	2	98	 
91044	3	98	 
91044	4	98	 
91044	5	98	 
91045	1	4	3
91045	2	3	150
91045	3	25	100
91045	4	5	90
91045	5	8	80
91046	1	3	400
91046	2	4	200
91046	3	12	100
91046	4	10	50
91046	5	22	40
91047	1	12	100
91047	2	4	200
91047	3	5	50
91047	4	10	150
91047	5	98	 
91048	1	4	100
91048	2	12	100
91048	3	10	50
91048	4	98	 
91048	5	98	 
91049	1	7	600
91049	2	24	300
91049	3	4	200
91049	4	10	200
91049	5	8	150
91050	1	10	69
91050	2	5	20
91050	3	98	 
91050	4	98	 
91050	5	98	 
91051	1	3	300
91051	2	4	200
91051	3	25	100
91051	4	10	100
91051	5	5	60
91052	1	5	15
91052	2	98	 
91052	3	98	 
91052	4	98	 
91052	5	98	 
91053	1	7	4000
91053	2	4	800
91053	3	10	800
91053	4	25	200
91053	5	5	50
91054	1	3	2000
91054	2	4	600
91054	3	10	300
91054	4	25	100
91054	5	23	50
91055	1	4	450
91055	2	10	75
91055	3	5	10
91055	4	98	 
91055	5	98	 
91056	1	21	1000
91056	2	26	300
91056	3	4	50
91056	4	8	50
91056	5	23	30
91057	1	4	100
91057	2	25	50
91057	3	23	20
91057	4	10	15
91057	5	98	 
91058	1	10	100
91058	2	5	30
91058	3	98	 
91058	4	98	 
91058	5	98	 
91059	1	7	6000
91059	2	3	500
91059	3	4	400
91059	4	10	400
91059	5	12	100
91060	1	4	1000
91060	2	11	1000
91060	3	12	200
91060	4	10	60
91060	5	98	 
91061	1	4	150
91061	2	10	100
91061	3	25	50
91061	4	98	 
91061	5	98	 
91062	1	4	500
91062	2	10	200
91062	3	23	50
91062	4	98	 
91062	5	98	 
91063	1	21	1000
91063	2	4	100
91063	3	24	100
91063	4	98	 
91063	5	98	 
91064	1	4	400
91064	2	10	150
91064	3	5	20
91064	4	98	 
91064	5	98	 
91065	1	6	21000
91065	2	4	600
91065	3	12	500
91065	4	10	50
91065	5	23	50
91066	1	7	8000
91066	2	4	200
91066	3	10	100
91066	4	5	70
91066	5	23	30
91067	1	10	80
91067	2	5	45
91067	3	98	 
91067	4	98	 
91067	5	98	 
91068	1	98	 
91068	2	98	 
91068	3	98	 
91068	4	98	 
91068	5	98	 
91069	1	7	3500
91069	2	4	800
91069	3	10	50
91069	4	98	 
91069	5	98	 
91071	1	4	100
91071	2	5	50
91071	3	12	50
91071	4	22	50
91071	5	23	50
91072	1	6	30000
91072	2	21	1500
91072	3	12	800
91072	4	4	600
91072	5	3	400
91073	1	6	18000
91073	2	4	200
91073	3	25	100
91073	4	22	50
91073	5	23	30
91074	1	6	10000
91074	2	11	200
91074	3	5	100
91074	4	10	70
91074	5	98	 
91076	1	98	 
91076	2	98	 
91076	3	98	 
91076	4	98	 
91076	5	98	 
91077	1	3	1000
91077	2	21	600
91077	3	22	100
91077	4	4	50
91077	5	23	50
91078	1	21	1000
91078	2	3	500
91078	3	4	400
91078	4	10	200
91078	5	25	200
91079	1	3	400
91079	2	4	300
91079	3	10	160
91079	4	25	100
91079	5	5	45
91080	1	4	100
91080	2	5	50
91080	3	22	20
91080	4	98	 
91080	5	98	 
91081	1	8	200
91081	2	4	120
91081	3	25	120
91081	4	23	90
91081	5	10	20
91082	1	3	200
91082	2	4	100
91082	3	23	100
91082	4	12	70
91082	5	5	50
91083	1	4	100
91083	2	5	30
91083	3	10	30
91083	4	98	 
91083	5	98	 
91085	1	3	1100
91085	2	4	150
91085	3	25	100
91085	4	10	70
91085	5	22	50
91086	1	7	2000
91086	2	10	100
91086	3	3	50
91086	4	98	 
91086	5	98	 
91087	1	10	100
91087	2	98	 
91087	3	98	 
91087	4	98	 
91087	5	98	 
91088	1	21	1500
91088	2	24	300
91088	3	12	300
91088	4	4	150
91088	5	10	100
91089	1	6	8000
91089	2	3	150
91089	3	4	50
91089	4	12	50
91089	5	5	10
91090	1	3	1000
91090	2	4	50
91090	3	5	30
91090	4	8	100
91090	5	25	50
91091	1	3	-77
91091	2	21	-77
91091	3	24	-77
91091	4	10	-77
91091	5	98	 
91093	1	4	100
91093	2	5	10
91093	3	98	 
91093	4	98	 
91093	5	98	 
91094	1	5	30
91094	2	10	30
91094	3	98	 
91094	4	98	 
91094	5	98	 
91095	1	4	200
91095	2	9	140
91095	3	5	45
91095	4	98	 
91095	5	98	 
91096	1	10	100
91096	2	8	80
91096	3	98	 
91096	4	98	 
91096	5	98	 
91098	1	23	100
91098	2	98	 
91098	3	98	 
91098	4	98	 
91098	5	98	 
91099	1	3	100
91099	2	4	90
91099	3	10	15
91099	4	98	 
91099	5	98	 
91100	1	4	500
91100	2	98	 
91100	3	98	 
91100	4	98	 
91100	5	98	 
91101	1	5	60
91101	2	10	60
91101	3	98	 
91101	4	98	 
91101	5	98	 
91102	1	4	350
91102	2	10	280
91102	3	98	 
91102	4	98	 
91102	5	98	 
91103	1	10	89
91103	2	5	10
91103	3	98	 
91103	4	98	 
91103	5	98	 
101001	1	4	1400
101001	2	30	1000
101001	3	12	400
101001	4	25	80
101001	5	10	80
101002	1	11	1000
101002	2	21	800
101002	3	10	400
101002	4	12	200
101002	5	4	200
101003	1	6	30000
101003	2	21	2500
101003	3	4	2500
101003	4	24	1500
101003	5	11	1500
101004	1	21	2000
101004	2	11	1500
101004	3	10	1000
101004	4	12	600
101004	5	4	500
101005	1	7	2000
101005	2	4	1100
101005	3	11	700
101005	4	21	700
101005	5	24	300
101006	1	6	12000
101006	2	21	1500
101006	3	26	500
101006	4	11	300
101006	5	4	200
101008	1	4	2000
101008	2	21	1100
101008	3	12	200
101008	4	11	150
101008	5	26	100
101009	1	6	12000
101009	2	11	500
101009	3	12	400
101009	4	10	300
101009	5	24	300
101010	1	4	2500
101010	2	21	2000
101010	3	11	1200
101010	4	10	1000
101010	5	24	600
101011	1	21	1500
101011	2	4	1000
101011	3	24	1000
101011	4	10	800
101011	5	26	400
101012	1	21	2000
101012	2	4	1000
101012	3	11	200
101012	4	12	200
101012	5	10	200
101013	1	4	600
101013	2	26	500
101013	3	11	400
101013	4	25	300
101013	5	10	150
101014	1	21	800
101014	2	11	600
101014	3	10	600
101014	4	12	300
101014	5	4	100
101015	1	6	14000
101015	2	4	1300
101015	3	11	1000
101015	4	12	300
101015	5	3	250
101016	1	21	700
101016	2	4	300
101016	3	10	100
101016	4	25	50
101016	5	12	40
101017	1	6	50000
101017	2	21	1400
101017	3	26	1300
101017	4	11	1200
101017	5	3	500
101018	1	11	2500
101018	2	4	1500
101018	3	21	1500
101018	4	12	200
101018	5	23	100
101019	1	11	1000
101019	2	21	800
101019	3	12	500
101019	4	4	450
101019	5	24	300
101020	1	4	2000
101020	2	21	1200
101020	3	30	600
101020	4	10	300
101020	5	8	100
101021	1	21	1200
101021	2	4	800
101021	3	26	700
101021	4	11	350
101021	5	12	100
101022	1	7	4000
101022	2	21	3000
101022	3	4	2800
101022	4	11	1200
101022	5	10	1000
101023	1	21	1000
101023	2	11	300
101023	3	24	200
101023	4	23	60
101023	5	22	30
101024	1	21	1000
101024	2	4	1000
101024	3	11	800
101024	4	10	500
101024	5	26	500
101025	1	21	4000
101025	2	11	3500
101025	3	4	3500
101025	4	24	2000
101025	5	23	1500
101026	1	6	30000
101026	2	21	1600
101026	3	11	1300
101026	4	10	600
101026	5	4	500
101027	1	6	40000
101027	2	11	1000
101027	3	4	600
101027	4	12	300
101027	5	10	100
101028	1	21	3000
101028	2	24	2000
101028	3	11	1400
101028	4	26	1200
101028	5	4	1200
101029	1	21	2000
101029	2	26	1500
101029	3	4	1500
101029	4	11	1200
101029	5	12	1000
101030	1	7	2500
101030	2	4	200
101030	3	11	180
101030	4	26	100
101030	5	10	100
101031	1	21	700
101031	2	3	500
101031	3	12	300
101031	4	4	300
101031	5	10	270
101032	1	7	2000
101032	2	4	250
101032	3	10	160
101032	4	98	 
101032	5	98	 
101033	1	26	1500
101033	2	11	1300
101033	3	4	1000
101033	4	12	600
101033	5	30	500
101034	1	11	300
101034	2	12	50
101034	3	23	50
101034	4	10	50
101034	5	98	 
101035	1	6	34000
101035	2	21	2000
101035	3	4	1500
101035	4	3	1200
101035	5	28	800
101036	1	21	1500
101036	2	4	800
101036	3	10	500
101036	4	24	300
101036	5	25	100
101037	1	26	1500
101037	2	4	1000
101037	3	21	1000
101037	4	24	800
101037	5	28	150
101038	1	4	1000
101038	2	24	800
101038	3	25	300
101038	4	23	100
101038	5	22	50
101039	1	21	2000
101039	2	4	1000
101039	3	26	500
101039	4	11	300
101039	5	12	300
101040	1	6	28000
101040	2	4	1500
101040	3	11	1000
101040	4	21	1000
101040	5	12	400
101041	1	11	500
101041	2	21	450
101041	3	4	400
101041	4	26	350
101041	5	24	200
101043	1	12	500
101043	2	23	200
101043	3	25	100
101043	4	22	20
101043	5	10	-77
101044	1	4	500
101044	2	5	400
101044	3	10	200
101044	4	22	150
101044	5	23	100
101045	1	6	35000
101045	2	4	2000
101045	3	11	1000
101045	4	26	800
101045	5	12	500
101046	1	6	10000
101046	2	4	3200
101046	3	26	900
101046	4	11	800
101046	5	7	2000
101048	1	7	300
101048	2	4	500
101048	3	12	450
101048	4	24	150
101048	5	25	100
101049	1	4	5000
101049	2	11	1000
101049	3	21	950
101049	4	24	500
101049	5	9	150
101050	1	6	30000
101050	2	21	1500
101050	3	4	1000
101050	4	11	800
101050	5	12	500
101051	1	11	500
101051	2	4	500
101051	3	24	300
101051	4	23	100
101051	5	22	50
101052	1	4	300
101052	2	12	100
101052	3	8	60
101052	4	25	30
101052	5	23	20
101053	1	6	6000
101053	2	4	1800
101053	3	26	1300
101053	4	21	1200
101053	5	3	500
101054	1	4	400
101054	2	12	300
101054	3	10	160
101054	4	25	150
