CHILDCODE	IMEVIDR5	RKEVR5	PR2013R5	PR2014R5	PR2015R5	PR2016R5
141034	3	2	 	 	 	1
141035	1	38	1	2	2	2
141035	2	12	2	2	2	2
141035	3	98	 	 	 	 
141037	1	98	 	 	 	 
141037	2	98	 	 	 	 
141037	3	98	 	 	 	 
141038	1	62	 	 	3	 
141038	2	2	 	 	 	1
141038	3	98	 	 	 	 
141039	1	62	 	 	 	3
141039	2	98	 	 	 	 
141039	3	98	 	 	 	 
141040	1	38	 	2	2	2
141040	2	39	 	 	 	2
141040	3	1	 	 	 	2
141041	1	98	 	 	 	 
141041	2	98	 	 	 	 
141041	3	98	 	 	 	 
141042	1	12	2	2	2	2
141042	2	98	 	 	 	 
141042	3	98	 	 	 	 
141044	1	98	 	 	 	 
141044	2	98	 	 	 	 
141044	3	98	 	 	 	 
141046	1	45	 	 	1	 
141046	2	63	 	4	 	 
141046	3	98	 	 	 	 
141047	1	98	 	 	 	 
141047	2	98	 	 	 	 
141047	3	98	 	 	 	 
141048	1	98	 	 	 	 
141048	2	98	 	 	 	 
141048	3	98	 	 	 	 
141049	1	62	 	2	 	 
141049	2	98	 	 	 	 
141049	3	98	 	 	 	 
141050	1	98	 	 	 	 
141050	2	98	 	 	 	 
141050	3	98	 	 	 	 
141051	1	62	 	 	3	 
141051	2	5	1	 	 	 
141051	3	98	 	 	 	 
141052	1	62	 	 	4	4
141052	2	98	 	 	 	 
141052	3	42	 	 	4	4
141053	1	39	 	 	2	 
141053	2	12	2	2	2	2
141053	3	98	 	 	 	 
141055	1	2	 	 	2	 
141055	2	62	 	3	 	 
141055	3	38	 	 	2	2
141056	1	62	 	4	3	3
141056	2	45	 	 	4	 
141056	3	98	 	 	 	 
141057	1	98	 	 	 	 
141057	2	98	 	 	 	 
141057	3	98	 	 	 	 
141059	1	98	 	 	 	 
141059	2	98	 	 	 	 
141059	3	98	 	 	 	 
141060	1	98	 	 	 	 
141060	2	98	 	 	 	 
141060	3	98	 	 	 	 
141061	1	40	 	 	 	4
141061	2	98	 	 	 	 
141061	3	98	 	 	 	 
141063	1	98	 	 	 	 
141063	2	98	 	 	 	 
141063	3	98	 	 	 	 
141064	1	63	 	 	3	3
141064	2	12	 	 	2	2
141064	3	98	 	 	 	 
141065	1	37	4	4	4	4
141065	2	38	 	 	2	 
141065	3	2	 	2	 	 
141066	1	41	 	 	 	3
141066	2	37	 	 	 	2
141066	3	38	 	 	 	2
141067	1	38	 	4	 	 
141067	2	37	4	 	 	 
141067	3	62	 	4	 	 
141068	1	12	3	3	3	3
141068	2	98	 	 	 	 
141068	3	98	 	 	 	 
141069	1	39	 	 	 	2
141069	2	98	 	 	 	 
141069	3	98	 	 	 	 
141070	1	98	 	 	 	 
141070	2	98	 	 	 	 
141070	3	98	 	 	 	 
141071	1	40	4	 	 	 
141071	2	2	3	4	 	 
141071	3	62	3	 	 	 
141072	1	98	 	 	 	 
141072	2	98	 	 	 	 
141072	3	98	 	 	 	 
141073	1	12	 	2	2	2
141073	2	42	2	2	2	2
141073	3	98	 	 	 	 
141074	1	98	 	 	 	 
141074	2	98	 	 	 	 
141074	3	98	 	 	 	 
141075	1	62	4	 	 	 
141075	2	12	 	 	2	2
141075	3	98	 	 	 	 
141077	1	62	4	 	 	 
141077	2	42	2	2	2	2
141077	3	98	 	 	 	 
141078	1	41	 	2	2	 
141078	2	98	 	 	 	 
141078	3	98	 	 	 	 
141079	1	42	2	2	2	2
141079	2	69	 	 	 	2
141079	3	12	 	1	 	 
141080	1	98	 	 	 	 
141080	2	98	 	 	 	 
141080	3	98	 	 	 	 
141081	1	1	 	 	4	 
141081	2	98	 	 	 	 
141081	3	98	 	 	 	 
141082	1	98	 	 	 	 
141082	2	98	 	 	 	 
141082	3	98	 	 	 	 
141083	1	63	 	 	4	3
141083	2	12	 	 	3	3
141083	3	98	 	 	 	 
141084	1	69	 	 	2	 
141084	2	98	 	 	 	 
141084	3	98	 	 	 	 
141085	1	37	 	4	 	 
141085	2	98	 	 	 	 
141085	3	98	 	 	 	 
141086	1	62	 	 	3	3
141086	2	37	 	 	4	4
141086	3	63	 	 	4	2
141088	1	62	 	 	 	3
141088	2	98	 	 	 	 
141088	3	98	 	 	 	 
141089	1	41	 	1	 	 
141089	2	98	 	 	 	 
141089	3	98	 	 	 	 
141090	1	62	 	3	 	 
141090	2	98	 	 	 	 
141090	3	98	 	 	 	 
141091	1	98	 	 	 	 
141091	2	98	 	 	 	 
141091	3	98	 	 	 	 
141092	1	40	1	 	 	 
141092	2	98	 	 	 	 
141092	3	98	 	 	 	 
141093	1	1	 	 	4	2
141093	2	62	 	 	 	4
141093	3	63	 	 	4	4
141094	1	24	 	 	 	2
141094	2	98	 	 	 	 
141094	3	98	 	 	 	 
141095	1	45	 	3	3	3
141095	2	98	 	 	 	 
141095	3	98	 	 	 	 
141096	1	62	4	 	 	 
141096	2	63	 	 	3	3
141096	3	98	 	 	 	 
141097	1	42	2	2	2	2
141097	2	12	2	2	2	2
141097	3	98	 	 	 	 
141098	1	98	 	 	 	 
141098	2	98	 	 	 	 
141098	3	98	 	 	 	 
141099	1	45	3	3	 	 
141099	2	39	 	 	 	3
141099	3	98	 	 	 	 
141100	1	98	 	 	 	 
141100	2	98	 	 	 	 
141100	3	98	 	 	 	 
141101	1	98	 	 	 	 
141101	2	98	 	 	 	 
141101	3	98	 	 	 	 
141102	1	98	 	 	 	 
141102	2	98	 	 	 	 
141102	3	98	 	 	 	 
141103	1	98	 	 	 	 
141103	2	98	 	 	 	 
141103	3	98	 	 	 	 
141104	1	69	 	1	 	 
141104	2	98	 	 	 	 
141104	3	98	 	 	 	 
151001	1	45	 	 	 	4
151001	2	98	 	 	 	 
151001	3	98	 	 	 	 
151002	1	98	 	 	 	 
151002	2	98	 	 	 	 
151002	3	98	 	 	 	 
151003	1	 	 	 	 	 
151003	2	 	 	 	 	 
151003	3	 	 	 	 	 
151004	1	98	 	 	 	 
151004	2	98	 	 	 	 
151004	3	98	 	 	 	 
151005	1	 	 	 	 	 
151005	2	 	 	 	 	 
151005	3	 	 	 	 	 
151006	1	45	 	 	4	 
151006	2	98	 	 	 	 
151006	3	98	 	 	 	 
151009	1	2	 	 	4	 
151009	2	98	 	 	 	 
151009	3	98	 	 	 	 
151010	1	45	 	 	4	 
151010	2	98	 	 	 	 
151010	3	98	 	 	 	 
151011	1	39	 	 	 	3
151011	2	38	 	 	 	3
151011	3	98	 	 	 	 
151013	1	98	 	 	 	 
151013	2	98	 	 	 	 
151013	3	98	 	 	 	 
151014	1	28	4	 	 	4
151014	2	38	 	 	 	4
151014	3	5	 	 	 	2
151015	1	38	 	 	4	 
151015	2	98	 	 	 	 
151015	3	98	 	 	 	 
151016	1	2	 	 	 	3
151016	2	98	 	 	 	 
151016	3	98	 	 	 	 
151017	1	98	 	 	 	 
151017	2	98	 	 	 	 
151017	3	98	 	 	 	 
151019	1	34	 	 	 	4
151019	2	98	 	 	 	 
151019	3	98	 	 	 	 
151020	1	12	 	4	 	 
151020	2	98	 	 	 	 
151020	3	98	 	 	 	 
151021	1	98	 	 	 	 
151021	2	98	 	 	 	 
151021	3	98	 	 	 	 
151022	1	29	 	 	4	 
151022	2	27	 	 	4	 
151022	3	98	 	 	 	 
151023	1	31	 	3	 	 
151023	2	98	 	 	 	 
151023	3	98	 	 	 	 
151024	1	98	 	 	 	 
151024	2	98	 	 	 	 
151024	3	98	 	 	 	 
151026	1	29	4	 	 	 
151026	2	98	 	 	 	 
151026	3	98	 	 	 	 
151027	1	40	 	 	 	4
151027	2	1	 	 	 	2
151027	3	98	 	 	 	 
151028	1	1	 	 	4	4
151028	2	98	 	 	 	 
151028	3	98	 	 	 	 
151030	1	98	 	 	 	 
151030	2	98	 	 	 	 
151030	3	98	 	 	 	 
151031	1	28	4	 	 	 
151031	2	98	 	 	 	 
151031	3	98	 	 	 	 
151032	1	1	2	 	 	 
151032	2	98	 	 	 	 
151032	3	98	 	 	 	 
151033	1	20	 	 	4	 
151033	2	28	3	3	4	4
151033	3	39	 	3	3	 
151034	1	38	 	4	 	 
151034	2	98	 	 	 	 
151034	3	98	 	 	 	 
151035	1	98	 	 	 	 
151035	2	98	 	 	 	 
151035	3	98	 	 	 	 
151036	1	98	 	 	 	 
151036	2	98	 	 	 	 
151036	3	98	 	 	 	 
151037	1	98	 	 	 	 
151037	2	98	 	 	 	 
151037	3	98	 	 	 	 
151038	1	28	4	4	 	 
151038	2	98	 	 	 	 
151038	3	98	 	 	 	 
151040	1	39	 	 	 	3
151040	2	98	 	 	 	 
151040	3	98	 	 	 	 
151041	1	3	 	 	 	2
151041	2	98	 	 	 	 
151041	3	98	 	 	 	 
151042	1	98	 	 	 	 
151042	2	98	 	 	 	 
151042	3	98	 	 	 	 
151043	1	38	 	2	 	 
151043	2	98	 	 	 	 
151043	3	98	 	 	 	 
151044	1	37	 	 	 	4
151044	2	98	 	 	 	 
151044	3	98	 	 	 	 
151045	1	2	 	 	 	3
151045	2	98	 	 	 	 
151045	3	98	 	 	 	 
151046	1	30	 	 	4	4
151046	2	98	 	 	 	 
151046	3	98	 	 	 	 
151047	1	98	 	 	 	 
151047	2	98	 	 	 	 
151047	3	98	 	 	 	 
151048	1	2	 	 	3	 
151048	2	98	 	 	 	 
151048	3	98	 	 	 	 
151049	1	98	 	 	 	 
151049	2	98	 	 	 	 
151049	3	98	 	 	 	 
151051	1	98	 	 	 	 
151051	2	98	 	 	 	 
151051	3	98	 	 	 	 
151052	1	38	 	 	3	3
151052	2	98	 	 	 	 
151052	3	98	 	 	 	 
151061	1	28	 	 	 	4
151061	2	31	 	 	3	4
151061	3	38	 	 	 	2
151063	1	38	4	4	4	3
151063	2	28	 	4	 	 
151063	3	98	 	 	 	 
151064	1	45	 	 	4	 
151064	2	98	 	 	 	 
151064	3	98	 	 	 	 
151065	1	98	 	 	 	 
151065	2	98	 	 	 	 
151065	3	98	 	 	 	 
151066	1	38	 	 	2	 
151066	2	98	 	 	 	 
151066	3	98	 	 	 	 
151067	1	24	 	4	4	 
151067	2	28	 	 	4	 
151067	3	37	 	 	 	3
151069	1	32	 	 	4	 
151069	2	98	 	 	 	 
151069	3	98	 	 	 	 
151070	1	98	 	 	 	 
151070	2	98	 	 	 	 
151070	3	98	 	 	 	 
151071	1	98	 	 	 	 
151071	2	98	 	 	 	 
151071	3	98	 	 	 	 
151072	1	28	 	 	4	4
151072	2	98	 	 	 	 
151072	3	98	 	 	 	 
151073	1	2	 	 	2	 
151073	2	98	 	 	 	 
151073	3	98	 	 	 	 
151074	1	98	 	 	 	 
151074	2	98	 	 	 	 
151074	3	98	 	 	 	 
151075	1	98	 	 	 	 
151075	2	98	 	 	 	 
151075	3	98	 	 	 	 
151076	1	98	 	 	 	 
151076	2	98	 	 	 	 
151076	3	98	 	 	 	 
151077	1	20	 	3	 	 
151077	2	98	 	 	 	 
151077	3	98	 	 	 	 
151078	1	98	 	 	 	 
151078	2	98	 	 	 	 
151078	3	98	 	 	 	 
151079	1	98	 	 	 	 
151079	2	98	 	 	 	 
151079	3	98	 	 	 	 
151080	1	98	 	 	 	 
151080	2	98	 	 	 	 
151080	3	98	 	 	 	 
151081	1	98	 	 	 	 
151081	2	98	 	 	 	 
151081	3	98	 	 	 	 
151082	1	3	3	 	4	 
151082	2	98	 	 	 	 
151082	3	98	 	 	 	 
151083	1	98	 	 	 	 
151083	2	98	 	 	 	 
151083	3	98	 	 	 	 
151084	1	98	 	 	 	 
151084	2	98	 	 	 	 
151084	3	98	 	 	 	 
151085	1	98	 	 	 	 
151085	2	98	 	 	 	 
151085	3	98	 	 	 	 
151086	1	98	 	 	 	 
151086	2	98	 	 	 	 
151086	3	98	 	 	 	 
151087	1	28	 	 	4	4
151087	2	31	 	 	4	4
151087	3	37	 	4	 	 
151088	1	29	4	4	4	4
151088	2	13	 	4	4	4
151088	3	98	 	 	 	 
151089	1	2	 	 	3	 
151089	2	1	 	 	2	 
151089	3	39	 	 	 	2
151090	1	37	 	 	 	3
151090	2	98	 	 	 	 
151090	3	98	 	 	 	 
151091	1	31	 	 	4	 
151091	2	98	 	 	 	 
151091	3	98	 	 	 	 
151092	1	98	 	 	 	 
151092	2	98	 	 	 	 
151092	3	98	 	 	 	 
151094	1	98	 	 	 	 
151094	2	98	 	 	 	 
151094	3	98	 	 	 	 
151095	1	41	 	 	 	4
151095	2	28	4	4	4	4
151095	3	1	 	 	3	 
151096	1	98	 	 	 	 
151096	2	98	 	 	 	 
151096	3	98	 	 	 	 
151097	1	5	 	 	3	3
151097	2	28	3	3	3	3
151097	3	98	 	 	 	 
151099	1	41	 	2	 	 
151099	2	98	 	 	 	 
151099	3	98	 	 	 	 
151100	1	28	4	4	 	 
151100	2	98	 	 	 	 
151100	3	98	 	 	 	 
151101	1	98	 	 	 	 
151101	2	98	 	 	 	 
151101	3	98	 	 	 	 
151102	1	98	 	 	 	 
151102	2	98	 	 	 	 
151102	3	98	 	 	 	 
151103	1	37	 	4	 	 
151103	2	69	 	 	4	 
151103	3	38	 	 	 	4
151104	1	98	 	 	 	 
151104	2	98	 	 	 	 
151104	3	98	 	 	 	 
151105	1	98	 	 	 	 
151105	2	98	 	 	 	 
151105	3	98	 	 	 	 
151106	1	98	 	 	 	 
151106	2	98	 	 	 	 
151106	3	98	 	 	 	 
151107	1	29	 	 	3	4
151107	2	30	 	4	 	 
151107	3	98	 	 	 	 
151108	1	98	 	 	 	 
151108	2	98	 	 	 	 
151108	3	98	 	 	 	 
151109	1	98	 	 	 	 
151109	2	98	 	 	 	 
151109	3	98	 	 	 	 
151110	1	98	 	 	 	 
151110	2	98	 	 	 	 
151110	3	98	 	 	 	 
151111	1	98	 	 	 	 
151111	2	98	 	 	 	 
151111	3	98	 	 	 	 
151112	1	98	 	 	 	 
151112	2	98	 	 	 	 
151112	3	98	 	 	 	 
161001	1	40	 	1	 	 
161001	2	98	 	 	 	 
161001	3	98	 	 	 	 
161002	1	98	 	 	 	 
161002	2	98	 	 	 	 
161002	3	98	 	 	 	 
161003	1	45	 	3	3	3
161003	2	24	 	 	 	3
161003	3	98	 	 	 	 
161004	1	27	2	2	2	 
161004	2	29	 	 	 	4
161004	3	25	 	3	 	 
161005	1	37	 	 	4	 
161005	2	5	 	 	3	 
161005	3	2	 	2	2	 
161006	1	 	 	 	 	 
161006	2	 	 	 	 	 
161006	3	 	 	 	 	 
161007	1	45	 	 	3	3
161007	2	98	 	 	 	 
161007	3	98	 	 	 	 
161008	1	98	 	 	 	 
161008	2	98	 	 	 	 
161008	3	98	 	 	 	 
161009	1	69	 	 	2	 
161009	2	98	 	 	 	 
161009	3	98	 	 	 	 
161010	1	24	 	 	4	4
161010	2	28	 	 	 	3
161010	3	98	 	 	 	 
161011	1	36	 	4	 	 
161011	2	98	 	 	 	 
161011	3	98	 	 	 	 
161012	1	27	 	 	 	4
161012	2	24	 	 	 	3
161012	3	28	 	 	2	3
161013	1	40	 	 	4	4
161013	2	45	 	 	3	 
161013	3	98	 	 	 	 
161014	1	41	 	 	2	 
161014	2	98	 	 	 	 
161014	3	98	 	 	 	 
161015	1	14	 	4	 	 
161015	2	28	 	 	 	3
161015	3	3	 	 	2	 
161017	1	39	 	 	 	3
161017	2	1	 	2	 	 
161017	3	24	 	3	3	2
161018	1	27	 	 	 	4
161018	2	42	 	 	3	4
161018	3	24	 	 	 	3
161019	1	41	 	 	 	2
161019	2	27	3	3	2	2
161019	3	98	 	 	 	 
161020	1	98	 	 	 	 
161020	2	98	 	 	 	 
161020	3	98	 	 	 	 
161021	1	2	 	 	2	 
161021	2	38	 	 	3	 
161021	3	37	 	 	4	 
161022	1	24	 	 	2	2
161022	2	27	 	 	2	2
161022	3	38	 	 	3	 
161023	1	25	 	2	 	 
161023	2	24	 	 	2	 
161023	3	27	 	 	 	2
161024	1	41	1	 	 	 
161024	2	98	 	 	 	 
161024	3	98	 	 	 	 
161025	1	25	 	3	 	 
161025	2	27	2	2	2	2
161025	3	24	 	 	2	 
161026	1	27	 	3	3	 
161026	2	98	 	 	 	 
161026	3	98	 	 	 	 
161027	1	38	2	2	 	 
161027	2	27	 	 	2	2
161027	3	24	 	 	2	 
161028	1	36	 	 	 	2
161028	2	98	 	 	 	 
161028	3	98	 	 	 	 
161029	1	38	 	 	 	2
161029	2	5	 	2	 	 
161029	3	2	 	 	2	 
161030	1	27	 	4	 	 
161030	2	38	 	 	2	 
161030	3	98	 	 	 	 
161031	1	2	 	 	4	 
161031	2	38	 	 	2	 
161031	3	5	 	2	 	 
161032	1	98	 	 	 	 
161032	2	98	 	 	 	 
161032	3	98	 	 	 	 
161033	1	24	 	 	3	 
161033	2	25	 	4	 	 
161033	3	27	 	2	2	 
161034	1	36	 	 	 	3
161034	2	39	 	 	3	3
161034	3	34	 	3	 	 
161035	1	27	 	 	2	2
161035	2	98	 	 	 	 
161035	3	98	 	 	 	 
161036	1	34	 	4	 	 
161036	2	24	 	 	3	 
161036	3	27	 	3	 	 
161037	1	98	 	 	 	 
161037	2	98	 	 	 	 
161037	3	98	 	 	 	 
161038	1	98	 	 	 	 
161038	2	98	 	 	 	 
161038	3	98	 	 	 	 
161039	1	27	 	 	4	4
161039	2	28	2	2	3	3
161039	3	24	 	 	 	2
161040	1	40	 	 	 	4
161040	2	98	 	 	 	 
161040	3	98	 	 	 	 
161041	1	37	 	 	2	2
161041	2	20	 	 	 	2
161041	3	24	 	 	2	2
161042	1	98	 	 	 	 
161042	2	98	 	 	 	 
161042	3	98	 	 	 	 
161044	1	39	 	3	 	 
161044	2	2	 	 	 	2
161044	3	98	 	 	 	 
161045	1	27	 	 	3	4
161045	2	24	 	 	 	3
161045	3	28	 	 	 	2
161046	1	24	 	4	4	4
161046	2	27	 	3	3	3
161046	3	98	 	 	 	 
161047	1	38	 	 	 	2
161047	2	24	 	 	2	2
161047	3	27	 	 	2	2
161048	1	41	 	 	 	3
161048	2	98	 	 	 	 
161048	3	98	 	 	 	 
161049	1	98	 	 	 	 
161049	2	98	 	 	 	 
161049	3	98	 	 	 	 
161050	1	38	 	 	3	2
161050	2	98	 	 	 	 
161050	3	98	 	 	 	 
161051	1	42	 	 	2	2
161051	2	62	 	 	4	 
161051	3	38	 	 	2	 
161052	1	45	 	 	 	4
161052	2	5	 	 	 	3
161052	3	24	 	 	3	 
161053	1	41	 	 	1	 
161053	2	98	 	 	 	 
161053	3	98	 	 	 	 
161054	1	38	 	 	4	 
161054	2	2	 	 	 	2
161054	3	98	 	 	 	 
161055	1	29	 	 	4	 
161055	2	27	 	 	3	 
161055	3	28	 	 	3	 
161056	1	98	 	 	 	 
161056	2	98	 	 	 	 
161056	3	98	 	 	 	 
161057	1	98	 	 	 	 
161057	2	98	 	 	 	 
161057	3	98	 	 	 	 
161058	1	41	 	2	 	 
161058	2	98	 	 	 	 
161058	3	98	 	 	 	 
161059	1	98	 	 	 	 
161059	2	98	 	 	 	 
161059	3	98	 	 	 	 
161060	1	29	 	4	 	 
161060	2	27	 	3	 	 
161060	3	36	 	 	 	2
161061	1	38	 	 	 	4
161061	2	63	4	 	 	 
161061	3	27	 	2	 	 
161062	1	45	 	2	 	 
161062	2	29	 	 	3	 
161062	3	27	 	 	3	 
161063	1	24	 	 	2	 
161063	2	27	 	2	 	 
161063	3	98	 	 	 	 
161064	1	20	 	 	 	4
161064	2	14	 	 	4	 
161064	3	38	 	 	2	 
161065	1	98	 	 	 	 
161065	2	98	 	 	 	 
161065	3	98	 	 	 	 
161066	1	38	 	 	 	4
161066	2	2	 	 	2	3
161066	3	5	 	2	3	 
161067	1	40	 	 	4	 
161067	2	24	2	2	 	 
161067	3	25	 	3	 	 
161068	1	27	 	3	 	 
161068	2	24	 	 	4	4
161068	3	98	 	 	 	 
161069	1	62	 	 	 	4
161069	2	37	 	3	 	 
161069	3	29	 	3	 	 
161070	1	37	 	 	 	4
161070	2	63	 	 	 	4
161070	3	98	 	 	 	 
161071	1	28	3	3	4	4
161071	2	27	 	3	3	3
161071	3	24	 	 	2	2
161072	1	38	 	 	 	4
161072	2	29	 	4	 	 
161072	3	27	 	3	 	 
161073	1	2	 	 	3	 
161073	2	24	 	 	2	2
161073	3	27	 	 	2	2
161074	1	98	 	 	 	 
161074	2	98	 	 	 	 
161074	3	98	 	 	 	 
161075	1	27	 	3	3	 
161075	2	14	 	 	 	1
161075	3	4	 	 	 	2
161076	1	27	3	3	3	4
161076	2	28	 	 	3	3
161076	3	98	 	 	 	 
161077	1	24	 	 	 	2
161077	2	27	 	3	 	 
161077	3	98	 	 	 	 
161078	1	34	 	 	 	4
161078	2	39	 	 	 	3
161078	3	45	 	 	 	3
161079	1	98	 	 	 	 
161079	2	98	 	 	 	 
161079	3	98	 	 	 	 
161080	1	41	 	 	1	 
161080	2	98	 	 	 	 
161080	3	98	 	 	 	 
161081	1	27	3	3	4	4
161081	2	24	 	 	 	3
161081	3	98	 	 	 	 
161082	1	40	 	 	2	2
161082	2	38	 	 	 	2
161082	3	24	 	 	2	2
161083	1	45	 	 	 	4
161083	2	27	 	 	3	 
161083	3	24	 	 	 	3
161084	1	98	 	 	 	 
161084	2	27	 	3	 	 
161084	3	28	2	 	 	 
161085	1	38	 	 	2	 
161085	2	27	 	 	2	2
161085	3	24	 	 	2	2
161086	1	24	3	3	3	3
161086	2	98	 	 	 	 
161086	3	98	 	 	 	 
161087	1	45	 	 	 	4
161087	2	13	 	 	2	 
161087	3	14	 	3	 	 
161088	1	27	2	2	2	2
161088	2	98	 	 	 	 
161088	3	98	 	 	 	 
161089	1	27	 	 	2	3
161089	2	24	 	 	3	3
161089	3	98	 	 	 	 
161090	1	24	 	2	2	2
161090	2	27	2	2	2	2
161090	3	4	1	1	1	1
161091	1	98	 	 	 	 
161091	2	98	 	 	 	 
161091	3	98	 	 	 	 
161092	1	98	 	 	 	 
161092	2	98	 	 	 	 
161092	3	98	 	 	 	 
161093	1	27	3	2	3	3
161093	2	24	 	 	4	 
161093	3	98	 	 	 	 
161094	1	24	 	 	2	2
161094	2	27	 	 	2	2
161094	3	98	 	 	 	 
161095	1	27	2	2	2	2
161095	2	24	 	 	2	2
161095	3	29	 	 	 	4
161096	1	45	 	 	 	3
161096	2	98	 	 	 	 
161096	3	98	 	 	 	 
161097	1	27	2	3	3	 
161097	2	25	2	2	2	2
161097	3	38	 	 	 	4
161098	1	38	 	 	 	2
161098	2	24	 	 	2	 
161098	3	27	 	 	 	2
161100	1	2	 	4	 	 
161100	2	27	 	 	 	3
161100	3	28	 	 	2	3
161101	1	98	 	 	 	 
161101	2	98	 	 	 	 
161101	3	98	 	 	 	 
161102	1	27	2	2	2	2
161102	2	24	2	2	2	2
161102	3	36	 	 	3	 
161103	1	3	 	3	 	 
161103	2	45	 	 	 	3
161103	3	27	 	 	2	 
161105	1	45	 	2	 	 
161105	2	98	 	 	 	 
161105	3	98	 	 	 	 
161106	1	27	 	 	4	 
161106	2	24	 	4	 	 
161106	3	31	 	4	 	 
161107	1	38	 	 	 	4
161107	2	98	 	 	 	 
161107	3	98	 	 	 	 
161108	1	24	 	 	3	 
161108	2	3	 	 	3	 
161108	3	98	 	 	 	 
171001	1	98	 	 	 	 
171001	2	98	 	 	 	 
171001	3	98	 	 	 	 
171002	1	62	 	 	4	 
171002	2	63	 	 	4	 
171002	3	69	 	 	2	 
171003	1	 	 	 	 	 
171003	2	 	 	 	 	 
171003	3	 	 	 	 	 
171004	1	45	 	 	 	3
171004	2	98	 	 	 	 
171004	3	98	 	 	 	 
171005	1	12	 	 	2	2
171005	2	98	 	 	 	 
171005	3	98	 	 	 	 
171007	1	98	 	 	 	 
171007	2	98	 	 	 	 
171007	3	98	 	 	 	 
171008	1	38	 	 	 	4
171008	2	62	4	4	4	4
171008	3	25	4	4	4	4
171010	1	24	 	 	 	4
171010	2	27	 	 	4	 
171010	3	98	 	 	 	 
171011	1	38	 	3	3	3
171011	2	98	 	 	 	 
171011	3	98	 	 	 	 
171013	1	69	 	 	3	3
171013	2	45	 	 	 	3
171013	3	98	 	 	 	 
171014	1	98	 	 	 	 
171014	2	98	 	 	 	 
171014	3	98	 	 	 	 
171015	1	37	 	 	 	3
171015	2	98	 	 	 	 
171015	3	98	 	 	 	 
171016	1	98	 	 	 	 
171016	2	98	 	 	 	 
171016	3	98	 	 	 	 
171017	1	39	3	3	3	3
171017	2	98	 	 	 	 
171017	3	98	 	 	 	 
171018	1	98	 	 	 	 
171018	2	98	 	 	 	 
171018	3	98	 	 	 	 
171019	1	98	 	 	 	 
171019	2	98	 	 	 	 
171019	3	98	 	 	 	 
171020	1	36	 	2	 	 
171020	2	69	 	 	2	 
171020	3	98	 	 	 	 
171021	1	45	 	3	3	 
171021	2	98	 	 	 	 
171021	3	98	 	 	 	 
171022	1	62	 	 	 	4
171022	2	28	 	 	 	3
171022	3	25	 	 	1	 
171025	1	98	 	 	 	 
171025	2	98	 	 	 	 
171025	3	98	 	 	 	 
171026	1	14	 	 	 	4
171026	2	3	2	 	 	 
171026	3	98	 	 	 	 
171027	1	39	 	4	4	4
171027	2	14	 	 	 	4
171027	3	28	 	 	4	3
171028	1	24	 	4	4	 
171028	2	98	 	 	 	 
171028	3	98	 	 	 	 
171030	1	4	 	 	2	 
171030	2	24	 	 	3	 
171030	3	98	 	 	 	 
171031	1	98	 	 	 	 
171031	2	98	 	 	 	 
171031	3	98	 	 	 	 
171032	1	98	 	 	 	 
171032	2	98	 	 	 	 
171032	3	98	 	 	 	 
171033	1	20	 	3	3	3
171033	2	2	 	4	 	 
171033	3	41	 	 	2	2
171034	1	98	 	 	 	 
171034	2	98	 	 	 	 
171034	3	98	 	 	 	 
171035	1	98	 	 	 	 
171035	2	98	 	 	 	 
171035	3	98	 	 	 	 
171036	1	37	4	 	 	 
171036	2	38	 	 	3	 
171036	3	39	 	 	 	2
171037	1	62	 	 	2	2
171037	2	38	 	 	4	4
171037	3	12	 	2	2	2
171038	1	27	 	3	 	 
171038	2	14	 	 	3	 
171038	3	30	 	2	 	 
171039	1	2	 	 	 	2
171039	2	98	 	 	 	 
171039	3	98	 	 	 	 
171040	1	98	 	 	 	 
171040	2	98	 	 	 	 
171040	3	98	 	 	 	 
171041	1	24	 	 	3	3
171041	2	4	 	 	2	 
171041	3	98	 	 	 	 
171042	1	38	 	 	4	 
171042	2	27	 	 	 	4
171042	3	28	 	 	 	4
171043	1	14	 	 	1	 
171043	2	24	 	 	3	 
171043	3	27	 	 	2	 
171044	1	12	 	 	 	2
171044	2	28	 	 	2	4
171044	3	41	 	 	 	3
171045	1	45	 	 	2	 
171045	2	98	 	 	 	 
171045	3	98	 	 	 	 
171046	1	39	 	4	 	 
171046	2	27	 	2	 	 
171046	3	4	 	2	 	 
171047	1	39	 	 	 	2
171047	2	24	 	 	 	2
171047	3	98	 	 	 	 
171049	1	98	 	 	 	 
171049	2	98	 	 	 	 
171049	3	98	 	 	 	 
171050	1	62	 	4	 	 
171050	2	24	 	4	 	4
171050	3	29	 	4	 	 
171051	1	98	 	 	 	 
171051	2	98	 	 	 	 
171051	3	98	 	 	 	 
171053	1	39	 	4	3	1
171053	2	98	 	 	 	 
171053	3	98	 	 	 	 
171055	1	4	3	 	 	 
171055	2	98	 	 	 	 
171055	3	98	 	 	 	 
171056	1	27	 	 	 	3
171056	2	14	 	 	3	 
171056	3	98	 	 	 	 
171057	1	42	1	1	1	1
171057	2	98	 	 	 	 
171057	3	98	 	 	 	 
171058	1	38	3	 	 	 
171058	2	14	 	3	 	 
171058	3	27	 	3	 	 
171059	1	28	3	 	 	 
171059	2	98	 	 	 	 
171059	3	98	 	 	 	 
171060	1	4	 	 	3	 
171060	2	36	 	 	4	 
171060	3	14	 	3	 	 
171061	1	24	 	4	 	4
