CHILDCODE	MEMIDR5	EXISTHH	ALIVE	PANELSIB	MEMMOVR5	RELATER4	RELATER5	CAREGVR5	LIVHSER5	YRDIEDR5	AGER4	MEMAGER5	MEMSEXR5	CHLBRNR5	WHRNOWR5	SEENMER5	EVRLVDR5	LNGLVDR5	GETMOMBIRTH	GETCHILDBIRTH	MTHBRNR5	RELHHR5	MRTLSTR5	MTHRHHR5	FTHRHHR5	THSDISR5	BRNDISR5	GRADER5	STILLR5	SCHTYPR5	LSTTYPR5	ATTPRER5	AGESTR5	AGEGRDR5	SLEEPR5	CHCARER5	HHCHRER5	NPYWRKR5	PAYWRKR5	SCHOOLR5	STUDYR5	PLAYR5	MEMCNSR5	MEMHLTR5	MEMDISBR5	MEMAFCR5	MEMLNGR5	MLNHLR51	HTSFFR51	MEMSMKR5	SMKHSER5	DYSSMKR5	MEMALCR5	DYSALCR5
151003	2	1	1	0	 	1	1	0	1	 	51	54	1	 	 	 	 	 	0	0	 	1	3	98	98	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
151003	3	1	1	0	 	7	7	0	4	 	-88	31	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151003	4	1	1	0	 	7	7	0	4	 	-88	-88	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151003	5	1	1	0	 	7	7	0	4	 	-88	-88	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151003	6	1	1	0	 	7	7	0	4	 	-88	-88	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151003	7	1	1	0	 	7	7	0	4	 	-88	-88	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151003	15	1	1	0	 	7	7	0	4	 	14	17	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151003	16	1	1	1	 	7	7	0	1	 	7	10	2	 	 	 	 	 	0	0	4	3	 	1	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
151003	17	1	1	0	 	7	7	0	1	 	6	9	2	 	 	 	 	 	0	0	10	3	 	1	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
151003	18	1	0	0	 	5	 	 	 	 	 	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151004	0	1	1	0	 	0	0	 	1	 	11	14	2	 	 	 	 	 	0	0	2	3	6	2	1	 	 	9	1	4	 	1	6	 	9	0	1	0	0	6	2	5	N	 	 	 	 	 	 	 	 	 	 	 
151004	1	1	1	0	 	1	1	0	1	 	42	49	1	 	 	 	 	 	0	0	 	1	1	98	98	 	 	6	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	3	0	 	0	 	 	0	 	1	1	4
151004	2	1	1	0	 	1	1	1	1	 	38	39	2	0	 	 	 	 	0	0	 	2	1	98	98	 	 	8	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	3	0	 	0	 	 	0	 	1	0	 
151004	3	1	1	0	 	7	7	0	2	 	17	19	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151004	4	1	1	0	 	7	7	0	2	 	16	18	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151004	15	1	1	0	 	7	7	0	1	 	14	17	1	 	 	 	 	 	0	0	8	3	6	2	1	 	 	11	1	4	 	1	5	 	8	0	0	8	0	6	1	2	N	 	 	 	 	 	 	 	 	 	 	 
151004	16	1	1	1	 	7	7	0	1	 	10	13	2	 	 	 	 	 	0	0	3	3	6	2	1	 	 	8	1	4	 	1	6	 	8	0	1	0	0	6	1	7	N	3	0	 	0	 	 	0	 	1	0	 
151005	0	1	1	0	1	0	0	 	1	 	11	14	1	 	 	 	 	 	0	0	5	10	6	98	98	 	 	7	1	4	 	1	6	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
151005	1	1	1	0	0	1	1	0	4	 	-88	-88	1	 	3	6	1	4	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151005	2	1	1	0	0	1	1	0	4	 	-88	-88	2	0	3	6	1	12	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151005	3	1	1	0	0	6	6	0	4	 	51	54	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151005	4	1	1	0	0	13	13	0	4	 	-88	-88	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151005	5	1	1	0	0	13	13	0	4	 	19	22	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151005	6	1	1	0	0	13	13	0	4	 	17	20	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151005	7	1	1	0	0	6	6	0	4	 	56	59	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151005	8	1	1	0	0	13	13	0	4	 	28	31	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151005	9	1	1	0	0	13	13	0	4	 	21	24	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151005	10	1	1	0	0	14	14	0	4	 	4	7	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151005	11	 	 	 	1	 	4	1	1	 	 	-88	1	 	 	 	 	 	 	 	 	10	 	98	98	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	4	0	 	0	 	 	 	 	 	 	 
151006	0	1	1	0	 	0	0	 	1	 	12	14	2	 	 	 	 	 	0	0	12	3	6	2	1	 	 	9	1	4	 	1	6	 	8	1	1	0	0	7	2	3	N	 	 	 	 	 	 	 	 	 	 	 
151006	1	1	1	0	 	1	1	0	1	 	41	44	1	 	 	 	 	 	0	0	 	1	1	98	98	 	 	11	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	3	0	 	0	 	 	0	 	1	0	 
151006	2	1	1	0	 	1	1	1	1	 	38	41	2	0	 	 	 	 	0	0	 	2	1	98	98	 	 	3	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	4	0	 	0	 	 	0	 	1	0	 
151006	15	1	1	0	 	7	7	0	1	 	15	18	2	 	 	 	 	 	0	0	 	3	6	2	1	 	 	15	1	1	 	 	 	 	 	 	 	 	 	 	 	 	Y	 	 	 	 	 	 	 	 	 	 	 
151006	16	1	1	0	 	7	7	0	1	 	2	5	1	 	 	 	 	 	0	0	3	3	 	2	1	 	 	20	1	4	 	1	 	 	9	0	0	0	0	5	2	6	N	 	 	 	 	 	 	 	 	 	 	 
151009	0	1	1	0	 	0	0	 	1	 	12	15	2	 	 	 	 	 	0	0	7	3	3	2	1	 	 	10	1	7	 	1	5	 	8	1	1	0	0	7	1	4	N	 	 	 	 	 	 	 	 	 	 	 
151009	1	1	1	0	 	1	1	1	1	 	37	40	1	 	 	 	 	 	0	0	 	1	3	98	98	 	 	14	0	 	1	 	 	 	 	 	 	 	 	 	 	 	N	3	0	 	1	20	2	0	 	1	1	2
151009	2	1	1	0	 	1	1	0	1	 	35	38	2	0	 	 	 	 	0	0	 	2	3	98	98	 	 	11	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	3	0	 	0	 	 	0	 	1	1	4
151009	3	1	1	0	 	7	7	0	1	 	3	6	1	 	 	 	 	 	0	0	4	3	 	2	1	 	 	20	1	1	 	1	 	 	8	0	0	0	0	5	3	6	N	 	 	 	 	 	 	 	 	 	 	 
151010	0	1	1	0	 	0	0	 	1	 	12	15	1	 	 	 	 	 	0	0	8	3	6	2	1	 	 	9	1	9	 	1	6	 	8	0	2	6	0	0	0	6	N	 	 	 	 	 	 	 	 	 	 	 
151010	1	1	1	0	 	1	1	0	1	 	44	47	1	 	 	 	 	 	0	0	 	1	1	98	98	 	 	6	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	3	0	 	0	 	 	0	 	1	1	4
151010	2	1	1	0	 	1	1	1	1	 	44	47	2	0	 	 	 	 	0	0	 	2	1	98	98	 	 	3	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	3	0	 	1	4	2	0	 	1	0	 
151010	3	1	1	0	 	7	7	0	2	 	19	22	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151010	4	1	1	0	 	14	14	0	2	 	-88	77	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151010	5	1	1	1	 	7	7	0	1	 	7	11	2	 	 	 	 	 	0	0	12	3	 	2	1	 	 	6	1	4	 	1	6	 	8	0	1	0	0	6	2	5	N	3	0	 	0	 	 	 	 	 	 	 
151011	0	1	1	0	 	0	0	 	1	 	12	15	2	 	 	 	 	 	0	0	7	3	6	2	1	 	 	9	1	11	 	1	7	 	9	0	1	1	0	8	1	4	N	 	 	 	 	 	 	 	 	 	 	 
151011	1	1	1	0	 	1	1	0	1	 	58	61	1	 	 	 	 	 	0	0	 	1	3	98	98	 	 	2	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	3	0	 	0	 	 	0	 	1	1	4
151011	2	1	1	0	 	1	1	1	1	 	52	56	2	0	 	 	 	 	0	0	 	2	3	98	98	 	 	6	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	3	0	 	0	 	 	0	 	1	1	4
151011	3	1	1	0	 	7	7	0	4	 	29	31	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151011	4	1	1	0	 	7	7	0	4	 	26	29	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151011	5	1	1	0	 	7	7	0	4	 	19	22	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151011	6	1	1	1	 	7	7	0	1	 	10	13	2	 	 	 	 	 	0	0	5	3	6	2	1	 	 	8	1	11	 	1	6	 	9	0	0	1	0	8	1	5	N	4	0	 	1	17	13	0	 	1	0	 
151011	7	1	1	0	 	16	16	0	4	 	24	27	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151011	8	1	1	0	 	15	15	0	4	 	6	9	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151011	9	1	1	0	 	15	15	0	4	 	4	7	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151013	0	1	1	0	 	0	0	 	1	 	12	14	2	 	 	 	 	 	0	0	2	5	6	1	98	 	 	9	1	1	 	1	6	 	8	0	0	0	0	11	2	2	N	 	 	 	 	 	 	 	 	 	 	 
151013	1	1	1	0	 	1	1	1	1	 	35	38	2	1	 	 	 	 	0	0	 	3	1	3	2	 	 	13	1	1	 	 	 	 	 	 	 	 	 	 	 	 	N	3	0	 	0	 	 	0	 	1	0	 
151013	2	1	1	0	 	5	5	0	1	 	-88	68	1	 	 	 	 	 	0	0	 	1	3	98	98	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
151013	3	1	1	0	 	5	5	0	1	 	-88	65	2	 	 	 	 	 	0	0	 	2	3	98	98	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
151013	4	1	1	0	 	13	13	0	2	 	-88	42	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151013	15	1	1	0	 	14	14	0	2	 	-88	14	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151013	16	1	1	0	 	13	13	0	2	 	-88	46	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151013	17	1	1	0	 	2	2	0	1	 	43	46	1	 	 	 	 	 	0	0	 	4	1	98	98	 	 	11	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
151013	18	 	 	 	 	 	9	0	1	 	 	2	1	 	 	 	 	 	 	 	 	5	 	1	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
151014	0	1	1	0	 	0	0	 	1	 	12	15	2	 	 	 	 	 	0	0	10	3	6	2	1	 	 	9	1	11	 	1	6	 	9	0	2	0	0	8	2	4	N	 	 	 	 	 	 	 	 	 	 	 
151014	1	1	1	0	 	1	1	0	1	 	51	54	1	 	 	 	 	 	0	0	 	1	3	98	98	 	 	3	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	2	0	 	0	 	 	0	 	1	1	4
151014	2	1	1	0	 	1	1	1	1	 	48	52	2	0	 	 	 	 	0	0	 	2	3	98	98	 	 	3	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	1	0	 	1	17	5	0	 	1	0	 
151014	3	1	1	0	 	7	7	0	4	 	28	31	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151014	4	1	1	0	 	7	7	0	4	 	26	29	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151014	5	1	1	0	 	7	7	0	4	 	24	27	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151014	6	1	1	0	 	7	7	0	4	 	22	25	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151014	7	1	1	0	 	7	7	0	1	 	20	23	1	 	 	 	 	 	0	0	 	3	6	2	1	 	 	14	0	 	1	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
151014	8	1	1	1	 	7	7	0	1	 	8	11	2	 	 	 	 	 	0	0	2	3	 	2	1	 	 	5	1	4	 	1	6	 	10	0	1	0	0	6	2	5	N	3	0	 	1	3	3	 	 	 	 	 
151014	9	1	1	0	 	16	16	0	4	 	37	40	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151014	10	1	1	0	 	16	16	0	4	 	21	24	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151014	11	1	1	0	 	15	15	0	4	 	4	7	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151015	0	1	1	0	 	0	0	 	1	 	11	14	1	 	 	 	 	 	0	0	2	3	6	1	2	 	 	8	1	11	 	1	6	 	8	0	1	0	0	9	1	4	N	 	 	 	 	 	 	 	 	 	 	 
151015	1	1	1	0	 	1	1	1	1	 	52	55	2	0	 	 	 	 	0	0	 	2	3	98	98	 	 	1	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	3	1	4	1	11	1	0	 	1	0	 
151015	2	1	1	0	 	1	1	0	1	 	53	56	1	 	 	 	 	 	0	0	 	1	3	98	98	 	 	8	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	4	0	 	0	 	 	0	 	1	1	3
151015	3	1	1	0	 	7	7	0	2	 	-88	40	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151015	4	1	1	0	 	7	7	0	2	 	-88	35	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151015	5	1	1	0	 	7	7	0	2	 	-88	34	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151015	6	1	1	0	 	7	7	0	2	 	-88	28	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151015	7	1	1	0	 	7	7	0	2	 	21	24	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151015	8	1	1	0	 	7	7	0	2	 	19	22	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151015	9	1	1	0	 	16	16	0	2	 	-88	29	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151015	10	1	1	0	 	15	15	0	2	 	-88	12	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151016	0	1	1	0	 	0	0	 	1	 	12	15	2	 	 	 	 	 	0	0	7	3	6	2	1	 	 	10	1	11	 	1	6	 	8	1	1	0	0	9	3	1	N	 	 	 	 	 	 	 	 	 	 	 
151016	1	1	1	0	 	1	1	0	1	 	34	37	1	 	 	 	 	 	0	0	 	1	1	98	98	 	 	6	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	4	0	 	0	 	 	1	0	3	1	2
151016	2	1	1	0	 	1	1	1	1	 	32	35	2	0	 	 	 	 	0	0	 	2	1	98	98	 	 	10	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	3	0	 	0	 	 	0	 	1	0	 
151016	15	1	1	0	 	7	7	0	2	 	14	17	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151016	16	1	1	1	 	7	7	0	1	 	10	12	1	 	 	 	 	 	0	0	12	3	 	2	1	 	 	7	1	11	 	1	6	 	9	1	1	0	0	9	3	1	N	4	0	 	0	 	 	0	 	1	0	 
151016	17	1	1	0	 	7	7	0	1	 	6	9	2	 	 	 	 	 	0	0	5	3	 	2	1	 	 	3	1	4	 	1	7	 	9	0	1	0	0	6	2	4	N	 	 	 	 	 	 	 	 	 	 	 
151017	0	1	1	0	 	0	0	 	1	 	11	14	2	 	 	 	 	 	0	0	1	7	6	1	98	 	 	9	1	11	 	1	6	 	9	0	1	0	0	9	1	4	N	 	 	 	 	 	 	 	 	 	 	 
151017	1	1	1	0	 	1	1	1	1	 	28	30	2	0	 	 	 	 	0	0	 	2	1	98	98	 	 	6	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	4	0	 	0	 	 	0	 	1	1	4
151017	2	1	1	0	 	1	1	0	4	 	-88	-77	1	 	5	4	1	2	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151017	3	1	1	0	 	5	5	0	4	 	-88	67	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151017	4	1	1	0	 	13	13	0	4	 	-88	29	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151017	5	1	1	0	 	13	13	0	4	 	-88	28	2	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151017	6	1	1	0	 	14	14	0	4	 	-88	12	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151017	7	1	1	0	 	2	2	0	1	 	38	41	1	 	 	 	 	 	0	0	 	1	1	98	98	 	 	11	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
151017	8	1	1	1	 	9	9	0	1	 	6	9	2	 	 	 	 	 	0	0	8	3	 	1	7	 	 	3	1	4	 	1	7	 	10	0	1	0	0	5	2	5	N	4	0	 	0	 	 	 	 	 	 	 
151017	9	1	1	0	 	9	9	0	1	 	1	4	2	 	 	 	 	 	0	0	 	3	 	1	7	 	 	0	0	 	88	0	 	 	10	0	2	0	0	0	0	12	N	 	 	 	 	 	 	 	 	 	 	 
151019	0	1	1	0	 	0	0	 	1	 	11	14	1	 	 	 	 	 	0	0	4	3	6	2	98	 	 	9	1	4	 	1	6	 	8	0	1	0	0	6	3	4	N	 	 	 	 	 	 	 	 	 	 	 
151019	1	1	1	0	 	1	1	0	3	2016	54	 	 	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151019	2	1	1	0	 	1	1	1	1	 	50	53	2	0	 	 	 	 	0	0	 	1	4	98	98	 	 	3	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	3	0	 	0	 	 	0	 	1	0	 
151019	3	1	1	0	 	7	7	0	2	 	28	31	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151019	4	1	1	0	 	7	7	0	2	 	25	28	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151019	5	1	1	0	 	7	7	0	1	 	23	26	1	 	 	 	 	 	0	0	 	3	6	2	98	 	 	11	0	 	4	 	 	 	 	 	 	 	 	 	 	 	Y	 	 	 	 	 	 	 	 	 	 	 
151019	6	1	1	0	 	7	7	0	1	 	21	23	1	 	 	 	 	 	0	0	 	3	6	2	98	 	 	11	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
151019	7	1	1	0	 	7	7	0	1	 	16	19	2	 	 	 	 	 	0	0	 	3	6	2	98	 	 	11	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
151019	15	1	1	0	 	7	7	0	1	 	13	16	2	 	 	 	 	 	0	0	12	3	6	2	98	 	 	10	1	4	 	1	6	 	8	0	1	0	0	6	3	4	N	 	 	 	 	 	 	 	 	 	 	 
151019	16	 	 	 	 	 	15	0	1	 	 	10	2	 	 	 	 	 	 	 	3	5	 	98	98	 	 	 	 	 	 	 	 	 	8	0	1	0	0	6	2	5	N	 	 	 	 	 	 	 	 	 	 	 
151020	0	1	1	 	 	0	0	 	1	 	11	14	2	 	 	 	 	 	0	0	2	3	6	2	1	 	 	9	1	4	 	1	5	 	9	0	3	0	0	6	4	2	N	 	 	 	 	 	 	 	 	 	 	 
151020	1	1	1	 	 	1	1	0	1	 	51	54	1	 	 	 	 	 	0	0	 	1	3	98	98	 	 	6	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	4	0	 	0	 	 	0	 	1	0	 
151020	2	1	1	 	 	1	1	1	1	 	52	54	2	0	 	 	 	 	0	0	 	2	3	98	98	 	 	6	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	4	0	 	0	 	 	0	 	1	0	 
151020	3	1	1	 	 	7	7	0	4	 	24	27	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151020	4	1	1	 	 	7	7	0	1	 	18	19	1	 	 	 	 	 	0	0	 	3	6	2	1	 	 	13	1	1	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
151020	5	1	1	 	 	13	13	0	4	 	-88	62	1	 	 	 	 	 	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
151020	6	1	1	 	 	14	14	0	1	 	22	22	2	 	 	 	 	 	0	0	 	7	6	98	98	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	N	 	 	 	 	 	 	 	 	 	 	 
151021	0	1	1	0	 	0	0	 	1	 	12	15	2	 	 	 	 	 	0	0	10	3	3	2	1	 	 	9	1	4	 	1	6	 	9	0	1	0	0	8	1	6	N	 	 	 	 	 	 	 	 	 	 	 
151021	1	1	1	0	 	1	1	0	1	 	33	37	1	 	 	 	 	 	0	0	 	1	3	98	98	 	 	14	0	 	4	 	 	 	 	 	 	 	 	 	 	 	N	4	0	 	0	 	 	0	 	1	0	 
