CHILDCODE	DINT	PRIDRSR5	HHSIZE	HEADID	RESPOND	HEADLANG	CARELANG	CHLDLANG	PECLOC5	PECODPT5	PECODISTR5	PECODIS5	ANTHRHSE5	ANTHRADD5	PECODIS15	PEMUDANZ5	PEUBIC5	PHONE5	PEHPOST5	PEDCVIV5	PEDPAGT5	PEDPOC5	PEDPPA5	CHLDDNI5	TIENDNI5	DOCDNI5	ADDSAME5	CLUSTID5	YLCOMM5	PLACEID5	LINKCMM5	PLACENR5	LONGCOMM5	TRNSCOMM5	MINIADM5	PEMINIID5	TYPESITE5	PEMUDR45
158043	19/11/2016	2	5	1	2	31	31	31	 	12	 	 	0	 	 	 	 	1	1	1	1	0	0	1	1	3	1	 	1	PE15C05	0	 	 	 	0	 	2	0
158044	20/11/2016	0	5	1	0	31	31	31	 	12	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	1	PE15C04	0	 	 	 	0	 	1	0
158045	13/07/2016	2	8	2	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	0	 	0	 	 	 	1	PE83MC99	1	0
158046	19/11/2016	1	7	1	3	31	31	31	 	12	 	 	1	1	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE15C04	0	 	 	 	0	 	1	88
158047	15/01/2017	0	2	0	0	31	31	31	 	15	 	 	2	1	 	 	1	1	1	0	1	0	0	1	1	1	0	 	0	 	0	 	 	 	0	 	1	1
158048	19/11/2016	0	1	0	0	31	31	31	 	15	 	 	1	1	 	 	5	1	1	1	0	0	0	1	1	3	0	 	0	 	0	 	 	 	0	 	1	1
158050	12/11/2016	0	12	1	0	31	31	31	 	12	 	 	0	 	 	 	 	1	1	0	1	0	0	1	0	 	1	 	1	PE15C06	0	 	 	 	0	 	1	0
158051	17/11/2016	0	3	1	0	31	31	31	 	12	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE15C08	0	 	 	 	0	 	2	1
158052	17/12/2016	0	5	18	0	31	31	31	 	15	 	 	1	1	 	 	2	1	1	1	0	0	0	1	1	1	0	 	0	 	0	 	 	 	0	 	1	1
158053	16/11/2016	1	6	1	2	31	31	31	 	12	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE15C08	0	 	 	 	0	 	2	0
158054	16/11/2016	0	7	16	0	31	31	31	 	12	 	 	0	 	 	 	 	0	0	 	 	 	 	1	1	1	1	 	1	PE15C08	0	 	 	 	0	 	2	1
158055	16/11/2016	0	4	12	0	31	31	31	 	12	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE15C08	0	 	 	 	0	 	2	0
158056	10/07/2016	0	2	0	0	31	31	31	 	15	 	 	0	 	 	 	3	1	1	1	0	0	0	1	1	3	0	 	0	 	0	 	 	 	1	PE82MC93	1	1
158057	10/01/2017	2	7	1	2	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	0	 	0	 	 	 	0	 	1	1
168001	08/11/2016	2	9	1	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	1	0	0	1	1	88	1	 	1	PE16C04	0	 	 	 	0	 	2	0
168002	20/11/2016	0	1	0	0	31	31	31	 	5	 	 	0	 	 	 	1	1	1	1	1	0	0	88	 	 	0	 	0	 	0	 	 	 	1	PE86MC32	1	1
168005	11/11/2016	0	3	0	0	31	31	31	 	5	 	 	0	 	 	 	5	1	1	1	1	0	0	88	 	 	0	 	1	PE16C02	0	 	 	 	0	 	2	1
168006	19/11/2016	0	1	0	0	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE80C08	0	 	 	 	0	 	1	1
168007	13/11/2016	0	2	5	0	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	1	PE80C08	0	 	 	 	0	 	1	0
168008	09/11/2016	2	6	1	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE16C06	0	 	 	 	0	 	2	0
168009	14/11/2016	0	3	18	0	31	31	31	 	5	 	 	0	 	 	 	3	1	0	 	 	 	 	88	 	 	0	 	0	 	1	PE80C08	20	7	0	 	1	1
168010	15/11/2016	2	8	1	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE80C08	0	 	 	 	0	 	1	1
168011	11/01/2017	0	1	0	0	31	31	31	 	15	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	3	1	 	0	 	0	 	 	 	1	PE87MC55	1	1
168012	13/11/2016	0	2	18	0	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE80C08	0	 	 	 	0	 	1	1
168013	09/11/2016	3	5	18	3	31	31	31	 	5	 	 	0	 	 	 	1	1	1	1	1	0	0	1	1	1	0	 	1	PE16C06	0	 	 	 	0	 	2	0
168015	09/11/2016	0	8	1	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	1	0	0	0	 	 	1	 	1	PE16C06	0	 	 	 	0	 	2	1
168016	18/11/2016	0	3	16	0	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE80C08	0	 	 	 	0	 	1	1
168017	14/11/2016	2	5	1	2	31	31	31	 	5	 	 	0	 	 	 	2	1	1	1	1	0	0	88	 	 	0	 	1	PE80C08	0	 	 	 	0	 	1	1
168018	15/11/2016	2	4	1	2	31	31	31	 	5	 	 	0	 	 	 	3	1	1	0	0	0	0	88	 	 	0	 	1	PE16C08	0	 	 	 	0	 	2	1
168020	15/11/2016	0	3	23	0	35	31	31	 	5	 	 	0	 	 	 	 	1	1	1	1	0	0	1	1	3	1	 	1	PE16C01	0	 	 	 	0	 	2	1
168022	22/11/2016	0	1	0	0	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE80C08	0	 	 	 	0	 	1	0
168024	18/12/2016	0	1	0	0	31	31	31	 	15	 	 	2	1	 	 	2	1	1	1	0	0	0	88	 	 	0	 	0	 	0	 	 	 	1	PE83MC63	1	1
168025	20/11/2016	0	3	0	0	31	31	31	 	5	 	 	0	 	 	 	5	1	1	1	0	0	0	1	1	1	0	 	0	 	1	PE80C08	20	7	0	 	1	1
178001	25/09/2016	0	1	0	0	31	31	31	 	11	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	0	 	0	 	 	 	1	PE86MC56	1	1
178002	25/09/2016	0	2	17	0	31	31	31	 	11	 	 	2	1	 	 	4	1	1	1	0	0	0	1	1	3	0	 	1	PE80C12	0	 	 	 	0	 	1	1
178003	25/09/2016	2	5	2	2	31	31	31	 	11	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	0	 	0	 	 	 	1	PE86MC26	1	0
178004	23/09/2016	2	6	1	2	31	31	31	 	11	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE80C12	0	 	 	 	0	 	1	0
178006	01/10/2016	0	3	16	0	31	31	31	 	5	 	 	1	1	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE17C02	0	 	 	 	0	 	1	1
178007	14/01/2017	1	5	4	1	31	31	31	 	15	 	 	0	 	 	 	 	1	1	0	1	0	0	0	 	 	1	 	0	 	0	 	 	 	1	PE81MC12	1	0
178009	25/09/2016	0	2	18	0	31	31	31	 	11	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	0	 	0	 	 	 	1	PE86MC56	1	1
178010	30/09/2016	0	3	5	0	31	31	31	 	5	 	 	0	 	 	 	5	1	1	1	0	0	0	1	1	3	0	 	1	PE17C02	0	 	 	 	0	 	1	1
178011	29/09/2016	2	5	1	2	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE17C02	0	 	 	 	0	 	1	1
178015	02/03/2017	0	2	20	0	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	0	 	0	 	0	 	 	 	0	 	1	1
178016	08/07/2016	0	3	4	0	31	31	31	 	15	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	0	 	0	 	 	 	1	PE14MC01	1	88
178019	08/07/2016	0	3	10	0	31	31	31	 	15	 	 	0	 	 	 	2	1	1	0	1	0	0	88	 	 	0	 	0	 	0	 	 	 	1	PE14MC12	1	1
178020	10/07/2016	0	1	0	0	31	31	31	 	15	 	 	0	 	 	 	2	1	1	1	1	0	0	88	 	 	0	 	0	 	0	 	 	 	1	PE83MC93	1	1
178021	09/07/2016	0	3	0	0	31	31	31	 	15	 	 	0	 	 	 	2	1	1	1	1	0	0	88	 	 	0	 	0	 	0	 	 	 	1	PE81MC26	1	1
178022	23/09/2016	0	5	10	6	31	31	31	 	11	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	0	 	0	 	 	 	1	PE82MC56	1	1
178024	05/10/2016	0	3	0	0	35	35	35	 	5	 	 	0	 	 	 	 	0	1	0	1	0	0	88	 	 	1	 	1	PE17C08	0	 	 	 	0	 	2	0
178027	24/09/2106	0	2	0	0	31	31	31	 	11	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE80C12	0	 	 	 	0	 	1	0
178028	25/09/2016	0	1	0	0	31	31	31	 	11	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	0	 	0	 	 	 	1	PE82MC56	1	0
178029	13/10/2016	0	8	2	0	31	31	31	 	5	 	 	0	 	 	 	1	1	1	0	1	0	0	88	 	 	0	 	1	PE17C10	0	 	 	 	0	 	1	1
178031	23/07/2016	0	3	0	0	31	31	31	 	15	 	 	0	 	 	 	3	1	0	 	 	 	 	1	1	3	0	 	0	 	0	 	 	 	1	PE87MC05	1	1
178033	16/12/2016	0	1	0	0	31	31	31	 	15	 	 	1	1	 	 	5	1	1	0	1	0	0	1	1	3	0	 	0	 	0	 	 	 	0	 	1	88
178034	18/01/2017	2	3	1	2	31	31	31	 	5	 	 	0	 	 	 	5	1	1	0	1	0	0	1	77	 	0	 	1	PE17C10	0	 	 	 	0	 	1	88
178035	05/10/2016	0	4	0	0	31	31	31	 	5	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE17C08	0	 	 	 	0	 	2	0
178036	30/09/2016	2	7	1	0	31	31	31	 	11	 	 	2	1	 	 	 	1	1	1	1	0	0	1	1	3	1	 	0	 	0	 	 	 	1	PE86MC42	1	0
188001	15/10/2016	2	8	1	2	32	32	32	 	3	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE18C02	0	 	 	 	0	 	2	0
188002	16/10/2016	2	6	2	2	31	31	31	 	3	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE18C02	0	 	 	 	0	 	2	0
188003	15/07/2016	0	3	0	0	31	31	31	 	15	 	 	0	 	 	 	88	1	1	1	0	0	0	88	 	 	0	 	0	 	0	 	 	 	1	PE87MC11	1	1
188004	03/10/2016	0	1	1	0	31	31	31	 	3	 	 	1	1	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE18C07	0	 	 	 	0	 	1	0
188005	24/10/2016	2	4	1	2	32	32	31	 	3	 	 	2	1	 	 	5	1	1	0	1	0	0	88	 	 	1	 	1	PE18C02	0	 	 	 	0	 	2	0
188006	16/10/2016	2	6	1	0	35	32	31	 	3	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE18C02	0	 	 	 	0	 	2	0
188007	10/01/2017	19	3	19	0	31	31	31	 	15	 	 	2	1	 	 	 	1	1	0	1	0	0	1	1	3	1	 	0	 	0	 	 	 	1	PE83MC89	1	0
188008	02/11/2016	2	5	2	2	32	32	32	 	3	 	 	1	1	 	 	2	1	1	0	1	0	0	1	1	2	0	 	1	PE18C02	0	 	 	 	0	 	2	88
188010	21/10/2016	2	5	1	2	31	31	31	 	3	 	 	1	1	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE18C04	0	 	 	 	0	 	2	0
188011	15/10/2016	2	4	1	2	35	35	31	 	3	 	 	2	1	 	 	3	1	1	0	1	0	0	88	 	 	1	 	1	PE18C02	0	 	 	 	0	 	2	0
188012	18/12/2016	0	2	17	0	31	31	31	 	15	 	 	0	 	 	 	5	1	1	0	1	0	0	88	 	 	0	 	0	 	0	 	 	 	1	PE87MC54	1	1
188013	28/10/2016	5	4	0	0	31	31	31	 	3	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE18C03	0	 	 	 	0	 	2	0
188015	25/10/2016	2	4	1	2	31	32	31	 	3	 	 	1	1	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE18C03	0	 	 	 	0	 	2	0
188016	13/07/2016	0	3	0	0	31	31	31	 	15	 	 	0	 	 	 	 	1	0	 	 	 	 	1	1	1	1	 	0	 	0	 	 	 	1	PE83MC96	1	0
188017	28/10/2016	1	6	1	0	32	32	31	 	3	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE18C06	0	 	 	 	0	 	2	0
188018	26/10/2016	0	3	17	0	31	31	31	 	3	 	 	1	0	 	 	 	0	1	0	1	0	0	88	 	 	1	 	1	PE18C03	0	 	 	 	0	 	2	0
188020	03/11/2016	1	2	0	0	31	31	31	 	3	 	 	0	 	 	 	3	1	1	1	0	0	0	1	1	3	0	 	0	 	0	 	 	 	1	PE86MC38	1	1
188021	29/10/2016	1	5	1	2	31	32	31	 	3	 	 	0	 	 	 	 	1	1	1	1	0	0	1	1	3	1	 	1	PE18C03	0	 	 	 	0	 	2	0
188022	03/11/2016	0	3	0	0	31	31	31	 	3	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE80C33	0	 	 	 	0	 	1	1
188023	28/10/2016	1	3	1	2	32	32	31	 	3	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE18C03	0	 	 	 	0	 	2	0
188024	03/11/2016	1	1	0	0	31	31	31	 	3	 	 	0	 	 	 	2	1	1	1	0	0	0	88	 	 	0	 	1	PE80C33	0	 	 	 	0	 	1	1
188025	03/11/2016	1	6	1	2	31	32	31	 	3	 	 	0	 	 	 	 	1	1	1	1	0	0	1	1	3	1	 	1	PE80C33	0	 	 	 	0	 	1	0
188026	01/11/2016	0	3	7	0	31	31	31	 	3	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE80C33	0	 	 	 	0	 	1	1
198001	05/09/2016	1	2	1	1	31	31	31	 	4	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE19C01	0	 	 	 	0	 	1	0
198002	30/08/2016	1	4	1	1	31	31	31	 	4	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE19C01	0	 	 	 	0	 	1	0
198003	10/09/2016	0	2	17	0	31	31	31	 	4	 	 	0	 	 	 	4	1	1	1	1	0	0	1	1	1	0	 	0	 	0	 	 	 	1	PE86MC50	1	1
198006	01/09/2016	0	3	4	0	31	31	31	 	4	 	 	0	 	 	 	3	1	1	1	0	0	0	88	 	 	0	 	0	 	0	 	 	 	1	PE86MC44	1	1
198007	05/09/2016	2	4	1	2	31	31	31	 	4	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE19C01	0	 	 	 	0	 	1	0
198008	30/08/2016	2	4	1	2	31	31	31	 	4	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE19C01	0	 	 	 	0	 	1	0
198009	04/11/2016	0	2	0	0	31	31	31	 	8	 	 	0	 	 	 	4	1	1	0	1	0	0	88	 	 	0	 	0	 	0	 	 	 	1	PE86MC58	1	1
198011	30/08/2016	2	3	2	2	31	31	31	 	4	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE19C01	0	 	 	 	0	 	1	0
198012	31/08/2016	1	3	1	1	31	31	31	 	4	 	 	1	1	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE19C01	0	 	 	 	0	 	1	0
198013	01/09/2016	1	3	1	0	31	31	31	 	4	 	 	1	1	 	 	 	1	1	1	1	0	0	1	1	3	1	 	1	PE19C01	0	 	 	 	0	 	1	0
198014	12/09/2016	0	3	19	0	31	31	31	 	4	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	0	 	0	 	 	 	1	PE86MC47	1	1
198015	06/09/2016	0	1	0	0	31	31	31	 	4	 	 	1	79	 	 	 	1	1	0	1	0	0	88	 	 	1	 	1	PE19C05	0	 	 	 	0	 	1	1
198016	31/08/2016	1	3	1	0	31	31	31	 	4	 	 	2	1	 	 	5	1	1	1	1	0	0	1	1	3	1	 	1	PE19C01	0	 	 	 	0	 	1	0
198017	24/01/2017	0	5	1	0	31	31	31	 	4	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	1	PE19C01	0	 	 	 	0	 	1	0
198018	07/09/2016	0	1	0	0	31	31	31	 	4	 	 	2	1	 	 	2	1	1	0	1	0	0	1	1	1	0	 	1	PE19C01	0	 	 	 	0	 	1	1
198019	30/08/2016	0	3	0	0	31	31	31	 	4	 	 	1	1	 	 	 	1	1	0	1	0	0	1	1	1	1	 	1	PE19C01	0	 	 	 	0	 	1	88
198021	02/09/2016	1	3	1	0	31	31	31	 	4	 	 	0	 	 	 	 	1	1	1	1	0	0	1	1	3	1	 	1	PE19C01	0	 	 	 	0	 	1	0
198022	30/08/2016	2	5	2	2	31	31	31	 	4	 	 	0	 	 	 	 	1	1	0	1	0	0	0	 	 	1	 	1	PE19C01	0	 	 	 	0	 	1	0
198024	31/08/2016	1	5	1	1	31	31	31	 	4	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE19C01	0	 	 	 	0	 	1	0
198025	02/09/2016	1	2	1	1	31	31	31	 	4	 	 	1	77	 	 	 	1	1	1	1	0	0	1	1	2	1	 	1	PE19C01	0	 	 	 	0	 	1	1
198026	03/09/2016	2	2	2	1	31	31	31	 	4	 	 	2	1	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE19C01	0	 	 	 	0	 	1	0
198027	13/09/2016	2	5	1	2	31	31	31	 	4	 	 	1	1	 	 	4	1	1	1	0	0	0	88	 	 	0	 	1	PE19C01	0	 	 	 	0	 	1	1
198028	31/08/2016	2	5	1	2	31	31	31	 	4	 	 	1	1	 	 	4	1	1	1	1	0	0	1	1	1	1	 	1	PE19C01	0	 	 	 	0	 	1	0
198030	02/09/2016	2	6	1	2	31	31	31	 	4	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE19C01	0	 	 	 	0	 	1	0
198031	02/09/2016	2	5	1	2	31	31	31	 	4	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE19C01	0	 	 	 	0	 	1	0
208001	18/08/2016	2	6	1	2	31	31	31	 	21	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	1	PE20C01	0	 	 	 	0	 	1	0
208002	10/08/2016	2	3	2	2	31	31	31	 	21	 	 	0	 	 	 	 	1	1	0	1	0	0	88	 	 	1	 	0	 	0	 	 	 	1	PE20MC15	1	0
208003	08/08/2016	1	12	1	1	31	31	31	 	21	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	0	 	1	PE20C02	10	5	0	 	1	0
208006	18/08/2016	2	5	1	0	31	31	31	 	21	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	0	 	0	 	 	 	1	PE20MC02	1	0
208007	11/08/2016	2	7	2	2	31	31	31	 	21	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	1	1	 	0	 	1	PE20C04	20	1	0	 	1	0
208008	12/09/2016	0	3	5	0	31	31	31	 	4	 	 	2	1	 	 	2	1	1	1	0	0	0	1	1	3	0	 	0	 	0	 	 	 	1	PE86MC13	1	1
208009	20/01/2017	10	3	10	0	31	31	31	 	21	 	 	0	 	 	 	2	1	1	0	1	0	0	1	1	3	0	 	0	 	0	 	 	 	1	PE20MC24	1	1
208011	13/09/2016	1	2	1	1	31	31	31	 	4	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	0	 	0	 	 	 	1	PE86MC45	1	0
208012	09/08/2016	2	4	1	2	31	31	31	 	21	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE20C03	0	 	 	 	0	 	1	0
208013	22/08/2016	2	5	1	2	31	31	31	 	21	 	 	1	1	 	 	 	1	1	1	1	0	0	1	1	1	0	 	0	 	0	 	 	 	1	PE20MC07	1	1
208015	15/08/2016	2	4	1	2	31	31	31	 	21	 	 	1	1	 	 	 	1	1	1	1	0	0	1	1	1	1	 	1	PE20C01	0	 	 	 	0	 	1	0
208017	10/08/2016	2	7	1	2	31	31	31	 	21	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE20C08	0	 	 	 	0	 	1	0
208018	08/08/2016	2	5	1	2	31	31	31	 	21	 	 	0	 	 	 	 	1	1	0	0	1	0	88	 	 	1	 	1	PE20C01	0	 	 	 	0	 	1	0
208019	22/01/2017	0	3	1	0	31	31	31	 	21	 	 	0	 	 	 	2	1	1	1	1	0	0	1	1	3	0	 	0	 	0	 	 	 	1	PE20MC25	1	1
208020	09/08/2016	2	5	1	2	31	31	31	 	21	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE20C01	0	 	 	 	0	 	1	0
208021	26/09/2016	1	7	1	2	31	31	31	 	11	 	 	0	 	 	 	 	1	1	1	1	0	0	1	1	3	1	 	0	 	0	 	 	 	1	PE80MC60	1	0
208022	09/09/2016	0	3	20	0	31	31	31	 	4	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	0	 	0	 	 	 	1	PE86MC53	1	1
208023	11/08/2016	0	3	6	0	31	31	31	 	21	 	 	0	 	 	 	 	1	1	1	0	1	0	88	 	 	1	 	1	PE20C06	0	 	 	 	0	 	1	0
208024	08/08/2016	2	4	1	2	31	31	31	 	21	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE20C04	0	 	 	 	0	 	1	0
208025	16/08/2016	2	6	1	2	31	31	31	 	21	 	 	0	 	 	 	 	1	1	1	1	0	0	1	1	3	1	 	0	 	1	PE20C03	10	1	0	 	1	0
208026	12/09/2016	2	4	1	0	31	31	31	 	4	 	 	0	 	 	 	 	1	1	1	1	0	0	1	1	3	1	 	0	 	0	 	 	 	1	PE86MC14	1	1
208027	08/08/2016	0	4	2	2	31	31	31	 	21	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE20C01	0	 	 	 	0	 	1	0
208028	16/08/2016	2	7	1	2	31	31	31	 	21	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE20C01	0	 	 	 	0	 	1	0
208029	16/08/2016	2	5	1	2	31	31	31	 	21	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	0	 	1	PE20C02	8	5	0	 	1	0
208030	12/09/2016	1	6	1	1	31	31	31	 	4	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	0	 	0	 	 	 	1	PE82MC23	1	0
208031	09/08/2016	0	4	1	0	31	31	31	 	21	 	 	0	 	 	 	 	1	1	1	0	1	0	88	 	 	1	 	1	PE20C06	0	 	 	 	0	 	1	0
208032	09/08/2016	2	6	1	2	31	32	31	 	21	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE20C03	0	 	 	 	0	 	1	0
208033	09/08/2016	2	5	1	2	31	31	31	 	21	 	 	2	1	 	 	 	1	1	1	1	0	0	1	1	1	1	 	1	PE20C03	0	 	 	 	0	 	1	0
208034	09/08/2016	2	2	1	1	31	31	31	 	21	 	 	0	 	 	 	 	1	1	0	1	0	0	1	1	3	1	 	1	PE20C08	0	 	 	 	0	 	1	0
208037	13/08/2016	1	4	1	1	31	31	31	 	21	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE20C04	0	 	 	 	0	 	1	0
208038	21/08/2016	2	3	1	2	31	31	31	 	21	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	0	 	1	PE20C04	10	1	0	 	1	0
208040	13/08/2016	1	7	1	1	31	31	31	 	21	 	 	0	 	 	 	 	1	1	1	0	1	0	1	1	3	1	 	1	PE20C06	0	 	 	 	0	 	1	88
208041	08/08/2016	1	6	1	1	31	31	31	 	21	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE20C03	0	 	 	 	0	 	1	0
208042	08/08/2016	2	5	1	2	31	31	31	 	21	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	1	PE20C05	0	 	 	 	0	 	1	0
208043	10/08/2016	1	3	1	1	31	31	31	 	21	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	0	 	1	PE20C03	20	5	0	 	1	0
208044	10/09/2016	1	3	1	1	31	31	31	 	23	 	 	0	 	 	 	 	1	1	1	1	0	0	88	 	 	1	 	0	 	0	 	 	 	1	PE83MC53	1	0
208046	11/08/2016	2	4	1	2	31	31	31	 	21	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE20C06	0	 	 	 	0	 	1	0
208047	09/08/2016	2	5	1	2	31	31	31	 	21	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE20C04	0	 	 	 	0	 	1	0
208048	14/08/2016	2	4	1	2	31	31	31	 	21	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	1	1	 	1	PE20C04	0	 	 	 	0	 	1	0
208049	19/08/2016	2	6	1	2	31	31	31	 	21	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	0	 	1	PE20C03	5	5	0	 	1	0
208050	11/08/2016	3	5	3	3	31	31	31	 	21	 	 	0	 	 	 	 	1	1	1	0	0	0	1	1	3	1	 	0	 	0	 	 	 	1	PE20MC17	1	1
208051	08/08/2016	2	6	1	2	31	31	31	 	21	 	 	0	 	 	 	 	1	1	1	0	0	0	88	 	 	1	 	1	PE20C05	0	 	 	 	0	 	1	0
