CHILDCODE	FOODIDR4	FARMR4	PRSNR4	OWBSR4	PRPYR4	EATR4	FDSPR4	ETALR4	VLOVR4	VLFRR4	VLPRR4	VLOWR4	VLPYR4	VLB4R4
131046	16	 	N	 	 	1	5	1	 	 	 	 	 	0
131046	17	 	N	 	 	1	4	1	 	 	 	 	 	0
131046	18	 	N	 	 	1	1	1	 	 	 	 	 	 
131046	19	 	N	 	 	1	12	1	 	 	 	 	 	0
131046	20	 	N	 	 	1	3	1	 	 	 	 	 	0
131046	21	 	N	 	 	1	2	0	1	 	 	 	 	 
131046	22	 	N	 	 	1	5	1	 	 	 	 	 	 
131046	23	 	N	 	 	0	 	 	 	 	 	 	 	 
131046	24	 	N	 	 	0	 	 	 	 	 	 	 	 
131046	25	 	N	 	 	1	4	0	0,5	 	 	 	 	0
131046	26	 	N	 	 	1	1	0	0,5	 	 	 	 	0,5
131046	27	 	N	 	 	0	 	 	 	 	 	 	 	 
131046	28	 	N	 	 	1	10	1	 	 	 	 	 	 
131046	29	 	N	 	 	0	 	 	 	 	 	 	 	 
131046	30	 	N	 	 	0	 	 	 	 	 	 	 	 
131046	31	 	N	 	 	0	 	 	 	 	 	 	 	 
131046	32	 	N	 	 	0	 	 	 	 	 	 	 	 
131046	33	 	N	 	 	0	 	 	 	 	 	 	 	 
131046	34	 	N	 	 	0	 	 	 	 	 	 	 	 
131046	35	 	N	 	 	0	 	 	 	 	 	 	 	 
131048	1	 	Y	 	 	1	26,4	1	 	 	7,2	 	 	0,6
131048	2	 	N	 	 	0	 	 	 	 	 	 	 	 
131048	3	 	N	 	 	1	10	1	 	 	 	 	 	 
131048	4	 	N	 	 	1	9,5	1	 	 	 	 	 	0
131048	5	 	N	 	 	1	15	1	 	 	 	 	 	 
131048	6	 	N	 	 	1	2,5	1	 	 	 	 	 	 
131048	7	 	Y	 	 	1	2	1	 	 	8	 	 	0
131048	8	 	N	 	 	0	 	 	 	 	 	 	 	 
131048	9	 	N	 	 	1	15,4	1	 	 	 	 	 	 
131048	10	 	N	 	 	0	 	 	 	 	 	 	 	 
131048	11	 	Y	 	 	1	21	1	 	 	3	 	 	 
131048	12	 	N	 	 	1	18,4	1	 	 	 	 	 	0
131048	13	 	N	 	 	1	11	1	 	 	 	 	 	 
131048	14	 	N	 	 	0	 	 	 	 	 	 	 	 
131048	15	 	N	 	 	1	14,4	1	 	 	 	 	 	0
131048	16	 	N	 	 	1	13,5	0	3,5	 	 	 	 	0
131048	17	 	N	 	 	1	5	0	0,8	 	 	 	 	0
131048	18	 	N	 	 	0	 	 	 	 	 	 	 	 
131048	19	 	N	 	 	1	10	1	 	 	 	 	 	0
131048	20	 	N	 	 	1	35,8	1	 	 	 	 	 	0
131048	21	 	N	 	 	1	15	1	 	 	 	 	 	 
131048	22	 	N	 	 	1	20	1	 	 	 	 	 	 
131048	23	 	N	 	 	0	 	 	 	 	 	 	 	 
131048	24	 	N	 	 	1	2	1	 	 	 	 	 	 
131048	25	 	N	 	 	1	8	1	 	 	 	 	 	0,6
131048	26	 	N	 	 	1	2	1	 	 	 	 	 	0
131048	27	 	N	 	 	1	1,5	1	 	 	 	 	 	 
131048	28	 	N	 	 	1	15	0	8	 	 	 	 	 
131048	29	 	N	 	 	1	6	1	 	 	 	 	 	 
131048	30	 	N	 	 	0	 	 	 	 	 	 	 	 
131048	31	 	N	 	 	0	 	 	 	 	 	 	 	 
131048	32	 	N	 	 	0	 	 	 	 	 	 	 	 
131048	33	 	N	 	 	1	20	1	 	 	 	 	 	 
131048	34	 	N	 	 	0	 	 	 	 	 	 	 	 
131048	35	 	N	 	 	0	 	 	 	 	 	 	 	 
131049	1	 	 	Y	 	1	0	 	 	 	 	33	 	0
131049	2	 	 	N	 	0	 	 	 	 	 	 	 	 
131049	3	 	 	N	 	1	6	1	 	 	 	 	 	 
131049	4	 	 	N	 	1	30	1	 	 	 	 	 	2
131049	5	 	 	N	 	1	21	1	 	 	 	 	 	 
131049	6	 	 	Y	 	1	0	 	 	 	 	12	 	 
131049	7	 	 	Y	 	1	0	 	 	 	 	11	 	0
131049	8	 	 	N	 	1	20	1	 	 	 	 	 	 
131049	9	 	 	N	 	1	15	1	 	 	 	 	 	 
131049	10	 	 	N	 	0	 	 	 	 	 	 	 	 
131049	11	 	 	N	 	1	32	1	 	 	 	 	 	 
131049	12	 	 	Y	 	1	0	 	 	 	 	35	 	0
131049	13	 	 	Y	 	1	0	 	 	 	 	33	 	 
131049	14	 	 	Y	 	1	0	 	 	 	 	2	 	 
131049	15	 	 	Y	 	1	0	 	 	 	 	25,2	 	0
131049	16	 	 	Y	 	1	0	 	 	 	 	6,5	 	0
131049	17	 	 	Y	 	1	0	 	 	 	 	3	 	0,3
131049	18	 	 	Y	 	1	0	 	 	 	 	4	 	 
131049	19	 	 	Y	 	1	7	1	 	 	 	1	 	0,5
131049	20	 	 	N	 	1	6	1	 	 	 	 	 	0
131049	21	 	 	N	 	1	22	1	 	 	 	 	 	 
131049	22	 	 	N	 	1	19	1	 	 	 	 	 	 
131049	23	 	 	N	 	0	 	 	 	 	 	 	 	 
131049	24	 	 	N	 	1	4	1	 	 	 	 	 	 
131049	25	 	 	Y	 	1	0	 	 	 	 	4	 	0,6
131049	26	 	 	Y	 	1	0	 	 	 	 	3	 	0
131049	27	 	 	N	 	0	 	 	 	 	 	 	 	 
131049	28	 	 	Y	 	1	0	 	 	 	 	3	 	 
131049	29	 	 	N	 	1	24	1	 	 	 	 	 	 
131049	30	 	 	N	 	1	12	1	 	 	 	 	 	 
131049	31	 	 	N	 	0	 	 	 	 	 	 	 	 
131049	32	 	 	N	 	0	 	 	 	 	 	 	 	 
131049	33	 	 	Y	 	1	0	 	 	 	 	7,6	 	 
131049	34	 	 	N	 	0	 	 	 	 	 	 	 	 
131049	35	 	 	N	 	0	 	 	 	 	 	 	 	 
131050	1	 	 	 	 	1	33,6	1	 	 	 	 	 	0
131050	2	 	 	 	 	0	 	 	 	 	 	 	 	 
131050	3	 	 	 	 	1	6	0	3	 	 	 	 	 
131050	4	 	 	 	 	1	14	1	 	 	 	 	 	0
131050	5	 	 	 	 	1	14	1	 	 	 	 	 	 
131050	6	 	 	 	 	0	 	 	 	 	 	 	 	 
131050	7	 	 	 	 	1	4	1	 	 	 	 	 	0
131050	8	 	 	 	 	0	 	 	 	 	 	 	 	 
131050	9	 	 	 	 	1	51	1	 	 	 	 	 	 
131050	10	 	 	 	 	1	2	1	 	 	 	 	 	 
131050	11	 	 	 	 	1	16	1	 	 	 	 	 	 
131050	12	 	 	 	 	1	30,8	0	4,4	 	 	 	 	0
131050	13	 	 	 	 	1	14	0	2	 	 	 	 	 
131050	14	 	 	 	 	1	4	0	3	 	 	 	 	 
131050	15	 	 	 	 	1	15	0	2	 	 	 	 	0
131050	16	 	 	 	 	1	0	 	 	 	 	 	 	5
131050	17	 	 	 	 	1	2	0	1	 	 	 	 	0
131050	18	 	 	 	 	1	2	0	1	 	 	 	 	 
131050	19	 	 	 	 	1	18	0	5	 	 	 	 	0
131050	20	 	 	 	 	1	8	0	3	 	 	 	 	3
131050	21	 	 	 	 	1	11	0	1	 	 	 	 	 
131050	22	 	 	 	 	1	30	0	4	 	 	 	 	 
131050	23	 	 	 	 	0	 	 	 	 	 	 	 	 
131050	24	 	 	 	 	0	 	 	 	 	 	 	 	 
131050	25	 	 	 	 	1	10	0	3	 	 	 	 	2
131050	26	 	 	 	 	0	 	 	 	 	 	 	 	 
131050	27	 	 	 	 	0	 	 	 	 	 	 	 	 
131050	28	 	 	 	 	0	 	 	 	 	 	 	 	 
131050	29	 	 	 	 	0	 	 	 	 	 	 	 	 
131050	30	 	 	 	 	0	 	 	 	 	 	 	 	 
131050	31	 	 	 	 	0	 	 	 	 	 	 	 	 
131050	32	 	 	 	 	0	 	 	 	 	 	 	 	 
131050	33	 	 	 	 	1	12	0	2	 	 	 	 	 
131050	34	 	 	 	 	0	 	 	 	 	 	 	 	 
131050	35	 	 	 	 	0	 	 	 	 	 	 	 	 
131051	1	 	 	Y	 	1	0	 	 	 	 	26	 	0
131051	2	 	 	Y	 	1	0	 	 	 	 	1,4	 	 
131051	3	 	 	N	 	0	 	 	 	 	 	 	 	 
131051	4	 	 	Y	 	1	0	 	 	 	 	7	 	0
131051	5	 	 	Y	 	1	0	 	 	 	 	7	 	 
131051	6	 	 	N	 	0	 	 	 	 	 	 	 	 
131051	7	 	 	Y	 	1	0	 	 	 	 	5	 	0
131051	8	 	 	N	 	0	 	 	 	 	 	 	 	 
131051	9	 	 	Y	 	1	0	 	 	 	 	63	 	 
131051	10	 	 	N	 	0	 	 	 	 	 	 	 	 
131051	11	 	 	N	 	0	 	 	 	 	 	 	 	 
131051	12	 	 	Y	 	1	0	 	 	 	 	42	 	0
131051	13	 	 	Y	 	1	0	 	 	 	 	3	 	 
131051	14	 	 	N	 	0	 	 	 	 	 	 	 	 
131051	15	 	 	Y	 	1	0	 	 	 	 	10	 	0
131051	16	 	 	Y	 	1	0	 	 	 	 	9,4	 	0
131051	17	 	 	Y	 	1	0	 	 	 	 	1,2	 	0
131051	18	 	 	N	 	0	 	 	 	 	 	 	 	 
131051	19	 	 	Y	 	1	0	 	 	 	 	20	 	0
131051	20	 	 	N	 	1	30	1	 	 	 	 	 	0
131051	21	 	 	Y	 	1	0	 	 	 	 	14	 	 
131051	22	 	 	Y	 	1	0	 	 	 	 	20	 	 
131051	23	 	 	N	 	0	 	 	 	 	 	 	 	 
131051	24	 	 	Y	 	1	0	 	 	 	 	3	 	 
131051	25	 	 	Y	 	1	0	 	 	 	 	2,2	 	0
131051	26	 	 	N	 	0	 	 	 	 	 	 	 	 
131051	27	 	 	N	 	0	 	 	 	 	 	 	 	 
131051	28	 	 	Y	 	1	0	 	 	 	 	5	 	 
131051	29	 	 	N	 	0	 	 	 	 	 	 	 	 
131051	30	 	 	N	 	0	 	 	 	 	 	 	 	 
131051	31	 	 	N	 	0	 	 	 	 	 	 	 	 
131051	32	 	 	N	 	0	 	 	 	 	 	 	 	 
131051	33	 	 	Y	 	1	0	 	 	 	 	15	 	 
131051	34	 	 	N	 	0	 	 	 	 	 	 	 	 
131051	35	 	 	N	 	0	 	 	 	 	 	 	 	 
131052	1	 	N	 	 	1	6,6	1	 	 	 	 	 	0
131052	2	 	N	 	 	1	7	1	 	 	 	 	 	 
131052	3	 	N	 	 	1	7	1	 	 	 	 	 	 
131052	4	 	Y	 	 	1	5	0	0,5	 	10	 	 	0
131052	5	 	Y	 	 	1	3	1	 	 	5	 	 	 
131052	6	 	N	 	 	1	10	1	 	 	 	 	 	 
131052	7	 	N	 	 	1	20	0	0,8	 	 	 	 	0
131052	8	 	N	 	 	0	 	 	 	 	 	 	 	 
131052	9	 	N	 	 	1	30	1	 	 	 	 	 	 
131052	10	 	N	 	 	0	 	 	 	 	 	 	 	 
131052	11	 	N	 	 	1	15	1	 	 	 	 	 	 
131052	12	 	N	 	 	1	10	1	 	 	 	 	 	0
131052	13	 	N	 	 	1	3,8	1	 	 	 	 	 	 
131052	14	 	N	 	 	1	1	1	 	 	 	 	 	 
131052	15	 	N	 	 	1	15	0	1,5	 	 	 	 	0
131052	16	 	N	 	 	1	7,5	0	1,6	 	 	 	 	0
131052	17	 	N	 	 	1	8	0	2	 	 	 	 	0
131052	18	 	N	 	 	1	1,5	1	 	 	 	 	 	 
131052	19	 	N	 	 	1	14	1	 	 	 	 	 	0
131052	20	 	N	 	 	1	6	1	 	 	 	 	 	0
131052	21	 	N	 	 	1	24	0	1	 	 	 	 	 
131052	22	 	N	 	 	1	20	1	 	 	 	 	 	 
131052	23	 	N	 	 	0	 	 	 	 	 	 	 	 
131052	24	 	N	 	 	0	 	 	 	 	 	 	 	 
131052	25	 	N	 	 	1	10	1	 	 	 	 	 	0
131052	26	 	N	 	 	1	3	1	 	 	 	 	 	0
131052	27	 	N	 	 	0	 	 	 	 	 	 	 	 
131052	28	 	N	 	 	0	 	 	 	 	 	 	 	 
131052	29	 	N	 	 	0	 	 	 	 	 	 	 	 
131052	30	 	N	 	 	0	 	 	 	 	 	 	 	 
131052	31	 	N	 	 	0	 	 	 	 	 	 	 	 
131052	32	 	N	 	 	0	 	 	 	 	 	 	 	 
131052	33	 	N	 	 	1	10	1	 	 	 	 	 	 
131052	34	 	N	 	 	0	 	 	 	 	 	 	 	 
131052	35	 	N	 	 	0	 	 	 	 	 	 	 	 
131054	1	 	 	 	 	1	18	1	 	 	 	 	 	0
131054	2	 	 	 	 	0	 	 	 	 	 	 	 	 
131054	3	 	 	 	 	1	5	1	 	 	 	 	 	 
131054	4	 	 	 	 	1	12	1	 	 	 	 	 	0
131054	5	 	 	 	 	1	21	1	 	 	 	 	 	 
131054	6	 	 	 	 	0	 	 	 	 	 	 	 	 
131054	7	 	 	 	 	1	5	1	 	 	 	 	 	0
131054	8	 	 	 	 	1	10	1	 	 	 	 	 	 
131054	9	 	 	 	 	1	20	1	 	 	 	 	 	 
131054	10	 	 	 	 	0	 	 	 	 	 	 	 	 
131054	11	 	 	 	 	1	10	1	 	 	 	 	 	 
131054	12	 	 	 	 	1	15	1	 	 	 	 	 	0
131054	13	 	 	 	 	1	10	1	 	 	 	 	 	 
131054	14	 	 	 	 	0	 	 	 	 	 	 	 	 
131054	15	 	 	 	 	1	10	1	 	 	 	 	 	0
131054	16	 	 	 	 	1	5	1	 	 	 	 	 	0
131054	17	 	 	 	 	1	5	1	 	 	 	 	 	0
131054	18	 	 	 	 	0	 	 	 	 	 	 	 	 
131054	19	 	 	 	 	1	150	1	 	 	 	 	 	0
131054	20	 	 	 	 	1	10	1	 	 	 	 	 	0
131054	21	 	 	 	 	1	20	1	 	 	 	 	 	 
131054	22	 	 	 	 	1	20	1	 	 	 	 	 	 
131054	23	 	 	 	 	0	 	 	 	 	 	 	 	 
131054	24	 	 	 	 	0	 	 	 	 	 	 	 	 
131054	25	 	 	 	 	1	15	1	 	 	 	 	 	0
131054	26	 	 	 	 	1	2	1	 	 	 	 	 	0
131054	27	 	 	 	 	0	 	 	 	 	 	 	 	 
131054	28	 	 	 	 	0	 	 	 	 	 	 	 	 
131054	29	 	 	 	 	0	 	 	 	 	 	 	 	 
131054	30	 	 	 	 	0	 	 	 	 	 	 	 	 
131054	31	 	 	 	 	0	 	 	 	 	 	 	 	 
131054	32	 	 	 	 	0	 	 	 	 	 	 	 	 
131054	33	 	 	 	 	1	20	1	 	 	 	 	 	 
131054	34	 	 	 	 	0	 	 	 	 	 	 	 	 
131054	35	 	 	 	 	0	 	 	 	 	 	 	 	 
131055	1	 	 	 	 	1	35	1	 	 	 	 	 	0
131055	2	 	 	 	 	0	 	 	 	 	 	 	 	 
131055	3	 	 	 	 	1	12	1	 	 	 	 	 	 
131055	4	 	 	 	 	1	3	1	 	 	 	 	 	0
131055	5	 	 	 	 	1	21	1	 	 	 	 	 	 
131055	6	 	 	 	 	1	14	1	 	 	 	 	 	 
131055	7	 	 	 	 	1	26,6	1	 	 	 	 	 	0
131055	8	 	 	 	 	0	 	 	 	 	 	 	 	 
131055	9	 	 	 	 	1	126	1	 	 	 	 	 	 
131055	10	 	 	 	 	0	 	 	 	 	 	 	 	 
131055	11	 	 	 	 	1	14	1	 	 	 	 	 	 
131055	12	 	 	 	 	1	30,8	1	 	 	 	 	 	0
131055	13	 	 	 	 	1	2	1	 	 	 	 	 	 
131055	14	 	 	 	 	0	 	 	 	 	 	 	 	 
131055	15	 	 	 	 	1	19,7	1	 	 	 	 	 	0
131055	16	 	 	 	 	1	18,8	1	 	 	 	 	 	0
131055	17	 	 	 	 	1	10	1	 	 	 	 	 	0
131055	18	 	 	 	 	0	 	 	 	 	 	 	 	 
131055	19	 	 	 	 	1	10	1	 	 	 	 	 	0
131055	20	 	 	 	 	1	4	1	 	 	 	 	 	0
131055	21	 	 	 	 	1	6	1	 	 	 	 	 	 
131055	22	 	 	 	 	1	10	1	 	 	 	 	 	 
131055	23	 	 	 	 	0	 	 	 	 	 	 	 	 
131055	24	 	 	 	 	0	 	 	 	 	 	 	 	 
131055	25	 	 	 	 	1	10	1	 	 	 	 	 	0
131055	26	 	 	 	 	1	14	1	 	 	 	 	 	0
131055	27	 	 	 	 	0	 	 	 	 	 	 	 	 
131055	28	 	 	 	 	0	 	 	 	 	 	 	 	 
131055	29	 	 	 	 	0	 	 	 	 	 	 	 	 
131055	30	 	 	 	 	0	 	 	 	 	 	 	 	 
131055	31	 	 	 	 	0	 	 	 	 	 	 	 	 
131055	32	 	 	 	 	0	 	 	 	 	 	 	 	 
131055	33	 	 	 	 	1	28	1	 	 	 	 	 	 
131055	34	 	 	 	 	0	 	 	 	 	 	 	 	 
131055	35	 	 	 	 	0	 	 	 	 	 	 	 	 
131056	1	 	 	 	 	1	20	1	 	 	 	 	 	0
131056	2	 	 	 	 	0	 	 	 	 	 	 	 	 
131056	3	 	 	 	 	1	5	1	 	 	 	 	 	 
131056	4	 	 	 	 	1	4	1	 	 	 	 	 	0
131056	5	 	 	 	 	1	9	1	 	 	 	 	 	 
131056	6	 	 	 	 	1	2	1	 	 	 	 	 	 
131056	7	 	 	 	 	1	8	1	 	 	 	 	 	0
131056	8	 	 	 	 	1	24	1	 	 	 	 	 	 
131056	9	 	 	 	 	1	34	1	 	 	 	 	 	 
131056	10	 	 	 	 	1	4	1	 	 	 	 	 	 
131056	11	 	 	 	 	0	 	 	 	 	 	 	 	 
131056	12	 	 	 	 	1	35	1	 	 	 	 	 	0
131056	13	 	 	 	 	1	23	1	 	 	 	 	 	 
131056	14	 	 	 	 	0	 	 	 	 	 	 	 	 
131056	15	 	 	 	 	1	10	1	 	 	 	 	 	0
131056	16	 	 	 	 	1	9	1	 	 	 	 	 	0
131056	17	 	 	 	 	1	7	1	 	 	 	 	 	0
131056	18	 	 	 	 	0	 	 	 	 	 	 	 	 
131056	19	 	 	 	 	1	13	1	 	 	 	 	 	0
131056	20	 	 	 	 	1	3	1	 	 	 	 	 	0
131056	21	 	 	 	 	1	4	1	 	 	 	 	 	 
131056	22	 	 	 	 	1	20	1	 	 	 	 	 	 
131056	23	 	 	 	 	0	 	 	 	 	 	 	 	 
131056	24	 	 	 	 	0	 	 	 	 	 	 	 	 
131056	25	 	 	 	 	1	12	0	0,5	 	 	 	 	0
131056	26	 	 	 	 	1	1	1	 	 	 	 	 	0
131056	27	 	 	 	 	0	 	 	 	 	 	 	 	 
131056	28	 	 	 	 	0	 	 	 	 	 	 	 	 
131056	29	 	 	 	 	1	10	1	 	 	 	 	 	 
131056	30	 	 	 	 	0	 	 	 	 	 	 	 	 
131056	31	 	 	 	 	0	 	 	 	 	 	 	 	 
131056	32	 	 	 	 	0	 	 	 	 	 	 	 	 
131056	33	 	 	 	 	0	 	 	 	 	 	 	 	 
131056	34	 	 	 	 	0	 	 	 	 	 	 	 	 
131056	35	 	 	 	 	0	 	 	 	 	 	 	 	 
131058	1	 	 	N	 	1	28	1	 	 	 	 	 	0
131058	2	 	 	N	 	1	30	1	 	 	 	 	 	 
131058	3	 	 	N	 	0	 	 	 	 	 	 	 	 
131058	4	 	 	N	 	0	 	 	 	 	 	 	 	 
131058	5	 	 	N	 	1	14	1	 	 	 	 	 	 
131058	6	 	 	N	 	1	3	1	 	 	 	 	 	 
131058	7	 	 	N	 	1	14	1	 	 	 	 	 	0
131058	8	 	 	N	 	1	14	1	 	 	 	 	 	 
131058	9	 	 	N	 	1	17	1	 	 	 	 	 	 
131058	10	 	 	N	 	0	 	 	 	 	 	 	 	 
131058	11	 	 	N	 	0	 	 	 	 	 	 	 	 
131058	12	 	 	N	 	1	30,8	1	 	 	 	 	 	0
131058	13	 	 	N	 	0	 	 	 	 	 	 	 	 
131058	14	 	 	N	 	0	 	 	 	 	 	 	 	 
131058	15	 	 	N	 	1	5	0	0,3	 	 	 	 	1
131058	16	 	 	N	 	1	6	0	1,5	 	 	 	 	0
131058	17	 	 	N	 	1	3	0	0,4	 	 	 	 	0
131058	18	 	 	N	 	0	 	 	 	 	 	 	 	 
131058	19	 	 	N	 	1	4	1	 	 	 	 	 	0
131058	20	 	 	N	 	1	6	1	 	 	 	 	 	0
131058	21	 	 	N	 	1	7	1	 	 	 	 	 	 
131058	22	 	 	N	 	1	3,5	1	 	 	 	 	 	 
131058	23	 	 	N	 	0	 	 	 	 	 	 	 	 
131058	24	 	 	N	 	0	 	 	 	 	 	 	 	 
131058	25	 	 	N	 	1	5	1	 	 	 	 	 	1
131058	26	 	 	N	 	1	3	0	0,5	 	 	 	 	0
131058	27	 	 	N	 	0	 	 	 	 	 	 	 	 
131058	28	 	 	N	 	1	1	1	 	 	 	 	 	 
131058	29	 	 	N	 	1	30	1	 	 	 	 	 	 
131058	30	 	 	N	 	0	 	 	 	 	 	 	 	 
131058	31	 	 	N	 	0	 	 	 	 	 	 	 	 
131058	32	 	 	N	 	0	 	 	 	 	 	 	 	 
131058	33	 	 	N	 	1	10	1	 	 	 	 	 	 
131058	34	 	 	N	 	0	 	 	 	 	 	 	 	 
131058	35	 	 	N	 	0	 	 	 	 	 	 	 	 
131060	1	 	N	 	 	1	61,6	1	 	 	 	 	 	0
131060	2	 	N	 	 	1	3,9	1	 	 	 	 	 	 
131060	3	 	N	 	 	1	6,2	1	 	 	 	 	 	 
131060	4	 	N	 	 	1	8	0	1	 	 	 	 	0
131060	5	 	N	 	 	1	35	1	 	 	 	 	 	 
131060	6	 	N	 	 	1	15	1	 	 	 	 	 	 
131060	7	 	N	 	 	1	12,8	1	 	 	 	 	 	0
131060	8	 	N	 	 	1	13,5	1	 	 	 	 	 	 
131060	9	 	N	 	 	1	68	1	 	 	 	 	 	 
131060	10	 	N	 	 	1	6	1	 	 	 	 	 	 
131060	11	 	N	 	 	1	8,4	1	 	 	 	 	 	 
131060	12	 	N	 	 	1	11,2	1	 	 	 	 	 	0
131060	13	 	N	 	 	1	6,4	1	 	 	 	 	 	 
131060	14	 	N	 	 	0	 	 	 	 	 	 	 	 
131060	15	 	N	 	 	1	4,8	1	 	 	 	 	 	0
131060	16	 	N	 	 	1	14,4	1	 	 	 	 	 	1
131060	17	 	N	 	 	1	28	1	 	 	 	 	 	0,4
131060	18	 	N	 	 	0	 	 	 	 	 	 	 	 
131060	19	 	Y	 	 	1	0	 	 	 	24	 	 	0
131060	20	 	N	 	 	1	3,8	1	 	 	 	 	 	0
131060	21	 	N	 	 	1	56	1	 	 	 	 	 	 
131060	22	 	N	 	 	1	6	1	 	 	 	 	 	 
131060	23	 	N	 	 	1	2,7	1	 	 	 	 	 	 
131060	24	 	N	 	 	1	2	1	 	 	 	 	 	 
131060	25	 	N	 	 	1	28	1	 	 	 	 	 	1
131060	26	 	N	 	 	1	5,5	1	 	 	 	 	 	1,4
131060	27	 	N	 	 	1	4,2	1	 	 	 	 	 	 
131060	28	 	N	 	 	1	4	1	 	 	 	 	 	 
131060	29	 	N	 	 	1	14	1	 	 	 	 	 	 
131060	30	 	N	 	 	1	336	1	 	 	 	 	 	 
131060	31	 	N	 	 	0	 	 	 	 	 	 	 	 
131060	32	 	N	 	 	0	 	 	 	 	 	 	 	 
131060	33	 	N	 	 	1	5,5	1	 	 	 	 	 	 
131060	34	 	N	 	 	0	 	 	 	 	 	 	 	 
131060	35	 	N	 	 	0	 	 	 	 	 	 	 	 
131061	1	 	 	 	 	1	36	1	 	 	 	 	 	0
131061	2	 	 	 	 	1	2,4	1	 	 	 	 	 	 
131061	3	 	 	 	 	1	24	1	 	 	 	 	 	 
131061	4	 	 	 	 	1	6	1	 	 	 	 	 	0
131061	5	 	 	 	 	1	18	1	 	 	 	 	 	 
131061	6	 	 	 	 	1	15	1	 	 	 	 	 	 
131061	7	 	 	 	 	1	12	1	 	 	 	 	 	0
131061	8	 	 	 	 	1	66	1	 	 	 	 	 	 
131061	9	 	 	 	 	1	60	1	 	 	 	 	 	 
131061	10	 	 	 	 	1	18	1	 	 	 	 	 	 
131061	11	 	 	 	 	1	32	1	 	 	 	 	 	 
131061	12	 	 	 	 	1	18	1	 	 	 	 	 	0
131061	13	 	 	 	 	1	19	0	8	 	 	 	 	 
131061	14	 	 	 	 	1	0	 	 	 	 	 	 	 
131061	15	 	 	 	 	1	6	0	2	 	 	 	 	2
131061	16	 	 	 	 	1	0	 	 	 	 	 	 	9
131061	17	 	 	 	 	1	10	0	4	 	 	 	 	1
131061	18	 	 	 	 	1	9	1	 	 	 	 	 	 
131061	19	 	 	 	 	1	20	0	3	 	 	 	 	3
131061	20	 	 	 	 	1	14	1	 	 	 	 	 	0
131061	21	 	 	 	 	1	4	0	1	 	 	 	 	 
131061	22	 	 	 	 	1	35	1	 	 	 	 	 	 
131061	23	 	 	 	 	1	5	1	 	 	 	 	 	 
131061	24	 	 	 	 	0	 	 	 	 	 	 	 	 
131061	25	 	 	 	 	1	9	0	1,5	 	 	 	 	3
131061	26	 	 	 	 	1	0	 	 	 	 	 	 	9
131061	27	 	 	 	 	0	 	 	 	 	 	 	 	 
131061	28	 	 	 	 	1	6	1	 	 	 	 	 	 
131061	29	 	 	 	 	1	20	1	 	 	 	 	 	 
131061	30	 	 	 	 	1	200	1	 	 	 	 	 	 
131061	31	 	 	 	 	0	 	 	 	 	 	 	 	 
131061	32	 	 	 	 	1	100	1	 	 	 	 	 	 
131061	33	 	 	 	 	1	20	1	 	 	 	 	 	 
131061	34	 	 	 	 	0	 	 	 	 	 	 	 	 
131061	35	 	 	 	 	0	 	 	 	 	 	 	 	 
131063	1	 	 	 	 	1	36	1	 	 	 	 	 	0
131063	2	 	 	 	 	1	8	1	 	 	 	 	 	 
131063	3	 	 	 	 	1	20	1	 	 	 	 	 	 
131063	4	 	 	 	 	1	9	1	 	 	 	 	 	0
131063	5	 	 	 	 	1	30	1	 	 	 	 	 	 
131063	6	 	 	 	 	1	6	1	 	 	 	 	 	 
131063	7	 	 	 	 	1	20	1	 	 	 	 	 	0
131063	8	 	 	 	 	1	45	1	 	 	 	 	 	 
131063	9	 	 	 	 	1	120	1	 	 	 	 	 	 
131063	10	 	 	 	 	1	15	1	 	 	 	 	 	 
131063	11	 	 	 	 	1	30	1	 	 	 	 	 	 
131063	12	 	 	 	 	1	15	1	 	 	 	 	 	0
131063	13	 	 	 	 	1	45	1	 	 	 	 	 	 
131063	14	 	 	 	 	1	5	1	 	 	 	 	 	 
131063	15	 	 	 	 	1	25	1	 	 	 	 	 	0
131063	16	 	 	 	 	1	28	0	3,6	 	 	 	 	1,5
131063	17	 	 	 	 	1	10	0	2	 	 	 	 	0
131063	18	 	 	 	 	0	 	 	 	 	 	 	 	 
131063	19	 	 	 	 	1	45	1	 	 	 	 	 	0
131063	20	 	 	 	 	1	20	1	 	 	 	 	 	0
131063	21	 	 	 	 	1	14	1	 	 	 	 	 	 
131063	22	 	 	 	 	1	30	1	 	 	 	 	 	 
131063	23	 	 	 	 	0	 	 	 	 	 	 	 	 
131063	24	 	 	 	 	0	 	 	 	 	 	 	 	 
131063	25	 	 	 	 	1	30	0	0,5	 	 	 	 	0
131063	26	 	 	 	 	1	25	0	12,5	 	 	 	 	0
131063	27	 	 	 	 	1	6	1	 	 	 	 	 	 
131063	28	 	 	 	 	1	5	1	 	 	 	 	 	 
131063	29	 	 	 	 	1	60	1	 	 	 	 	 	 
131063	30	 	 	 	 	1	20	1	 	 	 	 	 	 
131063	31	 	 	 	 	0	 	 	 	 	 	 	 	 
131063	32	 	 	 	 	0	 	 	 	 	 	 	 	 
131063	33	 	 	 	 	1	20	1	 	 	 	 	 	 
131063	34	 	 	 	 	0	 	 	 	 	 	 	 	 
131063	35	 	 	 	 	0	 	 	 	 	 	 	 	 
131064	1	 	 	 	 	1	5,2	1	 	 	 	 	 	0
131064	2	 	 	 	 	0	 	 	 	 	 	 	 	 
