CHILDID	ADDSAME	CLUSTID	YLCOMM	PLACEID	NRSTCOMM	PLACENR	ALRDMINI	PEMINIID	TYPESITE	REGION
PE161075	0	16	1	8008	0	8888	0	8888	1	32
PE161076	1	16	0	8888	1	8008	0	8888	1	32
PE161077	0	16	0	8888	1	8008	0	8888	1	32
PE161078	1	16	0	8888	0	8888	1	8635	1	32
PE161079	1	16	1	1603	0	8888	0	8888	2	32
PE161080	1	16	0	8888	0	8888	1	1604	2	32
PE161081	1	16	0	8888	0	8888	1	1604	2	32
PE161082	0	16	0	8888	1	8008	0	8888	1	32
PE161083	1	16	0	8888	0	8888	1	1604	2	32
PE161084	1	16	1	1603	0	8888	0	8888	2	32
PE161085	1	16	1	1603	0	8888	0	8888	2	32
PE161086	1	16	1	1603	0	8888	0	8888	2	32
PE161087	1	16	0	8888	0	8888	1	1603	2	32
PE161088	1	16	0	8888	0	8888	1	1603	2	32
PE161089	1	16	0	8888	0	8888	1	1603	2	32
PE161090	1	16	0	8888	0	8888	1	8632	1	32
PE161091	1	16	1	1603	0	8888	0	8888	2	32
PE161092	1	16	1	1601	0	8888	0	8888	2	32
PE161093	1	16	0	8888	1	1603	0	8888	2	32
PE161094	1	16	1	1603	0	8888	0	8888	2	32
PE161095	1	16	1	1603	0	8888	0	8888	2	32
PE161096	1	16	0	8888	0	8888	1	1603	2	32
PE161097	1	16	1	1601	0	8888	0	8888	2	32
PE161098	1	16	0	8888	1	1601	0	8888	2	32
PE161099	1	16	1	1601	0	8888	0	8888	2	32
PE161100	1	16	1	1601	0	8888	0	8888	2	32
PE161101	1	16	1	1601	0	8888	0	8888	2	32
PE161102	1	16	1	1601	0	8888	0	8888	2	32
PE161103	1	16	1	1601	0	8888	0	8888	2	32
PE161105	0	16	0	8888	1	8008	0	8888	1	32
PE161106	1	16	1	1601	0	8888	0	8888	2	32
PE161107	1	16	0	8888	1	8008	0	8888	1	32
PE161108	1	16	1	1602	0	8888	0	8888	1	32
PE171001	1	17	0	8888	0	8888	1	8029	2	32
PE171002	0	17	1	1702	0	8888	0	8888	1	32
PE171003	0	17	1	1702	0	8888	0	8888	1	32
PE171004	1	17	1	1702	0	8888	0	8888	1	32
PE171005	1	17	1	1702	0	8888	0	8888	1	32
PE171007	1	17	1	1702	0	8888	0	8888	1	32
PE171008	1	17	1	1702	0	8888	0	8888	1	32
PE171010	1	17	1	1702	0	8888	0	8888	1	32
PE171011	1	17	1	1702	0	8888	0	8888	1	32
PE171013	1	17	0	8888	0	8888	1	8059	1	31
PE171014	1	17	1	1702	0	8888	0	8888	1	32
PE171015	1	17	1	1702	0	8888	0	8888	1	32
PE171016	1	17	1	1702	0	8888	0	8888	1	32
PE171017	1	17	0	8888	0	8888	1	8203	1	32
PE171018	1	17	1	1702	0	8888	0	8888	1	32
PE171019	1	17	1	1702	0	8888	0	8888	1	32
PE171020	1	17	0	8888	0	8888	1	8259	1	31
PE171022	1	17	1	1701	0	8888	0	8888	1	32
PE171023	0	17	0	8888	0	8888	1	1405	1	31
PE171025	0	17	0	8888	0	8888	1	8643	1	32
PE171026	1	17	1	1701	0	8888	0	8888	1	32
PE171027	1	17	0	8888	0	8888	1	1702	2	32
PE171028	1	17	1	1701	0	8888	0	8888	1	32
PE171030	1	17	1	1702	0	8888	0	8888	1	32
PE171031	1	17	1	1702	0	8888	0	8888	1	32
PE171032	1	17	1	1702	0	8888	0	8888	1	32
PE171033	1	17	1	8021	0	8888	1	8256	1	31
PE171034	1	17	0	8888	0	8888	1	8260	1	31
PE171035	1	17	0	8888	0	8888	1	1703	2	32
PE171036	1	17	1	1702	0	8888	0	8888	2	32
PE171037	0	17	0	8888	0	8888	1	1227	1	31
PE171038	1	17	1	1702	0	8888	0	8888	1	32
PE171039	1	17	0	8888	0	8888	1	8281	1	31
PE171040	1	17	1	1710	0	8888	0	8888	1	32
PE171041	1	17	0	8888	0	8888	1	1702	2	32
PE171042	1	17	0	8888	0	8888	1	1702	2	32
PE171043	1	17	0	8888	0	8888	1	1702	2	32
PE171044	0	17	1	1709	0	8888	0	8888	1	32
PE171045	1	17	0	8888	0	8888	1	8261	1	31
PE171046	1	17	1	1709	0	8888	0	8888	1	32
PE171047	1	17	1	1709	0	8888	0	8888	1	32
PE171049	1	17	1	8012	0	8888	0	8888	1	31
PE171050	1	17	1	1709	0	8888	0	8888	1	32
PE171051	0	17	1	1710	0	8888	0	8888	1	32
PE171052	1	17	0	8888	0	8888	1	8258	1	31
PE171053	0	17	1	1710	0	8888	0	8888	1	32
PE171054	1	17	1	1709	0	8888	0	8888	1	32
PE171055	1	17	1	1709	0	8888	0	8888	1	32
PE171056	1	17	1	1709	0	8888	0	8888	1	32
PE171057	1	17	0	8888	0	8888	1	8128	1	31
PE171058	1	17	1	1709	0	8888	0	8888	1	32
PE171059	1	17	1	1709	0	8888	0	8888	1	32
PE171060	1	17	1	1705	0	8888	0	8888	2	32
PE171061	1	17	1	1705	0	8888	0	8888	2	32
PE171062	1	17	1	1705	0	8888	0	8888	2	32
PE171064	1	17	1	1705	0	8888	0	8888	2	32
PE171065	1	17	1	1705	0	8888	0	8888	2	32
PE171066	1	17	1	8012	0	8888	0	8888	1	31
PE171067	1	17	0	8888	0	8888	1	8261	1	31
PE171068	1	17	1	1708	0	8888	0	8888	2	32
PE171069	1	17	1	1705	0	8888	0	8888	2	32
PE171070	1	17	1	1709	0	8888	0	8888	1	32
PE171071	1	17	1	1709	0	8888	0	8888	1	32
PE171072	1	17	1	1708	0	8888	0	8888	2	32
PE171073	0	17	1	1708	0	8888	0	8888	2	32
PE171074	1	17	1	1710	0	8888	0	8888	1	32
PE171075	1	17	1	1709	0	8888	0	8888	1	32
PE171076	1	17	1	1708	0	8888	0	8888	2	32
PE171077	1	17	1	1709	0	8888	0	8888	1	32
PE171078	1	17	1	1703	0	8888	0	8888	1	32
PE171079	1	17	0	8888	0	8888	1	8228	1	31
PE171081	1	17	1	1710	0	8888	0	8888	1	32
PE171082	0	17	1	1703	0	8888	0	8888	1	32
PE171083	1	17	1	1703	0	8888	0	8888	1	32
PE171084	1	17	1	1703	0	8888	0	8888	1	32
PE171085	0	17	1	1710	0	8888	0	8888	1	32
PE171086	1	17	1	1710	0	8888	0	8888	1	32
PE171087	1	17	0	8888	0	8888	1	8288	1	31
PE171088	1	17	1	1710	0	8888	0	8888	1	32
PE171089	1	17	1	1710	0	8888	0	8888	1	32
PE171090	1	17	1	1710	0	8888	0	8888	1	32
PE171091	1	17	1	1710	0	8888	0	8888	1	32
PE171092	1	17	1	1711	0	8888	0	8888	2	32
PE171093	1	17	0	8888	0	8888	1	8259	1	31
PE171094	1	17	1	1710	0	8888	0	8888	1	32
PE171095	0	17	1	1710	0	8888	0	8888	1	32
PE171096	1	17	0	8888	0	8888	1	8059	1	31
PE171097	1	17	1	1710	0	8888	0	8888	1	32
PE171098	1	17	1	1704	0	8888	0	8888	2	32
PE171099	1	17	1	1704	0	8888	0	8888	2	32
PE171100	0	17	1	1710	0	8888	0	8888	1	32
PE171101	1	17	1	1710	0	8888	0	8888	1	32
PE171102	1	17	1	1710	0	8888	0	8888	1	32
PE171103	1	17	1	1704	0	8888	0	8888	2	32
PE171104	1	17	1	1703	0	8888	0	8888	1	32
PE171105	0	17	1	1710	0	8888	0	8888	1	32
PE171106	1	17	0	8888	0	8888	1	8392	1	31
PE181001	1	18	0	8888	0	8888	1	8066	2	33
PE181002	1	18	1	1802	0	8888	0	8888	2	32
PE181003	0	18	0	8888	0	8888	1	8638	2	32
PE181004	1	18	1	1802	0	8888	0	8888	2	32
PE181005	1	18	1	1802	0	8888	0	8888	2	32
PE181006	1	18	1	1802	0	8888	0	8888	2	32
PE181007	1	18	1	1802	0	8888	0	8888	2	32
PE181008	0	18	1	1802	0	8888	0	8888	2	32
PE181009	1	18	1	1802	0	8888	0	8888	2	32
PE181010	0	18	0	8888	0	8888	1	8629	1	31
PE181011	1	18	1	1802	0	8888	0	8888	2	32
PE181012	1	18	1	1802	0	8888	0	8888	2	32
PE181013	0	18	1	1802	0	8888	0	8888	2	32
PE181014	1	18	1	1802	0	8888	0	8888	2	32
PE181015	1	18	1	1802	0	8888	0	8888	2	32
PE181016	1	18	1	1802	0	8888	0	8888	2	32
PE181017	1	18	1	1802	0	8888	0	8888	2	32
PE181018	1	18	1	1802	0	8888	0	8888	2	32
PE181019	1	18	1	1802	0	8888	0	8888	2	32
PE181020	1	18	1	1802	0	8888	0	8888	2	32
PE181021	0	18	0	8888	0	8888	1	8629	1	31
PE181022	1	18	1	1802	0	8888	0	8888	2	32
PE181023	1	18	1	1802	0	8888	0	8888	2	32
PE181024	1	18	1	1802	0	8888	0	8888	2	32
PE181025	1	18	1	1807	0	8888	0	8888	1	32
PE181027	1	18	1	1802	0	8888	0	8888	2	32
PE181029	1	18	1	1802	0	8888	0	8888	2	32
PE181030	1	18	1	1802	0	8888	0	8888	2	32
PE181031	1	18	1	1802	0	8888	0	8888	2	32
PE181032	1	18	1	1802	0	8888	0	8888	2	32
PE181033	1	18	1	1802	0	8888	0	8888	2	32
PE181034	1	18	1	1802	0	8888	0	8888	2	32
PE181036	1	18	1	1802	0	8888	0	8888	2	32
PE181037	1	18	1	1802	0	8888	0	8888	2	32
PE181038	1	18	1	1802	0	8888	0	8888	2	32
PE181039	1	18	1	1802	0	8888	0	8888	2	32
PE181040	1	18	1	1802	0	8888	0	8888	2	32
PE181041	1	18	1	1802	0	8888	0	8888	2	32
PE181042	1	18	1	1801	0	8888	0	8888	2	32
PE181043	1	18	1	1801	0	8888	0	8888	2	32
PE181044	1	18	1	1801	0	8888	0	8888	2	32
PE181045	1	18	1	1801	0	8888	0	8888	2	32
PE181046	1	18	1	1801	0	8888	0	8888	2	32
PE181047	1	18	1	1801	0	8888	0	8888	2	32
PE181048	1	18	1	1801	0	8888	0	8888	2	32
PE181049	1	18	0	8888	0	8888	1	8637	2	32
PE181050	1	18	1	1802	0	8888	0	8888	2	32
PE181051	1	18	1	1802	0	8888	0	8888	2	32
PE181052	1	18	1	1802	0	8888	0	8888	2	32
PE181053	1	18	1	1802	0	8888	0	8888	2	32
PE181054	1	18	1	1802	0	8888	0	8888	2	32
PE181055	1	18	1	1802	0	8888	0	8888	2	32
PE181056	1	18	1	1802	0	8888	0	8888	2	32
PE181057	1	18	1	1802	0	8888	0	8888	2	32
PE181058	1	18	1	1801	0	8888	0	8888	2	32
PE181059	1	18	1	1804	0	8888	0	8888	2	32
PE181060	1	18	1	1802	0	8888	0	8888	2	32
PE181061	1	18	1	1802	0	8888	0	8888	2	32
PE181062	1	18	1	1807	0	8888	0	8888	1	32
PE181063	1	18	1	1807	0	8888	0	8888	1	32
PE181064	1	18	0	8888	0	8888	1	8018	1	32
PE181065	1	18	1	1804	0	8888	0	8888	2	32
PE181066	0	18	0	8888	0	8888	1	8441	1	31
PE181067	1	18	0	8888	0	8888	1	8048	2	32
PE181068	1	18	1	1804	0	8888	0	8888	2	32
PE181069	1	18	0	8888	0	8888	1	1802	2	32
PE181070	1	18	1	1802	0	8888	0	8888	2	32
PE181071	1	18	0	8888	0	8888	1	8303	2	31
PE181072	1	18	1	1804	0	8888	0	8888	2	32
PE181073	1	18	1	1806	0	8888	0	8888	2	32
PE181074	1	18	1	1803	0	8888	0	8888	2	32
PE181075	1	18	1	1802	0	8888	0	8888	2	32
PE181076	1	18	1	1803	0	8888	0	8888	2	32
PE181077	1	18	1	1803	0	8888	0	8888	2	32
PE181078	1	18	1	1803	0	8888	0	8888	2	32
PE181080	0	18	1	1807	0	8888	0	8888	1	32
PE181081	0	18	1	1806	0	8888	0	8888	2	32
PE181082	1	18	1	1807	0	8888	0	8888	2	32
PE181083	1	18	1	1803	0	8888	0	8888	2	32
PE181084	1	18	0	8888	0	8888	1	1801	2	32
PE181086	1	18	1	1806	0	8888	0	8888	2	32
PE181087	1	18	1	1806	0	8888	0	8888	2	32
PE181088	1	18	1	1806	0	8888	0	8888	2	32
PE181089	1	18	1	1806	0	8888	0	8888	2	32
PE181090	1	18	1	1806	0	8888	0	8888	2	32
PE181091	0	18	1	1806	0	8888	0	8888	2	32
PE181092	1	18	1	1803	0	8888	0	8888	2	32
PE181093	1	18	1	1803	0	8888	0	8888	2	32
PE181094	1	18	1	1801	0	8888	0	8888	2	32
PE181095	1	18	1	1803	0	8888	0	8888	2	32
PE181096	1	18	0	8888	0	8888	1	8636	2	32
PE181097	1	18	1	1803	0	8888	0	8888	2	32
PE181098	0	18	1	1803	0	8888	0	8888	2	32
PE181099	1	18	1	1806	0	8888	0	8888	2	32
PE181100	1	18	1	1803	0	8888	0	8888	2	32
PE181101	0	18	1	1807	0	8888	0	8888	1	32
PE181102	1	18	1	1803	0	8888	0	8888	2	32
PE181103	0	18	0	8888	0	8888	1	8641	1	32
PE181104	1	18	1	1803	0	8888	0	8888	2	32
PE181105	1	18	1	1804	0	8888	0	8888	2	32
PE191001	1	19	0	8888	0	8888	1	8630	1	32
PE191002	1	19	1	1901	0	8888	0	8888	1	31
PE191003	1	19	1	1901	0	8888	0	8888	1	31
PE191004	1	19	1	1901	0	8888	0	8888	1	31
PE191005	1	19	1	1901	0	8888	0	8888	1	31
PE191006	1	19	1	8010	0	8888	0	8888	1	31
PE191007	1	19	0	8888	0	8888	1	8226	1	31
PE191009	1	19	1	1901	0	8888	0	8888	1	31
PE191010	1	19	1	1901	0	8888	0	8888	1	31
PE191011	1	19	1	1901	0	8888	0	8888	1	31
PE191012	1	19	1	1901	0	8888	0	8888	1	31
PE191013	1	19	1	1901	0	8888	0	8888	1	31
PE191014	1	19	1	1901	0	8888	0	8888	1	31
PE191015	1	19	1	1901	0	8888	0	8888	1	31
PE191016	1	19	1	1901	0	8888	0	8888	1	31
PE191017	1	19	1	1901	0	8888	0	8888	1	31
PE191019	1	19	1	1901	0	8888	0	8888	1	31
PE191020	1	19	1	8010	0	8888	0	8888	1	31
PE191021	1	19	1	1901	0	8888	0	8888	1	31
PE191022	1	19	1	1901	0	8888	0	8888	1	31
PE191023	1	19	1	1901	0	8888	0	8888	1	31
PE191024	1	19	1	8010	0	8888	0	8888	1	31
PE191025	1	19	1	1901	0	8888	0	8888	1	31
PE191026	1	19	1	1901	0	8888	0	8888	1	31
PE191027	1	19	1	1901	0	8888	0	8888	1	31
PE191028	1	19	0	8888	0	8888	1	8320	1	31
PE191029	1	19	1	1901	0	8888	0	8888	1	31
PE191030	0	19	0	8888	0	8888	1	8616	1	32
PE191031	1	19	1	1901	0	8888	0	8888	1	31
PE191032	1	19	1	1901	0	8888	0	8888	1	31
PE191033	1	19	1	1901	0	8888	0	8888	1	31
PE191034	1	19	1	1901	0	8888	0	8888	1	31
PE191035	1	19	0	8888	0	8888	1	8619	2	31
PE191036	0	19	1	2007	0	8888	0	8888	1	32
PE191037	1	19	1	1901	0	8888	0	8888	1	31
PE191038	1	19	1	1901	0	8888	0	8888	1	31
PE191039	1	19	1	1901	0	8888	0	8888	1	31
PE191041	1	19	1	1901	0	8888	0	8888	1	31
PE191042	1	19	1	1901	0	8888	0	8888	1	31
PE191043	1	19	1	1901	0	8888	0	8888	1	31
PE191044	1	19	0	8888	1	1901	0	8888	1	31
PE191045	1	19	1	1901	0	8888	0	8888	1	31
PE191047	1	19	1	1901	0	8888	0	8888	1	31
PE191048	1	19	1	1905	0	8888	0	8888	1	31
PE191050	1	19	0	8888	0	8888	1	8610	1	32
PE191051	1	19	1	1901	0	8888	0	8888	1	31
PE191052	1	19	1	1905	0	8888	0	8888	1	31
PE191053	1	19	1	1905	0	8888	0	8888	1	31
PE191054	1	19	1	1905	0	8888	0	8888	1	31
PE191055	1	19	1	1905	0	8888	0	8888	1	31
PE191056	1	19	1	1901	0	8888	0	8888	1	31
PE191057	1	19	1	1901	0	8888	0	8888	1	32
PE191058	1	19	1	1901	0	8888	0	8888	1	31
PE191059	0	19	0	8888	0	8888	1	8623	1	32
PE191060	1	19	1	1905	0	8888	0	8888	1	31
PE191061	1	19	0	8888	1	1902	0	8888	1	31
PE191062	0	19	0	8888	0	8888	1	8617	1	32
PE191063	1	19	0	8888	0	8888	1	8257	1	31
PE191064	1	19	1	1302	0	8888	0	8888	1	31
PE191065	1	19	1	1902	0	8888	0	8888	1	31
PE191066	1	19	1	1902	0	8888	0	8888	1	31
PE191067	0	19	1	8010	0	8888	0	8888	1	31
PE191068	1	19	1	1901	0	8888	0	8888	1	31
PE191069	1	19	1	1901	0	8888	0	8888	1	31
PE191070	1	19	1	1901	0	8888	0	8888	1	31
PE191071	0	19	1	1905	0	8888	0	8888	1	31
PE191072	1	19	1	1902	0	8888	0	8888	1	31
PE191073	1	19	1	1901	0	8888	0	8888	1	31
PE191074	1	19	0	8888	0	8888	1	8227	1	31
PE191075	1	19	1	1903	0	8888	0	8888	2	31
PE191076	1	19	1	1903	0	8888	0	8888	2	31
PE191077	1	19	1	1901	0	8888	0	8888	1	31
PE191078	1	19	1	1901	0	8888	0	8888	1	31
PE191079	1	19	1	1901	0	8888	0	8888	1	31
PE191080	1	19	0	8888	0	8888	1	8020	1	32
PE191081	1	19	0	8888	0	8888	1	8601	1	32
PE191082	1	19	1	1901	0	8888	0	8888	1	31
PE191083	1	19	1	1901	0	8888	0	8888	1	31
PE191084	1	19	1	1901	0	8888	0	8888	1	31
PE191085	0	19	1	1901	0	8888	0	8888	1	31
PE191086	1	19	0	8888	0	8888	1	8615	1	32
PE191087	0	19	1	8018	0	8888	0	8888	1	31
PE191088	1	19	1	8018	0	8888	0	8888	1	31
PE191089	1	19	1	1904	0	8888	0	8888	1	31
PE191090	1	19	0	8888	0	8888	1	8092	1	31
PE191091	0	19	0	8888	0	8888	1	8621	1	31
PE191092	1	19	0	8888	0	8888	1	8609	1	32
PE191093	1	19	0	8888	0	8888	1	8620	1	31
PE191094	1	19	1	1904	0	8888	0	8888	1	31
PE191096	0	19	1	1904	0	8888	0	8888	1	31
PE191097	1	19	1	1904	0	8888	0	8888	1	31
PE191098	1	19	1	1904	0	8888	0	8888	1	31
PE191099	0	19	1	1905	0	8888	0	8888	1	31
PE191100	1	19	1	1904	0	8888	0	8888	1	31
PE191101	1	19	1	1904	0	8888	0	8888	1	31
PE191102	1	19	1	8018	0	8888	0	8888	1	31
PE191103	1	19	1	8012	0	8888	0	8888	1	31
PE191104	1	19	0	8888	0	8888	1	8026	1	31
PE201001	0	20	1	2002	0	8888	0	8888	1	32
PE201002	1	20	1	2007	0	8888	0	8888	1	32
PE201003	1	20	0	8888	1	2004	0	8888	1	32
PE201004	1	20	1	2001	0	8888	0	8888	1	32
PE201005	1	20	1	2001	0	8888	0	8888	1	32
PE201006	1	20	0	8888	0	8888	1	2017	1	32
PE201007	1	20	1	2001	0	8888	0	8888	1	32
PE201008	1	20	1	2001	0	8888	0	8888	1	32
PE201011	1	20	1	2001	0	8888	0	8888	1	32
PE201012	1	20	1	2002	0	8888	0	8888	1	32
PE201013	0	20	0	8888	0	8888	1	8602	1	32
PE201014	1	20	1	2001	0	8888	0	8888	1	32
PE201015	1	20	0	8888	0	8888	1	8148	1	32
PE201016	0	20	0	8888	0	8888	1	8611	1	32
PE201018	1	20	0	8888	0	8888	1	8152	2	32
PE201020	1	20	1	2006	0	8888	0	8888	1	32
PE201021	1	20	0	8888	0	8888	1	2005	1	32
PE201022	1	20	0	8888	0	8888	1	8147	1	32
PE201023	1	20	1	2002	0	8888	0	8888	1	32
PE201024	1	20	1	2001	0	8888	0	8888	1	32
PE201025	1	20	0	8888	1	2003	0	8888	1	32
PE201027	1	20	0	8888	0	8888	1	8151	1	32
PE201028	1	20	1	2002	0	8888	0	8888	1	32
PE201029	1	20	1	2007	0	8888	0	8888	1	32
PE201030	1	20	0	8888	1	2004	0	8888	1	32
PE201032	1	20	0	8888	0	8888	1	2019	1	32
PE201033	1	20	1	2001	0	8888	0	8888	1	32
PE201034	1	20	1	2001	0	8888	0	8888	1	32
PE201035	1	20	1	2001	0	8888	0	8888	1	32
PE201037	1	20	0	8888	1	2006	0	8888	1	32
PE201038	1	20	0	8888	1	2003	0	8888	1	32
PE201039	1	20	1	2001	0	8888	0	8888	1	32
PE201041	1	20	0	8888	0	8888	1	8606	1	32
PE201042	0	20	0	8888	0	8888	1	8603	1	33
PE201043	1	20	0	8888	1	2005	0	8888	1	32
PE201044	1	20	1	2008	0	8888	0	8888	1	32
PE201045	0	20	1	2002	0	8888	0	8888	1	32
PE201046	1	20	1	2001	0	8888	0	8888	1	32
PE201048	0	20	0	8888	1	2002	0	8888	1	32
PE201049	0	20	0	8888	0	8888	1	9999	1	31
PE201050	1	20	1	2001	0	8888	0	8888	1	32
PE201051	0	20	0	8888	0	8888	1	2012	1	32
PE201052	0	20	0	8888	0	8888	1	8328	2	32
PE201053	0	20	1	2002	0	8888	0	8888	1	32
PE201054	1	20	0	8888	1	2004	0	8888	1	32
PE201055	1	20	0	8888	0	8888	1	2004	1	32
PE201056	1	20	1	2001	0	8888	0	8888	1	32
PE201057	1	20	1	2004	0	8888	0	8888	1	32
PE201058	0	20	0	8888	1	2006	0	8888	1	32
PE201059	1	20	0	8888	1	2003	0	8888	1	32
PE201060	1	20	0	8888	0	8888	1	2021	1	32
PE201061	0	20	0	8888	0	8888	1	8613	1	32
PE201062	1	20	0	8888	0	8888	1	8449	1	31
PE201063	1	20	0	8888	1	2008	0	8888	1	32
PE201065	1	20	1	2002	0	8888	0	8888	1	32
PE201066	0	20	0	8888	0	8888	1	2008	1	32
PE201067	0	20	1	2003	0	8888	0	8888	1	32
PE201068	1	20	1	2005	0	8888	0	8888	1	32
PE201069	1	20	1	2004	0	8888	0	8888	1	32
PE201070	1	20	1	2001	0	8888	0	8888	1	32
PE201071	1	20	0	8888	0	8888	1	2007	1	32
PE201072	1	20	0	8888	1	2003	0	8888	1	32
PE201073	0	20	0	8888	0	8888	1	9999	1	32
PE201074	1	20	0	8888	1	2004	0	8888	1	32
PE201075	1	20	1	2005	0	8888	0	8888	1	32
PE201076	1	20	1	2003	0	8888	0	8888	1	32
PE201077	0	20	0	8888	0	8888	1	2016	1	32
PE201078	1	20	0	8888	0	8888	1	2018	1	32
PE201079	1	20	0	8888	1	2003	0	8888	1	32
PE201080	0	20	0	8888	0	8888	1	2020	1	32
PE201083	1	20	0	8888	0	8888	1	8604	1	33
PE201085	0	20	0	8888	1	2004	0	8888	1	32
PE201086	0	20	0	8888	1	2003	0	8888	1	32
PE201087	1	20	0	8888	0	8888	1	8605	1	33
PE201088	0	20	0	8888	0	8888	1	2008	1	32
PE201090	1	20	0	8888	0	8888	1	2002	1	32
PE201091	1	20	1	2006	0	8888	0	8888	1	32
PE201092	1	20	1	2002	0	8888	0	8888	1	32
PE201093	1	20	1	2003	0	8888	0	8888	1	32
PE201094	1	20	0	8888	1	2003	0	8888	1	32
PE201096	1	20	0	8888	0	8888	1	2008	1	32
PE201097	1	20	0	8888	0	8888	1	2014	1	32
PE201098	1	20	1	2004	0	8888	0	8888	1	32
PE201099	1	20	0	8888	1	2002	0	8888	1	32
PE201100	0	20	0	8888	0	8888	1	8245	1	32
PE201101	1	20	1	2005	0	8888	0	8888	1	32
