CHILDCODE	EDCHSTR4	ATSCR4	GRDER4	TYSCR4	SMESCHR4	DEPTR4
71094	12	1	6	4	1	 
71094	13	1	7	4	0	6
71095	9	1	3	1	1	 
71095	10	1	4	1	1	 
71095	11	1	5	1	1	 
71095	12	1	6	1	1	 
71095	13	1	7	1	1	 
71096	9	1	3	4	1	 
71096	10	1	4	4	1	 
71096	11	1	5	4	1	 
71096	12	1	6	4	1	 
71096	13	1	7	4	0	6
71097	9	1	2	4	1	 
71097	10	1	2	4	0	6
71097	11	1	3	4	1	 
71097	12	1	3	4	1	 
71097	13	1	4	4	1	 
71098	9	1	2	4	1	 
71098	10	1	3	4	1	 
71098	11	1	4	4	1	 
71098	12	1	5	4	1	 
71098	13	1	6	4	1	 
71099	9	1	2	4	1	 
71099	10	1	3	4	1	 
71099	11	1	4	4	1	 
71099	12	1	5	4	1	 
71099	13	1	6	4	1	 
71100	9	1	2	4	1	 
71100	10	1	3	4	1	 
71100	11	1	4	4	1	 
71100	12	1	5	4	1	 
71100	13	1	6	4	1	 
71101	9	1	2	4	1	 
71101	10	1	2	4	1	 
71101	11	1	3	4	1	 
71101	12	1	4	4	1	 
71101	13	1	5	4	0	6
71102	9	1	3	4	1	 
71102	10	1	4	4	1	 
71102	11	1	5	4	1	 
71102	12	1	5	4	1	 
71102	13	1	7	4	0	6
71103	9	1	3	4	1	 
71103	10	1	4	4	1	 
71103	11	1	5	4	1	 
71103	12	1	6	4	1	 
71103	13	1	7	4	0	6
71104	9	1	2	1	1	 
71104	10	1	3	1	1	 
71104	11	1	4	1	1	 
71104	12	1	5	1	1	 
71104	13	1	6	1	1	 
71106	9	1	2	4	1	 
71106	10	1	2	4	0	6
71106	11	1	2	4	1	 
71106	12	1	3	4	1	 
71106	13	1	4	4	1	 
71109	9	1	3	4	1	 
71109	10	1	4	4	1	 
71109	11	1	5	4	1	 
71109	12	1	6	4	1	 
71109	13	1	7	4	1	 
81001	9	1	3	4	1	 
81001	10	1	4	4	1	 
81001	11	1	5	4	1	 
81001	12	1	6	4	1	 
81001	13	1	7	4	1	 
81002	9	1	2	4	1	 
81002	10	1	2	4	1	 
81002	11	1	3	4	1	 
81002	12	1	4	4	1	 
81002	13	1	5	4	1	 
81004	9	1	3	4	1	 
81004	10	1	4	4	1	 
81004	11	1	5	4	1	 
81004	12	1	6	4	1	 
81004	13	1	7	4	1	 
81005	9	1	2	1	1	 
81005	10	1	3	1	1	 
81005	11	1	4	1	1	 
81005	12	1	5	1	1	 
81005	13	1	6	1	1	 
81006	9	1	2	4	1	 
81006	10	1	3	4	1	 
81006	11	1	4	4	1	 
81006	12	1	5	4	1	 
81006	13	1	6	4	1	 
81007	9	1	2	4	1	 
81007	10	1	3	4	1	 
81007	11	1	4	4	1	 
81007	12	1	5	4	1	 
81007	13	1	6	4	1	 
81008	9	1	3	1	1	 
81008	10	1	4	1	1	 
81008	11	1	5	1	1	 
81008	12	1	6	1	1	 
81008	13	1	7	4	0	13
81009	9	1	3	3	1	 
81009	10	1	4	3	1	 
81009	11	1	5	3	1	 
81009	12	1	5	3	1	 
81009	13	1	6	3	1	 
81010	9	1	2	4	1	 
81010	10	1	3	4	1	 
81010	11	1	3	4	1	 
81010	12	1	4	4	1	 
81010	13	1	5	4	1	 
81011	9	1	3	4	1	 
81011	10	1	4	4	1	 
81011	11	1	5	4	1	 
81011	12	1	6	4	1	 
81011	13	1	7	4	1	 
81012	9	1	2	7	0	13
81012	10	1	3	7	1	 
81012	11	1	4	7	1	 
81012	12	1	5	7	1	 
81012	13	1	6	7	1	 
81013	9	1	2	1	1	 
81013	10	1	3	1	1	 
81013	11	1	4	1	1	 
81013	12	1	5	4	0	10
81013	13	1	6	1	0	13
81014	9	1	2	4	1	 
81014	10	1	3	4	1	 
81014	11	1	4	4	1	 
81014	12	1	5	4	1	 
81014	13	1	6	4	1	 
81015	9	1	3	4	1	 
81015	10	1	4	4	1	 
81015	11	1	5	4	1	 
81015	12	1	6	4	1	 
81015	13	1	7	4	0	13
81016	9	1	2	4	1	 
81016	10	1	3	4	1	 
81016	11	1	4	4	1	 
81016	12	1	5	4	1	 
81016	13	1	6	4	1	 
81017	9	1	3	1	1	 
81017	10	1	4	1	1	 
81017	11	1	5	1	1	 
81017	12	1	6	4	0	13
81017	13	1	7	4	1	 
81018	9	1	3	4	0	13
81018	10	0	 	 	 	 
81018	11	1	3	4	0	13
81018	12	1	4	4	1	 
81018	13	1	5	4	1	 
81019	9	1	2	7	1	 
81019	10	1	3	7	1	 
81019	11	1	4	7	1	 
81019	12	1	5	7	1	 
81019	13	1	6	4	1	 
81020	9	1	2	1	1	 
81020	10	1	3	1	1	 
81020	11	1	4	1	1	 
81020	12	1	5	1	1	 
81020	13	1	6	1	1	 
81021	9	1	2	4	1	 
81021	10	1	3	4	1	 
81021	11	1	4	4	1	 
81021	12	1	5	4	1	 
81021	13	1	6	4	1	 
81022	9	1	1	4	0	13
81022	10	1	2	4	1	 
81022	11	1	3	4	1	 
81022	12	1	4	4	1	 
81022	13	1	4	4	1	 
81023	9	1	2	4	1	 
81023	10	1	3	4	1	 
81023	11	1	4	4	1	 
81023	12	1	5	4	1	 
81023	13	1	6	4	1	 
81025	9	1	2	4	1	 
81025	10	1	3	4	1	 
81025	11	1	4	4	1	 
81025	12	1	5	4	1	 
81025	13	1	6	4	1	 
81026	9	1	3	4	1	 
81026	10	1	4	4	1	 
81026	11	1	5	4	1	 
81026	12	1	6	4	1	 
81026	13	1	7	4	1	 
81027	9	1	3	4	1	 
81027	10	1	4	4	1	 
81027	11	1	5	4	1	 
81027	12	1	6	4	1	 
81027	13	1	7	4	1	 
81028	9	1	2	1	0	13
81028	10	1	3	1	1	 
81028	11	1	4	1	1	 
81028	12	1	5	1	1	 
81028	13	1	6	1	1	 
81029	9	1	2	4	1	 
81029	10	1	3	4	1	 
81029	11	1	4	4	1	 
81029	12	1	5	4	1	 
81029	13	1	6	4	1	 
81030	9	1	3	1	1	 
81030	10	1	4	1	1	 
81030	11	1	5	1	1	 
81030	12	1	6	1	1	 
81030	13	1	7	1	1	 
81031	9	1	2	1	1	 
81031	10	1	3	1	1	 
81031	11	1	4	1	1	 
81031	12	1	5	1	1	 
81031	13	1	6	1	1	 
81032	9	1	3	4	1	 
81032	10	1	4	4	1	 
81032	11	1	5	4	1	 
81032	12	1	6	4	1	 
81032	13	1	7	4	1	 
81033	9	1	2	4	1	 
81033	10	1	3	4	1	 
81033	11	1	4	4	0	13
81033	12	1	5	4	1	 
81033	13	1	6	4	1	 
81034	9	1	3	4	1	 
81034	10	1	4	4	1	 
81034	11	1	5	4	1	 
81034	12	1	6	4	1	 
81034	13	1	7	4	0	6
81035	9	1	3	1	0	13
81035	10	1	4	4	1	 
81035	11	1	5	4	1	 
81035	12	1	6	4	1	 
81035	13	1	7	4	1	 
81036	9	1	3	1	0	13
81036	10	1	4	1	1	 
81036	11	1	5	1	1	 
81036	12	1	6	1	1	 
81036	13	1	7	1	1	 
81037	9	1	2	4	1	 
81037	10	1	3	4	1	 
81037	11	1	4	4	1	 
81037	12	1	4	4	1	 
81037	13	1	4	4	1	 
81038	9	1	1	4	1	 
81038	10	1	2	4	1	 
81038	11	1	3	4	1	 
81038	12	1	4	4	1	 
81038	13	1	5	4	1	 
81040	9	1	2	4	1	 
81040	10	1	3	4	1	 
81040	11	1	4	4	1	 
81040	12	1	5	4	1	 
81040	13	1	6	4	1	 
81041	9	1	2	1	1	 
81041	10	1	3	1	1	 
81041	11	1	4	1	1	 
81041	12	1	5	1	1	 
81041	13	1	6	1	1	 
81042	9	1	3	4	1	 
81042	10	1	4	4	1	 
81042	11	1	5	4	1	 
81042	12	1	6	4	1	 
81042	13	1	7	4	1	 
81043	9	1	2	4	1	 
81043	10	1	3	4	1	 
81043	11	1	4	4	1	 
81043	12	1	5	4	1	 
81043	13	1	6	4	1	 
81044	9	1	2	4	1	 
81044	10	1	3	4	1	 
81044	11	1	4	4	1	 
81044	12	1	5	4	1	 
81044	13	1	6	4	1	 
81045	9	1	3	1	0	13
81045	10	1	4	1	1	 
81045	11	1	5	1	1	 
81045	12	1	6	1	0	13
81045	13	1	7	1	1	 
81046	9	1	2	4	1	 
81046	10	1	3	4	1	 
81046	11	1	4	4	1	 
81046	12	1	5	4	1	 
81046	13	1	6	4	1	 
81047	9	1	2	4	1	 
81047	10	1	3	4	0	13
81047	11	1	4	4	1	 
81047	12	1	5	4	1	 
81047	13	1	6	4	1	 
81049	9	1	2	4	1	 
81049	10	1	3	4	1	 
81049	11	1	4	4	1	 
81049	12	1	5	4	1	 
81049	13	1	6	4	1	 
81050	9	1	2	4	1	 
81050	10	1	3	4	1	 
81050	11	1	4	4	1	 
81050	12	1	5	4	1	 
81050	13	1	6	4	1	 
81051	9	1	3	4	1	 
81051	10	1	4	4	1	 
81051	11	1	5	4	1	 
81051	12	1	6	4	1	 
81051	13	1	7	4	1	 
81052	9	1	2	1	1	 
81052	10	1	3	1	1	 
81052	11	1	4	4	0	13
81052	12	1	5	4	1	 
81052	13	1	6	4	1	 
81053	9	1	2	4	1	 
81053	10	1	3	4	1	 
81053	11	1	4	4	1	 
81053	12	1	5	4	1	 
81053	13	1	6	4	1	 
81054	9	1	2	4	1	 
81054	10	1	3	4	1	 
81054	11	1	4	4	1	 
81054	12	1	5	4	1	 
81054	13	1	6	4	1	 
81056	9	1	3	4	1	 
81056	10	1	4	4	1	 
81056	11	1	5	4	1	 
81056	12	1	6	4	1	 
81056	13	1	7	4	1	 
81057	9	1	1	1	0	13
81057	10	1	2	1	1	 
81057	11	1	3	1	1	 
81057	12	1	4	1	1	 
81057	13	1	5	1	1	 
81058	9	1	2	1	1	 
81058	10	1	3	1	1	 
81058	11	1	4	1	1	 
81058	12	1	5	1	1	 
81058	13	1	6	1	1	 
81059	9	1	2	4	1	 
81059	10	1	3	4	1	 
81059	11	1	4	4	1	 
81059	12	1	4	1	0	13
81059	13	1	5	1	1	 
81060	9	1	3	4	1	 
81060	10	1	4	4	1	 
81060	11	1	5	4	1	 
81060	12	1	6	4	1	 
81060	13	1	7	4	1	 
81061	9	1	2	4	1	 
81061	10	1	3	4	1	 
81061	11	1	4	4	1	 
81061	12	1	5	4	1	 
81061	13	1	6	4	1	 
81062	9	1	2	4	1	 
81062	10	1	3	4	1	 
81062	11	1	4	4	0	13
81062	12	1	5	4	1	 
81062	13	1	6	4	0	13
81063	9	1	2	4	1	 
81063	10	1	3	4	1	 
81063	11	1	4	4	1	 
81063	12	1	5	4	1	 
81063	13	1	6	4	1	 
81064	9	1	2	1	0	13
81064	10	1	3	1	1	 
81064	11	1	4	1	1	 
81064	12	1	5	1	1	 
81064	13	1	6	1	1	 
81066	9	1	2	4	1	 
81066	10	1	3	4	1	 
81066	11	1	4	4	1	 
81066	12	1	5	4	1	 
81066	13	1	6	4	1	 
81067	9	1	3	4	1	 
81067	10	1	4	4	1	 
81067	11	1	5	1	0	13
81067	12	1	6	1	1	 
81067	13	1	7	4	0	13
81068	9	1	2	4	1	 
81068	10	1	3	4	1	 
81068	11	1	4	4	1	 
81068	12	1	5	4	1	 
81068	13	1	6	4	1	 
81069	9	1	2	4	1	 
81069	10	1	3	4	1	 
81069	11	1	4	4	1	 
81069	12	1	5	4	1	 
81069	13	1	6	4	1	 
81070	9	1	3	4	1	 
81070	10	1	4	4	1	 
81070	11	1	5	4	1	 
81070	12	1	6	4	1	 
81070	13	1	7	4	0	13
81071	9	1	3	1	1	 
81071	10	1	4	1	1	 
81071	11	1	5	1	1	 
81071	12	1	6	1	1	 
81071	13	1	7	1	1	 
81072	9	1	2	4	1	 
81072	10	1	3	4	1	 
81072	11	1	4	4	1	 
81072	12	1	5	4	1	 
81072	13	1	6	4	1	 
81073	9	1	2	4	1	 
81073	10	1	3	4	1	 
81073	11	1	4	4	1	 
81073	12	1	5	4	1	 
81073	13	1	6	4	1	 
81074	9	1	2	4	1	 
81074	10	1	3	1	0	13
81074	11	1	4	1	0	13
81074	12	1	5	4	1	 
81074	13	1	5	4	1	 
81075	9	1	3	1	0	13
81075	10	1	4	1	1	 
81075	11	1	5	4	0	13
81075	12	1	6	4	1	 
81075	13	1	7	4	1	 
81076	9	1	2	1	1	 
81076	10	1	3	1	1	 
81076	11	1	4	1	1	 
81076	12	1	5	1	1	 
81076	13	1	6	1	1	 
81077	9	1	3	1	0	13
81077	10	1	4	1	1	 
81077	11	1	5	1	1	 
81077	12	1	6	4	0	13
81077	13	1	7	1	0	13
81078	9	1	3	4	1	 
81078	10	1	4	4	0	13
81078	11	1	5	1	0	13
81078	12	1	6	4	0	13
81078	13	1	7	1	0	13
81079	9	1	2	1	1	 
81079	10	1	3	1	1	 
81079	11	1	4	1	1	 
81079	12	1	5	1	1	 
81079	13	1	6	1	1	 
81080	9	1	3	4	1	 
81080	10	1	4	4	1	 
81080	11	1	5	4	1	 
81080	12	1	6	4	1	 
81080	13	1	7	4	1	 
81081	9	1	2	1	1	 
81081	10	1	3	1	1	 
81081	11	1	4	1	0	13
81081	12	1	5	1	1	 
81081	13	1	6	1	1	 
81082	9	1	3	1	1	 
81082	10	1	4	1	1	 
81082	11	1	5	1	1	 
81082	12	1	6	1	1	 
81082	13	1	7	1	1	 
81083	9	1	2	1	0	13
81083	10	1	3	1	1	 
81083	11	1	4	1	1	 
81083	12	1	5	1	1	 
81083	13	1	6	1	1	 
81084	9	1	3	1	0	13
81084	10	1	4	1	1	 
81084	11	1	5	1	1	 
81084	12	1	5	1	0	13
81084	13	1	6	1	1	 
81088	9	1	3	4	1	 
81088	10	1	4	4	1	 
81088	11	1	5	4	1	 
81088	12	1	6	4	1	 
81088	13	1	7	4	1	 
81089	9	1	3	1	1	 
81089	10	1	4	4	0	13
81089	11	1	5	4	1	 
81089	12	1	6	4	1	 
81089	13	1	7	1	1	 
81090	9	1	2	4	1	 
81090	10	1	3	4	1	 
81090	11	1	4	4	1	 
81090	12	1	5	4	1	 
81090	13	1	6	4	1	 
81091	9	1	3	4	1	 
81091	10	1	4	4	1	 
81091	11	1	5	4	1	 
81091	12	1	6	1	1	 
81091	13	1	7	4	0	13
81092	9	1	2	1	1	 
81092	10	1	3	1	1	 
81092	11	1	4	1	1	 
81092	12	1	5	1	1	 
81092	13	1	6	1	1	 
81093	9	1	3	4	1	 
81093	10	1	4	4	1	 
81093	11	1	5	4	1	 
81093	12	1	6	4	1	 
81093	13	1	7	4	1	 
81096	9	1	2	4	1	 
81096	10	1	3	4	1	 
81096	11	1	4	4	1	 
81096	12	1	5	4	1	 
81096	13	1	6	4	1	 
81098	9	1	3	1	1	 
81098	10	1	4	1	1	 
81098	11	1	5	1	1	 
81098	12	1	6	1	1	 
81098	13	1	6	1	1	 
81099	9	1	3	1	1	 
81099	10	1	4	1	1	 
81099	11	1	5	1	1	 
81099	12	1	6	1	1	 
81099	13	1	7	1	1	 
81102	9	1	2	4	1	 
81102	10	1	3	4	1	 
81102	11	1	4	4	0	13
81102	12	1	5	4	1	 
81102	13	1	6	4	0	13
91001	9	1	2	4	1	 
91001	10	1	3	4	1	 
91001	11	1	3	4	1	 
91001	12	1	4	4	1	 
91001	13	1	5	4	1	 
91002	9	1	2	4	1	 
91002	10	1	3	4	1	 
91002	11	1	4	4	1	 
91002	12	1	5	4	1	 
91002	13	1	6	4	1	 
91003	9	1	3	4	1	 
91003	10	1	3	4	1	 
91003	11	1	4	4	1	 
91003	12	1	4	4	0	2
91003	13	1	5	4	1	 
91004	9	1	2	4	1	 
91004	10	1	3	4	1	 
91004	11	1	4	4	1	 
91004	12	1	4	4	1	 
91004	13	1	5	4	1	 
91006	9	1	2	4	1	 
91006	10	1	3	4	1	 
91006	11	1	4	4	1	 
91006	12	1	5	4	1	 
91006	13	1	5	4	1	 
91007	9	1	3	4	1	 
91007	10	1	3	4	1	 
91007	11	1	4	4	0	2
91007	12	1	5	4	1	 
91007	13	1	6	4	1	 
91008	9	1	2	4	1	 
91008	10	1	3	4	1	 
91008	11	1	4	4	1	 
91008	12	1	5	4	1	 
91008	13	1	6	4	1	 
91009	9	1	4	3	1	 
91009	10	1	5	4	1	 
91009	11	1	6	4	1	 
91009	12	1	7	1	0	2
91009	13	1	8	1	1	 
91010	9	1	2	4	1	 
91010	10	1	3	4	1	 
91010	11	1	4	4	1	 
91010	12	1	5	4	1	 
91010	13	1	6	4	1	 
91011	9	1	2	4	1	 
91011	10	1	3	4	1	 
91011	11	1	3	4	1	 
91011	12	1	4	4	1	 
91011	13	1	4	4	1	 
91012	9	1	2	4	1	 
91012	10	1	3	4	1	 
91012	11	1	4	4	1	 
91012	12	1	5	4	1	 
91012	13	1	6	4	1	 
91013	9	1	2	4	1	 
91013	10	1	3	4	1	 
91013	11	1	4	4	1	 
91013	12	1	5	4	1	 
91013	13	1	6	4	1	 
91014	9	1	2	4	1	 
91014	10	1	3	4	1	 
91014	11	1	4	4	1	 
91014	12	1	5	4	1	 
91014	13	1	6	4	1	 
91015	9	1	2	7	1	 
91015	10	1	3	7	1	 
91015	11	1	4	7	1	 
91015	12	1	5	7	1	 
91015	13	1	6	7	1	 
91016	9	1	3	4	1	 
91016	10	1	4	4	1	 
91016	11	1	5	4	1	 
91016	12	1	6	4	1	 
91016	13	1	7	4	1	 
91017	9	1	2	1	1	 
91017	10	1	3	1	0	15
91017	11	1	4	1	1	 
91017	12	1	5	1	1	 
91017	13	1	6	1	1	 
91018	9	1	2	4	1	 
91018	10	1	3	4	1	 
91018	11	1	4	4	1	 
91018	12	1	5	4	1	 
91018	13	1	6	4	1	 
91019	9	1	2	4	1	 
91019	10	1	3	4	1	 
91019	11	1	4	4	1	 
91019	12	1	5	3	1	 
91019	13	1	6	4	0	15
91020	9	1	3	4	1	 
91020	10	1	4	4	1	 
91020	11	1	4	4	1	 
91020	12	1	5	4	1	 
91020	13	1	6	4	1	 
91022	9	1	2	4	1	 
91022	10	1	3	4	1	 
91022	11	1	3	4	1	 
91022	12	1	4	4	1	 
91022	13	1	4	4	1	 
91023	9	1	3	4	1	 
91023	10	1	4	4	1	 
91023	11	1	5	4	1	 
91023	12	1	6	4	1	 
91023	13	1	7	4	1	 
91024	9	1	2	4	1	 
91024	10	1	3	4	1	 
91024	11	1	4	4	1	 
91024	12	1	5	4	1	 
91024	13	1	6	4	1	 
91025	9	1	2	4	1	 
91025	10	1	3	4	1	 
91025	11	1	4	4	1	 
91025	12	1	5	4	1	 
91025	13	1	6	4	1	 
91027	9	1	3	4	1	 
91027	10	1	4	1	0	2
91027	11	1	5	1	1	 
91027	12	1	6	1	1	 
91027	13	1	7	1	1	 
91028	9	1	2	4	1	 
91028	10	1	2	4	1	 
91028	11	1	3	4	1	 
91028	12	1	4	4	1	 
91028	13	1	5	4	1	 
91029	9	1	3	4	1	 
91029	10	1	4	4	1	 
91029	11	1	5	4	0	2
91029	12	1	6	4	1	 
91029	13	1	7	4	1	 
91030	9	1	2	4	1	 
91030	10	1	2	4	1	 
91030	11	1	2	4	1	 
91030	12	1	2	4	1	 
91030	13	1	2	4	0	2
91031	9	1	2	4	1	 
91031	10	1	3	4	1	 
91031	11	1	4	4	1	 
91031	12	1	5	4	1	 
91031	13	1	6	4	1	 
91032	9	1	3	4	0	2
91032	10	1	4	4	1	 
91032	11	1	5	4	1	 
91032	12	1	6	4	1	 
91032	13	1	7	4	1	 
91033	9	1	2	4	1	 
91033	10	1	3	4	1	 
91033	11	1	4	4	1	 
91033	12	1	5	4	1	 
91033	13	1	6	4	1	 
91034	9	1	2	4	1	 
91034	10	1	3	4	1	 
91034	11	1	4	4	1	 
91034	12	1	5	4	0	2
91034	13	1	6	4	1	 
91035	9	1	2	1	1	 
91035	10	1	3	1	1	 
91035	11	1	4	1	1	 
91035	12	1	5	1	1	 
91035	13	1	6	1	0	2
91036	9	1	2	4	1	 
91036	10	1	3	4	1	 
91036	11	1	4	4	1	 
91036	12	1	5	4	1	 
91036	13	1	5	4	1	 
91037	9	1	2	1	1	 
91037	10	1	3	4	0	2
91037	11	1	4	4	1	 
91037	12	1	5	4	0	2
91037	13	1	6	4	1	 
91038	9	1	3	4	0	2
91038	10	1	4	4	0	2
91038	11	1	5	4	0	2
91038	12	1	6	4	1	 
91038	13	1	7	4	1	 
91039	9	1	2	4	1	 
91039	10	1	3	4	1	 
91039	11	1	4	4	1	 
91039	12	1	5	4	1	 
91039	13	1	6	4	1	 
91040	9	1	2	4	1	 
91040	10	1	3	4	1	 
91040	11	1	4	4	1	 
91040	12	1	5	4	1	 
91040	13	1	5	4	1	 
91041	9	1	1	4	1	 
91041	10	1	2	4	1	 
91041	11	1	2	4	0	2
91041	12	1	3	4	1	 
91041	13	1	4	4	1	 
91042	9	1	2	4	1	 
91042	10	1	3	4	1	 
91042	11	1	4	4	1	 
91042	12	1	5	4	1	 
91042	13	1	6	4	1	 
91043	9	1	2	4	1	 
91043	10	1	3	4	1	 
91043	11	1	3	4	1	 
91043	12	1	4	4	1	 
91043	13	1	5	4	1	 
91044	9	1	2	4	1	 
91044	10	1	3	4	1	 
91044	11	1	4	4	1	 
91044	12	1	5	4	1	 
91044	13	1	5	4	0	2
91045	9	1	2	4	1	 
91045	10	1	3	4	1	 
91045	11	1	4	4	1	 
91045	12	1	5	4	0	2
91045	13	1	6	4	1	 
91046	9	1	2	4	1	 
91046	10	1	2	4	1	 
91046	11	1	3	4	1	 
91046	12	1	3	4	1	 
91046	13	1	4	4	1	 
91047	9	1	3	4	1	 
91047	10	1	3	4	1	 
91047	11	1	3	4	0	2
91047	12	1	4	4	1	 
91047	13	1	5	4	1	 
91048	9	1	2	4	1	 
91048	10	1	3	4	1	 
91048	11	1	4	4	1	 
91048	12	1	4	4	1	 
91048	13	1	5	4	1	 
91049	9	1	2	4	1	 
91049	10	1	3	4	1	 
91049	11	1	4	4	1	 
91049	12	1	5	4	1	 
91049	13	1	6	4	1	 
91050	9	1	2	4	1	 
91050	10	1	3	4	1	 
91050	11	1	3	4	1	 
91050	12	1	4	4	1	 
91050	13	1	4	4	1	 
91051	9	1	3	4	1	 
91051	10	1	4	4	1	 
91051	11	1	5	4	1	 
91051	12	1	6	4	1	 
91051	13	1	7	4	0	2
91052	9	1	2	4	1	 
91052	10	1	2	4	1	 
91052	11	1	3	4	1	 
91052	12	1	4	4	1	 
91052	13	1	5	4	1	 
91053	9	1	2	4	1	 
91053	10	1	3	4	1	 
91053	11	1	4	4	1	 
91053	12	1	5	4	1	 
91053	13	1	6	4	1	 
91054	9	1	2	4	1	 
91054	10	1	3	4	1	 
91054	11	1	4	4	1	 
91054	12	1	5	4	1	 
91054	13	1	6	4	1	 
91055	9	1	2	4	1	 
91055	10	1	2	4	1	 
91055	11	1	2	4	1	 
91055	12	1	3	4	1	 
91055	13	1	3	4	1	 
91056	9	1	3	4	0	12
91056	10	1	4	4	1	 
91056	11	1	11	4	1	 
91056	12	1	6	4	1	 
91056	13	1	7	4	1	 
91057	9	1	2	4	1	 
91057	10	1	3	4	1	 
91057	11	1	3	4	1	 
91057	12	1	4	4	1	 
91057	13	1	4	4	1	 
91058	9	1	1	4	1	 
91058	10	1	1	4	1	 
91058	11	1	1	4	1	 
91058	12	1	1	4	1	 
91058	13	1	1	4	1	 
91059	9	1	2	4	1	 
91059	10	1	2	4	1	 
91059	11	1	3	4	1	 
91059	12	1	4	4	1	 
91059	13	1	5	4	1	 
91060	9	1	2	4	1	 
91060	10	1	3	4	1	 
91060	11	1	4	4	1	 
91060	12	1	5	4	1	 
91060	13	1	6	4	1	 
91061	9	1	1	4	3	2
91061	10	1	2	4	1	 
91061	11	1	3	4	1	 
91061	12	1	4	4	1	 
91061	13	1	5	4	1	 
91062	9	1	3	4	1	 
91062	10	1	4	4	1	 
91062	11	1	5	4	1	 
91062	12	1	6	4	1	 
91062	13	1	7	4	0	2
91063	9	1	3	4	1	 
91063	10	1	4	4	1	 
91063	11	1	5	4	1	 
91063	12	1	6	4	1	 
91063	13	1	7	4	0	2
91064	9	1	2	4	1	 
91064	10	1	3	4	1	 
91064	11	1	4	4	1	 
91064	12	1	5	4	1	 
91064	13	1	6	4	1	 
91065	9	1	3	4	1	 
91065	10	1	4	4	1	 
91065	11	1	4	4	1	 
91065	12	1	5	4	1	 
91065	13	1	6	4	1	 
91066	9	1	3	4	1	 
91066	10	1	4	4	1	 
91066	11	1	5	4	1	 
91066	12	1	6	4	1	 
91066	13	1	7	4	1	 
91067	9	1	2	4	1	 
91067	10	1	2	4	1	 
91067	11	1	3	4	1	 
91067	12	1	4	4	1	 
91067	13	1	5	4	1	 
91068	9	1	3	4	1	 
91068	10	1	4	4	1	 
91068	11	1	5	4	1	 
91068	12	1	6	4	1	 
91068	13	1	7	4	0	2
91069	9	1	2	4	1	 
91069	10	1	2	4	1	 
91069	11	1	3	4	1	 
91069	12	1	4	4	1	 
91069	13	1	5	4	1	 
91071	9	1	3	4	1	 
91071	10	1	3	4	1	 
91071	11	1	4	4	1	 
91071	12	1	5	4	1	 
91071	13	1	6	4	1	 
91072	9	1	0	4	 	 
91072	10	1	0	4	 	 
91072	11	0	 	 	 	 
91072	12	1	1	4	0	2
91072	13	1	2	4	1	 
91073	9	1	2	4	1	 
91073	10	1	3	4	1	 
91073	11	1	4	4	0	2
91073	12	1	5	4	1	 
91073	13	1	6	4	1	 
91074	9	1	2	4	1	 
91074	10	1	3	4	1	 
91074	11	1	4	4	1	 
91074	12	1	5	4	1	 
91074	13	1	6	4	1	 
91076	9	1	2	4	1	 
91076	10	1	3	4	1	 
91076	11	1	3	4	1	 
91076	12	1	4	4	1	 
91076	13	1	5	4	1	 
91077	9	1	2	4	1	 
91077	10	1	3	4	1	 
91077	11	1	4	4	1	 
91077	12	1	5	4	1	 
91077	13	1	6	4	1	 
91078	9	1	2	4	1	 
91078	10	1	3	4	1	 
91078	11	1	4	4	1	 
91078	12	1	5	4	1	 
91078	13	1	6	4	1	 
91079	9	1	2	4	1	 
91079	10	1	3	4	1	 
91079	11	1	3	4	1	 
91079	12	1	4	4	1	 
91079	13	1	5	4	1	 
91080	9	1	2	4	1	 
91080	10	1	2	4	1	 
91080	11	1	2	4	1	 
91080	12	1	2	4	1	 
91080	13	1	4	4	1	 
91081	9	1	2	4	1	 
91081	10	1	3	4	1	 
91081	11	1	4	4	1	 
91081	12	1	4	4	1	 
91081	13	1	5	4	1	 
91082	9	1	3	4	1	 
91082	10	1	3	4	1	 
91082	11	1	4	4	1	 
91082	12	1	5	4	0	15
91082	13	1	6	4	1	 
91083	9	1	2	4	1	 
91083	10	1	2	4	1	 
91083	11	1	3	4	1	 
91083	12	1	3	4	1	 
91083	13	1	4	4	1	 
91085	9	1	2	4	1	 
91085	10	1	3	4	1	 
91085	11	1	4	4	1	 
91085	12	1	5	4	1	 
91085	13	1	6	4	1	 
91086	9	1	2	4	1	 
91086	10	1	3	4	1	 
91086	11	1	4	4	1	 
91086	12	1	5	4	1	 
91086	13	1	5	4	1	 
91087	9	1	2	4	1	 
91087	10	1	3	4	1	 
91087	11	1	4	4	1	 
91087	12	1	5	4	1	 
91087	13	1	6	4	1	 
91088	9	1	2	4	1	 
91088	10	1	3	4	1	 
91088	11	1	4	4	1	 
91088	12	1	5	4	1	 
91088	13	1	6	4	1	 
91089	9	1	2	4	1	 
91089	10	1	3	4	1	 
91089	11	1	4	4	1	 
91089	12	1	5	4	1	 
91089	13	1	6	4	1	 
91090	9	1	2	4	1	 
91090	10	1	3	4	1	 
91090	11	1	4	4	1	 
91090	12	1	5	4	1	 
91090	13	1	6	4	1	 
91091	9	1	2	4	1	 
91091	10	1	3	4	1	 
91091	11	1	4	4	1	 
91091	12	1	5	4	1	 
91091	13	1	6	4	1	 
91093	9	1	2	4	1	 
91093	10	1	2	4	1	 
