CHILDCODE	EDCHSTR4	ATSCR4	GRDER4	SAMESCR4	TYSCR4	PROVR4	SITER4	SCHNMER4
50094	7	1	1	0	3	2	5	5
50094	8	1	2	1	3	2	5	5
50094	9	1	3	1	3	2	5	5
50094	10	1	4	1	3	2	5	5
50094	11	1	5	1	3	2	5	5
50094	12	1	6	0	3	2	5	102
50095	5	88	 	 	 	 	 	 
50095	6	1	50	1	 	 	 	 
50095	7	1	1	0	3	2	5	5
50095	8	1	2	1	3	2	5	5
50095	9	1	3	1	3	2	5	5
50095	10	1	4	1	3	2	5	5
50095	11	1	5	1	3	2	5	5
50095	12	1	6	0	3	2	5	103
50096	5	0	 	 	 	 	 	 
50096	6	1	1	0	3	98	98	703
50096	7	1	2	1	3	98	98	703
50096	8	1	3	1	3	98	98	703
50096	9	1	4	1	3	98	98	703
50096	10	1	5	1	3	98	98	703
50096	11	1	6	0	3	98	98	541
50096	12	1	7	1	3	98	98	541
50097	5	0	 	 	 	 	 	 
50097	6	0	 	 	 	 	 	 
50097	7	1	1	0	6	2	5	802
50097	8	1	1	0	3	2	5	5
50097	9	1	2	1	3	2	5	5
50097	10	1	3	1	3	2	5	5
50097	11	1	4	1	3	2	5	5
50097	12	1	5	1	3	2	5	5
50098	5	1	50	1	3	2	5	802
50098	6	1	50	1	3	2	5	802
50098	7	1	1	0	3	2	5	802
50098	8	1	2	1	3	2	5	802
50098	9	1	3	1	3	2	5	802
50098	10	1	4	1	3	2	5	802
50098	11	1	5	1	3	2	5	802
50098	12	1	6	0	3	2	5	5
50100	5	88	 	 	 	 	 	 
50100	6	88	 	 	 	 	 	 
50100	7	1	50	1	 	 	 	 
50100	8	1	1	0	3	2	5	5
50100	9	1	2	1	3	2	5	5
50100	10	1	3	1	3	2	5	5
50100	11	1	4	1	3	2	5	5
50100	12	1	5	1	3	2	5	5
50102	5	0	 	 	 	 	 	 
50102	6	1	50	0	3	2	5	793
50102	7	1	1	0	3	2	98	590
50102	8	1	2	1	3	2	98	590
50102	9	1	3	1	3	2	98	590
50102	10	1	4	1	3	2	98	590
50102	11	1	5	1	3	2	98	590
50102	12	1	6	0	3	2	5	105
50105	5	0	 	 	 	 	 	 
50105	6	1	50	0	3	98	98	1054
50105	7	1	1	0	3	98	98	718
50105	8	1	2	1	3	98	98	718
50105	9	1	3	1	3	98	98	718
50105	10	1	4	1	3	98	98	718
50105	11	1	5	1	3	98	98	718
50105	12	1	6	1	3	98	98	718
50107	5	88	 	 	 	 	 	 
50107	6	1	50	1	 	 	 	 
50107	7	1	1	0	3	2	5	1
50107	8	1	2	1	3	2	5	1
50107	9	1	3	1	3	2	5	1
50107	10	1	4	1	3	2	5	1
50107	11	1	5	1	3	2	5	1
50107	12	1	6	0	3	2	5	105
50108	5	88	 	 	 	 	 	 
50108	6	88	 	 	 	 	 	 
50108	7	1	50	1	 	 	 	 
50108	8	1	1	0	3	2	5	2
50108	9	1	2	1	3	2	5	2
50108	10	1	3	1	3	2	5	2
50108	11	1	4	1	3	2	5	2
50108	12	1	5	1	3	2	5	2
50109	5	0	 	 	 	 	 	 
50109	6	0	 	 	 	 	 	 
50109	7	1	50	0	3	2	5	793
50109	8	1	1	0	3	2	5	1
50109	9	1	2	1	3	2	5	1
50109	10	1	3	1	3	2	5	1
50109	11	1	4	1	3	2	5	1
50109	12	1	5	1	3	2	5	1
50114	5	0	 	 	 	 	 	 
50114	6	1	50	0	3	2	5	802
50114	7	1	1	0	3	2	5	5
50114	8	1	2	1	3	2	5	5
50114	9	1	3	1	3	2	5	5
50114	10	1	4	1	3	2	5	5
50114	11	1	5	1	3	2	5	5
50114	12	1	6	0	3	2	5	102
50115	5	1	50	0	3	2	5	802
50115	6	1	50	0	3	2	5	802
50115	7	1	1	1	3	2	5	802
50115	8	1	2	1	3	2	5	802
50115	9	1	3	1	3	2	5	802
50115	10	1	4	1	3	2	5	802
50115	11	1	5	1	3	2	5	802
50115	12	1	6	0	3	2	5	5
50117	5	0	 	 	 	 	 	 
50117	6	0	 	 	 	 	 	 
50117	7	1	50	0	3	2	5	802
50117	8	1	1	0	3	2	5	5
50117	9	1	2	1	3	2	5	5
50117	10	1	3	1	3	2	5	5
50117	11	1	4	1	3	2	5	5
50117	12	1	5	1	3	2	5	5
50118	5	0	 	 	 	 	 	 
50118	6	0	 	 	 	 	 	 
50118	7	1	1	0	3	2	5	5
50118	8	0	 	 	 	 	 	 
50118	9	0	 	 	 	 	 	 
50118	10	0	 	 	 	 	 	 
50118	11	0	 	 	 	 	 	 
50118	12	0	 	 	 	 	 	 
60001	5	0	 	 	 	 	 	 
60001	6	1	50	0	3	2	6	791
60001	7	1	1	0	3	2	6	4
60001	8	1	2	1	3	2	6	4
60001	9	1	3	1	3	2	6	4
60001	10	1	4	1	3	2	6	4
60001	11	1	5	1	3	2	6	4
60001	12	1	6	0	3	2	6	104
60002	5	88	 	 	 	 	 	 
60002	6	1	50	1	 	 	 	 
60002	7	1	1	0	3	2	6	4
60002	8	1	2	1	3	2	6	4
60002	9	1	3	1	3	2	6	4
60002	10	1	4	1	3	2	6	4
60002	11	1	5	1	3	2	6	4
60002	12	1	6	0	3	2	6	104
60003	5	88	 	 	 	 	 	 
60003	6	1	50	0	3	2	6	791
60003	7	1	1	0	3	2	6	4
60003	8	1	2	1	3	2	6	4
60003	9	1	3	1	3	2	6	4
60003	10	1	4	1	3	2	6	4
60003	11	1	5	1	3	2	6	4
60003	12	1	6	0	3	2	6	104
60004	5	77	 	 	 	 	 	 
60004	6	88	 	 	 	 	 	 
60004	7	1	50	1	 	 	 	 
60004	8	1	1	0	3	2	6	4
60004	9	1	2	1	3	2	6	4
60004	10	1	3	1	3	2	6	4
60004	11	1	4	1	3	2	6	4
60004	12	1	5	1	3	2	6	4
60005	5	0	 	 	 	 	 	 
60005	6	0	 	 	 	 	 	 
60005	7	1	1	0	3	2	5	1
60005	8	1	2	1	3	2	5	1
60005	9	1	3	1	3	2	5	1
60005	10	1	4	1	3	2	5	1
60005	11	1	5	1	3	2	5	1
60005	12	1	6	0	3	2	5	105
60006	5	1	50	0	3	2	6	791
60006	6	1	1	0	3	2	6	4
60006	7	1	2	1	3	2	6	4
60006	8	1	3	1	3	2	6	4
60006	9	1	4	1	3	2	6	4
60006	10	1	5	1	3	2	6	4
60006	11	1	6	0	3	2	6	104
60006	12	1	7	1	3	2	6	104
60007	5	88	 	 	 	 	 	 
60007	6	1	50	0	3	2	6	791
60007	7	1	1	0	3	2	6	4
60007	8	1	2	1	3	2	6	4
60007	9	1	3	1	3	2	6	4
60007	10	1	4	1	3	2	6	4
60007	11	1	5	1	3	2	6	4
60007	12	1	6	0	3	2	6	104
60008	5	0	 	 	 	 	 	 
60008	6	0	 	 	 	 	 	 
60008	7	1	1	0	3	2	6	4
60008	8	1	1	1	3	2	6	4
60008	9	1	1	1	3	2	6	4
60008	10	0	 	 	 	 	 	 
60008	11	0	 	 	 	 	 	 
60008	12	0	 	 	 	 	 	 
60009	5	0	 	 	 	 	 	 
60009	6	1	50	0	3	2	6	791
60009	7	1	1	0	3	2	6	4
60009	8	1	2	1	3	2	6	4
60009	9	1	3	1	3	2	6	4
60009	10	1	4	1	3	2	6	4
60009	11	1	5	1	3	2	6	4
60009	12	1	6	0	3	2	6	104
60010	5	88	 	 	 	 	 	 
60010	6	1	50	1	 	 	 	 
60010	7	1	1	0	3	2	6	4
60010	8	1	2	1	3	2	6	4
60010	9	1	3	1	3	2	6	4
60010	10	1	4	1	3	2	6	4
60010	11	1	5	1	3	2	6	4
60010	12	1	6	0	3	2	6	104
60012	5	88	 	 	 	 	 	 
60012	6	1	50	1	 	 	 	 
60012	7	1	50	1	 	 	 	 
60012	8	1	1	0	3	2	6	791
60012	9	1	2	1	3	2	6	791
60012	10	1	3	1	3	2	6	791
60012	11	1	4	1	3	2	6	791
60012	12	1	5	1	3	2	6	791
60013	5	88	 	 	 	 	 	 
60013	6	1	50	1	 	 	 	 
60013	7	1	50	1	 	 	 	 
60013	8	1	1	0	3	2	6	791
60013	9	1	2	1	3	2	6	791
60013	10	1	3	1	3	2	6	791
60013	11	1	4	1	3	2	6	791
60013	12	1	5	1	3	2	6	791
60014	5	88	 	 	 	 	 	 
60014	6	88	 	 	 	 	 	 
60014	7	1	50	1	 	 	 	 
60014	8	1	1	0	3	2	6	4
60014	9	1	2	1	3	2	6	4
60014	10	1	3	1	3	2	6	4
60014	11	1	4	1	3	2	6	4
60014	12	1	5	1	3	2	6	4
60015	5	88	 	 	 	 	 	 
60015	6	1	50	1	 	 	 	 
60015	7	1	50	1	 	 	 	 
60015	8	1	1	0	3	2	6	791
60015	9	1	2	1	3	2	6	791
60015	10	1	3	1	3	2	6	791
60015	11	1	4	1	3	2	6	791
60015	12	1	5	1	3	2	6	791
60016	5	88	 	 	 	 	 	 
60016	6	1	50	1	 	 	 	 
60016	7	1	50	1	 	 	 	 
60016	8	1	1	0	3	2	6	791
60016	9	1	2	1	3	2	6	791
60016	10	1	3	1	3	2	6	791
60016	11	1	4	1	3	2	6	791
60016	12	1	5	1	3	2	6	791
60018	5	1	50	0	3	2	6	791
60018	6	1	1	0	3	2	6	4
60018	7	1	2	1	3	2	6	4
60018	8	1	3	1	3	2	6	4
60018	9	1	4	1	3	2	6	4
60018	10	1	5	1	3	2	6	4
60018	11	1	6	0	3	2	6	104
60018	12	1	7	1	3	2	6	104
60019	5	1	50	0	3	2	6	791
60019	6	1	1	0	3	2	6	4
60019	7	1	2	1	3	2	6	4
60019	8	1	3	1	3	2	6	4
60019	9	1	4	1	3	2	6	4
60019	10	1	5	1	3	2	6	4
60019	11	1	6	0	3	2	6	104
60019	12	1	7	1	3	2	6	104
60020	5	88	 	 	 	 	 	 
60020	6	88	 	 	 	 	 	 
60020	7	1	50	1	 	 	 	 
60020	8	1	1	0	3	2	6	4
60020	9	1	2	1	3	2	6	4
60020	10	1	3	1	3	2	6	4
60020	11	1	4	1	3	2	6	4
60020	12	1	5	1	3	2	6	4
60023	5	1	50	0	3	2	6	791
60023	6	1	50	1	3	2	6	791
60023	7	1	1	0	3	2	6	4
60023	8	1	2	1	3	2	6	4
60023	9	1	3	1	3	2	6	4
60023	10	1	4	1	3	2	6	4
60023	11	0	 	 	 	 	 	 
60023	12	0	 	 	 	 	 	 
60024	5	88	 	 	 	 	 	 
60024	6	88	 	 	 	 	 	 
60024	7	1	50	0	1	98	98	1033
60024	8	1	1	0	3	2	6	4
60024	9	1	2	1	3	2	6	4
60024	10	1	3	1	3	2	6	4
60024	11	1	4	1	3	2	6	4
60024	12	1	5	1	3	2	6	4
60025	5	88	 	 	 	 	 	 
60025	6	88	 	 	 	 	 	 
60025	7	1	50	1	 	 	 	 
60025	8	1	1	0	3	2	6	4
60025	9	1	2	1	3	2	6	4
60025	10	1	3	1	3	2	6	4
60025	11	1	4	1	3	2	6	4
60025	12	1	5	1	3	2	6	4
60026	5	88	 	 	 	 	 	 
60026	6	1	50	1	 	 	 	 
60026	7	1	50	0	3	2	98	804
60026	8	1	1	1	3	2	98	804
60026	9	1	2	1	3	2	98	804
60026	10	1	3	1	3	2	98	804
60026	11	1	4	1	3	2	98	804
60026	12	1	5	1	3	2	98	804
60027	5	88	 	 	 	 	 	 
60027	6	1	50	1	 	 	 	 
60027	7	1	50	1	 	 	 	 
60027	8	1	1	0	3	2	6	791
60027	9	1	2	1	3	2	6	791
60027	10	1	3	1	3	2	6	791
60027	11	1	4	1	3	2	6	791
60027	12	1	5	1	3	2	6	791
60028	5	88	 	 	 	 	 	 
60028	6	1	50	1	 	 	 	 
60028	7	1	50	1	 	 	 	 
60028	8	1	1	0	3	2	6	791
60028	9	1	2	1	3	2	6	791
60028	10	1	3	1	3	2	6	791
60028	11	1	4	1	3	2	6	791
60028	12	1	5	1	3	2	6	791
60029	5	88	 	 	 	 	 	 
60029	6	1	50	1	 	 	 	 
60029	7	1	1	0	3	2	6	4
60029	8	1	2	1	3	2	6	4
60029	9	1	3	1	3	2	6	4
60029	10	1	4	1	3	2	6	4
60029	11	1	5	1	3	2	6	4
60029	12	1	6	0	3	2	6	104
60031	5	0	 	 	 	 	 	 
60031	6	1	50	0	3	2	98	804
60031	7	1	1	0	3	2	6	4
60031	8	1	2	1	3	2	6	4
60031	9	1	3	1	3	2	6	4
60031	10	1	4	1	3	2	6	4
60031	11	1	5	1	3	2	6	4
60031	12	1	6	0	1	98	98	518
60032	5	1	50	0	3	2	6	791
60032	6	1	1	0	3	2	6	4
60032	7	1	2	1	3	2	6	4
60032	8	1	3	1	3	2	6	4
60032	9	1	4	1	3	2	6	4
60032	10	1	5	1	3	2	6	4
60032	11	1	6	0	3	2	6	104
60032	12	1	7	1	3	2	6	104
60033	5	0	 	 	 	 	 	 
60033	6	1	50	0	3	2	8	790
60033	7	1	1	0	3	2	6	4
60033	8	1	2	1	3	2	6	4
60033	9	1	3	1	3	2	6	4
60033	10	1	4	1	3	2	6	4
60033	11	1	5	1	3	2	6	4
60033	12	1	6	0	3	2	6	104
60034	5	88	 	 	 	 	 	 
60034	6	77	 	 	 	 	 	 
60034	7	1	50	0	3	2	6	791
60034	8	1	1	0	3	2	6	4
60034	9	1	2	1	3	2	6	4
60034	10	1	2	1	3	2	6	4
60034	11	1	3	1	3	2	6	4
60034	12	1	4	1	3	2	6	4
60035	5	88	 	 	 	 	 	 
60035	6	1	50	0	3	2	6	791
60035	7	1	1	0	3	2	6	4
60035	8	1	2	1	3	2	6	4
60035	9	1	3	1	3	2	6	4
60035	10	1	4	1	3	2	6	4
60035	11	1	5	1	3	2	6	4
60035	12	1	6	0	3	2	6	104
60036	5	88	 	 	 	 	 	 
60036	6	88	 	 	 	 	 	 
60036	7	1	50	1	 	 	 	 
60036	8	1	1	0	3	2	6	791
60036	9	1	2	1	3	2	6	791
60036	10	1	3	1	3	2	6	791
60036	11	1	4	1	3	2	6	791
60036	12	1	5	1	3	2	6	791
60037	5	0	 	 	 	 	 	 
60037	6	1	50	0	3	2	6	791
60037	7	1	1	0	3	2	6	602
60037	8	1	2	1	3	2	6	602
60037	9	1	3	1	3	2	6	602
60037	10	1	4	1	3	2	6	602
60037	11	1	5	1	3	2	6	602
60037	12	1	6	0	3	2	6	104
60038	5	88	 	 	 	 	 	 
60038	6	1	50	1	 	 	 	 
60038	7	1	1	0	3	2	6	791
60038	8	1	2	1	3	2	6	791
60038	9	1	3	1	3	2	6	791
60038	10	1	4	1	3	2	6	791
60038	11	1	5	1	3	2	6	791
60038	12	1	6	0	3	2	6	4
60039	5	88	 	 	 	 	 	 
60039	6	1	50	0	3	2	6	791
60039	7	1	1	0	3	2	6	4
60039	8	1	2	1	3	2	6	4
60039	9	1	3	1	3	2	6	4
60039	10	1	4	1	3	2	6	4
60039	11	1	5	1	3	2	6	4
60039	12	1	6	0	3	2	6	104
60040	5	88	 	 	 	 	 	 
60040	6	1	50	0	3	2	6	791
60040	7	1	1	0	3	2	6	4
60040	8	1	1	1	3	2	6	4
60040	9	1	2	1	3	2	6	4
60040	10	1	3	1	3	2	6	4
60040	11	1	4	1	3	2	6	4
60040	12	1	5	1	3	2	6	4
60041	5	88	 	 	 	 	 	 
60041	6	1	50	1	 	 	 	 
60041	7	1	1	0	3	2	6	4
60041	8	1	2	1	3	2	6	4
60041	9	1	3	1	3	2	6	4
60041	10	1	4	1	3	2	6	4
60041	11	1	5	1	3	2	6	4
60041	12	1	6	0	3	2	6	104
60043	5	88	 	 	 	 	 	 
60043	6	1	50	1	 	 	 	 
60043	7	1	1	0	3	2	98	804
60043	8	1	2	1	3	2	98	804
60043	9	1	3	1	3	2	98	804
60043	10	1	4	1	3	2	98	804
60043	11	1	5	1	3	2	98	804
60043	12	1	6	0	3	2	6	431
60044	5	1	50	0	3	2	6	791
60044	6	1	50	1	3	2	6	791
60044	7	1	1	0	3	2	6	602
60044	8	1	2	1	3	2	6	602
60044	9	1	3	1	3	2	6	602
60044	10	1	4	1	3	2	6	602
60044	11	1	5	1	3	2	6	602
60044	12	1	6	0	3	2	6	104
60045	5	0	 	 	 	 	 	 
60045	6	1	50	0	3	2	6	791
60045	7	1	1	0	3	2	6	4
60045	8	1	2	1	3	2	6	4
60045	9	1	3	1	3	2	6	4
60045	10	1	4	1	3	2	6	4
60045	11	1	5	1	3	2	6	4
60045	12	1	6	0	3	2	6	104
60047	5	88	 	 	 	 	 	 
60047	6	1	50	1	 	 	 	 
60047	7	1	50	1	 	 	 	 
60047	8	1	1	0	3	2	6	791
60047	9	1	2	1	3	2	6	791
60047	10	1	3	1	3	2	6	791
60047	11	1	4	1	3	2	6	791
60047	12	1	5	1	3	2	6	791
60048	5	88	 	 	 	 	 	 
60048	6	88	 	 	 	 	 	 
60048	7	1	50	1	 	 	 	 
60048	8	1	1	0	3	2	6	592
60048	9	1	2	1	3	2	6	592
60048	10	1	3	1	3	2	6	592
60048	11	1	4	1	3	2	6	592
60048	12	1	5	1	3	2	6	592
60049	5	88	 	 	 	 	 	 
60049	6	1	50	1	 	 	 	 
60049	7	1	1	0	3	2	6	602
60049	8	1	2	1	3	2	6	602
60049	9	1	3	1	3	2	6	602
60049	10	1	4	1	3	2	6	602
60049	11	1	5	1	3	2	6	602
60049	12	1	6	0	3	2	6	104
60050	5	88	 	 	 	 	 	 
60050	6	1	50	0	3	2	6	791
60050	7	1	1	0	3	2	6	4
60050	8	1	2	1	3	2	6	4
60050	9	1	3	1	3	2	6	4
60050	10	1	4	1	3	2	6	4
60050	11	1	5	1	3	2	6	4
60050	12	1	6	0	3	2	6	104
60051	5	1	50	0	3	2	6	788
60051	6	1	50	1	3	2	6	788
60051	7	1	1	0	3	2	6	4
60051	8	1	2	1	3	2	6	4
60051	9	1	3	1	3	2	6	4
60051	10	1	4	1	3	2	6	4
60051	11	1	5	1	3	2	6	4
60051	12	1	6	0	3	2	6	104
60052	5	88	 	 	 	 	 	 
60052	6	88	 	 	 	 	 	 
60052	7	1	50	1	 	 	 	 
60052	8	1	1	0	3	2	6	602
60052	9	1	2	1	3	2	6	602
60052	10	1	3	1	3	2	6	602
60052	11	1	4	1	3	2	6	602
60052	12	1	5	1	3	2	6	602
60053	5	1	50	0	3	2	6	791
60053	6	1	1	0	3	2	6	4
60053	7	1	2	1	3	2	6	4
60053	8	1	3	1	3	2	6	4
60053	9	1	4	1	3	2	6	4
60053	10	0	 	 	 	 	 	 
60053	11	0	 	 	 	 	 	 
60053	12	0	 	 	 	 	 	 
60054	5	0	 	 	 	 	 	 
60054	6	1	50	0	3	2	6	792
60054	7	1	50	1	3	2	6	792
60054	8	1	1	0	3	2	6	4
60054	9	1	2	1	3	2	6	4
60054	10	1	3	1	3	2	6	4
60054	11	1	4	1	3	2	6	4
60054	12	1	5	1	3	2	6	4
60056	5	0	 	 	 	 	 	 
60056	6	1	50	0	3	2	6	791
60056	7	1	1	0	3	2	6	4
60056	8	1	2	1	3	2	6	4
60056	9	1	3	1	3	2	6	4
60056	10	1	4	1	3	2	6	4
60056	11	1	5	1	3	2	6	4
60056	12	1	6	0	3	2	98	430
60057	5	88	 	 	 	 	 	 
60057	6	1	50	1	 	 	 	 
60057	7	1	1	0	3	2	6	791
60057	8	1	2	1	3	2	6	791
60057	9	1	3	1	3	2	6	791
60057	10	1	4	1	3	2	6	791
60057	11	1	5	1	3	2	6	791
60057	12	1	6	0	3	2	6	4
60058	5	88	 	 	 	 	 	 
60058	6	88	 	 	 	 	 	 
60058	7	1	50	0	3	2	6	791
60058	8	1	1	0	3	2	6	4
60058	9	1	2	1	3	2	6	4
60058	10	1	3	1	3	2	6	4
60058	11	1	4	1	3	2	6	4
60058	12	1	5	1	3	2	6	4
60059	5	88	 	 	 	 	 	 
60059	6	1	50	0	3	2	6	791
60059	7	1	50	1	3	2	6	791
60059	8	1	1	0	3	2	6	791
60059	9	1	2	1	3	2	6	791
60059	10	1	3	1	3	2	6	791
60059	11	1	4	1	3	2	6	791
60059	12	1	5	1	3	2	6	791
60060	5	0	 	 	 	 	 	 
60060	6	1	50	0	3	2	6	793
60060	7	1	1	0	3	2	6	601
60060	8	1	2	1	3	2	6	601
60060	9	1	3	1	3	2	6	601
60060	10	1	4	1	3	2	6	601
60060	11	1	5	1	3	2	6	601
60060	12	1	6	0	3	2	6	105
60061	5	88	 	 	 	 	 	 
60061	6	88	 	 	 	 	 	 
60061	7	88	 	 	 	 	 	 
60061	8	1	50	0	3	2	6	791
60061	9	1	1	0	3	2	6	4
60061	10	1	2	1	3	2	6	4
60061	11	1	3	1	3	2	6	4
60061	12	1	5	1	3	2	6	4
60062	5	88	 	 	 	 	 	 
60062	6	1	50	1	 	 	 	 
60062	7	1	1	0	3	2	6	3
60062	8	1	2	1	3	2	6	3
60062	9	1	3	1	3	2	6	3
60062	10	1	4	1	3	2	6	3
60062	11	1	5	1	3	2	6	3
60062	12	1	6	0	3	2	6	96
60063	5	88	 	 	 	 	 	 
60063	6	88	 	 	 	 	 	 
60063	7	1	50	0	3	2	6	798
60063	8	1	1	0	3	2	6	96
60063	9	1	2	1	3	2	6	96
60063	10	1	3	1	3	2	6	96
60063	11	1	4	1	3	2	6	96
60063	12	1	5	1	3	2	6	96
60064	5	88	 	 	 	 	 	 
60064	6	1	50	1	 	 	 	 
60064	7	1	1	0	3	2	6	798
60064	8	1	2	1	3	2	6	798
60064	9	1	3	1	3	2	6	798
60064	10	1	4	1	3	2	6	798
60064	11	1	5	1	3	2	6	798
60064	12	1	6	0	3	2	6	3
60065	5	1	50	0	3	2	6	798
60065	6	1	50	1	3	2	6	798
60065	7	1	1	0	3	2	6	3
60065	8	1	2	1	3	2	6	3
60065	9	1	3	1	3	2	6	3
60065	10	1	4	1	3	2	6	3
60065	11	1	5	1	3	2	6	3
60065	12	1	6	0	3	2	6	96
60066	5	1	50	0	3	2	6	796
60066	6	1	1	0	3	2	6	3
60066	7	1	2	1	3	2	6	3
60066	8	1	3	1	3	2	6	3
60066	9	1	4	1	3	2	6	3
60066	10	1	5	1	3	2	6	3
60066	11	1	6	0	3	2	6	96
60066	12	1	7	1	3	2	6	96
60067	5	1	50	0	3	98	98	1045
60067	6	1	50	1	3	98	98	1045
60067	7	1	1	0	3	98	98	702
60067	8	1	2	1	3	98	98	702
60067	9	1	3	1	3	98	98	702
60067	10	1	4	1	3	98	98	702
60067	11	1	5	1	3	98	98	702
60067	12	1	6	0	3	98	98	542
60068	5	1	50	0	3	2	6	798
60068	6	1	50	1	3	2	6	798
60068	7	1	1	0	3	2	6	3
60068	8	1	2	1	3	2	6	3
60068	9	1	3	1	3	2	6	3
60068	10	1	4	1	3	2	6	3
60068	11	1	5	1	3	2	6	3
60068	12	1	6	0	3	2	6	96
60069	5	88	 	 	 	 	 	 
60069	6	1	50	1	 	 	 	 
60069	7	1	1	0	3	2	6	798
60069	8	1	2	1	3	2	6	798
60069	9	1	3	1	3	2	6	798
60069	10	1	4	1	3	2	6	798
60069	11	1	5	1	3	2	6	798
60069	12	1	6	0	3	2	6	3
60070	5	1	50	0	3	2	6	798
60070	6	1	50	1	3	2	6	798
60070	7	1	1	0	3	2	6	3
60070	8	1	2	1	3	2	6	3
60070	9	1	3	1	3	2	6	3
60070	10	1	4	1	3	2	6	3
60070	11	1	5	1	3	2	6	3
60070	12	1	6	0	3	2	6	96
60071	5	88	 	 	 	 	 	 
60071	6	1	50	1	 	 	 	 
60071	7	1	1	0	3	2	6	798
60071	8	1	2	1	3	2	6	798
60071	9	1	3	1	3	2	6	798
60071	10	1	4	1	3	2	6	798
60071	11	1	5	1	3	2	6	798
60071	12	1	6	0	3	2	6	3
60073	5	88	 	 	 	 	 	 
60073	6	1	50	1	 	 	 	 
60073	7	1	1	0	3	2	6	3
60073	8	1	2	1	3	2	6	3
60073	9	1	3	1	3	2	6	3
60073	10	1	4	1	3	2	6	3
60073	11	1	5	1	3	2	6	3
60073	12	1	6	0	3	2	6	96
60074	5	0	 	 	 	 	 	 
60074	6	1	50	0	3	2	6	798
60074	7	1	50	1	3	2	6	798
60074	8	1	1	0	3	2	6	3
60074	9	1	2	1	3	2	6	3
60074	10	1	3	1	3	2	6	3
60074	11	1	4	0	3	98	98	688
60074	12	1	5	1	3	98	98	688
60075	5	1	50	0	3	2	6	801
60075	6	1	50	1	3	2	6	801
60075	7	1	1	0	3	2	6	3
60075	8	1	2	1	3	2	6	3
60075	9	1	3	1	3	2	6	3
60075	10	1	4	1	3	2	6	3
60075	11	1	5	1	3	2	6	3
60075	12	1	6	0	3	2	6	96
60076	5	88	 	 	 	 	 	 
60076	6	1	50	1	 	 	 	 
60076	7	1	1	0	3	2	6	798
60076	8	1	2	1	3	2	6	798
60076	9	1	3	1	3	2	6	798
60076	10	1	4	1	3	2	6	798
60076	11	0	 	 	 	 	 	 
60076	12	1	4	1	 	 	 	 
60077	5	1	50	1	3	2	6	798
60077	6	1	50	1	3	2	6	798
60077	7	1	1	0	3	2	6	3
60077	8	1	2	1	3	2	6	3
60077	9	1	3	1	3	2	6	3
60077	10	1	4	1	3	2	6	3
60077	11	1	5	1	3	2	6	3
60077	12	1	6	0	3	2	6	96
60078	5	88	 	 	 	 	 	 
60078	6	1	50	1	 	 	 	 
60078	7	1	1	0	3	2	6	3
60078	8	1	2	1	3	2	6	3
60078	9	1	3	1	3	2	6	3
60078	10	1	4	1	3	2	6	3
60078	11	1	5	1	3	2	6	3
60078	12	0	 	 	 	 	 	 
60079	5	0	 	 	 	 	 	 
60079	6	0	 	 	 	 	 	 
60079	7	1	50	0	3	2	6	798
60079	8	1	1	0	3	2	6	3
60079	9	1	2	1	3	2	6	3
60079	10	1	3	1	3	2	6	3
60079	11	1	4	1	3	2	6	3
60079	12	1	5	1	3	2	6	3
60080	5	1	50	0	3	2	6	798
60080	6	1	50	1	3	2	6	798
60080	7	1	1	0	3	2	6	3
60080	8	1	2	1	3	2	6	3
60080	9	1	3	1	3	2	6	3
60080	10	1	4	1	3	2	6	3
60080	11	1	5	1	3	2	6	3
60080	12	1	6	0	3	2	6	96
60081	5	1	50	0	3	2	6	798
60081	6	1	50	1	3	2	6	798
60081	7	1	50	1	3	2	6	798
60081	8	1	1	0	3	2	6	3
60081	9	1	2	1	3	2	6	3
60081	10	1	3	1	3	2	6	3
60081	11	1	4	1	3	2	6	3
60081	12	1	5	1	3	2	6	3
60082	5	88	 	 	 	 	 	 
60082	6	1	50	1	 	 	 	 
60082	7	1	1	0	3	2	6	798
60082	8	1	2	1	3	2	6	798
60082	9	1	3	1	3	2	6	798
60082	10	1	4	1	3	2	6	798
60082	11	1	5	1	3	2	6	798
60082	12	1	6	0	3	2	6	3
60083	5	88	 	 	 	 	 	 
60083	6	1	50	1	 	 	 	 
60083	7	1	1	0	3	2	6	798
60083	8	1	2	1	3	2	6	798
60083	9	1	3	1	3	2	6	798
60083	10	1	4	1	3	2	6	798
60083	11	1	5	1	3	2	6	798
60083	12	1	6	0	3	2	6	3
60084	5	88	 	 	 	 	 	 
60084	6	1	50	1	 	 	 	 
60084	7	1	1	0	3	2	6	3
60084	8	1	2	1	3	2	6	3
60084	9	1	3	1	3	2	6	3
60084	10	1	4	1	3	2	6	3
60084	11	1	5	1	3	2	6	3
60084	12	1	6	0	3	2	6	96
60085	5	1	50	0	3	2	6	798
60085	6	1	50	1	3	2	6	798
60085	7	1	1	0	3	2	6	3
60085	8	1	2	1	3	2	6	3
60085	9	1	3	1	3	2	6	3
60085	10	1	4	1	3	2	6	3
60085	11	1	5	1	3	2	6	3
60085	12	1	6	0	3	2	6	96
60086	5	1	50	0	3	2	6	798
60086	6	1	50	1	3	2	6	798
60086	7	1	50	1	3	2	6	798
60086	8	1	1	0	3	2	6	3
60086	9	1	2	1	3	2	6	3
60086	10	1	3	1	3	2	6	3
60086	11	1	4	1	3	2	6	3
