CHILDCODE	MEMIDR4	AGER3	MEMAGER4	MEAGMTR4	MEMSEXR4	RELATER3	RELATER4	CHLBRNR4	CAREGVR4	THSCOMR4	LIVHSER4	YRDIEDR4	SEENMER4	WHRNOWR4	EVRLVDR4	LNGLVDR4	RELHHR4	MRTLSTR4	MTHRHHR4	FTHRHHR4	STRT18R4	GRDE18R4	STLL18R4	EDCH18R4	HSSTRTR4	STRYRR4	GRADER4	STILLR4	WHYNOTR4	AGEGRDR4	TYPLSTR4	TYPATDR4	FEESR4	EXTTUTR4	PERFR4	BRDSCHR4	WHSCHR4	SLEEPR4	CHCARER4	HHCHRER4	NPYWRKR4	PAYWRKR4	SCHOOLR4	STUDYR4	PLAYR4	IMPAC1R4	RGJOB1R4	MONTH1R4	DAYS1R4	HOURS1R4	SSAC11R4	SSAC12R4	SSAC13R4	SSAC14R4	EMPAN1R4	OFPEN1R4	IMINC1R4	IMPAC2R4	RGJOB2R4	MONTH2R4	DAYS2R4	HOURS2R4	SSAC21R4	SSAC22R4	SSAC23R4	SSAC24R4	EMPAN2R4	OFPEN2R4	IMINC2R4	IMPAC3R4	RGJOB3R4	MONTH3R4	DAYS3R4	HOURS3R4	SSAC31R4	SSAC32R4	SSAC33R4	SSAC34R4	EMPAN3R4	OFPEN3R4	IMINC3R4	DISABR4	MEMAFCR4	MEMLNGR4	MLNHLR41	MLNHLR42	MLNHLR43	HTSFFR41	HTSFFR42	HTSFFR43	SEEKTRR4	WHSEEKR4	MEMTOBR4	MOTTOBR4	MEMALCR4
30090	2	36	40	 	2	1	1	1	1	0	1	 	 	 	 	 	2	1	98	98	1	9	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	9	1	12	30	6	1	1	1	1	0	 	0	1	1	12	2	8	1	1	1	1	0	 	1	15	1	12	30	4	1	1	1	1	0	 	0	0	 	0	 	 	 	 	 	 	 	 	0	0	0
30090	3	12	16	 	2	7	7	 	0	 	1	 	 	 	 	 	5	0	2	1	 	 	 	 	1	6	10	1	 	 	 	3	900	11000	2	 	 	6.5	0	1.5	0	0	4.30000019073486	8	3.70000004768372	19	 	 	 	 	 	 	 	 	 	 	 	15	1	11	30	1.5	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
30090	4	3	7	 	1	7	7	 	0	 	1	 	 	 	 	 	5	 	2	1	 	 	 	 	1	6	1	1	 	 	 	3	0	0	1	 	 	8	0	0	0	0	7	2	7	19	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
30092	0	8	12	 	1	0	0	 	 	1	1	 	 	 	 	 	5	0	2	1	 	 	 	 	1	6	6	1	 	 	 	3	-77	0	3	0	1	9	0	1	0	0	5	2	7	19	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	2	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
30092	1	45	49	 	1	1	1	 	0	 	1	 	 	 	 	 	1	1	98	98	1	6	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	1	12	30	5	1	1	1	1	0	 	1	5	0	3	20	5	1	1	1	1	1	0	0	15	1	12	30	2	1	1	1	1	0	 	0	0	 	0	 	 	 	 	 	 	 	 	0	0	0
30092	2	43	47	 	2	1	1	0	1	0	1	 	 	 	 	 	2	1	98	98	1	5	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	1	12	30	5	1	1	1	1	0	 	1	5	1	12	16	3	1	1	1	1	1	0	0	15	1	12	30	3	1	1	1	1	0	 	0	1	1	1	7	88	 	3	 	 	1	1	0	0	0
30092	3	18	22	 	1	7	7	 	0	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
30092	4	16	20	 	1	7	7	 	0	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
30093	0	7	11	 	1	0	0	 	 	1	1	 	 	 	 	 	5	 	98	1	 	 	 	 	1	6	5	1	 	 	 	3	-77	1700	2	0	1	10	0	2	0	0	5	4	3	15	1	12	30	2	1	1	1	1	0	 	0	19	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
30093	1	33	37	 	1	1	1	 	1	 	1	 	 	 	 	 	1	1	98	1	1	5	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	9	20	8	1	1	1	0	0	 	1	15	1	12	30	2	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	1	1	1	17	88	 	3	 	 	0	 	0	0	0
30093	2	27	31	 	2	1	1	1	0	0	2	 	3	5	1	10	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
30093	3	5	9	 	1	7	7	 	0	 	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
30094	0	8	12	 	2	0	0	 	 	0	1	 	 	 	 	 	5	0	2	1	 	 	 	 	1	6	6	1	 	 	 	3	135	1760	3	0	1	8	0	0	0	0	4.40000009536743	6	5.59999990463257	19	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
30094	1	29	33	 	1	1	1	 	0	 	1	 	 	 	 	 	1	1	98	98	1	3	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	1	12	24	8	1	1	1	1	0	 	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	1	0	0
30094	2	29	33	 	2	1	1	1	1	0	1	 	 	 	 	 	2	1	98	98	1	4	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	10	1	12	30	10	1	1	1	1	0	 	1	15	1	12	30	3	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
30094	3	3	7	 	1	7	7	 	0	 	1	 	 	 	 	 	5	 	2	1	 	 	 	 	0	 	 	 	24	 	 	 	 	 	 	 	 	10	0	0	0	0	0	0	14	17	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	1	17	88	 	7	 	 	1	1	0	0	0
30095	0	8	12	 	1	0	0	 	 	1	1	 	 	 	 	 	5	0	2	1	 	 	 	 	1	6	6	1	 	 	 	3	290	720	1	0	1	9.5	0	0	0	0	4.19999980926514	5	5.30000019073486	19	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
30095	1	37	41	 	1	1	1	 	0	 	1	 	 	 	 	 	1	1	98	98	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	1	12	20	8	1	1	1	1	0	 	1	4	0	12	30	1	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	1	0	1
30095	2	36	40	 	2	1	1	0	1	0	1	 	 	 	 	 	2	1	98	98	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	1	12	20	8	1	1	1	1	0	 	1	15	1	12	30	4	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
30095	3	13	17	 	2	7	7	 	0	 	1	 	 	 	 	 	5	0	2	1	 	 	 	 	1	6	12	1	 	 	 	3	180	4400	2	 	 	8	0	2	0	0	5	6	3	19	 	 	 	 	 	 	 	 	 	 	 	15	0	12	30	2	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
30096	0	8	12	 	2	0	0	 	 	1	1	 	 	 	 	 	5	0	3	2	 	 	 	 	1	6	6	1	 	 	 	3	-77	1600	1	0	1	9	0	0	0	0	5	3	7	19	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
30096	1	74	78	 	2	6	6	 	0	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
30096	2	34	38	 	1	1	1	 	0	 	1	 	 	 	 	 	1	1	98	98	1	12	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	20	1	12	15	8	1	1	1	1	1	1	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
30096	3	33	37	 	2	1	1	1	1	0	1	 	 	 	 	 	2	1	98	98	1	9	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	10	1	12	30	10	1	1	1	1	0	 	1	15	1	12	30	2	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
30096	4	2	6	 	2	7	7	 	0	 	1	 	 	 	 	 	5	 	3	2	 	 	 	 	1	6	0	1	 	 	 	3	-77	0	88	 	 	10.5	0	0	0	0	5	1	7.5	19	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
30097	0	8	12	 	1	0	0	 	 	1	1	 	 	 	 	 	5	0	3	2	 	 	 	 	1	6	6	1	 	 	 	3	-77	0	2	0	1	9	0	3	1	0	5.5	3	3	19	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	3	1	1	1	1	0	 	0	17	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
30097	1	61	65	 	2	5	5	 	0	 	1	 	 	 	 	 	3	1	1	98	1	77	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	3	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
30097	2	43	47	 	1	1	1	 	0	 	1	 	 	 	 	 	1	1	98	98	1	5	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	1	6	20	8	1	1	0	1	0	 	0	5	0	5	20	10	1	1	1	1	1	0	1	15	0	6	10	2	1	1	1	1	0	 	0	0	 	0	 	 	 	 	 	 	 	 	1	1	1
30097	3	30	34	 	2	1	1	1	1	1	1	 	 	 	 	 	2	1	1	98	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	1	6	15	10	1	1	1	1	0	 	1	15	1	12	30	5	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
30097	4	6	10	 	1	7	7	 	0	 	1	 	 	 	 	 	5	 	3	2	 	 	 	 	1	6	4	1	 	 	 	3	0	0	3	 	 	9	0	1	0	0	5	2	7	19	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
30098	0	8	12	 	2	0	0	 	 	0	1	 	 	 	 	 	5	0	2	1	 	 	 	 	1	6	6	1	 	 	 	3	-77	1000	3	0	2	11	0	1	0	0	5	4	4	19	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	1	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
30098	1	33	37	 	1	1	1	 	0	 	1	 	 	 	 	 	1	1	98	98	1	5	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	0	12	30	8	1	1	1	1	0	 	1	1	1	6	10	10	1	0	1	0	0	 	0	12	 	4	10	7	1	0	0	1	1	0	0	0	 	0	 	 	 	 	 	 	 	 	1	0	1
30098	2	30	35	 	2	1	1	2	1	0	1	 	 	 	 	 	2	1	98	98	1	5	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	0	12	30	5	1	1	1	1	0	 	1	1	1	6	10	8	1	0	1	0	0	 	0	15	1	12	30	3	1	1	1	1	0	 	0	0	 	0	 	 	 	 	 	 	 	 	0	0	0
30098	3	6	10	 	2	7	7	 	0	 	1	 	 	 	 	 	5	 	2	1	 	 	 	 	1	6	4	1	 	 	 	3	0	0	3	 	 	11	0	1	0	0	4.5	1	6	19	 	 	 	 	 	 	 	 	 	 	 	17	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
30098	4	1	5	 	2	7	7	 	0	 	1	 	 	 	 	 	2	 	2	1	 	 	 	 	1	-77	0	1	 	 	 	3	480	0	88	 	 	12	0	0	0	0	6	0	6	19	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	1	6	88	 	6	 	 	4	1	0	0	0
30099	0	8	12	 	1	0	0	 	 	1	1	 	 	 	 	 	5	0	2	1	 	 	 	 	1	6	6	1	 	 	 	6	135	0	3	0	1	10	1	1	0	0	5	4	3	19	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	2	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
30099	1	35	42	 	1	1	1	 	0	 	1	 	 	 	 	 	1	1	98	98	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	5	1	10	15	8	1	1	1	1	1	0	1	2	1	10	10	8	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	1	0	0
30099	2	29	34	 	2	1	1	2	1	1	1	 	 	 	 	 	2	1	98	98	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	8	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	1	17	88	 	1	 	 	2	1	0	0	0
30099	3	4	8	 	2	7	7	 	0	 	1	 	 	 	 	 	5	 	2	1	 	 	 	 	1	6	2	1	 	 	 	3	0	0	3	 	 	10	1	1	0	0	8	2	2	19	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	2	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
30099	4	 	1	 	1	 	7	 	0	 	1	 	 	 	 	 	5	 	2	1	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
30100	0	8	12	 	1	0	0	 	 	1	1	 	 	 	 	 	5	0	2	1	 	 	 	 	1	6	5	1	 	 	 	3	0	0	3	0	1	9	0	0	0	0	5.5	5	4.5	19	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
30100	1	37	41	 	1	1	1	 	0	 	1	 	 	 	 	 	1	1	98	98	1	3	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	9	1	12	20	8	1	1	1	1	0	 	1	2	0	12	5	8	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	1	0	1
30100	2	29	33	 	2	1	1	1	1	1	1	 	 	 	 	 	2	1	98	98	1	5	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	1	12	20	8	1	1	1	1	0	 	1	15	1	12	30	4	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
30100	3	4	8	 	1	7	7	 	0	 	1	 	 	 	 	 	5	 	2	1	 	 	 	 	1	6	2	1	 	 	 	3	0	0	2	 	 	9	0	0	0	0	5	0	10	19	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
30120	0	8	12	 	1	0	0	 	 	1	1	 	 	 	 	 	5	0	2	1	 	 	 	 	1	6	6	1	 	 	 	3	270	880	3	0	1	9	0	0	0	0	4.40000009536743	4	6.59999990463257	19	 	 	 	 	 	 	 	 	 	 	 	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
30120	1	50	54	 	1	1	1	 	0	 	1	 	 	 	 	 	1	1	98	98	1	6	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	1	12	25	7	1	1	1	1	0	 	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	1
30120	2	44	48	 	2	1	1	1	1	1	1	 	 	 	 	 	2	1	98	98	1	8	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	1	12	20	7	1	1	1	1	0	 	1	15	1	12	30	3	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
30120	3	24	28	 	2	7	7	 	0	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
30120	4	20	24	 	1	7	7	 	0	 	1	 	 	 	 	 	5	0	2	1	1	9	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	1	12	25	7	1	1	1	1	0	 	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	1	0	0
30120	5	18	22	 	2	7	7	 	0	 	4	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
30127	0	8	12	 	1	0	0	 	 	1	1	 	 	 	 	 	5	0	2	1	 	 	 	 	1	6	6	1	 	 	 	3	270	900	3	0	1	9	0	0	0	0	5	3	7	19	 	 	 	 	 	 	 	 	 	 	 	15	1	12	20	1	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
30127	1	36	40	 	1	1	1	 	0	 	1	 	 	 	 	 	1	1	98	98	1	5	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	9	1	12	30	8	1	1	1	1	0	 	1	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
30127	2	30	34	 	2	1	1	0	1	1	1	 	 	 	 	 	2	1	98	98	1	6	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	3	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
30127	15	11	15	 	1	7	7	 	0	 	1	 	 	 	 	 	5	0	2	1	 	 	 	 	1	6	9	1	 	 	 	3	310	800	1	 	 	8	0	1	3	0	6	3	3	19	 	 	 	 	 	 	 	 	 	 	 	15	1	12	20	1	1	1	1	1	0	 	0	16	0	12	15	3	1	1	1	1	0	 	0	0	 	0	 	 	 	 	 	 	 	 	0	0	0
30129	0	8	12	 	1	0	0	 	 	1	1	 	 	 	 	 	5	0	98	1	 	 	 	 	1	6	6	1	 	 	 	3	180	960	3	0	2	10	0	1	1	0	5	3	4	19	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	1	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
30129	1	40	44	 	1	1	1	 	0	 	1	 	 	 	 	 	1	1	98	98	1	8	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	12	 	6	30	6	1	1	1	1	1	0	1	20	1	6	30	8	0	0	1	1	0	 	0	10	1	6	30	4	0	0	1	1	0	 	0	0	 	0	 	 	 	 	 	 	 	 	1	0	1
30129	2	34	38	 	2	1	1	0	1	0	1	 	 	 	 	 	2	1	98	98	1	7	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	10	1	12	30	9	1	1	1	1	0	 	1	15	1	12	30	2	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
30129	3	13	17	 	2	7	7	 	0	 	1	 	 	 	 	 	5	0	98	1	 	 	 	 	1	6	11	1	 	 	 	3	180	1800	2	 	 	9	0	2	1	0	4	4	4	19	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	2	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
30130	0	8	12	 	1	0	0	 	 	1	1	 	 	 	 	 	5	0	3	2	 	 	 	 	1	7	5	1	 	 	 	3	0	960	3	0	1	9	0	1	0	0	5	1.5	7.5	19	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	1	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
30130	1	82	-88	 	2	18	18	 	 	 	 	2005	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
30130	2	28	32	 	1	1	1	 	0	 	1	 	 	 	 	 	1	1	98	98	1	3	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	1	10	20	6	1	1	1	1	0	 	1	5	0	2	20	7	0	0	0	1	1	0	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	1	0	1
30130	3	27	31	 	2	1	1	1	1	1	1	 	 	 	 	 	2	1	98	98	1	3	0	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	2	1	12	20	5	1	1	1	1	0	 	1	15	1	12	30	3	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
30130	4	0	4	 	1	7	7	 	0	 	1	 	 	 	 	 	5	 	3	2	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
30131	0	8	12	 	1	0	0	 	 	1	1	 	 	 	 	 	5	0	2	1	 	 	 	 	1	6	6	1	 	 	 	3	0	0	3	0	2	8	0	1	0	0	5	1	9	19	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	2	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 
30131	1	33	37	 	1	1	1	 	0	 	1	 	 	 	 	 	1	1	98	98	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	12	15	8	1	1	1	1	0	 	1	5	1	12	15	7	1	1	1	1	1	0	0	15	1	12	30	2	1	1	1	1	0	 	0	0	 	0	 	 	 	 	 	 	 	 	1	0	1
30131	2	30	34	 	2	1	1	1	1	1	1	 	 	 	 	 	2	1	98	98	0	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	1	12	20	7	1	1	1	1	0	 	1	5	1	12	10	7	1	1	1	1	1	0	0	15	1	12	30	3	1	1	1	1	0	 	0	0	 	0	 	 	 	 	 	 	 	 	0	0	0
30131	3	13	17	 	2	7	7	 	0	 	1	 	 	 	 	 	5	0	2	1	 	 	 	 	1	6	2	0	8	9	3	 	 	 	 	 	 	8	2	2	7	5	0	0	0	1	1	12	15	7	1	1	1	1	0	 	1	15	1	12	30	2	1	1	1	1	0	 	0	5	1	12	10	6	1	1	1	1	1	0	0	0	 	0	 	 	 	 	 	 	 	 	0	0	0
30131	15	11	15	 	2	7	7	 	0	 	1	 	 	 	 	 	5	0	2	1	 	 	 	 	1	7	7	1	 	 	 	3	0	0	3	 	 	10	0	1	0	0	5	1	7	19	 	 	 	 	 	 	 	 	 	 	 	15	1	12	30	2	1	1	1	1	0	 	0	88	 	 	 	 	 	 	 	 	 	 	 	0	 	0	 	 	 	 	 	 	 	 	0	0	0
